entity,pin,name_latest,n_vintages,first_vintage,last_vintage,vintages,entered_tip,left_censored,exited_tip,first_forecast_year,last_forecast_year,slip_years,first_cost,last_cost,cost_drift_pct,last_status,statuses,counties,in_wfrc_region,rtp_unique_id,rtp_match_confidence
wfrc_mpo,20311,4000 W & South Jordan Parkway Intersection,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,5152000,5151000,-0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20312,7200 West; 3500 South to 4100 South,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,7082000,15700000,121.7,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20313,5600 South; 900 East to 1300 East,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,8579000,8579000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20314,Tuscany View Rd Extension; 800 W to Holden,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,6109000,6109000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20315,Midvalley Connector BRT; Atherton Dr.to 2700 W.,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,29035000,28144000,-3.1,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20316,700 East (SR-71); 2100 South to 1300 South,4,2023-2028,2026-2031,2023-2028|2024-2029|2025-2030|2026-2031,2023-2028,,2027-2032,2028,2024,-4,2986000,3836000,28.5,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20317,Kay's Creek Trail Overpass @ Layton FrontRunner,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,6000000,12884000,114.7,Scoping,Scoping,Davis,1,,
wfrc_mpo,20318,Ogden Green Bike Share Expansion,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,760000,760000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,20320,4500 West & 300 North Round-about,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,1357000,1357000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20321,7800 South & 6400 West Roundabout,1,2023-2028,2023-2028,2023-2028,2023-2028,,2024-2029,2028,2028,0,1461000,1461000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20322,Phase I Welby Jacob Canal  Ped/ Bike Trail,4,2023-2028,2026-2031,2023-2028|2024-2029|2025-2030|2026-2031,2023-2028,,2027-2032,2028,2028,0,1390000,1390000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20323,Salt Lake Green Bike Share Expansion,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2028,2028,0,644000,644000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20324,Research Studies FY23,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2022,2022,0,86000,86000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20326,3200 West Safe Route to School,4,2023-2028,2026-2031,2023-2028|2024-2029|2025-2030|2026-2031,2023-2028,,2027-2032,2024,2024,0,166000,166000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20327,Weber River Parkway Trailhead Connection Phase 3,2,2023-2028,2024-2029,2023-2028|2024-2029,2023-2028,,2025-2030,2024,2024,0,499000,499000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20328,Redwood Road Missing Sidewalks; 75 No to 965 No,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2024,0,283000,283000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20332,Weber River Parkway Trailhead Connection Phase 2,2,2023-2028,2024-2029,2023-2028|2024-2029,2023-2028,,2025-2030,2024,2024,0,474000,474000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20334,1500 North Sidewallk - Safe Route to School,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2024,0,128000,128000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,20335,Parrish Lane/ Legacy Trail Connection,4,2023-2028,2026-2031,2023-2028|2024-2029|2025-2030|2026-2031,2023-2028,,2027-2032,2024,2026,2,500000,500000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20336,Utha Idaho Central Railroad - Trail Design,4,2023-2028,2026-2031,2023-2028|2024-2029|2025-2030|2026-2031,2023-2028,,2027-2032,2024,2024,0,200000,200000,0.0,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,20337,Cross Towne Trail; 2700 West to Bangerter Highway,1,2023-2028,2023-2028,2023-2028,2023-2028,,2024-2029,2024,2024,0,1784000,1784000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20338,Foothill Drive; 1300 East to Parley's Interchange,1,2023-2028,2023-2028,2023-2028,2023-2028,,2024-2029,2024,2024,0,584000,584000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20340,Utah Lake Distribution Canal Trail So. Segment,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2024,0,167000,167000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20343,5400 South;1300 West to Millrace Park,3,2023-2028,2025-2030,2023-2028|2024-2029|2025-2030,2023-2028,,2026-2031,2024,2024,0,600000,600000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20344,Anthem Park Blvde - Bike Lanes; 11800 S to 13400 S,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2024,0,125000,125000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20345,Fort Union Blvd Pedestrian Hybrid Beacon,3,2023-2028,2025-2030,2023-2028|2024-2029|2025-2030,2023-2028,,2026-2031,2024,2024,0,487000,489000,0.4,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20346,I-15 & 4800 South Bike Lanes; Galleria Dr to 325 W,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2027,3,880000,880000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20347,First/ Last Mile POM Active Transportation Study,5,2023-2028,2027-2032,2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2023-2028,,,2024,2024,0,500000,500000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20397,Parleys Trail Gap In Sugar House (Salt Lake City),2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2023,0,1583000,1583000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20398,Midvale Canal Trails (Midvale City),4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2028,5,1000000,1000000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20414,Bangerter Highway @ 4700 South,3,2024-2029,2026-2031,2024-2029|2025-2030|2026-2031,2024-2029,,2027-2032,2023,2023,0,110000000,132642000,20.6,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20415,Bangerter Highway South Interchanges,3,2024-2029,2026-2031,2024-2029|2025-2030|2026-2031,2024-2029,,2027-2032,2023,2023,0,268500000,267751000,-0.3,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20416,Emigration Cyn Rd; Margarethe to Pinecrest Cyn Rd,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2023,0,5262000,5262000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20417,Center Park Drive Shared Use Trail (West Jordan),4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2026,3,225000,225000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20419,Fort Union Blvd; 1674 E to Brookhill Dr.,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,560000,666000,18.9,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20420,1300 West Bike Lanes; 3300 South and 3900 South,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2028,5,5000000,5000000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20421,4000 South Millcreek City Trailhead,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,2517000,2517000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20422,400 S Viaduct Multi-use Trail,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2025,2,10593000,10593000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20423,North Temple Active Transportation Project,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2023,0,5500000,5500000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20424,West Temple Walk Bike Transit Connections,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,2210000,2210000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20428,Westpointe/Jordan Meadows Neighborhood Byway,2,2026-2031,2027-2032,2026-2031|2027-2032,2026-2031,,,2026,2026,0,1500000,1500000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,20430,Bicycle Lanes up Capitol Hill,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2028,5,677000,677000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20432,Utah and Salt Lake Canal SUP; 8000 W to 2600 S,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2027,4,2700000,3078000,14.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20465,SR-37; SR-108 to 250 W. Reconstruct & Widening,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2026,2026,0,110000000,110000000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20518,Bangerter Highway Aqueduct Protection,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,3000000,3000000,0.0,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,20520,Pedestrian Access Program Support,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,330000,330000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20522,US-89/91; Corridor Study from I-15 to Logan,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,310000,310000,,Scoping,Scoping,Various,,,
wfrc_mpo,20544,Town Center I-15 Trail NSL,3,2024-2029,2026-2031,2024-2029|2025-2030|2026-2031,2024-2029,,2027-2032,2023,2023,0,627000,627000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20547,Sidewalk & Bike lanes on Crestwood Rd Kaysville,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,2300000,2300000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20548,10' multi use trail along 1250 W in Centerville,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,700000,700000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20549,Center Street Sidewalk; US-89 to Orchard Drive NSL,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,576000,576000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,20551,Bear Lake Legacy Pathway; 2200 S to 800 N,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,,2023,2023,0,3200000,3200000,0.0,Scoping,Scoping,Various,,,
wfrc_mpo,20552,Historic Orchard Parkway Shared Use Path,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,6000000,6000000,0.0,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,20553,1200 W. Trail from 2250 S. to 3600 S. Perry,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,2400000,3900000,62.5,Under Construction,Scoping|Under Construction,Box Elder,1,,
wfrc_mpo,20593,BFP: Holladay City Bridge Replacement (035066D),1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,4175000,4175000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,20618,Safety Performance Dashboard Development,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,1000000,1000000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20637,T.I.M. Coalition Phase 2,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,1232000,1232000,,Scoping,Scoping,Various,,,
wfrc_mpo,20715,Traffic Sig Safety Modifications Comp Study,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,350000,350000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20720,12600 S at SR-111 Environmental,1,2024-2029,2024-2029,2024-2029,2024-2029,,2025-2030,2023,2023,0,250000,250000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20728,5600 S Early Mitigation Work,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2023,0,17700000,17700000,0.0,Under Construction,Under Construction,Weber,1,,
wfrc_mpo,20757,Antelope Dr Environmental Study for Active Trans.,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2024,2024,0,120000,120000,,Scoping,Scoping,Davis,1,,
wfrc_mpo,20773,I-84 Bridge Replacements; Blue Creek & Howell,3,2024-2029,2026-2031,2024-2029|2025-2030|2026-2031,2024-2029,,2027-2032,2026,2026,0,27500000,27500000,0.0,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,20777,I-80 Bridge Deck Replacements and Rehabilitation,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2026,2026,0,30000000,30000000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20781,Exp Lanes Prev Maintenance Planning & Support,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,250000,250000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20786,20th St over Weber River; Bridge Preservation,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,,,,Scoping,Scoping,Weber,1,,
wfrc_mpo,20788,I-80 Bridge Deck Joint Repairs,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,,,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20812,BFP: South SLC Bridge Replacement 035126F,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,2211000,2211000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,20813,CAV Program FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,455000,455000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20831,Farr West City Pedestrian Overpass,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2024,2024,0,500000,500000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,20839,I-80; Surplus Canal to I-15,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,10000000,10000000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20841,SR-201; I-80 to 9500 W,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,17000000,17000000,,Scoping,Scoping,Various,,,
wfrc_mpo,20844,SR-36; 3 o'clock Drive to 1000 N,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,5000000,5000000,,Scoping,Scoping,Tooele,1,,
wfrc_mpo,20845,I-215; I-80 to 3300 S.,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,5100000,5100000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20864,US-89/SR-186; Lighting Improvements,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1409000,1409000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,20866,Various Routes; FYA & Lighting Improvements,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,3701000,3701000,,Under Construction,Under Construction,Various,,,
wfrc_mpo,20867,"US-89; MP 374.9-375.8, Segment Lighting",1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,2346000,2346000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,20879,US-89; 22nd to 2nd St & SR-235 2nd to North St,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,5300000,5300000,,Under Construction,Under Construction,Weber,1,,
wfrc_mpo,20881,I-84; SR-102 to I-15 and I-15; SR-240 to I-84,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,6951000,6951000,,Under Construction,Under Construction,Box Elder,1,,
wfrc_mpo,20884,SR-37; SR-108 to SR-97,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2027,2027,0,3800000,3800000,,Scoping,Scoping,Various,,,
wfrc_mpo,20886,SR-13; I-15 to SR-83 and SR-83; SR-13 to 5600 West,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,2678000,2678000,,Under Construction,Under Construction,Box Elder,1,,
wfrc_mpo,20887,US-89; Eagleridge to I-15,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,5220000,5220000,,Under Construction,Under Construction,Davis,1,,
wfrc_mpo,20890,Ramp Meter Deploy & Lifecycle Maint FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1330000,1330000,,Scoping,Scoping,Various,,,
wfrc_mpo,20892,TMS Deployment & End-of-Life FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1542000,1542000,,Scoping,Scoping,Various,,,
wfrc_mpo,20893,Wrong Way Driving FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,400000,400000,,Scoping,Scoping,Various,,,
wfrc_mpo,20898,Fiber Program FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,2375000,2375000,,Scoping,Scoping,Various,,,
wfrc_mpo,20899,Weather Operations FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1443000,1443000,,Scoping,Scoping,Various,,,
wfrc_mpo,20901,ITS Deployment FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,375000,375000,,Scoping,Scoping,Various,,,
wfrc_mpo,20902,TMD Software/IT Hardware FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1600000,1600000,,Scoping,Scoping,Various,,,
wfrc_mpo,20903,TMD Research FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,492000,492000,,Scoping,Scoping,Various,,,
wfrc_mpo,20904,TMD Asset & Program Management Support FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,500000,500000,,Scoping,Scoping,Various,,,
wfrc_mpo,20921,Salt Lake County Safety Projects,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2024,2024,0,700000,700000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20927,SR-177; SR-193 to 1800 N.,3,2025-2030,2027-2032,2025-2030|2026-2031|2027-2032,2025-2030,,,2026,2026,0,20000000,269952000,1249.8,Scoping,Scoping,Davis,1,,
wfrc_mpo,20974,U of U Crash Database Management FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,250000,250000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20976,Statewide Roadway Data Inventory FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,360000,360000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,20994,Aqueduct Relocation at Bangerter Hwy @ 4700 South,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2023,0,20500000,20500000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,21005,BFP: South SLC Bridge Replacement 035123F,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,1994000,1994000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,21067,Traffic Signal Program O&M FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,5841000,5841000,,Scoping,Scoping,Various,,,
wfrc_mpo,21068,Detection Lifecycle Replacement FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,5431000,5431000,,Scoping,Scoping,Various,,,
wfrc_mpo,21069,Accessible Pushbutton Replacements FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,960000,960000,,Scoping,Scoping,Various,,,
wfrc_mpo,21071,CAV O&M Costs FY24,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2024,2024,0,401000,401000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21072,CAV O&M Costs FY25,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,741000,741000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21073,CAV O&M Costs FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,,,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21083,Freeway Operations Program Support FY25,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2025,2025,0,1287000,1287000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21084,Freeway Operations Program Support FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,1305000,1305000,,Scoping,Scoping,Various,,,
wfrc_mpo,21085,Freeway Operations Program Support FY23,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,251000,251000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21097,Cottonwood Canyon Variable Message Signs,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2023,2024,1,3200000,3200000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21099,Mt. Aire Parking,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,100000,100000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21101,Zero Fatalities FY26,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,3069000,3069000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21130,4700 South; 5400 West to 5600 West,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2024,2024,0,2145000,4285000,99.8,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21133,"US-89 (Washington Blvd) & 17th St., Ogden",1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,455000,455000,,Under Construction,Under Construction,Weber,1,,
wfrc_mpo,21148,BFP: Salt Lake City Bridge Replacements (2),1,2027-2032,2027-2032,2027-2032,2027-2032,,,2026,2026,0,18250000,18250000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,21158,SR-177; 1800 N to 4000 S SES,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2023,2023,0,5000000,5000000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,21192,1250 West; Parrish Lane to 100 South,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,752000,2252000,199.5,Scoping,Scoping,Davis,1,,
wfrc_mpo,21193,2nd Street; Washington Blvd to Monroe Blvd,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,7550000,7550000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,21194,200 East (SR-106); Glovers Lane to Lund Lane,2,2024-2029,2025-2030,2024-2029|2025-2030,2024-2029,,2026-2031,2029,2029,0,3916000,3916000,0.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,21196,3300 North; 2700 West to 2575 West,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,3453000,3453000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,21197,1200 West; 600 North to Industrial Way,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,8895000,8895000,0.0,Scoping,Scoping,Box Elder,1,,
wfrc_mpo,21198,Fort Union Blvd; Pippen Drive to 3160 East,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,5692000,5692000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21199,Pioneer Road; 1300 East to 1650 East,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,4594000,4594000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21200,2000 East; 3300 South to Atkin Ave,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,8348000,8348000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,21201,13400 South; 6000 West to 6400 West,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,8911000,8911000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21202,2700 So; 8054 W to 8000 W (PIN 15912),4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,3521000,,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21203,5655 Emigration Cyn to 9698 Emigration Cyn,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2028,-1,6519000,6519000,0.0,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21207,Cottonwood Canyons Phase I Transit,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2024,2027,3,192000000,279400000,45.5,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,21213,FrontRunner Point Improvements|Part of FrontRunner Forward,3,2025-2030,2027-2032,2025-2030|2026-2031|2027-2032,2025-2030,,,,,,,,,,Scoping,Salt Lake,1,,
wfrc_mpo,21215,On Route Electric Bus Charging Infrastructure,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,1500000,1500000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,21216,Ogden Green Bike Share Expansion,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,678000,678000,0.0,Scoping,Scoping,Weber,1,,
wfrc_mpo,21217,Center St Shared Use Trail; Foxboro Dr to Jordan R,4,2024-2029,2027-2032,2024-2029|2025-2030|2026-2031|2027-2032,2024-2029,,,2029,2029,0,593000,593000,0.0,Scoping,Scoping,Various,,,
