date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,content_length_bytes,size_mb,stored_locally,pmn_notice_id,pmn_filename,doc_class,fetch_status,sha256,text_path,text_chars,parent_path,section_seq,case_key
2026-04-09,Magna Planning Commission,PC,regular,full_packet,https://www.utah.gov/pmn/files/1415795.pdf,2026-07-14,text,pdftotext-layout,raw/2026-04-09/1415795.pdf,pmn,10014142,10.01,yes,1068685,260409_MagnaPC_Packet.pdf,,,,,,,,
2026-05-14,Magna Planning Commission,PC,regular,full_packet,https://www.utah.gov/pmn/files/1430543.pdf,2026-07-14,text,pdftotext-layout,raw/2026-05-14/1430543.pdf,pmn,12453918,12.45,yes,1075059,260514_MagnaPC_Packet.pdf,,,,,,,,
2026-06-11,Magna Planning Commission,PC,regular,full_packet,https://www.utah.gov/pmn/files/1446863.pdf,2026-07-14,text,pdftotext-layout,raw/2026-06-11/1446863.pdf,pmn,1323724,1.32,yes,1084341,260611_MagnaPC_Packetwmins.pdf,,,,,,,,
2026-07-09,Magna Planning Commission,PC,regular,full_packet,https://www.utah.gov/pmn/files/1456253.pdf,2026-07-14,text,pdftotext-layout,raw/2026-07-09/1456253.pdf,pmn,3798945,3.8,yes,1090277,260709_MagnaPC_Packet.pdf,,,,,,,,
2019-08-27,FILE30985 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/520769.pdf,2026-07-14,text,section_split,raw/2019-08-27/520769.pdf,pmn,,,no,552201,30985_TCPacket.pdf,staff_report,ok,,text/sections/520769__01_FILE30985.txt,150300,raw/2019-08-27/520769.pdf,1,FILE30985
2019-09-10,FILE30889 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/524803.pdf,2026-07-14,text,section_split,raw/2019-09-10/524803.pdf,pmn,,,no,554883,Public Item #17.1 - 30889_TCPacket_WrightDev.pdf,staff_report,ok,,text/sections/524803__01_FILE30889.txt,152575,raw/2019-09-10/524803.pdf,1,FILE30889
2019-11-26,FILE31050 — staff report,Council,regular,packet_section,https://www.utah.gov/pmn/files/548083.pdf,2026-07-14,text,section_split,raw/2019-11-26/548083.pdf,pmn,,,no,570031,191112_MagnaMTC_Packet.pdf,staff_report,ok,,text/sections/548083__01_FILE31050.txt,117393,raw/2019-11-26/548083.pdf,1,FILE31050
2020-03-10,FILE31112 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/582765.pdf,2026-07-14,text,section_split,raw/2020-03-10/582765.pdf,pmn,,,no,593247,Public Item #6.1 - Application 31112_TCPacket_Rezone RTKC.pdf,staff_report,ok,,text/sections/582765__01_FILE31112.txt,172750,raw/2020-03-10/582765.pdf,1,FILE31112
2020-05-26,FILE31132 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/600143.pdf,2026-07-14,text,section_split,raw/2020-05-26/600143.pdf,pmn,,,no,604689,31132_TCPacket_Basmenji.pdf,staff_report,ok,,text/sections/600143__01_FILE31132.txt,9908,raw/2020-05-26/600143.pdf,1,FILE31132
2020-05-26,FILE31120 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/603827.pdf,2026-07-14,text,section_split,raw/2020-05-26/603827.pdf,pmn,,,no,606917,Public Item #16.1 - 31120_TCPacket_Li.pdf,staff_report,ok,,text/sections/603827__01_FILE31120.txt,7101,raw/2020-05-26/603827.pdf,1,FILE31120
2020-06-09,FILE31120 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/605249.pdf,2026-07-14,text,section_split,raw/2020-06-09/605249.pdf,pmn,,,no,607977,31120_TCPacket_Li.pdf,staff_report,ok,,text/sections/605249__01_FILE31120.txt,7101,raw/2020-06-09/605249.pdf,1,FILE31120
2020-06-09,FILE31117 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/605257.pdf,2026-07-14,text,section_split,raw/2020-06-09/605257.pdf,pmn,,,no,607983,31117_StaffReport_Munevar_TCRevised.pdf,staff_report,ok,,text/sections/605257__01_FILE31117.txt,29294,raw/2020-06-09/605257.pdf,1,FILE31117
2020-06-09,FILE31120 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/608057.pdf,2026-07-14,text,section_split,raw/2020-06-09/608057.pdf,pmn,,,no,609673,Public Item #6.1 - 31120_TCPacket_Li.pdf,staff_report,ok,,text/sections/608057__01_FILE31120.txt,7101,raw/2020-06-09/608057.pdf,1,FILE31120
2020-07-14,FILE31170 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/615597.pdf,2026-07-14,text,section_split,raw/2020-07-14/615597.pdf,pmn,,,no,614599,31170_TCPacket_Pack.pdf,staff_report,ok,,text/sections/615597__01_FILE31170.txt,7086,raw/2020-07-14/615597.pdf,1,FILE31170
2020-07-14,FILE31170 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/619141.pdf,2026-07-14,text,section_split,raw/2020-07-14/619141.pdf,pmn,,,no,616745,Combined packet.pdf,staff_report,ok,,text/sections/619141__01_FILE31170.txt,42545,raw/2020-07-14/619141.pdf,1,FILE31170
2021-04-27,REZ2021-000256 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/709677.pdf,2026-07-14,text,section_split,raw/2021-04-27/709677.pdf,pmn,,,no,670671,Ivory Homes REZ2021-000256 Reduced MC A20 to PC- Final Packet.pdf,staff_report,ok,,text/sections/709677__01_REZ2021-000256.txt,167235,raw/2021-04-27/709677.pdf,1,REZ2021-000256
2021-08-24,REZ2021-000363 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/752511.pdf,2026-07-14,text,section_split,raw/2021-08-24/752511.pdf,pmn,,,no,698305,8-24-2021 Council Packet.pdf,staff_report,ok,,text/sections/752511__01_REZ2021-000363.txt,9934,raw/2021-08-24/752511.pdf,1,REZ2021-000363
2021-09-14,REZ2021-000363 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/759589.pdf,2026-07-14,text,section_split,raw/2021-09-14/759589.pdf,pmn,,,no,702541,9-14-2021 Meeting Packet.pdf,staff_report,ok,,text/sections/759589__01_REZ2021-000363.txt,96665,raw/2021-09-14/759589.pdf,1,REZ2021-000363
2021-09-28,REZ2021-000383 — Rezone Summary and Recommendation,Council,regular,packet_section,https://www.utah.gov/pmn/files/764257.pdf,2026-07-14,text,section_split,raw/2021-09-28/764257.pdf,pmn,,,no,705427,9-28-2021 Magna Council Packet.pdf,staff_report,ok,,text/sections/764257__01_REZ2021-000383.txt,432032,raw/2021-09-28/764257.pdf,1,REZ2021-000383
2025-10-28,OAM2025-001507 — staff report,Council,regular,packet_section,https://magna.utah.gov/AgendaCenter/ViewFile/Agenda/_10282025-179?packet=true,2026-07-14,text,section_split,raw/2025-10-28/10282025-179.pdf,civicplus,,,no,,,staff_report,ok,,text/sections/10282025-179__01_OAM2025-001507.txt,99511,raw/2025-10-28/10282025-179.pdf,1,OAM2025-001507
2025-10-28,OAM2025-001490 — staff report,Council,regular,packet_section,https://magna.utah.gov/AgendaCenter/ViewFile/Agenda/_10282025-179?packet=true,2026-07-14,text,section_split,raw/2025-10-28/10282025-179.pdf,civicplus,,,no,,,staff_report,ok,,text/sections/10282025-179__02_OAM2025-001490.txt,7692,raw/2025-10-28/10282025-179.pdf,2,OAM2025-001490
2025-12-09,Staff report (unkeyed section),Council,regular,packet_section,https://magna.utah.gov/AgendaCenter/ViewFile/Agenda/_12092025-189?packet=true,2026-07-14,text,section_split,raw/2025-12-09/12092025-189.pdf,civicplus,,,no,,,staff_report,ok,,text/sections/12092025-189__01.txt,183235,raw/2025-12-09/12092025-189.pdf,1,
2019-01-10,FILE30802 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/457049.pdf,2026-07-14,text,section_split,raw/2019-01-10/457049.pdf,pmn,,,no,506163,190110_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/457049__01_FILE30802.txt,704918,raw/2019-01-10/457049.pdf,1,FILE30802
2019-01-10,FILE30707 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/457049.pdf,2026-07-14,text,section_split,raw/2019-01-10/457049.pdf,pmn,,,no,506163,190110_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/457049__02_FILE30707.txt,178917,raw/2019-01-10/457049.pdf,2,FILE30707
2019-01-10,FILE30826 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/457049.pdf,2026-07-14,text,section_split,raw/2019-01-10/457049.pdf,pmn,,,no,506163,190110_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/457049__03_FILE30826.txt,12007,raw/2019-01-10/457049.pdf,3,FILE30826
2019-01-10,FILE30830 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/457049.pdf,2026-07-14,text,section_split,raw/2019-01-10/457049.pdf,pmn,,,no,506163,190110_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/457049__04_FILE30830.txt,8782,raw/2019-01-10/457049.pdf,4,FILE30830
2019-01-10,FILE30836 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/457049.pdf,2026-07-14,text,section_split,raw/2019-01-10/457049.pdf,pmn,,,no,506163,190110_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/457049__05_FILE30836.txt,8060,raw/2019-01-10/457049.pdf,5,FILE30836
2019-03-14,FILE30878 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/476203.pdf,2026-07-14,text,section_split,raw/2019-03-14/476203.pdf,pmn,,,no,518847,190314_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/476203__01_FILE30878.txt,705361,raw/2019-03-14/476203.pdf,1,FILE30878
2019-03-14,FILE30887 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/476203.pdf,2026-07-14,text,section_split,raw/2019-03-14/476203.pdf,pmn,,,no,518847,190314_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/476203__02_FILE30887.txt,709687,raw/2019-03-14/476203.pdf,2,FILE30887
2019-03-14,FILE30898 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/476203.pdf,2026-07-14,text,section_split,raw/2019-03-14/476203.pdf,pmn,,,no,518847,190314_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/476203__03_FILE30898.txt,26511,raw/2019-03-14/476203.pdf,3,FILE30898
2019-04-11,FILE30540 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/484519.pdf,2026-07-14,text,section_split,raw/2019-04-11/484519.pdf,pmn,,,no,525029,190411_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/484519__01_FILE30540.txt,306030,raw/2019-04-11/484519.pdf,1,FILE30540
2019-07-11,FILE30855 — Map Amendment and Ordinance Change Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/510705.pdf,2026-07-14,text,section_split,raw/2019-07-11/510705.pdf,pmn,,,no,544505,190711_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/510705__01_FILE30855.txt,20880,raw/2019-07-11/510705.pdf,1,FILE30855
2019-07-11,FILE30985 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/510705.pdf,2026-07-14,text,section_split,raw/2019-07-11/510705.pdf,pmn,,,no,544505,190711_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/510705__02_FILE30985.txt,5066,raw/2019-07-11/510705.pdf,2,FILE30985
2019-07-11,FILE30752 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/510705.pdf,2026-07-14,text,section_split,raw/2019-07-11/510705.pdf,pmn,,,no,544505,190711_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/510705__03_FILE30752.txt,345326,raw/2019-07-11/510705.pdf,3,FILE30752
2019-08-08,FILE30889 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/518765.pdf,2026-07-14,text,section_split,raw/2019-08-08/518765.pdf,pmn,,,no,549559,190808_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/518765__01_FILE30889.txt,152136,raw/2019-08-08/518765.pdf,1,FILE30889
2019-10-10,FILE30934 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/538551.pdf,2026-07-14,text,section_split,raw/2019-10-10/538551.pdf,pmn,,,no,561413,30934_PC_Packet_October.pdf,staff_report,ok,,text/sections/538551__01_FILE30934.txt,703425,raw/2019-10-10/538551.pdf,1,FILE30934
2019-10-24,FILE30934 — Subdivision Summary and Recommendation,PC,special,packet_section,https://www.utah.gov/pmn/files/542375.pdf,2026-07-14,text,section_split,raw/2019-10-24/542375.pdf,pmn,,,no,564689,191024_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/542375__01_FILE30934.txt,802746,raw/2019-10-24/542375.pdf,1,FILE30934
2019-10-24,FILE31003 — Roadway Dedication Summary and Recommendation,PC,special,packet_section,https://www.utah.gov/pmn/files/542375.pdf,2026-07-14,text,section_split,raw/2019-10-24/542375.pdf,pmn,,,no,564689,191024_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/542375__02_FILE31003.txt,1487402,raw/2019-10-24/542375.pdf,2,FILE31003
2019-10-24,FILE31040 — staff report,PC,special,packet_section,https://www.utah.gov/pmn/files/542375.pdf,2026-07-14,text,section_split,raw/2019-10-24/542375.pdf,pmn,,,no,564689,191024_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/542375__03_FILE31040.txt,6032582,raw/2019-10-24/542375.pdf,3,FILE31040
2019-11-14,FILE30936 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/547279.pdf,2026-07-14,text,section_split,raw/2019-11-14/547279.pdf,pmn,,,no,567469,191114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/547279__01_FILE30936.txt,180617,raw/2019-11-14/547279.pdf,1,FILE30936
2019-11-14,FILE30752 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/547279.pdf,2026-07-14,text,section_split,raw/2019-11-14/547279.pdf,pmn,,,no,567469,191114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/547279__02_FILE30752.txt,396059,raw/2019-11-14/547279.pdf,2,FILE30752
2019-11-14,FILE30967 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/547279.pdf,2026-07-14,text,section_split,raw/2019-11-14/547279.pdf,pmn,,,no,567469,191114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/547279__03_FILE30967.txt,25370,raw/2019-11-14/547279.pdf,3,FILE30967
2019-11-14,FILE30921 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/547279.pdf,2026-07-14,text,section_split,raw/2019-11-14/547279.pdf,pmn,,,no,567469,191114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/547279__04_FILE30921.txt,4935,raw/2019-11-14/547279.pdf,4,FILE30921
2019-11-14,FILE31069 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/547279.pdf,2026-07-14,text,section_split,raw/2019-11-14/547279.pdf,pmn,,,no,567469,191114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/547279__05_FILE31069.txt,4661,raw/2019-11-14/547279.pdf,5,FILE31069
2019-12-12,FILE30890 — Subdivision Amendment Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/555519.pdf,2026-07-14,text,section_split,raw/2019-12-12/555519.pdf,pmn,,,no,574463,191212_MagnaMTMayorsMtg_Packet.pdf,staff_report,ok,,text/sections/555519__01_FILE30890.txt,144382,raw/2019-12-12/555519.pdf,1,FILE30890
2019-12-12,FILE31069 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/555519.pdf,2026-07-14,text,section_split,raw/2019-12-12/555519.pdf,pmn,,,no,574463,191212_MagnaMTMayorsMtg_Packet.pdf,staff_report,ok,,text/sections/555519__02_FILE31069.txt,5395,raw/2019-12-12/555519.pdf,2,FILE31069
2019-12-12,FILE30961 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/555521.pdf,2026-07-14,text,section_split,raw/2019-12-12/555521.pdf,pmn,,,no,574465,191212_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/555521__01_FILE30961.txt,122438,raw/2019-12-12/555521.pdf,1,FILE30961
2019-12-12,FILE31081 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/555521.pdf,2026-07-14,text,section_split,raw/2019-12-12/555521.pdf,pmn,,,no,574465,191212_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/555521__02_FILE31081.txt,115986,raw/2019-12-12/555521.pdf,2,FILE31081
2020-01-09,FILE31093 — Dedication Plat Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/561339.pdf,2026-07-14,text,section_split,raw/2020-01-09/561339.pdf,pmn,,,no,579129,200109_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/561339__01_FILE31093.txt,3082,raw/2020-01-09/561339.pdf,1,FILE31093
2020-01-09,FILE30961 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/561339.pdf,2026-07-14,text,section_split,raw/2020-01-09/561339.pdf,pmn,,,no,579129,200109_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/561339__02_FILE30961.txt,122439,raw/2020-01-09/561339.pdf,2,FILE30961
2020-01-09,FILE31081 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/561339.pdf,2026-07-14,text,section_split,raw/2020-01-09/561339.pdf,pmn,,,no,579129,200109_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/561339__03_FILE31081.txt,115982,raw/2020-01-09/561339.pdf,3,FILE31081
2020-01-09,FILE31096 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/561339.pdf,2026-07-14,text,section_split,raw/2020-01-09/561339.pdf,pmn,,,no,579129,200109_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/561339__04_FILE31096.txt,5768,raw/2020-01-09/561339.pdf,4,FILE31096
2020-02-13,FILE31111 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/573735.pdf,2026-07-14,text,section_split,raw/2020-02-13/573735.pdf,pmn,,,no,586061,200213_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/573735__01_FILE31111.txt,4465,raw/2020-02-13/573735.pdf,1,FILE31111
2020-02-13,FILE31112 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/573735.pdf,2026-07-14,text,section_split,raw/2020-02-13/573735.pdf,pmn,,,no,586061,200213_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/573735__02_FILE31112.txt,23240,raw/2020-02-13/573735.pdf,2,FILE31112
2020-03-12,FILE31120 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/582227.pdf,2026-07-14,text,section_split,raw/2020-03-12/582227.pdf,pmn,,,no,590849,200312_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/582227__01_FILE31120.txt,6161,raw/2020-03-12/582227.pdf,1,FILE31120
2020-03-12,FILE31085 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/582227.pdf,2026-07-14,text,section_split,raw/2020-03-12/582227.pdf,pmn,,,no,590849,200312_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/582227__02_FILE31085.txt,522296,raw/2020-03-12/582227.pdf,2,FILE31085
2020-04-09,FILE31132 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/589019.pdf,2026-07-14,text,section_split,raw/2020-04-09/589019.pdf,pmn,,,no,596809,200409_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/589019__01_FILE31132.txt,10078,raw/2020-04-09/589019.pdf,1,FILE31132
2020-04-09,FILE31131 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/589019.pdf,2026-07-14,text,section_split,raw/2020-04-09/589019.pdf,pmn,,,no,596809,200409_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/589019__02_FILE31131.txt,27971,raw/2020-04-09/589019.pdf,2,FILE31131
2020-04-09,FILE31103 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/589019.pdf,2026-07-14,text,section_split,raw/2020-04-09/589019.pdf,pmn,,,no,596809,200409_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/589019__03_FILE31103.txt,13824,raw/2020-04-09/589019.pdf,3,FILE31103
2020-05-14,FILE31136 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/599483.pdf,2026-07-14,text,section_split,raw/2020-05-14/599483.pdf,pmn,,,no,602229,200514_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/599483__01_FILE31136.txt,207275,raw/2020-05-14/599483.pdf,1,FILE31136
2020-05-14,FILE31117 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/599483.pdf,2026-07-14,text,section_split,raw/2020-05-14/599483.pdf,pmn,,,no,602229,200514_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/599483__02_FILE31117.txt,27673,raw/2020-05-14/599483.pdf,2,FILE31117
2020-06-11,FILE31169 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/607621.pdf,2026-07-14,text,section_split,raw/2020-06-11/607621.pdf,pmn,,,no,607875,200611_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/607621__01_FILE31169.txt,60245,raw/2020-06-11/607621.pdf,1,FILE31169
2020-06-11,FILE31146 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/607621.pdf,2026-07-14,text,section_split,raw/2020-06-11/607621.pdf,pmn,,,no,607875,200611_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/607621__02_FILE31146.txt,113502,raw/2020-06-11/607621.pdf,2,FILE31146
2020-06-11,FILE31170 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/607621.pdf,2026-07-14,text,section_split,raw/2020-06-11/607621.pdf,pmn,,,no,607875,200611_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/607621__03_FILE31170.txt,7225,raw/2020-06-11/607621.pdf,3,FILE31170
2020-06-11,FILE31173 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/607621.pdf,2026-07-14,text,section_split,raw/2020-06-11/607621.pdf,pmn,,,no,607875,200611_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/607621__04_FILE31173.txt,3017,raw/2020-06-11/607621.pdf,4,FILE31173
2020-06-29,FILE31173 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/612123.pdf,2026-07-14,text,section_split,raw/2020-06-29/612123.pdf,pmn,,,no,611845,200629_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/612123__01_FILE31173.txt,5082,raw/2020-06-29/612123.pdf,1,FILE31173
2020-07-09,FILE31183 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/616333.pdf,2026-07-14,text,section_split,raw/2020-07-09/616333.pdf,pmn,,,no,614707,200709_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/616333__01_FILE31183.txt,15984,raw/2020-07-09/616333.pdf,1,FILE31183
2020-07-09,FILE31211 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/616333.pdf,2026-07-14,text,section_split,raw/2020-07-09/616333.pdf,pmn,,,no,614707,200709_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/616333__02_FILE31211.txt,3762,raw/2020-07-09/616333.pdf,2,FILE31211
2020-07-09,FILE31196 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/616333.pdf,2026-07-14,text,section_split,raw/2020-07-09/616333.pdf,pmn,,,no,614707,200709_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/616333__03_FILE31196.txt,8677,raw/2020-07-09/616333.pdf,3,FILE31196
2020-07-09,FILE31181 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/616333.pdf,2026-07-14,text,section_split,raw/2020-07-09/616333.pdf,pmn,,,no,614707,200709_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/616333__04_FILE31181.txt,13202,raw/2020-07-09/616333.pdf,4,FILE31181
2020-09-10,FILE31215 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/635275.pdf,2026-07-14,text,section_split,raw/2020-09-10/635275.pdf,pmn,,,no,625485,200910_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/635275__01_FILE31215.txt,20031,raw/2020-09-10/635275.pdf,1,FILE31215
2020-09-10,FILE31237 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/635275.pdf,2026-07-14,text,section_split,raw/2020-09-10/635275.pdf,pmn,,,no,625485,200910_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/635275__02_FILE31237.txt,8770,raw/2020-09-10/635275.pdf,2,FILE31237
2020-10-08,FILE31237 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/643553.pdf,2026-07-14,text,section_split,raw/2020-10-08/643553.pdf,pmn,,,no,631277,201008_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/643553__01_FILE31237.txt,10506,raw/2020-10-08/643553.pdf,1,FILE31237
2020-10-08,FILE31249 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/643553.pdf,2026-07-14,text,section_split,raw/2020-10-08/643553.pdf,pmn,,,no,631277,201008_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/643553__02_FILE31249.txt,4579,raw/2020-10-08/643553.pdf,2,FILE31249
2020-10-29,FILE31249 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/650425.pdf,2026-07-14,text,section_split,raw/2020-10-29/650425.pdf,pmn,,,no,634331,201029_MagnaMTMayorsMtg_Packet.pdf,staff_report,ok,,text/sections/650425__01_FILE31249.txt,5288,raw/2020-10-29/650425.pdf,1,FILE31249
2020-11-12,FILE31215 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/655695.pdf,2026-07-14,text,section_split,raw/2020-11-12/655695.pdf,pmn,,,no,637783,201112_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/655695__01_FILE31215.txt,7091,raw/2020-11-12/655695.pdf,1,FILE31215
2020-11-12,FILE31239 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/655695.pdf,2026-07-14,text,section_split,raw/2020-11-12/655695.pdf,pmn,,,no,637783,201112_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/655695__02_FILE31239.txt,59740,raw/2020-11-12/655695.pdf,2,FILE31239
2020-11-12,FILE31254 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/655695.pdf,2026-07-14,text,section_split,raw/2020-11-12/655695.pdf,pmn,,,no,637783,201112_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/655695__03_FILE31254.txt,516840,raw/2020-11-12/655695.pdf,3,FILE31254
