date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2025-03-26,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5247,plainText=false)",2026-07-05,na,civicclerk_odata,,2356,5247,414.031,no
2025-03-27,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5240,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-03-27/Council_e2443_agenda.pdf,2443,5240,0.151,yes
2025-03-27,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5241,plainText=false)",2026-07-05,na,civicclerk_odata,,2443,5241,16.318,no
2025-04-02,Special Planning Commission Meeting,PlanningCommission,Special Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5259,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-02/PlanningCommission_e3512_agenda.pdf,3512,5259,0.15,yes
2025-04-02,Special Planning Commission Meeting,PlanningCommission,Special Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5260,plainText=false)",2026-07-05,na,civicclerk_odata,,3512,5260,162.32,no
2025-04-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5274,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-09/PlanningCommission_e2345_agenda.pdf,2345,5274,0.127,yes
2025-04-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5275,plainText=false)",2026-07-05,na,civicclerk_odata,,2345,5275,79.162,no
2025-04-10,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5277,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-10/Council_e2445_agenda.pdf,2445,5277,0.165,yes
2025-04-10,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5283,plainText=false)",2026-07-05,na,civicclerk_odata,,2445,5283,23.415,no
2025-04-23,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5299,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-23/PlanningCommission_e2357_agenda.pdf,2357,5299,0.138,yes
2025-04-23,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5300,plainText=false)",2026-07-05,na,civicclerk_odata,,2357,5300,99.688,no
2025-04-24,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5304,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-24/Council_e2447_agenda.pdf,2447,5304,0.174,yes
2025-04-24,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5305,plainText=false)",2026-07-05,na,civicclerk_odata,,2447,5305,166.271,no
2025-04-28,Special City Council Meeting,Council,Special City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5315,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-04-28/Council_e3581_agenda.pdf,3581,5315,0.126,yes
2025-04-28,Special City Council Meeting,Council,Special City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5316,plainText=false)",2026-07-05,na,civicclerk_odata,,3581,5316,1.251,no
2025-05-01,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5322,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-01/Council_e2448_agenda.pdf,2448,5322,0.156,yes
2025-05-01,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5324,plainText=false)",2026-07-05,na,civicclerk_odata,,2448,5324,27.12,no
2025-05-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5326,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-07/HistoricPreservationBoard_e2492_agenda.pdf,2492,5326,0.127,yes
2025-05-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5327,plainText=false)",2026-07-05,na,civicclerk_odata,,2492,5327,40.581,no
2025-05-14,Special City Council Meeting,Council,Special City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5348,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-14/Council_e3534_agenda.pdf,3534,5348,0.125,yes
2025-05-14,Special City Council Meeting,Council,Special City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5349,plainText=false)",2026-07-05,na,civicclerk_odata,,3534,5349,0.473,no
2025-05-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5337,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-14/PlanningCommission_e2346_agenda.pdf,2346,5337,0.146,yes
2025-05-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5338,plainText=false)",2026-07-05,na,civicclerk_odata,,2346,5338,50.459,no
2025-05-15,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5340,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-15/Council_e2450_agenda.pdf,2450,5340,0.159,yes
2025-05-15,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5341,plainText=false)",2026-07-05,na,civicclerk_odata,,2450,5341,50.457,no
2025-05-22,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5359,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-22/Council_e2451_agenda.pdf,2451,5359,0.16,yes
2025-05-22,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5360,plainText=false)",2026-07-05,na,civicclerk_odata,,2451,5360,25.603,no
2025-05-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5364,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-05-28/PlanningCommission_e2358_agenda.pdf,2358,5364,0.138,yes
2025-05-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5365,plainText=false)",2026-07-05,na,civicclerk_odata,,2358,5365,449.947,no
2025-06-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5374,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-04/HistoricPreservationBoard_e2493_agenda.pdf,2493,5374,0.119,yes
2025-06-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5376,plainText=false)",2026-07-05,na,civicclerk_odata,,2493,5376,52.466,no
2025-06-05,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5381,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-05/Council_e2453_agenda.pdf,2453,5381,0.166,yes
2025-06-05,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5382,plainText=false)",2026-07-05,na,civicclerk_odata,,2453,5382,11.864,no
2025-06-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5392,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-11/PlanningCommission_e2347_agenda.pdf,2347,5392,0.131,yes
2025-06-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5393,plainText=false)",2026-07-05,na,civicclerk_odata,,2347,5393,85.306,no
2025-06-12,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5397,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-12/Council_e2454_agenda.pdf,2454,5397,0.185,yes
2025-06-12,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5398,plainText=false)",2026-07-05,na,civicclerk_odata,,2454,5398,43.528,no
2025-06-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5410,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-25/PlanningCommission_e2359_agenda.pdf,2359,5410,0.129,yes
2025-06-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5411,plainText=false)",2026-07-05,na,civicclerk_odata,,2359,5411,106.516,no
2025-06-26,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5415,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-26/Council_e2456_agenda.pdf,2456,5415,0.16,yes
2025-06-26,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5416,plainText=false)",2026-07-05,na,civicclerk_odata,,2456,5416,92.64,no
2025-06-30,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5417,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-06-30/HistoricPreservationBoard_e2494_agenda.pdf,2494,5417,0.121,yes
2025-06-30,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5418,plainText=false)",2026-07-05,na,civicclerk_odata,,2494,5418,13.034,no
2025-07-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5433,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-07-09/PlanningCommission_e2348_agenda.pdf,2348,5433,0.14,yes
2025-07-09,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5434,plainText=false)",2026-07-05,na,civicclerk_odata,,2348,5434,94.72,no
2025-07-10,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5444,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-07-10/Council_e2458_agenda.pdf,2458,5444,0.179,yes
2025-07-10,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5445,plainText=false)",2026-07-05,na,civicclerk_odata,,2458,5445,70.942,no
2025-07-23,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5455,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-07-23/PlanningCommission_e2360_agenda.pdf,2360,5455,0.113,yes
2025-07-23,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5456,plainText=false)",2026-07-05,na,civicclerk_odata,,2360,5456,438.689,no
2025-07-31,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5467,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-07-31/Council_e3604_agenda.pdf,3604,5467,0.109,yes
2025-07-31,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5468,plainText=false)",2026-07-05,na,civicclerk_odata,,3604,5468,0.118,no
2025-08-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5472,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-06/HistoricPreservationBoard_e2495_agenda.pdf,2495,5472,0.107,yes
2025-08-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5473,plainText=false)",2026-07-05,na,civicclerk_odata,,2495,5473,7.93,no
2025-08-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5482,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-13/PlanningCommission_e2349_agenda.pdf,2349,5482,0.112,yes
2025-08-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5483,plainText=false)",2026-07-05,na,civicclerk_odata,,2349,5483,444.259,no
2025-08-14,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5484,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-14/Council_e2463_agenda.pdf,2463,5484,0.122,yes
2025-08-14,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5485,plainText=false)",2026-07-05,na,civicclerk_odata,,2463,5485,44.834,no
2025-08-18,Joint City Council and Planning Commission Meeting,Council,Joint City Council and Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5493,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-18/Council_e3605_agenda.pdf,3605,5493,0.107,yes
2025-08-18,Joint City Council and Planning Commission Meeting,Council,Joint City Council and Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5494,plainText=false)",2026-07-05,na,civicclerk_odata,,3605,5494,10.601,no
2025-08-25,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5503,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-25/Council_e3606_agenda.pdf,3606,5503,0.105,yes
2025-08-25,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5504,plainText=false)",2026-07-05,na,civicclerk_odata,,3606,5504,0.527,no
2025-08-26,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5509,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-26/Council_e2465_agenda.pdf,2465,5509,0.123,yes
2025-08-26,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5510,plainText=false)",2026-07-05,na,civicclerk_odata,,2465,5510,57.318,no
2025-08-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5511,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-27/PlanningCommission_e2361_agenda.pdf,2361,5511,0.112,yes
2025-08-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5512,plainText=false)",2026-07-05,na,civicclerk_odata,,2361,5512,155.334,no
2025-09-04,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5528,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-04/Council_e2466_agenda.pdf,2466,5528,0.12,yes
2025-09-04,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5529,plainText=false)",2026-07-05,na,civicclerk_odata,,2466,5529,16.032,no
2025-09-05,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5525,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-05/Council_e3607_agenda.pdf,3607,5525,0.105,yes
2025-09-05,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5527,plainText=false)",2026-07-05,na,civicclerk_odata,,3607,5527,0.114,no
2025-09-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5534,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-10/PlanningCommission_e2350_agenda.pdf,2350,5534,0.11,yes
2025-09-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5535,plainText=false)",2026-07-05,na,civicclerk_odata,,2350,5535,134.449,no
2025-09-24,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5544,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-24/Council_e3608_agenda.pdf,3608,5544,0.106,yes
2025-09-24,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5545,plainText=false)",2026-07-05,na,civicclerk_odata,,3608,5545,0.115,no
2025-09-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5547,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-24/PlanningCommission_e2362_agenda.pdf,2362,5547,0.121,yes
2025-09-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5548,plainText=false)",2026-07-05,na,civicclerk_odata,,2362,5548,67.925,no
2025-09-25,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5550,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-25/Council_e2469_agenda.pdf,2469,5550,0.122,yes
2025-09-25,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5555,plainText=false)",2026-07-05,na,civicclerk_odata,,2469,5555,101.175,no
2025-10-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5563,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-01/HistoricPreservationBoard_e2375_agenda.pdf,2375,5563,0.105,yes
2025-10-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5564,plainText=false)",2026-07-05,na,civicclerk_odata,,2375,5564,103.543,no
2025-10-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5576,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-08/PlanningCommission_e2351_agenda.pdf,2351,5576,0.126,yes
2025-10-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5577,plainText=false)",2026-07-05,na,civicclerk_odata,,2351,5577,49.229,no
2025-10-13,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5589,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-13/Council_e3611_agenda.pdf,3611,5589,0.11,yes
2025-10-13,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5590,plainText=false)",2026-07-05,na,civicclerk_odata,,3611,5590,3.655,no
2025-10-16,Special City Council Meeting,Council,Special City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5588,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-16/Council_e2471_agenda.pdf,2471,5588,0.126,yes
2025-10-16,Special City Council Meeting,Council,Special City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5584,plainText=false)",2026-07-05,na,civicclerk_odata,,2471,5584,18.145,no
2025-10-22,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5596,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-22/PlanningCommission_e2363_agenda.pdf,2363,5596,0.111,yes
2025-10-22,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5598,plainText=false)",2026-07-05,na,civicclerk_odata,,2363,5598,136.664,no
2025-10-23,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5604,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-23/Council_e2473_agenda.pdf,2473,5604,0.12,yes
2025-10-23,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5611,plainText=false)",2026-07-05,na,civicclerk_odata,,2473,5611,12.375,no
2025-11-06,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5634,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-06/Council_e2475_agenda.pdf,2475,5634,0.121,yes
2025-11-06,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5635,plainText=false)",2026-07-05,na,civicclerk_odata,,2475,5635,31.228,no
2025-11-12,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5637,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-12/PlanningCommission_e2352_agenda.pdf,2352,5637,0.112,yes
2025-11-12,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5638,plainText=false)",2026-07-05,na,civicclerk_odata,,2352,5638,70.391,no
2025-11-17,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5645,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-17/HistoricPreservationBoard_e3669_agenda.pdf,3669,5645,0.105,yes
2025-11-17,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5648,plainText=false)",2026-07-05,na,civicclerk_odata,,3669,5648,21.752,no
2025-11-18,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5643,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-18/Council_e2477_agenda.pdf,2477,5643,0.121,yes
2025-11-18,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5644,plainText=false)",2026-07-05,na,civicclerk_odata,,2477,5644,20.112,no
2025-11-24,City Council Special Meeting,Council,City Council Special Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5670,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-24/Council_e3758_agenda.pdf,3758,5670,0.106,yes
2025-11-24,City Council Special Meeting,Council,City Council Special Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5671,plainText=false)",2026-07-05,na,civicclerk_odata,,3758,5671,0.264,no
2025-12-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5673,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-12-03/HistoricPreservationBoard_e2499_agenda.pdf,2499,5673,0.11,yes
2025-12-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5678,plainText=false)",2026-07-05,na,civicclerk_odata,,2499,5678,50.973,no
2025-12-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=5682,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-12-10/PlanningCommission_e2353_agenda.pdf,2353,5682,0.111,yes
