ordinance_no,s3_key,source_url,size_bytes,stored_locally
24-17,millcreek/orddoc/documents/1712768741_ORD 24-17.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1712768741_ORD%2024-17.pdf,853069,yes
24-18,millcreek/orddoc/documents/1713976311_ORD 24-18.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1713976311_ORD%2024-18.pdf,1874418,yes
24-19,millcreek/orddoc/documents/1715790340_ORD 24-19.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1715790340_ORD%2024-19.pdf,637225,yes
24-20,millcreek/orddoc/documents/1715796423_ORD 24-20.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1715796423_ORD%2024-20.pdf,4173400,yes
24-21,millcreek/ordinances/documents/1715796479_ORD 24-21.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1715796479_ORD%2024-21.pdf,698833,yes
24-22,millcreek/ordinances/documents/1715796494_ORD 24-22.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1715796494_ORD%2024-22.pdf,590585,yes
24-23,millcreek/ordinances/documents/1715796508_ORD 24-23.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1715796508_ORD%2024-23.pdf,544345,yes
24-24,millcreek/orddoc/documents/1717005579_ORD 24-24.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717005579_ORD%2024-24.pdf,55966899,no
24-25,millcreek/planzone/documents/1717001424_ORD 24-25.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1717001424_ORD%2024-25.pdf,3537318,yes
24-26,millcreek/orddoc/documents/1717005623_ORD 24-26.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717005623_ORD%2024-26.pdf,564885,yes
24-27,millcreek/ordinances/documents/1717001275_ORD 24-27.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1717001275_ORD%2024-27.pdf,572596,yes
24-28,millcreek/orddoc/documents/1718122301_ORD 24-28.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1718122301_ORD%2024-28.pdf,1487715,yes
24-29,millcreek/orddoc/documents/1718122315_ORD 24-29.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1718122315_ORD%2024-29.pdf,815176,yes
24-30,millcreek/orddoc/documents/1718122330_ORD 24-30.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1718122330_ORD%2024-30.pdf,467005,yes
24-31,millcreek/orddoc/documents/1718814428_ORD 24-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1718814428_ORD%2024-31.pdf,598091,yes
24-32,millcreek/orddoc/documents/1719340962_ORD 24-32.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1719340962_ORD%2024-32.pdf,1655465,yes
24-33,millcreek/orddoc/documents/1719340989_ORD 24-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1719340989_ORD%2024-33.pdf,20755737,no
24-34,millcreek/orddoc/documents/1721752821_ORD 24-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1721752821_ORD%2024-34.pdf,2035595,yes
24-35,millcreek/orddoc/documents/1721752843_ORD 24-35.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1721752843_ORD%2024-35.pdf,2095390,yes
24-36,millcreek/orddoc/documents/1731695388_ORD 24-36.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1731695388_ORD%2024-36.pdf,10564502,no
24-37,millcreek/orddoc/documents/1721752882_ORD 24-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1721752882_ORD%2024-37.pdf,4250393,yes
24-38,millcreek/orddoc/documents/1723589038_ORD 24-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1723589038_ORD%2024-38.pdf,795852,yes
24-39,millcreek/orddoc/documents/1731695413_ORD 24-39.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1731695413_ORD%2024-39.pdf,4105175,yes
24-40,millcreek/planzone/documents/1723589239_ORD 24-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1723589239_ORD%2024-40.pdf,4514763,yes
24-41,millcreek/orddoc/documents/1739304361_ORD 24-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1739304361_ORD%2024-41.pdf,859652,yes
24-42,millcreek/orddoc/documents/1725992613_ORD 24-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1725992613_ORD%2024-42.pdf,888579,yes
24-43,millcreek/orddoc/documents/1725992635_ORD 24-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1725992635_ORD%2024-43.pdf,1202119,yes
24-44,millcreek/orddoc/documents/1725992651_ORD 24-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1725992651_ORD%2024-44.pdf,1294263,yes
24-45,millcreek/orddoc/documents/1727202272_ORD 24-45.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1727202272_ORD%2024-45.pdf,1836550,yes
24-46,millcreek/orddoc/documents/1727202287_ORD 24-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1727202287_ORD%2024-46.pdf,891375,yes
24-47,millcreek/orddoc/documents/1727202303_ORD 24-47.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1727202303_ORD%2024-47.pdf,1074718,yes
24-48,millcreek/orddoc/documents/1729022867_ORD 24-48.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1729022867_ORD%2024-48.pdf,1041517,yes
24-49,millcreek/orddoc/documents/1730231486_ORD 24-49.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1730231486_ORD%2024-49.pdf,839617,yes
24-50,millcreek/orddoc/documents/1759335844_ORD 24-50.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1759335844_ORD%2024-50.pdf,4505473,yes
24-51,millcreek/orddoc/documents/1731538563_ORD 24-51.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1731538563_ORD%2024-51.pdf,1547280,yes
24-52,millcreek/ordinances/documents/1732638963_ORD 24-52.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1732638963_ORD%2024-52.pdf,765510,yes
24-53,millcreek/orddoc/documents/1733849941_ORD 24-53.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1733849941_ORD%2024-53.pdf,537513,yes
24-54,millcreek/ordinances/documents/1733850301_ORD 24-54.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1733850301_ORD%2024-54.pdf,1156166,yes
24-55,millcreek/orddoc/documents/1734460474_ORD 24-55.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1734460474_ORD%2024-55.pdf,776992,yes
24-56,millcreek/orddoc/documents/1734460489_ORD 24-56.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1734460489_ORD%2024-56.pdf,1081719,yes
24-57,millcreek/orddoc/documents/1734460506_ORD 24-57.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1734460506_ORD%2024-57.pdf,903881,yes
24-58,millcreek/orddoc/documents/1734460521_ORD 24-58.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1734460521_ORD%2024-58.pdf,2632946,yes
24-59,millcreek/planzone/documents/1734473838_ORD 24-59.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1734473838_ORD%2024-59.pdf,2411368,yes
25-01,millcreek/orddoc/documents/1738088274_ORD 25-01.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1738088274_ORD%2025-01.pdf,1648013,yes
25-02,millcreek/orddoc/documents/1738088291_ORD 25-02.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1738088291_ORD%2025-02.pdf,2495238,yes
25-03,millcreek/orddoc/documents/1740523729_ORD 25-03.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1740523729_ORD%2025-03.pdf,1446947,yes
25-04,millcreek/orddoc/documents/1742931358_ORD 25-04.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1742931358_ORD%2025-04.pdf,1191779,yes
25-05,millcreek/ordinances/documents/1742942540_ORD 25-05.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1742942540_ORD%2025-05.pdf,543443,yes
25-06,millcreek/orddoc/documents/1744752810_ORD 25-06.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1744752810_ORD%2025-06.pdf,5200494,yes
25-07,millcreek/orddoc/documents/1744752827_ORD 25-07.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1744752827_ORD%2025-07.pdf,764828,yes
25-08,millcreek/orddoc/documents/1744752844_ORD 25-08.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1744752844_ORD%2025-08.pdf,663406,yes
25-09,millcreek/orddoc/documents/1759506487_ORD 25-09.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1759506487_ORD%2025-09.pdf,5319827,yes
25-10,millcreek/orddoc/documents/1745944322_ORD 25-10.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1745944322_ORD%2025-10.pdf,8555820,no
25-11,millcreek/orddoc/documents/1745944337_ORD 25-11.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1745944337_ORD%2025-11.pdf,1782534,yes
25-12,millcreek/ordinances/documents/1747757555_ORD 25-12.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1747757555_ORD%2025-12.pdf,15717360,no
25-13,millcreek/orddoc/documents/1745944366_ORD 25-13.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1745944366_ORD%2025-13.pdf,654245,yes
25-14,millcreek/ordinances/documents/1746630538_ORD 25-14.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1746630538_ORD%2025-14.pdf,926999,yes
25-15,millcreek/ordinances/documents/1745944785_ORD 25-15.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1745944785_ORD%2025-15.pdf,1095448,yes
25-16,millcreek/orddoc/documents/1747755810_ORD 25-16.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1747755810_ORD%2025-16.pdf,3848154,yes
25-17,millcreek/ordinances/documents/1747162546_ORD 25-17.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1747162546_ORD%2025-17.pdf,1562070,yes
25-18,millcreek/orddoc/documents/1750264905_ORD 25-18.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750264905_ORD%2025-18.pdf,743706,yes
25-19,millcreek/orddoc/documents/1750264872_ORD 25-19.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750264872_ORD%2025-19.pdf,741335,yes
25-21,millcreek/orddoc/documents/1750264946_ORD 25-21.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750264946_ORD%2025-21.pdf,1447932,yes
25-22,millcreek/orddoc/documents/1750264973_ORD 25-22.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750264973_ORD%2025-22.pdf,695562,yes
25-25,millcreek/orddoc/documents/1750188303_ORD 25-25.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750188303_ORD%2025-25.pdf,934977,yes
25-26,millcreek/orddoc/documents/1750782951_ORD 25-26.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750782951_ORD%2025-26.pdf,1207367,yes
25-27,millcreek/orddoc/documents/1750781346_ORD 25-27.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1750781346_ORD%2025-27.pdf,3020379,yes
25-28,millcreek/ordinances/documents/1750780622_ORD 25-28.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1750780622_ORD%2025-28.pdf,376490,yes
25-29,millcreek/ordinances/documents/1750780599_ORD 25-29.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1750780599_ORD%2025-29.pdf,362272,yes
25-30,millcreek/ordinances/documents/1752605298_ORD 25-30.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1752605298_ORD%2025-30.pdf,1809122,yes
25-31,millcreek/orddoc/documents/1755725704_ORD 25-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1755725704_ORD%2025-31.pdf,1831838,yes
25-32,millcreek/orddoc/documents/1755725720_ORD 25-32.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1755725720_ORD%2025-32.pdf,438231,yes
25-33,millcreek/orddoc/documents/1756229667_ORD 25-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1756229667_ORD%2025-33.pdf,2085497,yes
25-34,millcreek/orddoc/documents/1756229682_ORD 25-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1756229682_ORD%2025-34.pdf,512499,yes
25-35,millcreek/orddoc/documents/1758662472_ORD 25-35.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662472_ORD%2025-35.pdf,897023,yes
25-36,millcreek/orddoc/documents/1759335989_ORD 25-36.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1759335989_ORD%2025-36.pdf,12252747,no
25-37,millcreek/orddoc/documents/1761233283_ORD 25-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1761233283_ORD%2025-37.pdf,1217787,yes
25-38,millcreek/planzone/documents/1757535177_ORD 25-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1757535177_ORD%2025-38.pdf,898301,yes
25-39,millcreek/ordinances/documents/1757534526_ORD 25-39.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1757534526_ORD%2025-39.pdf,634399,yes
25-40,millcreek/orddoc/documents/1758662303_ORD 25-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662303_ORD%2025-40.pdf,946637,yes
25-41,millcreek/ordinances/documents/1758660970_ORD 25-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1758660970_ORD%2025-41.pdf,647926,yes
25-42,millcreek/ordinances/documents/1758660949_ORD 25-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1758660949_ORD%2025-42.pdf,507062,yes
25-43,millcreek/orddoc/documents/1758662349_ORD 25-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1758662349_ORD%2025-43.pdf,868846,yes
25-44,millcreek/orddoc/documents/1760454641_ORD 25-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1760454641_ORD%2025-44.pdf,1551677,yes
25-45,millcreek/orddoc/documents/1761667093_ORD 25-45.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1761667093_ORD%2025-45.pdf,1651731,yes
25-46,millcreek/orddoc/documents/1763060610_ORD 25-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763060610_ORD%2025-46.pdf,864545,yes
25-47,millcreek/orddoc/documents/1763060853_ORD 25-47.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763060853_ORD%2025-47.pdf,668711,yes
25-48,millcreek/orddoc/documents/1763061385_ORD 25-48.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1763061385_ORD%2025-48.pdf,12871922,no
25-49,millcreek/orddoc/documents/1765303278_ORD 25-49.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765303278_ORD%2025-49.pdf,693305,yes
25-50,millcreek/orddoc/documents/1765322495_ORD 25-50.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765322495_ORD%2025-50.pdf,7084488,yes
25-51,millcreek/ordinances/documents/1765303491_ORD 25-51.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1765303491_ORD%2025-51.pdf,1131797,yes
25-52,millcreek/ordinances/documents/1765303030_ORD 25-52.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1765303030_ORD%2025-52.pdf,511773,yes
25-53,millcreek/orddoc/documents/1765303325_ORD 25-53.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1765303325_ORD%2025-53.pdf,527965,yes
26-01,millcreek/orddoc/documents/1768504185_ORD 26-01.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1768504185_ORD%2026-01.pdf,1581994,yes
26-02,millcreek/orddoc/documents/1768504209_ORD 26-02.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1768504209_ORD%2026-02.pdf,4009073,yes
26-03,millcreek/ordinances/documents/1768430837_ORD 26-03.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430837_ORD%2026-03.pdf,742044,yes
26-04,millcreek/ordinances/documents/1768430859_ORD 26-04.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430859_ORD%2026-04.pdf,628778,yes
26-05,millcreek/ordinances/documents/1768430817_ORD 26-05.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1768430817_ORD%2026-05.pdf,2526760,yes
26-06,millcreek/orddoc/documents/1769550038_ORD 26-06.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1769550038_ORD%2026-06.pdf,537526,yes
26-07,millcreek/planzone/documents/1769551540_ORD 26-07.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1769551540_ORD%2026-07.pdf,1009571,yes
26-08,millcreek/orddoc/documents/1770761614_ORD 26-08.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1770761614_ORD%2026-08.pdf,2887392,yes
26-09,millcreek/orddoc/documents/1773154994_ORD 26-09.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1773154994_ORD%2026-09.pdf,1349811,yes
26-10,millcreek/orddoc/documents/1774382803_ORD 26-10.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382803_ORD%2026-10.pdf,842142,yes
26-11,millcreek/orddoc/documents/1774382819_ORD 26-11.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382819_ORD%2026-11.pdf,1446868,yes
26-12,millcreek/orddoc/documents/1774382833_ORD 26-12.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382833_ORD%2026-12.pdf,1432909,yes
26-13,millcreek/orddoc/documents/1774382851_ORD 26-13.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1774382851_ORD%2026-13.pdf,1882821,yes
26-14,millcreek/ordinances/documents/1776201305_ORD 26-14.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1776201305_ORD%2026-14.pdf,424283,yes
26-15,millcreek/orddoc/documents/1776873522_ORD 26-15.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1776873522_ORD%2026-15.pdf,367360,yes
26-16,millcreek/orddoc/documents/1777407486_ORD 26-16.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407486_ORD%2026-16.pdf,1929963,yes
26-17,millcreek/orddoc/documents/1777407502_ORD 26-17.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407502_ORD%2026-17.pdf,1706708,yes
26-18,millcreek/ordinances/documents/1778618478_ORD 26-18.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778618478_ORD%2026-18.pdf,897661,yes
26-19,millcreek/orddoc/documents/1777407525_ORD 26-19.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1777407525_ORD%2026-19.pdf,1187164,yes
26-20,millcreek/orddoc/documents/1778090719_ORD 26-20.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778090719_ORD%2026-20.pdf,1279242,yes
26-21,millcreek/orddoc/documents/1778620640_ORD 26-21.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778620640_ORD%2026-21.pdf,1636563,yes
26-22,millcreek/ordinances/documents/1778619429_ORD 26-22.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778619429_ORD%2026-22.pdf,4184428,yes
26-23,millcreek/ordinances/documents/1778618769_ORD 26-23.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1778618769_ORD%2026-23.pdf,682450,yes
26-24,millcreek/orddoc/documents/1778620681_ORD 26-24.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1778620681_ORD%2026-24.pdf,925805,yes
26-25,millcreek/orddoc/documents/1779981226_ORD 26-25.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981226_ORD%2026-25.pdf,897334,yes
26-26,millcreek/orddoc/documents/1779981246_ORD 26-26.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981246_ORD%2026-26.pdf,933201,yes
26-28,millcreek/ordinances/documents/1779988146_ORD 26-28.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779988146_ORD%2026-28.pdf,2076872,yes
26-29,millcreek/ordinances/documents/1779905782_ORD 26-29.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779905782_ORD%2026-29.pdf,2818677,yes
26-30,millcreek/ordinances/documents/1779905599_ORD 26-30.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1779905599_ORD%2026-30.pdf,1032862,yes
26-31,millcreek/orddoc/documents/1779981337_ORD 26-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981337_ORD%2026-31.pdf,660565,yes
26-33,millcreek/orddoc/documents/1779981357_ORD 26-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981357_ORD%2026-33.pdf,1018773,yes
26-34,millcreek/planzone/documents/1779907721_ORD 26-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1779907721_ORD%2026-34.pdf,3058827,yes
26-35,millcreek/orddoc/documents/1779981399_ORD 26-35.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1779981399_ORD%2026-35.pdf,732347,yes
26-37,millcreek/orddoc/documents/1781034696_ORD 26-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034696_ORD%2026-37.pdf,1252582,yes
26-38,millcreek/orddoc/documents/1781034718_ORD 26-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034718_ORD%2026-38.pdf,621921,yes
26-39,millcreek/ordinances/documents/1781039322_ORD 26-39.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1781039322_ORD%2026-39.pdf,723905,yes
26-40,millcreek/orddoc/documents/1781034750_ORD 26-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034750_ORD%2026-40.pdf,427731,yes
26-41,millcreek/orddoc/documents/1781034766_ORD 26-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034766_ORD%2026-41.pdf,440212,yes
26-42,millcreek/orddoc/documents/1781034781_ORD 26-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1781034781_ORD%2026-42.pdf,680079,yes
26-43,millcreek/orddoc/documents/1782248557_ORD 26-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1782248557_ORD%2026-43.pdf,1491007,yes
26-44,millcreek/orddoc/documents/1782248576_ORD 26-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1782248576_ORD%2026-44.pdf,894524,yes
26-46,millcreek/ordinances/documents/1782248381_ORD 26-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1782248381_ORD%2026-46.pdf,5063552,yes
