candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry,verified
Joe Hatch,Council,,,2006-09-15,,2006-08-25,Turner for Council,Turner for Council,Campaign contribution,50.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,11,high,vision/legacy_colAB,0,"p6:x70,y838,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-25,Deseret Edge,Deseret Edge,Food for meeting,9.34,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,1,high,vision/legacy_born_digital_typed,0,"p4:x70,y358,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-26,Progressive Direct Mail,Progressive Direct Mail,Mail/postage,2800.51,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,2,high,vision/legacy_born_digital_typed,0,"p4:x70,y406,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-26,Love Communication,Love Communication,Media buy,3500.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,3,high,vision/legacy_born_digital_typed,0,"p4:x70,y454,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-30,Wells Fargo,Wells Fargo,Banking fees,91.24,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,4,high,vision/legacy_born_digital_typed,0,"p4:x70,y502,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-01,Jeff Mathis,Jeff Mathis,Consulting fee,500.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,5,high,vision/legacy_born_digital_typed,0,"p4:x70,y550,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-02,Nordstrom,Nordstrom,Staff gift,42.11,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,6,high,vision/legacy_born_digital_typed,0,"p4:x70,y598,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-02,Network Solutions,Network Solutions,Web fees,19.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,7,high,vision/legacy_born_digital_typed,0,"p4:x70,y646,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-03,Marriott Hotel,Marriott Hotel,Election night,121.20,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,8,high,vision/legacy_born_digital_typed,0,"p4:x70,y694,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-03,Marriott Hotel,Marriott Hotel,Election night,201.45,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,9,high,vision/legacy_born_digital_typed,0,"p4:x70,y742,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-03,Marriott Hotel,Marriott Hotel,Election night,1682.98,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,10,high,vision/legacy_born_digital_typed,0,"p4:x70,y790,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-03,Utah Democratic Party,Utah Democratic Party,Election night,300.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,11,high,vision/legacy_born_digital_typed,0,"p4:x70,y838,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-11,Fidler's Elbow,Fidler's Elbow,Staff lunch,72.42,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,12,high,vision/legacy_born_digital_typed,0,"p4:x70,y886,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-14,Abbi Larsen,Abbi Larsen,Reimbursement: volunteer food,85.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,13,high,vision/legacy_born_digital_typed,0,"p4:x70,y934,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-14,Shellie Wilson,Shellie Wilson,Election night food,150.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,14,high,vision/legacy_born_digital_typed,0,"p4:x70,y982,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-15,Jeff Mathis,Jeff Mathis,Consulting fee,2000.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,15,high,vision/legacy_born_digital_typed,0,"p4:x70,y1030,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-17,Jeff Mathis,Jeff Mathis,"Reimbursement: sign materials, office supplies",582.29,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,16,high,vision/legacy_born_digital_typed,0,"p4:x70,y1078,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-28,American Express,American Express,Payment for stationery/beverages,378.45,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,17,high,vision/legacy_born_digital_typed,0,"p4:x70,y1126,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-11-29,Wells Fargo,Wells Fargo,Banking fees,32.79,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,18,high,vision/legacy_born_digital_typed,0,"p4:x70,y1174,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-01,Network Solutions,Network Solutions,Web fees,19.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,19,high,vision/legacy_born_digital_typed,0,"p4:x70,y1222,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-07,US Postmaster,US Postmaster,Postage,89.68,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,20,high,vision/legacy_born_digital_typed,0,"p4:x70,y1270,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-13,AT&T Wireless,AT&T Wireless,Phone,372.78,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,21,high,vision/legacy_born_digital_typed,0,"p4:x70,y1318,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-20,Jake Carling,Jake Carling,Consulting fee,400.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,22,high,vision/legacy_born_digital_typed,0,"p4:x70,y1366,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-20,Love Communication,Love Communication,"Art, design and consulting fees",1496.25,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,23,high,vision/legacy_born_digital_typed,0,"p4:x70,y1414,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-21,US Postmaster,US Postmaster,Postage,51.80,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,24,high,vision/legacy_born_digital_typed,0,"p4:x70,y1462,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-12-31,Network Solutions,Network Solutions,Web fees,19.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,25,high,vision/legacy_born_digital_typed,0,"p4:x70,y1510,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-07,Deseret News,Deseret News,On-line paper access,10.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,26,high,vision/legacy_born_digital_typed,0,"p4:x70,y1558,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-12,Wells Fargo,Wells Fargo,Banking fees,31.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,27,high,vision/legacy_born_digital_typed,0,"p4:x70,y1606,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-28,Sego Gallery,Sego Gallery,Fundraising reimbursement,80.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,28,high,vision/legacy_born_digital_typed,0,"p4:x70,y1654,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-28,Lisa Ashman,Lisa Ashman,"Reimbursement: postage, paper and printing",345.62,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,29,high,vision/legacy_born_digital_typed,0,"p4:x70,y1702,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-28,US Postmaster,US Postmaster,Postage,10.90,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,30,high,vision/legacy_born_digital_typed,0,"p4:x70,y1750,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2005-01-31,Network Solutions,Network Solutions,Web fees,19.00,False,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,31,high,vision/legacy_born_digital_typed,0,"p4:x70,y1798,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-26,Jennifer Hathorne,Jennifer Hathorne,In-kind,150.00,True,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,32,high,vision/legacy_born_digital_typed,0,"p4:x70,y1846,w700,h44@200dpi",1
Jennifer Wilson,Council,,2004,2005-01-31,,2004-10-25,R.T. & Stacy Nielson,R.T. & Stacy Nielson,In-kind,2700.00,True,False,raw/clerk_legacy/jwilson_january312005.pdf,ca6e1fd8,33,high,vision/legacy_born_digital_typed,0,"p4:x70,y1894,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-05,"Community, Inc.",Inc. Community,Website,250.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,1,high,vision/legacy_born_digital_typed,0,"p7:x70,y358,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-16,Paypal,Paypal,Bank fee,0.59,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,2,high,vision/legacy_born_digital_typed,0,"p7:x70,y406,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-16,Presto Print,Presto Print,Printing,750.66,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,3,high,vision/legacy_born_digital_typed,0,"p7:x70,y454,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-16,Presto Print,Presto Print,Postage,270.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,4,high,vision/legacy_born_digital_typed,0,"p7:x70,y502,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-24,Sign A Rama,Sign A Rama,Banner,115.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,5,high,vision/legacy_born_digital_typed,0,"p7:x70,y550,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-24,Herriman City,Herriman City,Rodeo sponsorship,250.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,6,high,vision/legacy_born_digital_typed,0,"p7:x70,y598,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-25,"Community, Inc.",Inc. Community,Website,250.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,7,high,vision/legacy_born_digital_typed,0,"p7:x70,y646,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-25,Paypal,Paypal,Bank fee,6.10,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,8,high,vision/legacy_born_digital_typed,0,"p7:x70,y694,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-05-25,Albertson's,Albertson's,Stamps,39.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,9,high,vision/legacy_born_digital_typed,0,"p7:x70,y742,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-06-02,WalMart,WalMart,Printer ink,30.36,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,10,high,vision/legacy_born_digital_typed,0,"p7:x70,y790,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-06-07,Committee to Elect Trish Beck,Committee to Elect Trish Beck,Donation,250.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,11,high,vision/legacy_born_digital_typed,0,"p7:x70,y838,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-06-07,Committee to Elect Joe Hatch,Committee to Elect Joe Hatch,Donation,100.00,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,12,high,vision/legacy_born_digital_typed,0,"p7:x70,y886,w700,h44@200dpi",1
Jim Bradley,Council,,2006,2006-06-20,,2006-06-14,Paypal,Paypal,Bank fee,11.35,False,False,raw/clerk_legacy/20_june_bradley_jim06.pdf,adfcf1a3,13,high,vision/legacy_born_digital_typed,0,"p7:x70,y934,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-03,Joseph Lyon & Associates,Joseph Lyon & Associates,Printing,267.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,1,high,vision/legacy_born_digital_typed,0,"p9:x70,y358,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-05,Paypal,Paypal,Banking fee,58.30,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,2,high,vision/legacy_born_digital_typed,0,"p9:x70,y406,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-05,Paypal,Paypal,Banking fee,29.30,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,3,high,vision/legacy_born_digital_typed,0,"p9:x70,y454,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-06,Paypal,Paypal,Banking fee,29.30,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,4,high,vision/legacy_born_digital_typed,0,"p9:x70,y502,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-16,SHOUTSign,SHOUTSign,Lawnsigns,175.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,5,high,vision/legacy_born_digital_typed,0,"p9:x70,y550,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-16,Kinkos,Kinkos,Banners,235.29,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,6,high,vision/legacy_born_digital_typed,0,"p9:x70,y598,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-18,Bret Ivory,Bret Ivory,Graphic design,750.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,7,high,vision/legacy_born_digital_typed,0,"p9:x70,y646,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-23,Kmart,Kmart,Convention/festival supplies,80.24,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,8,high,vision/legacy_born_digital_typed,0,"p9:x70,y694,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-23,Big Lots,Big Lots,Convention/festival supplies,42.72,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,9,high,vision/legacy_born_digital_typed,0,"p9:x70,y742,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-24,SHOUTSign,SHOUTSign,Lawnsigns,199.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,10,high,vision/legacy_born_digital_typed,0,"p9:x70,y790,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-28,Sierra Wholesale Design,Sierra Wholesale Design,T-shirts,304.91,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,11,high,vision/legacy_born_digital_typed,0,"p9:x70,y838,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-30,Utah Pride Center,Utah Pride Center,Booth,400.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,12,high,vision/legacy_born_digital_typed,0,"p9:x70,y886,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-30,Caswood Insurance Agency Ltd.,Caswood Insurance Agency Ltd.,Festival insurance,100.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,13,high,vision/legacy_born_digital_typed,0,"p9:x70,y934,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-30,SHOUTSign,SHOUTSign,Lawnsigns,3000.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,14,high,vision/legacy_born_digital_typed,0,"p9:x70,y982,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-04-30,Paypal,Paypal,Banking fee,3.20,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,15,high,vision/legacy_born_digital_typed,0,"p9:x70,y1030,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-01,Paypal,Paypal,Banking fee,0.88,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,16,high,vision/legacy_born_digital_typed,0,"p9:x70,y1078,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-05,Lisa Ashman,Lisa Ashman,Reimbursement,302.84,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,17,high,vision/legacy_born_digital_typed,0,"p9:x70,y1126,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-05,Joseph Lyon & Associates,Joseph Lyon & Associates,Printing,1965.12,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,18,high,vision/legacy_born_digital_typed,0,"p9:x70,y1174,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-05,Joseph Lyon & Associates,Joseph Lyon & Associates,Printing,939.84,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,19,high,vision/legacy_born_digital_typed,0,"p9:x70,y1222,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-06,Stringham Lumber,Stringham Lumber,Lawnsign stakes,512.64,True,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,20,high,vision/legacy_born_digital_typed,0,"p9:x70,y1270,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-09,Sierra Wholesale Design,Sierra Wholesale Design,T-shirts,538.27,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,21,high,vision/legacy_born_digital_typed,0,"p9:x70,y1318,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-09,Paypal,Paypal,Banking fee,1.17,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,22,high,vision/legacy_born_digital_typed,0,"p9:x70,y1366,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-10,Utah State Democratic Committee,Utah State Democratic Committee,Table at JJ dinner,500.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,23,high,vision/legacy_born_digital_typed,0,"p9:x70,y1414,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-10,Paypal,Paypal,Banking fee,0.88,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,24,high,vision/legacy_born_digital_typed,0,"p9:x70,y1462,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-12,Paypal,Paypal,Banking fee,1.75,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,25,high,vision/legacy_born_digital_typed,0,"p9:x70,y1510,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-13,Progressive Direct Mail,Progressive Direct Mail,Fundraising letter mailed,679.44,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,26,high,vision/legacy_born_digital_typed,0,"p9:x70,y1558,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-15,Utah Asian Festival,Utah Asian Festival,Festival booth,50.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,27,high,vision/legacy_born_digital_typed,0,"p9:x70,y1606,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-15,Ted Nagata Graphic Design,Ted Nagata Graphic Design,Brochure,4000.00,True,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,28,high,vision/legacy_born_digital_typed,0,"p9:x70,y1654,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-30,SHOUTSign,SHOUTSign,Lawnsigns,2000.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,29,high,vision/legacy_born_digital_typed,0,"p9:x70,y1702,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-05-30,Raymond Uno,Raymond Uno,Venture outdoor booth reimbursement,244.00,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,30,high,vision/legacy_born_digital_typed,0,"p9:x70,y1750,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-02,Paypal,Paypal,Banking fee,0.88,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,31,high,vision/legacy_born_digital_typed,0,"p9:x70,y1798,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-02,Paypal,Paypal,Banking fee,1.03,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,32,high,vision/legacy_born_digital_typed,0,"p9:x70,y1846,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-04,Jani Iwamoto,Jani Iwamoto,Reimbursement,1415.95,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,33,high,vision/legacy_born_digital_typed,0,"p9:x70,y1894,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-05,Paypal,Paypal,Banking fee,0.88,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,34,high,vision/legacy_born_digital_typed,0,"p9:x70,y1942,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-07,Stringham Lumber,Stringham Lumber,Lawnsign stakes,877.90,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,35,high,vision/legacy_born_digital_typed,0,"p9:x70,y1990,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-10,5-Buck Pizza,5-Buck Pizza,Volunteer dinner,41.13,True,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,36,high,vision/legacy_born_digital_typed,0,"p9:x70,y2038,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-10,U.S. Postal Service,U.S. Postal Service,Stamps,142.80,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,37,high,vision/legacy_born_digital_typed,0,"p9:x70,y2086,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-10,Tolford Young,Tolford Young,Reimbursement,5.50,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,38,high,vision/legacy_born_digital_typed,0,"p9:x70,y2134,w700,h44@150dpi",1
Jani Iwamoto,Council,,2008,2008-06-16,,2008-06-11,Sierra Wholesale Design,Sierra Wholesale Design,T-Shirts,304.06,False,False,raw/clerk_legacy/08_jiwamoto_cojunereport.pdf,0d921dc1,39,high,vision/legacy_born_digital_typed,0,"p9:x70,y2182,w700,h44@150dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-01-14,Reagan Signs,Reagan Signs,Advertising,600.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,1,high,vision/legacy_colAB,0,"p5:x70,y358,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-01-19,Reagan Signs,Reagan Signs,Advertising,500.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,2,high,vision/legacy_colAB,0,"p5:x70,y406,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-03-01,Target Group,Target Group,Consulting,1200.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,3,high,vision/legacy_colAB,0,"p5:x70,y454,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-04-07,Reagan Signs,Reagan Signs,Advertising,3000.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,4,high,vision/legacy_colAB,0,"p5:x70,y502,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-04-07,Target Group,Target Group,Consulting,500.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,5,high,vision/legacy_colAB,0,"p5:x70,y550,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-04-13,Committee To Elect Christian Burridge,Committee To Elect Christian Burridge,Campaign contribution,300.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,6,high,vision/legacy_colAB,0,"p5:x70,y598,w700,h44@200dpi",1
Randy Horiuchi,Council,,2010,2013-02-14,,2010-05-01,Target Group,Target Group,Consulting,300.00,False,False,raw/clerk_legacy/Horiuchi_R_10_Final_Amended_Redacted.pdf,f47866a4,7,high,vision/legacy_colAB,0,"p5:x70,y646,w700,h44@200dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-04-13,Fed Ex Kinkos,Fed Ex Kinkos,Stickers and sign for convention,88.94,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,1,high,vision/legacy_landscape_attachment,0,"p6:x70,y358,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-04-16,Einstein's Bagels,Einstein's Bagels,County convention expenses,355.64,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,2,high,vision/legacy_landscape_attachment,0,"p6:x70,y406,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-04-20,Salt Lake County Democrats,Salt Lake County Democrats,County convention table,100.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,3,high,vision/legacy_landscape_attachment,0,"p6:x70,y454,w700,h44@250dpi",1
