clip_id,date,body,motion_no,motion_text,motion_type,result_raw,outcome,mover,seconder,aye,nay,names_recorded,source_file
100286,2023-12-12,Snyderville Basin Planning Commission,2,"approve the requested amendments to the CUP and Master Planned Development Agreement based on the findings of fact, conclusions of law and conditions of approval found in the staff report with the addition that the language be cleaned up to indicate that the workforce housing units are actually being built as part of phase one",,(7-0),Pass,Thomas Cooke,DJ Hubler,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,3,continue to a date uncertain with an emphasis on the definitions,,(7-0),Pass,Thomas Cooke,DJ Hubler,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,4,"accept the request for continuance to a date uncertain for the conditional use permit for the Home Depot on 1595 Frontage Road, Silver Summit, Snyderville Basin",,(7-0),Pass,Thomas Cooke,Tyann Mooney,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,5,continue the Mountain Top subdivision Vehicle Control Gate Conditional Use Permit to a date uncertain,,(7-0),Pass,Thomas Cooke,Makena Hawley,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,6,"accept the request for continuance to a date certain of January 9, 2024 for a conditional use permit for a vehicle control gate for White Pine Ranches Subdivision",,(7-0),Pass,Thomas Cooke,Makena Hawley,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,7,"approve Minutes dated October 11, 2022 as written",,(7-0),Pass,John Kucera,DJ Hubler,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,8,"approve the October 18, 2022 minutes",,(7-0),Pass,Christopher Conabee,John Kucera,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,9,"approve Minutes dated November 14, 2023",,(6-0),Pass,Tyann Mooney,John Kucera,6,0,1,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100286,2023-12-12,Snyderville Basin Planning Commission,10,adjourn,,(7-0),Pass,Tyann Mooney,Makena Hawley,7,0,0,land_use/minutes/2023/2023-12-12_snyderville_basin_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,1,move the item to a date certain of February 1st,,(4-0),Pass,David Darcey,Marion Wheaton,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,2,continue the public hearing to February 1st,,(4-0),Pass,Rich Sonntag,David Darcey,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,3,forward a positive recommendation for the Promontory Hawk's Pass Subdivision,,(3-0),Pass,Marion Wheaton,David Darcey,3,0,1,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,4,"approve approve the minutes dated December 1, 2022",,(4-0),Pass,Rich Sonntag,Clinton Benson,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,5,"approve the minutes dated January 5, 2023",,(4-0),Pass,Rich Sonntag,Marion Wheaton,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,6,"approve the minutes dated November 2, 2023 with edits",,(4-0),Pass,Rich Sonntag,David Darcey,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,7,"approve the minutes dated November 16, 2023 with edits",,(4-0),Pass,Rich Sonntag,David Darcey,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,8,"approve the minutes dated December 7, 2023",,(4-0),Pass,Rich Sonntag,David Darcey,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100287,2024-01-04,Eastern Summit County Planning Commission,9,adjourn,,(4-0),Pass,Clinton Benson,David Darcey,4,0,0,land_use/minutes/2024/2024-01-04_eastern_summit_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the Community Development Director based the findings of fact, conditions of approval and conclusion of law as found in the staff report including the additional condition - condition #11",,(7-0),Pass,John Kucera,Makena Hawley,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,2,"return at a date uncertain and staff will, 1) communicate with The Canyons with regard to the development agreement with respect to the trespass, and 2) come up with findings of fact based on the discussion and conditions of approval based on the discussion which included having the gate open",,(7-0),Pass,John Kucera,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,3,"approve the Elk Springs Amendment based on the findings of fact, conclusions of law and conditions of approval found in the staff report",,(7-0),Pass,Christopher Conabee,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,4,"forward a positive recommendation to the Summit County Council for the Silver Creek Village Development Agreement based on the findings of fact, conclusions of law and conditions of approval in the staff report",,(7-0),Pass,Makena Hawley,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,5,approve the CUP for the Major Accessory Building at 8044 N,,(7-0),Pass,Thomas Cooke,Makena Hawley,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,6,"approve minutes dated October 25, 2022, as written",,(6-0),Pass,Christopher Conabee,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,7,"approve minutes dated November 8, 2022, as presented",,(6-0),Pass,Thomas Cooke,Tyann Mooney,6,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,8,"approve minutes dated December 13, 2022, as written",,(3-0),Pass,Christopher Conabee,Thomas Cooke,3,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100288,2024-01-09,Snyderville Basin Planning Commission,9,adjourn,,(7-0),Pass,Tyann Mooney,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-01-09_snyderville_basin_pc.md
100289,2024-01-18,Eastern Summit County Planning Commission,1,deny the proposed plat amendment on lot 1 Fox Run North based on the following findings: building pads in the subdivision are located to preserve view sheds and provide separation and privacy of residential homes; buyers are under the due diligence of purchasing the lot in the subdivision and acknowledge the location of the building pads; undue precedent that could be set if the building pad was amended going forward and essentially eliminating any cause for having a building pad in the subdivision,,(4-0),Pass,Don Sargent,David Darcey,4,0,1,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md
100289,2024-01-18,Eastern Summit County Planning Commission,2,"continue the item to a date certain of February 1, 2024",,(6-0),Pass,Don Sargent,Alex Peterson,6,0,0,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md
100289,2024-01-18,Eastern Summit County Planning Commission,3,"reopen the public hearing and continue the public hearing to a date certain of February 15, 2024",,(6-0),Pass,Alex Peterson,Rich Sonntag,6,0,0,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md
100289,2024-01-18,Eastern Summit County Planning Commission,4,"approve minutes dated January 4, 2024",,(5-0),Pass,Marion Wheaton,David Darcey,5,0,1,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md
100289,2024-01-18,Eastern Summit County Planning Commission,5,adjourn,,(6-0),Pass,Alex Peterson,Bill Wilde,6,0,0,land_use/minutes/2024/2024-01-18_eastern_summit_pc.md
100290,2024-01-23,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the County Council per the findings of fact, conclusions of law and conditions of approval in the staff report",,(7-0),Pass,Christopher Conabee,DJ Hubler,7,0,0,land_use/minutes/2024/2024-01-23_snyderville_basin_pc.md
100290,2024-01-23,Snyderville Basin Planning Commission,2,"approve the minutes dated December 12, 2023, as written",,(7-0),Pass,Thomas Cooke,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-01-23_snyderville_basin_pc.md
100290,2024-01-23,Snyderville Basin Planning Commission,3,adjourn,,(7-0),Pass,Adjournment DJ Hubler,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-01-23_snyderville_basin_pc.md
100291,2024-02-01,Eastern Summit County Planning Commission,1,"approve the contractor yard and recycling facility on Lower Bowl Road per the findings of fact, conclusions of law and conditions of approval as found in the staff report",,(5-0),Pass,Bill Wilde,Rich Sonntag,5,0,0,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md
100291,2024-02-01,Eastern Summit County Planning Commission,2,approve the matter with the amendment discussed,,(5-0),Pass,Rich Sonntag,Marion Wheaton,5,0,0,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md
100291,2024-02-01,Eastern Summit County Planning Commission,3,approve the CUP,,(5-0),Pass,Rich Sonntag,Marion Wheaton,5,0,0,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md
100291,2024-02-01,Eastern Summit County Planning Commission,4,postpone the item to a date uncertain,,(5-0),Pass,Rich Sonntag,David Darcey,5,0,0,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md
100291,2024-02-01,Eastern Summit County Planning Commission,5,adjourn,,(5-0),Pass,David Darcey,Bill Wilde,5,0,0,land_use/minutes/2024/2024-02-01_eastern_summit_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,1,"forward a positive recommendation for the Elevation Condominiums Final Site Plan and Condominium Plat to the County Manager based on the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(7-0),Pass,John Kucera,Makena Hawley,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,2,"approve the plat based on the findings of fact, conclusions of law, and conditions of approval listed in the staff report for the Silver Creek Village Center Lot 83 of Lot 2 Final Subdivision",,(7-0),Pass,Christopher Conabee,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,3,forward a positive recommendation to the Summit County Manager for the final site plan for Silver Creek Village Center Lot 83 Habitat for Humanity,,(7-0),Pass,Thomas Cooke,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,4,"forward a positive recommendation to the Summit County Council to amend Chapter 2, Section 10-2-17B3 of the Snyderville Basin Development Code to include dwelling unit, single family attached to the allowed use table in the NMU-1 zone",,(0-7),Pass,Makena Hawley,Christopher Conabee,0,7,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,5,"forward a positive recommendation to the Summit County Council to amend Chapter 2, Section 10-2-17B3 of the Snyderville Basin Development Code to add dwelling unit, single family attached to the allowed uses of the zone and direct staff to return with additional research on the housing types potentially to be added to the allowed use table",,(2-5),Fail,Makena Hawley,DJ Hubler,2,5,1,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,6,"forward a positive recommendation to the Summit County Council to amend Chapter 2, Section 10-2-17B3 of the Snyderville Basin Code pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(7-0),Pass,Christopher Conabee,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,7,"staff, through the manager, to do a thorough analysis of why all housing is not included in the new NMU section not as a conditional use, as being part of the use, and add more definitions for clarification",,(7-0),Pass,Tyann Mooney,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100292,2024-02-13,Snyderville Basin Planning Commission,8,adjourn,,(7-0),Pass,DJ Hubler,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-02-13_snyderville_basin_pc.md
100293,2024-02-27,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the County Manager for the Lower Village Development Area Master Plat Amendment LV1B and LV5 Final Subdivision Plat based on the findings of fact, conclusions of law, and conditions of approval as mentioned in the staff report",,(7-0),Pass,Christopher Conabee,Makena Hawley,7,0,0,land_use/minutes/2024/2024-02-27_snyderville_basin_pc.md
100293,2024-02-27,Snyderville Basin Planning Commission,2,"approve the Park City Business Center Subdivision Plat A Lots 22 and 23 amended based on the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(7-0),Pass,John Kucera,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-02-27_snyderville_basin_pc.md
100293,2024-02-27,Snyderville Basin Planning Commission,3,"forward a positive recommendation to the County Manager according to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(7-0),Pass,John Kucera,DJ Hubler,7,0,0,land_use/minutes/2024/2024-02-27_snyderville_basin_pc.md
100293,2024-02-27,Snyderville Basin Planning Commission,4,adjourn,,(7-0),Pass,Thomas Cooke,DJ Hubler,7,0,0,land_use/minutes/2024/2024-02-27_snyderville_basin_pc.md
100294,2024-02-29,Eastern Summit County Planning Commission,1,adjourn,,(7-0),Pass,Rich Sonntag,David Darcey,7,0,0,land_use/minutes/2024/2024-02-29_eastern_summit_pc.md
100295,2024-03-07,Eastern Summit County Planning Commission,1,recommend for approval of the two-lot subdivision known as the Lewis View Subdivision,,(6-0),Pass,Rich Sonntag,David Darcey,6,0,0,land_use/minutes/2024/2024-03-07_eastern_summit_pc.md
100295,2024-03-07,Eastern Summit County Planning Commission,2,adjourn,,(7-0),Pass,Alex Peterson,Don Sargent,7,0,0,land_use/minutes/2024/2024-03-07_eastern_summit_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,1,forward a positive recommendation for the Synderville Basin Development Code amendments to the Summit County Council,,(6-0),Pass,Makena Hawley,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,2,"forward a positive recommendation to the County Manager for the proposed condominium plats for the White Pine Canyon Village Building 9, Supplemental Condominium Plat Phase 5 per the findings of fact, conclusions of law and conditions of approval found in the staff report",,(6-0),Pass,Christopher Conabee,Makena Hawley,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,3,"forward a positive recommendation to the Summit County Manager for the White Pine Canyon Village Building 10, Supplemental Condominium Plat Phase 6 per the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(6-0),Pass,Thomas Cooke,Makena Hawley,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,4,"forward a positive recommendation to the Summit County Manager for the White Pine Canyon Village Building 11, Phase 7 Condominium Plat according to the findings of fact, conclusions of law, and conditions of approval",,(6-0),Pass,Makena Hawley,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,5,continue the matter to a date uncertain,,(6-0),Pass,Tyann Mooney,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100296,2024-03-12,Snyderville Basin Planning Commission,6,adjourn,,(6-0),Pass,Thomas Cooke,Christopher Conabee,6,0,0,land_use/minutes/2024/2024-03-12_snyderville_basin_pc.md
100297,2024-03-26,Snyderville Basin Planning Commission,1,forward a positive recommendation to the Community Development Director for the Canyons Village Parking Garage LIP taking into account items 1 and 2 as listed in the letter from Brandon Brady to Tiffanie Robinson dated 3/19/2024 that reads examining a free right out of the Northwest exit onto Lower Village Road and a roundabout at Ozzy Way and Lower Village Road subject to the Conditions of Approval and Findings of Fact found in the staff report,,(5-0),Pass,OPENHOUSE Christopher Conabee,John Kucera,5,0,0,land_use/minutes/2024/2024-03-26_snyderville_basin_pc.md
100297,2024-03-26,Snyderville Basin Planning Commission,2,adjourn,,(5-0),Pass,Tyann Mooney,Makena Hawley,5,0,0,land_use/minutes/2024/2024-03-26_snyderville_basin_pc.md
100298,2024-04-04,Eastern Summit County Planning Commission,1,approve this status as stated in the staff report with the conditions as laid out and draft findings of facts,,(5-0),Pass,Alex Peterson,Rich Sonntag,5,0,0,land_use/minutes/2024/2024-04-04_eastern_summit_pc.md
100298,2024-04-04,Eastern Summit County Planning Commission,2,"approve minutes from the February 1, 2024 meeting",,(5-0),Pass,Rich Sonntag,Bill Wilde,5,0,0,land_use/minutes/2024/2024-04-04_eastern_summit_pc.md
100298,2024-04-04,Eastern Summit County Planning Commission,3,adjourn,,(5-0),Pass,Alex Peterson,Rich Sonntag,5,0,0,land_use/minutes/2024/2024-04-04_eastern_summit_pc.md
100299,2024-04-09,Snyderville Basin Planning Commission,1,nominate Chris Conabee to serve as the Chair of the Snyderville Basin Planning Commission,,(7-0),Pass,Bruce Carmichael,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-04-09_snyderville_basin_pc.md
100299,2024-04-09,Snyderville Basin Planning Commission,2,nominate DJ Hubler to serve as the vice-chair of the Snyderville Basin Planning Commission,,(7-0),Pass,Christopher Conabee,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-04-09_snyderville_basin_pc.md
100299,2024-04-09,Snyderville Basin Planning Commission,3,"approve the CUP for a vehicle control gate located 2157 West White Pine Lane, Snyderville, Summit County, Utah with the clarified findings of fact, conclusions of law and updated conditions of approval",,(7-0),Pass,Makena Hawley,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-04-09_snyderville_basin_pc.md
100299,2024-04-09,Snyderville Basin Planning Commission,4,adjourn,,(7-0),Pass,Thomas Cooke,Makena Hawley,7,0,0,land_use/minutes/2024/2024-04-09_snyderville_basin_pc.md
100300,2024-04-18,Eastern Summit County Planning Commission,1,appoint Commissioner Alex Peterson as the Chair and Marion Wheaton as the Co-Chair,,(5-0),Pass,Bill Wilde,Clinton Benson,5,0,0,land_use/minutes/2024/2024-04-18_eastern_summit_pc.md
100300,2024-04-18,Eastern Summit County Planning Commission,2,adjourn,,(5-0),Pass,Don Sargent,Clinton Benson,5,0,0,land_use/minutes/2024/2024-04-18_eastern_summit_pc.md
100301,2024-04-23,Snyderville Basin Planning Commission,1,"approve the Conditional Use Permit for the Mountain Sprout Childcare Center located at 700 Bitner Road as per the findings of fact, conclusions of law and conditions of approval found in the staff report",,(4-0),Pass,Tyann Mooney,Makena Hawley,4,0,0,land_use/minutes/2024/2024-04-23_snyderville_basin_pc.md
100301,2024-04-23,Snyderville Basin Planning Commission,2,approve the minutes,,(4-0),Pass,Makena Hawley,Matthew Nagie,4,0,0,land_use/minutes/2024/2024-04-23_snyderville_basin_pc.md
100301,2024-04-23,Snyderville Basin Planning Commission,3,adjourn,,(4-0),Pass,Makena Hawley,Matthew Nagie,4,0,0,land_use/minutes/2024/2024-04-23_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,1,"approve the RTS trailhead based on the findings of fact, conclusions of law and conditions of approval with an additional condition of approval that as the CUP is amended to include the associated restroom as outlined in the report the current RTS parking remain a permeable surface and not be repaved with asphalt",,(7-0),Pass,Thomas Cooke,Makena Hawley,7,0,0,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,2,"approve the proposed Run-a-Muk Trailheads 1 & 2 conditional use permit pursuant to the findings of fact, conclusions of law and conditions of approval found in the staff report with an additional condition of approval that both parking lots remain permeable surfaces",,(7-0),Pass,Bruce Carmichael,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,3,"approve the Trailside Elementary Expansion CUP pursuant to the findings of fact, conclusions of law and conditions of approval in the staff report",,(5-0),Pass,Makena Hawley,DJ Hubler,5,0,1,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,4,approve the Minutes as written,,(6-0),Pass,Thomas Cooke,DJ Hubler,6,0,0,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,5,"approve Minutes from Tuesday, April 23, 2024",,(4-0),Pass,Makena Hawley,Matthew Nagie,4,0,0,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100302,2024-05-14,Snyderville Basin Planning Commission,6,adjourn,,(7-0),Pass,Bruce Carmichael,Thomas Cooke,7,0,0,land_use/minutes/2024/2024-05-14_snyderville_basin_pc.md
100303,2024-05-16,Eastern Summit County Planning Commission,1,adjourn,,(5-0),Pass,Bill Wilde,Don Sargent,5,0,0,land_use/minutes/2024/2024-05-16_eastern_summit_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,1,continue the public hearing until a date uncertain,,(7-0),Pass,Thomas Cooke,DJ Hubler,7,0,0,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,2,"approve the amendment to the Conditional Use Permit to add an additional 560 sf to the previously approved Major Accessory Building at 4200 North 250 East pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report along with the conditions found in the 2023 staff report which continue with special attention to condition of approval number 9 in previous staff report",,,,Bruce Carmichael,,,,0,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,3,"approve the Conditional Use Permit to add an additional 560 sf to a previously approved Major Accessory Building on parcel SS-60-E pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report along with the conditions found in Exhibit E of the staff report which continue with special attention to condition of approval number 9, in addition the condition of the road shall be assessed by the county engineer prior to the granting of the certificate of occupancy",,(7-0),Pass,Bruce Carmichael,Tyann Mooney,7,0,0,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,4,"approve the September 12, 2023, minutes as written",,(5-0),Pass,Thomas Cooke,DJ Hubler,5,0,1,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,5,"approve the January 23, 2024, minutes as written",,(6-0),Pass,Thomas Cooke,Bruce Carmichael,6,0,1,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,6,"approve the minutes as written from May 14, 2024",,(7-0),Pass,DJ Hubler,Matthew Nagie,7,0,0,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100304,2024-05-28,Snyderville Basin Planning Commission,7,adjourn,,(7-0),Pass,Christopher Conabee,Makena Hawley,7,0,0,land_use/minutes/2024/2024-05-28_snyderville_basin_pc.md
100305,2024-06-11,Snyderville Basin Planning Commission,1,"approve the CUP and MPD for the Summit County Justice Center expansion pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(6-0),Pass,Thomas Cooke,Bruce Carmichael,6,0,0,land_use/minutes/2024/2024-06-11_snyderville_basin_pc.md
100305,2024-06-11,Snyderville Basin Planning Commission,2,"forward a positive recommendation to the County Council regarding amendments to Chapter 6.1 of the General Plan pursuant to the findings of fact, and conclusion of law",,(6-0),Pass,Makena Hawley,Thomas Cooke,6,0,0,land_use/minutes/2024/2024-06-11_snyderville_basin_pc.md
100305,2024-06-11,Snyderville Basin Planning Commission,3,adjourn,,(6-0),Pass,Thomas Cooke,Makena Hawley,6,0,0,land_use/minutes/2024/2024-06-11_snyderville_basin_pc.md
100306,2024-06-20,Eastern Summit County Planning Commission,1,"continue the discussion on the Cedar Crest Village Overlay to a date uncertain, as requested by the applicants",,(7-0),Pass,Marion Wheaton,Rich Sonntag,7,0,0,land_use/minutes/2024/2024-06-20_eastern_summit_pc.md
100306,2024-06-20,Eastern Summit County Planning Commission,2,"approve the Plat Amendment application at 2225 E Elk Meadow Circle according to the findings of fact, conclusions of law, and the conditions of approval in the staff report",,(7-0),Pass,Marion Wheaton,David Darcey,7,0,0,land_use/minutes/2024/2024-06-20_eastern_summit_pc.md
100306,2024-06-20,Eastern Summit County Planning Commission,3,adjourn,,(7-0),Pass,Marion Wheaton,David Darcey,7,0,0,land_use/minutes/2024/2024-06-20_eastern_summit_pc.md
100307,2024-06-25,Snyderville Basin Planning Commission,1,"approve the Soaring Wings International Montessori School 3rd Amended Conditional Use Permit, located on parcel PP-102-F at 1580 Old Ranch Road, Park City, Utah pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report",,(5-0),Pass,Bruce Carmichael,Makena Hawley,5,0,0,land_use/minutes/2024/2024-06-25_snyderville_basin_pc.md
100307,2024-06-25,Snyderville Basin Planning Commission,2,"approve the Conditional Use Permit for a Major Accessory Building located at 603 Aspen Lane pursuant to the findings of fact, conclusions of law, and conditions of approval found in the staff report with the addition of two conditions",,(5-0),Pass,Bruce Carmichael,Makena Hawley,5,0,0,land_use/minutes/2024/2024-06-25_snyderville_basin_pc.md
100307,2024-06-25,Snyderville Basin Planning Commission,3,move the item to a date uncertain with the condition that staff is going to work with the applicant to find a way forward given the comments provided by the commissioners,,(5-0),Pass,Makena Hawley,Tyann Mooney,5,0,0,land_use/minutes/2024/2024-06-25_snyderville_basin_pc.md
100307,2024-06-25,Snyderville Basin Planning Commission,4,forward a positive recommendation to the County Council for amendments to Chapter 10-3 Development Application Procedure Process and Chapter 10-2-18 Master Planned Developments Legislative Process per the findings of fact and conclusions of law in the staff report as amended to correct the references to the Eastern Summit County actions,,(4-1),Pass,Bruce Carmichael,Makena Hawley,4,1,1,land_use/minutes/2024/2024-06-25_snyderville_basin_pc.md
100307,2024-06-25,Snyderville Basin Planning Commission,5,adjourn,,(5-0),Pass,Tyann Mooney,Makena Hawley,5,0,0,land_use/minutes/2024/2024-06-25_snyderville_basin_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,1,"approve the JB Hoyt Subdivision pursuant to the following findings and facts, conditions of law, and conditions of approval",,(7-0),Pass,Bill Wilde,David Darcey,7,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,2,"deny Fox Run North Lot 1 Amended plat amendment, located at 1824 Fox Run North on parcel FRN-1, Wanship, Utah",,(5-0),Pass,Bill Wilde,Marion Wheaton,5,0,1,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,3,approve a Conditional Use Permit,,(6-0),Pass,Rich Sonntag,Clinton Benson,6,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,4,"recommend for approval an amendment to Chapter 7, Moderate Income Housing of the Eastern Summit County General Plan with the discussed changes and corrections identified during the meeting",,(6-0),Pass,Rich Sonntag,Marion Wheaton,6,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,5,"recommend for approval an amendment to Chapter 7, Moderate Income Housing of the Eastern Summit County General Plan with the discussed changes and corrections identified during the hearing (7:47 PM)",,(6-0),Pass,David Darcey,Marion Wheaton,6,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,6,recommend for approval with non-substantive changes as deemed necessary by legal counsel,,(6-0),Pass,Rich Sonntag,Bill Wilde,6,0,0,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
100308,2024-06-27,Eastern Summit County Planning Commission,7,"approve the minutes dated April 4, 2024 with the change discussed and the April 18 2024 minutes",,(5-0),Pass,David Darcey,Rich Sonntag,5,0,1,land_use/minutes/2024/2024-06-27_eastern_summit_pc.md
