date,candidate,office,council_seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,channel,wayback_url,listing_page,listing_posted_date,form_family,office_stated,candidate_stated,office_basis,office_evidence,vision_key,cycle_parity,date_precision,date_source,bytes,sha256,text_chars,fetched_utc,scope_status,needs_review,notes
2024-07-02,Nolan P. Gunnell,County Council,,2024,c_and_e_report,Pre-Primary,Nolan P. Gunnell — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 Nolan P. Gunnell.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_Nolan_P_Gunnell.pdf,text/2024_cc_2024_Nolan_P_Gunnell.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,07-02-2024,campaign_report_variant_unread,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Council'; no district or seat text is written anywhere on the cover",a97a6d02,even,exact,cms_posting_date,127865,ec369bf69804d33081249a2a85dfc540608fbea0a09c3c9d9d5ada03d110a35e,2842,2026-08-01T00:00:00Z,county_confirmed,0,
2024-08-06,Jon-David Jorgensen,County Council,North District,2024,c_and_e_report,Final / Year-End Summary,Jon-David Jorgensen — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 Jon-David Jorgensen Final Disclosure.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_Jon_David_Jorgensen_Final_Disclosure.pdf,text/2024_cc_2024_Jon_David_Jorgensen_Final_Disclosure.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,08-06-2024,cache_cfd_combined,,Jon-David Jorgensen,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Office' box reads 'County Council - North District' (typed),0baea867,even,exact,cms_posting_date,234270,a187205d4d8d764381055e6ddbdbbc08dc116964c14661589807f760dfe6b862,2277,2026-08-01T00:00:00Z,county_confirmed,0,
2024-08-07,Devron Anderson,County Council,South,2024,c_and_e_report,Final / Year-End Summary,Devron Anderson — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 Devron Anderson Final Disclosure.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_Devron_Anderson_Final_Disclosure.pdf,text/2024_cc_2024_Devron_Anderson_Final_Disclosure.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,08-07-2024,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'county Council South' (written on two lines: 'county Council' / 'South')",7cbce92c,even,exact,cms_posting_date,1864700,840dd696637513b36177636b16b0851f163c8b89e7f6a58679e091719b03503c,2033,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Allison Goulais,,,2024,c_and_e_report,Pre-General,Allison Goulais — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Allison Goulais.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Allison_Goulais.pdf,text/2024_cc_2024_General_Allison_Goulais.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,cache_cfd_combined,,Allison Goulais,vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),page 1 'Office' box is entirely BLANK (the filer typed a phone number and email in the adjoining boxes but left Office empty); no office is named anywhere on pages 1-4,f770f761,even,exact,cms_posting_date,250157,af68a4b2668bfccab5f704ac63ffc95ae51ea4f0133200cd9029ff12cc1ee34c,2538,2026-08-01T00:00:00Z,undetermined,1,"neither the printed instrument nor a canvass match identifies the office — scope undetermined, queued for the vision pass"
2024-11-01,Barbara Yost Tidwell,County Council,Seat 2,2024,c_and_e_report,Pre-General,Barbara Yost Tidwell — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Barbara Yost Tidwell.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Barbara_Yost_Tidwell.pdf,text/2024_cc_2024_General_Barbara_Yost_Tidwell.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,campaign_report_variant_unread,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Council / Seat 2'; the printed header reads 'Financial Campaign Report for County Offices'",24c3cadb,even,exact,cms_posting_date,721235,471016a98c8bdc6e2b3680b722c343737264f1e9f926e7a4101de0f2bae009c8,3097,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Craig McAllister,Treasurer,,2024,c_and_e_report,Pre-General,Craig McAllister — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Craig McAllister.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Craig_McAllister.pdf,text/2024_cc_2024_General_Craig_McAllister.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,campaign_report_variant_unread,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'TREASURER'; the printed header of the instrument reads 'Financial Campaign Report for County Offices'",05555069,even,exact,cms_posting_date,400741,47fa3535ca9067e069e1163a85657e716d4a95b0d88eabe7cda4325709c71413,3286,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,David Erickson,County Council,,2024,c_and_e_report,Pre-General,David Erickson — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General David Erickson.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_David_Erickson.pdf,text/2024_cc_2024_General_David_Erickson.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,cache_cfd_combined,,David Erickson,election_canvass_join (other cycle); vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1 'Office' box is COMPLETELY BLANK - the filer wrote nothing on the Office line (verified by zooming the page image; the box contains only the preprinted 'Office' label and empty white space). No office is named anywhere else in the four pages: the schedules carry only 'None received' / 'None expended', and the footers carry only the candidate name, date and page number. The document is on the Cache County 'Financial Campaign Report for County Offices and Local School Board Candidates' instrument, but per the scope rule that printed header is only supporting evidence and cannot decide scope - the county form is handed to municipal and special-district candidates too. There is therefore no page evidence of the office sought.",89e7a83c,even,exact,cms_posting_date,239953,9624fa71f986c8e9f582a9d8ff81ee59c91e90b067da5c878709096d338fd636,2179,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,David R. Gillie,Clerk/Auditor,,2024,c_and_e_report,Pre-General,David R. Gillie — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General David R. Gillie.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_David_R_Gillie.pdf,text/2024_cc_2024_General_David_R_Gillie.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Cache County Clerk'; the campaign email printed beside it is 'realelections@gillieforcountyclerk.com'",4009f053,even,exact,cms_posting_date,1538928,467f4c4655af9b48cde7399df551c60c19d7070772ca8b34365ba56500238a3c,6201,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Frank C. Stewart,,,2024,c_and_e_report,Pre-General,Frank C. Stewart — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Frank C. Stewart.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Frank_C_Stewart.pdf,text/2024_cc_2024_General_Frank_C_Stewart.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,cache_cfd_combined,,,vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),page 1 'Office' box is entirely BLANK (verified at 250% zoom on the rendered image — no handwriting of any kind between the 'Office' label and the 'Type of Report' band); no district or party field exists on this 2022+ form. The only office-bearing text anywhere in the document is the single Schedule B line on page 3: '1) County Clerk Candidate Filing Fee - $50'.,46ca4d7c,even,exact,cms_posting_date,269467,44ba8c3e3ac329d31595f22f7cb1ac877d1619613c9875f718395c8cec124079,2031,2026-08-01T00:00:00Z,undetermined,1,"neither the printed instrument nor a canvass match identifies the office — scope undetermined, queued for the vision pass"
2024-11-01,Jeff Ostermiller,,,2024,c_and_e_report,Pre-General,Jeff Ostermiller — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Jeff Ostermiller.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Jeff_Ostermiller.pdf,text/2024_cc_2024_General_Jeff_Ostermiller.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,campaign_report_variant_unread,,,vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1 'Office' box is COMPLETELY BLANK - the filer wrote nothing on the office line, and no district, seat or party appears anywhere on any of the four pages. The instrument's printed title is 'Candidate Financial Disclosure / Financial Campaign Report for County Offices', but per the protocol's scope rule the form header is only supporting evidence and cannot by itself decide scope.",254dd415,even,exact,cms_posting_date,240983,7981461692f5a5e6fd3d0735aa16fdb569d596bd2ddb5eb080a695b3c4a1425a,2415,2026-08-01T00:00:00Z,undetermined,1,"neither the printed instrument nor a canvass match identifies the office — scope undetermined, queued for the vision pass"
2024-11-01,K. Taylor Sorensen,County Attorney,,2024,c_and_e_report,Pre-General,K. Taylor Sorensen — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General K. Taylor Sorensen.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_K_Taylor_Sorensen.pdf,text/2024_cc_2024_General_K_Taylor_Sorensen.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,campaign_report_variant_unread,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Attorney'; the printed title of the instrument is 'Financial Campaign Report for County Offices' and the campaign email is 'votesorensen2024@gmail.com'",092ecad4,even,exact,cms_posting_date,468806,ccc1d218d02d2865dd5ab1cda4925273f5d72c843a99bf87d9e6abc8adde0f09,3033,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Matt Funk,Clerk/Auditor,,2024,c_and_e_report,Pre-General,Matt Funk — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Matt Funk.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2024/2024_cc_2024_General_Matt_Funk.pdf,text/2024_cc_2024_General_Matt_Funk.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,unclassified,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in typed text, exactly the single word 'Auditor' - no city, town, justice-court or district qualifier appears anywhere on the line or elsewhere on the page. Supporting context on the same document: the instrument's printed title is 'Financial Campaign Report for County Offices and Local School Board Candidates', the residence is Richmond (a Cache County city), and Schedule B's first two line items are '1-2-24 Cache County Clerk / file for office / 330.39' and '1-5-24 Cache County GOP / Lincoln dinner / 350.00'.",fce650d0,even,exact,cms_posting_date,243650,a407523bcc89babd8185f82d450c494618a3dbbf81351a5dc2c019ef86fe4887,990,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Nolan P Gunnell,County Council,South,2024,c_and_e_report,Pre-General,Nolan P Gunnell — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Nolan P Gunnell.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Nolan_P_Gunnell.pdf,text/2024_cc_2024_General_Nolan_P_Gunnell.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Council' on the first line and 'South' on the second (the seat/district line)",03fdd1c8,even,exact,cms_posting_date,203709,f79a4cefba6677875fae4f5087283de184f3ff0f7e700dfe2f2d34eaa28f5847,2078,2026-08-01T00:00:00Z,county_confirmed,0,
2024-11-01,Tennille Johnson,Recorder,,2024,c_and_e_report,Pre-General,Tennille Johnson — Cache County candidate financial campaign report (2024),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2024/2024 General Tennille Johnson.pdf,2026-08-01,text,pdftotext -layout,raw/2024/2024_cc_2024_General_Tennille_Johnson.pdf,text/2024_cc_2024_General_Tennille_Johnson.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2024-candidate-financial-disclosures.html,11-01-2024,campaign_report_variant_unread,,Vern Ve. Nedansian,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'Recorder'; the printed instrument header reads 'Financial Campaign Report for County Offices' (this variant does NOT carry the 'and Local School Board Candidates' second line)",d83bc7d2,even,exact,cms_posting_date,635298,11f78fab6f938ee19805b5c342f7244d4037670302031f33536dc5de01919aa3,2426,2026-08-01T00:00:00Z,county_confirmed,0,"document prints 'Vern Ve. Nedansian' but the clerk filed it as 'Tennille Johnson' — clerk label used, document value kept in candidate_stated"
2025-09-09,Craig Anhder,County Executive,,2026,c_and_e_report,,Craig Anhder — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/ 2025 Craig Anhder Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Craig_Anhder_Financial_Docusign.pdf,text/2025_cc_2025_Craig_Anhder_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,Cache County Executive,Craig Anhder,form_field_typed,,,odd,exact,cms_posting_date,862444,1f8c9e192640c03fc6752e4399f2e24fc8dc0a8907c4e5a8367680f9f279bbb2,6269,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,Dirk Lewis Anderson,County Executive,,2026,c_and_e_report,,Dirk Lewis Anderson — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 Dirk Anderson Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Dirk_Anderson_Financial_Docusign.pdf,text/2025_cc_2025_Dirk_Anderson_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,Cache County Executive,Dirk Lewis Anderson,form_field_typed,,,odd,exact,cms_posting_date,914842,2d128dbccfd502027221305060d33d52da29585eaa0956c532c981ee51ac0f0a,6274,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,Mark Hurd,County Executive,,2026,c_and_e_report,,Mark Hurd — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 Mark Hurd Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Mark_Hurd_Financial_Docusign.pdf,text/2025_cc_2025_Mark_Hurd_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,County Executive,Mark Hurd,form_field_typed,,,odd,exact,cms_posting_date,898455,62f9937b176d61fda4569680f6f20550792d568221da327c31343e248d2c4b11,6182,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,Micah Safsten,County Executive,,2026,c_and_e_report,,Micah Safsten — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 Micah Safsten Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Micah_Safsten_Financial_Docusign.pdf,text/2025_cc_2025_Micah_Safsten_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,County Executive,Micah Safsten,form_field_typed,,,odd,exact,cms_posting_date,896629,9b04eac774638fa0a89bf6ca56348a981f00ac0c4f94c1301218f13110a0b4af,6824,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,N. George Daines,County Executive,,2026,c_and_e_report,,N. George Daines — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 George Daines Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_George_Daines_Financial_Docusign.pdf,text/2025_cc_2025_George_Daines_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,County Executive,N. George Daines,form_field_typed,,,odd,exact,cms_posting_date,895723,7b2b69a4fc3f51205a855962c7587af69ea01b456fb6344d7e95a3ca225b3e4b,5930,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,Rhyan Blaine Dockter,County Executive,,2026,c_and_e_report,,Rhyan Blaine Dockter — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 Rhyan Dockter Financial Docusign.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Rhyan_Dockter_Financial_Docusign.pdf,text/2025_cc_2025_Rhyan_Dockter_Financial_Docusign.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,Cache County Executive,Rhyan Blaine Dockter,form_field_typed,,,odd,exact,cms_posting_date,892436,12753edb19e7d9a384dfcc8d06e32e363ce6279fb6270f093d3e1b70cbe4abe7,5951,2026-08-01T00:00:00Z,county_confirmed,0,
2025-09-09,Stephanie Miller,County Executive,,2026,c_and_e_report,,Stephanie Miller — Cache County candidate financial campaign report (2025),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2025/2025 Stephanie Miller Financial Disclosure.pdf,2026-08-01,text,pdftotext -layout,raw/2025/2025_cc_2025_Stephanie_Miller_Financial_Disclosure.pdf,text/2025_cc_2025_Stephanie_Miller_Financial_Disclosure.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2025-candidate-financial-disclosures.html,09-09-2025,cache_cfd_combined,County Executive,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, typed, 'County Executive'",acadb821,odd,exact,cms_posting_date,327426,362272bf004ab268022122a248c1596f79b2eabf5e0507c16a6ccc0ebac1cecb,2210,2026-08-01T00:00:00Z,county_confirmed,0,
2026-01-07,Jeffrey Wallentine,,,2026,c_and_e_report,Final / Year-End Summary,Jeffrey Wallentine — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure PreCon_Jeffrey Wallentine.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_PreCon_Jeffrey_Wallentine.pdf,text/2026_cc_2026_Financial_Disclosure_PreCon_Jeffrey_Wallentine.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,01-07-2026,cache_cfd_combined,,Jeffrey Wallentine,vision_no_office_printed (page image read 2026-08-01; the office line is blank or illegible on the document itself),"page 1 'Office' box reads, in typed text, exactly 'Cache County Two' - legible but naming no office title; it identifies the jurisdiction ('Cache County') and what appears to be a seat/district number ('Two'), but no county office name and no school-board wording appears anywhere on the page",4a000418,even,exact,cms_posting_date,753864,d324e1012255f4ceec0a29a7487d51aaaea1d0bdbaf48a561d4d05103aba2a40,4838,2026-08-01T00:00:00Z,undetermined,1,"neither the printed instrument nor a canvass match identifies the office — scope undetermined, queued for the vision pass"
2026-01-07,JoAnn Bennett,County Council,District 2,2026,c_and_e_report,Final / Year-End Summary,JoAnn Bennett — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure PreCon_JoAnn Bennett.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_PreCon_JoAnn_Bennett.pdf,text/2026_cc_2026_Financial_Disclosure_PreCon_JoAnn_Bennett.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,01-07-2026,cache_cfd_combined,Cache County Council district 2,JoAnn Bennett,form_field_typed,,,even,exact,cms_posting_date,750772,2582816301efaa31f7e27deac1ded2b323267cf944b8d6498459074109a12e82,4814,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-04,Dane Murray,County Attorney,,2026,c_and_e_report,,Dane Murray — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar4_Dane Murray.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar4_Dane_Murray.pdf,text/2026_cc_2026_Financial_Disclosure_Mar4_Dane_Murray.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-04-2026,cache_cfd_combined,Cache County Attorney,Dane Murray,form_field_typed,,,even,exact,cms_posting_date,752816,bddeae11c535d783aee00b731137d26a0ac95a2ad9b5b1da083fd0d1b1fbf5cf,6098,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-04,J. Brett Chambers,County Attorney,,2026,c_and_e_report,,J. Brett Chambers — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar4_J Brett Chambers.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar4_J_Brett_Chambers.pdf,text/2026_cc_2026_Financial_Disclosure_Mar4_J_Brett_Chambers.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-04-2026,cache_cfd_combined,,J. Brett Chambers,election_canvass_join,,,even,exact,cms_posting_date,890633,c2770d5092f39eeb7d763e70577b379075d2ff1cd24b905bcefc693daeda85e3,5924,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-05,Chris Daines,County Attorney,,2026,c_and_e_report,,Chris Daines — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar5_Chris Daines.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar5_Chris_Daines.pdf,text/2026_cc_2026_Financial_Disclosure_Mar5_Chris_Daines.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-05-2026,cache_cfd_combined,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Office' box reads, in the filer's hand, 'County Attorney'",b94e4cb8,even,exact,cms_posting_date,1852576,28de96ccb8eb969674cde2bf7ccb3a01cb46641c3dba24d75cb34cc47ae9fa2b,4279,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-11,Peter Thatcher,County Council,,2026,c_and_e_report,,Peter Thatcher — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure PreCon_Peter Thatcher.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_PreCon_Peter_Thatcher.pdf,text/2026_cc_2026_Financial_Disclosure_PreCon_Peter_Thatcher.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-11-2026,cache_cfd_combined,,Peter Thatcher,"sibling_filing_same_cycle (same filer, same cycle)",,,even,exact,cms_posting_date,746761,e9a9d4f81aac3989f60d1c861fefab25e2c5877e6f946a62fa091acf0b648b5e,4886,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-20,Lizette Villegas,County Council,,2026,c_and_e_report,,Lizette Villegas — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar20_Lizette Villegas.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar20_Lizette_Villegas.pdf,text/2026_cc_2026_Financial_Disclosure_Mar20_Lizette_Villegas.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-20-2026,cache_cfd_combined,Cache County Council,Lizette Villegas,form_field_typed,,,even,exact,cms_posting_date,752060,5f39ee6b04cb3f47e5b98074e187d196aa0a227a464e31a1b73475a4d9917923,4870,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-21,Mark Nafziger,County Council,Seat 3,2026,c_and_e_report,,Mark Nafziger — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Mar20_Mark Nafziger.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Mar20_Mark_Nafziger.pdf,text/2026_cc_2026_Financial_Disclosure_Mar20_Mark_Nafziger.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-21-2026,cache_cfd_combined,"Cache County Council, Logan Seat 3",Mark Nafziger,form_field_typed,,,even,exact,cms_posting_date,894635,b6a7b121cd7944457ea466442cc19cdd304870d727ed5fbd0496dbb5f0c110a7,6342,2026-08-01T00:00:00Z,county_confirmed,0,
2026-03-23,Bryson Behm,Clerk/Auditor,,2026,c_and_e_report,,Bryson Behm — Cache County candidate financial campaign report (2026),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2026/2026 Financial Disclosure Apr 3_Bryson Behm.pdf,2026-08-01,text,pdftotext -layout,raw/2026/2026_cc_2026_Financial_Disclosure_Apr_3_Bryson_Behm.pdf,text/2026_cc_2026_Financial_Disclosure_Apr_3_Bryson_Behm.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2026-candidate-financial-disclosures.html,03-23-2026,cache_cfd_combined,County Clerk,Bryson Behm,form_field_typed,,,even,exact,cms_posting_date,901389,e9e371c3639ac7e4e2973be885e034a01ae3a6600bba1e9d9e06d8453920d0cd,5970,2026-08-01T00:00:00Z,county_confirmed,0,
