ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,pmn_notice_id,pmn_notice_url,adoption_date_source,case_no,linkage_note,minutes_source
2022-31,2022-07-13,2022-07-13,"An Ordinance amending Title 10 by adding a major corridor sign overlay zone to allow additional sign provisions for large commercial, manufacturing, and mixed-use sites and allowing planned center sig",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1665502359_ORD%202022-31_Z2022-014%26Z2022-015_Title10Amendment_Signs.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2022-31.pdf,yes,The motion passed unanimously with Councilmember Shields being absent,2022-07-13,15,high,772573,https://www.utah.gov/pmn/sitemap/notice/772573.html,pmn-notice,Z2022-014,PMN adoption notice + signed archive PDF both retained,minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
2022-32,2022-07-13,2022-07-13,An Ordinance Amending the Zoning Map of the City to create and apply the MCS major Corridor sign overlay zone,https://www.utah.gov/pmn/sitemap/notice/772577.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_772577.html,yes,The motion passed unanimously with Councilmember Shields being absent,2022-07-13,16,high,772577,https://www.utah.gov/pmn/sitemap/notice/772577.html,pmn-notice,,,minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
2022-33,2022-07-13,2022-07-13,"An Ordinance Vacating a Drainage Easement on parcels 32-02-153-003, 32-02-153-004, 32-02-153-005, and 32-02-153-007 located within the Heather Meadows Subdivision",https://www.utah.gov/pmn/sitemap/notice/772581.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_772581.html,yes,The motion passed unanimously with Councilmember Shields being absent,2022-07-13,9,high,772581,https://www.utah.gov/pmn/sitemap/notice/772581.html,pmn-notice,,,minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
2022-34,2022-07-13,2022-07-13,An Ordinance vacating a public street (right of way) located at 5700 West Herriman Main Street,https://www.utah.gov/pmn/sitemap/notice/772583.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_772583.html,no,The motion passed unanimously with Councilmember Shields being absent,2022-07-13,11,high,772583,https://www.utah.gov/pmn/sitemap/notice/772583.html,pmn-notice,,,minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
2022-35,2022-07-13,2022-07-13,An Ordinance vacating portions of a public street (right of way) located at 13800 South 5800 West,https://www.utah.gov/pmn/sitemap/notice/772585.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_772585.html,no,The motion passed unanimously with Councilmember Shields being absent,2022-07-13,13,high,772585,https://www.utah.gov/pmn/sitemap/notice/772585.html,pmn-notice,,,minutes/2022/2022-07-11/2022-07-13_city-council-meeting.md
2022-36,2022-08-24,2022-08-24,"An ordinance of the city council of the city of Herriman, Utah, amending Herriman city code title 2 (boards and commissions) relating to the appointment of board and commission members and remove the ",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1661459127_ORD%202022-36_AmendingTitle2.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2022-36.pdf,yes,The motion passed unanimously,2022-08-24,2,medium,777481,https://www.utah.gov/pmn/sitemap/notice/777481.html,pmn-notice,,"adopted within the consent agenda; matched the enumerated consent item ""Update to Title 2 of Herriman City Code""; number not cited in motion; PMN adoption notice + signed archive PDF both retained",minutes/2022/2022-08-22/2022-08-24_city-council-meeting.md
2022-37,2022-09-14,2022-09-14,An Ordinance amending the Herriman City official zoning map for (+/-)6.36 acres from a-1-43 (agricultural) to c-2 (commercial) for property located at 5057 w 12500 south,https://www.utah.gov/pmn/sitemap/notice/783031.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_783031.html,yes,The motion passed unanimously with Councilmember Shields being absent,2022-09-14,4,high,783031,https://www.utah.gov/pmn/sitemap/notice/783031.html,pmn-notice,,,minutes/2022/2022-09-12/2022-09-14_city-council-meeting.md
2022-38,2022-09-28,2022-09-28,An Ordinance adopting an update to the Moderate-Income Housing Plan as an element of the General Plan,https://www.utah.gov/pmn/sitemap/notice/784483.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_784483.html,yes,,2022-09-28,,low,784483,https://www.utah.gov/pmn/sitemap/notice/784483.html,pmn-notice,,adoption date has minutes but subject evidence weak/tied; motion_no not attributed,
2022-39,2022-10-12,2022-10-12,An Ordinance adopting a Master Development Agreement for the Teton Commercial Development,https://www.utah.gov/pmn/sitemap/notice/793075.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_793075.html,yes,The motion passed unanimously,2022-10-12,5,high,793075,https://www.utah.gov/pmn/sitemap/notice/793075.html,pmn-notice,,,minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
2022-40,2022-10-12,2022-10-12,"Ordinance Z2022-116- to amend chapter 10.31 AMSD auto mall special district in title 10 of city code to modify permitted land uses, architectural, landscaping, lighting, signage, and related land deve",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1675715230_ORD%202022-40_Z2022-116_AutomallSpecialDistrictTitle_Full.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2022-40.pdf,yes,The motion passed unanimously,2022-10-12,7,high,796087,https://www.utah.gov/pmn/sitemap/notice/796087.html,pmn-notice,Z2022-116,ordinance number reconciled from notice 796087 mis-print (see NOTICE_NUM_OVERRIDES); PMN adoption notice + signed archive PDF both retained,minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
2022-41,2022-10-12,2022-10-12,An ordinance of Herriman city adopting M2022-110-Auto Mall Master Development Agreement. Mountain view corridor at 112120 S Mountain View Corridor in the AMSD auto mall special district zone,https://www.utah.gov/pmn/sitemap/notice/796083.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_796083.html,yes,The motion passed unanimously,2022-10-12,8,high,796083,https://www.utah.gov/pmn/sitemap/notice/796083.html,pmn-notice,,,minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
2022-42,2022-10-12,2022-10-12,M2022-107 Auto mall master development agreement- Crescent parcel at 5452 W Herriman Blvd in the C-2 (commercial) zone,https://www.utah.gov/pmn/sitemap/notice/796111.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_796111.html,yes,The motion passed unanimously,2022-10-12,10,high,796111,https://www.utah.gov/pmn/sitemap/notice/796111.html,pmn-notice,,,minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
2022-43,2022-10-12,2022-10-12,M2022-108 Auto mall master development agreement- garden plots at approximately 5047 W 12560 S in the C-2 commercial zone,https://www.utah.gov/pmn/sitemap/notice/796107.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_796107.html,yes,The motion passed unanimously,2022-10-12,11,high,796107,https://www.utah.gov/pmn/sitemap/notice/796107.html,pmn-notice,,,minutes/2022/2022-10-10/2022-10-12_city-council-meeting.md
2022-44,2022-11-09,2022-11-09,Title10-15Amending Action Levels In Environmental Contamination,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1671462318_ORD%202022-44%20Title10-15AmendingActionLevelsInEnvironmentalContamination.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2022-44.pdf,yes,The motion passed unanimously,2022-11-09,5,high,,,motion,,,minutes/2022/2022-11-07/2022-11-09_city-council-meeting.md
2022-45,2022-12-14,2022-12-14,Z2022-169 Ordinance to amend Herriman City Code regarding the meeting schedule for Planning Commission,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1671146213_ORD%202022-45%20AmendCodeRegardingMeetingSchedulePC.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2022-45.pdf,yes,The motion passed unanimously with Councilmember Ohrn being absent,2022-12-14,2,high,800775,https://www.utah.gov/pmn/sitemap/notice/800775.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2022/2022-12-12/2022-12-14_city-council-meeting.md
2022-46,2022-12-14,2022-12-14,"An ordinance of the City Council of the City of Herriman, Utah amending Herriman City Code §10-11-6 (C)(7) and §10-15B-6(B), which relate to trails on steep slopes",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1671146228_ORD%202022-46_TrailSlopeAmendment.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2022-46.pdf,yes,The motion passed unanimously with Councilmember Ohrn being absent,2022-12-14,3,high,800783,https://www.utah.gov/pmn/sitemap/notice/800783.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2022/2022-12-12/2022-12-14_city-council-meeting.md
2023-02,2023-01-25,2023-01-25,approve Ordinance No. 2023-02 authorizing an amendment to the zoning map for 8.23 acres of property located at approx. 12400 South Mountain View Corridor from A-1-43 (Agricultural) to AMSD (Auto Mall ,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1283,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2023-01-25,7,within_source,,,motion,,,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md
2023-03,2023-01-25,2023-01-25,"Amending Chapter10-3,10-16,10-25City Code",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1679353802_ORD%202023_03_AmendingChapter10-3%2C10-16%2C10-25CityCode.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-03.pdf,yes,The motion passed unanimously,2023-01-25,8,high,,,motion,,,minutes/2023/2023-01-23/2023-01-25_city-council-meeting.md
2023-04,2023-02-08,2023-02-08,Amending City Code Disposalof Surplus Property,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1679320889_ORD%202023_04_AmendingCityCodeDisposalofSurplusProperty.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-04.pdf,no,The motion passed unanimously with Councilmember Ohrn being absent,2023-02-08,3,high,,,motion,,,minutes/2023/2023-02-06/2023-02-08_city-council-meeting.md
2023-05,2023-03-08,2023-03-08,approve Ordinance No. 2023-05 adopting and approving an updated Transportation Master Plan,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1313,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,no,The motion passed unanimously,2023-03-08,5,within_source,,,motion,,,minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md
2023-06,2023-03-08,2023-03-08,Ordinance No. 2022-06 annexing territory located at or near 11800 South 7200 West comprising of approximately 30 acres into Herriman City; establishing zoning for the annexed territory and amending th,https://www.utah.gov/pmn/sitemap/notice/819153.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_819153.html,yes,The motion passed unanimously,2023-03-08,8,high,819153,https://www.utah.gov/pmn/sitemap/notice/819153.html,pmn-notice,,ordinance number reconciled from notice 819153 mis-print (see NOTICE_NUM_OVERRIDES),minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md
2023-07,2023-03-08,2023-03-08,"approve Ordinance No. 2023-07 Adopting an Impact Fee Facilities Plan, Impact Fee Analysis, and an Impact Fee Enactment that imposes a Transportation Impact Fee; providing for the calculation and colle",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1313,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,no,The motion passed unanimously,2023-03-08,10,within_source,,,motion,,,minutes/2023/2023-03-06/2023-03-08_city-council-meeting.md
2023-08,2023-04-12,2023-04-12,Adopting Amendmentto Herriman CIty Cemetery Rulesand Regulations,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1695654633_ORD%202023_08_AdoptingAmendmenttoHerrimanCItyCemeteryRulesandRegulations.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2023-08.pdf,no,The motion passed unanimously,2023-04-12,3,medium,,,motion,,"motion prints a different number (minutes typo, see CITE_REMAPS) - date+subject match, held at medium",minutes/2023/2023-04-10/2023-04-12_city-council-meeting.md
2023-09,2023-05-10,2023-05-10,"Amending Herriman City Code7-8-1Definitions,7-8-7General Park Facility,7-8-11Open Space Primitive Trails7-8-13Pump Track",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1687894119_ORD%202023_09_AmendingHerrimanCityCode7-8-1Definitions%2C7-8-7GeneralParkFacility%2C7-8-11OpenSpacePrimitiveTrails7-8-13PumpTrack.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-09.pdf,yes,The motion passed unanimously,2023-05-10,5,high,,,motion,,,minutes/2023/2023-05-08/2023-05-10_city-council-meeting.md
2023-10,2023-05-10,2023-05-10,approve Ordinance No. 2023-10 adopting the West Traverse Mountain Compatibility Area Study as an element of the General Plan,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1343,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2023-05-10,6,within_source,,,motion,,,minutes/2023/2023-05-08/2023-05-10_city-council-meeting.md
2023-12,2023-06-14,2023-06-14,"adopting a proposed rate of tax and levying taxes upon all real and personal property within Herriman City, Utah",https://www.utah.gov/pmn/sitemap/notice/846064.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_846064.html,no,The motion passed unanimously,2023-06-14,7,high,846064,https://www.utah.gov/pmn/sitemap/notice/846064.html,pmn-notice,,,minutes/2023/2023-06-12/2023-06-14_city-council-meeting.md
2023-13,2023-07-12,2023-07-12,"An ordinance of the City Council of the City of Herriman, Utah amending Herriman City Code §6-1-2 (definitions), 6-5-1 (Parking prohibited in specific areas), 6-5-5 (parking prohibited when), and 7-6-",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1689611299_ORD%202023_13_AmendingHerrimanCityCode6-1-2Definitions%2C6-5-1ParkingProhibitedinSpecificAreas%2C6-5-5ParkingProhibitedWhen%2C7-6-6SnowRemoval.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-13.pdf,no,The motion passed unanimously,2023-07-12,10,high,846044,https://www.utah.gov/pmn/sitemap/notice/846044.html,pmn-notice,,notice 846044 prints meeting date 2022-07-12 - year typo; reconciled to 2023-07-12 (see NOTICE_DATE_OVERRIDES); PMN adoption notice + signed archive PDF both retained,minutes/2023/2023-07-10/2023-07-12_city-council-meeting.md
2023-14,2023-07-12,2023-07-12,"amending Title 10 of the Herriman City Code to clarity existing zoning definitions an standards for administrative interpretations, weeds, lot widths, walls, fencing, off-street parking, commercial si",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1689607515_ORD%202023_14_AmendingTitle10HerrimanCodetoClarifyingExistingZoningDefinitions.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-14.pdf,yes,The motion passed unanimously,2023-07-12,11,high,846052,https://www.utah.gov/pmn/sitemap/notice/846052.html,pmn-notice,,notice 846052 prints meeting date 2022-07-12 - year typo; reconciled to 2023-07-12 (see NOTICE_DATE_OVERRIDES); PMN adoption notice + signed archive PDF both retained,minutes/2023/2023-07-10/2023-07-12_city-council-meeting.md
2023-15,2023-07-12,2023-07-12,adjusting city council districts due to an annexation,https://www.utah.gov/pmn/sitemap/notice/846056.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_846056.html,yes,,2023-07-12,,low,846056,https://www.utah.gov/pmn/sitemap/notice/846056.html,pmn-notice,,adoption date has minutes but subject evidence weak/tied; motion_no not attributed; notice 846056 prints meeting date 2022-07-12 - year typo; reconciled to 2023-07-12 (see NOTICE_DATE_OVERRIDES),
2023-16,2023-09-13,2023-09-13,amending the Herriman City Zoning Map for .72 acres located at 6378 W 13100 South from R-1-15 to C-1,https://www.utah.gov/pmn/sitemap/notice/858359.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_858359.html,yes,The motion passed unanimously with Councilmember Ohrn being absent,2023-09-13,5,high,858359,https://www.utah.gov/pmn/sitemap/notice/858359.html,pmn-notice,,,minutes/2023/2023-09-11/2023-09-13_city-council-meeting.md
2023-17,2023-10-11,2023-10-11,Enacting Herriman City Code7-14(Dedicationof Public Property),https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1697142561_ORD%202023_17_EnactingHerrimanCityCode7-14%28DedicationofPublicProperty%29.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-17.pdf,no,The motion passed unanimously,2023-10-11,3,high,,,motion,,,minutes/2023/2023-10-09/2023-10-11_city-council-meeting.md
2023-18,2023-10-11,2023-10-11,"amending Title 7 of the Herriman City Code adding additional language for encroachments on City Property, adding violations and enforcement proceedings",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1697142590_ORD%202023_18_AmendingTitle7HerrimanCityCodeAddingLanguageforEncroachmentsonCityProperty%2CViolationsandEnforcementProceedings.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2023-18.pdf,no,,2023-10-11,,low,864733,https://www.utah.gov/pmn/sitemap/notice/864733.html,pmn-notice,,adoption date has minutes but subject evidence weak/tied; motion_no not attributed; PMN adoption notice + signed archive PDF both retained,
2023-19,2023-11-08,2023-11-08,approve Ordinance No. 2023-19 amending the General Plan future land use map for 5.3 acres of property located at 13286 South Rose Canyon Road from Hillside and agricultural residential to neighborhood,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1421,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2023-11-08,6,within_source,,,motion,,,minutes/2023/2023-11-06/2023-11-08_city-council-meeting.md
2023-20,2023-11-08,2023-11-08,approve Ordinance No. 2023-20 amending the Herriman City Zoning Map for 5.3 acres of property located at 13286 South Rose Canyon Road from A-1-43 to A-1-10 with a zoning condition of 1.8 units to the ,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1421,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2023-11-08,7,within_source,,,motion,,,minutes/2023/2023-11-06/2023-11-08_city-council-meeting.md
2023-21,2023-12-13,2023-12-13,approve Ordinance No. 2023-21 declaring 1.19 acres of property located at approximately 13800 South 4000 West as surplus and authorize the City Attorney to finalize the property deeds with Riverton Ci,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1427,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,no,The motion passed unanimously with Councilmember Jared Henderson and Councilmember Teddy Hodges being absent,2023-12-13,10,within_source,,,motion,,,minutes/2023/2023-12-11/2023-12-13_city-council-meeting.md
2023-22,2023-12-15,2023-12-15,approve Ordinance No. 2023-22 approving a temporary land use regulation pertaining to the landing and take-off of aircrafts within Herriman City,,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Henderson being absent,2023-12-15,1,within_source,,,motion,,,pmn_backfill/text/pmn_council_2023-12-15_1069405.md
2024-01,2024-01-10,2024-01-10,approving an amendment to the Anthem Commercial Master Development Agreement to increase the permitted height of a hotel located at approximately 5141 W Denali Park Drive,https://www.utah.gov/pmn/sitemap/notice/885291.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_885291.html,yes,The motion passed unanimously with Councilmember Jared Henderson being absent,2024-01-10,3,high,885291,https://www.utah.gov/pmn/sitemap/notice/885291.html,pmn-notice,,,minutes/2024/2024-01-08/2024-01-10_city-council-meeting.md
2024-02,2024-01-24,2024-01-24,"Amending the Herriman City Land Development Code to comply with updated subdivision review and public notice requirements in the 2023 Utah State Municipal Land Use, Development, and Management Act",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1706203459_ORD%202024-02_TextAmend_SubdivisionReview.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-02.pdf,yes,The motion passed unanimously with Councilmember Steven Shields being absent,2024-01-24,4,high,888809,https://www.utah.gov/pmn/sitemap/notice/888809.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-01-22/2024-01-24_city-council-meeting.md
2024-03,2024-03-13,2024-03-13,Impoosing New Parking Violation Fee Schedule,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1711666678_ORD%202024_03%20ImpoosingNewParkingViolationFeeSchedule.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-03.pdf,no,The motion passed unanimously,2024-03-13,5,high,,,motion,,,minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md
2024-04,2024-03-13,2024-03-13,"Repealand Restate Chapter5-1Animal Services,Enact Chapter3-13Animal Establishments",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1711645542_ORD%202024_04%20RepealandRestateChapter5-1AnimalServices%2CEnactChapter3-13AnimalEstablishments.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-04.pdf,yes,The motion passed with a vote 4:1,2024-03-13,6,high,,,motion,,,minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md
2024-05,2024-03-13,2024-03-13,"Amend Chapters3-5,7-3,7-4,7-13Enact Chapter7-15Relatedto Telecommunicatons,Broadband Cable Service Providers Useof Rightof Way",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1711638243_ORD%202024_05%20AmendChapters3-5%2C7-3%2C7-4%2C7-13EnactChapter7-15RelatedtoTelecommunicatons%2CBroadbandCableServiceProvidersUseofRightofWay.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-05.pdf,no,The motion passed unanimously,2024-03-13,7,high,,,motion,,,minutes/2024/2024-03-11/2024-03-13_city-council-meeting.md
2024-07,2024-04-10,2024-04-10,approve Ordinance No. 2024-07 amending the official Herriman City Zoning Map for property located at approximately 13350 S Rose Canyon Road from A-1-43 (Agricultural Single-family zone) to R-1-10 (Res,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1765,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2024-04-10,7,within_source,,,motion,,,minutes/2024/2024-04-08/2024-04-10_city-council-meeting.md
2024-08,2024-04-24,2024-04-24,"Amending Title10to Regulate Locationand Operation Heliports,Helicopters,other Personal Air Mobility Vehicles",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1714596838_ORD%202024_08%20AmendingTitle10toRegulateLocationandOperationHeliports%2CHelicopters%2CotherPersonalAirMobilityVehicles.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-08.pdf,yes,The motion passed unanimously,2024-04-24,10,high,,,motion,,,minutes/2024/2024-04-22/2024-04-24_city-council-meeting.md
2024-09,2024-05-22,2024-05-22,amending the Herriman City Zoning map for 2.74 acres of property located at 12650 & 12664 South 6000 West from A-1-43 to A-1-10,https://www.utah.gov/pmn/sitemap/notice/915855.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_915855.html,yes,The motion passed unanimously,2024-05-22,4,high,915855,https://www.utah.gov/pmn/sitemap/notice/915855.html,pmn-notice,,,minutes/2024/2024-05-20/2024-05-22_city-council-meeting.md
2024-10,2024-06-12,2024-06-12,fixing the compensation for the Herriman City Elected Officials,https://www.utah.gov/pmn/sitemap/notice/922033.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_922033.html,no,The motion passed with a vote 3:1 with Councilmember Sherrie Ohrn being absent,2024-06-12,7,high,922033,https://www.utah.gov/pmn/sitemap/notice/922033.html,pmn-notice,,,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
2024-11,2024-06-12,2024-06-12,"adopting a final budget; making appropriations for the support of Herriman City for the fiscal year beginning July 1, 2024, and ending June 30, 2026; adopting a job classification plan and salary plan",https://www.utah.gov/pmn/sitemap/notice/922041.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_922041.html,no,The motion passed with a vote 3:1 with Councilmember Sherrie Ohrn being absent,2024-06-12,9,high,922041,https://www.utah.gov/pmn/sitemap/notice/922041.html,pmn-notice,,,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
2024-12,2024-06-12,2024-06-12,amending the Herriman City official zoning map for 1.10 acres of property located at 7457 West Hi Country Road from A-1-43 (single family agricultural zone) to A-1-21 (single family agricultural zone),https://www.utah.gov/pmn/sitemap/notice/922043.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_922043.html,yes,The motion passed unanimously with Councilmember Sherrie Ohrn being absent,2024-06-12,11,high,922043,https://www.utah.gov/pmn/sitemap/notice/922043.html,pmn-notice,,,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
2024-13,2024-06-12,2024-06-12,"amending Herriman City Code 10-12-16 to allow architectural metal panels, exceptions to secondary exterior building finish materials, clarifying requirements for pedestrian access, and updating site a",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1718742723_ORD%202024-13_ZTA_10-12-16.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-13.pdf,yes,The motion passed unanimously with Councilmember Sherrie Ohrn being absent,2024-06-12,12,high,922045,https://www.utah.gov/pmn/sitemap/notice/922045.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
2024-14,2024-06-12,2024-06-12,amending Herriman City Code Title 10 to limit the quantity of specific commercial land uses based on population or proximity,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1718739036_ORD%202024-14_ZTA_CreditUnions_CarWash.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-14.pdf,yes,The motion passed unanimously with Councilmember Sherrie Ohrn being absent,2024-06-12,13,high,922047,https://www.utah.gov/pmn/sitemap/notice/922047.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-06-10/2024-06-12_city-council-meeting.md
2024-15,2024-07-10,2024-07-10,adopting and approving a Water Master Plan,https://www.utah.gov/pmn/sitemap/notice/927256.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_927256.html,no,The motion passed unanimously,2024-07-10,3,high,927256,https://www.utah.gov/pmn/sitemap/notice/927256.html,pmn-notice,,,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
2024-16,2024-07-10,2024-07-10,"adopting an Impact Fee Facilities Plan, Impact Fee Analysis, and an Impact Fee Enactment that imposes a water impact fee",https://www.utah.gov/pmn/sitemap/notice/927258.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_927258.html,no,The motion passed unanimously,2024-07-10,5,high,927258,https://www.utah.gov/pmn/sitemap/notice/927258.html,pmn-notice,,,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
