date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,bytes,clip_id,delivery,doc_class,fetch_status,sha256,text_path,text_chars
2024-11-14,Valley_Vet_Clinic_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970705/Valley_Vet_Clinic_1.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970705_Valley_Vet_Clinic_1.pdf,223989,718,s3,staff_report,ok,a64d64dd68ab2b5b7f6b0cb6585802a0d2efab1143f51fc530ec2b0b37527fba,text/2970705_Valley_Vet_Clinic_1.txt,11763
2024-11-14,Thurman_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970737/Thurman_2.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970737_Thurman_2.pdf,3562573,718,s3,,,,,
2024-11-14,Setback_Exception_Narrative,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2982343/Setback_Exception_Narrative.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2982343_Setback_Exception_Narrative.pdf,98647,718,s3,,,,,
2024-12-03,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=778,2026-07-02,text,none (raw retained),raw/2024-12-03/agenda_clip778.pdf,154587,778,documentviewer,,,,,
2024-12-05,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=721,2026-07-02,text,none (raw retained),raw/2024-12-05/agenda_clip721.pdf,49078,721,s3,,,,,
2024-12-05,PC_Staff_Report_Attainable_Homeownership_Overlay_Dev_Code_Amendment_11.14.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3026171/PC_Staff_Report_Attainable_Homeownership_Overlay_Dev_Code_Amendment_11.14.24.pdf,2026-07-02,text,none (raw retained),raw/2024-12-05/3026171_PC_Staff_Report_Attainable_Homeownership_Overlay_Dev_Code_Amendment_11.14.24.pdf,32607,721,s3,staff_report,ok,808fb0d2aacafd92000668506c780ee2dd7f676a6f55b810c79d32aefc90ecd7,text/3026171_PC_Staff_Report_Attainable_Homeownership_Overlay_Dev_Code_Amendment_11.14.24.txt,9328
2024-12-05,Critical_Homeownership_Overlay_Zone_DRC_10.23.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3026172/Critical_Homeownership_Overlay_Zone_DRC_10.23.24.pdf,2026-07-02,text,none (raw retained),raw/2024-12-05/3026172_Critical_Homeownership_Overlay_Zone_DRC_10.23.24.pdf,6959,721,s3,staff_report,ok,7c4e311f9554570b6f4814835ae8d8da89c4000950b0e92bbb2ccca812c7c0f1,text/3026172_Critical_Homeownership_Overlay_Zone_DRC_10.23.24.txt,1860
2024-12-05,AHOZ_Proposal,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3026174/AHOZ_Proposal.pdf,2026-07-02,text,none (raw retained),raw/2024-12-05/3026174_AHOZ_Proposal.pdf,17735,721,s3,,,,,
2024-12-10,City Council- Amended - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=725,2026-07-02,text,none (raw retained),raw/2024-12-10/agenda_clip725.pdf,203107,725,documentviewer,,,,,
2024-12-12,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=742,2026-07-02,text,none (raw retained),raw/2024-12-12/agenda_clip742.pdf,55485,742,s3,,,,,
2024-12-12,pz_ws_11.07.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3027177/pz_ws_11.07.24.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3027177_pz_ws_11.07.24.pdf,42641,742,s3,,,,,
2024-12-12,pz11.14.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3027178/pz11.14.24.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3027178_pz11.14.24.pdf,61333,742,s3,,,,,
2024-12-12,Boulder_Landscaping_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028881/Boulder_Landscaping_1.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028881_Boulder_Landscaping_1.pdf,181250,742,s3,staff_report,ok,d77c5db12f9281702b9fbd9bb681ee2ba70679f95848442dc65b4c9d9c3e62f9,text/3028881_Boulder_Landscaping_1.txt,9469
2024-12-12,Hardman_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028887/Hardman_1.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028887_Hardman_1.pdf,217507,742,s3,staff_report,ok,cee2e9a5ac3ab8aa13ec3e22fac012b30e8840337daeca9cdfbd8202b658d3ac,text/3028887_Hardman_1.txt,11953
2024-12-12,Gordon_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028892/Gordon_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028892_Gordon_ZC_1.pdf,321402,742,s3,staff_report,ok,16e571b23f742ac5d9884c4b4cd651de6d4d1aa9f714a0cdb4a95a9e9f09cfec,text/3028892_Gordon_ZC_1.txt,8463
2024-12-12,Gordon_CU_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028895/Gordon_CU_1.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028895_Gordon_CU_1.pdf,213331,742,s3,staff_report,ok,3766c3136bff8b5f3719b4cb7f5227cfbb18aac71f2bfc1c747210d93c12e8c1,text/3028895_Gordon_CU_1.txt,14634
2024-12-12,PF_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028901/PF_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028901_PF_ZC_1.pdf,211664,742,s3,staff_report,ok,ae71dc0b1d1b6356350deb2310f8a2a1b4bcd860397f108e4e8c3a4520db1059,text/3028901_PF_ZC_1.txt,8304
2024-12-12,PF_ZC_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028902/PF_ZC_2.pdf,2026-07-02,text,none (raw retained),raw/2024-12-12/3028902_PF_ZC_2.pdf,1837466,742,s3,,,,,
2025-01-02,Planning Commission - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=763,2026-07-02,text,none (raw retained),raw/2025-01-02/agenda_clip763.pdf,48986,763,s3,,,,,
2025-01-02,BY-LAWS2025_Draft,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3057071/BY-LAWS2025_Draft.pdf,2026-07-02,text,none (raw retained),raw/2025-01-02/3057071_BY-LAWS2025_Draft.pdf,44702,763,s3,,,,,
2025-01-02,plngmtgs2025,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3057077/plngmtgs2025.pdf,2026-07-02,text,none (raw retained),raw/2025-01-02/3057077_plngmtgs2025.pdf,5282,763,s3,,,,,
2025-01-07,City Council Work Session - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=774,2026-07-02,text,none (raw retained),raw/2025-01-07/agenda_clip774.pdf,154870,774,documentviewer,,,,,
2025-01-09,Planning Commission - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=776,2026-07-02,text,none (raw retained),raw/2025-01-09/agenda_clip776.pdf,60501,776,s3,,,,,
2025-01-09,pz12.05.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064078/pz12.05.24.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064078_pz12.05.24.pdf,57221,776,s3,,,,,
2025-01-09,pz12.12.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064080/pz12.12.24.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064080_pz12.12.24.pdf,59726,776,s3,,,,,
2025-01-09,Cardenas_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064801/Cardenas_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064801_Cardenas_ZC_1.pdf,1172479,776,s3,staff_report,ok,b8e16217a321c0d676a6133b835075697eb5aefa6dd181bc0a32acab9f23621a,text/3064801_Cardenas_ZC_1.txt,7620
2025-01-09,Garden_Park_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064808/Garden_Park_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064808_Garden_Park_ZC_1.pdf,265951,776,s3,staff_report,ok,4546cd1f2fa3e5a8137fc50c173ca253e8daa0a7ae6dab4bbf847fe84f7ffd6b,text/3064808_Garden_Park_ZC_1.txt,8801
2025-01-09,EV_Auto_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064814/EV_Auto_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064814_EV_Auto_1.pdf,934669,776,s3,staff_report,ok,c2adf0b177650bd81281db455a666adcc246c7a2a76134c53afdffbcc637b577,text/3064814_EV_Auto_1.txt,14388
2025-01-09,Plat_Amendment_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064822/Plat_Amendment_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064822_Plat_Amendment_1.pdf,198490,776,s3,staff_report,ok,90a5af59d9ea9e761356b3cc92de3c21f8bcae4af44405eb3cfb911a40f20b19,text/3064822_Plat_Amendment_1.txt,5227
2025-01-09,Holbrook_Place_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064824/Holbrook_Place_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064824_Holbrook_Place_1.pdf,465266,776,s3,staff_report,ok,79fafff6dc692307f98a9cb1b06765051df67851ad3715fd0ebf9c1a6ae644df,text/3064824_Holbrook_Place_1.txt,18576
2025-01-09,Curb_Cart_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064829/Curb_Cart_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064829_Curb_Cart_1.pdf,244107,776,s3,staff_report,ok,fb489f1c9dc1fb85d5d4af6bcafee21b17708b254c5c77fabe32cbfa523d2e12,text/3064829_Curb_Cart_1.txt,18072
2025-01-09,Willow_Park_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064830/Willow_Park_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064830_Willow_Park_1.pdf,241937,776,s3,staff_report,ok,27c42b5ecaedb9e420c166cc4617750cc6bc997308b370dd122943fb3fbc5b59,text/3064830_Willow_Park_1.txt,9679
2025-01-09,Exchange_Business_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064834/Exchange_Business_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064834_Exchange_Business_1.pdf,286074,776,s3,staff_report,ok,8d926376b81c5e32b7b8f555a0bd19c2f91e6ea7656c8e0b2bd211a6bb6920db,text/3064834_Exchange_Business_1.txt,13186
2025-01-09,Dev_Code_Chapt_12,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3064835/Dev_Code_Chapt_12.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3064835_Dev_Code_Chapt_12.pdf,783149,776,s3,staff_report,ok,24e6d742214373ed7ace195762fc843207b94335fec482fb9de6bdc7e2c27da2,text/3064835_Dev_Code_Chapt_12.txt,12083
2025-01-09,Moto_United_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3065719/Moto_United_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-09/3065719_Moto_United_1.pdf,280817,776,s3,staff_report,ok,ef9f4ddddcf998b58f9eeee32cf651451e813b72ea8c4596efd2288c27f6bd65,text/3065719_Moto_United_1.txt,16361
2025-01-14,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=780,2026-07-02,text,none (raw retained),raw/2025-01-14/agenda_clip780.pdf,202543,780,documentviewer,,,,,
2025-01-23,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=802,2026-07-02,text,none (raw retained),raw/2025-01-23/agenda_clip802.pdf,56018,802,s3,,,,,
2025-01-23,pz_ws_01.02.25,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3094906/pz_ws_01.02.25.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3094906_pz_ws_01.02.25.pdf,127640,802,s3,,,,,
2025-01-23,pz_01.09.25,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3094914/pz_01.09.25.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3094914_pz_01.09.25.pdf,69962,802,s3,,,,,
2025-01-23,EV_Auto_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096006/EV_Auto_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096006_EV_Auto_1.pdf,835959,802,s3,staff_report,ok,f76aa024abf8d0966a2afc0e70ef2d09ff102f5c5671b900a52c420d49fc7566,text/3096006_EV_Auto_1.txt,14387
2025-01-23,Sensapure_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096011/Sensapure_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096011_Sensapure_1.pdf,321373,802,s3,staff_report,ok,75998ab3ebdc9292630d89f246cc42804be4d83f81add09d98278542cdb4a36c,text/3096011_Sensapure_1.txt,15766
2025-01-23,Summer_Crest_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096022/Summer_Crest_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096022_Summer_Crest_1.pdf,842132,802,s3,staff_report,ok,25e1ac5501d9f237d115bffbe2cea55c5cfdb9584eb4faefd43e245ef291d38f,text/3096022_Summer_Crest_1.txt,7365
2025-01-23,Summer_Crest_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096023/Summer_Crest_2.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096023_Summer_Crest_2.pdf,3248516,802,s3,,,,,
2025-01-23,Table_of_Uses,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096024/Table_of_Uses.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096024_Table_of_Uses.pdf,332517,802,s3,staff_report,ok,684e6deacfdc1af164dbce75a1cc077a16eda744696e45a953fc7d7fafd5b5e0,text/3096024_Table_of_Uses.txt,20024
2025-01-23,Perfect_Wag_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3096047/Perfect_Wag_1.pdf,2026-07-02,text,none (raw retained),raw/2025-01-23/3096047_Perfect_Wag_1.pdf,187113,802,s3,staff_report,ok,2e6d42f84bcb634f58ba57cd9435f1dd68c52ed5f61607860cd08d6770c546c9,text/3096047_Perfect_Wag_1.txt,12310
2025-01-28,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=803,2026-07-02,text,none (raw retained),raw/2025-01-28/agenda_clip803.pdf,201114,803,documentviewer,,,,,
2025-02-04,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=805,2026-07-02,text,none (raw retained),raw/2025-02-04/agenda_clip805.pdf,52643,805,s3,,,,,
2025-02-06,Planning Commission Work Session - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=806,2026-07-02,text,none (raw retained),raw/2025-02-06/agenda_clip806.pdf,47913,806,s3,,,,,
2025-02-11,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=809,2026-07-02,text,none (raw retained),raw/2025-02-11/agenda_clip809.pdf,56656,809,documentviewer,,,,,
2025-02-11,CC_Staff_Report_Cardenas_Zone_Change_02.11.25,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126160/CC_Staff_Report_Cardenas_Zone_Change_02.11.25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126160_CC_Staff_Report_Cardenas_Zone_Change_02.11.25.pdf,60532,809,documentviewer,staff_report,ok,bc8c297c6e4bcfb85f3be1648372efd661317dc561b9c83385cb053a7d45d3a3,text/3126160_CC_Staff_Report_Cardenas_Zone_Change_02.11.25.txt,5411
2025-02-11,Cardenas_Zone_Change_DRC_12.11.24,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126161/Cardenas_Zone_Change_DRC_12.11.24.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126161_Cardenas_Zone_Change_DRC_12.11.24.pdf,6761,809,documentviewer,staff_report,ok,92573f2ab7a667bcb2f65b09ff9ecd77ac0f65d9c0e43c8e3528f9596a598d89,text/3126161_Cardenas_Zone_Change_DRC_12.11.24.txt,1604
2025-02-11,Cardenas_Aerial,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126163/Cardenas_Aerial.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126163_Cardenas_Aerial.pdf,812783,809,documentviewer,,,,,
2025-02-11,Cardenas_GP,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126164/Cardenas_GP.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126164_Cardenas_GP.pdf,661447,809,documentviewer,,,,,
2025-02-11,Cardenas_Zoning,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126165/Cardenas_Zoning.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126165_Cardenas_Zoning.pdf,599250,809,documentviewer,,,,,
2025-02-11,Cardenas_narrative,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126166/Cardenas_narrative.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126166_Cardenas_narrative.pdf,925716,809,documentviewer,,,,,
2025-02-11,CC_Staff_Report_Table_05.030-A_Residential_Table_of_Uses_Development_Code_Amendment_02.11.25,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126176/CC_Staff_Report_Table_05.030-A_Residential_Table_of_Uses_Development_Code_Amendment_02.11.25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126176_CC_Staff_Report_Table_05.030-A_Residential_Table_of_Uses_Development_Code_Amendment_02.11.25.pdf,27391,809,documentviewer,staff_report,ok,7cfebb467e38d3ad2889d8cccc91d13fe6976c40e61561dc238f554372b799bb,text/3126176_CC_Staff_Report_Table_05.030-A_Residential_Table_of_Uses_Development_Code_Amendment_02.11.25.txt,6794
2025-02-11,Residential_Table_of_Uses_Update_DRC_01.08.25,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126177/Residential_Table_of_Uses_Update_DRC_01.08.25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126177_Residential_Table_of_Uses_Update_DRC_01.08.25.pdf,8210,809,documentviewer,staff_report,ok,5cbf31bbfc831f04c2a830931ffd67eb8c69a9399b4cb40ca9bda5ba14f93b67,text/3126177_Residential_Table_of_Uses_Update_DRC_01.08.25.txt,1706
2025-02-11,TBL05.030-AResUses_December_2024_update,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3126179/TBL05.030-AResUses_December_2024_update.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3126179_TBL05.030-AResUses_December_2024_update.pdf,66525,809,documentviewer,,,,,
2025-02-11,Ord_06-2025,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134253/Ord_06-2025.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134253_Ord_06-2025.pdf,26378,809,documentviewer,,,,,
2025-02-11,Ord_03-2025,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134256/Ord_03-2025.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134256_Ord_03-2025.pdf,26875,809,documentviewer,,,,,
2025-02-11,Kroger_Traffic_Light_Reimbursement_1-28-25,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134502/Kroger_Traffic_Light_Reimbursement_1-28-25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134502_Kroger_Traffic_Light_Reimbursement_1-28-25.pdf,666945,809,documentviewer,,,,,
2025-02-11,PO_Index,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134503/PO_Index.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134503_PO_Index.pdf,85987,809,documentviewer,,,,,
2025-02-11,PO_Request-Stuart_C_Irby_-__164800,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134504/PO_Request-Stuart_C_Irby_-__164800.pdf,2026-07-02,scanned,none (raw retained),raw/2025-02-11/3134504_PO_Request-Stuart_C_Irby_-__164800.pdf,982335,809,documentviewer,,needs_ocr,5182f76f0fbd3f4981a0f06c66b530683fd6c253e64c13c4a7fdf4659dd54150,,
2025-02-11,Assets_to_be_removed_Jan.2025,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134505/Assets_to_be_removed_Jan.2025.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134505_Assets_to_be_removed_Jan.2025.pdf,57071,809,documentviewer,,,,,
2025-02-11,Res_2025-08,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134511/Res_2025-08.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134511_Res_2025-08.pdf,19689,809,documentviewer,,,,,
2025-02-11,Res_2025-09,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134512/Res_2025-09.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134512_Res_2025-09.pdf,25418,809,documentviewer,,,,,
2025-02-11,Res_2025-10,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134513/Res_2025-10.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134513_Res_2025-10.pdf,23269,809,documentviewer,,,,,
2025-02-11,Agreement_for_Construction_Related_Services_-_Northridge___Hidden_Canyon,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134514/Agreement_for_Construction_Related_Services_-_Northridge___Hidden_Canyon.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134514_Agreement_for_Construction_Related_Services_-_Northridge___Hidden_Canyon.pdf,22732,809,documentviewer,,,,,
2025-02-11,Resolution_2025-11-Amended_Comer_Fund_Resolution__2025___clean_,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134519/Resolution_2025-11-Amended_Comer_Fund_Resolution__2025___clean_.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134519_Resolution_2025-11-Amended_Comer_Fund_Resolution__2025___clean_.pdf,40166,809,documentviewer,,,,,
2025-02-11,Resolution-Amended_Comer_Fund_Resolution__2025___redline_,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3134520/Resolution-Amended_Comer_Fund_Resolution__2025___redline_.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3134520_Resolution-Amended_Comer_Fund_Resolution__2025___redline_.pdf,24583,809,documentviewer,,,,,
2025-02-11,BY-LAWS2025_Draft,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3138749/BY-LAWS2025_Draft.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3138749_BY-LAWS2025_Draft.pdf,44738,809,documentviewer,,,,,
2025-02-11,011425_CC,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3139793/011425_CC.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3139793_011425_CC.pdf,188370,809,documentviewer,,,,,
2025-02-11,010725_WSM,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3139795/010725_WSM.pdf,2026-07-02,text,none (raw retained),raw/2025-02-11/3139795_010725_WSM.pdf,231115,809,documentviewer,,,,,
2025-02-27,Planning Commission - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=811,2026-07-02,text,none (raw retained),raw/2025-02-27/agenda_clip811.pdf,56428,811,s3,,,,,
2025-02-27,pz_01.23.25,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163109/pz_01.23.25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163109_pz_01.23.25.pdf,84009,811,s3,,,,,
2025-02-27,pz_ws_02.06.25,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163112/pz_ws_02.06.25.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163112_pz_ws_02.06.25.pdf,91575,811,s3,,,,,
2025-02-27,Heaton_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163178/Heaton_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163178_Heaton_ZC_1.pdf,522717,811,s3,staff_report,ok,ff77d82d552a5dd48a740e57baabe7723c2a5e96dce69a082c53930b041bf1b2,text/3163178_Heaton_ZC_1.txt,8036
2025-02-27,KAZ_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163186/KAZ_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163186_KAZ_ZC_1.pdf,262706,811,s3,staff_report,ok,71c1c4bfacdc3d2bbe11411743ae4820c914e503b143f2bd6ecadf7bff540223,text/3163186_KAZ_ZC_1.txt,9457
2025-02-27,Inverness_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163194/Inverness_1.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163194_Inverness_1.pdf,390377,811,s3,staff_report,ok,cfd352c4398bf4aace075b8d437bac59ae84326160841ee628cda010fdd1daca,text/3163194_Inverness_1.txt,9429
2025-02-27,Inverness_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163196/Inverness_2.pdf,2026-07-02,text,none (raw retained),raw/2025-02-27/3163196_Inverness_2.pdf,3754468,811,s3,,,,,
