year,election_type,office,district,contest,precinct,candidate,votes
2021,municipal primary,Mayor,,Orem Mayor,OR36,HAYSAM Z. SAKAR,56
2021,municipal primary,Mayor,,Orem Mayor,OR36,DAVID A. YOUNG,21
2021,municipal primary,Mayor,,Orem Mayor,OR36,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR37,HAYSAM Z. SAKAR,79
2021,municipal primary,Mayor,,Orem Mayor,OR37,JIM EVANS,58
2021,municipal primary,Mayor,,Orem Mayor,OR37,DAVID A. YOUNG,51
2021,municipal primary,Mayor,,Orem Mayor,OR37,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR38,DAVID A. YOUNG,130
2021,municipal primary,Mayor,,Orem Mayor,OR38,JIM EVANS,125
2021,municipal primary,Mayor,,Orem Mayor,OR38,HAYSAM Z. SAKAR,67
2021,municipal primary,Mayor,,Orem Mayor,OR38,ARCHIE A. WILLIAMS III,3
2021,municipal primary,Mayor,,Orem Mayor,OR39,JIM EVANS,46
2021,municipal primary,Mayor,,Orem Mayor,OR39,DAVID A. YOUNG,45
2021,municipal primary,Mayor,,Orem Mayor,OR39,HAYSAM Z. SAKAR,25
2021,municipal primary,Mayor,,Orem Mayor,OR39,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR40,DAVID A. YOUNG,74
2021,municipal primary,Mayor,,Orem Mayor,OR40,JIM EVANS,72
2021,municipal primary,Mayor,,Orem Mayor,OR40,HAYSAM Z. SAKAR,60
2021,municipal primary,Mayor,,Orem Mayor,OR40,ARCHIE A. WILLIAMS III,2
2021,municipal primary,Mayor,,Orem Mayor,OR41,JIM EVANS,150
2021,municipal primary,Mayor,,Orem Mayor,OR41,DAVID A. YOUNG,77
2021,municipal primary,Mayor,,Orem Mayor,OR41,HAYSAM Z. SAKAR,24
2021,municipal primary,Mayor,,Orem Mayor,OR41,ARCHIE A. WILLIAMS III,4
2021,municipal primary,Mayor,,Orem Mayor,OR42,DAVID A. YOUNG,50
2021,municipal primary,Mayor,,Orem Mayor,OR42,HAYSAM Z. SAKAR,45
2021,municipal primary,Mayor,,Orem Mayor,OR42,JIM EVANS,41
2021,municipal primary,Mayor,,Orem Mayor,OR42,ARCHIE A. WILLIAMS III,2
2021,municipal primary,Mayor,,Orem Mayor,OR42S,DAVID A. YOUNG,13
2021,municipal primary,Mayor,,Orem Mayor,OR42S,JIM EVANS,7
2021,municipal primary,Mayor,,Orem Mayor,OR42S,HAYSAM Z. SAKAR,3
2021,municipal primary,Mayor,,Orem Mayor,OR42S,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR43,JIM EVANS,145
2021,municipal primary,Mayor,,Orem Mayor,OR43,DAVID A. YOUNG,121
2021,municipal primary,Mayor,,Orem Mayor,OR43,HAYSAM Z. SAKAR,63
2021,municipal primary,Mayor,,Orem Mayor,OR43,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR44,DAVID A. YOUNG,98
2021,municipal primary,Mayor,,Orem Mayor,OR44,JIM EVANS,80
2021,municipal primary,Mayor,,Orem Mayor,OR44,HAYSAM Z. SAKAR,57
2021,municipal primary,Mayor,,Orem Mayor,OR45,DAVID A. YOUNG,91
2021,municipal primary,Mayor,,Orem Mayor,OR45,JIM EVANS,79
2021,municipal primary,Mayor,,Orem Mayor,OR45,HAYSAM Z. SAKAR,48
2021,municipal primary,Mayor,,Orem Mayor,OR46,DAVID A. YOUNG,89
2021,municipal primary,Mayor,,Orem Mayor,OR46,HAYSAM Z. SAKAR,59
2021,municipal primary,Mayor,,Orem Mayor,OR46,JIM EVANS,57
2021,municipal primary,Mayor,,Orem Mayor,OR46,ARCHIE A. WILLIAMS III,8
2021,municipal primary,Mayor,,Orem Mayor,OR47,JIM EVANS,105
2021,municipal primary,Mayor,,Orem Mayor,OR47,DAVID A. YOUNG,98
2021,municipal primary,Mayor,,Orem Mayor,OR47,HAYSAM Z. SAKAR,72
2021,municipal primary,Mayor,,Orem Mayor,OR47,ARCHIE A. WILLIAMS III,4
2021,municipal primary,Mayor,,Orem Mayor,OR47S,HAYSAM Z. SAKAR,10
2021,municipal primary,Mayor,,Orem Mayor,OR47S,DAVID A. YOUNG,7
2021,municipal primary,Mayor,,Orem Mayor,OR47S,JIM EVANS,5
2021,municipal primary,Mayor,,Orem Mayor,OR48,JIM EVANS,61
2021,municipal primary,Mayor,,Orem Mayor,OR48,DAVID A. YOUNG,30
2021,municipal primary,Mayor,,Orem Mayor,OR48,HAYSAM Z. SAKAR,13
2021,municipal primary,Mayor,,Orem Mayor,OR48,ARCHIE A. WILLIAMS III,1
2021,municipal primary,Mayor,,Orem Mayor,OR49,JIM EVANS,106
2021,municipal primary,Mayor,,Orem Mayor,OR49,DAVID A. YOUNG,92
2021,municipal primary,Mayor,,Orem Mayor,OR49,HAYSAM Z. SAKAR,78
2021,municipal primary,Mayor,,Orem Mayor,OR49,ARCHIE A. WILLIAMS III,5
2021,municipal primary,Mayor,,Orem Mayor,OR50,JIM EVANS,293
2021,municipal primary,Mayor,,Orem Mayor,OR50,HAYSAM Z. SAKAR,34
2021,municipal primary,Mayor,,Orem Mayor,OR50,DAVID A. YOUNG,18
2025,municipal general,Council,At-Large,Orem City Council,OR01,ANGELA MOULTON,235
2025,municipal general,Council,At-Large,Orem City Council,OR01,QUINN MECHAM,230
2025,municipal general,Council,At-Large,Orem City Council,OR01,DOYLE MORTIMER,210
2025,municipal general,Council,At-Large,Orem City Council,OR01,CRYSTAL MUHLESTEIN,179
2025,municipal general,Council,At-Large,Orem City Council,OR01,LANAE MILLETT,177
2025,municipal general,Council,At-Large,Orem City Council,OR01,DAVID M. SPENCER,173
2025,municipal general,Council,At-Large,Orem City Council,OR01,WRITE-IN,4
2025,municipal general,Council,At-Large,Orem City Council,OR02,CRYSTAL MUHLESTEIN,352
2025,municipal general,Council,At-Large,Orem City Council,OR02,LANAE MILLETT,348
2025,municipal general,Council,At-Large,Orem City Council,OR02,DAVID M. SPENCER,327
2025,municipal general,Council,At-Large,Orem City Council,OR02,ANGELA MOULTON,243
2025,municipal general,Council,At-Large,Orem City Council,OR02,QUINN MECHAM,240
2025,municipal general,Council,At-Large,Orem City Council,OR02,DOYLE MORTIMER,218
2025,municipal general,Council,At-Large,Orem City Council,OR02,WRITE-IN,5
2025,municipal general,Council,At-Large,Orem City Council,OR03,CRYSTAL MUHLESTEIN,52
2025,municipal general,Council,At-Large,Orem City Council,OR03,LANAE MILLETT,51
2025,municipal general,Council,At-Large,Orem City Council,OR03,DAVID M. SPENCER,45
2025,municipal general,Council,At-Large,Orem City Council,OR03,ANGELA MOULTON,39
2025,municipal general,Council,At-Large,Orem City Council,OR03,QUINN MECHAM,29
2025,municipal general,Council,At-Large,Orem City Council,OR03,DOYLE MORTIMER,25
2025,municipal general,Council,At-Large,Orem City Council,OR03,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR04,ANGELA MOULTON,290
2025,municipal general,Council,At-Large,Orem City Council,OR04,QUINN MECHAM,274
2025,municipal general,Council,At-Large,Orem City Council,OR04,DOYLE MORTIMER,243
2025,municipal general,Council,At-Large,Orem City Council,OR04,LANAE MILLETT,208
2025,municipal general,Council,At-Large,Orem City Council,OR04,CRYSTAL MUHLESTEIN,205
2025,municipal general,Council,At-Large,Orem City Council,OR04,DAVID M. SPENCER,194
2025,municipal general,Council,At-Large,Orem City Council,OR04,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR05,ANGELA MOULTON,379
2025,municipal general,Council,At-Large,Orem City Council,OR05,QUINN MECHAM,367
2025,municipal general,Council,At-Large,Orem City Council,OR05,DOYLE MORTIMER,349
2025,municipal general,Council,At-Large,Orem City Council,OR05,CRYSTAL MUHLESTEIN,166
2025,municipal general,Council,At-Large,Orem City Council,OR05,DAVID M. SPENCER,163
2025,municipal general,Council,At-Large,Orem City Council,OR05,LANAE MILLETT,154
2025,municipal general,Council,At-Large,Orem City Council,OR05,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR06,CRYSTAL MUHLESTEIN,303
2025,municipal general,Council,At-Large,Orem City Council,OR06,LANAE MILLETT,301
2025,municipal general,Council,At-Large,Orem City Council,OR06,DAVID M. SPENCER,282
2025,municipal general,Council,At-Large,Orem City Council,OR06,QUINN MECHAM,219
2025,municipal general,Council,At-Large,Orem City Council,OR06,ANGELA MOULTON,208
2025,municipal general,Council,At-Large,Orem City Council,OR06,DOYLE MORTIMER,192
2025,municipal general,Council,At-Large,Orem City Council,OR06,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR07,CRYSTAL MUHLESTEIN,271
2025,municipal general,Council,At-Large,Orem City Council,OR07,LANAE MILLETT,269
2025,municipal general,Council,At-Large,Orem City Council,OR07,DAVID M. SPENCER,242
2025,municipal general,Council,At-Large,Orem City Council,OR07,QUINN MECHAM,154
2025,municipal general,Council,At-Large,Orem City Council,OR07,ANGELA MOULTON,149
2025,municipal general,Council,At-Large,Orem City Council,OR07,DOYLE MORTIMER,141
2025,municipal general,Council,At-Large,Orem City Council,OR07,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR08,LANAE MILLETT,235
2025,municipal general,Council,At-Large,Orem City Council,OR08,CRYSTAL MUHLESTEIN,233
2025,municipal general,Council,At-Large,Orem City Council,OR08,DAVID M. SPENCER,229
2025,municipal general,Council,At-Large,Orem City Council,OR08,QUINN MECHAM,209
2025,municipal general,Council,At-Large,Orem City Council,OR08,DOYLE MORTIMER,196
2025,municipal general,Council,At-Large,Orem City Council,OR08,ANGELA MOULTON,192
2025,municipal general,Council,At-Large,Orem City Council,OR09,QUINN MECHAM,182
2025,municipal general,Council,At-Large,Orem City Council,OR09,CRYSTAL MUHLESTEIN,170
2025,municipal general,Council,At-Large,Orem City Council,OR09,LANAE MILLETT,159
2025,municipal general,Council,At-Large,Orem City Council,OR09,DAVID M. SPENCER,157
2025,municipal general,Council,At-Large,Orem City Council,OR09,ANGELA MOULTON,147
2025,municipal general,Council,At-Large,Orem City Council,OR09,DOYLE MORTIMER,128
2025,municipal general,Council,At-Large,Orem City Council,OR09,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR10,CRYSTAL MUHLESTEIN,170
2025,municipal general,Council,At-Large,Orem City Council,OR10,QUINN MECHAM,159
2025,municipal general,Council,At-Large,Orem City Council,OR10,ANGELA MOULTON,150
2025,municipal general,Council,At-Large,Orem City Council,OR10,LANAE MILLETT,145
2025,municipal general,Council,At-Large,Orem City Council,OR10,DAVID M. SPENCER,144
2025,municipal general,Council,At-Large,Orem City Council,OR10,DOYLE MORTIMER,126
2025,municipal general,Council,At-Large,Orem City Council,OR10,WRITE-IN,5
2025,municipal general,Council,At-Large,Orem City Council,OR11,QUINN MECHAM,315
2025,municipal general,Council,At-Large,Orem City Council,OR11,DOYLE MORTIMER,299
2025,municipal general,Council,At-Large,Orem City Council,OR11,ANGELA MOULTON,298
2025,municipal general,Council,At-Large,Orem City Council,OR11,CRYSTAL MUHLESTEIN,197
2025,municipal general,Council,At-Large,Orem City Council,OR11,DAVID M. SPENCER,189
2025,municipal general,Council,At-Large,Orem City Council,OR11,LANAE MILLETT,182
2025,municipal general,Council,At-Large,Orem City Council,OR12,CRYSTAL MUHLESTEIN,188
2025,municipal general,Council,At-Large,Orem City Council,OR12,DAVID M. SPENCER,177
2025,municipal general,Council,At-Large,Orem City Council,OR12,LANAE MILLETT,173
2025,municipal general,Council,At-Large,Orem City Council,OR12,ANGELA MOULTON,136
2025,municipal general,Council,At-Large,Orem City Council,OR12,QUINN MECHAM,131
2025,municipal general,Council,At-Large,Orem City Council,OR12,DOYLE MORTIMER,129
2025,municipal general,Council,At-Large,Orem City Council,OR12,WRITE-IN,5
2025,municipal general,Council,At-Large,Orem City Council,OR13,QUINN MECHAM,237
2025,municipal general,Council,At-Large,Orem City Council,OR13,DOYLE MORTIMER,228
2025,municipal general,Council,At-Large,Orem City Council,OR13,DAVID M. SPENCER,223
2025,municipal general,Council,At-Large,Orem City Council,OR13,LANAE MILLETT,212
2025,municipal general,Council,At-Large,Orem City Council,OR13,ANGELA MOULTON,204
2025,municipal general,Council,At-Large,Orem City Council,OR13,CRYSTAL MUHLESTEIN,198
2025,municipal general,Council,At-Large,Orem City Council,OR13,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR14,QUINN MECHAM,248
2025,municipal general,Council,At-Large,Orem City Council,OR14,DAVID M. SPENCER,239
2025,municipal general,Council,At-Large,Orem City Council,OR14,DOYLE MORTIMER,230
2025,municipal general,Council,At-Large,Orem City Council,OR14,LANAE MILLETT,224
2025,municipal general,Council,At-Large,Orem City Council,OR14,CRYSTAL MUHLESTEIN,220
2025,municipal general,Council,At-Large,Orem City Council,OR14,ANGELA MOULTON,214
2025,municipal general,Council,At-Large,Orem City Council,OR15,QUINN MECHAM,230
2025,municipal general,Council,At-Large,Orem City Council,OR15,LANAE MILLETT,225
2025,municipal general,Council,At-Large,Orem City Council,OR15,DAVID M. SPENCER,225
2025,municipal general,Council,At-Large,Orem City Council,OR15,DOYLE MORTIMER,223
2025,municipal general,Council,At-Large,Orem City Council,OR15,CRYSTAL MUHLESTEIN,213
2025,municipal general,Council,At-Large,Orem City Council,OR15,ANGELA MOULTON,191
2025,municipal general,Council,At-Large,Orem City Council,OR15,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR16,DOYLE MORTIMER,340
2025,municipal general,Council,At-Large,Orem City Council,OR16,QUINN MECHAM,289
2025,municipal general,Council,At-Large,Orem City Council,OR16,ANGELA MOULTON,231
2025,municipal general,Council,At-Large,Orem City Council,OR16,LANAE MILLETT,147
2025,municipal general,Council,At-Large,Orem City Council,OR16,DAVID M. SPENCER,145
2025,municipal general,Council,At-Large,Orem City Council,OR16,CRYSTAL MUHLESTEIN,137
2025,municipal general,Council,At-Large,Orem City Council,OR16,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR17,DOYLE MORTIMER,406
2025,municipal general,Council,At-Large,Orem City Council,OR17,QUINN MECHAM,321
2025,municipal general,Council,At-Large,Orem City Council,OR17,ANGELA MOULTON,284
2025,municipal general,Council,At-Large,Orem City Council,OR17,LANAE MILLETT,162
2025,municipal general,Council,At-Large,Orem City Council,OR17,DAVID M. SPENCER,161
2025,municipal general,Council,At-Large,Orem City Council,OR17,CRYSTAL MUHLESTEIN,159
2025,municipal general,Council,At-Large,Orem City Council,OR17,WRITE-IN,4
2025,municipal general,Council,At-Large,Orem City Council,OR18,QUINN MECHAM,180
2025,municipal general,Council,At-Large,Orem City Council,OR18,DOYLE MORTIMER,175
2025,municipal general,Council,At-Large,Orem City Council,OR18,LANAE MILLETT,154
2025,municipal general,Council,At-Large,Orem City Council,OR18,ANGELA MOULTON,147
2025,municipal general,Council,At-Large,Orem City Council,OR18,CRYSTAL MUHLESTEIN,139
2025,municipal general,Council,At-Large,Orem City Council,OR18,DAVID M. SPENCER,138
2025,municipal general,Council,At-Large,Orem City Council,OR18,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR19,QUINN MECHAM,126
2025,municipal general,Council,At-Large,Orem City Council,OR19,DOYLE MORTIMER,121
2025,municipal general,Council,At-Large,Orem City Council,OR19,ANGELA MOULTON,116
2025,municipal general,Council,At-Large,Orem City Council,OR19,CRYSTAL MUHLESTEIN,88
2025,municipal general,Council,At-Large,Orem City Council,OR19,DAVID M. SPENCER,86
2025,municipal general,Council,At-Large,Orem City Council,OR19,LANAE MILLETT,72
2025,municipal general,Council,At-Large,Orem City Council,OR20,QUINN MECHAM,163
2025,municipal general,Council,At-Large,Orem City Council,OR20,CRYSTAL MUHLESTEIN,162
2025,municipal general,Council,At-Large,Orem City Council,OR20,LANAE MILLETT,162
2025,municipal general,Council,At-Large,Orem City Council,OR20,ANGELA MOULTON,154
2025,municipal general,Council,At-Large,Orem City Council,OR20,DAVID M. SPENCER,145
2025,municipal general,Council,At-Large,Orem City Council,OR20,DOYLE MORTIMER,130
2025,municipal general,Council,At-Large,Orem City Council,OR20,WRITE-IN,7
2025,municipal general,Council,At-Large,Orem City Council,OR21,CRYSTAL MUHLESTEIN,134
2025,municipal general,Council,At-Large,Orem City Council,OR21,LANAE MILLETT,124
2025,municipal general,Council,At-Large,Orem City Council,OR21,DAVID M. SPENCER,119
2025,municipal general,Council,At-Large,Orem City Council,OR21,ANGELA MOULTON,113
2025,municipal general,Council,At-Large,Orem City Council,OR21,QUINN MECHAM,101
2025,municipal general,Council,At-Large,Orem City Council,OR21,DOYLE MORTIMER,80
2025,municipal general,Council,At-Large,Orem City Council,OR21,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR22,QUINN MECHAM,134
2025,municipal general,Council,At-Large,Orem City Council,OR22,ANGELA MOULTON,133
2025,municipal general,Council,At-Large,Orem City Council,OR22,CRYSTAL MUHLESTEIN,126
2025,municipal general,Council,At-Large,Orem City Council,OR22,DAVID M. SPENCER,116
2025,municipal general,Council,At-Large,Orem City Council,OR22,DOYLE MORTIMER,114
2025,municipal general,Council,At-Large,Orem City Council,OR22,LANAE MILLETT,111
2025,municipal general,Council,At-Large,Orem City Council,OR22,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR23,QUINN MECHAM,143
2025,municipal general,Council,At-Large,Orem City Council,OR23,LANAE MILLETT,133
2025,municipal general,Council,At-Large,Orem City Council,OR23,DAVID M. SPENCER,132
2025,municipal general,Council,At-Large,Orem City Council,OR23,CRYSTAL MUHLESTEIN,127
2025,municipal general,Council,At-Large,Orem City Council,OR23,ANGELA MOULTON,124
2025,municipal general,Council,At-Large,Orem City Council,OR23,DOYLE MORTIMER,121
2025,municipal general,Council,At-Large,Orem City Council,OR23,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR24,LANAE MILLETT,125
2025,municipal general,Council,At-Large,Orem City Council,OR24,CRYSTAL MUHLESTEIN,124
2025,municipal general,Council,At-Large,Orem City Council,OR24,DAVID M. SPENCER,118
2025,municipal general,Council,At-Large,Orem City Council,OR24,QUINN MECHAM,104
2025,municipal general,Council,At-Large,Orem City Council,OR24,ANGELA MOULTON,103
2025,municipal general,Council,At-Large,Orem City Council,OR24,DOYLE MORTIMER,85
2025,municipal general,Council,At-Large,Orem City Council,OR24,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR25,QUINN MECHAM,210
2025,municipal general,Council,At-Large,Orem City Council,OR25,DOYLE MORTIMER,201
2025,municipal general,Council,At-Large,Orem City Council,OR25,CRYSTAL MUHLESTEIN,194
2025,municipal general,Council,At-Large,Orem City Council,OR25,LANAE MILLETT,183
2025,municipal general,Council,At-Large,Orem City Council,OR25,ANGELA MOULTON,182
2025,municipal general,Council,At-Large,Orem City Council,OR25,DAVID M. SPENCER,151
2025,municipal general,Council,At-Large,Orem City Council,OR25,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR26,CRYSTAL MUHLESTEIN,289
2025,municipal general,Council,At-Large,Orem City Council,OR26,LANAE MILLETT,284
2025,municipal general,Council,At-Large,Orem City Council,OR26,DAVID M. SPENCER,283
2025,municipal general,Council,At-Large,Orem City Council,OR26,QUINN MECHAM,274
2025,municipal general,Council,At-Large,Orem City Council,OR26,DOYLE MORTIMER,252
2025,municipal general,Council,At-Large,Orem City Council,OR26,ANGELA MOULTON,232
2025,municipal general,Council,At-Large,Orem City Council,OR26,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR27,QUINN MECHAM,300
2025,municipal general,Council,At-Large,Orem City Council,OR27,DOYLE MORTIMER,279
2025,municipal general,Council,At-Large,Orem City Council,OR27,ANGELA MOULTON,264
2025,municipal general,Council,At-Large,Orem City Council,OR27,LANAE MILLETT,205
2025,municipal general,Council,At-Large,Orem City Council,OR27,CRYSTAL MUHLESTEIN,183
2025,municipal general,Council,At-Large,Orem City Council,OR27,DAVID M. SPENCER,179
2025,municipal general,Council,At-Large,Orem City Council,OR27,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR28,QUINN MECHAM,201
2025,municipal general,Council,At-Large,Orem City Council,OR28,LANAE MILLETT,198
2025,municipal general,Council,At-Large,Orem City Council,OR28,DOYLE MORTIMER,187
2025,municipal general,Council,At-Large,Orem City Council,OR28,CRYSTAL MUHLESTEIN,184
2025,municipal general,Council,At-Large,Orem City Council,OR28,DAVID M. SPENCER,174
2025,municipal general,Council,At-Large,Orem City Council,OR28,ANGELA MOULTON,171
2025,municipal general,Council,At-Large,Orem City Council,OR28,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR29,CRYSTAL MUHLESTEIN,22
2025,municipal general,Council,At-Large,Orem City Council,OR29,QUINN MECHAM,20
2025,municipal general,Council,At-Large,Orem City Council,OR29,ANGELA MOULTON,18
2025,municipal general,Council,At-Large,Orem City Council,OR29,LANAE MILLETT,15
2025,municipal general,Council,At-Large,Orem City Council,OR29,DAVID M. SPENCER,15
2025,municipal general,Council,At-Large,Orem City Council,OR29,DOYLE MORTIMER,13
2025,municipal general,Council,At-Large,Orem City Council,OR29,WRITE-IN,1
2025,municipal general,Council,At-Large,Orem City Council,OR30,CRYSTAL MUHLESTEIN,286
2025,municipal general,Council,At-Large,Orem City Council,OR30,LANAE MILLETT,282
2025,municipal general,Council,At-Large,Orem City Council,OR30,DAVID M. SPENCER,267
2025,municipal general,Council,At-Large,Orem City Council,OR30,QUINN MECHAM,226
2025,municipal general,Council,At-Large,Orem City Council,OR30,DOYLE MORTIMER,202
2025,municipal general,Council,At-Large,Orem City Council,OR30,ANGELA MOULTON,173
2025,municipal general,Council,At-Large,Orem City Council,OR30,WRITE-IN,11
2025,municipal general,Council,At-Large,Orem City Council,OR31,CRYSTAL MUHLESTEIN,287
2025,municipal general,Council,At-Large,Orem City Council,OR31,LANAE MILLETT,287
2025,municipal general,Council,At-Large,Orem City Council,OR31,DAVID M. SPENCER,274
2025,municipal general,Council,At-Large,Orem City Council,OR31,QUINN MECHAM,168
2025,municipal general,Council,At-Large,Orem City Council,OR31,ANGELA MOULTON,148
2025,municipal general,Council,At-Large,Orem City Council,OR31,DOYLE MORTIMER,144
2025,municipal general,Council,At-Large,Orem City Council,OR31,WRITE-IN,4
2025,municipal general,Council,At-Large,Orem City Council,OR32,QUINN MECHAM,132
2025,municipal general,Council,At-Large,Orem City Council,OR32,ANGELA MOULTON,122
2025,municipal general,Council,At-Large,Orem City Council,OR32,DOYLE MORTIMER,115
2025,municipal general,Council,At-Large,Orem City Council,OR32,CRYSTAL MUHLESTEIN,111
2025,municipal general,Council,At-Large,Orem City Council,OR32,LANAE MILLETT,108
2025,municipal general,Council,At-Large,Orem City Council,OR32,DAVID M. SPENCER,98
2025,municipal general,Council,At-Large,Orem City Council,OR33,CRYSTAL MUHLESTEIN,258
2025,municipal general,Council,At-Large,Orem City Council,OR33,LANAE MILLETT,249
2025,municipal general,Council,At-Large,Orem City Council,OR33,DAVID M. SPENCER,238
2025,municipal general,Council,At-Large,Orem City Council,OR33,QUINN MECHAM,203
2025,municipal general,Council,At-Large,Orem City Council,OR33,ANGELA MOULTON,178
2025,municipal general,Council,At-Large,Orem City Council,OR33,DOYLE MORTIMER,165
2025,municipal general,Council,At-Large,Orem City Council,OR33,WRITE-IN,9
2025,municipal general,Council,At-Large,Orem City Council,OR34,DAVID M. SPENCER,62
2025,municipal general,Council,At-Large,Orem City Council,OR34,LANAE MILLETT,61
2025,municipal general,Council,At-Large,Orem City Council,OR34,CRYSTAL MUHLESTEIN,59
2025,municipal general,Council,At-Large,Orem City Council,OR34,QUINN MECHAM,44
2025,municipal general,Council,At-Large,Orem City Council,OR34,ANGELA MOULTON,41
2025,municipal general,Council,At-Large,Orem City Council,OR34,DOYLE MORTIMER,38
2025,municipal general,Council,At-Large,Orem City Council,OR35,CRYSTAL MUHLESTEIN,114
2025,municipal general,Council,At-Large,Orem City Council,OR35,LANAE MILLETT,94
2025,municipal general,Council,At-Large,Orem City Council,OR35,QUINN MECHAM,93
2025,municipal general,Council,At-Large,Orem City Council,OR35,ANGELA MOULTON,89
2025,municipal general,Council,At-Large,Orem City Council,OR35,DAVID M. SPENCER,88
2025,municipal general,Council,At-Large,Orem City Council,OR35,DOYLE MORTIMER,83
2025,municipal general,Council,At-Large,Orem City Council,OR35,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR36,QUINN MECHAM,293
2025,municipal general,Council,At-Large,Orem City Council,OR36,DOYLE MORTIMER,266
2025,municipal general,Council,At-Large,Orem City Council,OR36,ANGELA MOULTON,265
2025,municipal general,Council,At-Large,Orem City Council,OR36,CRYSTAL MUHLESTEIN,252
2025,municipal general,Council,At-Large,Orem City Council,OR36,DAVID M. SPENCER,250
2025,municipal general,Council,At-Large,Orem City Council,OR36,LANAE MILLETT,246
2025,municipal general,Council,At-Large,Orem City Council,OR36,WRITE-IN,14
2025,municipal general,Council,At-Large,Orem City Council,OR37,LANAE MILLETT,297
2025,municipal general,Council,At-Large,Orem City Council,OR37,QUINN MECHAM,282
2025,municipal general,Council,At-Large,Orem City Council,OR37,DAVID M. SPENCER,280
2025,municipal general,Council,At-Large,Orem City Council,OR37,DOYLE MORTIMER,276
2025,municipal general,Council,At-Large,Orem City Council,OR37,CRYSTAL MUHLESTEIN,275
2025,municipal general,Council,At-Large,Orem City Council,OR37,ANGELA MOULTON,236
2025,municipal general,Council,At-Large,Orem City Council,OR37,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR38,QUINN MECHAM,109
2025,municipal general,Council,At-Large,Orem City Council,OR38,LANAE MILLETT,107
2025,municipal general,Council,At-Large,Orem City Council,OR38,DAVID M. SPENCER,100
2025,municipal general,Council,At-Large,Orem City Council,OR38,ANGELA MOULTON,96
2025,municipal general,Council,At-Large,Orem City Council,OR38,CRYSTAL MUHLESTEIN,92
2025,municipal general,Council,At-Large,Orem City Council,OR38,DOYLE MORTIMER,89
2025,municipal general,Council,At-Large,Orem City Council,OR38,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR39,QUINN MECHAM,226
2025,municipal general,Council,At-Large,Orem City Council,OR39,ANGELA MOULTON,197
2025,municipal general,Council,At-Large,Orem City Council,OR39,DOYLE MORTIMER,191
2025,municipal general,Council,At-Large,Orem City Council,OR39,LANAE MILLETT,169
2025,municipal general,Council,At-Large,Orem City Council,OR39,DAVID M. SPENCER,161
2025,municipal general,Council,At-Large,Orem City Council,OR39,CRYSTAL MUHLESTEIN,158
2025,municipal general,Council,At-Large,Orem City Council,OR39,WRITE-IN,9
2025,municipal general,Council,At-Large,Orem City Council,OR40,CRYSTAL MUHLESTEIN,213
2025,municipal general,Council,At-Large,Orem City Council,OR40,LANAE MILLETT,212
2025,municipal general,Council,At-Large,Orem City Council,OR40,DAVID M. SPENCER,206
2025,municipal general,Council,At-Large,Orem City Council,OR40,QUINN MECHAM,192
2025,municipal general,Council,At-Large,Orem City Council,OR40,DOYLE MORTIMER,172
2025,municipal general,Council,At-Large,Orem City Council,OR40,ANGELA MOULTON,171
2025,municipal general,Council,At-Large,Orem City Council,OR40,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR41,QUINN MECHAM,316
2025,municipal general,Council,At-Large,Orem City Council,OR41,LANAE MILLETT,294
2025,municipal general,Council,At-Large,Orem City Council,OR41,CRYSTAL MUHLESTEIN,287
2025,municipal general,Council,At-Large,Orem City Council,OR41,DOYLE MORTIMER,268
2025,municipal general,Council,At-Large,Orem City Council,OR41,DAVID M. SPENCER,265
