video_id,title,channel_tab,title_date_raw,video_url
lpanlHTgydE,West Jordan Development,videos,,https://www.youtube.com/watch?v=lpanlHTgydE
VPPgI35c3Ws,City Council 9-23-2015,videos,,https://www.youtube.com/watch?v=VPPgI35c3Ws
JNvDVUuFIIU,Planning Commission 9-15-2015,videos,,https://www.youtube.com/watch?v=JNvDVUuFIIU
Rn65Z36J-VM,City Council 9-9-2015,videos,,https://www.youtube.com/watch?v=Rn65Z36J-VM
9lvHxkHSwJM,Planning Commission 8-18-2015,videos,,https://www.youtube.com/watch?v=9lvHxkHSwJM
28XU1C6uCBI,Planning Commission 9-1-2015,videos,,https://www.youtube.com/watch?v=28XU1C6uCBI
wvDTuwQ69UI,City Council 8-25-2015,videos,,https://www.youtube.com/watch?v=wvDTuwQ69UI
3Q6XMc46dXs,City Council 8-12-2015,videos,,https://www.youtube.com/watch?v=3Q6XMc46dXs
pH0s6A2SHdE,City Council 5-22-2013,videos,,https://www.youtube.com/watch?v=pH0s6A2SHdE
vI43thBo1d4,City Council 7-31-2013,videos,,https://www.youtube.com/watch?v=vI43thBo1d4
q0sp_dk30eI,City Council 5-29-2013,videos,,https://www.youtube.com/watch?v=q0sp_dk30eI
Aac3Vm58imk,Planning Commission 8-4-2015,videos,,https://www.youtube.com/watch?v=Aac3Vm58imk
Mbx81y944lo,City of West Jordan City Council 7-22-2015,videos,,https://www.youtube.com/watch?v=Mbx81y944lo
fJrzjQmKKX8,City of West Jordan Planning Commission 7-7-2015,videos,,https://www.youtube.com/watch?v=fJrzjQmKKX8
sOYrOFRyzpk,City of West Jordan City Council 7-8-2015,videos,,https://www.youtube.com/watch?v=sOYrOFRyzpk
tBaU_E2in6Q,Western Stampede 2015,videos,,https://www.youtube.com/watch?v=tBaU_E2in6Q
m7LwwRHtZ5g,City Council 6-24-2015,videos,,https://www.youtube.com/watch?v=m7LwwRHtZ5g
-u2ehJsA4oM,Planning Commission 6-16-2015,videos,,https://www.youtube.com/watch?v=-u2ehJsA4oM
k0uFopXxbRo,City Council 6-10-2015,videos,,https://www.youtube.com/watch?v=k0uFopXxbRo
jYyTNYg0dWE,Planning Commission 6-2-2015,videos,,https://www.youtube.com/watch?v=jYyTNYg0dWE
ooNxVlrfayU,City Council 5-27-2015,videos,,https://www.youtube.com/watch?v=ooNxVlrfayU
b90fxV1fDsg,Planning Commission 5-5-2015,videos,,https://www.youtube.com/watch?v=b90fxV1fDsg
IsYOMYnT0Ig,Planning Commission 5-19-2015,videos,,https://www.youtube.com/watch?v=IsYOMYnT0Ig
SkuHxVoZzDc,City Council 5-13-2015,videos,,https://www.youtube.com/watch?v=SkuHxVoZzDc
oR8jlIf9StE,9000 South Road Construction Project,videos,,https://www.youtube.com/watch?v=oR8jlIf9StE
PNXtd7HN4_0,City Council Meeting 10-22-2014,videos,,https://www.youtube.com/watch?v=PNXtd7HN4_0
sPd8bwigjuc,City Council 4-29-2015,videos,,https://www.youtube.com/watch?v=sPd8bwigjuc
lJZnDUYaypg,Planning Commision 4-21-2015,videos,,https://www.youtube.com/watch?v=lJZnDUYaypg
Gk5dwJVTR4U,City Council 4-22-2015,videos,,https://www.youtube.com/watch?v=Gk5dwJVTR4U
PtZG5yv-NzE,West Jordan City Council 4-8-2015,videos,,https://www.youtube.com/watch?v=PtZG5yv-NzE
mJhjOhu9UoM,West Jordan Planning Commision 4-7-2015,videos,,https://www.youtube.com/watch?v=mJhjOhu9UoM
Ic0qpxDGoZw,West Jordan City Council 3-25-2015,videos,,https://www.youtube.com/watch?v=Ic0qpxDGoZw
j2m6IE2e3rg,West Jordan Planning Commision 3-17-2015,videos,,https://www.youtube.com/watch?v=j2m6IE2e3rg
o7YGmIm6LQU,West Jordan City Council 3-11-2015,videos,,https://www.youtube.com/watch?v=o7YGmIm6LQU
Bx7qluCC4V0,West Jordan City Council 2-25-2015,videos,,https://www.youtube.com/watch?v=Bx7qluCC4V0
SUSG-P6QY4I,West Jordan Planning Commission 2-17-2015,videos,,https://www.youtube.com/watch?v=SUSG-P6QY4I
aGsHMWFTguE,West Jordan City Council Meeting 2-11-2015,videos,,https://www.youtube.com/watch?v=aGsHMWFTguE
nugKxWDr83A,West Jordan Planning Commission 2-3-2015,videos,,https://www.youtube.com/watch?v=nugKxWDr83A
v6vwy7eO8iA,West Jordan City Council Meeting 12-17-2014,videos,,https://www.youtube.com/watch?v=v6vwy7eO8iA
f5TCDWg748E,West Jordan City Council Meeting 1-31-2015,videos,,https://www.youtube.com/watch?v=f5TCDWg748E
pPxsi9ImrZY,West Jordan City Council Meeting 1-28-2015,videos,,https://www.youtube.com/watch?v=pPxsi9ImrZY
3flk99qG7NM,West Jordan Planning Commission 1-20-2015,videos,,https://www.youtube.com/watch?v=3flk99qG7NM
HchK8YG3zCg,West Jordan Planning Commission 1-6-2015,videos,,https://www.youtube.com/watch?v=HchK8YG3zCg
-xv7pBNSXcs,West Jordan City Council Meeting 1-28-2015,videos,,https://www.youtube.com/watch?v=-xv7pBNSXcs
whgKd3erqQ8,West Jordan City Council Meeting 1 7 2015,videos,,https://www.youtube.com/watch?v=whgKd3erqQ8
