date,date_precision,title,body,url,track_slug,source_url,platform,caption_type,whisper_candidate,notes
2015-11-02,day,2015.11.02.APC,PlanningCommission,https://soundcloud.com/townofalta/20151102apc,20151102apc,https://soundcloud.com/townofalta/20151102apc,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-10-08,day,2015.10.8.Town.Council,Council,https://soundcloud.com/townofalta/2015108towncouncil,2015108towncouncil,https://soundcloud.com/townofalta/2015108towncouncil,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-10-05,day,2015.10.5.Planning.Commission,PlanningCommission,https://soundcloud.com/townofalta/2015105planningcommission,2015105planningcommission,https://soundcloud.com/townofalta/2015105planningcommission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-09-23,day,2015.9.23.Alta.Planning.Commission,PlanningCommission,https://soundcloud.com/townofalta/2015923altaplanningcommission,2015923altaplanningcommission,https://soundcloud.com/townofalta/2015923altaplanningcommission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-08-28,day,2015.8.28.Town.Council.Special.mtg,Council,https://soundcloud.com/townofalta/2015828towncouncilspecialmtg,2015828towncouncilspecialmtg,https://soundcloud.com/townofalta/2015828towncouncilspecialmtg,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-08-13,day,2015.8.13.Town.Council,Council,https://soundcloud.com/townofalta/2015813towncouncil,2015813towncouncil,https://soundcloud.com/townofalta/2015813towncouncil,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-08-03,day,2015.8.3.Alta.Planning.Commission,PlanningCommission,https://soundcloud.com/townofalta/201583altaplanningcommission,201583altaplanningcommission,https://soundcloud.com/townofalta/201583altaplanningcommission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-07-13,day,2015.7.13.Council.Work.Session,Council,https://soundcloud.com/townofalta/2015713councilworksession,2015713councilworksession,https://soundcloud.com/townofalta/2015713councilworksession,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-07-09,day,2015.7.9.Council.worksession.and.meeting,Council,https://soundcloud.com/townofalta/201579councilworksessionandmeeting,201579councilworksessionandmeeting,https://soundcloud.com/townofalta/201579councilworksessionandmeeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-07-06,day,2015.7.6.Alta.Planning.Commission,PlanningCommission,https://soundcloud.com/townofalta/201576altaplanningcommission,201576altaplanningcommission,https://soundcloud.com/townofalta/201576altaplanningcommission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-06-29,day,2015-6-29.Council.Work.Session,Council,https://soundcloud.com/townofalta/2015-6-29councilworksession,2015-6-29councilworksession,https://soundcloud.com/townofalta/2015-6-29councilworksession,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-06-05,day,2015 - 6-5.work.session,Unknown,https://soundcloud.com/townofalta/2015-6-5worksession,2015-6-5worksession,https://soundcloud.com/townofalta/2015-6-5worksession,soundcloud,none,no,audio only - no captions
2015-06-05,day,2015 - 6-5.regular.meeting,Unknown,https://soundcloud.com/townofalta/2015-6-5regularmeeting,2015-6-5regularmeeting,https://soundcloud.com/townofalta/2015-6-5regularmeeting,soundcloud,none,no,audio only - no captions
2015-05-14,day,2015 - 5-14.regular.meeting,Unknown,https://soundcloud.com/townofalta/2015-5-14regmtg,2015-5-14regmtg,https://soundcloud.com/townofalta/2015-5-14regmtg,soundcloud,none,no,audio only - no captions
2015-05-04,day,5.4.2015.APC,PlanningCommission,https://soundcloud.com/townofalta/542015apc,542015apc,https://soundcloud.com/townofalta/542015apc,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-04-25,day,4.25.15.Council.Work.Session,Council,https://soundcloud.com/townofalta/42515councilworksession,42515councilworksession,https://soundcloud.com/townofalta/42515councilworksession,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-04-16,day,4.16.15.Work.Session,Unknown,https://soundcloud.com/townofalta/41615worksession,41615worksession,https://soundcloud.com/townofalta/41615worksession,soundcloud,none,no,audio only - no captions
2015-04-16,day,4.16.15.CouncilMTG,Council,https://soundcloud.com/townofalta/41615councilmtg,41615councilmtg,https://soundcloud.com/townofalta/41615councilmtg,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-03-02,day,3.2.2015.APC,PlanningCommission,https://soundcloud.com/townofalta/322015apc,322015apc,https://soundcloud.com/townofalta/322015apc,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-02-02,day,Planning Commission February 2 2015,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-february-2-2015,planning-commission-february-2-2015,https://soundcloud.com/townofalta/planning-commission-february-2-2015,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2015-01-08,day,2015 - 1-8 Town Council,Council,https://soundcloud.com/townofalta/2015-1-8-town-council,2015-1-8-town-council,https://soundcloud.com/townofalta/2015-1-8-town-council,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-12,month,Town Council December 2014,Council,https://soundcloud.com/townofalta/town-council-december-2014,town-council-december-2014,https://soundcloud.com/townofalta/town-council-december-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-12,month,Planning Commission December 2014,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-december-2014,planning-commission-december-2014,https://soundcloud.com/townofalta/planning-commission-december-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-11,month,Town Council November 2014,Council,https://soundcloud.com/townofalta/town-council-november-2014,town-council-november-2014,https://soundcloud.com/townofalta/town-council-november-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-10-28,day,Alta Town Council Work Session Oct 28 2014,Council,https://soundcloud.com/townofalta/alta-town-council-work-session-oct-28-2014,alta-town-council-work-session-oct-28-2014,https://soundcloud.com/townofalta/alta-town-council-work-session-oct-28-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-10-09,day,"Alta Town Council Work Session, 10/9/2014",Council,https://soundcloud.com/townofalta/town-council-work-session-1092014,town-council-work-session-1092014,https://soundcloud.com/townofalta/town-council-work-session-1092014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-10-09,day,Alta Town Council Meeting 10-9-2014,Council,https://soundcloud.com/townofalta/alta-town-council-meeting-10-9-2014,alta-town-council-meeting-10-9-2014,https://soundcloud.com/townofalta/alta-town-council-meeting-10-9-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-09,month,APC Audio Sept 2014,PlanningCommission,https://soundcloud.com/townofalta/apc-audio-sept-2014,apc-audio-sept-2014,https://soundcloud.com/townofalta/apc-audio-sept-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-08-18,day,Planning Commission Audio August 18 2014,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-audio-august-18-2014,planning-commission-audio-august-18-2014,https://soundcloud.com/townofalta/planning-commission-audio-august-18-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-08,month,Town Council Audio August 2014,Council,https://soundcloud.com/townofalta/town-council-audio-august-2014,town-council-audio-august-2014,https://soundcloud.com/townofalta/town-council-audio-august-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-07-21,day,Planning Commission Audio July 21st 2014,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-audio-july-21st-2015,planning-commission-audio-july-21st-2015,https://soundcloud.com/townofalta/planning-commission-audio-july-21st-2015,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-23,day,PC Audio June 23 2014,PlanningCommission,https://soundcloud.com/townofalta/pc-audio-june-23-2014,pc-audio-june-23-2014,https://soundcloud.com/townofalta/pc-audio-june-23-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-19,day,Town Council Audio 6-19-2014,Council,https://soundcloud.com/townofalta/town-council-audio-6-19-2014,town-council-audio-6-19-2014,https://soundcloud.com/townofalta/town-council-audio-6-19-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-02,day,Planning Commission-Town Council Joint Meeting Audio 6-2-2014 2 Of 2,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-town,planning-commission-town,https://soundcloud.com/townofalta/planning-commission-town,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-02,day,Planning Commission-Town Council Joint Meeting Audio 6-2-2014 1 Of 2,PlanningCommission,https://soundcloud.com/townofalta/planning-commission-town-1,planning-commission-town-1,https://soundcloud.com/townofalta/planning-commission-town-1,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-02,day,PC-TC Joint Meeting Audio 6-2-2014,PlanningCommission,https://soundcloud.com/townofalta/sets/pc-tc-joint-meeting-audio-6-2-2014,pc-tc-joint-meeting-audio-6-2-2014,https://soundcloud.com/townofalta/sets/pc-tc-joint-meeting-audio-6-2-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-06-02,day,"Alta Town Council and Alta Planning Commission Joint Working Meeting, 6-2-2014",PlanningCommission,https://soundcloud.com/townofalta/sets/alta-town-council-and-alta-planning-commission-joint-working-meeting-6-2-2014,alta-town-council-and-alta-planning-commission-joint-working-meeting-6-2-2014,https://soundcloud.com/townofalta/sets/alta-town-council-and-alta-planning-commission-joint-working-meeting-6-2-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-05-19,day,APCAudio May 19 2014 full,Unknown,https://soundcloud.com/townofalta/apcaudio-may-19-2014-full,apcaudio-may-19-2014-full,https://soundcloud.com/townofalta/apcaudio-may-19-2014-full,soundcloud,none,no,audio only - no captions
2014-05-08,day,TCaudio May 8 2014,Unknown,https://soundcloud.com/townofalta/tcaudio-may-8-2014,tcaudio-may-8-2014,https://soundcloud.com/townofalta/tcaudio-may-8-2014,soundcloud,none,no,audio only - no captions
2014-04-21,day,Alta Planning Commission meeting 4/21/2014,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-meeting-4212014,alta-planning-commission-meeting-4212014,https://soundcloud.com/townofalta/alta-planning-commission-meeting-4212014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-04-10,day,TCAudio April 10 2014,Unknown,https://soundcloud.com/townofalta/tcaudio-april-10-2014,tcaudio-april-10-2014,https://soundcloud.com/townofalta/tcaudio-april-10-2014,soundcloud,none,no,audio only - no captions
2014-03-17,day,"Planning Commission Meeting March 17, 2014",PlanningCommission,https://soundcloud.com/townofalta/planning-commission-meeting-1,planning-commission-meeting-1,https://soundcloud.com/townofalta/planning-commission-meeting-1,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-03-13,day,"Town Council Work Session March 13, 2014",Council,https://soundcloud.com/townofalta/town-council-work-session,town-council-work-session,https://soundcloud.com/townofalta/town-council-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-03-13,day,"Town Council Meeting March 13, 2014",Council,https://soundcloud.com/townofalta/town-council-meeting-march-13,town-council-meeting-march-13,https://soundcloud.com/townofalta/town-council-meeting-march-13,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-02-14,day,"Special Town Council Meeting February 14, 2014",Council,https://soundcloud.com/townofalta/special-town-council-meeting-1,special-town-council-meeting-1,https://soundcloud.com/townofalta/special-town-council-meeting-1,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-02-13,day,"Town Council Meeting February 13, 2014",Council,https://soundcloud.com/townofalta/town-council-meeting-february,town-council-meeting-february,https://soundcloud.com/townofalta/town-council-meeting-february,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-02-10,day,"Special Town Council Meeting February 10, 2014",Council,https://soundcloud.com/townofalta/special-town-council-meeting-2,special-town-council-meeting-2,https://soundcloud.com/townofalta/special-town-council-meeting-2,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-02-03,day,"Special Town Council Meeting February 3, 2014",Council,https://soundcloud.com/townofalta/special-town-council-meeting,special-town-council-meeting,https://soundcloud.com/townofalta/special-town-council-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-01-27,day,"Planning Commission Meeting January 27, 2014",PlanningCommission,https://soundcloud.com/townofalta/planning-commission-meeting,planning-commission-meeting,https://soundcloud.com/townofalta/planning-commission-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2014-01-09,day,"Town Council Meeting January 9, 2014",Council,https://soundcloud.com/townofalta/town-council-meeting-january-9,town-council-meeting-january-9,https://soundcloud.com/townofalta/town-council-meeting-january-9,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2013-12-12,day,"Town Council Meeting December12, 2013",Council,https://soundcloud.com/townofalta/town-council-meeting-audio,town-council-meeting-audio,https://soundcloud.com/townofalta/town-council-meeting-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,Town Council Audio 9 - 11 - 14,Council,https://soundcloud.com/townofalta/town-council-audio-9-11-14,town-council-audio-9-11-14,https://soundcloud.com/townofalta/town-council-audio-9-11-14,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,Town Council Audio 7 - 10 - 2014,Council,https://soundcloud.com/townofalta/town-council-audio-7-10-2014,town-council-audio-7-10-2014,https://soundcloud.com/townofalta/town-council-audio-7-10-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,TOAMP3_0065.mp3,Unknown,https://soundcloud.com/townofalta/toamp3_0065mp3,toamp3_0065mp3,https://soundcloud.com/townofalta/toamp3_0065mp3,soundcloud,none,no,audio only - no captions
,,TOA MTN Accord Information Mtg 3.31,Other,https://soundcloud.com/townofalta/toa-mtn-accord-information-mtg-331,toa-mtn-accord-information-mtg-331,https://soundcloud.com/townofalta/toa-mtn-accord-information-mtg-331,soundcloud,none,no,audio only - no captions
,,TC Audio 4 18 19.mp3,Unknown,https://soundcloud.com/townofalta/tc-audio-4-18-19mp3,tc-audio-4-18-19mp3,https://soundcloud.com/townofalta/tc-audio-4-18-19mp3,soundcloud,none,no,audio only - no captions
,,TC Audio 4 11 19.mp3,Unknown,https://soundcloud.com/townofalta/tc-audio-4-11-19mp3,tc-audio-4-11-19mp3,https://soundcloud.com/townofalta/tc-audio-4-11-19mp3,soundcloud,none,no,audio only - no captions
,,August 31st Special Town Council Meeting,Council,https://soundcloud.com/townofalta/august-31st-special-town-council-meeting,august-31st-special-town-council-meeting,https://soundcloud.com/townofalta/august-31st-special-town-council-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,April 207 2021 Alta Planning Commission Meeting,PlanningCommission,https://soundcloud.com/townofalta/april-207-2021-alta-planning-commission-meeting,april-207-2021-alta-planning-commission-meeting,https://soundcloud.com/townofalta/april-207-2021-alta-planning-commission-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,Alta Planning Commission Audio March 20 Part 1 of 3,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-20-part-1-of-3,alta-planning-commission-audio-march-20-part-1-of-3,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-20-part-1-of-3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,Alta Planning Commission Audio 10 - 20 - 2014,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-10-20-2014,alta-planning-commission-audio-10-20-2014,https://soundcloud.com/townofalta/alta-planning-commission-audio-10-20-2014,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,3_12_15_Town_Council_Work_Session_Mountain_Accord,Council,https://soundcloud.com/townofalta/3_12_15_worksession,3_12_15_worksession,https://soundcloud.com/townofalta/3_12_15_worksession,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,3 - 12 - 15 Town Council,Council,https://soundcloud.com/townofalta/3_12_15_town_council,3_12_15_town_council,https://soundcloud.com/townofalta/3_12_15_town_council,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,2016 - 5 - 2 - APC Audio,PlanningCommission,https://soundcloud.com/townofalta/2016-5-2-apc-audio,2016-5-2-apc-audio,https://soundcloud.com/townofalta/2016-5-2-apc-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,2015 9 10 Town Council,Council,https://soundcloud.com/townofalta/2015-9-10-town-council,2015-9-10-town-council,https://soundcloud.com/townofalta/2015-9-10-town-council,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,2015 2 12 Town Council Audio,Council,https://soundcloud.com/townofalta/2015-2-12-town-council-audio,2015-2-12-town-council-audio,https://soundcloud.com/townofalta/2015-2-12-town-council-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,2015 . 5.14.Council.Work.Session,Council,https://soundcloud.com/townofalta/2015-514councilworksession,2015-514councilworksession,https://soundcloud.com/townofalta/2015-514councilworksession,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
,,2014 November 17 Planning Commission,PlanningCommission,https://soundcloud.com/townofalta/2014-november-17-planning-commission-mp3cutnet,2014-november-17-planning-commission-mp3cutnet,https://soundcloud.com/townofalta/2014-november-17-planning-commission-mp3cutnet,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
