body_id,body,notice_id,notice_date,file_date,file_id,filename,label
1032,Planning Commission,397531,2017-05-30,2017-05-30,309643,05-30-17 Combined CC-PC Land Use Training - FINAL.pdf,Meeting Minutes
1032,Planning Commission,393723,2017-05-09,2017-05-09,302715,05-09-17 PC Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,390809,2017-04-25,2017-04-25,299067,04-25-17  PC Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,389189,2017-04-18,2017-04-18,297395,04-18-17 CC &amp; PC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,387783,2017-04-11,2017-04-11,295743,04-11 PC Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,385375,2017-03-28,2017-03-28,292031,03-28-17 PC Mtg Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,382787,2017-03-14,2017-03-14,289013,03-14-17 PC Mtg Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,377071,2017-02-14,2017-02-14,282705,02-14-17 PC Meeting Minutes-FINAL.pdf,Meeting Minutes
1032,Planning Commission,372791,2017-01-24,2017-01-24,279539,01-24-17 PC Mtg Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,369585,2017-01-10,2017-01-10,277737,01-10-17 PC Mtg Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,365521,2016-12-13,2016-12-13,271291,12-13-2016 PC Meeting Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,361633,2016-11-22,2016-11-22,266683,11-22-16 PC Meeting Minutes -FINAL.pdf,Meeting Minutes
1032,Planning Commission,356689,2016-10-25,2016-10-25,262341,10-25-16 PC Mtg Minutes - FINAL wAttachements.pdf,Meeting Minutes
1032,Planning Commission,354209,2016-10-11,2016-10-11,256215,10-11-16 PC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,349451,2016-09-13,2016-09-13,250449,09-13-16 PC Meeting Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,346477,2016-08-23,2016-08-23,247629,08-23-2016 PC Mtg Minutes-FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,344323,2016-08-09,2016-08-09,243701,08-09-16 PC Mtg Minutes - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,337971,2016-06-28,2016-06-28,235449,06-28-2016 PC Minutes - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,337049,2016-06-20,2016-06-20,237087,06-20-2016 CC &amp; PC Study Minutes - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,335683,2016-06-14,2016-06-14,233275,06-14-2016 PC Meeting Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,331889,2016-05-24,2016-05-24,233273,05-24-2016 PC Mtg Minutes- FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,328943,2016-05-10,2016-05-10,226719,05-10-2016 PC Minutes-FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,326147,2016-04-26,2016-04-26,223643,04-26-16 PC Minutes - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,323351,2016-04-12,2016-04-12,220587,04-12-2016 PC Minutes FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,318089,2016-03-08,2016-03-08,214871,03-08-2016 PC Meeting - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,315353,2016-02-23,2016-02-23,211627,02-23-2016 PC Minutes - FINAL.pdf,Meeting Minutes
1032,Planning Commission,312989,2016-02-09,2016-02-09,208621,02-09-16 PC Meeting - FINAL wAttachments.pdf,Meeting Minutes
1032,Planning Commission,307873,2016-01-12,2016-01-12,203287,01-12-2016 PC Meeting - FINAL wAttahcments.pdf,Meeting Minutes
1032,Planning Commission,303059,2015-12-08,2015-12-08,201166,12-08-2015 PC Minutes-FINAL wAttachments.pdf,Meeting Minutes
3901,Redevelopment Agency,1077259,2026-05-05,2026-05-05,1452117,05-05-2026 South Jordan Combined City Council_Redevelopment Agency Meeting Minutes_FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,998911,2025-06-03,2025-06-03,1299229,06-03-2025 South Jordan City Council &amp; RDA Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,992113,2025-05-05,2025-05-06,1289841,05-06-2025 South Jordan City Combined CC and RDA Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,915081,2024-05-21,2024-05-21,1135605,05-21-2024 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,903325,2024-04-02,2024-04-02,1125795,04-02-2024 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,865049,2023-10-17,2023-10-17,1046075,10-17-2023 Combined CC - RDA Study Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,862035,2023-10-03,2023-10-03,1035483,10-03-2023 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,858919,2023-09-19,2023-09-19,1035479,09-19-2023 CC Meeting Minutes - FINAL with Attachments.pdf,Meeting Minutes
3901,Redevelopment Agency,852115,2023-08-15,2023-08-15,1023585,08-15-2023 CC Study Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,848865,2023-08-01,2023-08-01,1011349,08-01-2023 Combined City Council &amp; Redevelopment Agency Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,846222,2023-07-18,2023-07-18,1005685,07-18-2023 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,840411,2023-06-20,2023-06-20,1001263,06-20-2023 Combined City Council &amp; RDA Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,829309,2023-05-02,2023-05-02,979175,05-02-2023 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,822863,2023-04-04,2023-04-04,968375,04-04-2023 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,775164,2022-08-16,2022-08-16,887103,08-16-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,763897,2022-06-21,2022-06-21,871639,06-21-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,752263,2022-05-03,2022-05-03,849529,05-03-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,749227,2022-04-19,2022-04-19,843691,04-19-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,737659,2022-04-05,2022-04-05,838241,04-05-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,746179,2022-04-05,2022-04-05,838237,04-05-2022 CC Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,741995,2022-03-15,2022-03-15,832527,03-15-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,729219,2022-01-18,2022-01-18,809465,01-18-2022 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,729209,2022-01-18,2022-01-18,809459,01-18-2022 CC Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,720613,2021-12-07,2021-12-07,797625,12-07-21 CC Meeting Minutes -FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,684575,2021-06-15,2021-06-15,741585,06-15-21 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,684569,2021-06-15,2021-06-15,741583,06-15-21 CC Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,673787,2021-05-04,2021-05-04,720513,05-04-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,673797,2021-05-04,2021-05-04,720505,05-04-21 City Council Study Session Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,670673,2021-04-20,2021-04-20,714633,04-20-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,667785,2021-04-06,2021-04-06,709965,04-06-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,582876,2020-01-21,2020-01-21,571725,01-21-20 CC &amp; RDA Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,549465,2019-08-06,2019-08-06,522565,08-06-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,540989,2019-06-18,2019-06-18,512859,06-18-19 CC Meeting Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,402743,2017-06-20,2017-06-20,315819,06-20-17 CC-RDA Minutes - FINAL.pdf,Meeting Minutes
3901,Redevelopment Agency,334543,2016-06-07,2016-06-07,232191,06-07-16 CC SSD-RDA Mtg - FINAL wAttachments.pdf,Meeting Minutes
3901,Redevelopment Agency,334181,2016-06-07,2016-06-07,232187,06-07-16 CC SSD-RDA Mtg - FINAL wAttachments.pdf,Meeting Minutes
3901,Redevelopment Agency,322361,2016-04-05,2016-04-05,219273,04-05-2016 CC-RDA-MBA Minutes - FINAL wAttachments.pdf,Meeting Minutes
5015,Municipal Building Authority,673793,2021-05-04,2021-05-04,720519,05-04-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
5015,Municipal Building Authority,670675,2021-04-20,2021-04-20,714637,04-20-21 City Council Meeting Minutes - FINAL.pdf,Meeting Minutes
5015,Municipal Building Authority,521921,2019-03-19,2019-03-19,482393,03-19-19 CC-RDA-MBA Mtg Minutes - FINAL.pdf,Meeting Minutes
5015,Municipal Building Authority,337221,2016-06-21,2016-06-21,237099,06-21-2016 CC-RDA-MBA Mtg Minutes- FINAL wAttachments.pdf,Meeting Minutes
5015,Municipal Building Authority,330899,2016-05-17,2016-05-17,229661,05-17-16 CC-RDA-MBA Minutes- FINAL wAttachments.pdf,Meeting Minutes
