channel,path,sidecar,format,extraction_method,n_chars,has_text
easyvote,raw/easyvote/Chapman-Lannie__592A9542.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__6828CF7D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__77B02272.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__9B527F07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__A0B4C05A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__AD0AB4D7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__B447C16E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__C70160CC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__CAC6A5BB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__D12FAB4A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__DABD4E00.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__FC001F57.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cimmers-Sara__94CFE70D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cimmers-Sara__DAF3EA9A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Clark-Weston__62BC8674.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cloward-Ali__DE835570.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cloward-Ali__EC1738E8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__43F2CA89.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__4980A11A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__56E006B6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__9696B62E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__A304DB4C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__BB2FA1A2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__C2C645F2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Committee-to-Elect-Sheldon-Stewart__D49C4940.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__05CA701F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__12F26E7B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__28D5826A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__49D03A55.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__65FA6A5E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__7F97D6F7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__A2C9DD7E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Conder-Phil__BC78CB48.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cox-Fred__41145539.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cox-Fred__A4DE0204.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Creno-Tracey__5D27CB0A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Creno-Tracey__E28B702C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Crockett-Traci__6307B3C7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Crockett-Traci__70CE2082.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Crockett-Traci__E85F82A2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Cushing-K__60485F52.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Davis-Kent__829580BE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Davis-Kent__FD48CA83.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/DeBry-Steve__530CCB32.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/DeBry-Steve__A5B263EE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/DeBry-Steve__CCE01F02.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/DeBry-Steve__D59C4C61.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Dekeyzer-Aaron__3082DA73.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Demman-Reid__73491537.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Demman-Reid__83F79F1A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Demman-Reid__F3796F75.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Done-Evan__646624BA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Done-Evan__C8D5C0DE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Eborn-Jared__95738A48.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Erickson-Tiffany__80145A43.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Erickson-Tiffany__9A3F39D7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Esselman-Jared__68B559D1.pdf,text/easyvote__Esselman-Jared__68B559D1.txt,text,pdftotext -layout,8263,yes
easyvote,raw/easyvote/Esselman-Jared__D88DEC17.pdf,text/easyvote__Esselman-Jared__D88DEC17.txt,text,pdftotext -layout,1545,yes
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__1BFB7187.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__7DB60678.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__AE07FEF8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__B5AB014E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__C7936B62.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__D20522DA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__F2EC7ADF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/FIFE-JEPPERSON-CHARLOTTE__F46B5B5A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__3977A007.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__3A14BF9A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__49DBEA93.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__9A328876.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__A12D1CEC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__A5E038CD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Frost-Joel__F52E1564.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gehrke-Lisa__9B2A3335.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gettel-Dustin__6F6A104F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gettel-Dustin__B724D0B8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gettel-Dustin__CF6C43C7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gettel-Dustin__E61DBCB5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__41C4280C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__481E3DF0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__56D7970A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__7DD7DCA8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__8489CD88.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__C6DFD0E4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__CD02CB2C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__DA8E8A75.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__DE1374C6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Gill-Sim__E502D025.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Glenn-Nicholas__2027817B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Glenn-Nicholas__8C3C9DCB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Goodfellow-Brent__F1C0D6C1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Granato-Ann__83E3F4AA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Granato-Ann__88E73D3F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Granato-Ann__A6C54095.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__0496C653.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__0E90F3D5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__2D4C4FD1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__3D00F435.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__66EB7550.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__70CD4215.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__7EEB4B42.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__84458B63.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__AF486853.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__D56479FB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__DCD2553A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harding-Chris__F29B978F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__213DD5EC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__3D069168.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__5012130F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__890CE966.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__8C8AF173.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__BDCA235C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__C258427A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__C2B7F629.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__E5C37303.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Harrison-Suzanne__FBE429BE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__0F64E921.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__53BAA694.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__58466E62.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__67253922.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__7A5E95F0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__8CB3F28E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__C7360D39.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hobbs-Rashelle__DB2BCBCB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hrechkosy-Garry__664333A1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Hrechkosy-Garry__B8EC1C08.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ioannou-Yianni__4945433B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ioannou-Yianni__AE136911.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Jensen-Michael__142ED0DA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Jensen-Michael__B69C491D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Jensen-Michael__B88C253F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Jensen-Michael__FDF00AFC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Johnson-Remington__3347B3C4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Johnson-Remington__3991D33F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Johnson-Remington__582C2C03.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Johnson-Remington__753F58CF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Johnson-Remington__BB73E317.pdf,text/easyvote__Johnson-Remington__BB73E317.txt,text,pdftotext -layout,9533,yes
easyvote,raw/easyvote/Johnson-Remington__C09055EB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kanter-Catherine__E25BF7BE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__1A330CE1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__211FDA7A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__5DD162C1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__AF44B51E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__E9C5BF9B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Kruse-Nolan__FA55E501.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Lang-Karen__CD1E7615.pdf,text/easyvote__Lang-Karen__CD1E7615.txt,text,pdftotext -layout,6674,yes
easyvote,raw/easyvote/Liewer-Ashley__0A317581.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__43506ED9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__526DCB1A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__585D94D0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__629FD388.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__7FF3AA93.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__A20FF70B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__B563D42B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Liewer-Ashley__EB08E6DB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__567F4532.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__595137F1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__96380918.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__A2B40181.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__A7A2F864.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__AC68E42C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Livingston-Roger__F9C58C83.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Lord-Nancy__96381A31.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Lord-Nancy__D110F236.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Manwaring-Shane__28634BC9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Manwaring-Shane__56415626.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__121F4A53.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__155F264A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__16107646.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__6C8B2F0F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__751AF3A6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maragani-Goud__84075633.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maynes-Luke__54065D0D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Maynes-Luke__B80FBCF7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Merrill-Thomas__1C8CD82D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Merrill-Thomas__1F87A6FE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Merrill-Thomas__BE6B1AA6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Merrill-Thomas__F9B4BC06.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__184C8A1B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__1E134A89.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__27EC395A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__35AAD236.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__5400AC1D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__6672ECF8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__98120E99.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__AC481676.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__C5D5948C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__C9DAC58F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Moreno-Carlos__F6C587F1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__0A4FCEF6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__0B7E7C78.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__16E060F6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__250F447D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__2AF0365C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__66CEE03B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__70ACE1F7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Morris-Rachelle__70D5D5D2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__01A11EF4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__1D4C7563.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__3A058D98.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__3B9503E9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__3C6DC164.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__DCE1EEC0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__EB6333D9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Muir-David__FE6B478C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Null-Christopher__1853B04E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Null-Christopher__FBD80710.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ocean-Saintelus-Olghen__FA7D5E92.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__0C3BF615.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__11F8D121.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__287617F3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__9C3E9AC2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__9D62BDC6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__ABD321F6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__BC669CBA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Olson-Katie__BF2B7006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Padilla-Vega-Jeanette__EBA2BFE3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Padilla-Vega-Jeanette__ED57ECD9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__3E83F241.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__41082314.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__4432875E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
