vote_id,motion_id,person_id,vote_value,note
3552,715,18,Aye,
3553,715,22,Aye,
3554,715,26,Aye,
3555,716,3,Aye,
3556,716,12,Aye,
3557,716,18,Aye,
3558,716,22,Aye,
3559,716,26,Aye,
3560,717,3,Aye,
3561,717,12,Aye,
3562,717,18,Aye,
3563,717,22,Aye,
3564,717,26,Aye,
3565,718,3,Aye,
3566,718,12,Aye,
3567,718,18,Aye,
3568,718,22,Aye,
3569,718,26,Aye,
3570,719,3,Aye,
3571,719,12,Aye,
3572,719,18,Aye,
3573,719,22,Aye,
3574,719,26,Aye,
3575,720,3,Aye,
3576,720,12,Nay,
3577,720,18,Aye,
3578,720,22,Nay,
3579,720,26,Aye,
3580,721,3,Aye,
3581,721,12,Aye,
3582,721,18,Aye,
3583,721,22,Aye,
3584,721,26,Aye,
3585,722,3,Aye,
3586,722,12,Aye,
3587,722,18,Aye,
3588,722,22,Aye,
3589,722,26,Aye,
3590,723,3,Aye,
3591,723,12,Absent,
3592,723,18,Aye,
3593,723,22,Aye,
3594,723,26,Aye,
3595,724,3,Aye,
3596,724,12,Absent,
3597,724,18,Aye,
3598,724,22,Aye,
3599,724,26,Aye,
3600,725,3,Aye,
3601,725,12,Aye,
3602,725,18,Aye,
3603,725,22,Aye,
3604,725,26,Aye,
3605,726,3,Aye,
3606,726,12,Abstain,
3607,726,18,Aye,
3608,726,22,Aye,
3609,726,26,Aye,
3610,727,3,Aye,
3611,727,12,Aye,
3612,727,18,Aye,
3613,727,22,Aye,
3614,727,26,Aye,
3615,728,3,Aye,
3616,728,12,Aye,
3617,728,18,Aye,
3618,728,22,Aye,
3619,728,26,Aye,
3620,729,3,Aye,
3621,729,12,Aye,
3622,729,18,Aye,
3623,729,22,Aye,
3624,729,26,Aye,
3625,730,3,Aye,
3626,730,12,Aye,
3627,730,18,Aye,
3628,730,22,Nay,
3629,730,26,Nay,
3630,731,3,Aye,
3631,731,12,Aye,
3632,731,18,Aye,
3633,731,22,Aye,
3634,731,26,Aye,
3635,732,3,Aye,
3636,732,12,Aye,
3637,732,18,Aye,
3638,732,22,Aye,
3639,732,26,Aye,
3640,733,3,Aye,
3641,733,12,Aye,
3642,733,18,Aye,
3643,733,22,Aye,
3644,733,26,Aye,
3645,734,3,Aye,
3646,734,12,Aye,
3647,734,18,Aye,
3648,734,22,Aye,
3649,734,26,Aye,
3650,735,3,Aye,
3651,735,12,Aye,
3652,735,18,Aye,
3653,735,22,Aye,
3654,735,26,Aye,
3655,736,3,Aye,
3656,736,12,Aye,
3657,736,18,Aye,
3658,736,22,Aye,
3659,736,26,Aye,
3660,737,3,Aye,
3661,737,12,Aye,
3662,737,18,Aye,
3663,737,22,Aye,
3664,737,26,Aye,
3665,738,3,Aye,
3666,738,12,Aye,
3667,738,18,Aye,
3668,738,22,Aye,
3669,738,26,Aye,
3670,739,3,Aye,
3671,739,12,Aye,
3672,739,18,Aye,
3673,739,22,Aye,
3674,739,26,Aye,
3675,740,3,Aye,
3676,740,12,Aye,
3677,740,18,Aye,
3678,740,22,Aye,
3679,740,26,Aye,
3680,741,3,Aye,
3681,741,12,Aye,
3682,741,18,Aye,
3683,741,22,Aye,
3684,741,26,Aye,
3685,742,3,Aye,
3686,742,12,Aye,
3687,742,18,Aye,
3688,742,22,Aye,
3689,742,26,Aye,
3690,743,3,Aye,
3691,743,12,Aye,
3692,743,18,Aye,
3693,743,22,Aye,
3694,743,26,Aye,
3695,744,3,Aye,
3696,744,12,Aye,
3697,744,18,Aye,
3698,744,22,Aye,
3699,744,26,Aye,
3700,745,3,Aye,
3701,745,12,Aye,
3702,745,18,Aye,
3703,745,22,Aye,
3704,745,26,Aye,
3705,746,3,Aye,
3706,746,12,Aye,
3707,746,18,Aye,
3708,746,22,Aye,
3709,746,26,Aye,
3710,747,3,Aye,
3711,747,12,Absent,
3712,747,18,Aye,
3713,747,22,Aye,
3714,747,26,Aye,
3715,748,3,Aye,
3716,748,12,Absent,
3717,748,18,Aye,
3718,748,22,Aye,
3719,748,26,Aye,
3720,749,3,Aye,
3721,749,12,Absent,
3722,749,18,Aye,
3723,749,22,Aye,
3724,749,26,Aye,
3725,750,3,Aye,
3726,750,12,Absent,
3727,750,18,Aye,
3728,750,22,Aye,
3729,750,26,Aye,
3730,751,3,Aye,
3731,751,12,Absent,
3732,751,18,Aye,
3733,751,22,Aye,
3734,751,26,Aye,
3735,752,3,Aye,
3736,752,12,Aye,
3737,752,18,Aye,
3738,752,22,Aye,
3739,752,26,Aye,
3740,753,3,Aye,
3741,753,12,Aye,
3742,753,18,Aye,
3743,753,22,Aye,
3744,753,26,Aye,
3745,754,3,Aye,
3746,754,12,Aye,
3747,754,18,Aye,
3748,754,22,Aye,
3749,754,26,Aye,
3750,755,3,Aye,
3751,755,12,Aye,
3752,755,18,Aye,
3753,755,22,Aye,
3754,755,26,Aye,
3755,756,3,Aye,
3756,756,12,Aye,
3757,756,18,Aye,
3758,756,22,Aye,
3759,756,26,Aye,
3760,757,3,Aye,
3761,757,12,Aye,
3762,757,18,Aye,
3763,757,22,Aye,
3764,757,26,Aye,
3765,758,3,Aye,
3766,758,12,Aye,
3767,758,18,Aye,
3768,758,22,Aye,
3769,758,26,Aye,
3770,759,3,Aye,
3771,759,12,Aye,
3772,759,18,Aye,
3773,759,22,Aye,
3774,759,26,Aye,
3775,760,3,Aye,
3776,760,12,Aye,
3777,760,18,Aye,
3778,760,22,Aye,
3779,760,26,Aye,
3780,761,3,Aye,
3781,761,12,Nay,
3782,761,18,Aye,
3783,761,22,Aye,
3784,761,26,Aye,
3785,762,3,Aye,
3786,762,12,Aye,
3787,762,18,Aye,
3788,762,22,Aye,
3789,762,26,Aye,
3790,763,3,Aye,
3791,763,12,Aye,
3792,763,18,Aye,
3793,763,22,Aye,
3794,763,26,Aye,
3795,764,3,Aye,
3796,764,12,Aye,
3797,764,18,Aye,
3798,764,22,Aye,
3799,764,26,Aye,
3800,765,3,Aye,
3801,765,12,Aye,
3802,765,18,Aye,
3803,765,22,Aye,
3804,765,26,Aye,
3805,766,3,Aye,
3806,766,12,Aye,
3807,766,18,Aye,
3808,766,22,Aye,
3809,766,26,Aye,
3810,767,3,Aye,
3811,767,12,Aye,
3812,767,18,Aye,
3813,767,22,Aye,
3814,767,26,Aye,
3815,768,3,Aye,
3816,768,12,Aye,
3817,768,18,Aye,
3818,768,22,Aye,
3819,768,26,Aye,
3820,769,3,Aye,
3821,769,12,Absent,
3822,769,18,Aye,
3823,769,22,Aye,
3824,769,26,Aye,
3825,770,3,Aye,
3826,770,12,Aye,
3827,770,18,Aye,
3828,770,22,Aye,
3829,770,26,Aye,
3830,771,3,Aye,
3831,771,12,Aye,
3832,771,18,Aye,
3833,771,22,Aye,
3834,771,26,Aye,
3835,772,3,Aye,
3836,772,12,Aye,
3837,772,18,Aye,
3838,772,22,Absent,
3839,772,26,Aye,
3840,773,3,Aye,
3841,773,12,Aye,
3842,773,18,Aye,
3843,773,22,Aye,
3844,773,26,Aye,
3845,774,3,Aye,
3846,774,12,Aye,
3847,774,18,Aye,
3848,774,22,Aye,
3849,774,26,Aye,
3850,775,3,Aye,
3851,775,12,Aye,
3852,775,18,Aye,
3853,775,22,Aye,
3854,775,26,Aye,
3855,776,3,Aye,
3856,776,12,Aye,
3857,776,18,Aye,
3858,776,22,Aye,
3859,776,26,Aye,
3860,777,3,Aye,
3861,777,12,Aye,
3862,777,18,Aye,
3863,777,22,Aye,
3864,777,26,Aye,
3865,778,3,Aye,
3866,778,12,Aye,
3867,778,18,Aye,
3868,778,22,Aye,
3869,778,26,Aye,
3870,779,3,Aye,
3871,779,12,Aye,
3872,779,18,Aye,
3873,779,22,Aye,
3874,779,26,Aye,
3875,780,3,Aye,
3876,780,12,Nay,
3877,780,18,Aye,
3878,780,22,Aye,
3879,780,26,Aye,
3880,781,3,Aye,
3881,781,12,Aye,
3882,781,18,Aye,
3883,781,22,Aye,
3884,781,26,Aye,
3885,782,3,Aye,
3886,782,12,Aye,
3887,782,18,Aye,
3888,782,22,Aye,
3889,782,26,Aye,
3890,783,3,Aye,
3891,783,12,Aye,
3892,783,18,Aye,
3893,783,22,Aye,
3894,783,26,Aye,
3895,784,3,Aye,
3896,784,12,Aye,
3897,784,18,Aye,
3898,784,22,Aye,
3899,784,26,Aye,
3900,785,3,Aye,
3901,785,12,Aye,
3902,785,18,Aye,
3903,785,22,Aye,
3904,785,26,Aye,
3905,786,3,Aye,
3906,786,12,Aye,
3907,786,18,Aye,
3908,786,22,Absent,
3909,786,26,Aye,
3910,787,3,Aye,
3911,787,12,Aye,
3912,787,18,Aye,
3913,787,22,Aye,
3914,787,26,Aye,
3915,788,3,Aye,
3916,788,12,Aye,
3917,788,18,Aye,
3918,788,22,Aye,
3919,788,26,Aye,
3920,789,3,Aye,
3921,789,12,Aye,
3922,789,18,Aye,
3923,789,22,Aye,
3924,789,26,Aye,
3925,790,3,Aye,
3926,790,12,Aye,
3927,790,18,Nay,
3928,790,22,Aye,
3929,790,26,Aye,
3930,791,3,Aye,
3931,791,12,Aye,
3932,791,18,Aye,
3933,791,22,Aye,
3934,791,26,Aye,
3935,792,3,Aye,
3936,792,12,Aye,
3937,792,18,Aye,
3938,792,22,Aye,
3939,792,26,Aye,
3940,793,3,Aye,
3941,793,12,Aye,
3942,793,18,Aye,
3943,793,22,Aye,
3944,793,26,Aye,
3945,794,3,Aye,
3946,794,12,Absent,
3947,794,18,Aye,
3948,794,22,Aye,
3949,794,26,Aye,
3950,795,3,Aye,
3951,795,12,Absent,
3952,795,18,Aye,
3953,795,22,Aye,
3954,795,26,Aye,
3955,796,3,Aye,
3956,796,12,Absent,
3957,796,18,Aye,
3958,796,22,Aye,
3959,796,26,Aye,
3960,797,3,Aye,
3961,797,12,Absent,
3962,797,18,Aye,
3963,797,22,Aye,
3964,797,26,Aye,
3965,798,3,Aye,
3966,798,12,Aye,
3967,798,18,Aye,
3968,798,22,Aye,
3969,798,26,Aye,
3970,799,3,Aye,
3971,799,12,Abstain,
3972,799,18,Aye,
3973,799,22,Aye,
3974,799,26,Aye,
3975,800,3,Aye,
3976,800,12,Aye,
3977,800,18,Aye,
3978,800,22,Aye,
3979,800,26,Aye,
3980,801,3,Aye,
3981,801,12,Aye,
3982,801,18,Aye,
3983,801,22,Aye,
3984,801,26,Aye,
3985,802,3,Aye,
3986,802,12,Abstain,
3987,802,18,Aye,
3988,802,22,Aye,
3989,802,26,Aye,
3990,803,3,Aye,
3991,803,12,Aye,
3992,803,18,Aye,
3993,803,22,Aye,
3994,803,26,Aye,
3995,804,3,Aye,
3996,804,12,Aye,
3997,804,18,Aye,
3998,804,22,Aye,
3999,804,26,Aye,
4000,805,3,Aye,
4001,805,12,Aye,
4002,805,18,Aye,
4003,805,22,Aye,
4004,805,26,Aye,
4005,806,3,Aye,
4006,806,12,Aye,
4007,806,18,Aye,
4008,806,22,Aye,
4009,806,26,Aye,
4010,807,3,Aye,
4011,807,12,Aye,
4012,807,18,Aye,
4013,807,22,Aye,
4014,807,26,Aye,
4015,808,3,Aye,
4016,808,12,Nay,
4017,808,18,Aye,
4018,808,22,Aye,
4019,808,26,Aye,
4020,809,3,Aye,
4021,809,12,Aye,
4022,809,18,Aye,
4023,809,22,Aye,
4024,809,26,Aye,
4025,810,3,Aye,
4026,810,12,Aye,
4027,810,18,Aye,
4028,810,22,Nay,
4029,810,26,Aye,
4030,811,3,Aye,
4031,811,12,Aye,
4032,811,18,Aye,
4033,811,22,Aye,
4034,811,26,Aye,
4035,812,3,Aye,
4036,812,12,Aye,
4037,812,18,Aye,
4038,812,22,Aye,
4039,812,26,Aye,
4040,813,3,Aye,
4041,813,12,Aye,
4042,813,18,Aye,
4043,813,22,Aye,
4044,813,26,Aye,
4045,814,3,Aye,
4046,814,12,Aye,
4047,814,18,Aye,
4048,814,22,Aye,
4049,814,26,Aye,
4050,815,3,Aye,
4051,815,12,Aye,
4052,815,18,Aye,
4053,815,22,Aye,
4054,815,26,Aye,
4055,816,3,Aye,
4056,816,12,Aye,
4057,816,18,Aye,
4058,816,22,Aye,
4059,816,26,Aye,
4060,817,3,Aye,
4061,817,12,Aye,
4062,817,18,Aye,
4063,817,22,Aye,
4064,817,26,Aye,
4065,818,3,Aye,
4066,818,12,Aye,
4067,818,18,Aye,
4068,818,22,Aye,
4069,818,26,Aye,
4070,819,3,Aye,
4071,819,12,Aye,
4072,819,18,Aye,
4073,819,22,Aye,
4074,819,26,Aye,
4075,820,3,Aye,
4076,820,12,Aye,
4077,820,18,Aye,
4078,820,22,Aye,
4079,820,26,Aye,
4080,821,3,Aye,
4081,821,12,Aye,
4082,821,18,Aye,
4083,821,22,Aye,
4084,821,26,Aye,
4085,822,3,Aye,
4086,822,12,Aye,
4087,822,18,Aye,
4088,822,22,Aye,
4089,822,26,Aye,
4090,823,3,Aye,
4091,823,12,Aye,
4092,823,18,Absent,
4093,823,22,Aye,
4094,823,26,Aye,
4095,824,3,Aye,
4096,824,12,Aye,
4097,824,18,Absent,
4098,824,22,Aye,
4099,824,26,Aye,
4100,825,3,Aye,
4101,825,12,Aye,
4102,825,18,Absent,
4103,825,22,Aye,
4104,825,26,Aye,
4105,826,3,Aye,
4106,826,12,Aye,
4107,826,18,Absent,
4108,826,22,Aye,
4109,826,26,Aye,
4110,827,3,Aye,
4111,827,12,Aye,
4112,827,18,Absent,
4113,827,22,Aye,
4114,827,26,Aye,
4115,828,3,Nay,
4116,828,12,Aye,
4117,828,18,Absent,
4118,828,22,Aye,
4119,828,26,Aye,
4120,829,3,Aye,
4121,829,12,Aye,
4122,829,18,Absent,
4123,829,22,Aye,
4124,829,26,Aye,
4125,830,3,Aye,
4126,830,12,Aye,
4127,830,18,Absent,
4128,830,22,Aye,
4129,830,26,Aye,
4130,831,3,Aye,
4131,831,12,Aye,
4132,831,18,Absent,
4133,831,22,Aye,
4134,831,26,Aye,
4135,832,3,Aye,
4136,832,12,Aye,
4137,832,18,Absent,
4138,832,22,Aye,
4139,832,26,Aye,
4140,833,3,Aye,
4141,833,12,Aye,
4142,833,18,Absent,
4143,833,22,Aye,
4144,833,26,Aye,
4145,834,3,Aye,
4146,834,12,Aye,
4147,834,18,Absent,
4148,834,22,Aye,
4149,834,26,Aye,
4150,835,3,Aye,
4151,835,12,Aye,
4152,835,18,Absent,
4153,835,22,Aye,
4154,835,26,Aye,
4155,836,3,Aye,
4156,836,12,Aye,
4157,836,18,Aye,
4158,836,22,Absent,
4159,836,26,Aye,
4160,837,3,Aye,
4161,837,12,Aye,
4162,837,18,Aye,
4163,837,22,Absent,
4164,837,26,Aye,
4165,838,3,Aye,
4166,838,12,Aye,
4167,838,18,Aye,
4168,838,22,Absent,
4169,838,26,Aye,
4170,839,3,Aye,
4171,839,12,Aye,
4172,839,18,Aye,
4173,839,22,Absent,
4174,839,26,Aye,
4175,840,3,Aye,
4176,840,12,Aye,
4177,840,18,Aye,
4178,840,22,Absent,
4179,840,26,Aye,
4180,841,3,Aye,
4181,841,12,Aye,
4182,841,18,Aye,
4183,841,22,Absent,
4184,841,26,Aye,
4185,842,3,Aye,
4186,842,12,Aye,
4187,842,18,Aye,
4188,842,22,Absent,
4189,842,26,Aye,
4190,843,3,Aye,
4191,843,12,Aye,
4192,843,18,Aye,
4193,843,22,Absent,
4194,843,26,Aye,
4195,844,3,Aye,
4196,844,12,Aye,
4197,844,18,Aye,
4198,844,22,Absent,
4199,844,26,Aye,
4200,845,3,Aye,
4201,845,12,Aye,
4202,845,18,Aye,
4203,845,22,Absent,
4204,845,26,Aye,
4205,846,3,Aye,
4206,846,12,Abstain,
4207,846,18,Aye,
4208,846,22,Absent,
4209,846,26,Aye,
4210,847,3,Aye,
4211,847,12,Aye,
4212,847,18,Aye,
4213,847,22,Absent,
4214,847,26,Aye,
4215,848,3,Aye,
4216,848,12,Absent,
4217,848,18,Aye,
4218,848,22,Absent,
4219,848,26,Aye,
4220,849,3,Aye,
4221,849,12,Absent,
4222,849,18,Aye,
4223,849,22,Absent,
4224,849,26,Aye,
4225,850,3,Aye,
4226,850,12,Absent,
4227,850,18,Aye,
4228,850,22,Absent,
4229,850,26,Aye,
4230,851,3,Aye,
4231,851,12,Absent,
4232,851,18,Aye,
4233,851,22,Absent,
4234,851,26,Aye,
4235,852,3,Aye,
4236,852,12,Absent,
4237,852,18,Aye,
4238,852,22,Absent,
4239,852,26,Aye,
4240,853,3,Aye,
4241,853,12,Absent,
4242,853,18,Aye,
4243,853,22,Absent,
4244,853,26,Aye,
4245,854,3,Aye,
4246,854,12,Aye,
4247,854,18,Aye,
4248,854,22,Aye,
4249,854,26,Aye,
4250,855,3,Aye,
4251,855,12,Aye,
4252,855,18,Aye,
4253,855,22,Aye,
4254,855,26,Aye,
4255,856,3,Aye,
4256,856,12,Aye,
4257,856,18,Aye,
4258,856,22,Aye,
4259,856,26,Aye,
4260,857,3,Aye,
4261,857,12,Aye,
4262,857,18,Aye,
4263,857,22,Aye,
4264,857,26,Aye,
4265,858,3,Aye,
4266,858,12,Aye,
4267,858,18,Aye,
4268,858,22,Aye,
4269,858,26,Aye,
4270,859,3,Aye,
4271,859,12,Aye,
4272,859,18,Aye,
4273,859,22,Aye,
4274,859,26,Aye,
4275,860,3,Aye,
4276,860,12,Aye,
4277,860,18,Aye,
4278,860,22,Aye,
4279,860,26,Aye,
4280,861,3,Aye,
4281,861,12,Aye,
4282,861,18,Aye,
4283,861,22,Aye,
4284,861,26,Aye,
4285,862,3,Aye,
4286,862,12,Aye,
4287,862,18,Aye,
4288,862,22,Aye,
4289,862,26,Aye,
4290,863,3,Aye,
4291,863,12,Aye,
4292,863,18,Aye,
4293,863,22,Aye,
4294,863,26,Aye,
4295,864,3,Aye,
4296,864,12,Aye,
4297,864,18,Aye,
4298,864,22,Aye,
4299,864,26,Aye,
4300,865,3,Aye,
4301,865,12,Aye,
4302,865,18,Aye,
4303,865,22,Aye,
4304,865,26,Aye,
4305,866,3,Aye,
4306,866,12,Aye,
4307,866,18,Aye,
4308,866,22,Aye,
4309,866,26,Aye,
4310,867,3,Aye,
4311,867,12,Aye,
4312,867,18,Aye,
4313,867,22,Aye,
4314,867,26,Aye,
4315,868,3,Aye,
4316,868,12,Aye,
4317,868,18,Aye,
4318,868,22,Aye,
4319,868,26,Aye,
4320,869,3,Aye,
4321,869,12,Aye,
4322,869,18,Aye,
4323,869,22,Aye,
4324,869,26,Aye,
4325,870,3,Aye,
4326,870,12,Aye,
4327,870,18,Aye,
4328,870,22,Aye,
4329,870,26,Aye,
4330,871,3,Aye,
4331,871,12,Aye,
4332,871,18,Aye,
4333,871,22,Aye,
4334,871,26,Aye,
4335,872,3,Aye,
4336,872,12,Aye,
4337,872,18,Aye,
4338,872,22,Aye,
4339,872,26,Aye,
4340,873,3,Aye,
4341,873,12,Aye,
4342,873,18,Aye,
4343,873,22,Aye,
4344,873,26,Nay,
4345,874,3,Aye,
4346,874,12,Aye,
4347,874,18,Aye,
4348,874,22,Aye,
4349,874,26,Aye,
4350,875,3,Aye,
4351,875,12,Aye,
4352,875,18,Aye,
4353,875,22,Aye,
4354,875,26,Aye,
4355,876,3,Aye,
4356,876,12,Aye,
4357,876,18,Aye,
4358,876,22,Aye,
4359,876,26,Aye,
4360,877,3,Aye,
4361,877,12,Aye,
4362,877,18,Aye,
4363,877,22,Aye,
4364,877,26,Aye,
4365,878,3,Aye,
4366,878,12,Aye,
4367,878,18,Aye,
4368,878,22,Aye,
4369,878,26,Aye,
4370,879,3,Aye,
4371,879,12,Aye,
4372,879,18,Aye,
4373,879,22,Aye,
4374,879,26,Aye,
4375,880,3,Aye,
4376,880,12,Aye,
4377,880,18,Aye,
4378,880,22,Aye,
4379,880,26,Aye,
4380,881,3,Aye,
4381,881,12,Aye,
4382,881,18,Aye,
4383,881,22,Aye,
4384,881,26,Aye,
4385,882,3,Aye,
4386,882,12,Nay,
4387,882,18,Aye,
4388,882,22,Aye,
4389,882,26,Nay,
4390,883,3,Aye,
4391,883,12,Aye,
4392,883,18,Aye,
4393,883,22,Aye,
4394,883,26,Absent,
4395,884,3,Aye,
4396,884,12,Aye,
4397,884,18,Aye,
4398,884,22,Aye,
4399,884,26,Absent,
4400,885,3,Aye,
4401,885,12,Aye,
4402,885,18,Aye,
4403,885,22,Aye,
4404,885,26,Aye,
4405,886,3,Aye,
4406,886,12,Aye,
4407,886,18,Aye,
4408,886,22,Aye,
4409,886,26,Aye,
4410,887,3,Aye,
4411,887,12,Aye,
4412,887,18,Aye,
4413,887,22,Aye,
4414,887,26,Aye,
4415,888,3,Aye,
4416,888,12,Aye,
4417,888,18,Aye,
4418,888,22,Aye,
4419,888,26,Aye,
4420,889,3,Aye,
4421,889,12,Aye,
4422,889,18,Aye,
4423,889,22,Aye,
4424,889,26,Aye,
4425,890,3,Aye,
4426,890,12,Aye,
4427,890,18,Aye,
4428,890,22,Aye,
4429,890,26,Aye,
4430,891,3,Aye,
4431,891,12,Aye,
4432,891,18,Aye,
4433,891,22,Aye,
4434,891,26,Aye,
4435,892,3,Aye,
4436,892,12,Aye,
4437,892,18,Aye,
4438,892,22,Aye,
4439,892,26,Aye,
4440,893,3,Aye,
4441,893,12,Aye,
4442,893,18,Aye,
4443,893,22,Aye,
4444,893,26,Aye,
4445,894,3,Aye,
4446,894,12,Aye,
4447,894,18,Aye,
4448,894,22,Aye,
4449,894,26,Aye,
4450,895,3,Aye,
4451,895,12,Aye,
4452,895,18,Aye,
4453,895,22,Aye,
4454,895,26,Nay,
4455,896,3,Aye,
4456,896,12,Aye,
4457,896,18,Aye,
4458,896,22,Aye,
4459,896,26,Aye,
4460,897,3,Aye,
4461,897,12,Aye,
4462,897,18,Aye,
4463,897,22,Aye,
4464,897,26,Nay,
4465,898,3,Aye,
4466,898,12,Aye,
4467,898,22,Aye,
4468,898,26,Aye,
4469,899,3,Aye,
4470,899,12,Aye,
4471,899,22,Aye,
4472,899,26,Aye,
4473,900,3,Aye,
4474,900,12,Aye,
4475,900,22,Aye,
4476,900,26,Aye,
4477,901,3,Aye,
4478,901,12,Aye,
4479,901,22,Aye,
4480,901,26,Aye,
4481,902,3,Aye,
4482,902,12,Absent,
4483,902,18,Aye,
4484,902,22,Aye,
4485,902,26,Aye,
4486,903,3,Aye,
4487,903,12,Absent,
4488,903,18,Aye,
4489,903,22,Aye,
4490,903,26,Aye,
4491,904,3,Aye,
4492,904,12,Absent,
4493,904,18,Aye,
4494,904,22,Aye,
4495,904,26,Aye,
4496,905,3,Aye,
4497,905,12,Absent,
4498,905,18,Aye,
4499,905,22,Aye,
4500,905,26,Aye,
4501,906,3,Aye,
4502,906,12,Absent,
4503,906,18,Aye,
4504,906,22,Aye,
4505,906,26,Aye,
4506,907,3,Aye,
4507,907,12,Absent,
4508,907,18,Aye,
4509,907,22,Aye,
4510,907,26,Aye,
4511,908,3,Aye,
4512,908,12,Absent,
4513,908,18,Aye,
4514,908,22,Aye,
4515,908,26,Aye,
4516,909,3,Aye,
4517,909,12,Absent,
4518,909,18,Aye,
4519,909,22,Aye,
4520,909,26,Aye,
4521,910,3,Aye,
4522,910,12,Absent,
4523,910,18,Aye,
4524,910,22,Aye,
4525,910,26,Aye,
4526,911,3,Aye,
4527,911,12,Absent,
4528,911,18,Aye,
4529,911,22,Aye,
4530,911,26,Aye,
4531,912,3,Aye,
4532,912,12,Aye,
4533,912,18,Aye,
4534,912,22,Aye,
4535,912,26,Aye,
4536,913,3,Aye,
4537,913,12,Aye,
4538,913,18,Aye,
4539,913,22,Aye,
4540,913,26,Aye,
4541,914,3,Aye,
4542,914,12,Aye,
4543,914,18,Aye,
4544,914,22,Aye,
4545,914,26,Aye,
4546,915,3,Aye,
4547,915,12,Aye,
4548,915,18,Aye,
4549,915,22,Aye,
4550,915,26,Aye,
4551,916,3,Aye,
4552,916,12,Aye,
4553,916,18,Aye,
4554,916,22,Aye,
4555,916,26,Aye,
4556,917,3,Aye,
4557,917,12,Aye,
4558,917,18,Aye,
4559,917,22,Aye,
4560,917,26,Aye,
4561,918,3,Aye,
4562,918,12,Aye,
4563,918,18,Aye,
4564,918,22,Aye,
4565,918,26,Aye,
4566,919,3,Aye,
4567,919,12,Aye,
4568,919,18,Aye,
4569,919,22,Aye,
4570,919,26,Aye,
4571,920,3,Nay,
4572,920,12,Aye,
4573,920,18,Aye,
4574,920,22,Aye,
4575,920,26,Aye,
4576,921,3,Aye,
4577,921,12,Aye,
4578,921,18,Aye,
4579,921,22,Aye,
4580,921,26,Aye,
4581,922,3,Aye,
4582,922,12,Aye,
4583,922,18,Aye,
4584,922,22,Aye,
4585,922,26,Aye,
4586,923,3,Aye,
4587,923,18,Aye,
4588,923,26,Aye,
4589,924,3,Aye,
4590,924,12,Aye,
4591,924,18,Aye,
4592,924,22,Aye,
4593,924,26,Aye,
4594,925,3,Aye,
4595,925,12,Absent,
4596,925,18,Aye,
4597,925,22,Aye,
4598,925,26,Aye,
4599,926,3,Aye,
4600,926,12,Aye,
4601,926,18,Aye,
4602,926,22,Aye,
4603,926,26,Aye,
4604,927,3,Aye,
4605,927,12,Aye,
4606,927,18,Aye,
4607,927,22,Aye,
4608,927,26,Aye,
4609,928,3,Aye,
4610,928,12,Aye,
4611,928,18,Aye,
4612,928,22,Aye,
4613,928,26,Aye,
4614,929,3,Aye,
4615,929,12,Aye,
4616,929,18,Aye,
4617,929,22,Aye,
4618,929,26,Aye,
4619,930,3,Aye,
4620,930,12,Aye,
4621,930,18,Aye,
4622,930,22,Aye,
4623,930,26,Aye,
4624,931,3,Aye,
4625,931,12,Aye,
4626,931,18,Aye,
4627,931,22,Aye,
4628,931,26,Absent,
4629,932,3,Aye,
4630,932,12,Aye,
4631,932,18,Aye,
4632,932,22,Aye,
4633,932,26,Absent,
4634,933,3,Aye,
4635,933,12,Aye,
4636,933,18,Aye,
4637,933,22,Aye,
4638,933,26,Absent,
4639,934,3,Aye,
4640,934,12,Aye,
4641,934,18,Aye,
4642,934,22,Aye,
4643,934,26,Absent,
4644,935,3,Aye,
4645,935,12,Aye,
4646,935,18,Aye,
4647,935,22,Aye,
4648,935,26,Absent,
4649,936,3,Aye,
4650,936,12,Aye,
4651,936,18,Aye,
4652,936,22,Aye,
4653,936,26,Absent,
4654,937,3,Aye,
4655,937,12,Aye,
4656,937,18,Aye,
4657,937,22,Aye,
4658,937,26,Absent,
4659,938,3,Aye,
4660,938,12,Aye,
4661,938,18,Aye,
4662,938,22,Aye,
4663,938,26,Absent,
4664,939,3,Aye,
4665,939,12,Aye,
4666,939,18,Aye,
4667,939,22,Aye,
4668,939,26,Absent,
4669,940,3,Aye,
4670,940,12,Aye,
4671,940,18,Aye,
4672,940,22,Aye,
4673,940,26,Absent,
4674,941,3,Aye,
4675,941,12,Aye,
4676,941,18,Aye,
4677,941,22,Aye,
4678,941,26,Absent,
4679,942,3,Aye,
4680,942,12,Aye,
4681,942,18,Aye,
4682,942,22,Aye,
4683,942,26,Absent,
4684,943,3,Aye,
4685,943,12,Aye,
4686,943,18,Aye,
4687,943,22,Aye,
4688,943,26,Aye,
4689,944,3,Aye,
4690,944,12,Aye,
4691,944,18,Aye,
4692,944,22,Aye,
4693,944,26,Aye,
4694,945,3,Aye,
4695,945,12,Aye,
4696,945,18,Aye,
4697,945,22,Aye,
4698,945,26,Aye,
4699,946,3,Aye,
4700,946,12,Aye,
4701,946,18,Aye,
4702,946,22,Aye,
4703,946,26,Aye,
4704,947,3,Aye,
4705,947,12,Aye,
4706,947,18,Aye,
4707,947,22,Aye,
4708,947,26,Aye,
4709,948,3,Aye,
4710,948,12,Aye,
4711,948,18,Aye,
4712,948,22,Aye,
4713,948,26,Aye,
4714,949,3,Aye,
4715,949,12,Aye,
