motion_id,meeting_id,body,motion_no,motion_text,subject,result_raw,outcome,mover,seconder,names_recorded,provenance,source_file,kind
9228,464,Board of Commissioners,30,APPROVE AND AUTHORIZE THE PUBLIC WORKS DIRECTOR TO SIGN A PROPOSAL,APPROVE AND AUTHORIZE THE PUBLIC WORKS DIRECTOR TO SIGN A PROPOSAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9229,464,Board of Commissioners,31,APPROVE AND AUTHORIZE THE PUBLIC WORKS DIRECTOR TO SIGN A PROPOSAL,APPROVE AND AUTHORIZE THE PUBLIC WORKS DIRECTOR TO SIGN A PROPOSAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9230,464,Board of Commissioners,32,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #1 TO UCA #2024-,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #1 TO UCA #2024-,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9231,464,Board of Commissioners,33,APPROVE THE UPDATED LIST OF 2024 MAG APPROVED PROJECTS USING COUNTY,APPROVE THE UPDATED LIST OF 2024 MAG APPROVED PROJECTS USING COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9232,464,Board of Commissioners,34,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH BECK,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH BECK,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9233,464,Board of Commissioners,35,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT TO COMPLETE THE,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT TO COMPLETE THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9234,464,Board of Commissioners,36,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH RB,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH RB,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9235,464,Board of Commissioners,37,APPROVE AND AUTHORIZE THE SIGNING OF A RELEASE LETTER OF THE FINAL,APPROVE AND AUTHORIZE THE SIGNING OF A RELEASE LETTER OF THE FINAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9236,464,Board of Commissioners,38,APPROVE ELIGIBILITY VERIFICATION FORM AND AGREEMENT WITH CJAU FOR,APPROVE ELIGIBILITY VERIFICATION FORM AND AGREEMENT WITH CJAU FOR,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9237,464,Board of Commissioners,39,APPROVE A MAINTENANCE AGREEMENT EXTENSION WITH IDEMIA IDENTITY,APPROVE A MAINTENANCE AGREEMENT EXTENSION WITH IDEMIA IDENTITY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9238,464,Board of Commissioners,40,TO APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,TO APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9239,464,Board of Commissioners,41,APPROVE — APPROVE AN AGREEMENT WITH ALPINE SCHOOL DISTRICT AND FRONTIER,APPROVE AN AGREEMENT WITH ALPINE SCHOOL DISTRICT AND FRONTIER,PASSED: 3/0,Pass,BELTRAN,POWERS GARDNER,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9240,464,Board of Commissioners,42,APPROVE THE SIGNING OF THE AGREEMENT BETWEEN UTAH COUNTY AND,APPROVE THE SIGNING OF THE AGREEMENT BETWEEN UTAH COUNTY AND,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9241,464,Board of Commissioners,43,APPROVE THE EXECUTION OF AN AGREEMENT WITH UTAH STATE UNIVERSITY,APPROVE THE EXECUTION OF AN AGREEMENT WITH UTAH STATE UNIVERSITY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9242,464,Board of Commissioners,44,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF A SUBSCRIPTION AGREEMENT WITH,STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9243,464,Board of Commissioners,45,APPROVE — APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AMENDING THE 2024,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AMENDING THE 2024,PASSED: 2/0,Pass,POWERS GARDNER,GORDON,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9244,464,Board of Commissioners,46,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AMENDING THE,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION AMENDING THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9245,464,Board of Commissioners,47,"APPROVE THE UTAH COUNTY COMMISSION CHAIR TO SIGN THE STATE OF UTAH,","APPROVE THE UTAH COUNTY COMMISSION CHAIR TO SIGN THE STATE OF UTAH,",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9246,464,Board of Commissioners,48,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE TREE ROOM - FOUNDRY GRILL -,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE TREE ROOM - FOUNDRY GRILL -,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9247,464,Board of Commissioners,49,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE GROCERY DELI - STORYTELLER,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE GROCERY DELI - STORYTELLER,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9248,464,Board of Commissioners,50,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE CREEKSIDE CAFE - STORYTELLER,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE CREEKSIDE CAFE - STORYTELLER,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9249,464,Board of Commissioners,51,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE BEAR CLAW CABIN - STORYTELLER,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE BEAR CLAW CABIN - STORYTELLER,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9250,464,Board of Commissioners,52,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OWL BAR - STORYTELLER CANYON,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OWL BAR - STORYTELLER CANYON,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9251,464,Board of Commissioners,53,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OUTDOOR THEATER - REHEARSAL,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OUTDOOR THEATER - REHEARSAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9252,464,Board of Commissioners,54,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OUTDOOR THEATER - REHEARSAL,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE OUTDOOR THEATER - REHEARSAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9253,464,Board of Commissioners,55,APPROVE BUDGET AS UPLOADED INTO THE SYSTEM,APPROVE A RESOLUTION ADOPTING THE 2025 BUDGET FOR THE GENERAL FUND,PASSED: 2/0,Pass,POWERS GARDNER,GORDON,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9254,464,Board of Commissioners,56,APPROVE THOSE THREE NAMES,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION OF APPOINTMENT,PASSED: 3/0,Pass,POWERS GARDNER,BELTRAN,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9255,464,Board of Commissioners,57,APPROVE AND AUTHORIZE THE SIGNING OF A NOTICE OF VACANCY ON THE,APPROVE AND AUTHORIZE THE SIGNING OF A NOTICE OF VACANCY ON THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9256,464,Board of Commissioners,58,APPROVE — TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,TO APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,PASSED: 3/0,Pass,BELTRAN,POWERS GARDNER,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9257,464,Board of Commissioners,59,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9258,464,Board of Commissioners,60,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION ADOPTING THE,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION ADOPTING THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9259,464,Board of Commissioners,61,RECEIVE THE RECOMMENDED PROPOSALS FOR RFP 2024-10 FOR INDIGENT,RECEIVE THE RECOMMENDED PROPOSALS FOR RFP 2024-10 FOR INDIGENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9260,464,Board of Commissioners,62,APPROVE WITH 25 MILLION FOR THE GENERAL FUND AND 1 MILLION FOR THE ASSESSING AND COLLECTING FUND,ADOPT A RESOLUTION AUTHORIZING THE COLLECTION OF ADDITIONAL AD,PASSED: 2/0,Pass,POWERS GARDNER,GORDON,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9261,464,Board of Commissioners,63,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9262,464,Board of Commissioners,64,"APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",STRICKEN ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,consent
9263,464,Board of Commissioners,65,"ADJOURN — APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA","APPROVE AND SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FORA",PASSED: 3/0,Pass,POWERS GARDNER,BELTRAN,0,tesseract,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,motion
9264,465,Board of Commissioners,1,"RATIFICATION OF WARRANT REGISTER FOR JANUARY 8, 2025 INCLUDING NOTES","RATIFICATION OF WARRANT REGISTER FOR JANUARY 8, 2025 INCLUDING NOTES",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9265,465,Board of Commissioners,2,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 26-2024,APPROVAL OF THE PAYROLL WARRANT SUMMARY FOR PAY PERIOD 26-2024,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9266,465,Board of Commissioners,3,"APPROVAL OF THE MINUTES FOR THE DECEMBER 18, 2024 BOARD OF","APPROVAL OF THE MINUTES FOR THE DECEMBER 18, 2024 BOARD OF",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9267,465,Board of Commissioners,4,RATIFY AGREEMENT WITH EAGLEVIEW/PICTOMETRY TO CONTINUE AERIAL,RATIFY AGREEMENT WITH EAGLEVIEW/PICTOMETRY TO CONTINUE AERIAL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9268,465,Board of Commissioners,5,RATIFICATION OF A MEMORANDUM OF UNDERSTANDING BETWEEN UTAH,RATIFICATION OF A MEMORANDUM OF UNDERSTANDING BETWEEN UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9269,465,Board of Commissioners,6,RATIFY THE COMMISSION SIGNATURE ON THE AGREEMENT BETWEEN UTAH,RATIFY THE COMMISSION SIGNATURE ON THE AGREEMENT BETWEEN UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9270,465,Board of Commissioners,7,RATIFY THE COMMISSION SIGNATURE ON STATE OF UTAH CONTRACT DIVISION,RATIFY THE COMMISSION SIGNATURE ON STATE OF UTAH CONTRACT DIVISION,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9271,465,Board of Commissioners,8,APPROVE CONTRACT WITH MAGNETIC FORENSICS,APPROVE CONTRACT WITH MAGNETIC FORENSICS,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9272,465,Board of Commissioners,9,APPROVE THE SIGNING OF AN AGREEMENT WITH EUDAE LLC FOR EXECUTIVE,APPROVE THE SIGNING OF AN AGREEMENT WITH EUDAE LLC FOR EXECUTIVE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9273,465,Board of Commissioners,10,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVE TAX CREDITS AND REFUNDS RECOMMENDED BY THE COUNTY,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9274,465,Board of Commissioners,11,ADOPT A RESOLUTION APPROVING THE 2025 MILEAGE REIMBURSEMENT RATE,ADOPT A RESOLUTION APPROVING THE 2025 MILEAGE REIMBURSEMENT RATE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9275,465,Board of Commissioners,12,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN AGREEMENT WITH,ADOPT A RESOLUTION AUTHORIZING THE SIGNING OF AN AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9276,465,Board of Commissioners,13,APPROVE AN AGREEMENT WITH THE PLEASANT GROVE CITY FOR TRCC/TRT,APPROVE AN AGREEMENT WITH THE PLEASANT GROVE CITY FOR TRCC/TRT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9277,465,Board of Commissioners,14,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9278,465,Board of Commissioners,15,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9279,465,Board of Commissioners,16,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVE AND AUTHORIZE THE SIGNING OF A RESOLUTION APPROVING AN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9280,465,Board of Commissioners,17,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE SAND TRAP CAFE L.C. LOCATED AT,APPROVE THE SIGNING OF THE RENEWAL CLASS B RETAIL BEER LICENSE (ON- PREMISE CONSUMPTION) APPLICATION FOR THE SAND TRAP CAFE L.C. LOCATED AT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9281,465,Board of Commissioners,18,APPROVE THE SIGNING OF AMENDMENT 8 TO UTAH COUNTY # 2019-87 WITH,APPROVE THE SIGNING OF AMENDMENT 8 TO UTAH COUNTY # 2019-87 WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9282,465,Board of Commissioners,19,APPROVE THE SIGNING OF AMENDMENT 4 TO UC 2021-597 WITH UTAH,APPROVE THE SIGNING OF AMENDMENT 4 TO UC 2021-597 WITH UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9283,465,Board of Commissioners,20,APPROVE THE SIGNING OF AMENDMENT 6 TO 2021-645 WITH UTAH,APPROVE THE SIGNING OF AMENDMENT 6 TO 2021-645 WITH UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9284,465,Board of Commissioners,21,APPROVE THE SIGNING OF AMENDMENT 3 TO UC 2023-286 WITH UTAH,APPROVE THE SIGNING OF AMENDMENT 3 TO UC 2023-286 WITH UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9285,465,Board of Commissioners,22,APPROVE THE SIGNING OF AN AMENDMENT TO UC 2024-637 BETWEEN,APPROVE THE SIGNING OF AN AMENDMENT TO UC 2024-637 BETWEEN,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9286,465,Board of Commissioners,23,APPROVE THE SIGNING OF AN AMENDMENT TO UC 2024-643 BETWEEN LINDON,APPROVE THE SIGNING OF AN AMENDMENT TO UC 2024-643 BETWEEN LINDON,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9287,465,Board of Commissioners,24,APPROVE THE SIGNING OF AN AGREEMENT WITH DEPARTMENT OF HEALTH AND,APPROVE THE SIGNING OF AN AGREEMENT WITH DEPARTMENT OF HEALTH AND,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9288,465,Board of Commissioners,25,APPROVE THE SIGNING OF AN AGREEMENT WITH DEPARTMENT OF HEALTH AND,APPROVE THE SIGNING OF AN AGREEMENT WITH DEPARTMENT OF HEALTH AND,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9289,465,Board of Commissioners,26,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #08 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #08 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9290,465,Board of Commissioners,27,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #15 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #15 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9291,465,Board of Commissioners,28,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #10 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #10 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9292,465,Board of Commissioners,29,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #02 TO,APPROVE AND AUTHORIZE THE SIGNING OF CHANGE ORDER #02 TO,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9293,465,Board of Commissioners,30,APPROVE AND AUTHORIZE THE SIGNING OF A COOPERATIVE AGREEMENT WITH,APPROVE AND AUTHORIZE THE SIGNING OF A COOPERATIVE AGREEMENT WITH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9294,465,Board of Commissioners,31,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HORROCKS,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH HORROCKS,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9295,465,Board of Commissioners,32,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH KENNY SENG,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH KENNY SENG,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9296,465,Board of Commissioners,33,APPROVE THE PRELIMINARY ROAD LAYOUT AS ILLUSTRATED ON THE,APPROVE THE PRELIMINARY ROAD LAYOUT AS ILLUSTRATED ON THE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9297,465,Board of Commissioners,34,"APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH S&L INC, FOR","APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH S&L INC, FOR",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9298,465,Board of Commissioners,35,APPROVE AND AUTHORIZE THE SIGNING OF A QUIT CLAIM DEED FROM UTAH,APPROVE AND AUTHORIZE THE SIGNING OF A QUIT CLAIM DEED FROM UTAH,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9299,465,Board of Commissioners,36,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WALL,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WALL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9300,465,Board of Commissioners,37,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WALL,APPROVE AND AUTHORIZE THE SIGNING OF AN AGREEMENT WITH WALL,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9301,465,Board of Commissioners,38,APPROVE AND AUTHORIZE THE SIGNING OF A REIMBURSEMENT AGREEMENT,APPROVE AND AUTHORIZE THE SIGNING OF A REIMBURSEMENT AGREEMENT,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9302,465,Board of Commissioners,39,"CONTINUE TO JANUARY 15, 2025",APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN AN UPDATED,PASSED: 3/0,Pass,BELTRAN,POWERS GARNDER,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,motion
9303,465,Board of Commissioners,40,APPROVE AND ADOPT A RESOLUTION TRANSFERRING RESTRICTED FUNDS FOR,APPROVE AND ADOPT A RESOLUTION TRANSFERRING RESTRICTED FUNDS FOR,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9304,465,Board of Commissioners,41,ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS,ADOPT A RESOLUTION DECLARING UTAH COUNTY PERSONAL PROPERTY AS,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9305,465,Board of Commissioners,42,DECLARE A DUTY WEAPON AS SURPLUS TO PRESENT TO A SHERIFF'S OFFICE,DECLARE A DUTY WEAPON AS SURPLUS TO PRESENT TO A SHERIFF'S OFFICE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9306,465,Board of Commissioners,43,"ADOPT AN ORDINANCE TO AMEND CHAPTERS/SECTIONS 2.08 AND 14.04, TO","ADOPT AN ORDINANCE TO AMEND CHAPTERS/SECTIONS 2.08 AND 14.04, TO",APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9307,465,Board of Commissioners,44,ADOPT AN ORDINANCE TO AMEND SECTION 6.04.A OF THE UTAH COUNTY LAND,ADOPT AN ORDINANCE TO AMEND SECTION 6.04.A OF THE UTAH COUNTY LAND,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9308,465,Board of Commissioners,45,APPROVE SPONSORSHIP AGREEMENT BETWEEN UTAH COUNTY AND UTAH LAKE,APPROVE SPONSORSHIP AGREEMENT BETWEEN UTAH COUNTY AND UTAH LAKE,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
9309,465,Board of Commissioners,46,APPROVE AN AGREEMENT WITH THE TIMPANOGOS SYMPHONY ORCHESTRA FOR,APPROVE AN AGREEMENT WITH THE TIMPANOGOS SYMPHONY ORCHESTRA FOR,APPROVED ON CONSENT,Pass,,,0,tesseract,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,consent
