meeting_id,date,body,md_path,provenance,kind,source_url
417,2023-11-08,Board of Commissioners,legislative/minutes/2023/2023-11-08_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/11.08.2023.pdf
418,2023-11-21,Board of Commissioners,legislative/minutes/2023/2023-11-21_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/11.21.2023.pdf
419,2023-11-29,Board of Commissioners,legislative/minutes/2023/2023-11-29_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/11.29.2023.pdf
420,2023-12-06,Board of Commissioners,legislative/minutes/2023/2023-12-06_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/12.06.2023.pdf
421,2023-12-13,Board of Commissioners,legislative/minutes/2023/2023-12-13_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/12.13.2023.pdf
422,2023-12-20,Board of Commissioners,legislative/minutes/2023/2023-12-20_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2023/12.20.2023.pdf
423,2023-12-20,Housing Authority of Utah County,agencies/housing_authority/minutes/2023/2023-12-20_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-12202023.pdf
424,2024-01-03,Board of Commissioners,legislative/minutes/2024/2024-01-03_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/01.03.2024.pdf
425,2024-01-10,Board of Commissioners,legislative/minutes/2024/2024-01-10_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/01.10.2024.pdf
426,2024-01-17,Board of Commissioners,legislative/minutes/2024/2024-01-17_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/01.17.2024.pdf
427,2024-01-17,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-01-17_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-01172024.pdf
428,2024-02-21,Board of Commissioners,legislative/minutes/2024/2024-02-21_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/02.21.2024.pdf
429,2024-02-21,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-02-21_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-02212024.pdf
430,2024-02-28,Board of Commissioners,legislative/minutes/2024/2024-02-28_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/02.28.2024.pdf
431,2024-03-06,Board of Commissioners,legislative/minutes/2024/2024-03-06_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/03.06.2024.pdf
432,2024-03-13,Board of Commissioners,legislative/minutes/2024/2024-03-13_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/03.13.2024.pdf
433,2024-03-20,Board of Commissioners,legislative/minutes/2024/2024-03-20_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/03.20.2024.pdf
434,2024-04-10,Board of Commissioners,legislative/minutes/2024/2024-04-10_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/04.10.2024.pdf
435,2024-04-17,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-04-17_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-04172024.pdf
436,2024-04-24,Board of Commissioners,legislative/minutes/2024/2024-04-24_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/04.24.2024.pdf
437,2024-05-15,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-05-15_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-05152024.pdf
438,2024-05-29,Board of Commissioners,legislative/minutes/2024/2024-05-29_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/05.29.2024.pdf
439,2024-06-05,Board of Commissioners,legislative/minutes/2024/2024-06-05_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/06.05.2024.pdf
440,2024-06-19,Board of Commissioners,legislative/minutes/2024/2024-06-19_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/06.19.2024.pdf
441,2024-06-26,Board of Commissioners,legislative/minutes/2024/2024-06-26_board_of_commissioners.md,poppler,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/06.26.2024.pdf
442,2024-07-10,Board of Commissioners,legislative/minutes/2024/2024-07-10_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/07.10.2024.pdf
443,2024-07-17,Board of Commissioners,legislative/minutes/2024/2024-07-17_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/07.17.2024.pdf
444,2024-07-17,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-07-17_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-07172024.pdf
445,2024-07-31,Board of Commissioners,legislative/minutes/2024/2024-07-31_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/07.31.2024.pdf
446,2024-08-07,Board of Commissioners,legislative/minutes/2024/2024-08-07_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/08.07.2024.pdf
447,2024-08-14,Board of Commissioners,legislative/minutes/2024/2024-08-14_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/08.14.2024.pdf
448,2024-08-15,Board of Commissioners,legislative/minutes/2024/2024-08-15_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/08.15.2024.pdf
449,2024-08-21,Board of Commissioners,legislative/minutes/2024/2024-08-21_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/08.21.2024.pdf
450,2024-08-21,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-08-21_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-08212024.pdf
451,2024-09-04,Board of Commissioners,legislative/minutes/2024/2024-09-04_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/09.04.2024.pdf
452,2024-09-18,Board of Commissioners,legislative/minutes/2024/2024-09-18_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/09.18.2024.pdf
453,2024-09-18,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-09-18_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-09182024.pdf
454,2024-10-02,Board of Commissioners,legislative/minutes/2024/2024-10-02_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/10.02.2024.pdf
455,2024-10-09,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-10-09_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-10092024.pdf
456,2024-10-16,Board of Commissioners,legislative/minutes/2024/2024-10-16_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/10.16.2024.pdf
457,2024-10-30,Board of Commissioners,legislative/minutes/2024/2024-10-30_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/10.30.2024.pdf
458,2024-11-06,Board of Commissioners,legislative/minutes/2024/2024-11-06_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/11.06.2024.pdf
459,2024-11-13,Board of Commissioners,legislative/minutes/2024/2024-11-13_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/11.13.2024.pdf
460,2024-11-13,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-11-13_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-11132024.pdf
461,2024-11-20,Board of Commissioners,legislative/minutes/2024/2024-11-20_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/11.20.2024.pdf
462,2024-12-04,Board of Commissioners,legislative/minutes/2024/2024-12-04_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/12.04.2024.pdf
463,2024-12-11,Housing Authority of Utah County,agencies/housing_authority/minutes/2024/2024-12-11_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-12112024.pdf
464,2024-12-18,Board of Commissioners,legislative/minutes/2024/2024-12-18_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2024/12.18.2024.pdf
465,2025-01-08,Board of Commissioners,legislative/minutes/2025/2025-01-08_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/01.08.2025.pdf
466,2025-01-15,Board of Commissioners,legislative/minutes/2025/2025-01-15_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/01.15.2025.pdf
467,2025-01-15,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-01-15_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-01152025.pdf
468,2025-01-29,Board of Commissioners,legislative/minutes/2025/2025-01-29_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/01.29.2025.pdf
469,2025-02-12,Board of Commissioners,legislative/minutes/2025/2025-02-12_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/02.12.2025.pdf
470,2025-02-19,Board of Commissioners,legislative/minutes/2025/2025-02-19_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/02.19.2025.pdf
471,2025-02-26,Board of Commissioners,legislative/minutes/2025/2025-02-26_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/02.26.2025.pdf
472,2025-02-27,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-02-27_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-02272025.pdf
473,2025-03-05,Board of Commissioners,legislative/minutes/2025/2025-03-05_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/03.05.2025.pdf
474,2025-03-12,Board of Commissioners,legislative/minutes/2025/2025-03-12_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/03.12.2025.pdf
475,2025-03-19,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-03-19_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-03192025.pdf
476,2025-03-26,Board of Commissioners,legislative/minutes/2025/2025-03-26_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/03.26.2025.pdf
477,2025-04-09,Board of Commissioners,legislative/minutes/2025/2025-04-09_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/04.09.2025.pdf
478,2025-04-16,Board of Commissioners,legislative/minutes/2025/2025-04-16_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/04.16.2025.pdf
479,2025-04-23,Board of Commissioners,legislative/minutes/2025/2025-04-23_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/04.23.2025.pdf
480,2025-04-23,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-04-23_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-04232025.pdf
481,2025-05-07,Board of Commissioners,legislative/minutes/2025/2025-05-07_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/05.07.2025.pdf
482,2025-05-14,Board of Commissioners,legislative/minutes/2025/2025-05-14_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/05.14.2025.pdf
483,2025-05-21,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-05-21_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-05212025.pdf
484,2025-05-28,Board of Commissioners,legislative/minutes/2025/2025-05-28_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/05.28.2025.pdf
485,2025-06-04,Board of Commissioners,legislative/minutes/2025/2025-06-04_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/06.04.2025.pdf
486,2025-06-11,Board of Commissioners,legislative/minutes/2025/2025-06-11_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/06.11.2025.pdf
487,2025-06-18,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-06-18_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-06182025.pdf
488,2025-06-25,Board of Commissioners,legislative/minutes/2025/2025-06-25_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/06.25.2025.pdf
489,2025-07-09,Board of Commissioners,legislative/minutes/2025/2025-07-09_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/07.09.2025.pdf
490,2025-07-16,Board of Commissioners,legislative/minutes/2025/2025-07-16_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/07.16.2025.pdf
491,2025-07-16,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-07-16_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-07162025.pdf
492,2025-07-30,Board of Commissioners,legislative/minutes/2025/2025-07-30_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/07.30.2025.pdf
493,2025-07-30,Commission Work Session,legislative/minutes/2025/2025-07-30_commission_work_session.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/07.30.2025%20Work%20Session.pdf
494,2025-08-06,Board of Commissioners,legislative/minutes/2025/2025-08-06_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/08.06.2025.pdf
495,2025-08-13,Board of Commissioners,legislative/minutes/2025/2025-08-13_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/08.13.2025.pdf
496,2025-08-20,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-08-20_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-08202025.pdf
497,2025-08-27,Board of Commissioners,legislative/minutes/2025/2025-08-27_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/08.27.2025.pdf
498,2025-09-03,Board of Commissioners,legislative/minutes/2025/2025-09-03_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/09.03.2025.pdf
499,2025-09-04,Commission Work Session,legislative/minutes/2025/2025-09-04_commission_work_session.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/09.04.2025%20Work%20Session%20Budget%20Retreat%20Minutes.pdf
500,2025-09-05,Commission Work Session,legislative/minutes/2025/2025-09-05_commission_work_session.md,pypdf,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/09.05.2025%20Work%20Session%20Budget%20Retreat%20Minutes.pdf
501,2025-09-17,Board of Commissioners,legislative/minutes/2025/2025-09-17_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/09.17.2025.pdf
502,2025-09-17,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-09-17_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-09172025.pdf
503,2025-09-24,Board of Commissioners,legislative/minutes/2025/2025-09-24_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/09.24.2025.pdf
504,2025-10-01,Board of Commissioners,legislative/minutes/2025/2025-10-01_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.01.2025.pdf
505,2025-10-02,Commission Work Session,legislative/minutes/2025/2025-10-02_commission_work_session.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.2.2025%20Budget%20Work%20Session%20Minutes.pdf
506,2025-10-14,Commission Work Session,legislative/minutes/2025/2025-10-14_commission_work_session.md,pypdf,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.14.2025%20Budget%20Work%20Session%20Minutes.pdf
507,2025-10-21,Commission Work Session,legislative/minutes/2025/2025-10-21_commission_work_session.md,pypdf,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.21.2025%20Budget%20Work%20Session%20Minutes.pdf
508,2025-10-22,Board of Commissioners,legislative/minutes/2025/2025-10-22_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.22.2025%20Approved%20Meeting%20Minutes.pdf
509,2025-10-22,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-10-22_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-10222025.pdf
510,2025-10-23,Commission Work Session,legislative/minutes/2025/2025-10-23_commission_work_session.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.23.2025%20Budget%20Work%20Session.pdf
511,2025-10-29,Board of Commissioners,legislative/minutes/2025/2025-10-29_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/10.29.2025%20APPROVED%20Meeting%20Minutes.pdf
512,2025-11-12,Board of Commissioners,legislative/minutes/2025/2025-11-12_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/11.12.2025%20APPROVED%20Commission%20Meeting%20Minutes.pdf
513,2025-11-17,Commission Work Session,legislative/minutes/2025/2025-11-17_commission_work_session.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/11.17.2025%20Budget%20Work%20Session%20Minutes.pdf
514,2025-11-19,Board of Commissioners,legislative/minutes/2025/2025-11-19_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/11.19.2025%20Approved%20Commission%20Meeting%20Minutes.pdf
515,2025-11-19,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-11-19_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-11-19-2025.pdf
516,2025-12-03,Board of Commissioners,legislative/minutes/2025/2025-12-03_board_of_commissioners.md,poppler,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/12.3.2025.pdf
517,2025-12-10,Board of Commissioners,legislative/minutes/2025/2025-12-10_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/12.10.2025.pdf
518,2025-12-17,Board of Commissioners,legislative/minutes/2025/2025-12-17_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2025/12.17.2025.pdf
519,2025-12-17,Housing Authority of Utah County,agencies/housing_authority/minutes/2025/2025-12-17_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Minutes-12-17-2025.pdf
520,2026-01-14,Board of Commissioners,legislative/minutes/2026/2026-01-14_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/01.14.2026.pdf
521,2026-01-21,Housing Authority of Utah County,agencies/housing_authority/minutes/2026/2026-01-21_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Meeting-Minutes-1-21-26.pdf
522,2026-01-28,Board of Commissioners,legislative/minutes/2026/2026-01-28_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/01.28.2026.pdf
523,2026-02-04,Board of Commissioners,legislative/minutes/2026/2026-02-04_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/02.04.2026.pdf
524,2026-02-18,Board of Commissioners,legislative/minutes/2026/2026-02-18_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/02.18.2026.pdf
525,2026-02-19,Housing Authority of Utah County,agencies/housing_authority/minutes/2026/2026-02-19_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-Meeting-Minutes-02-19-2026.pdf
526,2026-03-04,Board of Commissioners,legislative/minutes/2026/2026-03-04_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/03.04.2026.pdf
527,2026-03-18,Board of Commissioners,legislative/minutes/2026/2026-03-18_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/03.18.2026.pdf
528,2026-03-25,Board of Commissioners,legislative/minutes/2026/2026-03-25_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/03.25.2026.pdf
529,2026-03-26,Housing Authority of Utah County,agencies/housing_authority/minutes/2026/2026-03-26_housing_authority.md,minutes,,https://housinguc.org/pdf/HAUC-March-26-2026-Minutes.pdf
530,2026-04-01,Board of Commissioners,legislative/minutes/2026/2026-04-01_board_of_commissioners.md,poppler,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/04.01.2026.pdf
531,2026-04-22,Board of Commissioners,legislative/minutes/2026/2026-04-22_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/04.22.2026.pdf
532,2026-05-13,Board of Commissioners,legislative/minutes/2026/2026-05-13_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/05.13.2026.pdf
533,2026-05-27,Board of Commissioners,legislative/minutes/2026/2026-05-27_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/05.27.2026.pdf
534,2026-06-10,Board of Commissioners,legislative/minutes/2026/2026-06-10_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/06.10.2026.pdf
535,2026-06-24,Board of Commissioners,legislative/minutes/2026/2026-06-24_board_of_commissioners.md,tesseract,,https://www.utahcounty.gov/dept/commish/data/minutes/CM/2026/06.24.2026.pdf
