date,body,title,source_url,bytes,reason
2025-11-18,Council,Plummer_ZMA_staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3736957/Plummer_ZMA_staff_Report.pdf,9091068,content_length_exceeds_4MB_cap
2025-11-18,Council,Draper_City_ACFR_FY25.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3749874/Draper_City_ACFR_FY25.pdf,5090497,content_length_exceeds_4MB_cap
2025-11-20,PlanningCommission,Openshaw_Draper_138_LUMA_and_ZMA_PC_Staff_Report_-Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3742114/Openshaw_Draper_138_LUMA_and_ZMA_PC_Staff_Report_-Final.pdf,4926873,content_length_exceeds_4MB_cap
2025-11-20,PlanningCommission,Sunshine_Preschool_Amended.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3744107/Sunshine_Preschool_Amended.pdf,82463674,content_length_exceeds_4MB_cap
2025-11-20,PlanningCommission,Elite_Esthetics_CUP_Staff_Report_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3742491/Elite_Esthetics_CUP_Staff_Report_Final.pdf,23538950,content_length_exceeds_4MB_cap
2025-11-20,PlanningCommission,Bangerter_Crossroads_LUMA_and_ZMA_PC_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3742123/Bangerter_Crossroads_LUMA_and_ZMA_PC_Staff_Report.pdf,4482100,content_length_exceeds_4MB_cap
2025-11-20,PlanningCommission,PC_Report__Highpointe_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3743257/PC_Report__Highpointe_.pdf,21646930,content_length_exceeds_4MB_cap
2025-12-02,Council,Adopted_Draper_Station_Area_Plans.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3746188/Adopted_Draper_Station_Area_Plans.pdf,12756274,content_length_exceeds_4MB_cap
2025-12-02,Council,Water_Element_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3746200/Water_Element_Staff_Report_-_Finalized.pdf,13135807,content_length_exceeds_4MB_cap
2025-12-02,Council,Ordinance_No_1694.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3764710/Ordinance_No_1694.pdf,12832320,content_length_exceeds_4MB_cap
2025-12-02,Council,R-25-71_Engineering_Standards.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3766292/R-25-71_Engineering_Standards.pdf,11785706,content_length_exceeds_4MB_cap
2025-12-11,PlanningCommission,attachment.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/attachment/3792062/Granite_Construction_Staff_Report_-Final.pdf,20975877,content_length_exceeds_4MB_cap
2025-12-11,PlanningCommission,Staff_Report_-PC_2025-0238-USE_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3792037/Staff_Report_-PC_2025-0238-USE_-_Final.pdf,6279268,content_length_exceeds_4MB_cap
2025-12-16,Council,Openshaw_Draper_138_LUMA_and_ZMA_PC_Staff_Report_-Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3797268/Openshaw_Draper_138_LUMA_and_ZMA_PC_Staff_Report_-Final.pdf,4926873,content_length_exceeds_4MB_cap
2025-12-16,Council,Bangerter_Crossroads_LUMA_and_ZMA_PC_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3796645/Bangerter_Crossroads_LUMA_and_ZMA_PC_Staff_Report.pdf,4482100,content_length_exceeds_4MB_cap
2025-12-18,PlanningCommission,2025-0275-USE_-_T-Mobile_CUP_staff_report_-_final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3805811/2025-0275-USE_-_T-Mobile_CUP_staff_report_-_final.pdf,9418497,content_length_exceeds_4MB_cap
2026-01-06,Council,300_E_Pioneer_Encroachment-_1-6-25_CC_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3817197/300_E_Pioneer_Encroachment-_1-6-25_CC_Report.pdf,6307990,content_length_exceeds_4MB_cap
2026-01-06,Council,Boundary_Line_Adjustments_with_Bluffdale_01-06-2026.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3832497/Boundary_Line_Adjustments_with_Bluffdale_01-06-2026.pdf,6627039,content_length_exceeds_4MB_cap
2026-01-06,Council,RES_26-01_Final_combined_1-6-26.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3823655/RES_26-01_Final_combined_1-6-26.pdf,7484112,content_length_exceeds_4MB_cap
2026-01-08,PlanningCommission,01-08-26_PC_Staff_Report__England_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3823808/01-08-26_PC_Staff_Report__England_.pdf,4326802,content_length_exceeds_4MB_cap
2026-02-12,PlanningCommission,Velocity_corner_sales_site_plan_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3905633/Velocity_corner_sales_site_plan_report.pdf,6783468,content_length_exceeds_4MB_cap
2026-02-12,PlanningCommission,Devan_fence_CUP_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3903922/Devan_fence_CUP_Staff_Report.pdf,21013336,content_length_exceeds_4MB_cap
2026-02-26,PlanningCommission,the_break_site_plan_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3933392/the_break_site_plan_report.pdf,18260548,content_length_exceeds_4MB_cap
2026-03-12,PlanningCommission,Fratto_farms_DA_zma_Luma_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3963188/Fratto_farms_DA_zma_Luma_report.pdf,5791001,content_length_exceeds_4MB_cap
2026-03-12,PlanningCommission,Kimballs_Junction_DA_Amend_PC_Staff_Report_-3-12-26_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3963149/Kimballs_Junction_DA_Amend_PC_Staff_Report_-3-12-26_Combined.pdf,49872072,content_length_exceeds_4MB_cap
2026-03-12,PlanningCommission,03-12-2026_PC_Report__Highpointe__Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3962927/03-12-2026_PC_Report__Highpointe__Combined.pdf,16055981,content_length_exceeds_4MB_cap
