candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-12,"4IMPRINT, INC 4IMPRINT.COM WI","4IMPRINT, Inc 4IMPRINT.COM WI",Promotional Items,798.32,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,161,high,summit_form/text,0,p5:l161:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-12,Squarespace Payments,Squarespace Payments,Processing Fee,4.73,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,162,high,summit_form/text,0,p5:l162:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-13,Squarespace Payments,Squarespace Payments,Processing Fee,33.95,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,163,high,summit_form/text,0,p5:l163:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-14,Squarespace Payments,Squarespace Payments,Processing Fee,18.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,164,high,summit_form/text,0,p5:l164:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-17,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,165,high,summit_form/text,0,p5:l165:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-19,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,166,high,summit_form/text,0,p5:l166:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-20,GOOGLE *FI GVT8Jw g.co/helppay#CA,Google *FI GVT8Jw g.co/helppay#CA,Telephone,27.47,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,167,high,summit_form/text,0,p5:l167:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-23,"4IMPRINT, INC 4IMPRINT.COM WI","4IMPRINT, Inc 4IMPRINT.COM WI",Promotional Items,352.52,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,168,high,summit_form/text,0,p5:l168:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-28,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,10.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,169,high,summit_form/text,0,p5:l169:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-28,Squarespace Payments,Squarespace Payments,Processing Fee,29.80,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,170,high,summit_form/text,0,p5:l170:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-30,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,50.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,171,high,summit_form/text,0,p5:l171:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-03,Squarespace Payments,Squarespace Payments,Processing Fee,15.05,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,172,high,summit_form/text,0,p5:l172:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-01,Constant Contact,Constant Contact,Email Marketing,298.29,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,173,high,summit_form/text,0,p5:l173:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-04,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,200.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,174,high,summit_form/text,0,p5:l174:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-09,Squarespace Payments,Squarespace Payments,Processing Fee,21.25,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,175,high,summit_form/text,0,p5:l175:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-10,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,350.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,176,high,summit_form/text,0,p5:l176:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-11,LUSH'S TENNESSEE BBQ PARK CITY UT,LUSH'S Tennessee Bbq Park City UT,Event Catering,921.40,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,177,high,summit_form/text,0,p5:l177:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-16,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,178,high,summit_form/text,0,p5:l178:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-19,IN *ELECTION HIVE 801-7838750 UT,IN *ELECTION Hive 801-7838750 UT,Consulting,500.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,179,high,summit_form/text,0,p5:l179:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-20,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,500.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,180,high,summit_form/text,0,p5:l180:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-20,GOOGLE *FI XP2FQM g.co/helppay#CA,Google *FI XP2FQM g.co/helppay#CA,Telephone,27.24,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,181,high,summit_form/text,0,p5:l181:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-23,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,182,high,summit_form/text,0,p5:l182:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-25,Squarespace Payments,Squarespace Payments,Processing Fee,15.05,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,183,high,summit_form/text,0,p5:l183:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-09-27,GOOGLE *ADS2037255539 cc@google.comCA,Google *ADS2037255539 cc@google.comCA,Advertizing,5.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,184,high,summit_form/text,0,p5:l184:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-01,GOOGLE *ADS2037255539 cc@google.comCA,Google *ADS2037255539 cc@google.comCA,Advertizing,204.50,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,185,high,summit_form/text,0,p5:l185:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-02,Squarespace Payments,Squarespace Payments,Processing Fee,3.25,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,186,high,summit_form/text,0,p5:l186:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-05,Park City Film,Park City Film,Advertizing,185.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,187,high,summit_form/text,0,p5:l187:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-06,REPUBLICAN ADS LLC WWW.REPUBLICADC,Republican Ads Llc WWW.REPUBLICADC,Advertizing,3646.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,188,high,summit_form/text,0,p5:l188:c72-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-07,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,500.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,189,high,summit_form/text,0,p5:l189:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-07,SWIFT COMMUNICATIONS 304-233-0100 CO,Swift Communications 304-233-0100 CO,Advertizing,1684.60,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,190,high,summit_form/text,0,p5:l190:c72-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-08,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,191,high,summit_form/text,0,p5:l191:c76-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-11,Salt lake Mailing and Printing,Salt lake Mailing and Printing,Printing - mailers,2699.92,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,192,high,summit_form/text,0,p5:l192:c72-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-11,Salt lake Mailing and Printing,Salt lake Mailing and Printing,Printing - mailers,1029.88,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,193,high,summit_form/text,0,p5:l193:c72-81
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-11,Kevin Johnson Media (In Kind),Kevin Johnson Media (In Kind),Advertizing,200.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,194,high,summit_form/text,0,p5:l194:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-15,Squarespace Payments,Squarespace Payments,Processing Fee,45.15,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,195,high,summit_form/text,0,p5:l195:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-16,Squarespace Payments,Squarespace Payments,Processing Fee,18.30,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,196,high,summit_form/text,0,p5:l196:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-18,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,GOOGLE*ADS2037255539 CC GOOGLE.COMCA,Advertizing,500.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,197,high,summit_form/text,0,p5:l197:c73-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-20,GOOGLE *FI VTD96L g.co/helppay#CA,Google *FI VTD96L g.co/helppay#CA,Telephone,34.34,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,198,high,summit_form/text,0,p5:l198:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-22,Mix Place Coalville,Mix Place Coalville,F&B Meet and Greet,15.14,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,199,high,summit_form/text,0,p5:l199:c74-80
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-10-30,SWIFT COMMUNICATIONS 304-233-0100 CO,Swift Communications 304-233-0100 CO,Advertizing,3486.30,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,200,high,summit_form/text,0,p5:l200:c72-81
Canice Harte,County Council,5,2026,,Primary,2026-05-11,Wisestamp,Wisestamp,Email,97.88,False,False,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,27200,75,high,summit_form/text,0,p3:l75:c67-77
Canice Harte,County Council,5,2026,,Primary,2026-05-16,Google,Google,Website,2.18,False,False,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,27200,76,high,summit_form/text,0,p3:l76:c67-77
Canice Harte,County Council,5,2026,,Primary,2026-05-23,Drop Box,Drop Box,Website,13.13,False,False,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,27200,77,high,summit_form/text,0,p3:l77:c67-77
Canice Harte,County Council,5,2026,,Primary,2026-06-01,Slack,Slack,Work Flow,94.87,False,False,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,27200,78,high,summit_form/text,0,p3:l78:c67-77
