year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file,rcv,rcv_final_winner,official_total
2021,municipal general,Provo City Council - City Wide 1,provo,Council,City Wide 1,,AARON SKABELUND,,6165,2,50,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo City Council - City Wide 1,provo,Council,City Wide 1,,WRITE-IN:,,703,3,50,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo Mayor,provo,Mayor,,,MICHELLE KAUFUSI,,10752,1,50,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo Mayor,provo,Mayor,,,KENNETH W. DUDLEY,,3674,2,50,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Vineyard City Council 1st Choice,vineyard,Council,,,MARDI SIFUENTES,,757,1,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARDI SIFUENTES; AMBER RASMUSSEN,true
2021,municipal general,Vineyard City Council 1st Choice,vineyard,Council,,,WRITE-IN:,,332,2,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARDI SIFUENTES; AMBER RASMUSSEN,true
2021,municipal general,Vineyard City Council 1st Choice,vineyard,Council,,,AMBER RASMUSSEN,,324,3,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARDI SIFUENTES; AMBER RASMUSSEN,true
2021,municipal general,Vineyard City Council 1st Choice,vineyard,Council,,,NEF PACHECO,,106,4,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARDI SIFUENTES; AMBER RASMUSSEN,true
2021,municipal general,Vineyard Mayor 1st Choice,vineyard,Mayor,,,JULIE FULLMER,,1329,1,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JULIE FULLMER,true
2021,municipal general,Vineyard Mayor 1st Choice,vineyard,Mayor,,,MARC BRIMHALL,,132,2,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JULIE FULLMER,true
2021,municipal general,Vineyard Mayor 1st Choice,vineyard,Mayor,,,MARIA GUADALUPE,,73,3,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JULIE FULLMER,true
2021,municipal primary,Cedar Hills City Council,,Council,,,LAURA ELLISON,,1044,1,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,BRETT WRIGHT,,1537,1,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,SCOTT L. SMITH,,1333,1,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,CRISTY SIMONS,,1000,1,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin City Council,,Council,,,ARTHUR (ART) ADCOCK,,934,1,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Saratoga Springs City Council,,Council,,,STEPHEN L. WILLDEN,,1782,1,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,KEVIN OYLER,,1985,1,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Cedar Hills City Council,,Council,,,ALEXANDRA MCEWEN,,671,2,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,RICH WOOD,,1314,2,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,JERRY ABBOTT,,1191,2,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,KELLY PETERSON,,736,2,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin City Council,,Council,,,JEFF SIDDOWAY,,922,2,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Saratoga Springs City Council,,Council,,,MICHAEL D. S. MCOMBER,,1388,2,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,SHANE MARSHALL,,1715,2,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Cedar Hills City Council,,Council,,,BRITNEY LINDSEY,,363,3,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,DONNA RIVERA BURNHAM,,1197,3,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,COLBY GIBSON,,1124,3,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,JEFF LONG,,530,3,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin City Council,,Council,,,BETSY MONTOYA,,864,3,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Saratoga Springs City Council,,Council,,,NIC LAUGHTER,,387,3,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,MIKE CLAYSON,,1153,3,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Cedar Hills City Council,,Council,,,BOB MORGAN,,293,4,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,JASON ALLEN,,763,4,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,SARAH D. PETERSEN,,750,4,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,JASON B STEWART,,403,4,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin City Council,,Council,,,MICHEAL WEIGHT,,723,4,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Saratoga Springs City Council,,Council,,,RICKY FELIX,,330,4,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,BRET BILLS,,982,4,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Cedar Hills City Council,,Council,,,TYLER BROCIOUS,,244,5,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,TYLER SHIMAKONIS,,477,5,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,KATHY HARDING,,511,5,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,JEN WATSON,,332,5,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin City Council,,Council,,,NICCI MCNEFF,,436,5,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,LANDON TOOKE,,814,5,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Eagle Mountain City Council,,Council,,,MARIA R. HOPKIN,,463,6,13,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Highland City Council,,Council,,,TINA GRUNDMANN,,190,6,14,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Salem City Council,,Council,,,BRUCE ELLIOTT,,187,6,9,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,JESSE T. CARDON,,771,6,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,SCOTT B. NEILSON,,511,7,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,WHITNEY HANCOCK,,468,8,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,STEVEN CARLSON,,441,9,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,JOHN TYRRELL,,340,10,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Spanish Fork City Council,,Council,,,CAMERON PORCARO,,307,11,20,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Alpine Mayor,,Mayor,,,CARLA MERRILL,,1605,1,10,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin Mayor,,Mayor,,,DANIEL M OLSON,,1336,1,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Alpine Mayor,,Mayor,,,GARY COOPER,,452,2,10,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin Mayor,,Mayor,,,JODY REID,,483,2,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Alpine Mayor,,Mayor,,,MURRAY B. SPENCE,,274,3,10,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Santaquin Mayor,,Mayor,,,NICK MILLER,,282,3,8,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Alpine Mayor,,Mayor,,,MARISSA SHERMAN,,73,4,10,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,LANAE MILLETT,,7357,1,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,DAVID M. SPENCER,,6507,2,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,TOM MACDONALD,,6196,3,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,QUINN MECHAM,,3912,4,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,SHAUNTE RUIZ ZUNDEL,,3311,5,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,NICHELLE JENSEN,,3147,6,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,MIKE CARPENTER,,1972,7,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,TODD LINSLEY,,1193,8,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,MICKEY W. COCHRAN,,1181,9,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem City Council,orem,Council,,,"JON ""JON J"" JENSEN",,1126,10,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem Mayor,orem,Mayor,,,JIM EVANS,,5221,1,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem Mayor,orem,Mayor,,,DAVID A. YOUNG,,4125,2,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem Mayor,orem,Mayor,,,HAYSAM Z. SAKAR,,3470,3,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Orem Mayor,orem,Mayor,,,ARCHIE A. WILLIAMS III,,142,4,55,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council District 5,provo,Council,5,,RACHEL WHIPPLE,,638,1,12,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council District 5,provo,Council,5,,COY D. PORTER,,460,2,12,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council District 5,provo,Council,5,,ZAC GREEN,,144,3,12,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council City Wide 1,provo,Council,City Wide 1,,KATRICE MACKAY,,4214,1,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council City Wide 1,provo,Council,City Wide 1,,AARON SKABELUND,,3626,2,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council City Wide 1,provo,Council,City Wide 1,,HOC VU,,2286,3,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo City Council City Wide 1,provo,Council,City Wide 1,,LANDON D. JOHNSON,,968,4,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo Mayor,provo,Mayor,,,MICHELLE KAUFUSI,,7593,1,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo Mayor,provo,Mayor,,,KENNETH W. DUDLEY,,1750,2,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo Mayor,provo,Mayor,,,NEIL MITCHELL,,927,3,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo Mayor,provo,Mayor,,,CALEB REEVE,,730,4,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2021,municipal primary,Provo Mayor,provo,Mayor,,,M. DAVID GEDO SANCHEZ,,156,5,49,false,21_PP_2021_Primary_Statement_of_Votes_Cast_SUPPRESSED_bd47a35ddf.csv,false,,true
2022,general,Utah County Attorney,utah_county,County Attorney,,,REP JEFF GRAY,REP,167941,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Auditor,utah_county,County Auditor,,,REP ROD MANN,REP,165814,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Clerk,utah_county,County Clerk,,,REP AARON DAVIDSON,REP,150012,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Clerk,utah_county,County Clerk,,,IAP JAKE OAKS,IAP,24762,2,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Commission Seat A,utah_county,County Commission,Seat A,,REP AMELIA POWERS GARDNER,REP,148167,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Commission Seat A,utah_county,County Commission,Seat A,,DEM JEANNE BOWEN,DEM,38819,2,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Commission Seat A,utah_county,County Commission,Seat A,,UNA TOM TOMENY,UNA,9695,3,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Commission Seat B,utah_county,County Commission,Seat B,,REP BRANDON GORDON,REP,166226,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,general,Utah County Sheriff,utah_county,County Sheriff,,,REP MIKE SMITH,REP,168447,1,452,false,22_G_sovc_SUPPRESSED_c752b2b805.csv,false,,true
2022,regular primary,Republican for Utah County Attorney,utah_county,County Attorney,,1,JEFF GRAY,REP,56113,1,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Attorney,utah_county,County Attorney,,1,DAVID O. LEAVITT,REP,19580,2,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Auditor,utah_county,County Auditor,,1,ROD MANN,REP,43828,1,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Auditor,utah_county,County Auditor,,1,RUDY LIVINGSTON,REP,34778,2,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Commission Seat A,utah_county,County Commission,Seat A,1,AMELIA POWERS GARDNER,REP,50504,1,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Commission Seat A,utah_county,County Commission,Seat A,1,RENEE TRIBE,REP,29565,2,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Commission Seat B,utah_county,County Commission,Seat B,1,BRANDON GORDON,REP,41107,1,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2022,regular primary,Republican for Utah County Commission Seat B,utah_county,County Commission,Seat B,1,BILL LEE,REP,39221,2,0,false,2022_Primary_PDF_1c718e2068.pdf,false,,false
2023,municipal general,Alpine City Council,,Council,,3,BRENT C. RUMMLER,,1799,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,American Fork City Council,,Council,,3,CLARK PRESTON TAYLOR,,3400,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Hills City Council,,Council,,3,KELLY SMITH,,1092,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,MELISSA CLARK,,2363,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Genola City Council,,Council,,,CURTIS G. THOMAS,,116,1,0,false,rcvis.com/v/2023-genola-city-council-2,true,CURTIS G. THOMAS; STAN JUDD,false
2023,municipal general,Goshen City Council,,Council,,2,RANDY THOMAS,,134,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,BRITTNEY P. BILLS,,2355,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Lindon City Council,,Council,,3,STEVE STEWART,,1929,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Mapleton City Council,,Council,,3,THERIN GARRETT,,1794,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,BRIAN V. HULET,,597,1,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,CYD LEMONE,,3623,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Salem City Council,,Council,,3,TIM DE GRAW,,1235,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,J. TRAVIS KEEL,,1267,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Saratoga Springs City Council,,Council,,3,CHRIS CARN,,2678,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,STACY BECK,,3676,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Springville City Council,,Council,,3,MINDI WRIGHT,,3508,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Woodland Hills City Council,,Council,,,KARI L. MALKOVICH,,172,1,0,false,rcvis.com/v/2023-woodland-hills-city-council-3,true,KARI L. MALKOVICH; BENJAMIN HILLYARD; BRIAN HUTCHINGS,false
2023,municipal general,Alpine City Council,,Council,,3,JESSICA SMUIN,,1747,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,American Fork City Council,,Council,,3,TIM HOLLEY,,3160,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Hills City Council,,Council,,3,MIKE GEDDES,,946,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,RICH WOOD,,2068,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Genola City Council,,Council,,,NEIL BROWN,,77,2,0,false,rcvis.com/v/2023-genola-city-council-2,true,CURTIS G. THOMAS; STAN JUDD,false
2023,municipal general,Goshen City Council,,Council,,2,Write-In Totals,,65,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,KIM RODELA,,2183,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Lindon City Council,,Council,,3,COLE HOOLEY,,1687,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Mapleton City Council,,Council,,3,LESLIE JONES,,1543,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,RYAN ROWLEY,,561,2,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,ERIC JENSEN,,3582,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Salem City Council,,Council,,3,CYNTHIA DEVERAUX REES,,1142,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,BRIAN DEL ROSARIO,,828,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Saratoga Springs City Council,,Council,,3,LANCE WADMAN,,2178,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,LANDON TOOKE,,3162,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Springville City Council,,Council,,3,JACOB GREGG SMITH,,3009,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Woodland Hills City Council,,Council,,,BENJAMIN HILLYARD,,76,2,0,false,rcvis.com/v/2023-woodland-hills-city-council-3,true,KARI L. MALKOVICH; BENJAMIN HILLYARD; BRIAN HUTCHINGS,false
2023,municipal general,Alpine City Council,,Council,,3,CHRISSY HANNEMANN,,1642,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,American Fork City Council,,Council,,3,ERNIE JOHN,,2772,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Hills City Council,,Council,,3,BOB MORGAN,,863,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,JARED R GRAY,,1866,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Genola City Council,,Council,,,STAN JUDD,,62,3,0,false,rcvis.com/v/2023-genola-city-council-2,true,CURTIS G. THOMAS; STAN JUDD,false
2023,municipal general,Goshen City Council,,Council,,2,Write-In: Jonathan William MacLee,,60,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,Write-In Totals,,2156,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Lindon City Council,,Council,,3,LINCOLN JACOBS,,1651,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Mapleton City Council,,Council,,3,JESSICA EGBERT,,1538,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,LACEE MAE SMITH,,238,3,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,STEVE ROGERS,,3479,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Salem City Council,,Council,,3,PAUL Y TAYLOR,,1034,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,D. LYNN MECHAM,,809,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Saratoga Springs City Council,,Council,,3,AUDREY BARTON,,2085,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,JESSE T. CARDON,,2925,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Springville City Council,,Council,,3,LOGAN MILLSAP,,2634,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
