date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,pmn_notice_url,pmn_file_id,bytes,doc_class,fetch_status,sha256,text_path,text_chars
2024-02-14,2024-R-4 Alta Rules of Procedure Resolution,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083229.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083229_2024-R-4_Alta_Rules_of_Procedure_Resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083229,137771,,,,,
2024-02-14,2023-24 Town Council Meeting Schedule - Amended draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083231.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083231_2023-24_Town_Council_Meeting_Schedule_-_Amended_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083231,209444,,,,,
2024-02-14,"2024-O-4 Civil Code Enforcement Enacting Ordinance w Exh A,B",TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083235.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083235_2024-O-4_Civil_Code_Enforcement_Enacting_Ordinance_w_Exh_AB.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083235,297890,,,,,
2024-02-14,2024-R-5 Establishing Budget Committee,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083239.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083239_2024-R-5_Establishing_Budget_Committee.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083239,15871,,,,,
2024-02-14,2024-2-7 Town Council Retreat Followup,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083241.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083241_2024-2-7_Town_Council_Retreat_Followup.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083241,553217,,,,,
2024-02-14,2024-2-8 Budget Committee Charter,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1083243.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-14/1083243_2024-2-8_Budget_Committee_Charter.pdf,https://www.utah.gov/pmn/sitemap/notice/892127.html,1083243,186411,,,,,
2024-02-27,24-2-27-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1089277.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-27/1089277_24-2-27-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/895259.html,1089277,139517,,,,,
2024-02-27,2024 Alta Planning Commission Meeting Shedule,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1089279.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-27/1089279_2024_Alta_Planning_Commission_Meeting_Shedule.pdf,https://www.utah.gov/pmn/sitemap/notice/895259.html,1089279,,,,,,
2024-02-27,Alta Code 10-4 Planning Commission,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1089281.pdf,2026-07-13,text,pdftotext -layout,raw/2024-02-27/1089281_Alta_Code_10-4_Planning_Commission.pdf,https://www.utah.gov/pmn/sitemap/notice/895259.html,1089281,78148,,,,,
2024-03-05,2023-3-5 Town Council Agenda,TownCouncil,special,agenda_packet,https://www.utah.gov/pmn/files/1092065.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-05/1092065_2023-3-5_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/896651.html,1092065,216591,,,,,
2024-03-05,2024-2-29 UDOT EIS Response Staff Report,TownCouncil,special,staff_report,https://www.utah.gov/pmn/files/1092067.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-05/1092067_2024-2-29_UDOT_EIS_Response_Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/896651.html,1092067,236871,,,,,
2024-03-05,DRAFT 2024-R-5 LCC EIS_V5,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/1092069.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-05/1092069_DRAFT_2024-R-5_LCC_EIS_V5.pdf,https://www.utah.gov/pmn/sitemap/notice/896651.html,1092069,159284,,,,,
2024-03-13,2024-3-13 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1094809.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094809_2024-3-13_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094809,231309,,,,,
2024-03-13,2024 March Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1094813.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094813_2024_March_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094813,2910301,,,,,
2024-03-13,2024-3-4 Budget Committee Decision Staff Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1094815.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094815_2024-3-4_Budget_Committee_Decision_Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094815,196976,,,,,
2024-03-13,Cahill Proclamation V1,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094811.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094811_Cahill_Proclamation_V1.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094811,65756,,,,,
2024-03-13,2024-R-6 Establishing Budget Committee,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094817.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094817_2024-R-6_Establishing_Budget_Committee.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094817,15861,,,,,
2024-03-13,2024-R-7 Appointing Budget Committee Members,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094819.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094819_2024-R-7_Appointing_Budget_Committee_Members.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094819,20262,,,,,
2024-03-13,2024-R-8 Dog Resolution draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094821.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094821_2024-R-8_Dog_Resolution_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094821,81554,,,,,
2024-03-13,2024-R-5 LCC EIS V7,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094823.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094823_2024-R-5_LCC_EIS_V7.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094823,180335,,,,,
2024-03-13,2024-R-9 Repeal Replace Fee Schedule w Exh A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1094825.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-13/1094825_2024-R-9_Repeal_Replace_Fee_Schedule_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1094825,403863,,,,,
2024-03-13,2024 John Cahill Proclamation,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1103793.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2024-03-13/1103793_2024_John_Cahill_Proclamation.pdf,https://www.utah.gov/pmn/sitemap/notice/898147.html,1103793,126946,,,,,
2024-03-27,24-3-27-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1101577.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-27/1101577_24-3-27-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/901857.html,1101577,192040,,,,,
2024-03-27,2024-3-27 Subdivision Ord Update,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1101581.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-27/1101581_2024-3-27_Subdivision_Ord_Update.pdf,https://www.utah.gov/pmn/sitemap/notice/901857.html,1101581,277166,staff_report,ok,9e41befbbb1135cbb2ec4b62cebbe5329cd69dac6654b3fea0acd724bdf99a48,text/1101581_2024-3-27_Subdivision_Ord_Update.txt,4806
2024-03-29,2024-3-29 Budget Committee Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1103283.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-29/1103283_2024-3-29_Budget_Committee_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/902705.html,1103283,245391,,,,,
2024-03-29,March Budget Presentation,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1104151.pdf,2026-07-13,text,pdftotext -layout,raw/2024-03-29/1104151_March_Budget_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/902705.html,1104151,497238,,,,,
2024-04-10,2024-4-10 Public Hearing Agenda Notice,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1104161.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1104161_2024-4-10_Public_Hearing_Agenda_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/903277.html,1104161,223767,,,,,
2024-04-10,2024-4-10 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1106005.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106005_2024-4-10_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106005,237671,,,,,
2024-04-10,2024-4-10 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1106007.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106007_2024-4-10_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106007,2611457,,,,,
2024-04-10,FY24 Budget (Proposed April Amendment),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1104163.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1104163_FY24_Budget_Proposed_April_Amendment.pdf,https://www.utah.gov/pmn/sitemap/notice/903277.html,1104163,158267,,,,,
2024-04-10,Budget Amendment Summary,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106009.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106009_Budget_Amendment_Summary.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106009,210962,,,,,
2024-04-10,2024-R-10 Amending FY 2024 Budgets w Exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106011.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106011_2024-R-10_Amending_FY_2024_Budgets_w_Exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106011,815490,,,,,
2024-04-10,2024-R-11 Resolution Amending FY24 Projects Plan w Exh A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106013.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106013_2024-R-11_Resolution_Amending_FY24_Projects_Plan_w_Exh_A.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106013,779921,,,,,
2024-04-10,2024-R-12 Planning Comm Appts,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106015.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106015_2024-R-12_Planning_Comm_Appts.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106015,119286,,,,,
2024-04-10,2024-R-13 Alta Fireworks Resolution w attachments,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106017.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106017_2024-R-13_Alta_Fireworks_Resolution_w_attachments.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106017,1465540,,,,,
2024-04-10,Hwy 210 Community Letter to UDOT,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1106019.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-10/1106019_Hwy_210_Community_Letter_to_UDOT.pdf,https://www.utah.gov/pmn/sitemap/notice/904187.html,1106019,227363,,,,,
2024-04-16,2024-4-16 Budget Committee Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1110015.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-16/1110015_2024-4-16_Budget_Committee_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/906285.html,1110015,245130,,,,,
2024-04-16,FY25 Budget Draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1109455.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-16/1109455_FY25_Budget_Draft.pdf,https://www.utah.gov/pmn/sitemap/notice/906285.html,1109455,177580,,,,,
2024-04-16,2024-4-11 Capital Projects Plan for FY25 Draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1109457.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-16/1109457_2024-4-11_Capital_Projects_Plan_for_FY25_Draft.pdf,https://www.utah.gov/pmn/sitemap/notice/906285.html,1109457,161881,,,,,
2024-04-24,24-4-24-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1112811.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-24/1112811_24-4-24-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/908107.html,1112811,194943,,,,,
2024-04-24,Shallow Shaft Presentation_Town of Alta Presentation,PlanningCommission,regular,staff_report,https://www.utah.gov/pmn/files/1112817.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-24/1112817_Shallow_Shaft_Presentation_Town_of_Alta_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/908107.html,1112817,9267621,,,,,
2024-04-24,Shallow Shaft Presentation_Planning Commission Presentation_4.24.24 (1),PlanningCommission,regular,staff_report,https://www.utah.gov/pmn/files/1115979.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-24/1115979_Shallow_Shaft_Presentation_Planning_Commission_Presentation_4.24.24_1.pdf,https://www.utah.gov/pmn/sitemap/notice/908107.html,1115979,3303101,,,,,
2024-04-24,2024-4-ShallowShaftReport,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1112813.pdf,2026-07-13,text,pdftotext -layout,raw/2024-04-24/1112813_2024-4-ShallowShaftReport.pdf,https://www.utah.gov/pmn/sitemap/notice/908107.html,1112813,291160,,,,,
2024-05-08,2024-5-8 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1117843.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117843_2024-5-8_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117843,227234,,,,,
2024-05-08,2024-5-8 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1117845.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117845_2024-5-8_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117845,2766181,,,,,
2024-05-08,2024-5-8 Budget Presentation,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1117849.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117849_2024-5-8_Budget_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117849,1017486,,,,,
2024-05-08,2024-25 Town Council Meeting Schedule - DRAFT,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1117847.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117847_2024-25_Town_Council_Meeting_Schedule_-_DRAFT.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117847,206658,,,,,
2024-05-08,FY 2025 Tentative Budgets,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1117851.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117851_FY_2025_Tentative_Budgets.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117851,177631,,,,,
2024-05-08,FY 25 Capital Projects Plan (5-1-24),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1117853.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117853_FY_25_Capital_Projects_Plan_5-1-24.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117853,224858,,,,,
2024-05-08,2023-2-6 Town Manager Job Posting FINAL,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1117855.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-08/1117855_2023-2-6_Town_Manager_Job_Posting_FINAL.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1117855,179603,,,,,
2024-05-08,2024-5-8 Sworn Statement_Closed Meeting,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1120131.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2024-05-08/1120131_2024-5-8_Sworn_Statement_Closed_Meeting.pdf,https://www.utah.gov/pmn/sitemap/notice/911175.html,1120131,13391,,,,,
2024-05-22,24-5-22-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1124531.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-22/1124531_24-5-22-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/914855.html,1124531,192690,,,,,
2024-05-22,Memorandum Re Proposed Subdivision Ordinance,PlanningCommission,regular,staff_report,https://www.utah.gov/pmn/files/1124535.pdf,2026-07-13,scanned,claude_vision,raw/2024-05-22/1124535_Memorandum_Re_Proposed_Subdivision_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/914855.html,1124535,291632,staff_report,ok,1969de152076312bb35e70e20f0ec34d5366b91ee78d8172debfa9c7c4e61533,text/1124535_Memorandum_Re_Proposed_Subdivision_Ordinance.txt,2507
2024-05-22,24-5-SubdivisionOrdinanceRedline,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1124537.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-22/1124537_24-5-SubdivisionOrdinanceRedline.pdf,https://www.utah.gov/pmn/sitemap/notice/914855.html,1124537,111236,,,,,
2024-05-22,24-5-22-GP-Shaft,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1124539.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-22/1124539_24-5-22-GP-Shaft.pdf,https://www.utah.gov/pmn/sitemap/notice/914855.html,1124539,819660,,,,,
2024-05-22,Email_Shallow Shaft_ APC Meeting 5_22,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1124541.pdf,2026-07-13,text,pdftotext -layout,raw/2024-05-22/1124541_Email_Shallow_Shaft_APC_Meeting_5_22.pdf,https://www.utah.gov/pmn/sitemap/notice/914855.html,1124541,1017287,,,,,
2024-06-20,2024-6-20 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1132413.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132413_2024-6-20_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132413,249886,,,,,
2024-06-20,2024-6-20 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1132415.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132415_2024-6-20_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132415,2777571,,,,,
2024-06-20,2024-O-5 Liquor License Amendments Draft and Staff Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1132419.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132419_2024-O-5_Liquor_License_Amendments_Draft_and_Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132419,312267,,,,,
2024-06-20,2024-6-20 Budget Presentation,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1132439.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132439_2024-6-20_Budget_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132439,1018565,,,,,
2024-06-20,2024 MWPP Survey Questions for town council,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132417.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132417_2024_MWPP_Survey_Questions_for_town_council.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132417,254048,,,,,
2024-06-20,2024-O-6 Elective and Statutory Officials Salary Ordinance,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132421.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132421_2024-O-6_Elective_and_Statutory_Officials_Salary_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132421,129749,,,,,
2024-06-20,2024-R-14 Year-End Budgets FY24,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132423.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132423_2024-R-14_Year-End_Budgets_FY24.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132423,586478,,,,,
2024-06-20,2024-R-15 Budgets FY25,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132425.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132425_2024-R-15_Budgets_FY25.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132425,291388,,,,,
2024-06-20,2024-R-16 Resolution ASSD budget and CTR,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132427.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132427_2024-R-16_Resolution_ASSD_budget_and_CTR.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132427,10521,,,,,
2024-06-20,2024-R-17 Resolution FY25 Projects Plan,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132429.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132429_2024-R-17_Resolution_FY25_Projects_Plan.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132429,769833,,,,,
2024-06-20,2024-R-18 Resolution Water Rates,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132431.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132431_2024-R-18_Resolution_Water_Rates.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132431,98185,,,,,
2024-06-20,2024-R-19 Resolution Sewer Rates,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132433.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132433_2024-R-19_Resolution_Sewer_Rates.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132433,114045,,,,,
2024-06-20,2024-R-20 Repeal Replace Fee Schedule,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132435.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132435_2024-R-20_Repeal_Replace_Fee_Schedule.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132435,429029,,,,,
2024-06-20,FY25 Proposed Budget Change Summary,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1132437.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-20/1132437_FY25_Proposed_Budget_Change_Summary.pdf,https://www.utah.gov/pmn/sitemap/notice/919459.html,1132437,442030,,,,,
2024-06-26,24-6-26-APC-Agenda,PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/1139229.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-26/1139229_24-6-26-APC-Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/923197.html,1139229,173391,,,,,
2024-06-26,2024-6-26 APC Public Hearing Notice,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1139231.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-26/1139231_2024-6-26_APC_Public_Hearing_Notice.pdf,https://www.utah.gov/pmn/sitemap/notice/923197.html,1139231,217939,,,,,
2024-06-26,26-6 Subd Ordinance Redline DRAFT,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/1139233.pdf,2026-07-13,text,pdftotext -layout,raw/2024-06-26/1139233_26-6_Subd_Ordinance_Redline_DRAFT.pdf,https://www.utah.gov/pmn/sitemap/notice/923197.html,1139233,114469,,,,,
2024-07-10,2024-7-10 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1142523.pdf,2026-07-13,text,pdftotext -layout,raw/2024-07-10/1142523_2024-7-10_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/925061.html,1142523,226000,,,,,
2024-07-10,2024-7-10 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1144065.pdf,2026-07-13,text,pdftotext -layout,raw/2024-07-10/1144065_2024-7-10_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/925061.html,1144065,2027369,,,,,
2024-07-10,2024-7-10 Snowbird Presentation,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1145306.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2024-07-10/1145306_2024-7-10_Snowbird_Presentation.pdf,https://www.utah.gov/pmn/sitemap/notice/925061.html,1145306,340930,,,,,
2024-07-10,20240710_Superiorupdate.pptx,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1145308.pdf,2026-07-13,text,pdftotext -layout,raw/2024-07-10/1145308_20240710_Superiorupdate.pptx.pdf,https://www.utah.gov/pmn/sitemap/notice/925061.html,1145308,8363963,,,,,
2024-08-14,2024-8-14 Town Council Agenda ,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1154775.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154775_2024-8-14_Town_Council_Agenda_.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154775,225322,,,,,
2024-08-14,2024-8-14 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/1154783.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154783_2024-8-14_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154783,1964014,,,,,
2024-08-14,2024-6-28 Central Wasatch VUS Revisons Memo,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/1154777.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154777_2024-6-28_Central_Wasatch_VUS_Revisons_Memo.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154777,87754,,,,,
2024-08-14,CWC Updated Visitor Use Study Press Release,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1154779.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154779_CWC_Updated_Visitor_Use_Study_Press_Release.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154779,141984,,,,,
2024-08-14,Outdoor Recreation Use of Public Lands in the Central Wsatch 2024,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1154781.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154781_Outdoor_Recreation_Use_of_Public_Lands_in_the_Central_Wsatch_2024.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154781,33573531,,,,,
2024-08-14,2024-O-7 Town Council Meeting Schedule draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/1154785.pdf,2026-07-13,text,pdftotext -layout,raw/2024-08-14/1154785_2024-O-7_Town_Council_Meeting_Schedule_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/932043.html,1154785,148599,,,,,
