date,body,packet_kind,title,matter_id,path,text_path,format,source_url,stored_locally,doc_class,fetch_status,sha256,text_chars
,,matter_attachment,Hunter Stables Updated,11259,,,pdf,https://slco.legistar1.com/slco/attachments/822a804d-d0df-4a2f-947e-1089d040f50a.pdf,no,,,,
,,matter_attachment,Northpoint Annexation Resolution - final,11259,,,pdf,https://slco.legistar1.com/slco/attachments/85c8f440-9d96-4a20-a7e8-55e67f382e5f.pdf,no,,,,
,,staff_report,Staff Report,11259,packets/raw/staffreport_m11259_staff_report.pdf,packets/text/staffreport_m11259_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/b8de5143-f7b9-49a1-9837-957119c7578b.pdf,yes,staff_report,ok,e6cfdb22f3ce5b963e2417f587b78f81a777788008568ac8ed6203850307a127,1340
,,matter_attachment,Peninsula Map Tavaci,11338,,,pdf,https://slco.legistar1.com/slco/attachments/c50ef1a5-d36c-43d1-acbf-439905c68418.pdf,no,,,,
,,matter_attachment,Tavaci Annexation Resolution - final,11338,,,pdf,https://slco.legistar1.com/slco/attachments/084ab328-e718-480c-951a-6b0c30e6fb9c.pdf,no,,,,
,,staff_report,Staff Report,11338,packets/raw/staffreport_m11338_staff_report.pdf,packets/text/staffreport_m11338_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5a2f1e55-2526-4eda-924a-2979e0d88177.pdf,yes,staff_report,ok,7cc37c84be943983167648eac0359fe5dab061798f48f730885e3b21f6d650d8,882
,,matter_attachment,TAVACI ANNEXATION SUMMARY MEMO.Final.04.03.2025,11338,,,pdf,https://slco.legistar1.com/slco/attachments/7e908af7-6539-4ef2-a291-4c65ee83f457.docx,no,,,,
,,staff_report,Staff Report,11430,packets/raw/staffreport_m11430_staff_report.pdf,packets/text/staffreport_m11430_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/a48397c3-2b9c-48d9-a36b-3b136c3b1c02.pdf,yes,,,,
,,matter_attachment,35462 - Add Water Element to General Plans,11430,,,pdf,https://slco.legistar1.com/slco/attachments/9e833433-f6fa-4e89-bf29-6ab13a3d8266.pdf,no,,,,
,,matter_attachment,31038_CoStaffReport(Revised)_Neff.docx,4659,,,pdf,https://slco.legistar1.com/slco/attachments/ad417957-016b-49ae-9e4f-9333a214cb6d.docx,no,,,,
,,matter_attachment,31038_RezoneMap_Neff.pdf,4659,,,pdf,https://slco.legistar1.com/slco/attachments/b0e37297-0daf-4004-8717-afc2ad44c936.pdf,no,,,,
,,matter_attachment,P&Z 31038_ordinance_Neff,4659,,,pdf,https://slco.legistar1.com/slco/attachments/fd472abd-6ed9-4a1e-a1e2-289cb9f9116c.pdf,no,,,,
,,staff_report,Staff Report,4659,packets/raw/staffreport_m4659_staff_report.pdf,packets/text/staffreport_m4659_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/aee9429b-f355-448d-99a0-a73965b9c605.pdf,yes,staff_report,ok,6b13d7e26f01ad506cfe32b894a26324284654be7c1ff1b98fcb8bf388d60cc6,1541
,,staff_report,Staff Report,4700,packets/raw/staffreport_m4700_staff_report.pdf,,pdf,https://slco.legistar1.com/slco/attachments/c65d3d09-25bf-4d56-959a-59ee552666c8.rtf,yes,staff_report,no_extractor,c613fb60e9a75520ab16a4c97a0586d9daa9a7cc7dc6bd0a15d2b866a92a3ae7,
,,matter_attachment,MSD General Plan Amendment,4931,,,pdf,https://slco.legistar1.com/slco/attachments/db5142d2-2ac8-4510-ab6c-8e9699335370.pdf,no,,,,
,,matter_attachment,Title_19___ZONING,4931,,,pdf,https://slco.legistar1.com/slco/attachments/8ea4906f-f3d7-45d8-9140-d85d14a4e3cd.pdf,no,,,,
,,matter_attachment,Title_18___SUBDIVISIONS,4931,,,pdf,https://slco.legistar1.com/slco/attachments/dcfa1831-25cd-4eb0-802a-6a3719478db1.pdf,no,,,,
,,matter_attachment,Title_17___FLOOD_CONTROL_AND_WATER_QUALITY,4931,,,pdf,https://slco.legistar1.com/slco/attachments/c1ca6d62-7e0f-4569-91b4-a650f2d43e79.pdf,no,,,,
,,matter_attachment,Chapter_15.28___HIGHWAY_DEDICATION,4931,,,pdf,https://slco.legistar1.com/slco/attachments/8f6288e1-597e-41aa-aa23-dfa0f24cf45d.pdf,no,,,,
,,matter_attachment,Title_14___HIGHWAYS__SIDEWALKS_AND_PUBLIC_PLACES (1),4931,,,pdf,https://slco.legistar1.com/slco/attachments/53c5452e-ac84-4af4-be3b-29b888e0a839.pdf,no,,,,
,,matter_attachment,parks-rec-master-plan,4931,,,pdf,https://slco.legistar1.com/slco/attachments/66f9e6a2-6faa-4220-b49f-cac65d75c68e.pdf,no,,,,
,,staff_report,Staff Report,4931,packets/raw/staffreport_m4931_staff_report.pdf,packets/text/staffreport_m4931_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/3f00416b-573c-4cd7-a7f7-a4a7b91c4426.pdf,yes,staff_report,ok,257ee5fe42bad57e10bc6bf38d7c1d027fb5f2b7f35269c9ae7bc1b436c5840f,1793
,,matter_attachment,Exhibits D-H of Master Plan,4931,,,pdf,https://slco.legistar1.com/slco/attachments/c025df38-1810-4729-ad69-13ebe486804d.pdf,no,,,,
,,matter_attachment,Master Development Plan,4931,,,pdf,https://slco.legistar1.com/slco/attachments/6313de6d-b174-43f1-8b17-d7668b844a00.pdf,no,,,,
,,matter_attachment,Ordinance Approving Community Zone Plan,4931,,,pdf,https://slco.legistar1.com/slco/attachments/d12bab4b-dfb2-4eb6-9a63-b52328a04a6d.pdf,no,,,,
,,matter_attachment,Reclassifying Ordinance,4931,,,pdf,https://slco.legistar1.com/slco/attachments/1241366e-acac-4bcc-9543-a500ef94d95d.pdf,no,,,,
,,matter_attachment,SW Community Ordinance,4931,,,pdf,https://slco.legistar1.com/slco/attachments/a2eb7565-f3c8-44df-9e4b-cf24f6165071.pdf,no,,,,
,,staff_report,Staff Report,5089,packets/raw/staffreport_m5089_staff_report.pdf,packets/text/staffreport_m5089_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/4ae57582-f5f7-4ee9-86a7-351f765372e4.pdf,yes,staff_report,ok,262ddb702689f5776c38e607471c4f101c9f991338563dad090d26d77775f587,889
,,matter_attachment,Ordinance Approving General Plan Amendment_13May20,5140,,,pdf,https://slco.legistar1.com/slco/attachments/d0829028-4a12-4034-8134-cce65d987e2d.pdf,no,,,,
,,matter_attachment,Link to Wasatch Canyons General Plan Draft,5140,,,pdf,https://slco.org/globalassets/1-site-files/planning--transportation/wasatch-canyons/wasatch-canyons-general-plan-april-2020-draft.pdf,no,,,,
,,staff_report,Wasatch Canyons General Plan Staff Report May 2020,5140,packets/raw/staffreport_m5140_wasatch_canyons_general_plan_staff_report_may_2020.pdf,packets/text/staffreport_m5140_wasatch_canyons_general_plan_staff_report_may_2020.txt,pdf,https://slco.legistar1.com/slco/attachments/91d2fce6-c0cc-4469-99bb-3915cc7941b5.pdf,yes,staff_report,ok,71ecc8239a6e71a76284c839bd665269d5c5b607239d2a135815bb1d177692af,17434
,,matter_attachment,WCGP PRESENTATION COUNTY COUNCIL MAY 2020,5140,,,pdf,https://slco.legistar1.com/slco/attachments/4d8e88d2-d209-437f-8971-5bd07a2b26db.pdf,no,,,,
,,matter_attachment,Ordinance Approving General Plan Amendment,5229,,,pdf,https://slco.legistar1.com/slco/attachments/d1786925-3418-4b17-9a7a-38a2581c1acb.pdf,no,,,,
,,matter_attachment,Link to Wasatch Canyons General Plan Update,5229,,,pdf,https://slco.org/globalassets/1-site-files/planning--transportation/wasatch-canyons/wasatch-canyons-general-plan-update-slco.pdf,no,,,,
,,staff_report,Staff Report,5229,packets/raw/staffreport_m5229_staff_report.pdf,packets/text/staffreport_m5229_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/c04b335f-c95c-461f-b4a3-d588889bf1ca.pdf,yes,staff_report,ok,0147867542a3eb02dff1d209bf1a2823bb139c700ab233458b7c87d3e70c62e7,1082
,,matter_attachment,north pointe ranches annexation reolution,5307,,,pdf,https://slco.legistar1.com/slco/attachments/1f9dffc9-4fbe-405d-891e-cd5df0d69fcd.pdf,no,,,,
,,matter_attachment,Consent to Annex Map - 2020,5307,,,pdf,https://slco.legistar1.com/slco/attachments/74cbb6fd-e434-404e-92da-7d008c945662.pdf,no,,,,
,,staff_report,Staff Report,5307,packets/raw/staffreport_m5307_staff_report.pdf,packets/text/staffreport_m5307_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/7ded8729-5812-4245-8817-0a8510ac67a5.pdf,yes,staff_report,ok,bc612dad104f806065d203e8ea172a67aa33e8169b1ddeaab550f14b7619cf36,1269
,,staff_report,Staff Report,6062,packets/raw/staffreport_m6062_staff_report.pdf,packets/text/staffreport_m6062_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/784d1274-7bdc-441f-8f2d-bb59255d2499.pdf,yes,,,,
,,matter_attachment,Rezone - Hardle,6465,,,pdf,https://slco.legistar1.com/slco/attachments/e0751ae4-8782-4874-98a4-33a09ffcea14.pdf,no,,,,
,,staff_report,Staff Report,6465,packets/raw/staffreport_m6465_staff_report.pdf,packets/text/staffreport_m6465_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5283881a-62bc-482b-b02f-6a09f8aeff55.pdf,yes,staff_report,ok,5549c55ed9d971576417962bd258699e57042f05d7d6ac4c2d83886f4ca415ae,1648
,,matter_attachment,2021-05-24 REZ2021-293_CC-packet_Hardle.pdf,6485,,,pdf,https://slco.legistar1.com/slco/attachments/b8ff52a2-0263-4c63-a868-1ddd274194b9.pdf,no,,,,
,,staff_report,Staff Report,6485,packets/raw/staffreport_m6485_staff_report.pdf,packets/text/staffreport_m6485_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/2a788b2d-717e-43a1-8ed7-177d7fee8e77.pdf,yes,staff_report,ok,2087546fa8303cf91c91687a6375bdd50a4ce944dd14242e85dc9cc491ea55d1,1436
,,matter_attachment,REZ2021-293_CC-Ordinance_Hardle,6539,,,pdf,https://slco.legistar1.com/slco/attachments/934ae5d7-8f38-48c2-955f-4ebc76c7bf41.pdf,no,,,,
,,matter_attachment,2021-05-24 REZ2021-293_CC-packet_Hardle,6539,,,pdf,https://slco.legistar1.com/slco/attachments/acc0e950-5903-454d-a925-bdaadb3fab7a.pdf,no,,,,
,,staff_report,Staff Report,6539,packets/raw/staffreport_m6539_staff_report.pdf,packets/text/staffreport_m6539_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/8f875134-cb2d-4244-9d7c-f95c5610b6e2.pdf,yes,staff_report,ok,6de46603c302bf8540d4acdc2f6a9ba34631c55bb2575525cf4499fcc5b707ce,1658
,,matter_attachment,Sandy Hills Scope,6953,,,pdf,https://slco.legistar1.com/slco/attachments/da12ea37-c805-469d-b4bc-08bf3186dfc4.pdf,no,,,,
,,staff_report,Staff Report,6953,packets/raw/staffreport_m6953_staff_report.pdf,packets/text/staffreport_m6953_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5ed49afa-3672-4d91-a551-184e02c658fd.pdf,yes,staff_report,ok,ac8d65dee8efd6d06f392323d7283606a438e37cbd7cf601491ed455116f0443,1718
,,matter_attachment,Modified Modification Application letter 09 11 21,6980,,,pdf,https://slco.legistar1.com/slco/attachments/7faacb40-6d57-461a-8234-ee9e3bb73f0a.pdf,no,,,,
,,matter_attachment,Modification Application Owner Consent letter to County 09 10 21,6980,,,pdf,https://slco.legistar1.com/slco/attachments/bcef67aa-1d9d-4302-a696-db994921ac85.pdf,no,,,,
,,matter_attachment,Ordinance Summary_MDA Amendment_final,6980,,,pdf,https://slco.legistar1.com/slco/attachments/db128ffd-54fc-4566-9a28-234fec925435.pdf,no,,,,
,,matter_attachment,Amendment No 2_Final,6980,,,pdf,https://slco.legistar1.com/slco/attachments/69ed1093-3058-4481-8cbe-0b6aac88ad60.pdf,no,,,,
,,staff_report,Staff Report,6980,packets/raw/staffreport_m6980_staff_report.pdf,packets/text/staffreport_m6980_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/ab56b292-5790-4952-99eb-dd5d9f94406f.pdf,yes,staff_report,ok,cbaae6d5fae7b059201aada6113b070d0d0f34ac704fb9aa40c5602c758bf933,1912
,,matter_attachment,Mineral Extraction Ordinance,7175,,,pdf,https://slco.legistar1.com/slco/attachments/235ec1d4-b7b4-4aa2-8245-3719b99a4eab.pdf,no,,,,
,,staff_report,Staff Report,7502,packets/raw/staffreport_m7502_staff_report.pdf,packets/text/staffreport_m7502_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/2870cac2-081f-4520-abaa-f596ccc20fd1.pdf,yes,staff_report,ok,52df6a19740e081d09cdb74c8f0cded358b4bc49fb3445e30ee6e74bfcd5830b,1740
,,matter_attachment,Hunter Stables Annexation,7502,,,pdf,https://slco.legistar1.com/slco/attachments/7e104798-9bd4-42b8-aaf5-163b5464aaf1.pdf,no,,,,
,,matter_attachment,FR_Mineral Extraction Ordinance_aatf,7583,,,pdf,https://slco.legistar1.com/slco/attachments/6907b195-9cce-4a72-83f4-4bccabd05a1f.pdf,no,,,,
,,staff_report,Staff Report,7583,packets/raw/staffreport_m7583_staff_report.pdf,packets/text/staffreport_m7583_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/1e6035e9-a272-4b9f-b644-0a4cb4b7d2a7.pdf,yes,staff_report,ok,b32507e65d9f8add9d724f87082cebdaebdb49210a957cd2b65f8dfe35255a20,1986
,,staff_report,Staff Report,7621,packets/raw/staffreport_m7621_staff_report.pdf,packets/text/staffreport_m7621_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/77e327cb-7f66-48db-b40f-8ea8801e22de.pdf,yes,staff_report,ok,ea4c66c6649d12f78cf95f0f4463ca0d70caeae9e154e8ca8ba2eb7b343572fd,1324
,,staff_report,Staff Report,7675,packets/raw/staffreport_m7675_staff_report.pdf,packets/text/staffreport_m7675_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/2e824b41-be51-4d88-8f48-c27b1fddb13c.pdf,yes,staff_report,ok,834d2314f69798e52e1f365aa1df9acea9674136d0e011065d3fd5c415bddf97,1220
,,matter_attachment,Salt Lake County West General Plan May 10 2022,7675,,,pdf,https://slco.legistar1.com/slco/attachments/2ed55c1a-57c2-49ff-b9eb-15f4ef48029a.pdf,no,,,,
,,matter_attachment,slco-west-general-plan-draft-03182022 update2,7675,,,pdf,https://slco.legistar1.com/slco/attachments/3e48547d-a56a-4728-a697-506ef70cff2b.pdf,no,,,,
,,staff_report,Staff Report,7707,packets/raw/staffreport_m7707_staff_report.pdf,packets/text/staffreport_m7707_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/e12ad2aa-e423-4c0d-a2b5-19608a216323.pdf,yes,staff_report,ok,6fd7695456612ada6b7148755fda58e530f537e850d921df545348664480c840,1297
,,matter_attachment,West General Plan Draft 031822,7730,,,pdf,https://slco.legistar1.com/slco/attachments/8d316ed0-0ddf-4bd5-813e-9430efbdf54d.pdf,no,,,,
,,staff_report,Staff Report,7730,packets/raw/staffreport_m7730_staff_report.pdf,packets/text/staffreport_m7730_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/8952861b-21ba-44dd-b417-05d4fd648b93.pdf,yes,staff_report,ok,2a10888222c2ac0d9de0712f5080931854ca05c8a06c5a4155511803c39a9c3c,668
,,staff_report,Staff Report,7753,packets/raw/staffreport_m7753_staff_report.pdf,packets/text/staffreport_m7753_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/20c51827-fe7c-463b-a382-0e1cbad89548.pdf,yes,staff_report,ok,87c12fbb068e373db51a675aa5f45b737be85ab3c5bfe9cf7665ad311f47f238,1052
,,staff_report,REZ 2022-00535_Northrup Grumman Rezone_Staff Report_County Council Final Draft,7790,packets/raw/staffreport_m7790_rez_2022_00535_northrup_grumman_rezone_staff_repor.pdf,packets/text/staffreport_m7790_rez_2022_00535_northrup_grumman_rezone_staff_repor.txt,pdf,https://slco.legistar1.com/slco/attachments/e856e1e6-e8ff-45c8-846d-392c365c688d.pdf,yes,staff_report,ok,d4405a907191e2c41ea5cc395e24d85cd12957a75b934809ad8bfd6578c92224,37829
,,matter_attachment,Northrop Grumman Rezone County Council Presentation,7790,,,pdf,https://slco.legistar1.com/slco/attachments/aa61f740-a608-429e-9b28-664d1b0f6e60.pptx,no,,,,
,,staff_report,Staff Report,7790,packets/raw/staffreport_m7790_staff_report.pdf,packets/text/staffreport_m7790_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/4a27491c-7a05-411c-b9c5-18c64060b420.pdf,yes,staff_report,ok,26365dd095d062b964f4d2e3a32e50dfcee0addb9faf82f0903059bf9427e416,1012
,,matter_attachment,72287aa6-812c-4b79-8034-e73e0442686f,7828,,,pdf,https://slco.legistar1.com/slco/attachments/c164b7fa-9fe0-4c8f-b9f6-95b3c682a22a.pptx,no,,,,
,,matter_attachment,f26aa44b-c9a1-4434-99ff-523e5474036d,7828,,,pdf,https://slco.legistar1.com/slco/attachments/c303d441-3fc1-4154-953c-7d1cca828054.pdf,no,,,,
,,matter_attachment,Northrup Grumman Rezone Ordinance,7869,,,pdf,https://slco.legistar1.com/slco/attachments/ba708d2d-ec05-49a9-be3b-aba37d531b26.pdf,no,,,,
,,staff_report,Staff Report,7869,packets/raw/staffreport_m7869_staff_report.pdf,packets/text/staffreport_m7869_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/94f0857c-ec80-4e8c-934f-9587ee533cdf.pdf,yes,staff_report,ok,d6e55e6c1db95d6bb5d737394dc7f1bffd967957f1870ce64c9c2ce3ae472e1d,785
,,matter_attachment,Salt Lake City Annexation Resolution,7970,,,pdf,https://slco.legistar1.com/slco/attachments/8b095472-f699-43a0-867b-f0e4ec2dbc01.pdf,no,,,,
,,staff_report,Staff Report,7970,packets/raw/staffreport_m7970_staff_report.pdf,packets/text/staffreport_m7970_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/0804f5e3-5c1f-407d-a86b-b4efe209792c.pdf,yes,staff_report,ok,40c20df6a56224dde689186f9a3940734af0ea96cb6475748577ece78fb16ba2,1187
,,staff_report,Staff Report,8419,packets/raw/staffreport_m8419_staff_report.pdf,packets/text/staffreport_m8419_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/b3d0b77d-1f14-403a-9e14-22c0baa5423f.pdf,yes,staff_report,ok,0b0ff84bb7195358da2002c2966773b50afbd94664d3d2e88051b56fff7f1724,1197
,,matter_attachment,Ordinance - Subdivision and Zoning Fees - Final - RAFL JED (3) - (Rev.3 12.12.22).pdf,8419,,,pdf,https://slco.legistar1.com/slco/attachments/bd8886d3-4c62-45b7-9988-86015c140114.pdf,no,,,,
,,matter_attachment,Execuitve Summary of GP,8582,,,pdf,https://slco.legistar1.com/slco/attachments/a3c42cbb-80df-452a-bca1-dbf8a53baf45.pdf,no,,,,
,,matter_attachment,Public Hearing_Council_StaffReport_SHGeneralPlan,8582,,,pdf,https://slco.legistar1.com/slco/attachments/2019f37a-5c71-4790-a10c-45c24d0a4128.pdf,no,,,,
,,matter_attachment,Sandy Hills GP_February_PublicHearing,8582,,,pdf,https://slco.legistar1.com/slco/attachments/adf9157f-d822-461d-b3dc-8de1fcc72edf.pdf,no,,,,
,,matter_attachment,Ordinance Approving General Plan_13Jan23,8582,,,pdf,https://slco.legistar1.com/slco/attachments/cc9e56d8-4da2-4a76-9bd3-410668826f9e.pdf,no,,,,
,,staff_report,Staff Report,8582,packets/raw/staffreport_m8582_staff_report.pdf,packets/text/staffreport_m8582_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/a473e18f-de30-4377-a9bd-c74a50faaaf2.pdf,yes,staff_report,ok,c81a915ee2d214ecc1cd0261804756eba5e1c2c1bcb7ab1b9546685607f22acb,1313
,,matter_attachment,Herriman and South Jordan Combined Map,8586,,,pdf,https://slco.legistar1.com/slco/attachments/69e3b9fd-7c2f-41e7-8422-808aff80191d.pdf,no,,,,
,,matter_attachment,Lark Area annexation resolution revised 1-23-23,8586,,,pdf,https://slco.legistar1.com/slco/attachments/21c5d8ea-4bb8-4e2a-a796-9e308eccb1de.pdf,no,,,,
,,matter_attachment,South Jordan Map,8586,,,pdf,https://slco.legistar1.com/slco/attachments/deece28b-e2f3-4d49-937f-39e001bcc04f.pdf,no,,,,
,,staff_report,Staff Report,8586,packets/raw/staffreport_m8586_staff_report.pdf,packets/text/staffreport_m8586_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/4868936a-c7fb-46f2-b39b-f0a2fc3b0068.pdf,yes,staff_report,ok,f610bd4024abc9b6d661be74e15a44028dd8b60fa3472dac429aeee0253f1a96,1116
,,matter_attachment,Execuitve Summary of GP,8620,,,pdf,https://slco.legistar1.com/slco/attachments/d77cf1a9-05fc-4ab1-b657-fe8e3e20dbcf.pdf,no,,,,
,,matter_attachment,Public Hearing_Council_StaffReport_SHGeneralPlan,8620,,,pdf,https://slco.legistar1.com/slco/attachments/03264901-d428-497d-975c-1be69ccf7ca0.pdf,no,,,,
,,matter_attachment,Sandy Hills GP_February_PublicHearing,8620,,,pdf,https://slco.legistar1.com/slco/attachments/e1f7ba57-2991-420f-87ba-ef1be23f5bc9.pdf,no,,,,
,,staff_report,Staff Report,8620,packets/raw/staffreport_m8620_staff_report.pdf,packets/text/staffreport_m8620_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/513a26d7-37da-4ab2-9089-3b3807c201bc.pdf,yes,staff_report,ok,ea18105fe6977ea9e4e5a5bf3023370d522f234e8d5c81240c1468c4f2be8731,1285
,,matter_attachment,Ordinance Approving General Plan_RAFL(2).pdf,8620,,,pdf,https://slco.legistar1.com/slco/attachments/521343d8-4ef6-4230-9c68-89a2d9801037.pdf,no,,,,
,,matter_attachment,Ordinance Approving General Plan_13Jan23,8656,,,pdf,https://slco.legistar1.com/slco/attachments/fa910cb5-33f9-4e63-9f65-beac449e3f82.pdf,no,,,,
,,matter_attachment,Sandy Hills GP_February_PublicHearing,8656,,,pdf,https://slco.legistar1.com/slco/attachments/205823de-f20c-45f5-964b-193efbde702e.pdf,no,,,,
,,staff_report,Staff Report,8656,packets/raw/staffreport_m8656_staff_report.pdf,packets/text/staffreport_m8656_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/38043726-113b-49d4-a0de-f7a5c55f16c8.pdf,yes,staff_report,ok,39ecf4359984bbb6ba436242fb18ab4479a5bbd5fa491e0d561219af5eec5dff,1004
,,matter_attachment,Form 1_REZ2023-000921,9417,,,pdf,https://slco.legistar1.com/slco/attachments/f26ed510-9c23-4c58-8109-fd4ae180aeb2.pdf,no,,,,
,,staff_report,Staff Report,9417,packets/raw/staffreport_m9417_staff_report.pdf,packets/text/staffreport_m9417_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/0420ed36-e28a-4a28-9e0c-4bb3ddfac556.pdf,yes,staff_report,ok,ff51b0e08d7af81f1ab468f7c7b80f9dbf432db81eadefb39238527e29326468,978
,,matter_attachment,Rezone PowerPoint,9420,,,pdf,https://slco.legistar1.com/slco/attachments/000051a5-bdec-4619-9655-5bd399970399.pptx,no,,,,
,,matter_attachment,Public Hearing on Rezone Property,9420,,,pdf,https://slco.legistar1.com/slco/attachments/68c748e0-4fa1-4194-a6fd-786421e0fc77.pdf,no,,,,
,,staff_report,Staff Report,9420,packets/raw/staffreport_m9420_staff_report.pdf,packets/text/staffreport_m9420_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/cf9189e6-7769-4162-a1a8-058b34468b41.pdf,yes,staff_report,ok,df32215e14c1cbd17ae580661e76284749f286ada45bb4f5c3d79f758f7e7ea3,966
,,matter_attachment,Formal Adoption of Rezone A-1 to R-2-6.5,9505,,,pdf,https://slco.legistar1.com/slco/attachments/80e95bd1-2f84-4aef-bc3c-57f597e6440b.pdf,no,,,,
,,matter_attachment,Presentation - Rezone from A1 to R0206.5,9505,,,pdf,https://slco.legistar1.com/slco/attachments/a64d3bad-c084-4496-bc64-34e2ccb97bac.pptx,no,,,,
,,matter_attachment,Rezone Ordinance (RAFL),9505,,,pdf,https://slco.legistar1.com/slco/attachments/e30e6bf6-1caf-47f5-815d-32dac9073d02.pdf,no,,,,
,,staff_report,Staff Report,9505,packets/raw/staffreport_m9505_staff_report.pdf,packets/text/staffreport_m9505_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/19a1a857-a07c-4e55-aed4-7659fa844dcf.pdf,yes,staff_report,ok,5e1a11da51fd1d6aeb9488ed9e7dd85af131c37283a19e89bdfcead5da505dbc,1278
,,staff_report,Staff Report,9529,packets/raw/staffreport_m9529_staff_report.pdf,packets/text/staffreport_m9529_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/eedda18c-11fb-414f-9445-a03f332ec174.pdf,yes,,,,
,,matter_attachment,29629 - CP Annex Remodel,9529,,,pdf,https://slco.legistar1.com/slco/attachments/2d12b22e-d21c-49ad-a2ab-be5e17d8e0f6.pdf,no,,,,
,,matter_attachment,29629_Facilities Mgmt Capital Development Estimate,9529,,,pdf,https://slco.legistar1.com/slco/attachments/07afe7a6-f491-489d-ad34-2afa4ab88d7f.pdf,no,,,,
,,matter_attachment,Council Briefing Memo,9604,,,pdf,https://slco.legistar1.com/slco/attachments/9b2ee252-8ea9-4774-83ec-968009ea8e77.pdf,no,,,,
,,matter_attachment,Title 18 Prelim,9604,,,pdf,https://slco.legistar1.com/slco/attachments/6c11feee-90a9-46df-b5fb-0a8595a86740.pdf,no,,,,
,,staff_report,Staff Report,9604,packets/raw/staffreport_m9604_staff_report.pdf,packets/text/staffreport_m9604_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/73dd6b38-792d-496e-8572-626c5780c6cd.pdf,yes,staff_report,ok,35dc5815fb6b393fefa4be95bc915a91540d9aed3f165ebc93dc562abf8266ef,1754
,,matter_attachment,529-DRAFT-PRELIMINARY-PLAT-3198NORTH-MINOR-SUBDVN-2023-7-26,9639,,,pdf,https://slco.legistar1.com/slco/attachments/462672ff-8c19-4684-80ac-d7b69c1e713f.pdf,no,,,,
,,matter_attachment,Ordinance_Rezone 3198 N 2200 W,9639,,,pdf,https://slco.legistar1.com/slco/attachments/05418fe2-adc9-48b1-8d86-3cc2e7c47328.pdf,no,,,,
,,matter_attachment,LegalDescription,9639,,,pdf,https://slco.legistar1.com/slco/attachments/4f69a55c-f63a-44e1-bdb1-c98bbfe1da89.pdf,no,,,,
,,matter_attachment,Summary_REZ2023-000944,9639,,,pdf,https://slco.legistar1.com/slco/attachments/1046d8db-7393-42dc-bb63-f0e31439bc3c.pdf,no,,,,
,,staff_report,Staff Report,9639,packets/raw/staffreport_m9639_staff_report.pdf,packets/text/staffreport_m9639_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5d762e80-8bd2-45be-b5b6-523e720ccdeb.pdf,yes,staff_report,ok,6d9f7960e9f3d359cf59dcd579890c09ff9f80cb8d08c3da5e0cf3e81ba2925f,1715
,,matter_attachment,Legal Description,9720,,,pdf,https://slco.legistar1.com/slco/attachments/f89554c7-4a18-4ca1-af31-bb0baf3a7fda.pdf,no,,,,
,,matter_attachment,Purpose Statement,9720,,,pdf,https://slco.legistar1.com/slco/attachments/e2602949-6f43-4880-bc6a-6da443f20869.pdf,no,,,,
,,matter_attachment,Draft of 3198 N 2200 W,9720,,,pdf,https://slco.legistar1.com/slco/attachments/d3f14de0-2d43-4185-85b1-023f87963e61.pdf,no,,,,
,,matter_attachment,Summary of Ordinance Rezone,9720,,,pdf,https://slco.legistar1.com/slco/attachments/a0280b40-5265-47cd-a60f-a889253838b7.pdf,no,,,,
