source,year,week_start,meeting_date,title,slug,chars,ref_id,source_url,file
primegov,2025,2025-05-19,2025-05-20,"LBA, CRA and Council Formal Meeting",lba-cra-and-council-formal-meeting,53489,3792,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3792,minutes/2025/2025-05-19/2025-05-20_lba-cra-and-council-formal-meeting.md
primegov,2025,2025-05-19,2025-05-22,Council Work Session Meeting,council-work-session-meeting,13699,3795,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3795,minutes/2025/2025-05-19/2025-05-22_council-work-session-meeting.md
primegov,2025,2025-05-26,2025-05-29,Council Work Session Meeting,council-work-session-meeting,17222,3788,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3788,minutes/2025/2025-05-26/2025-05-29_council-work-session-meeting.md
primegov,2025,2025-06-02,2025-06-03,Council Work Session Meeting,council-work-session-meeting,25776,3799,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3799,minutes/2025/2025-06-02/2025-06-03_council-work-session-meeting.md
primegov,2025,2025-06-02,2025-06-03,"LBA, CRA and Council Formal Meeting",lba-cra-and-council-formal-meeting,45265,3814,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3814,minutes/2025/2025-06-02/2025-06-03_lba-cra-and-council-formal-meeting.md
primegov,2025,2025-06-02,2025-06-03,Limited Community Reinvestment Agency (CRA) Meeting,limited-community-reinvestment-agency-cra-meeting,5658,3848,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3848,minutes/2025/2025-06-02/2025-06-03_limited-community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-06-02,2025-06-05,Council Work Session Meeting,council-work-session-meeting,22275,3803,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3803,minutes/2025/2025-06-02/2025-06-05_council-work-session-meeting.md
primegov,2025,2025-06-09,2025-06-10,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,17404,3811,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3811,minutes/2025/2025-06-09/2025-06-10_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-06-09,2025-06-10,Council Work Session Meeting,council-work-session-meeting,11829,3807,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3807,minutes/2025/2025-06-09/2025-06-10_council-work-session-meeting.md
primegov,2025,2025-06-09,2025-06-10,"LBA, CRA and Council Formal Meeting",lba-cra-and-council-formal-meeting,56168,3817,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3817,minutes/2025/2025-06-09/2025-06-10_lba-cra-and-council-formal-meeting.md
primegov,2025,2025-06-30,2025-07-01,Council Formal Meeting,council-formal-meeting,23275,3827,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3827,minutes/2025/2025-06-30/2025-07-01_council-formal-meeting.md
primegov,2025,2025-06-30,2025-07-01,Council Work Session Meeting,council-work-session-meeting,35737,3820,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3820,minutes/2025/2025-06-30/2025-07-01_council-work-session-meeting.md
primegov,2025,2025-07-07,2025-07-08,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,13026,3830,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3830,minutes/2025/2025-07-07/2025-07-08_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-07-07,2025-07-08,Council Formal Meeting,council-formal-meeting,31704,3841,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3841,minutes/2025/2025-07-07/2025-07-08_council-formal-meeting.md
primegov,2025,2025-07-07,2025-07-08,Council Work Session Meeting,council-work-session-meeting,27763,3837,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3837,minutes/2025/2025-07-07/2025-07-08_council-work-session-meeting.md
primegov,2025,2025-08-11,2025-08-12,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,12537,3851,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3851,minutes/2025/2025-08-11/2025-08-12_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-08-11,2025-08-12,Council Formal Meeting,council-formal-meeting,24574,3858,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3858,minutes/2025/2025-08-11/2025-08-12_council-formal-meeting.md
primegov,2025,2025-08-11,2025-08-12,Council Work Session Meeting,council-work-session-meeting,22502,3854,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3854,minutes/2025/2025-08-11/2025-08-12_council-work-session-meeting.md
primegov,2025,2025-08-18,2025-08-19,Council Formal Meeting,council-formal-meeting,28350,3865,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3865,minutes/2025/2025-08-18/2025-08-19_council-formal-meeting.md
primegov,2025,2025-08-18,2025-08-19,Council Work Session Meeting,council-work-session-meeting,26590,3861,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3861,minutes/2025/2025-08-18/2025-08-19_council-work-session-meeting.md
primegov,2025,2025-09-01,2025-09-02,Revised Council Formal Meeting,revised-council-formal-meeting,42641,3874,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3874,minutes/2025/2025-09-01/2025-09-02_revised-council-formal-meeting.md
primegov,2025,2025-09-01,2025-09-02,Revised Council Work Session Meeting,revised-council-work-session-meeting,33262,3877,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3877,minutes/2025/2025-09-01/2025-09-02_revised-council-work-session-meeting.md
primegov,2025,2025-09-08,2025-09-09,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,17018,3881,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3881,minutes/2025/2025-09-08/2025-09-09_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-09-08,2025-09-09,Council Work Session Meeting,council-work-session-meeting,20213,3884,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3884,minutes/2025/2025-09-08/2025-09-09_council-work-session-meeting.md
primegov,2025,2025-09-08,2025-09-09,Revised Council Formal Meeting,revised-council-formal-meeting,28654,3871,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3871,minutes/2025/2025-09-08/2025-09-09_revised-council-formal-meeting.md
primegov,2025,2025-09-15,2025-09-16,Council Work Session Meeting ,council-work-session-meeting,11284,3888,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3888,minutes/2025/2025-09-15/2025-09-16_council-work-session-meeting.md
primegov,2025,2025-10-06,2025-10-07,Council Formal Meeting,council-formal-meeting,39527,3899,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3899,minutes/2025/2025-10-06/2025-10-07_council-formal-meeting.md
primegov,2025,2025-10-06,2025-10-07,Council Work Session Meeting,council-work-session-meeting,30368,3895,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3895,minutes/2025/2025-10-06/2025-10-07_council-work-session-meeting.md
primegov,2025,2025-10-13,2025-10-14,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,32884,3902,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3902,minutes/2025/2025-10-13/2025-10-14_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-10-13,2025-10-14,Council Work Session Meeting,council-work-session-meeting,11093,3905,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3905,minutes/2025/2025-10-13/2025-10-14_council-work-session-meeting.md
primegov,2025,2025-10-20,2025-10-21,Council Formal Meeting,council-formal-meeting,44161,3913,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3913,minutes/2025/2025-10-20/2025-10-21_council-formal-meeting.md
primegov,2025,2025-10-20,2025-10-21,Council Work Session Meeting,council-work-session-meeting,21111,3909,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3909,minutes/2025/2025-10-20/2025-10-21_council-work-session-meeting.md
primegov,2025,2025-11-17,2025-11-18,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,16069,3916,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3916,minutes/2025/2025-11-17/2025-11-18_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-11-17,2025-11-18,Council Formal Meeting,council-formal-meeting,34168,3923,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3923,minutes/2025/2025-11-17/2025-11-18_council-formal-meeting.md
primegov,2025,2025-11-17,2025-11-18,Council Work Session Meeting,council-work-session-meeting,20774,3919,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3919,minutes/2025/2025-11-17/2025-11-18_council-work-session-meeting.md
primegov,2025,2025-11-24,2025-11-25,Council Formal Meeting,council-formal-meeting,13977,3933,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3933,minutes/2025/2025-11-24/2025-11-25_council-formal-meeting.md
primegov,2025,2025-11-24,2025-11-25,Council Work Session Meeting,council-work-session-meeting,24723,3929,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3929,minutes/2025/2025-11-24/2025-11-25_council-work-session-meeting.md
primegov,2025,2025-12-01,2025-12-02,Council Formal Meeting,council-formal-meeting,13646,3940,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3940,minutes/2025/2025-12-01/2025-12-02_council-formal-meeting.md
primegov,2025,2025-12-01,2025-12-02,Council Work Session Meeting,council-work-session-meeting,30070,3936,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3936,minutes/2025/2025-12-01/2025-12-02_council-work-session-meeting.md
primegov,2025,2025-12-08,2025-12-09,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,11294,3943,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3943,minutes/2025/2025-12-08/2025-12-09_community-reinvestment-agency-cra-meeting.md
primegov,2025,2025-12-08,2025-12-09,Council Formal Meeting ,council-formal-meeting,23093,3946,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3946,minutes/2025/2025-12-08/2025-12-09_council-formal-meeting.md
primegov,2025,2025-12-08,2025-12-09,Council Work Session Meeting ,council-work-session-meeting,18549,3949,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3949,minutes/2025/2025-12-08/2025-12-09_council-work-session-meeting.md
primegov,2026,2026-01-12,2026-01-13,Community Reinvestment Agency (CRA) Meeting ,community-reinvestment-agency-cra-meeting,18494,3963,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3963,minutes/2026/2026-01-12/2026-01-13_community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-01-12,2026-01-13,Council Formal Meeting,council-formal-meeting,33611,3956,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3956,minutes/2026/2026-01-12/2026-01-13_council-formal-meeting.md
primegov,2026,2026-01-12,2026-01-13,Council Work Session Meeting,council-work-session-meeting,20561,3959,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3959,minutes/2026/2026-01-12/2026-01-13_council-work-session-meeting.md
primegov,2026,2026-01-19,2026-01-20,Council Formal Meeting,council-formal-meeting,20735,3970,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3970,minutes/2026/2026-01-19/2026-01-20_council-formal-meeting.md
primegov,2026,2026-01-19,2026-01-20,Council Work Session Meeting,council-work-session-meeting,32896,3966,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3966,minutes/2026/2026-01-19/2026-01-20_council-work-session-meeting.md
primegov,2026,2026-01-26,2026-01-27,City Council Retreat,city-council-retreat,6392,4024,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4024,minutes/2026/2026-01-26/2026-01-27_city-council-retreat.md
primegov,2026,2026-01-26,2026-01-27,Council Work Session Meeting,council-work-session-meeting,4722,4027,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4027,minutes/2026/2026-01-26/2026-01-27_council-work-session-meeting.md
primegov,2026,2026-02-02,2026-02-03,City Council Retreat Follow-Up,city-council-retreat-follow-up,3235,4031,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4031,minutes/2026/2026-02-02/2026-02-03_city-council-retreat-follow-up.md
primegov,2026,2026-02-02,2026-02-03,Council Formal Meeting,council-formal-meeting,31804,4007,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4007,minutes/2026/2026-02-02/2026-02-03_council-formal-meeting.md
primegov,2026,2026-02-02,2026-02-03,Council Work Session Meeting,council-work-session-meeting,29872,3976,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3976,minutes/2026/2026-02-02/2026-02-03_council-work-session-meeting.md
primegov,2026,2026-02-09,2026-02-10,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,16463,4018,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4018,minutes/2026/2026-02-09/2026-02-10_community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-02-09,2026-02-10,Council Work Session Meeting,council-work-session-meeting,13206,3983,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3983,minutes/2026/2026-02-09/2026-02-10_council-work-session-meeting.md
primegov,2026,2026-02-16,2026-02-17,Council Formal Meeting,council-formal-meeting,40832,4021,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4021,minutes/2026/2026-02-16/2026-02-17_council-formal-meeting.md
primegov,2026,2026-02-16,2026-02-17,Council Work Session Meeting,council-work-session-meeting,32164,3987,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=3987,minutes/2026/2026-02-16/2026-02-17_council-work-session-meeting.md
primegov,2026,2026-03-02,2026-03-03,Council Work Session Meeting ,council-work-session-meeting,16415,4034,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4034,minutes/2026/2026-03-02/2026-03-03_council-work-session-meeting.md
primegov,2026,2026-03-09,2026-03-10,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,25156,4042,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4042,minutes/2026/2026-03-09/2026-03-10_community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-03-09,2026-03-10,Council Formal Meeting,council-formal-meeting,54000,4045,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4045,minutes/2026/2026-03-09/2026-03-10_council-formal-meeting.md
primegov,2026,2026-03-09,2026-03-10,Council Work Session Meeting,council-work-session-meeting,16659,4038,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4038,minutes/2026/2026-03-09/2026-03-10_council-work-session-meeting.md
primegov,2026,2026-03-23,2026-03-24,Limited Community Reinvestment Agency (CRA) Meeting,limited-community-reinvestment-agency-cra-meeting,8380,4076,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4076,minutes/2026/2026-03-23/2026-03-24_limited-community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-03-23,2026-03-24,Revised Council Work Session Meeting,revised-council-work-session-meeting,29219,4048,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4048,minutes/2026/2026-03-23/2026-03-24_revised-council-work-session-meeting.md
primegov,2026,2026-03-23,2026-03-24,Revised CRA and Council Formal Meeting,revised-cra-and-council-formal-meeting,83109,4082,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4082,minutes/2026/2026-03-23/2026-03-24_revised-cra-and-council-formal-meeting.md
primegov,2026,2026-04-06,2026-04-07,Council Formal Meeting,council-formal-meeting,27741,4062,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4062,minutes/2026/2026-04-06/2026-04-07_council-formal-meeting.md
primegov,2026,2026-04-06,2026-04-07,Council Work Session Meeting,council-work-session-meeting,36453,4058,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4058,minutes/2026/2026-04-06/2026-04-07_council-work-session-meeting.md
primegov,2026,2026-04-13,2026-04-14,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,18583,4055,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4055,minutes/2026/2026-04-13/2026-04-14_community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-04-13,2026-04-14,Council Work Session Meeting,council-work-session-meeting,28377,4065,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4065,minutes/2026/2026-04-13/2026-04-14_council-work-session-meeting.md
primegov,2026,2026-04-20,2026-04-21,Council Work Session Meeting,council-work-session-meeting,26896,4069,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4069,minutes/2026/2026-04-20/2026-04-21_council-work-session-meeting.md
primegov,2026,2026-04-20,2026-04-21,"LBA, CRA and Council Formal Meeting",lba-cra-and-council-formal-meeting,33453,4088,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4088,minutes/2026/2026-04-20/2026-04-21_lba-cra-and-council-formal-meeting.md
primegov,2026,2026-05-04,2026-05-05,Limited Community Reinvestment Agency (CRA) Meeting,limited-community-reinvestment-agency-cra-meeting,10180,4123,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4123,minutes/2026/2026-05-04/2026-05-05_limited-community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-05-04,2026-05-05,"Revised LBA, CRA and Council Formal Meeting",revised-lba-cra-and-council-formal-meeting,61277,4098,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4098,minutes/2026/2026-05-04/2026-05-05_revised-lba-cra-and-council-formal-meeting.md
primegov,2026,2026-05-11,2026-05-12,Community Reinvestment Agency (CRA) Meeting,community-reinvestment-agency-cra-meeting,17962,4091,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4091,minutes/2026/2026-05-11/2026-05-12_community-reinvestment-agency-cra-meeting.md
primegov,2026,2026-05-11,2026-05-12,Council Work Session Meeting,council-work-session-meeting,15999,4101,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4101,minutes/2026/2026-05-11/2026-05-12_council-work-session-meeting.md
primegov,2026,2026-05-11,2026-05-14,Council Work Session Meeting,council-work-session-meeting,21614,4130,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4130,minutes/2026/2026-05-11/2026-05-14_council-work-session-meeting.md
primegov,2026,2026-05-18,2026-05-19,Council Work Session Meeting,council-work-session-meeting,26157,4108,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4108,minutes/2026/2026-05-18/2026-05-19_council-work-session-meeting.md
primegov,2026,2026-06-08,2026-06-09,Council Formal Meeting,council-formal-meeting,19234,4161,https://slc.primegov.com/Portal/Meeting?meetingTemplateId=4161,minutes/2026/2026-06-08/2026-06-09_council-formal-meeting.md
