date,year,body,title,motion_no,motion,motion_type,action_class,result,mover,seconder,names_recorded,member,vote,source
2024-06-12,2024,PlanningCommission,Planning Commission,6,"forward a recommendation to adopt this text amendment, with the addition of the consideration of not allowing storage, destruction, and processing of medical waste or hazardous waste",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Rich Tuttle,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,7,"make a recommendation of denial for the following reasons, does not comport with downtown plan, does not comport with existing purpose of the zone",Other,procedural,6:0 Pass,Bree Scheer,Rich Tuttle,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-12,2024,PlanningCommission,Planning Commission,8,forward a recommendation to adopt this zoning text amendment to the City Council,Zoning Text Amendment,recommendation,Positive recommendation 6:0,Aimee Burrows,Landon Kraczek,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-10/2024-06-12_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,5:0 Pass,Rich Tuttle,Landon Kraczek,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,5:0 Pass,Rich Tuttle,Landon Kraczek,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,5:0 Pass,Rich Tuttle,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,5:0 Pass,Rich Tuttle,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,5:0 Pass,Rich Tuttle,Landon Kraczek,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,2,"approve this Conditional Use modification application, as recommended by staff",Conditional Use,final_action,5:0 Approved (Final Action),Bree Scheer,Landon Kraczek,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,2,"approve this Conditional Use modification application, as recommended by staff",Conditional Use,final_action,5:0 Approved (Final Action),Bree Scheer,Landon Kraczek,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,2,"approve this Conditional Use modification application, as recommended by staff",Conditional Use,final_action,5:0 Approved (Final Action),Bree Scheer,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,2,"approve this Conditional Use modification application, as recommended by staff",Conditional Use,final_action,5:0 Approved (Final Action),Bree Scheer,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,2,"approve this Conditional Use modification application, as recommended by staff",Conditional Use,final_action,5:0 Approved (Final Action),Bree Scheer,Landon Kraczek,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,5,forward a recommendation of denial to City Council for this Zoning Map Amendment,Zoning Map Amendment,recommendation,Negative recommendation 5:0,Landon Kraczek,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,5,forward a recommendation of denial to City Council for this Zoning Map Amendment,Zoning Map Amendment,recommendation,Negative recommendation 5:0,Landon Kraczek,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,5,forward a recommendation of denial to City Council for this Zoning Map Amendment,Zoning Map Amendment,recommendation,Negative recommendation 5:0,Landon Kraczek,Bree Scheer,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,5,forward a recommendation of denial to City Council for this Zoning Map Amendment,Zoning Map Amendment,recommendation,Negative recommendation 5:0,Landon Kraczek,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,5,forward a recommendation of denial to City Council for this Zoning Map Amendment,Zoning Map Amendment,recommendation,Negative recommendation 5:0,Landon Kraczek,Bree Scheer,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,6,forward a recommendation to City Council to adopt the Upper Yale local historic district,Other,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,6,forward a recommendation to City Council to adopt the Upper Yale local historic district,Other,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,6,forward a recommendation to City Council to adopt the Upper Yale local historic district,Other,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,6,forward a recommendation to City Council to adopt the Upper Yale local historic district,Other,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,6,forward a recommendation to City Council to adopt the Upper Yale local historic district,Other,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,7,"forward a recommendation, with conditions, to adopt the zoning text amendment to City Council",Zoning Text Amendment,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,7,"forward a recommendation, with conditions, to adopt the zoning text amendment to City Council",Zoning Text Amendment,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,7,"forward a recommendation, with conditions, to adopt the zoning text amendment to City Council",Zoning Text Amendment,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,7,"forward a recommendation, with conditions, to adopt the zoning text amendment to City Council",Zoning Text Amendment,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-06-26,2024,PlanningCommission,Planning Commission,7,"forward a recommendation, with conditions, to adopt the zoning text amendment to City Council",Zoning Text Amendment,recommendation,Positive recommendation 5:0,Amy Barry,Bree Scheer,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-06-24/2024-06-26_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-07-10,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda items one and two,Consent Agenda,procedural,6:0 Pass,Amy Barry,Landon Kraczek,True,Rich Tuttle,Aye,planning_commission/minutes/2024/2024-07-08/2024-07-10_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,6:0 Pass,Aimee Burrows,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-14,2024,PlanningCommission,Planning Commission,2,forward a recommendation to adopt this zoning map amendment to the City Council,Zoning Map Amendment,recommendation,Positive recommendation 6:0,Bree Scheer,Amy Barry,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-08-12/2024-08-14_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,1,"approve the July 31, 2023 minutes",Minutes,procedural,6:0 Pass,Aimee Burrows,Anaya Gayle,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,2,"table the August 14, 2024 minutes",Minutes,procedural,6:1 Pass,Bree Scheer,Landon Kraczek,True,Amy Barry,Nay,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-08-28,2024,PlanningCommission,Planning Commission,3,"forward a recommendation of approval of this text amendment to the City Council, with additional direction that staff can review certain verbiage as long as it meets intent in briefing",Zoning Text Amendment,recommendation,Positive recommendation 6:0,Amy Barry,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-08-26/2024-08-28_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,1,approve the Consent Agenda,Consent Agenda,procedural,7:0 Pass,Aimee Burrows,Bree Scheer,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Brian Scott,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Landon Kraczek,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Mike Christensen,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Amy Barry,Nay,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,2,approve this Conditional Use application coinciding with staff’s recommendations and with the additional condition that there be a physical barrier consisting of either a permanent fence or earthen berm placed at the 1000 foot buffer area,Conditional Use,final_action,5:2 Approved (Final Action),Anaya Gayle,Landon Kraczek,True,Bree Scheer,Nay,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,3,approve this Design Review application as recommended by staff but with the following modifications: 1) That the gallery space along 800 South remain in operation as retail to comply with ground floor uses defined by zoning code and if the galley use changes it should continue to be retail in focus,Design Review,final_action,6:1 Approved (Final Action),Amy Barry,Bree Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,3,approve this Design Review application as recommended by staff but with the following modifications: 1) That the gallery space along 800 South remain in operation as retail to comply with ground floor uses defined by zoning code and if the galley use changes it should continue to be retail in focus,Design Review,final_action,6:1 Approved (Final Action),Amy Barry,Bree Scheer,True,Amy Barry,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,3,approve this Design Review application as recommended by staff but with the following modifications: 1) That the gallery space along 800 South remain in operation as retail to comply with ground floor uses defined by zoning code and if the galley use changes it should continue to be retail in focus,Design Review,final_action,6:1 Approved (Final Action),Amy Barry,Bree Scheer,True,Anaya Gayle,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
2024-09-11,2024,PlanningCommission,Planning Commission,3,approve this Design Review application as recommended by staff but with the following modifications: 1) That the gallery space along 800 South remain in operation as retail to comply with ground floor uses defined by zoning code and if the galley use changes it should continue to be retail in focus,Design Review,final_action,6:1 Approved (Final Action),Amy Barry,Bree Scheer,True,Bree Scheer,Aye,planning_commission/minutes/2024/2024-09-09/2024-09-11_planning-commission-meeting.md
