date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,pmn_body,notice_url,bytes,sha256,doc_class,fetch_status,text_path,text_chars
2024-05-28,Resolution Appointing Official to MSD.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127965.docx,2026-07-14,text,none (docx raw retained),raw/2024-05-28/1127965_Resolution_Appointing_Official_to_MSD.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,29442,18e02196a94c3105,,,,
2024-06-25,2024 Emigration Consolidated Fee Schedule Amendments v2.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139517.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1139517_2024_Emigration_Consolidated_Fee_Schedule_Amendments_v2.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/921877.html,462609,2b05f17dadd617ec,,,,
2024-06-25,2025 Proposed Budget - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139515.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1139515_2025_Proposed_Budget_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/921877.html,178519,46275aa9734949ed,,,,
2024-06-25,4.1 - Emigration Canyon Budget Resolution.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139819.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1139819_4.1_-_Emigration_Canyon_Budget_Resolution.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/923573.html,224225,a1e568ee8c90a0f9,,,,
2024-06-25,4.2 - Emigration Canyon Fee Schedule Resolution.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139821.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1139821_4.2_-_Emigration_Canyon_Fee_Schedule_Resolution.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/923573.html,470584,9c50ff15db5e45cb,,,,
2024-06-25,5.1 - UPD Emigration Canyon Monthly Report May.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139823.docx,2026-07-14,text,none (docx raw retained),raw/2024-06-25/1139823_5.1_-_UPD_Emigration_Canyon_Monthly_Report_May.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/923573.html,58626,dfadf5e694195d6d,,,,
2024-06-25,5.3 - July 2024.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139825.docx,2026-07-14,text,none (docx raw retained),raw/2024-06-25/1139825_5.3_-_July_2024.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/923573.html,13591,91397c568a9c1795,,,,
2024-06-25,6.1 - Greater Salt Lake MSD draft 6.3.24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1139827.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1139827_6.1_-_Greater_Salt_Lake_MSD_draft_6.3.24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/923573.html,2054468,7ae8dfbd37d25d5d,,,,
2024-06-25,Public Notice for Budget.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1136565.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-25/1136565_Public_Notice_for_Budget.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/921877.html,70606,7c6369c82809e15e,,,,
2024-06-27,Emigration Canyon-Public Hearing Notice.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1135515.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-27/1135515_Emigration_Canyon-Public_Hearing_Notice.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/915927.html,88906,1928dc3da35a2916,,,,
2024-06-27,REZ2024-001197 - Camp K Rezone PC Combined Staff Report.pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1140019.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-27/1140019_REZ2024-001197_-_Camp_K_Rezone_PC_Combined_Staff_Report.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/915927.html,692422,018043654856db60,staff_report,ok,text/1140019_REZ2024-001197_-_Camp_K_Rezone_PC_Combined_Staff_Report.txt,22831
2024-06-27,WVR2024-001086 staff report.pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1139113.pdf,2026-07-14,text,pdftotext -layout,raw/2024-06-27/1139113_WVR2024-001086_staff_report.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/915927.html,10557612,ab60dfae56cf9ced,staff_report,ok,text/1139113_WVR2024-001086_staff_report.txt,124701
2024-07-30,5.3 2nd Quarter Animal Services Report Emigration 2024.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1150457.pdf,2026-07-14,text,pdftotext -layout,raw/2024-07-30/1150457_5.3_2nd_Quarter_Animal_Services_Report_Emigration_2024.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/929527.html,11786743,27011ba5042e505d,,,,
2024-07-30,6.1 Consideration of Ordinance Prohibiting Fire Ignition Sources.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1151235.pdf,2026-07-14,text,pdftotext -layout,raw/2024-07-30/1151235_6.1_Consideration_of_Ordinance_Prohibiting_Fire_Ignition_Sources.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/929527.html,133207,f7374482f8504e73,,,,
2024-07-30,6.2 Resolution Appointing Planning Commission Members.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1151237.pdf,2026-07-14,text,pdftotext -layout,raw/2024-07-30/1151237_6.2_Resolution_Appointing_Planning_Commission_Members.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/929527.html,112608,c69c76c04034d7f2,,,,
2024-07-30,Ordinance 2024-07-01 Prohibiting Fire Ignition Sources Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1151677.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2024-07-30/1151677_Ordinance_2024-07-01_Prohibiting_Fire_Ignition_Sources_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/930139.html,65538,26ec9bedd8342e05,,,,
2024-08-08,240808_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1152003.pdf,2026-07-14,text,pdftotext -layout,raw/2024-08-08/1152003_240808_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/929423.html,2269665,736a3da983f88d89,,,,
2024-08-27,July 2024 Updated Questionnaire for SB174 and HB 476 (Subdivision Updates) (2024-08-27).pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1162685.pdf,2026-07-14,text,pdftotext -layout,raw/2024-08-27/1162685_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-08-27.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/935699.html,197582,6ddfc3cc646e7df2,,,,
2024-09-24,9-24-2024 Agenda Packet.docx,Council,,full_packet,https://www.utah.gov/pmn/files/1173601.docx,2026-07-14,text,none (docx raw retained),raw/2024-09-24/1173601_9-24-2024_Agenda_Packet.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,231297,8cb25f37efbacfda,,,,
2024-09-24,9-24-2024 Amended Agenda Packet (2).pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1173779.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-24/1173779_9-24-2024_Amended_Agenda_Packet_2.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,6466042,a99d1e5af35d98c1,,,,
2024-09-24,EC Council _ Code Update Presentation _ Sept 2024.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1174273.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-24/1174273_EC_Council_Code_Update_Presentation_Sept_2024.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,5021108,f0ac726ef6517e9e,,,,
2024-09-24,Updated Public Safety Bond Presentation.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1174411.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-24/1174411_Updated_Public_Safety_Bond_Presentation.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,226569,7dfacf817285ef47,,,,
2024-09-24,image0.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1174269.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2024-09-24/1174269_image0.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,163992,9bbe5ba8b1cf2891,,,,
2024-09-24,image1.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1174271.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2024-09-24/1174271_image1.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/942045.html,172551,d0257c03b48d1388,,,,
2024-09-26,Emigration Canyon 476 Compliance Amendments Staff Report (2024-09-20).pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1173399.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-26/1173399_Emigration_Canyon_476_Compliance_Amendments_Staff_Report_2024-09-20.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/939509.html,245842,188845990ecc60ad,staff_report,ok,text/1173399_Emigration_Canyon_476_Compliance_Amendments_Staff_Report_2024-09-20.txt,8428
2024-09-26,Emigration Canyon SB174-HB476 Subdivision Use Ordinance Adopting Resolution (2024-09-20) (ST062-009).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1173401.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-26/1173401_Emigration_Canyon_SB174-HB476_Subdivision_Use_Ordinance_Adopting_Resolution_2024-09-20_ST062-009.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/939509.html,169061,1d13ab639d5b7c3b,,,,
2024-09-26,JLS edits - SB174 HB476 Revisions 2024-09-20 EC Title 18 Subdivision Ordinance Draft.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1173403.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-26/1173403_JLS_edits_-_SB174_HB476_Revisions_2024-09-20_EC_Title_18_Subdivision_Ordinance_Draft.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/939509.html,607886,be52895a10079afe,,,,
2024-09-26,July 2024 Updated Questionnaire for SB174 and HB 476 (Subdivision Updates) (2024-07-15).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1173405.pdf,2026-07-14,text,pdftotext -layout,raw/2024-09-26/1173405_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-07-15.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/939509.html,197582,6ddfc3cc646e7df2,,,,
2024-10-22,10-22-24 Agenda Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1185313.pdf,2026-07-14,text,pdftotext -layout,raw/2024-10-22/1185313_10-22-24_Agenda_Packet.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/948157.html,10406471,034460ca9459eea7,,,,
2024-10-22,Ordinance 2024-10-02.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1231447.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2024-10-22/1231447_Ordinance_2024-10-02.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/973347.html,2055385,b213de0e28877054,,,,
2024-10-22,Unified Fire Authority Quarterly Report.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1186937.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2024-10-22/1186937_Unified_Fire_Authority_Quarterly_Report.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/948157.html,289447,0be294dd9ca04fc5,,,,
2024-11-19,11-19-24 Agenda Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1197195.pdf,2026-07-14,text,pdftotext -layout,raw/2024-11-19/1197195_11-19-24_Agenda_Packet.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/954547.html,1315527,56fad572ac5962c3,,,,
2024-11-19,Ordinance 2024-11-01 - SIGNED.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1231441.pdf,2026-07-14,text,pdftotext -layout,raw/2024-11-19/1231441_Ordinance_2024-11-01_-_SIGNED.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/973343.html,290516,a46874aeae5d71f8,,,,
2024-12-12,241212_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1204491.pdf,2026-07-14,text,pdftotext -layout,raw/2024-12-12/1204491_241212_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/956863.html,699162,9f2fc6e0729163cd,,,,
2024-12-17,12-17-24 Agenda Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1210469.pdf,2026-07-14,text,pdftotext -layout,raw/2024-12-17/1210469_12-17-24_Agenda_Packet.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/961617.html,1125050,fc6ff14b9528172f,,,,
2025-01-27,Ordinance 2025-O-01 - Appointing MSD as Municipal Engineer.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1225549.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-01-27/1225549_Ordinance_2025-O-01_-_Appointing_MSD_as_Municipal_Engineer.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/970073.html,112114,87b2806eabfd1b11,,,,
2025-01-28,01-28-2025 Agenda Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1224367.pdf,2026-07-14,text,pdftotext -layout,raw/2025-01-28/1224367_01-28-2025_Agenda_Packet.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/969511.html,4629823,e5ab788140c2a8d0,,,,
2025-02-18,01-28-2025 Emigration Canyon CC Meeting - Attachment D - Public Notice Feb 2025_Notice Of Public Hearing Bud Amend.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1225783.pdf,2026-07-14,text,pdftotext -layout,raw/2025-02-18/1225783_01-28-2025_Emigration_Canyon_CC_Meeting_-_Attachment_D_-_Public_Notice_Feb_2025_Notice_Of_Public_Hea.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/970221.html,67274,e64f199dc8df302f,,,,
2025-02-25,02-25-2025 Emigration CC Meeting Packet.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1237249.pdf,2026-07-14,text,pdftotext -layout,raw/2025-02-25/1237249_02-25-2025_Emigration_CC_Meeting_Packet.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/976233.html,2036057,db378352b5a43f2c,,,,
2025-03-25,03-25-2025 Emigration Canyon CC Meeting Packet with Agenda.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1249361.pdf,2026-07-14,text,pdftotext -layout,raw/2025-03-25/1249361_03-25-2025_Emigration_Canyon_CC_Meeting_Packet_with_Agenda.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/982413.html,1483017,29e2a65248ef9533,,,,
2025-03-25,03-25-2025 Emigration Canyon WS Meeting Packet with Agenda.pdf,Council,,full_packet,https://www.utah.gov/pmn/files/1249357.pdf,2026-07-14,text,pdftotext -layout,raw/2025-03-25/1249357_03-25-2025_Emigration_Canyon_WS_Meeting_Packet_with_Agenda.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/982411.html,5052599,a2b5ac2f567c31e5,,,,
2025-04-22,04-22-2025 Emigration CC Meeting Agenda with AMENDED Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1261595.pdf,2026-07-14,text,pdftotext -layout,raw/2025-04-22/1261595_04-22-2025_Emigration_CC_Meeting_Agenda_with_AMENDED_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/988957.html,7126631,3157939979808548,,,,
2025-04-22,04-22-2025 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1261117.pdf,2026-07-14,text,pdftotext -layout,raw/2025-04-22/1261117_04-22-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/988957.html,3895208,7602d1a7b13a1a86,,,,
2025-05-08,250508_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1265807.pdf,2026-07-14,text,pdftotext -layout,raw/2025-05-08/1265807_250508_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/989953.html,2342554,15fda8ae9721fb2d,,,,
2025-05-08,Emigration-Public Hearing Notice_May.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1263043.pdf,2026-07-14,text,pdftotext -layout,raw/2025-05-08/1263043_Emigration-Public_Hearing_Notice_May.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/989953.html,165793,eefcf3e13c052617,,,,
2025-05-27,05-27-2025 Emigration Canyon CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1276549.pdf,2026-07-14,text,pdftotext -layout,raw/2025-05-27/1276549_05-27-2025_Emigration_Canyon_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/997589.html,6924112,54ba05a25d89c509,,,,
2025-05-27,FY 2026 Budget Hearing Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1272249.pdf,2026-07-14,text,pdftotext -layout,raw/2025-05-27/1272249_FY_2026_Budget_Hearing_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/995237.html,109796,38b83aba0081cc25,,,,
2025-06-02,Emigration Canyon 2025.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1264299.pdf,2026-07-14,text,pdftotext -layout,raw/2025-06-02/1264299_Emigration_Canyon_2025.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/990769.html,807465,3ff222e68e81f20c,,,,
2025-06-02,UOCAVA Emigration Canyon 2025.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1264301.pdf,2026-07-14,text,pdftotext -layout,raw/2025-06-02/1264301_UOCAVA_Emigration_Canyon_2025.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/990769.html,699500,90d0d19336feca1c,,,,
2025-06-09,Emigration Canyon Certified Candidate List.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1282915.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-06-09/1282915_Emigration_Canyon_Certified_Candidate_List.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1001357.html,41548,2593deb10e64f1a8,,,,
2025-06-12,5798 Emigration Rd Fence Propsal.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1284683.pdf,2026-07-14,text,pdftotext -layout,raw/2025-06-12/1284683_5798_Emigration_Rd_Fence_Propsal.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/998425.html,3176637,5e3b04370b428753,,,,
2025-06-24,Emigration 2025-O-04 Open Fires Amendment.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1290723.pdf,2026-07-14,text,pdftotext -layout,raw/2025-06-24/1290723_Emigration_2025-O-04_Open_Fires_Amendment.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1005567.html,147047,e99865ea568eea49,,,,
2025-06-28,Emigration SAMPLE Primary Ballots.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1292735.pdf,2026-07-14,text,pdftotext -layout,raw/2025-06-28/1292735_Emigration_SAMPLE_Primary_Ballots.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1006549.html,147441,3c14e11bbc56e4f2,,,,
2025-07-10,Emigration-Public Hearing Notice_July.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1292787.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1292787_Emigration-Public_Hearing_Notice_July.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,165733,9eedf9cfddde2d71,,,,
2025-07-10,OAM2025-001434 - CLEAN Chapter 19.02 Emigration Canyon Interim Draft.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295421.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295421_OAM2025-001434_-_CLEAN_Chapter_19.02_Emigration_Canyon_Interim_Draft.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,135340,2422cb39f9d32917,,,,
2025-07-10,OAM2025-001435 -EXHIBIT Emigration Canyon Nonconforming Uses and Noncomplying Structures (19.88).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295425.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295425_OAM2025-001435_-EXHIBIT_Emigration_Canyon_Nonconforming_Uses_and_Noncomplying_Structures_19.88.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,131818,a8486a92491ada5e,,,,
2025-07-10,Redlined 19.02.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295423.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295423_Redlined_19.02.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,273836,0b12e36641860895,,,,
2025-07-10,psmOAM2025-001430 Ordinance Amending 19.02.090.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295427.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295427_psmOAM2025-001430_Ordinance_Amending_19.02.090.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,170918,cd9139fb81af29e5,,,,
2025-07-10,psmOAM2025-001433 Repeal Chapters 19.08 19.44 19.56 and 19.86..pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295429.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295429_psmOAM2025-001433_Repeal_Chapters_19.08_19.44_19.56_and_19.86..pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,147808,755038f9b6b15cea,,,,
2025-07-10,psmOAM2025-001435 Amending Chapter 19.02.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295431.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295431_psmOAM2025-001435_Amending_Chapter_19.02.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,149499,279e25357d693b57,,,,
2025-07-10,psmOAM2025-001435 Repeal and replace Chapter 19.88.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1295433.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-10/1295433_psmOAM2025-001435_Repeal_and_replace_Chapter_19.88.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1006577.html,149737,3547210328882432,,,,
2025-07-14,07-14-2025 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1297903.pdf,2026-07-14,text,pdftotext -layout,raw/2025-07-14/1297903_07-14-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1009497.html,1005002,715176f21eb52571,,,,
2025-08-14,250814_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1307329.pdf,2026-07-14,text,pdftotext -layout,raw/2025-08-14/1307329_250814_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1012699.html,3161022,a777c6ec863b0407,,,,
2025-08-14,Emigration-Public Hearing Notice_August.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1303507.pdf,2026-07-14,text,pdftotext -layout,raw/2025-08-14/1303507_Emigration-Public_Hearing_Notice_August.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1012699.html,208700,f275bee25ea102eb,,,,
2025-08-14,"Public Comments for August 14, 2025 Planning Commission Public Hearing.pdf",PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1308527.pdf,2026-07-14,text,pdftotext -layout,raw/2025-08-14/1308527_Public_Comments_for_August_14_2025_Planning_Commission_Public_Hearing.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1012699.html,116853,ffcf46635a52fa17,,,,
2025-08-26,08-26-2025 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1314151.pdf,2026-07-14,text,pdftotext -layout,raw/2025-08-26/1314151_08-26-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1018297.html,5353199,16dce679687a3e96,,,,
2025-08-26,Emigration 2025-O-05 Title 19.02 Changes.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316815.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-08-26/1316815_Emigration_2025-O-05_Title_19.02_Changes.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019641.html,444739,1a8c2ed616a9e035,,,,
2025-08-26,Emigration 2025-O-06 Repealing 19.08-19.44-19.56.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316841.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-08-26/1316841_Emigration_2025-O-06_Repealing_19.08-19.44-19.56.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019651.html,163881,7008443be8a484d1,,,,
2025-08-26,Emigration 2025-O-07 Chapter 19.88 Nonconforming Uses and Structures.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316833.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-08-26/1316833_Emigration_2025-O-07_Chapter_19.88_Nonconforming_Uses_and_Structures.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019649.html,393743,00e7a103b69710d2,,,,
2025-08-26,Emigration 2025-O-09 Zoning Map Change - 4180 Emigration Canyon Road.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316831.pdf,2026-07-14,scanned,claude_vision,raw/2025-08-26/1316831_Emigration_2025-O-09_Zoning_Map_Change_-_4180_Emigration_Canyon_Road.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019647.html,516000,3ffb30a8c5a8421f,plan_amendment,ok,text/1316831_Emigration_2025-O-09_Zoning_Map_Change_-_4180_Emigration_Canyon_Road.txt,15495
2025-08-26,Emigration 2025-O-10 Fee Schedule Amendment FY2026.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316871.pdf,2026-07-14,text,pdftotext -layout,raw/2025-08-26/1316871_Emigration_2025-O-10_Fee_Schedule_Amendment_FY2026.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019661.html,1401160,21fe33eb89c7b147,,,,
2025-08-26,Emigration 2025-O-11 Adopting Stage 2 Fire Restrictions.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1316847.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-08-26/1316847_Emigration_2025-O-11_Adopting_Stage_2_Fire_Restrictions.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1019653.html,232543,586a78dff6a0e956,,,,
