date,body,meeting_type,packet_kind,title,label,pmn_body,fid,ext,source_url,notice_url,purged,raw_rel,raw_name
2024-03-26,Council,,supporting_docs,6.10 - 11-28-23.pdf,Public Information Handout,5809,1101821,pdf,https://www.utah.gov/pmn/files/1101821.pdf,https://www.utah.gov/pmn/sitemap/notice/902003.html,,raw/2024-03-26/1101821_6.10_-_11-28-23.pdf,1101821_6.10_-_11-28-23.pdf
2024-03-26,Council,,supporting_docs,6.10 - 12-06-23.pdf,Public Information Handout,5809,1101823,pdf,https://www.utah.gov/pmn/files/1101823.pdf,https://www.utah.gov/pmn/sitemap/notice/902003.html,,raw/2024-03-26/1101823_6.10_-_12-06-23.pdf,1101823_6.10_-_12-06-23.pdf
2024-03-26,Council,,supporting_docs,6.3 - 2024 Child Abuse Prevention Month.pdf,Public Information Handout,5809,1101817,pdf,https://www.utah.gov/pmn/files/1101817.pdf,https://www.utah.gov/pmn/sitemap/notice/902003.html,,raw/2024-03-26/1101817_6.3_-_2024_Child_Abuse_Prevention_Month.pdf,1101817_6.3_-_2024_Child_Abuse_Prevention_Month.pdf
2024-03-26,Council,,supporting_docs,6.6 - Revised and Restated Interlocal Agreement Governing the Unified Police Department-Signed.pdf,Public Information Handout,5809,1101819,pdf,https://www.utah.gov/pmn/files/1101819.pdf,https://www.utah.gov/pmn/sitemap/notice/902003.html,,raw/2024-03-26/1101819_6.6_-_Revised_and_Restated_Interlocal_Agreement_Governing_the_Unified_Police_Department-Signed.pdf,1101819_6.6_-_Revised_and_Restated_Interlocal_Agreement_Governing_the_Unified_Police_Department-Signed.pdf
2024-04-11,PlanningCommission,,supporting_docs,240411_EmigrationPC_Packet.pdf,Other,1562,1107073,pdf,https://www.utah.gov/pmn/files/1107073.pdf,https://www.utah.gov/pmn/sitemap/notice/903107.html,,raw/2024-04-11/1107073_240411_EmigrationPC_Packet.pdf,1107073_240411_EmigrationPC_Packet.pdf
2024-04-23,Council,,supporting_docs,04-23-24.pdf,Public Information Handout,5809,1113455,pdf,https://www.utah.gov/pmn/files/1113455.pdf,https://www.utah.gov/pmn/sitemap/notice/908409.html,,raw/2024-04-23/1113455_04-23-24.pdf,1113455_04-23-24.pdf
2024-04-23,Council,,supporting_docs,2024.04.23 Resolution re Fireworks.pdf,Public Information Handout,5809,1113461,pdf,https://www.utah.gov/pmn/files/1113461.pdf,https://www.utah.gov/pmn/sitemap/notice/908409.html,,raw/2024-04-23/1113461_2024.04.23_Resolution_re_Fireworks.pdf,1113461_2024.04.23_Resolution_re_Fireworks.pdf
2024-05-23,PlanningCommission,,staff_report,Leick Staff Report With Changes (2024-05-20) (GR022-006).pdf,Other,1562,1125369,pdf,https://www.utah.gov/pmn/files/1125369.pdf,https://www.utah.gov/pmn/sitemap/notice/915297.html,,raw/2024-05-23/1125369_Leick_Staff_Report_With_Changes_2024-05-20_GR022-006.pdf,1125369_Leick_Staff_Report_With_Changes_2024-05-20_GR022-006.pdf
2024-05-28,Council,,supporting_docs,05-28-24.pdf,Public Information Handout,5809,1127499,pdf,https://www.utah.gov/pmn/files/1127499.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127499_05-28-24.pdf,1127499_05-28-24.pdf
2024-05-28,Council,,supporting_docs,5.2 - Construction Status Update Notice - 5.27.2024 - 6.4.2024.pdf,Public Information Handout,5809,1127501,pdf,https://www.utah.gov/pmn/files/1127501.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127501_5.2_-_Construction_Status_Update_Notice_-_5.27.2024_-_6.4.2024.pdf,1127501_5.2_-_Construction_Status_Update_Notice_-_5.27.2024_-_6.4.2024.pdf
2024-05-28,Council,,supporting_docs,5.3 - 2025 Proposed Budget - Emigration Canyon.pdf,Public Information Handout,5809,1127503,pdf,https://www.utah.gov/pmn/files/1127503.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127503_5.3_-_2025_Proposed_Budget_-_Emigration_Canyon.pdf,1127503_5.3_-_2025_Proposed_Budget_-_Emigration_Canyon.pdf
2024-05-28,Council,,supporting_docs,5.3 - Resolution on Tentative Budget.pdf,Public Information Handout,5809,1127967,pdf,https://www.utah.gov/pmn/files/1127967.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127967_5.3_-_Resolution_on_Tentative_Budget.pdf,1127967_5.3_-_Resolution_on_Tentative_Budget.pdf
2024-05-28,Council,,supporting_docs,5.4 - MSD ILA Agreement.pdf,Public Information Handout,5809,1127505,pdf,https://www.utah.gov/pmn/files/1127505.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127505_5.4_-_MSD_ILA_Agreement.pdf,1127505_5.4_-_MSD_ILA_Agreement.pdf
2024-05-28,Council,,supporting_docs,5.6 - Resolution Creating Comm. Council Cmte & Appointing Officials.pdf,Public Information Handout,5809,1127969,pdf,https://www.utah.gov/pmn/files/1127969.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127969_5.6_-_Resolution_Creating_Comm._Council_Cmte_Appointing_Officials.pdf,1127969_5.6_-_Resolution_Creating_Comm._Council_Cmte_Appointing_Officials.pdf
2024-05-28,Council,,supporting_docs,5.7 - Resolution Designating Municipal Name.pdf,Public Information Handout,5809,1127971,pdf,https://www.utah.gov/pmn/files/1127971.pdf,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127971_5.7_-_Resolution_Designating_Municipal_Name.pdf,1127971_5.7_-_Resolution_Designating_Municipal_Name.pdf
2024-05-28,Council,,supporting_docs,Resolution Appointing Official to MSD.docx,Public Information Handout,5809,1127965,docx,https://www.utah.gov/pmn/files/1127965.docx,https://www.utah.gov/pmn/sitemap/notice/916299.html,,raw/2024-05-28/1127965_Resolution_Appointing_Official_to_MSD.docx,1127965_Resolution_Appointing_Official_to_MSD.docx
2024-06-25,Council,,supporting_docs,2024 Emigration Consolidated Fee Schedule Amendments v2.pdf,Public Information Handout,5809,1139517,pdf,https://www.utah.gov/pmn/files/1139517.pdf,https://www.utah.gov/pmn/sitemap/notice/921877.html,,raw/2024-06-25/1139517_2024_Emigration_Consolidated_Fee_Schedule_Amendments_v2.pdf,1139517_2024_Emigration_Consolidated_Fee_Schedule_Amendments_v2.pdf
2024-06-25,Council,,supporting_docs,2025 Proposed Budget - Emigration Canyon.pdf,Public Information Handout,5809,1139515,pdf,https://www.utah.gov/pmn/files/1139515.pdf,https://www.utah.gov/pmn/sitemap/notice/921877.html,,raw/2024-06-25/1139515_2025_Proposed_Budget_-_Emigration_Canyon.pdf,1139515_2025_Proposed_Budget_-_Emigration_Canyon.pdf
2024-06-25,Council,,supporting_docs,4.1 - Emigration Canyon Budget Resolution.pdf,Public Information Handout,5809,1139819,pdf,https://www.utah.gov/pmn/files/1139819.pdf,https://www.utah.gov/pmn/sitemap/notice/923573.html,,raw/2024-06-25/1139819_4.1_-_Emigration_Canyon_Budget_Resolution.pdf,1139819_4.1_-_Emigration_Canyon_Budget_Resolution.pdf
2024-06-25,Council,,supporting_docs,4.2 - Emigration Canyon Fee Schedule Resolution.pdf,Public Information Handout,5809,1139821,pdf,https://www.utah.gov/pmn/files/1139821.pdf,https://www.utah.gov/pmn/sitemap/notice/923573.html,,raw/2024-06-25/1139821_4.2_-_Emigration_Canyon_Fee_Schedule_Resolution.pdf,1139821_4.2_-_Emigration_Canyon_Fee_Schedule_Resolution.pdf
2024-06-25,Council,,supporting_docs,5.1 - UPD Emigration Canyon Monthly Report May.docx,Public Information Handout,5809,1139823,docx,https://www.utah.gov/pmn/files/1139823.docx,https://www.utah.gov/pmn/sitemap/notice/923573.html,,raw/2024-06-25/1139823_5.1_-_UPD_Emigration_Canyon_Monthly_Report_May.docx,1139823_5.1_-_UPD_Emigration_Canyon_Monthly_Report_May.docx
2024-06-25,Council,,supporting_docs,5.3 - July 2024.docx,Public Information Handout,5809,1139825,docx,https://www.utah.gov/pmn/files/1139825.docx,https://www.utah.gov/pmn/sitemap/notice/923573.html,,raw/2024-06-25/1139825_5.3_-_July_2024.docx,1139825_5.3_-_July_2024.docx
2024-06-25,Council,,supporting_docs,6.1 - Greater Salt Lake MSD draft 6.3.24.pdf,Public Information Handout,5809,1139827,pdf,https://www.utah.gov/pmn/files/1139827.pdf,https://www.utah.gov/pmn/sitemap/notice/923573.html,,raw/2024-06-25/1139827_6.1_-_Greater_Salt_Lake_MSD_draft_6.3.24.pdf,1139827_6.1_-_Greater_Salt_Lake_MSD_draft_6.3.24.pdf
2024-06-25,Council,,supporting_docs,Public Notice for Budget.pdf,Public Information Handout,5809,1136565,pdf,https://www.utah.gov/pmn/files/1136565.pdf,https://www.utah.gov/pmn/sitemap/notice/921877.html,,raw/2024-06-25/1136565_Public_Notice_for_Budget.pdf,1136565_Public_Notice_for_Budget.pdf
2024-06-27,PlanningCommission,,supporting_docs,Emigration Canyon-Public Hearing Notice.pdf,Public Information Handout,1562,1135515,pdf,https://www.utah.gov/pmn/files/1135515.pdf,https://www.utah.gov/pmn/sitemap/notice/915927.html,,raw/2024-06-27/1135515_Emigration_Canyon-Public_Hearing_Notice.pdf,1135515_Emigration_Canyon-Public_Hearing_Notice.pdf
2024-06-27,PlanningCommission,,staff_report,REZ2024-001197 - Camp K Rezone PC Combined Staff Report.pdf,Other,1562,1140019,pdf,https://www.utah.gov/pmn/files/1140019.pdf,https://www.utah.gov/pmn/sitemap/notice/915927.html,,raw/2024-06-27/1140019_REZ2024-001197_-_Camp_K_Rezone_PC_Combined_Staff_Report.pdf,1140019_REZ2024-001197_-_Camp_K_Rezone_PC_Combined_Staff_Report.pdf
2024-06-27,PlanningCommission,,staff_report,WVR2024-001086 staff report.pdf,Other,1562,1139113,pdf,https://www.utah.gov/pmn/files/1139113.pdf,https://www.utah.gov/pmn/sitemap/notice/915927.html,,raw/2024-06-27/1139113_WVR2024-001086_staff_report.pdf,1139113_WVR2024-001086_staff_report.pdf
2024-07-30,Council,,supporting_docs,5.3 2nd Quarter Animal Services Report Emigration 2024.pdf,Public Information Handout,5809,1150457,pdf,https://www.utah.gov/pmn/files/1150457.pdf,https://www.utah.gov/pmn/sitemap/notice/929527.html,,raw/2024-07-30/1150457_5.3_2nd_Quarter_Animal_Services_Report_Emigration_2024.pdf,1150457_5.3_2nd_Quarter_Animal_Services_Report_Emigration_2024.pdf
2024-07-30,Council,,supporting_docs,6.1 Consideration of Ordinance Prohibiting Fire Ignition Sources.pdf,Public Information Handout,5809,1151235,pdf,https://www.utah.gov/pmn/files/1151235.pdf,https://www.utah.gov/pmn/sitemap/notice/929527.html,,raw/2024-07-30/1151235_6.1_Consideration_of_Ordinance_Prohibiting_Fire_Ignition_Sources.pdf,1151235_6.1_Consideration_of_Ordinance_Prohibiting_Fire_Ignition_Sources.pdf
2024-07-30,Council,,supporting_docs,6.2 Resolution Appointing Planning Commission Members.pdf,Audio Recording,5809,1151237,pdf,https://www.utah.gov/pmn/files/1151237.pdf,https://www.utah.gov/pmn/sitemap/notice/929527.html,,raw/2024-07-30/1151237_6.2_Resolution_Appointing_Planning_Commission_Members.pdf,1151237_6.2_Resolution_Appointing_Planning_Commission_Members.pdf
2024-07-30,Council,,supporting_docs,Ordinance 2024-07-01 Prohibiting Fire Ignition Sources Emigration Canyon.pdf,Other,5809,1151677,pdf,https://www.utah.gov/pmn/files/1151677.pdf,https://www.utah.gov/pmn/sitemap/notice/930139.html,,raw/2024-07-30/1151677_Ordinance_2024-07-01_Prohibiting_Fire_Ignition_Sources_Emigration_Canyon.pdf,1151677_Ordinance_2024-07-01_Prohibiting_Fire_Ignition_Sources_Emigration_Canyon.pdf
2024-08-08,PlanningCommission,,supporting_docs,240808_EmigrationPC_Packet.pdf,Other,1562,1152003,pdf,https://www.utah.gov/pmn/files/1152003.pdf,https://www.utah.gov/pmn/sitemap/notice/929423.html,,raw/2024-08-08/1152003_240808_EmigrationPC_Packet.pdf,1152003_240808_EmigrationPC_Packet.pdf
2024-08-27,Council,,supporting_docs,July 2024 Updated Questionnaire for SB174 and HB 476 (Subdivision Updates) (2024-08-27).pdf,Public Information Handout,5809,1162685,pdf,https://www.utah.gov/pmn/files/1162685.pdf,https://www.utah.gov/pmn/sitemap/notice/935699.html,,raw/2024-08-27/1162685_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-08-27.pdf,1162685_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-08-27.pdf
2024-09-24,Council,,full_packet,9-24-2024 Agenda Packet.docx,Public Information Handout,5809,1173601,docx,https://www.utah.gov/pmn/files/1173601.docx,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1173601_9-24-2024_Agenda_Packet.docx,1173601_9-24-2024_Agenda_Packet.docx
2024-09-24,Council,,full_packet,9-24-2024 Amended Agenda Packet (2).pdf,Public Information Handout,5809,1173779,pdf,https://www.utah.gov/pmn/files/1173779.pdf,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1173779_9-24-2024_Amended_Agenda_Packet_2.pdf,1173779_9-24-2024_Amended_Agenda_Packet_2.pdf
2024-09-24,Council,,supporting_docs,EC Council _ Code Update Presentation _ Sept 2024.pdf,Public Information Handout,5809,1174273,pdf,https://www.utah.gov/pmn/files/1174273.pdf,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1174273_EC_Council_Code_Update_Presentation_Sept_2024.pdf,1174273_EC_Council_Code_Update_Presentation_Sept_2024.pdf
2024-09-24,Council,,supporting_docs,Updated Public Safety Bond Presentation.pdf,Public Information Handout,5809,1174411,pdf,https://www.utah.gov/pmn/files/1174411.pdf,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1174411_Updated_Public_Safety_Bond_Presentation.pdf,1174411_Updated_Public_Safety_Bond_Presentation.pdf
2024-09-24,Council,,supporting_docs,image0.pdf,Public Information Handout,5809,1174269,pdf,https://www.utah.gov/pmn/files/1174269.pdf,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1174269_image0.pdf,1174269_image0.pdf
2024-09-24,Council,,supporting_docs,image1.pdf,Public Information Handout,5809,1174271,pdf,https://www.utah.gov/pmn/files/1174271.pdf,https://www.utah.gov/pmn/sitemap/notice/942045.html,,raw/2024-09-24/1174271_image1.pdf,1174271_image1.pdf
2024-09-26,PlanningCommission,,staff_report,Emigration Canyon 476 Compliance Amendments Staff Report (2024-09-20).pdf,Other,1562,1173399,pdf,https://www.utah.gov/pmn/files/1173399.pdf,https://www.utah.gov/pmn/sitemap/notice/939509.html,,raw/2024-09-26/1173399_Emigration_Canyon_476_Compliance_Amendments_Staff_Report_2024-09-20.pdf,1173399_Emigration_Canyon_476_Compliance_Amendments_Staff_Report_2024-09-20.pdf
2024-09-26,PlanningCommission,,supporting_docs,Emigration Canyon SB174-HB476 Subdivision Use Ordinance Adopting Resolution (2024-09-20) (ST062-009).pdf,Other,1562,1173401,pdf,https://www.utah.gov/pmn/files/1173401.pdf,https://www.utah.gov/pmn/sitemap/notice/939509.html,,raw/2024-09-26/1173401_Emigration_Canyon_SB174-HB476_Subdivision_Use_Ordinance_Adopting_Resolution_2024-09-20_ST062-009.pdf,1173401_Emigration_Canyon_SB174-HB476_Subdivision_Use_Ordinance_Adopting_Resolution_2024-09-20_ST062-009.pdf
2024-09-26,PlanningCommission,,supporting_docs,JLS edits - SB174 HB476 Revisions 2024-09-20 EC Title 18 Subdivision Ordinance Draft.pdf,Other,1562,1173403,pdf,https://www.utah.gov/pmn/files/1173403.pdf,https://www.utah.gov/pmn/sitemap/notice/939509.html,,raw/2024-09-26/1173403_JLS_edits_-_SB174_HB476_Revisions_2024-09-20_EC_Title_18_Subdivision_Ordinance_Draft.pdf,1173403_JLS_edits_-_SB174_HB476_Revisions_2024-09-20_EC_Title_18_Subdivision_Ordinance_Draft.pdf
2024-09-26,PlanningCommission,,supporting_docs,July 2024 Updated Questionnaire for SB174 and HB 476 (Subdivision Updates) (2024-07-15).pdf,Other,1562,1173405,pdf,https://www.utah.gov/pmn/files/1173405.pdf,https://www.utah.gov/pmn/sitemap/notice/939509.html,,raw/2024-09-26/1173405_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-07-15.pdf,1173405_July_2024_Updated_Questionnaire_for_SB174_and_HB_476_Subdivision_Updates_2024-07-15.pdf
2024-10-22,Council,,full_packet,10-22-24 Agenda Packet.pdf,Public Information Handout,5809,1185313,pdf,https://www.utah.gov/pmn/files/1185313.pdf,https://www.utah.gov/pmn/sitemap/notice/948157.html,,raw/2024-10-22/1185313_10-22-24_Agenda_Packet.pdf,1185313_10-22-24_Agenda_Packet.pdf
2024-10-22,Council,,supporting_docs,Ordinance 2024-10-02.pdf,Public Information Handout,5809,1231447,pdf,https://www.utah.gov/pmn/files/1231447.pdf,https://www.utah.gov/pmn/sitemap/notice/973347.html,,raw/2024-10-22/1231447_Ordinance_2024-10-02.pdf,1231447_Ordinance_2024-10-02.pdf
2024-10-22,Council,,supporting_docs,Unified Fire Authority Quarterly Report.pdf,Public Information Handout,5809,1186937,pdf,https://www.utah.gov/pmn/files/1186937.pdf,https://www.utah.gov/pmn/sitemap/notice/948157.html,,raw/2024-10-22/1186937_Unified_Fire_Authority_Quarterly_Report.pdf,1186937_Unified_Fire_Authority_Quarterly_Report.pdf
2024-11-19,Council,,full_packet,11-19-24 Agenda Packet.pdf,Public Information Handout,5809,1197195,pdf,https://www.utah.gov/pmn/files/1197195.pdf,https://www.utah.gov/pmn/sitemap/notice/954547.html,,raw/2024-11-19/1197195_11-19-24_Agenda_Packet.pdf,1197195_11-19-24_Agenda_Packet.pdf
2024-11-19,Council,,supporting_docs,Ordinance 2024-11-01 - SIGNED.pdf,Public Information Handout,5809,1231441,pdf,https://www.utah.gov/pmn/files/1231441.pdf,https://www.utah.gov/pmn/sitemap/notice/973343.html,,raw/2024-11-19/1231441_Ordinance_2024-11-01_-_SIGNED.pdf,1231441_Ordinance_2024-11-01_-_SIGNED.pdf
2024-12-12,PlanningCommission,,supporting_docs,241212_EmigrationPC_Packet.pdf,Other,1562,1204491,pdf,https://www.utah.gov/pmn/files/1204491.pdf,https://www.utah.gov/pmn/sitemap/notice/956863.html,,raw/2024-12-12/1204491_241212_EmigrationPC_Packet.pdf,1204491_241212_EmigrationPC_Packet.pdf
2024-12-17,Council,,full_packet,12-17-24 Agenda Packet.pdf,Public Information Handout,5809,1210469,pdf,https://www.utah.gov/pmn/files/1210469.pdf,https://www.utah.gov/pmn/sitemap/notice/961617.html,,raw/2024-12-17/1210469_12-17-24_Agenda_Packet.pdf,1210469_12-17-24_Agenda_Packet.pdf
2025-01-27,Council,,supporting_docs,Ordinance 2025-O-01 - Appointing MSD as Municipal Engineer.pdf,Public Information Handout,5809,1225549,pdf,https://www.utah.gov/pmn/files/1225549.pdf,https://www.utah.gov/pmn/sitemap/notice/970073.html,,raw/2025-01-27/1225549_Ordinance_2025-O-01_-_Appointing_MSD_as_Municipal_Engineer.pdf,1225549_Ordinance_2025-O-01_-_Appointing_MSD_as_Municipal_Engineer.pdf
2025-01-28,Council,,full_packet,01-28-2025 Agenda Packet.pdf,Other,5809,1224367,pdf,https://www.utah.gov/pmn/files/1224367.pdf,https://www.utah.gov/pmn/sitemap/notice/969511.html,,raw/2025-01-28/1224367_01-28-2025_Agenda_Packet.pdf,1224367_01-28-2025_Agenda_Packet.pdf
2025-02-18,Council,,supporting_docs,01-28-2025 Emigration Canyon CC Meeting - Attachment D - Public Notice Feb 2025_Notice Of Public Hearing Bud Amend.pdf,Public Information Handout,5809,1225783,pdf,https://www.utah.gov/pmn/files/1225783.pdf,https://www.utah.gov/pmn/sitemap/notice/970221.html,,raw/2025-02-18/1225783_01-28-2025_Emigration_Canyon_CC_Meeting_-_Attachment_D_-_Public_Notice_Feb_2025_Notice_Of_Public_Hea.pdf,1225783_01-28-2025_Emigration_Canyon_CC_Meeting_-_Attachment_D_-_Public_Notice_Feb_2025_Notice_Of_Public_Hea.pdf
2025-02-25,Council,,full_packet,02-25-2025 Emigration CC Meeting Packet.pdf,Public Information Handout,5809,1237249,pdf,https://www.utah.gov/pmn/files/1237249.pdf,https://www.utah.gov/pmn/sitemap/notice/976233.html,,raw/2025-02-25/1237249_02-25-2025_Emigration_CC_Meeting_Packet.pdf,1237249_02-25-2025_Emigration_CC_Meeting_Packet.pdf
2025-03-25,Council,,full_packet,03-25-2025 Emigration Canyon CC Meeting Packet with Agenda.pdf,Public Information Handout,5809,1249361,pdf,https://www.utah.gov/pmn/files/1249361.pdf,https://www.utah.gov/pmn/sitemap/notice/982413.html,,raw/2025-03-25/1249361_03-25-2025_Emigration_Canyon_CC_Meeting_Packet_with_Agenda.pdf,1249361_03-25-2025_Emigration_Canyon_CC_Meeting_Packet_with_Agenda.pdf
2025-03-25,Council,,full_packet,03-25-2025 Emigration Canyon WS Meeting Packet with Agenda.pdf,Public Information Handout,5809,1249357,pdf,https://www.utah.gov/pmn/files/1249357.pdf,https://www.utah.gov/pmn/sitemap/notice/982411.html,,raw/2025-03-25/1249357_03-25-2025_Emigration_Canyon_WS_Meeting_Packet_with_Agenda.pdf,1249357_03-25-2025_Emigration_Canyon_WS_Meeting_Packet_with_Agenda.pdf
2025-04-22,Council,,supporting_docs,04-22-2025 Emigration CC Meeting Agenda with AMENDED Supporting Documents.pdf,Public Information Handout,5809,1261595,pdf,https://www.utah.gov/pmn/files/1261595.pdf,https://www.utah.gov/pmn/sitemap/notice/988957.html,,raw/2025-04-22/1261595_04-22-2025_Emigration_CC_Meeting_Agenda_with_AMENDED_Supporting_Documents.pdf,1261595_04-22-2025_Emigration_CC_Meeting_Agenda_with_AMENDED_Supporting_Documents.pdf
2025-04-22,Council,,supporting_docs,04-22-2025 Emigration CC Meeting Agenda with Supporting Documents.pdf,Public Information Handout,5809,1261117,pdf,https://www.utah.gov/pmn/files/1261117.pdf,https://www.utah.gov/pmn/sitemap/notice/988957.html,,raw/2025-04-22/1261117_04-22-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,1261117_04-22-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf
2025-05-08,PlanningCommission,,supporting_docs,250508_EmigrationPC_Packet.pdf,Other,1562,1265807,pdf,https://www.utah.gov/pmn/files/1265807.pdf,https://www.utah.gov/pmn/sitemap/notice/989953.html,,raw/2025-05-08/1265807_250508_EmigrationPC_Packet.pdf,1265807_250508_EmigrationPC_Packet.pdf
2025-05-08,PlanningCommission,,supporting_docs,Emigration-Public Hearing Notice_May.pdf,Public Information Handout,1562,1263043,pdf,https://www.utah.gov/pmn/files/1263043.pdf,https://www.utah.gov/pmn/sitemap/notice/989953.html,,raw/2025-05-08/1263043_Emigration-Public_Hearing_Notice_May.pdf,1263043_Emigration-Public_Hearing_Notice_May.pdf
2025-05-27,Council,,supporting_docs,05-27-2025 Emigration Canyon CC Meeting Agenda with Supporting Documents.pdf,Public Information Handout,5809,1276549,pdf,https://www.utah.gov/pmn/files/1276549.pdf,https://www.utah.gov/pmn/sitemap/notice/997589.html,,raw/2025-05-27/1276549_05-27-2025_Emigration_Canyon_CC_Meeting_Agenda_with_Supporting_Documents.pdf,1276549_05-27-2025_Emigration_Canyon_CC_Meeting_Agenda_with_Supporting_Documents.pdf
2025-05-27,Council,,supporting_docs,FY 2026 Budget Hearing Notice.pdf,Public Information Handout,5809,1272249,pdf,https://www.utah.gov/pmn/files/1272249.pdf,https://www.utah.gov/pmn/sitemap/notice/995237.html,,raw/2025-05-27/1272249_FY_2026_Budget_Hearing_Notice.pdf,1272249_FY_2026_Budget_Hearing_Notice.pdf
2025-06-02,Council,,supporting_docs,Emigration Canyon 2025.pdf,Public Information Handout,5809,1264299,pdf,https://www.utah.gov/pmn/files/1264299.pdf,https://www.utah.gov/pmn/sitemap/notice/990769.html,,raw/2025-06-02/1264299_Emigration_Canyon_2025.pdf,1264299_Emigration_Canyon_2025.pdf
2025-06-02,Council,,supporting_docs,UOCAVA Emigration Canyon 2025.pdf,Public Information Handout,5809,1264301,pdf,https://www.utah.gov/pmn/files/1264301.pdf,https://www.utah.gov/pmn/sitemap/notice/990769.html,,raw/2025-06-02/1264301_UOCAVA_Emigration_Canyon_2025.pdf,1264301_UOCAVA_Emigration_Canyon_2025.pdf
2025-06-09,Council,,supporting_docs,Emigration Canyon Certified Candidate List.pdf,Public Information Handout,5809,1282915,pdf,https://www.utah.gov/pmn/files/1282915.pdf,https://www.utah.gov/pmn/sitemap/notice/1001357.html,,raw/2025-06-09/1282915_Emigration_Canyon_Certified_Candidate_List.pdf,1282915_Emigration_Canyon_Certified_Candidate_List.pdf
2025-06-12,PlanningCommission,,supporting_docs,5798 Emigration Rd Fence Propsal.pdf,Other,1562,1284683,pdf,https://www.utah.gov/pmn/files/1284683.pdf,https://www.utah.gov/pmn/sitemap/notice/998425.html,,raw/2025-06-12/1284683_5798_Emigration_Rd_Fence_Propsal.pdf,1284683_5798_Emigration_Rd_Fence_Propsal.pdf
2025-06-24,Council,,supporting_docs,Emigration 2025-O-04 Open Fires Amendment.pdf,Public Information Handout,5809,1290723,pdf,https://www.utah.gov/pmn/files/1290723.pdf,https://www.utah.gov/pmn/sitemap/notice/1005567.html,,raw/2025-06-24/1290723_Emigration_2025-O-04_Open_Fires_Amendment.pdf,1290723_Emigration_2025-O-04_Open_Fires_Amendment.pdf
2025-06-28,Council,,supporting_docs,Emigration SAMPLE Primary Ballots.pdf,Public Information Handout,5809,1292735,pdf,https://www.utah.gov/pmn/files/1292735.pdf,https://www.utah.gov/pmn/sitemap/notice/1006549.html,,raw/2025-06-28/1292735_Emigration_SAMPLE_Primary_Ballots.pdf,1292735_Emigration_SAMPLE_Primary_Ballots.pdf
2025-07-10,PlanningCommission,,supporting_docs,Emigration-Public Hearing Notice_July.pdf,Public Information Handout,1562,1292787,pdf,https://www.utah.gov/pmn/files/1292787.pdf,https://www.utah.gov/pmn/sitemap/notice/1006577.html,,raw/2025-07-10/1292787_Emigration-Public_Hearing_Notice_July.pdf,1292787_Emigration-Public_Hearing_Notice_July.pdf
2025-07-10,PlanningCommission,,supporting_docs,OAM2025-001434 - CLEAN Chapter 19.02 Emigration Canyon Interim Draft.pdf,Other,1562,1295421,pdf,https://www.utah.gov/pmn/files/1295421.pdf,https://www.utah.gov/pmn/sitemap/notice/1006577.html,,raw/2025-07-10/1295421_OAM2025-001434_-_CLEAN_Chapter_19.02_Emigration_Canyon_Interim_Draft.pdf,1295421_OAM2025-001434_-_CLEAN_Chapter_19.02_Emigration_Canyon_Interim_Draft.pdf
2025-07-10,PlanningCommission,,supporting_docs,OAM2025-001435 -EXHIBIT Emigration Canyon Nonconforming Uses and Noncomplying Structures (19.88).pdf,Other,1562,1295425,pdf,https://www.utah.gov/pmn/files/1295425.pdf,https://www.utah.gov/pmn/sitemap/notice/1006577.html,,raw/2025-07-10/1295425_OAM2025-001435_-EXHIBIT_Emigration_Canyon_Nonconforming_Uses_and_Noncomplying_Structures_19.88.pdf,1295425_OAM2025-001435_-EXHIBIT_Emigration_Canyon_Nonconforming_Uses_and_Noncomplying_Structures_19.88.pdf
2025-07-10,PlanningCommission,,supporting_docs,Redlined 19.02.pdf,Other,1562,1295423,pdf,https://www.utah.gov/pmn/files/1295423.pdf,https://www.utah.gov/pmn/sitemap/notice/1006577.html,,raw/2025-07-10/1295423_Redlined_19.02.pdf,1295423_Redlined_19.02.pdf
