date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,platform,meeting_kind,date_source,duration_s
2026-06-04,2026 6 4 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=iIuDx7wVANg,iIuDx7wVANg,asr,https://www.youtube.com/watch?v=iIuDx7wVANg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,6702.0
2026-06-10,2026 6 10 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=r7zzWkfddEQ,r7zzWkfddEQ,asr,https://www.youtube.com/watch?v=r7zzWkfddEQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4777.0
2026-06-10,2026 6 10 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=pYQbRfW3bWc,pYQbRfW3bWc,asr,https://www.youtube.com/watch?v=pYQbRfW3bWc,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,76.0
2026-06-10,2026 6 10 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=tmFn2p9icGU,tmFn2p9icGU,asr,https://www.youtube.com/watch?v=tmFn2p9icGU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,875.0
2026-06-17,2026 6 17 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=fBsFV0b7DuM,fBsFV0b7DuM,asr,https://www.youtube.com/watch?v=fBsFV0b7DuM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4613.0
2026-06-17,2026 6 17 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=2anYE4ZoNSQ,2anYE4ZoNSQ,asr,https://www.youtube.com/watch?v=2anYE4ZoNSQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,154.0
2026-06-18,2026 6 18 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=2yJ_8ozLGrI,2yJ_8ozLGrI,asr,https://www.youtube.com/watch?v=2yJ_8ozLGrI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2027.0
2026-07-06,2026 7 6 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=3crgewmtI10,3crgewmtI10,asr,https://www.youtube.com/watch?v=3crgewmtI10,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1524.0
2026-07-08,2026 7 8 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=SLCuRD9Kis0,SLCuRD9Kis0,asr,https://www.youtube.com/watch?v=SLCuRD9Kis0,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2026-07-08_SLCuRD9Kis0.en.vtt,youtube,RC,title,2125.0
2026-07-08,2026 7 8 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=wTjmI6zMgXI,wTjmI6zMgXI,asr,https://www.youtube.com/watch?v=wTjmI6zMgXI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,560.0
2026-07-09,2026 7 9 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=_YT38atReN4,_YT38atReN4,asr,https://www.youtube.com/watch?v=_YT38atReN4,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2026-07-09__YT38atReN4.en.vtt,youtube,PC,title,1520.0
