EventItemId,VoteId,VotePersonId,VotePersonName,VoteValueId,VoteValueName
36623,20742,271,Monica Collard,19,Absent
36623,20743,317,Jamie Tsandes,19,Absent
36623,20744,274,Ron Mortimer,16,Yes
36623,20745,371,Daniel Schoenfeld,16,Yes
36623,20746,281,Steven Wrigley,16,Yes
36623,20747,394,David Hart,16,Yes
36623,20748,357,Cameron Duncan,16,Yes
36626,20749,342,Dave Bromley,16,Yes
36626,20750,271,Monica Collard,19,Absent
36626,20751,317,Jamie Tsandes,19,Absent
36626,20752,274,Ron Mortimer,16,Yes
36626,20753,371,Daniel Schoenfeld,16,Yes
36626,20754,281,Steven Wrigley,16,Yes
36626,20755,394,David Hart,16,Yes
36626,20756,357,Cameron Duncan,16,Yes
36955,20785,342,Dave Bromley,19,Absent
36955,20786,271,Monica Collard,19,Absent
36955,20787,317,Jamie Tsandes,16,Yes
36955,20788,274,Ron Mortimer,19,Absent
36955,20789,371,Daniel Schoenfeld,16,Yes
36955,20790,281,Steven Wrigley,16,Yes
36955,20791,394,David Hart,16,Yes
36955,20792,357,Cameron Duncan,16,Yes
37135,20835,342,Dave Bromley,16,Yes
37135,20836,271,Monica Collard,19,Absent
37135,20837,317,Jamie Tsandes,16,Yes
37135,20838,274,Ron Mortimer,19,Absent
37135,20839,371,Daniel Schoenfeld,16,Yes
37135,20840,281,Steven Wrigley,16,Yes
37135,20841,394,David Hart,16,Yes
37135,20842,357,Cameron Duncan,16,Yes
37148,20843,342,Dave Bromley,16,Yes
37148,20844,271,Monica Collard,19,Absent
37148,20845,317,Jamie Tsandes,16,Yes
37148,20846,274,Ron Mortimer,19,Absent
37148,20847,371,Daniel Schoenfeld,16,Yes
37148,20848,281,Steven Wrigley,16,Yes
37148,20849,394,David Hart,16,Yes
37148,20850,357,Cameron Duncan,16,Yes
37149,20851,342,Dave Bromley,16,Yes
37149,20852,271,Monica Collard,19,Absent
37149,20853,317,Jamie Tsandes,16,Yes
37149,20854,274,Ron Mortimer,19,Absent
37149,20855,371,Daniel Schoenfeld,16,Yes
37149,20856,281,Steven Wrigley,16,Yes
37149,20857,394,David Hart,16,Yes
37149,20858,357,Cameron Duncan,16,Yes
37232,20889,342,Dave Bromley,16,Yes
37232,20890,271,Monica Collard,16,Yes
37232,20891,317,Jamie Tsandes,16,Yes
37232,20892,274,Ron Mortimer,16,Yes
37232,20893,371,Daniel Schoenfeld,16,Yes
37232,20894,281,Steven Wrigley,25,Nonvoting
37232,20895,394,David Hart,16,Yes
37232,20896,357,Cameron Duncan,16,Yes
37233,20897,342,Dave Bromley,16,Yes
37233,20898,271,Monica Collard,16,Yes
37233,20899,317,Jamie Tsandes,16,Yes
37233,20900,274,Ron Mortimer,16,Yes
37233,20901,371,Daniel Schoenfeld,16,Yes
37233,20902,281,Steven Wrigley,25,Nonvoting
37233,20903,394,David Hart,16,Yes
37233,20904,357,Cameron Duncan,16,Yes
37234,20873,342,Dave Bromley,16,Yes
37234,20874,271,Monica Collard,16,Yes
37234,20875,317,Jamie Tsandes,16,Yes
37234,20876,274,Ron Mortimer,16,Yes
37234,20877,371,Daniel Schoenfeld,16,Yes
37234,20878,281,Steven Wrigley,25,Nonvoting
37234,20879,394,David Hart,16,Yes
37234,20880,357,Cameron Duncan,16,Yes
37235,20881,342,Dave Bromley,16,Yes
37235,20882,271,Monica Collard,16,Yes
37235,20883,317,Jamie Tsandes,16,Yes
37235,20884,274,Ron Mortimer,16,Yes
37235,20885,371,Daniel Schoenfeld,16,Yes
37235,20886,281,Steven Wrigley,25,Nonvoting
37235,20887,394,David Hart,16,Yes
37235,20888,357,Cameron Duncan,16,Yes
37236,20913,342,Dave Bromley,16,Yes
37236,20914,271,Monica Collard,16,Yes
37236,20915,317,Jamie Tsandes,16,Yes
37236,20916,274,Ron Mortimer,16,Yes
37236,20917,371,Daniel Schoenfeld,16,Yes
37236,20918,281,Steven Wrigley,25,Nonvoting
37236,20919,394,David Hart,16,Yes
37236,20920,357,Cameron Duncan,16,Yes
37237,20921,342,Dave Bromley,16,Yes
37237,20922,271,Monica Collard,16,Yes
37237,20923,317,Jamie Tsandes,16,Yes
37237,20924,274,Ron Mortimer,16,Yes
37237,20925,371,Daniel Schoenfeld,16,Yes
37237,20926,281,Steven Wrigley,25,Nonvoting
37237,20927,394,David Hart,16,Yes
37237,20928,357,Cameron Duncan,16,Yes
37238,20905,342,Dave Bromley,16,Yes
37238,20906,271,Monica Collard,16,Yes
37238,20907,317,Jamie Tsandes,16,Yes
37238,20908,274,Ron Mortimer,16,Yes
37238,20909,371,Daniel Schoenfeld,16,Yes
37238,20910,281,Steven Wrigley,25,Nonvoting
37238,20911,394,David Hart,16,Yes
37238,20912,357,Cameron Duncan,16,Yes
37482,21023,342,Dave Bromley,16,Yes
37482,21024,271,Monica Collard,19,Absent
37482,21025,317,Jamie Tsandes,19,Absent
37482,21026,274,Ron Mortimer,19,Absent
37482,21027,371,Daniel Schoenfeld,16,Yes
37482,21028,281,Steven Wrigley,16,Yes
37482,21029,394,David Hart,16,Yes
37482,21030,357,Cameron Duncan,16,Yes
37483,21031,342,Dave Bromley,16,Yes
37483,21032,271,Monica Collard,19,Absent
37483,21033,317,Jamie Tsandes,19,Absent
37483,21034,274,Ron Mortimer,19,Absent
37483,21035,371,Daniel Schoenfeld,16,Yes
37483,21036,281,Steven Wrigley,16,Yes
37483,21037,394,David Hart,16,Yes
37483,21038,357,Cameron Duncan,16,Yes
37484,21039,342,Dave Bromley,16,Yes
37484,21040,271,Monica Collard,19,Absent
37484,21041,317,Jamie Tsandes,19,Absent
37484,21042,274,Ron Mortimer,19,Absent
37484,21043,371,Daniel Schoenfeld,16,Yes
37484,21044,281,Steven Wrigley,16,Yes
37484,21045,394,David Hart,16,Yes
37484,21046,357,Cameron Duncan,16,Yes
37485,21079,342,Dave Bromley,16,Yes
37485,21080,271,Monica Collard,19,Absent
37485,21081,317,Jamie Tsandes,19,Absent
37485,21082,274,Ron Mortimer,19,Absent
37485,21083,371,Daniel Schoenfeld,16,Yes
37485,21084,281,Steven Wrigley,16,Yes
37485,21085,394,David Hart,16,Yes
37485,21086,357,Cameron Duncan,16,Yes
37486,21007,342,Dave Bromley,16,Yes
37486,21008,271,Monica Collard,19,Absent
37486,21009,317,Jamie Tsandes,19,Absent
37486,21010,274,Ron Mortimer,19,Absent
37486,21011,371,Daniel Schoenfeld,16,Yes
37486,21012,281,Steven Wrigley,16,Yes
37486,21013,394,David Hart,16,Yes
37486,21014,357,Cameron Duncan,16,Yes
37487,21015,342,Dave Bromley,16,Yes
37487,21016,271,Monica Collard,19,Absent
37487,21017,317,Jamie Tsandes,19,Absent
37487,21018,274,Ron Mortimer,19,Absent
37487,21019,371,Daniel Schoenfeld,16,Yes
37487,21020,281,Steven Wrigley,16,Yes
37487,21021,394,David Hart,16,Yes
37487,21022,357,Cameron Duncan,16,Yes
37488,20999,342,Dave Bromley,16,Yes
37488,21000,271,Monica Collard,19,Absent
37488,21001,317,Jamie Tsandes,19,Absent
37488,21002,274,Ron Mortimer,19,Absent
37488,21003,371,Daniel Schoenfeld,16,Yes
37488,21004,281,Steven Wrigley,16,Yes
37488,21005,394,David Hart,16,Yes
37488,21006,357,Cameron Duncan,16,Yes
37489,21047,342,Dave Bromley,16,Yes
37489,21048,271,Monica Collard,19,Absent
37489,21049,317,Jamie Tsandes,19,Absent
37489,21050,274,Ron Mortimer,19,Absent
37489,21051,371,Daniel Schoenfeld,16,Yes
37489,21052,281,Steven Wrigley,16,Yes
37489,21053,394,David Hart,16,Yes
37489,21054,357,Cameron Duncan,16,Yes
37490,21063,342,Dave Bromley,16,Yes
37490,21064,271,Monica Collard,19,Absent
37490,21065,317,Jamie Tsandes,19,Absent
37490,21066,274,Ron Mortimer,19,Absent
37490,21067,371,Daniel Schoenfeld,16,Yes
37490,21068,281,Steven Wrigley,16,Yes
37490,21069,394,David Hart,16,Yes
37490,21070,357,Cameron Duncan,16,Yes
37491,21071,342,Dave Bromley,16,Yes
37491,21072,271,Monica Collard,19,Absent
37491,21073,317,Jamie Tsandes,19,Absent
37491,21074,274,Ron Mortimer,19,Absent
37491,21075,371,Daniel Schoenfeld,16,Yes
37491,21076,281,Steven Wrigley,16,Yes
37491,21077,394,David Hart,16,Yes
37491,21078,357,Cameron Duncan,16,Yes
37774,21172,342,Dave Bromley,16,Yes
37774,21173,271,Monica Collard,19,Absent
37774,21174,317,Jamie Tsandes,16,Yes
37774,21175,274,Ron Mortimer,16,Yes
37774,21176,371,Daniel Schoenfeld,16,Yes
37774,21177,281,Steven Wrigley,16,Yes
37774,21178,394,David Hart,19,Absent
37774,21179,357,Cameron Duncan,16,Yes
37775,21164,342,Dave Bromley,16,Yes
37775,21165,271,Monica Collard,19,Absent
37775,21166,317,Jamie Tsandes,16,Yes
37775,21167,274,Ron Mortimer,16,Yes
37775,21168,371,Daniel Schoenfeld,16,Yes
37775,21169,281,Steven Wrigley,16,Yes
37775,21170,394,David Hart,19,Absent
37775,21171,357,Cameron Duncan,16,Yes
37776,21180,342,Dave Bromley,16,Yes
37776,21181,271,Monica Collard,19,Absent
37776,21182,317,Jamie Tsandes,16,Yes
37776,21183,274,Ron Mortimer,16,Yes
37776,21184,371,Daniel Schoenfeld,16,Yes
37776,21185,281,Steven Wrigley,16,Yes
37776,21186,394,David Hart,19,Absent
37776,21187,357,Cameron Duncan,16,Yes
37777,21188,342,Dave Bromley,16,Yes
37777,21189,271,Monica Collard,19,Absent
37777,21190,317,Jamie Tsandes,16,Yes
37777,21191,274,Ron Mortimer,16,Yes
37777,21192,371,Daniel Schoenfeld,16,Yes
37777,21193,281,Steven Wrigley,16,Yes
37777,21194,394,David Hart,19,Absent
37777,21195,357,Cameron Duncan,16,Yes
37869,21245,342,Dave Bromley,19,Absent
37869,21246,271,Monica Collard,16,Yes
37869,21247,317,Jamie Tsandes,16,Yes
37869,21248,274,Ron Mortimer,16,Yes
37869,21249,371,Daniel Schoenfeld,16,Yes
37869,21250,281,Steven Wrigley,16,Yes
37869,21251,394,David Hart,19,Absent
37869,21252,357,Cameron Duncan,19,Absent
37875,21253,342,Dave Bromley,19,Absent
37875,21254,271,Monica Collard,16,Yes
37875,21255,317,Jamie Tsandes,16,Yes
37875,21256,274,Ron Mortimer,16,Yes
37875,21257,371,Daniel Schoenfeld,16,Yes
37875,21258,281,Steven Wrigley,16,Yes
37875,21259,394,David Hart,19,Absent
37875,21260,357,Cameron Duncan,19,Absent
37956,21299,342,Dave Bromley,16,Yes
37956,21300,271,Monica Collard,19,Absent
37956,21301,317,Jamie Tsandes,19,Absent
37956,21302,274,Ron Mortimer,16,Yes
37956,21303,371,Daniel Schoenfeld,16,Yes
37956,21304,281,Steven Wrigley,19,Absent
37956,21305,394,David Hart,16,Yes
37956,21306,357,Cameron Duncan,16,Yes
37957,21307,342,Dave Bromley,16,Yes
37957,21308,271,Monica Collard,19,Absent
37957,21309,317,Jamie Tsandes,19,Absent
37957,21310,274,Ron Mortimer,16,Yes
37957,21311,371,Daniel Schoenfeld,16,Yes
37957,21312,281,Steven Wrigley,19,Absent
37957,21313,394,David Hart,16,Yes
37957,21314,357,Cameron Duncan,16,Yes
37958,21291,342,Dave Bromley,16,Yes
37958,21292,271,Monica Collard,19,Absent
37958,21293,317,Jamie Tsandes,19,Absent
37958,21294,274,Ron Mortimer,16,Yes
37958,21295,371,Daniel Schoenfeld,16,Yes
37958,21296,281,Steven Wrigley,19,Absent
37958,21297,394,David Hart,16,Yes
37958,21298,357,Cameron Duncan,16,Yes
37969,21275,342,Dave Bromley,16,Yes
37969,21276,271,Monica Collard,19,Absent
37969,21277,317,Jamie Tsandes,19,Absent
37969,21278,274,Ron Mortimer,16,Yes
37969,21279,371,Daniel Schoenfeld,16,Yes
37969,21280,281,Steven Wrigley,19,Absent
37969,21281,394,David Hart,16,Yes
37969,21282,357,Cameron Duncan,16,Yes
37970,21315,342,Dave Bromley,16,Yes
37970,21316,271,Monica Collard,19,Absent
37970,21317,317,Jamie Tsandes,19,Absent
37970,21318,274,Ron Mortimer,16,Yes
37970,21319,371,Daniel Schoenfeld,16,Yes
37970,21320,281,Steven Wrigley,19,Absent
37970,21321,394,David Hart,16,Yes
37970,21322,357,Cameron Duncan,16,Yes
37974,21283,342,Dave Bromley,16,Yes
37974,21284,271,Monica Collard,19,Absent
37974,21285,317,Jamie Tsandes,19,Absent
37974,21286,274,Ron Mortimer,16,Yes
37974,21287,371,Daniel Schoenfeld,16,Yes
37974,21288,281,Steven Wrigley,19,Absent
37974,21289,394,David Hart,16,Yes
37974,21290,357,Cameron Duncan,16,Yes
38081,21428,342,Dave Bromley,17,No
38081,21429,357,Cameron Duncan,16,Yes
38081,21430,394,David Hart,16,Yes
38081,21431,274,Ron Mortimer,19,Absent
38081,21432,371,Daniel Schoenfeld,16,Yes
38081,21433,317,Jamie Tsandes,23,Recused
38081,21434,281,Steven Wrigley,16,Yes
38081,21435,398,Craig Kitterman,16,Yes
38081,21436,399,Jennifer George,19,Absent
38082,21392,342,Dave Bromley,16,Yes
38082,21393,357,Cameron Duncan,16,Yes
38082,21394,394,David Hart,16,Yes
38082,21395,274,Ron Mortimer,19,Absent
38082,21396,371,Daniel Schoenfeld,16,Yes
38082,21397,317,Jamie Tsandes,16,Yes
38082,21398,281,Steven Wrigley,16,Yes
38082,21399,398,Craig Kitterman,16,Yes
38082,21400,399,Jennifer George,19,Absent
38083,21374,342,Dave Bromley,16,Yes
38083,21375,357,Cameron Duncan,16,Yes
38083,21376,394,David Hart,16,Yes
38083,21377,274,Ron Mortimer,19,Absent
38083,21378,371,Daniel Schoenfeld,16,Yes
38083,21379,317,Jamie Tsandes,16,Yes
38083,21380,281,Steven Wrigley,16,Yes
38083,21381,398,Craig Kitterman,16,Yes
38083,21382,399,Jennifer George,19,Absent
38084,21365,342,Dave Bromley,16,Yes
38084,21366,357,Cameron Duncan,16,Yes
38084,21367,394,David Hart,16,Yes
38084,21368,274,Ron Mortimer,19,Absent
38084,21369,371,Daniel Schoenfeld,16,Yes
38084,21370,317,Jamie Tsandes,16,Yes
38084,21371,281,Steven Wrigley,16,Yes
38084,21372,398,Craig Kitterman,16,Yes
38084,21373,399,Jennifer George,19,Absent
38085,21401,342,Dave Bromley,16,Yes
38085,21402,357,Cameron Duncan,16,Yes
38085,21403,394,David Hart,16,Yes
38085,21404,274,Ron Mortimer,19,Absent
38085,21405,371,Daniel Schoenfeld,16,Yes
38085,21406,317,Jamie Tsandes,17,No
38085,21407,281,Steven Wrigley,16,Yes
38085,21408,398,Craig Kitterman,16,Yes
38085,21409,399,Jennifer George,19,Absent
38086,21410,342,Dave Bromley,16,Yes
38086,21411,357,Cameron Duncan,16,Yes
38086,21412,394,David Hart,16,Yes
38086,21413,274,Ron Mortimer,19,Absent
38086,21414,371,Daniel Schoenfeld,16,Yes
38086,21415,317,Jamie Tsandes,16,Yes
38086,21416,281,Steven Wrigley,16,Yes
38086,21417,398,Craig Kitterman,16,Yes
38086,21418,399,Jennifer George,19,Absent
38087,21383,342,Dave Bromley,16,Yes
38087,21384,357,Cameron Duncan,16,Yes
38087,21385,394,David Hart,16,Yes
38087,21386,274,Ron Mortimer,19,Absent
38087,21387,371,Daniel Schoenfeld,16,Yes
38087,21388,317,Jamie Tsandes,16,Yes
38087,21389,281,Steven Wrigley,16,Yes
38087,21390,398,Craig Kitterman,16,Yes
38087,21391,399,Jennifer George,19,Absent
38123,21419,342,Dave Bromley,16,Yes
38123,21420,357,Cameron Duncan,16,Yes
38123,21421,394,David Hart,16,Yes
38123,21422,274,Ron Mortimer,19,Absent
38123,21423,371,Daniel Schoenfeld,16,Yes
38123,21424,317,Jamie Tsandes,16,Yes
38123,21425,281,Steven Wrigley,16,Yes
38123,21426,398,Craig Kitterman,16,Yes
38123,21427,399,Jennifer George,19,Absent
38260,21500,342,Dave Bromley,16,Yes
38260,21501,357,Cameron Duncan,19,Absent
38260,21502,394,David Hart,16,Yes
38260,21503,274,Ron Mortimer,16,Yes
38260,21504,371,Daniel Schoenfeld,16,Yes
38260,21505,317,Jamie Tsandes,19,Absent
38260,21506,281,Steven Wrigley,16,Yes
38260,21507,398,Craig Kitterman,16,Yes
38260,21508,399,Jennifer George,25,Nonvoting
38261,21509,342,Dave Bromley,16,Yes
38261,21510,357,Cameron Duncan,19,Absent
38261,21511,394,David Hart,16,Yes
38261,21512,274,Ron Mortimer,16,Yes
38261,21513,371,Daniel Schoenfeld,16,Yes
38261,21514,317,Jamie Tsandes,19,Absent
38261,21515,281,Steven Wrigley,16,Yes
38261,21516,398,Craig Kitterman,16,Yes
38261,21517,399,Jennifer George,25,Nonvoting
38262,21518,342,Dave Bromley,16,Yes
38262,21519,357,Cameron Duncan,19,Absent
38262,21520,394,David Hart,16,Yes
38262,21521,274,Ron Mortimer,16,Yes
38262,21522,371,Daniel Schoenfeld,16,Yes
38262,21523,317,Jamie Tsandes,19,Absent
38262,21524,281,Steven Wrigley,16,Yes
38262,21525,398,Craig Kitterman,16,Yes
38262,21526,399,Jennifer George,25,Nonvoting
38263,21527,342,Dave Bromley,16,Yes
38263,21528,357,Cameron Duncan,19,Absent
38263,21529,394,David Hart,16,Yes
38263,21530,274,Ron Mortimer,16,Yes
38263,21531,371,Daniel Schoenfeld,16,Yes
38263,21532,317,Jamie Tsandes,19,Absent
38263,21533,281,Steven Wrigley,16,Yes
38263,21534,398,Craig Kitterman,16,Yes
38263,21535,399,Jennifer George,25,Nonvoting
38422,21599,342,Dave Bromley,16,Yes
38422,21600,357,Cameron Duncan,16,Yes
38422,21601,394,David Hart,19,Absent
38422,21602,274,Ron Mortimer,16,Yes
38422,21603,371,Daniel Schoenfeld,16,Yes
38422,21604,317,Jamie Tsandes,19,Absent
38422,21605,281,Steven Wrigley,16,Yes
38422,21606,398,Craig Kitterman,16,Yes
38422,21607,399,Jennifer George,16,Yes
38423,21617,342,Dave Bromley,16,Yes
38423,21618,357,Cameron Duncan,16,Yes
38423,21619,394,David Hart,19,Absent
38423,21620,274,Ron Mortimer,16,Yes
38423,21621,371,Daniel Schoenfeld,16,Yes
38423,21622,317,Jamie Tsandes,19,Absent
38423,21623,281,Steven Wrigley,16,Yes
38423,21624,398,Craig Kitterman,16,Yes
38423,21625,399,Jennifer George,16,Yes
38424,21608,342,Dave Bromley,16,Yes
38424,21609,357,Cameron Duncan,16,Yes
38424,21610,394,David Hart,19,Absent
38424,21611,274,Ron Mortimer,16,Yes
38424,21612,371,Daniel Schoenfeld,16,Yes
38424,21613,317,Jamie Tsandes,19,Absent
38424,21614,281,Steven Wrigley,16,Yes
38424,21615,398,Craig Kitterman,16,Yes
38424,21616,399,Jennifer George,16,Yes
38425,21626,342,Dave Bromley,16,Yes
38425,21627,357,Cameron Duncan,16,Yes
38425,21628,394,David Hart,19,Absent
38425,21629,274,Ron Mortimer,16,Yes
38425,21630,371,Daniel Schoenfeld,16,Yes
38425,21631,317,Jamie Tsandes,19,Absent
38425,21632,281,Steven Wrigley,16,Yes
38425,21633,398,Craig Kitterman,16,Yes
38425,21634,399,Jennifer George,16,Yes
38426,21635,342,Dave Bromley,16,Yes
38426,21636,357,Cameron Duncan,16,Yes
38426,21637,394,David Hart,19,Absent
38426,21638,274,Ron Mortimer,16,Yes
38426,21639,371,Daniel Schoenfeld,16,Yes
38426,21640,317,Jamie Tsandes,19,Absent
38426,21641,281,Steven Wrigley,16,Yes
38426,21642,398,Craig Kitterman,16,Yes
38426,21643,399,Jennifer George,16,Yes
38482,21729,342,Dave Bromley,16,Yes
38482,21730,357,Cameron Duncan,16,Yes
38482,21731,394,David Hart,16,Yes
38482,21732,274,Ron Mortimer,19,Absent
38482,21733,371,Daniel Schoenfeld,16,Yes
38482,21734,317,Jamie Tsandes,19,Absent
38482,21735,281,Steven Wrigley,16,Yes
38482,21736,398,Craig Kitterman,16,Yes
38482,21737,399,Jennifer George,16,Yes
38493,21681,342,Dave Bromley,16,Yes
38493,21682,357,Cameron Duncan,16,Yes
38493,21683,394,David Hart,16,Yes
38493,21684,274,Ron Mortimer,19,Absent
38493,21685,371,Daniel Schoenfeld,16,Yes
38493,21686,317,Jamie Tsandes,19,Absent
38493,21687,281,Steven Wrigley,16,Yes
38493,21688,398,Craig Kitterman,16,Yes
38493,21689,399,Jennifer George,16,Yes
38494,21690,342,Dave Bromley,16,Yes
38494,21691,357,Cameron Duncan,16,Yes
38494,21692,394,David Hart,16,Yes
38494,21693,274,Ron Mortimer,19,Absent
38494,21694,371,Daniel Schoenfeld,16,Yes
38494,21695,317,Jamie Tsandes,19,Absent
38494,21696,281,Steven Wrigley,16,Yes
38494,21697,398,Craig Kitterman,16,Yes
38494,21698,399,Jennifer George,16,Yes
38495,21672,342,Dave Bromley,16,Yes
38495,21673,357,Cameron Duncan,16,Yes
38495,21674,394,David Hart,16,Yes
38495,21675,274,Ron Mortimer,19,Absent
38495,21676,371,Daniel Schoenfeld,16,Yes
38495,21677,317,Jamie Tsandes,19,Absent
38495,21678,281,Steven Wrigley,16,Yes
38495,21679,398,Craig Kitterman,16,Yes
38495,21680,399,Jennifer George,16,Yes
38576,21880,342,Dave Bromley,16,Yes
38576,21881,357,Cameron Duncan,16,Yes
38576,21882,394,David Hart,19,Absent
38576,21883,274,Ron Mortimer,19,Absent
38576,21884,371,Daniel Schoenfeld,16,Yes
38576,21885,317,Jamie Tsandes,19,Absent
38576,21886,281,Steven Wrigley,16,Yes
38576,21887,398,Craig Kitterman,16,Yes
38576,21888,399,Jennifer George,16,Yes
38577,21835,342,Dave Bromley,16,Yes
38577,21836,357,Cameron Duncan,16,Yes
38577,21837,394,David Hart,19,Absent
38577,21838,274,Ron Mortimer,19,Absent
38577,21839,371,Daniel Schoenfeld,16,Yes
38577,21840,317,Jamie Tsandes,19,Absent
38577,21841,281,Steven Wrigley,16,Yes
38577,21842,398,Craig Kitterman,16,Yes
38577,21843,399,Jennifer George,16,Yes
38587,21844,342,Dave Bromley,16,Yes
38587,21845,357,Cameron Duncan,16,Yes
38587,21846,394,David Hart,19,Absent
38587,21847,274,Ron Mortimer,19,Absent
38587,21848,371,Daniel Schoenfeld,16,Yes
38587,21849,317,Jamie Tsandes,19,Absent
38587,21850,281,Steven Wrigley,16,Yes
38587,21851,398,Craig Kitterman,16,Yes
38587,21852,399,Jennifer George,16,Yes
38588,21853,342,Dave Bromley,16,Yes
38588,21854,357,Cameron Duncan,16,Yes
38588,21855,394,David Hart,19,Absent
38588,21856,274,Ron Mortimer,19,Absent
38588,21857,371,Daniel Schoenfeld,16,Yes
38588,21858,317,Jamie Tsandes,19,Absent
38588,21859,281,Steven Wrigley,16,Yes
38588,21860,398,Craig Kitterman,16,Yes
38588,21861,399,Jennifer George,16,Yes
38589,21862,342,Dave Bromley,16,Yes
38589,21863,357,Cameron Duncan,16,Yes
38589,21864,394,David Hart,19,Absent
38589,21865,274,Ron Mortimer,19,Absent
38589,21866,371,Daniel Schoenfeld,16,Yes
38589,21867,317,Jamie Tsandes,19,Absent
38589,21868,281,Steven Wrigley,16,Yes
38589,21869,398,Craig Kitterman,16,Yes
38589,21870,399,Jennifer George,16,Yes
38959,22071,342,Dave Bromley,16,Yes
38959,22072,357,Cameron Duncan,19,Absent
38959,22073,394,David Hart,16,Yes
38959,22074,274,Ron Mortimer,19,Absent
38959,22075,371,Daniel Schoenfeld,16,Yes
38959,22076,317,Jamie Tsandes,25,Nonvoting
38959,22077,281,Steven Wrigley,16,Yes
38959,22078,398,Craig Kitterman,16,Yes
38959,22079,399,Jennifer George,16,Yes
38969,22062,342,Dave Bromley,16,Yes
38969,22063,357,Cameron Duncan,19,Absent
38969,22064,394,David Hart,16,Yes
38969,22065,274,Ron Mortimer,19,Absent
38969,22066,371,Daniel Schoenfeld,16,Yes
38969,22067,317,Jamie Tsandes,25,Nonvoting
38969,22068,281,Steven Wrigley,16,Yes
38969,22069,398,Craig Kitterman,16,Yes
38969,22070,399,Jennifer George,16,Yes
38972,22098,342,Dave Bromley,16,Yes
38972,22099,357,Cameron Duncan,19,Absent
38972,22100,394,David Hart,17,No
38972,22101,274,Ron Mortimer,19,Absent
38972,22102,371,Daniel Schoenfeld,16,Yes
38972,22103,317,Jamie Tsandes,25,Nonvoting
38972,22104,281,Steven Wrigley,16,Yes
38972,22105,398,Craig Kitterman,17,No
38972,22106,399,Jennifer George,16,Yes
38973,22089,342,Dave Bromley,16,Yes
38973,22090,357,Cameron Duncan,19,Absent
38973,22091,394,David Hart,16,Yes
38973,22092,274,Ron Mortimer,19,Absent
38973,22093,371,Daniel Schoenfeld,16,Yes
38973,22094,317,Jamie Tsandes,25,Nonvoting
38973,22095,281,Steven Wrigley,16,Yes
38973,22096,398,Craig Kitterman,17,No
38973,22097,399,Jennifer George,16,Yes
38977,22107,342,Dave Bromley,16,Yes
38977,22108,357,Cameron Duncan,19,Absent
38977,22109,394,David Hart,16,Yes
38977,22110,274,Ron Mortimer,19,Absent
38977,22111,371,Daniel Schoenfeld,16,Yes
38977,22112,317,Jamie Tsandes,25,Nonvoting
38977,22113,281,Steven Wrigley,16,Yes
38977,22114,398,Craig Kitterman,16,Yes
38977,22115,399,Jennifer George,16,Yes
39008,22080,342,Dave Bromley,16,Yes
39008,22081,357,Cameron Duncan,19,Absent
39008,22082,394,David Hart,16,Yes
39008,22083,274,Ron Mortimer,19,Absent
39008,22084,371,Daniel Schoenfeld,16,Yes
39008,22085,317,Jamie Tsandes,25,Nonvoting
39008,22086,281,Steven Wrigley,16,Yes
39008,22087,398,Craig Kitterman,16,Yes
39008,22088,399,Jennifer George,16,Yes
39214,22193,342,Dave Bromley,16,Yes
39214,22194,357,Cameron Duncan,16,Yes
39214,22195,394,David Hart,16,Yes
39214,22196,274,Ron Mortimer,16,Yes
39214,22197,371,Daniel Schoenfeld,16,Yes
39214,22198,281,Steven Wrigley,16,Yes
39214,22199,398,Craig Kitterman,25,Nonvoting
39214,22200,399,Jennifer George,16,Yes
39215,22201,342,Dave Bromley,16,Yes
39215,22202,357,Cameron Duncan,16,Yes
39215,22203,394,David Hart,16,Yes
39215,22204,274,Ron Mortimer,16,Yes
39215,22205,371,Daniel Schoenfeld,16,Yes
39215,22206,281,Steven Wrigley,16,Yes
39215,22207,398,Craig Kitterman,25,Nonvoting
39215,22208,399,Jennifer George,16,Yes
39217,22209,342,Dave Bromley,16,Yes
39217,22210,357,Cameron Duncan,16,Yes
39217,22211,394,David Hart,16,Yes
39217,22212,274,Ron Mortimer,16,Yes
39217,22213,371,Daniel Schoenfeld,16,Yes
39217,22214,281,Steven Wrigley,16,Yes
39217,22215,398,Craig Kitterman,25,Nonvoting
39217,22216,399,Jennifer George,16,Yes
39369,22249,342,Dave Bromley,16,Yes
39369,22250,357,Cameron Duncan,16,Yes
39369,22251,394,David Hart,16,Yes
39369,22252,274,Ron Mortimer,19,Absent
39369,22253,371,Daniel Schoenfeld,16,Yes
39369,22254,281,Steven Wrigley,16,Yes
39369,22255,398,Craig Kitterman,16,Yes
39369,22256,399,Jennifer George,16,Yes
39370,22257,342,Dave Bromley,16,Yes
39370,22258,357,Cameron Duncan,16,Yes
39370,22259,394,David Hart,16,Yes
39370,22260,274,Ron Mortimer,19,Absent
39370,22261,371,Daniel Schoenfeld,16,Yes
39370,22262,281,Steven Wrigley,16,Yes
39370,22263,398,Craig Kitterman,16,Yes
39370,22264,399,Jennifer George,16,Yes
39371,22265,342,Dave Bromley,16,Yes
39371,22266,357,Cameron Duncan,16,Yes
39371,22267,394,David Hart,16,Yes
39371,22268,274,Ron Mortimer,19,Absent
39371,22269,371,Daniel Schoenfeld,16,Yes
39371,22270,281,Steven Wrigley,16,Yes
39371,22271,398,Craig Kitterman,16,Yes
