notice_id,notice_title,event_date,file_id,filename,label
484425,City Council Work Session Notice,2018/09/04 05:00 PM,445015,09-04-2018 CH CC Work Session - Canyon Centre-YCC Dinner Minutes-APPROVED.pdf,Meeting Minutes
484425,City Council Work Session Notice,2018/09/04 05:00 PM,445017,09-04-2018 CH CC Special Meeting Minutes-APPROVED.pdf,Meeting Minutes
484425,City Council Work Session Notice,2018/09/04 05:00 PM,424201,09-04-2018 CH CC Work Session - Canyon Centre-YCC Dinner Agenda.pdf,Public Information Handout
484419,City Council Closed Meeting Notice,2018/09/04 09:45 AM,445011,09-04-2018 CH CC Work Session - Canyon Centre-YCC Dinner Minutes-APPROVED.pdf,Meeting Minutes
484419,City Council Closed Meeting Notice,2018/09/04 09:45 AM,445013,09-04-2018 CH CC Special Meeting Minutes-APPROVED.pdf,Meeting Minutes
484419,City Council Closed Meeting Notice,2018/09/04 09:45 AM,424197,09-04-2018 CH CC Closed Meeting Agenda.pdf,Public Information Handout
484419,City Council Closed Meeting Notice,2018/09/04 09:45 AM,424237,09-04-2018 CH CC Closed Meeting AMENDED Agenda.pdf,Public Information Handout
483693,City Council Closed Meeting,2018/08/31 10:00 AM,445009,08-31-2018 CH CC Special Meeting Minutes-APPROVED.pdf,Meeting Minutes
483693,City Council Closed Meeting,2018/08/31 10:00 AM,423159,08-31-2018 CH CC Closed Meeting Agenda.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,440559,08-28-2018 CH CC Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,444999,08-28-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,422857,08-28-2018 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423155,Big Cottonwood Marathon and Half - Updates.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423157,July 2018 Financial Report.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423163,SLCounty Funding Opportunities & Timelines - Erin Litvack.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423171,Bicycle Safety - Mr. Eric Kraan.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423175,305 (Enacting and Codifying Chapter 14.28 - Wireless Facilities in the Public Right-of-Way - of the CH Code of Ordinances).pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423177,"2018-50 (Consenting to the Appointments to the CH Parks, Trails and Open Space Committee).pdf",Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423179,2018-51.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423181,2018-52.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423183,2018-53.pdf,Public Information Handout
483507,City Council Business Meeting and Work Session Agendas,2018/08/28 12:00 AM,423185,2018-54.pdf,Public Information Handout
482637,City Council Special Work Session Agenda,2018/08/22 04:00 PM,440537,08-22-2018 CH CC Special Work Session-APPROVED.pdf,Meeting Minutes
482637,City Council Special Work Session Agenda,2018/08/22 04:00 PM,421449,08-22-2018 CH CC Special Work Session Agenda.pdf,Public Information Handout
482355,City Council Work Session Agenda,2018/08/21 05:00 PM,435265,08-21-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
482355,City Council Work Session Agenda,2018/08/21 05:00 PM,421075,08-21-2018 CH CC Work Session Agenda.pdf,Public Information Handout
482355,City Council Work Session Agenda,2018/08/21 05:00 PM,421511,Rainharvest Program Info. 8-18.pdf,Public Information Handout
481329,City Council Special Business Meeting Agenda,2018/08/15 07:30 PM,435245,08-15-2018 CH CC Special Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
481329,City Council Special Business Meeting Agenda,2018/08/15 07:30 PM,419387,08-15-2018 CH CC Special Business Meeting Agenda.pdf,Public Information Handout
481329,City Council Special Business Meeting Agenda,2018/08/15 07:30 PM,419891,Cottonwood Heights FY 2018-19 Budget.pdf,Public Information Handout
481329,City Council Special Business Meeting Agenda,2018/08/15 07:30 PM,419895,Ordinance 304.pdf,Public Information Handout
478477,NOTICE OF PROPOSED TAX INCREASE,2018/08/14 07:00 PM,415353,TNT Notice 1.pdf,Public Information Handout
478477,NOTICE OF PROPOSED TAX INCREASE,2018/08/14 07:00 PM,415355,SALT LAKE COUNTY NOTICE OF PROPOSED TAX INCREASES.2018.pdf,Public Information Handout
477447,NOTICE OF PROPOSED TAX INCREASE,2018/08/14 07:00 PM,414013,TNT Notice 1.pdf,Public Information Handout
477447,NOTICE OF PROPOSED TAX INCREASE,2018/08/14 07:00 PM,414015,SALT LAKE COUNTY NOTICE OF PROPOSED TAX INCREASES.2018.pdf,Public Information Handout
481129,NOTICE OF PUBLIC HEARING ON PROPOSED TAX INCREASE,2018/08/14 07:00 PM,419159,TNT Notice 1.pdf,Public Information Handout
481129,NOTICE OF PUBLIC HEARING ON PROPOSED TAX INCREASE,2018/08/14 07:00 PM,419161,08-14-2018 CH CC OpenHouseBusinessWork Meetings Agendas.pdf,Public Information Handout
479721,NOTICE OF PUBLIC HEARING ON PROPOSED TAX INCREASE,2018/08/14 07:00 PM,417243,TNT Notice 1.pdf,Public Information Handout
479721,NOTICE OF PUBLIC HEARING ON PROPOSED TAX INCREASE,2018/08/14 07:00 PM,417245,SALT LAKE COUNTY NOTICE OF PROPOSED TAX INCREASES.2018.pdf,Public Information Handout
481125,City Council Open House Agenda,2018/08/14 05:00 PM,419145,08-14-2018 CH CC Open House Agenda.pdf,Public Information Handout
481117,City Council Open House - Business Meeting - Work Session - Agendas,2018/08/14 05:00 PM,435239,08-14-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
481117,City Council Open House - Business Meeting - Work Session - Agendas,2018/08/14 05:00 PM,419131,08-14-2018 CH CC OpenHouseBusinessWork Meetings Agendas.pdf,Public Information Handout
481117,City Council Open House - Business Meeting - Work Session - Agendas,2018/08/14 05:00 PM,419353,08-14-2018 CH CC Business Meeting AMENDED Agenda.pdf,Public Information Handout
481117,City Council Open House - Business Meeting - Work Session - Agendas,2018/08/14 05:00 PM,419495,Aug 14 TNT Public Hearing.pdf,Public Information Handout
479821,City Council Work Session,2018/08/07 05:00 PM,435229,8-7-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
479821,City Council Work Session,2018/08/07 05:00 PM,417317,8-7-2018 CH CC Work Session Agenda.pdf,Public Information Handout
479821,City Council Work Session,2018/08/07 05:00 PM,418019,Five Year Pavement RECOMMENDATIONS.pdf,Public Information Handout
479821,City Council Work Session,2018/08/07 05:00 PM,418021,Meeting Broadcasting Options.pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,435219,07-31-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,435221,07-31-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415423,07-31-2018 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415921,"Weekly update, July 30, 2018.pdf",Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415923,UFA Report for June 2018.pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415955,303 (Amending Part 7 of Chapter 2.140 of the CH Code Concerning the PTOS Committee).pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415957,2018-47.pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415959,2018-48.pdf,Public Information Handout
478523,City Council Business Meeting and Work Session Agendas,2018/07/31 05:00 PM,415961,Gravel Pit Visioning Exercise.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,416727,07-17-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412265,07-17-2018 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412609,"2017-18 Monthly Financial Report - June 30, 2018.pdf",Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412611,June 2018 Financial Report.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412613,Putting Down Roots in Earthquake Country - Your handbook for earthquakes in Utah.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412615,Utah Geological Survey - Survey Notes of May 2012.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412617,Utah Geological Survey - Survey Notes of Sept 2009.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412619,2018 Cottonwood Heights Workshop.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412621,CottonwoodHeights_McKean_2018.pdf,Public Information Handout
476547,City Council Business Meeting and Work Session Agendas,2018/07/17 05:00 PM,412625,City Manager Interview Schedule - DRAFT COPY.pdf,Public Information Handout
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,416725,07-10-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,435197,07-10-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,410235,07-10-2018 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,410569,CHPD Statistics Review 2018 June.pdf,Public Information Handout
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,410571,PW Council Report.pdf,Public Information Handout
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,410637,Gravel Pit Development Concepts.pdf,Public Information Handout
475059,City Council Business Meeting and Work Session,2018/07/10 05:00 PM,410639,UTOPIA Fiber Update - Cottonwood.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435191,06-26-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435193,06-26-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,404841,Cottonwood Heights - NPH Amendment to 2017-2018 Budget.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435169,BC Marathon - City Council Updates.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435171,Budget Adjustment .pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435173,Finance May 2018.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435175,May 2018 - UFA.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435177,PC Recap.pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435179,302 (Adopting an Amended Budget for the Period of 1 July 2017 Through 30 June 2018).pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435181,2018-40 (Approving an ILA w SLCounty for Transportation Funding - Big Cottonwood Trail).pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435183,2018-41 (Approving Entry into an ILA w Canyons School District for the Use of School Buses).pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435185,2018-42 (Approving Entry Into an Agreement w Brooksee LLC for Reimbursement and Indemnification Concerning the 2018 Big CW Marathon and Half).pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435187,2018-43 (Approving Entry Into an Easement Agreement w CW Improvement District for the Relocation of an Underground Sewer Line).pdf,Public Information Handout
470765,Public Hearing Notice - Amended Budget for 2017-2018 Fiscal Year,2018/06/26 07:00 PM,435189,"2018-44 (Approving the Town of Alta, Park City and the City of Millcreek as Additional Members of CWC).pdf",Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,416723,06-26-2018 CH CC Work Session Minutes-APPROVED_exppdf.pdf,Meeting Minutes
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,435195,06-26-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Meeting Minutes
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,407721,06-26-2018 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,407731,06-26-2018 CH CC Amended Business Agenda and Work Session Agenda.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,407745,Budget Adjustment .pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,408143,BC Marathon - City Council Updates.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,408145,Finance May 2018.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,408147,May 2018 - UFA.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,408149,PC Recap.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,408151,May 2018 Financial Report.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410607,302 (Adopting an Amended Budget for the Period of 1 July 2017 Through 30 June 2018).pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410609,2018-40.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410611,2018-41.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410613,2018-42.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410615,2018-43.pdf,Public Information Handout
472727,City Council Business Meeting and Work Session Agendas,2018/06/26 05:00 PM,410617,2018-44.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,414323,06-19-2018 CH CC WorkSession Meeting Minutes_exppdf.pdf,Meeting Minutes
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,444989,06-19-2018 CH CC Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,405949,06-19-18 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,405991,Draft - Proposed Budget 6-14.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410591,Public Information Handouts - Councilmember Tali Bruce Email.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410593,Public Information Handouts.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410595,300 (Granting a Telecommunications System Franchise to MCImetro Access Transmission Services Corp DBA Verizon Access Transm. Servs.).pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410597,301 (Adopting a proposed budget for the Period of 1 July 2018 through 30 June 2019 and determining the rate of property tax).pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410599,2018-34.pdf,Public Information Handout
471573,City Council Business Meeting and Work Session Agendas,2018/06/19 05:00 PM,410601,2018-38.pdf,Public Information Handout
468331,Public Hearing Notice - Proposed 2018-2019 Budget,2018/06/12 07:00 PM,401389,Cottonwood Heights-Notice of Public Hearing (2018-19 Budget Adoption).pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,414321,06-12-18 CH CC Work Session Minutes_exppdf.pdf,Meeting Minutes
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,416717,06-12-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,403749,06-12-18 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404145,Budget Adjustment #3.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404147,CHPD Statistics Review 2018 May.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404149,Citizen Comments - Ms Nancy Hardy.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404151,FY19 Tentative Budget Book.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404153,May 27-June 10 2018 Weekly Update.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404155,PW May Stats and June Reporting.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404179,Citizen Comments - Danish Road and the neighborhood Connection.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404187,Budget Presentation - Assist City Manager Bryce Haderlie.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404199,Approved Ordinances.pdf,Public Information Handout
469973,City Council Business Meeting and Work Session Agendas,2018/06/12 05:00 PM,404201,Approved Resolutions.pdf,Public Information Handout
466687,City Council Work Session Agenda,2018/05/29 05:00 PM,405605,05-29-2018 CH CC Work Session Minutes-Approved_exppdf.pdf,Meeting Minutes
466687,City Council Work Session Agenda,2018/05/29 05:00 PM,399545,05-29-18 CH CC Work Session Agenda.pdf,Public Information Handout
466687,City Council Work Session Agenda,2018/05/29 05:00 PM,402391,Gilson Engineering City Engineering Services 2018.pdf,Public Information Handout
463261,Public Hearing Notice - Vacation of ROW,2018/05/22 07:00 PM,394307,Cottonwood Heights-Notice of Public Hearing (May 2018 Vacation of ROW).pdf,Public Information Handout
463261,Public Hearing Notice - Vacation of ROW,2018/05/22 07:00 PM,394309,Petition to Vacate Public Right of Way (Land HoldCo Exchange) 2 Petition....pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,410563,05-22-18 CH CC Work Session Minutes_exppdf.pdf,Meeting Minutes
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398841,Title 12 Presentation - Michael Johnson.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,410627,05-22-2018 CH CC Business Meeting Minutes - APPROVED.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,399247,Resolution 2018-30.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,399245,296 (Amending Table 1 of Section 19.51.060(A) CH Code Concerning Residential Density in Tier 2 Projects of PDD Zone).pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,399243,295 (Vacating a Parcel of Public Right-of-Way - Prospector Drive - Mine Shaft Road).pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398849,Mr. Eric Kraan - Citizen Comments.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398843,52218 Franks-Sales Tax-Idle Free - John Park Presentation.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,397543,05-22-18 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398839,UFA Apr 2018 Report.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398837,Mike Watson UFA Service Handout.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398835,May 13-19 2018 Weekly Update.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398615,Cottonwood Heights-Resolution 2018-3__ Supporting Local Option Sales Tax.._.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398613,Cottonwood Heights-Proposed Code Chapter 9.62 re Idling Vehicles (5.19.2018).pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398611,Cottonwood Heights-Ordinance 29_ Adopting Code Chapter 9.62 re Idling Ve.._.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398387,05-22-18 CH CC BusinessWork Meeting AMENDED Agendas.pdf,Public Information Handout
465511,City Council Business Meeting and Work Session Agendas,2018/05/22 05:00 PM,398847,UFA Apr 2018 Report.pdf,Certificate of In-State Need
464453,City Council Work Session,2018/05/15 05:00 PM,405525,05-15-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
464453,City Council Work Session,2018/05/15 05:00 PM,395983,05-15-18 CH CC Work Session Agenda.pdf,Public Information Handout
464453,City Council Work Session,2018/05/15 05:00 PM,398693,Roundabout.pdf,Public Information Handout
464453,City Council Work Session,2018/05/15 05:00 PM,398771,Compensation - Paula Melgar Handout.pdf,Public Information Handout
464453,City Council Work Session,2018/05/15 05:00 PM,398773,Dave Muir Handout - Property Taxes.pdf,Public Information Handout
464453,City Council Work Session,2018/05/15 05:00 PM,398775,Sandy City Idling - John Park Handout.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,399599,05-08-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,405545,05-08-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394033,05-08-18 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394175,CHPD Statistics Review 2018 April.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394379,Public Works - City Council Report.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394585,FY19 Tentative Budget Book.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394587,April 29-May 5 2018 Weekly Update.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,394595,2018-19 TENTATIVE Budget.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,395637,Arts Pamphlet - Handout.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,395639,Public Information Handout - Mr Kevin Davis.pdf,Public Information Handout
463031,City Council Business Meeting and Work Session Agendas,2018/05/08 05:00 PM,397021,Approved Action Items - Resolutions.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,399597,05-01-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,391297,05-01-18 CH CC Work Session Agenda.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,392287,UFA Budget Presentation Package.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,392323,PW Budget Presentation Handout.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,392329,2018 Police Budget PP.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,392331,City Recorder Handout.pdf,Public Information Handout
460867,City Council Work Session Agenda,2018/05/01 05:00 PM,393901,Councilmember Bruce Handout.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,399577,04-24-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,405535,04-24-2018 CH CC Business Meeting Minutes - Approved.pdf,Meeting Minutes
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,389991,04-24-18 CH CC BusinessWork Meeting Agendas.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392293,2018-21 (Designating Areas Closed to Discharge of Fireworks and other Ignition Sources).pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392295,2018-22.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392297,2018-23 (Declaring Certain Property Surplus).pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392299,UFA Mar 2018.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392301,March 2018 Financial Report.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392303,4-24-18 CC Presentation Community Development.pdf,Public Information Handout
459931,City Council Business Meeting and Work Session Agendas,2018/04/24 05:00 PM,392305,04-24-18 CC Staff Report ZTA-18-002 (PDD).pdf,Public Information Handout
458791,City Council Work Session,2018/04/17 05:00 PM,399251,04-17-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
458791,City Council Work Session,2018/04/17 05:00 PM,388185,04-17-18 CH CC Work Session AMENDED Agenda.pdf,Public Information Handout
458791,City Council Work Session,2018/04/17 05:00 PM,388607,Assistant Fire Chief Watson - Handout of 4-17-2018.pdf,Public Information Handout
458791,City Council Work Session,2018/04/17 05:00 PM,388613,Cottonwood Heights_RCC_Presentation_Tom Bowen Presentation.pdf,Public Information Handout
458791,City Council Work Session,2018/04/17 05:00 PM,388867,Sustainability - Tali Bruce Handout 4-17-18 Work Session.pdf,Public Information Handout
458077,City Council Work Session Agenda,2018/04/17 05:00 PM,387341,04-17-18 CH CC Work Session Agenda.pdf,Public Information Handout
457215,City Council Business-Work Session-CDRA Meeting Agendas,2018/04/10 05:00 PM,399249,04-10-2018 CH CC Work Session Minutes - Approved_exppdf.pdf,Meeting Minutes
