video_id,tab,title,date,date_source,upload_date_raw,is_meeting,body,meeting_kind,in_window_2020_2026,minutes_match,video_url
RHQYydas0pg,videos,Chat with the Chief - Parking,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=RHQYydas0pg
GKwU--q9lUw,videos,"Professional Standards Review Board (PSRB) - Public Meeting, February 12, 2026",2026-02-12,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=GKwU--q9lUw
Emr8FZ6biFU,videos,Chat with the Chief - Senior Scams,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Emr8FZ6biFU
tmhZWDPWaGY,videos,"Professional Standards Review Board (PSRB) - Public Meeting, December 11, 2025",2025-12-11,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=tmhZWDPWaGY
_qp1BJ4nu18,videos,2025 Giving Tree Livestream,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=_qp1BJ4nu18
bpe63Uo2yKg,videos,Celebrando la vida: El significado detrás del Día de Muertos con Irma Hofer (English Subtitles),,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bpe63Uo2yKg
0MC4Df4ktW0,videos,West Valley Convos Ep.2,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=0MC4Df4ktW0
NQ0iwA-nGQw,videos,Join Us! Carwash Cops for Giving Tree,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=NQ0iwA-nGQw
N-h5BEbZpSk,videos,West Valley Convos Ep.1,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=N-h5BEbZpSk
AvJxDw0UxU0,videos,West Valley City Police Chief Community Chat,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=AvJxDw0UxU0
3ZSAQkyPDe4,videos,Parade 2025!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=3ZSAQkyPDe4
ZSa-_4SqC6Q,videos,ICYMI: University of Utah breaks ground in West Valley City!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ZSa-_4SqC6Q
qoMbKQ48Q4U,videos,Happy Juneteenth!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=qoMbKQ48Q4U
SwhDCTCEax4,videos,Community Meeting with Chief Jacobs!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=SwhDCTCEax4
wIH4gsa8xLs,videos,"""You've got to look good to play good""",,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=wIH4gsa8xLs
6mxf-2sxWdk,videos,Memorial Day,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=6mxf-2sxWdk
xIlyEZEAhho,videos,Police Memorial Week,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=xIlyEZEAhho
yR9MWiq1gUQ,videos,"Professional Standards Review Board (PSRB) - Public Meeting, April 10, 2025",2025-04-10,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=yR9MWiq1gUQ
HMgL9jEnyZw,videos,'Tis the season... for motors,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=HMgL9jEnyZw
WiYAklgb-tM,videos,Flashlight Egg Hunt,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=WiYAklgb-tM
w2HvOJdQH1g,videos,Join Fire Chief John Evans as he discusses fire safety tips.,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=w2HvOJdQH1g
GuOhyAmhpIU,videos,Egg Hunt 2025,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=GuOhyAmhpIU
walDT2kHOw4,videos,Castling with the Community!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=walDT2kHOw4
10qiS-cy5Fk,videos,Chief Chat from April 2025!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=10qiS-cy5Fk
4jNhfbtQRSM,videos,PCU Car & Theft Prevention,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=4jNhfbtQRSM
BafrSgPxYqY,videos,Now is your moment! jobs.wvcfd.com,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=BafrSgPxYqY
mAuLspcUlL4,videos,WVCPD K9's in Vegas,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=mAuLspcUlL4
TZ13PDXJfNQ,videos,Chief Jacobs Community Meeting: March 2025,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=TZ13PDXJfNQ
tv4hrT2YE9E,videos,"Professional Standards Review Board, February 13 2025",2025-02-13,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=tv4hrT2YE9E
6bRywz7DueQ,videos,01.28.2025 City Council Regular Meeting,2025-01-28,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=6bRywz7DueQ
bjCWdIR7kzI,videos,Nightmare on Elma Street,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bjCWdIR7kzI
AyXAKEFnZ-I,videos,Our Youth City Council reads the Bill of Rights for Constitution Day!,,,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=AyXAKEFnZ-I
pZ_6PKNCiLM,videos,Legally Blonde BEHIND the Scenes,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=pZ_6PKNCiLM
-zQoZbraJO4,videos,Mooooo-ve along!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=-zQoZbraJO4
XY3W1CmyyKI,videos,Doggy Daycations Program,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=XY3W1CmyyKI
INtBx5EGtRQ,videos,CPR saves lives!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=INtBx5EGtRQ
YqQEvbtOGjQ,videos,Fire Prevention Tips for your animals!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=YqQEvbtOGjQ
-9jROwrljUI,videos,Jordan River Trail,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=-9jROwrljUI
Ot5gz_T9FrY,videos,Olympics to Utah 2034,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Ot5gz_T9FrY
pkYsy2I75X0,videos,WVCPD:  Cops and Cleats events this summer!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=pkYsy2I75X0
442z-UpNW0M,videos,WestFest Parade 2024,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=442z-UpNW0M
OMazq0SkLug,videos,Motorcycle Safety,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=OMazq0SkLug
xgi9SuviGpg,videos,June Chill with the Chief,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=xgi9SuviGpg
63su4Eyp8Ds,videos,Suboxone Community Bridge,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=63su4Eyp8Ds
4n6NLuiKkc8,videos,05.07.2024 Regular City Council,2024-05-07,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=4n6NLuiKkc8
efVlwxUGEcI,videos,Stop on Red!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=efVlwxUGEcI
pec2lYIOZNo,videos,Join West Valley City Fire Department!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=pec2lYIOZNo
mKNtSWS9j1w,videos,Spring is in the air!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=mKNtSWS9j1w
x2zfJh96Hns,videos,Fire Recruit Halfway Spring 2024,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=x2zfJh96Hns
bFqJ6duRFZI,videos,Window Safety 2024,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bFqJ6duRFZI
0qI7uxvMjic,videos,Easter Fun 2024!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=0qI7uxvMjic
yS8Ad8CyTF8,videos,2024 March Fire Camp Week 3,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=yS8Ad8CyTF8
dOqQSU1QBo0,videos,2024 March Fire Camp Week 2,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=dOqQSU1QBo0
pNFYG3gx4W4,videos,2024 March Fire Camp Week 1,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=pNFYG3gx4W4
r8wuZpI0tUc,videos,"Fun times with Hunter High, the Utah Jazz and our own West Valley City Police Department!",,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=r8wuZpI0tUc
FN6H_05hh1k,videos,West Valley City Police Department competes!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=FN6H_05hh1k
Yoey2rfYy5E,videos,"Behind-the-scenes: ""A Tale of Two Cities""",,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Yoey2rfYy5E
oujNJsYkEyc,videos,Senior Love Advice,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=oujNJsYkEyc
RD4mYe-L76w,videos,Ghost Stories: Station 73,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=RD4mYe-L76w
WRqqMxYz-Gk,videos,Story Maps: Harmon Flowers,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=WRqqMxYz-Gk
byHU_LIbi80,videos,Story Maps: Giving Tree,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=byHU_LIbi80
kqaSvSFAoi4,videos,Story Maps: Harry James,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=kqaSvSFAoi4
IdwMZ-8zZMM,videos,Council Swearing In Ceremony,,,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=IdwMZ-8zZMM
GhG_pN6tRso,videos,A reading of the Constitution,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=GhG_pN6tRso
GPujuxxK9m4,videos,Answer the Call: Become a Firefighter with West Valley City Fire Department,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=GPujuxxK9m4
YoRi995O9LY,videos,Inside the Department: Crisis Intervention Team,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=YoRi995O9LY
AWdNt_Q23Bw,videos,Inside the Department: West Valley City Mental Health Court,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=AWdNt_Q23Bw
MDrMTkCzj5k,videos,Giving Tree Shopping 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=MDrMTkCzj5k
ouDIzddqsMo,videos,Cold Case: Javier Medina,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ouDIzddqsMo
LvM5bIqSUdI,videos,Giving Tree Wrapping 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=LvM5bIqSUdI
jW29uKLRkdU,videos,Giving Tree Celebration 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=jW29uKLRkdU
9yZT1ahNkjk,videos,Spreading the Cheer,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=9yZT1ahNkjk
N5kUJqLxVVM,videos,Volunteering in Ukraine,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=N5kUJqLxVVM
1v1-p8bC3Sw,videos,Chief Chat: Tour the Fleet,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=1v1-p8bC3Sw
qJUlpUtbgRo,videos,Helping Out,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=qJUlpUtbgRo
kYkxG54O1X4,videos,Cat Rescue,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=kYkxG54O1X4
b4tVpq0oz20,videos,Fire Camp Sept 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=b4tVpq0oz20
-mVkKbbuCtk,videos,National Faith & Blue,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=-mVkKbbuCtk
msHZK2McLRc,videos,October Paw Patrol,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=msHZK2McLRc
_L2kLiYH4gg,videos,National Night Out Launch 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=_L2kLiYH4gg
VZUGbT_pNDE,videos,Z 5 2022 Explanation,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=VZUGbT_pNDE
d9iUJ4ryTCI,videos,Those Drums!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=d9iUJ4ryTCI
BWwwaToFUnk,videos,Large Donation! Thank you!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=BWwwaToFUnk
XrIjG7Yhz14,videos,2022 City Council Swearing in Ceremony,,,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=XrIjG7Yhz14
Z625NlMhsoQ,videos,National Do Something Nice Day!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Z625NlMhsoQ
FRUcW84cYuc,videos,Paying a Parking Ticket!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=FRUcW84cYuc
MawXvbxG7gA,videos,Holiday Cooking Safety!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=MawXvbxG7gA
f5Z4uOtneRQ,videos,Ribbon Cutting of Utah Veterans Memorial in West Valley City,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=f5Z4uOtneRQ
R8WaZczW0yM,videos,Cody Brotherson Memorial 5 Years Later,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=R8WaZczW0yM
1Sk4-x0U1q0,videos,9-11-01 Remembrance,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=1Sk4-x0U1q0
0bffMSqbmH8,videos,National Night Out 2021 Launch in West Valley City,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=0bffMSqbmH8
blFXQc_XuQQ,videos,Chill with the Chief!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=blFXQc_XuQQ
twyWbLGeeH4,videos,Hands-only CPR saves lives,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=twyWbLGeeH4
bDRyXyfdfb8,videos,Captain Lee Monsen,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bDRyXyfdfb8
_2s-kHdjsVk,videos,Crosswalk Enforcement,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=_2s-kHdjsVk
1KAgynaNQiw,videos,Vaccine Information with City Manager Wayne Pyle and Fire Chief John Evans,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=1KAgynaNQiw
82tocRJjZ-s,videos,National Child Abuse Prevention Month,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=82tocRJjZ-s
LdNJcdWV0kk,videos,"Day of Service April 17th, 2021 MyHometown",2021-04-17,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=LdNJcdWV0kk
YUDwnNO6OnU,videos,West Valley City 40th Anniversary Slideshow (2020),,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=YUDwnNO6OnU
or06p2Kag6U,videos,Celebrating National EMS Week 2020,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=or06p2Kag6U
wQB6vvqzsrc,videos,WVC discusses COVID and vaccine information,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=wQB6vvqzsrc
1QRavj5vlwo,videos,Twas the night before Christmas 2020...,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=1QRavj5vlwo
F1cKdwweFVw,videos,Giving Tree would not be possible without you!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=F1cKdwweFVw
Xwvtp1kDGLY,videos,Shopping Safely Online,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Xwvtp1kDGLY
ZD2EIdhrWCo,videos,Remembering Cody Brotherson 2020,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ZD2EIdhrWCo
3aDx7fgDtPY,videos,Accessing WVCPD Building,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=3aDx7fgDtPY
oBmfJmiVQcA,videos,WVCPD Gets vaccinated,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=oBmfJmiVQcA
cxRCDSDEsuA,videos,WVCPD Recruits!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=cxRCDSDEsuA
3kZ5PNuqiTs,videos,WVCFD gets vaccinated!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=3kZ5PNuqiTs
P-Kpw9dwqf0,videos,CPR works!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=P-Kpw9dwqf0
ZJ_UUP3V5Aw,videos,Ambulance 74 Tour!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ZJ_UUP3V5Aw
LbZdbwuB_Hw,videos,FirePreventionCookingSafety,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=LbZdbwuB_Hw
OjbVkxPW07c,videos,Tower 74 Tour,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=OjbVkxPW07c
yNmG-KuuLAM,videos,Fire Camp West Valley City: Week Two,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=yNmG-KuuLAM
gj6rNgumRSs,videos,Fire Camp West Valley City: Week One,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=gj6rNgumRSs
caOs_CzSLpE,videos,Congratulations Class of 2020!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=caOs_CzSLpE
D2ohaePcFWE,videos,Hands Only CPR,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=D2ohaePcFWE
1F8EQWYIZsY,videos,"March 17th, 2020 West Valley City Council Meeting",2020-03-17,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=1F8EQWYIZsY
5czbo8Zd7iE,videos,West Valley City Coronavirus Response,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=5czbo8Zd7iE
ORFzbgtiUzw,videos,2020 Stormwater Training,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ORFzbgtiUzw
8u2AbwwF-4E,videos,"West Valley City Council Meeting March 10th, 2020",2020-03-10,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=8u2AbwwF-4E
CjfPSsp1p9M,videos,"West Valley City Council February 25th, 2020",2020-02-25,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=CjfPSsp1p9M
HTnstjOLDAc,videos,"West Valley City Council February 18th, 2020",2020-02-18,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=HTnstjOLDAc
LMjOuTY2m-g,videos,"West Valley City Council Meeting February 11th, 2020",2020-02-11,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=LMjOuTY2m-g
Mha7l7f6nWQ,videos,"West Valley City Council February 4th, 2020",2020-02-04,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Mha7l7f6nWQ
2kGIagja6uY,videos,"West Valley City Council Meeting January 21st, 2020",2020-01-21,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=2kGIagja6uY
plI2O3ezWKg,videos,OishRough,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=plI2O3ezWKg
bRIHkmnMP2k,videos,Santa Walk at the Family Fitness Center!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bRIHkmnMP2k
AFfMm25dbMo,videos,"West Valley City Council Meeting January 14th, 2020",2020-01-14,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=AFfMm25dbMo
eF9b-tsLoYg,videos,West Valley City Council January 7 2020,2020-01-07,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=eF9b-tsLoYg
8WNzvcAWq8E,videos,"West Valley City Council Meeting December 17th, 2019",2019-12-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=8WNzvcAWq8E
qeZxvdBW8UM,videos,"West Valley City Council December 10th, 2019",2019-12-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=qeZxvdBW8UM
yCV5vF0ddzM,videos,"West Valley City Council Meeting December 3rd, 2019",2019-12-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=yCV5vF0ddzM
FavnpaUHZaA,videos,"West Valley City Council Meeting November 26, 2019",2019-11-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=FavnpaUHZaA
VYKH9zIGddA,videos,"West Valley City Council Meeting November 19th, 2019",2019-11-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=VYKH9zIGddA
lN5rl7E5m3E,videos,"West Valley City Council Meeting, November 12, 2019",2019-11-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=lN5rl7E5m3E
UL7Y5tneMvk,videos,"City Council November 12th, 2019",2019-11-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=UL7Y5tneMvk
GCBxc4Mkwts,videos,Day of the Dead Celebration Utah Cultural Celebration Center,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=GCBxc4Mkwts
ctEcyi5dec4,videos,"West Valley City Council Meeting October 22, 2019",2019-10-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ctEcyi5dec4
nIFhRChx83g,videos,Shine a Light ... Be a Light,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=nIFhRChx83g
ncm8Dis-hqQ,videos,WVC Police Department new building!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ncm8Dis-hqQ
mVhdH4SZT4U,videos,WVC competes at 29th Annual Las Vegas Police K9 Trials,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=mVhdH4SZT4U
PiMSpCZvEyg,videos,"West Valley City Council October 15th, 2019",2019-10-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=PiMSpCZvEyg
hxh9iUrSWWQ,videos,2019 Touch-A-Truck West Valley City,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=hxh9iUrSWWQ
LemAm95OtJw,videos,SOOO many birds!,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=LemAm95OtJw
16KUnBissds,videos,New Building Preview at West Valley City Police Department,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=16KUnBissds
uQOVGWZ21mU,videos,"West Valley City Council October 8th, 2019",2019-10-08,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=uQOVGWZ21mU
RMEe_L0f5sA,videos,"West Valley City Council Meeting October 1st, 2019",2019-10-01,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=RMEe_L0f5sA
bXffL-qpHbU,videos,October Schedule          West Valley,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bXffL-qpHbU
4VZijdUpSTo,videos,"West Valley City Council Meeting September 24, 2019",2019-09-24,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=4VZijdUpSTo
dfrKJ1Y-JJo,videos,West Valley City Fire Department: Fire in the Kitchen,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=dfrKJ1Y-JJo
3QaXvTotklI,videos,West Valley City Citizens' Academy,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=3QaXvTotklI
6LuqviU4K-s,videos,"National Night Out 2019 in West Valley City, Utah",,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=6LuqviU4K-s
39YNHrR5vig,videos,"West Valley City Council September 17th, 2019",2019-09-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=39YNHrR5vig
IOOlx2mkh7s,videos,U.S. Honor Flag Ceremony for Cody Brotherson,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=IOOlx2mkh7s
IHrpekzUnlg,videos,New Firefighters in West Valley City,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=IHrpekzUnlg
CrpMF0vj2XQ,videos,"West Valley City Council Sept 10th, 2019",2019-09-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=CrpMF0vj2XQ
g4hEQlK47bc,videos,Sept9th,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=g4hEQlK47bc
yKgQmpC19J8,videos,Harman Theatre Sept 20th,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=yKgQmpC19J8
MWjrOfLHBxg,videos,West Valley City Council September 3rd 2019,2019-09-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=MWjrOfLHBxg
SnAl2oV9-aM,videos,"West Valley City Council Aug 27th, 2019",2019-08-27,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=SnAl2oV9-aM
r09_hHvipzE,videos,August 2019 Calendar,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=r09_hHvipzE
N-L0kfIKwAE,videos,Chip your Pets! West Valley City Animal Services,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=N-L0kfIKwAE
ipLKhV3NOes,videos,Business Spotlight: Highlight Reel,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ipLKhV3NOes
dqe7uyxexQA,videos,Business Spotlight:  Waterpocket Distillery,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=dqe7uyxexQA
HRFd1Pxm8Ec,videos,Business Spotlight: Boart Longyear,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=HRFd1Pxm8Ec
BrNdldy-u7I,videos,Business Spotlight:  Intermountain Bobcat,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=BrNdldy-u7I
9utNqzFfNCM,videos,Business Spotlight:  Petzl,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=9utNqzFfNCM
7ki4x50CB8s,videos,Business Spotlight: Maxtec,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=7ki4x50CB8s
hu4B41yFw9o,videos,Chill with the Chief for West Valley City Police Department,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=hu4B41yFw9o
TJZtR8wLxiw,videos,West Valley City National Night Out Aug 23 and 24th Weekend,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=TJZtR8wLxiw
LFghrP9iZzM,videos,"West Valley City Council Meeting August 20th, 2019",2019-08-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=LFghrP9iZzM
s5UJXD_A4k0,videos,"West Valley City Council Meeting Aug 13th, 2019",2019-08-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=s5UJXD_A4k0
p9FqwJWw7F8,videos,National Night Out Family Safety and Health Fair,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=p9FqwJWw7F8
k0xjKn0rCO8,videos,"National Night Out Block Parties August 6th, 2019",2019-08-06,title,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=k0xjKn0rCO8
tOdW4oz0_BE,videos,West Valley City National Night Out KICKOFF Party,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=tOdW4oz0_BE
YuIGpgjNi4U,videos,"West Valley City Council Meeting, July 23, 2019",2019-07-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=YuIGpgjNi4U
cOsSWDOnObE,videos,"West Valley City Council Meeting, July 16, 2019",2019-07-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=cOsSWDOnObE
8cjkmBmNHPQ,videos,"West Valley City Council Meeting, July 9, 2019",2019-07-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=8cjkmBmNHPQ
UgQbqwjVJlw,videos,"West Valley City Council Meeting, June 25, 2019",2019-06-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=UgQbqwjVJlw
tyI-6syeZxU,videos,"West Valley City Council Meeting, June 18, 2019",2019-06-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=tyI-6syeZxU
Cd0dQgmgo1M,videos,"West Valley City Council Meeting, June 11, 2019",2019-06-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Cd0dQgmgo1M
tFpZ5AO5j8Y,videos,"West Valley City Council Meeting, June 4, 2019",2019-06-04,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=tFpZ5AO5j8Y
