date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,meeting_kind,minutes_match,date_source,raw_path
2022-01-04,"January 4, 2022 Study Meeting",Council,https://www.youtube.com/watch?v=UHWahRSLIWE,UHWahRSLIWE,asr,https://www.youtube.com/watch?v=UHWahRSLIWE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-01-04,"January 4, 2022 Regular Meeting/ Annual RDA, HA, BA Meetings",RDA+BA+HA,https://www.youtube.com/watch?v=SGjkwgxQjaE,SGjkwgxQjaE,asr,https://www.youtube.com/watch?v=SGjkwgxQjaE,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-01-04,"January 4, 2022 Regular Meeting/ Annual RDA, HA, BA Meetings",RDA+BA+HA,https://www.youtube.com/watch?v=5eReC7HP47E,5eReC7HP47E,asr,https://www.youtube.com/watch?v=5eReC7HP47E,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-12-14,12.14.2021 City Council Regular Meeting and Special RDA Meeting,Council+RDA,https://www.youtube.com/watch?v=Q3J2LpsAtYg,Q3J2LpsAtYg,asr,https://www.youtube.com/watch?v=Q3J2LpsAtYg,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2021-12-14,12.14.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=FKoJxol_1QE,FKoJxol_1QE,asr,https://www.youtube.com/watch?v=FKoJxol_1QE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-12-07,"December 7, 2021 Study Meeting",Council,https://www.youtube.com/watch?v=xJReaYAuin0,xJReaYAuin0,asr,https://www.youtube.com/watch?v=xJReaYAuin0,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-11-23,"November 23, 2021 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=vo9wk93BqEI,vo9wk93BqEI,asr,https://www.youtube.com/watch?v=vo9wk93BqEI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-11-23,"November 23, 2021 City Council Study Meeting",Council,https://www.youtube.com/watch?v=kieQPpH2ziQ,kieQPpH2ziQ,asr,https://www.youtube.com/watch?v=kieQPpH2ziQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-11-16,"November 16, 2021 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=nsd8jbIJl2c,nsd8jbIJl2c,asr,https://www.youtube.com/watch?v=nsd8jbIJl2c,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-11-16,"November 16, 2021 City Council Study Meeting",Council,https://www.youtube.com/watch?v=lc9Z8NKoKX8,lc9Z8NKoKX8,asr,https://www.youtube.com/watch?v=lc9Z8NKoKX8,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-11-09,11.09.2021- City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Ksu8JIv9Zf0,Ksu8JIv9Zf0,asr,https://www.youtube.com/watch?v=Ksu8JIv9Zf0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-10-26,10.26.2021 Study Meeting,Council,https://www.youtube.com/watch?v=mrXoxkgLBKc,mrXoxkgLBKc,asr,https://www.youtube.com/watch?v=mrXoxkgLBKc,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-10-26,10.26.2021 Regular Meeting,Other,https://www.youtube.com/watch?v=dNCo55dNgX8,dNCo55dNgX8,asr,https://www.youtube.com/watch?v=dNCo55dNgX8,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-10-19,"October 19, 2021 Regular City Council Meeting",Council,https://www.youtube.com/watch?v=ml0wRLN55DI,ml0wRLN55DI,asr,https://www.youtube.com/watch?v=ml0wRLN55DI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-10-19,"October 19, 2021 City Council Study Meeting",Council,https://www.youtube.com/watch?v=RlSu4HPXWpg,RlSu4HPXWpg,asr,https://www.youtube.com/watch?v=RlSu4HPXWpg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-10-12,10.12.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=qk6LXXu8_10,qk6LXXu8_10,asr,https://www.youtube.com/watch?v=qk6LXXu8_10,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-10-12,10.12.2021 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=nrVwlXF3TpY,nrVwlXF3TpY,asr,https://www.youtube.com/watch?v=nrVwlXF3TpY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-10-05,10.5.21 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Wk5uzxOcvuo,Wk5uzxOcvuo,asr,https://www.youtube.com/watch?v=Wk5uzxOcvuo,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-10-05,10.5.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=8etMvMGvaHw,8etMvMGvaHw,asr,https://www.youtube.com/watch?v=8etMvMGvaHw,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-09-28,9.28.2021 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=hcCS1KodbEk,hcCS1KodbEk,asr,https://www.youtube.com/watch?v=hcCS1KodbEk,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-09-28,9.28.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=DN9pubatcik,DN9pubatcik,asr,https://www.youtube.com/watch?v=DN9pubatcik,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-09-21,9.21.2021 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=cY3EZQ0pQeA,cY3EZQ0pQeA,asr,https://www.youtube.com/watch?v=cY3EZQ0pQeA,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-09-21,"September 21, 2021 Study Meeting",Council,https://www.youtube.com/watch?v=J58eiso9gsc,J58eiso9gsc,asr,https://www.youtube.com/watch?v=J58eiso9gsc,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-09-14,9.14.2021 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=XOXh61MB0kw,XOXh61MB0kw,asr,https://www.youtube.com/watch?v=XOXh61MB0kw,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-09-14,9.14.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=JEIWhpeICL8,JEIWhpeICL8,asr,https://www.youtube.com/watch?v=JEIWhpeICL8,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-09-07,9.7.2021 Study Meeting,Council,https://www.youtube.com/watch?v=GBpDrQy4KDo,GBpDrQy4KDo,asr,https://www.youtube.com/watch?v=GBpDrQy4KDo,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-09-07,9.7.2021 Regular City Council Meeting,Council,https://www.youtube.com/watch?v=6WLUnvJe4Tg,6WLUnvJe4Tg,asr,https://www.youtube.com/watch?v=6WLUnvJe4Tg,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-08-24,8.24.21 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=aI4J9F7Z8NY,aI4J9F7Z8NY,asr,https://www.youtube.com/watch?v=aI4J9F7Z8NY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-08-24,8.24.21 City Council Study Meeting,Council,https://www.youtube.com/watch?v=OAsZdyJxr30,OAsZdyJxr30,asr,https://www.youtube.com/watch?v=OAsZdyJxr30,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-08-17,8.17.2021 City Council Study Meeting,Council,https://www.youtube.com/watch?v=jfF39Y0Bo0c,jfF39Y0Bo0c,asr,https://www.youtube.com/watch?v=jfF39Y0Bo0c,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-08-17,8.17.2021 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=BHGjqdYJg0E,BHGjqdYJg0E,asr,https://www.youtube.com/watch?v=BHGjqdYJg0E,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-08-10,8.10.2021/ City Council Study Meeting,Council,https://www.youtube.com/watch?v=s5xu-09-6Rg,s5xu-09-6Rg,asr,https://www.youtube.com/watch?v=s5xu-09-6Rg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-08-10,8.10.21/ City Council Regular Meeting,Council,https://www.youtube.com/watch?v=7vDCdWTDQiQ,7vDCdWTDQiQ,asr,https://www.youtube.com/watch?v=7vDCdWTDQiQ,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-07-27,"July 27, 2021 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=g3umeQSLWNg,g3umeQSLWNg,asr,https://www.youtube.com/watch?v=g3umeQSLWNg,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2021-07-27,"July 27, 2021 City Council Study Meeting",Council,https://www.youtube.com/watch?v=RT4HKCjSXtQ,RT4HKCjSXtQ,asr,https://www.youtube.com/watch?v=RT4HKCjSXtQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2021-07-20,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Z4r5Z6Vm60c,Z4r5Z6Vm60c,asr,https://www.youtube.com/watch?v=Z4r5Z6Vm60c,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-07-20,City Council Study Meeting,Council,https://www.youtube.com/watch?v=NMzsTmoHr_c,NMzsTmoHr_c,asr,https://www.youtube.com/watch?v=NMzsTmoHr_c,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-07-13,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=n5DhKOq0bHI,n5DhKOq0bHI,asr,https://www.youtube.com/watch?v=n5DhKOq0bHI,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-07-13,City Council Study Meeting,Council,https://www.youtube.com/watch?v=dE-l-SmxjNI,dE-l-SmxjNI,asr,https://www.youtube.com/watch?v=dE-l-SmxjNI,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-07-06,Regular City Council Meeting,Council,https://www.youtube.com/watch?v=OcvlSaPRUGE,OcvlSaPRUGE,asr,https://www.youtube.com/watch?v=OcvlSaPRUGE,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-07-06,City Council Study Meeting,Council,https://www.youtube.com/watch?v=--mdLu4_2eI,--mdLu4_2eI,asr,https://www.youtube.com/watch?v=--mdLu4_2eI,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-06-22,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=_tiSsPBE7EI,_tiSsPBE7EI,asr,https://www.youtube.com/watch?v=_tiSsPBE7EI,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-06-22,City Council Study Meeting,Council,https://www.youtube.com/watch?v=0gcmpY5kgCk,0gcmpY5kgCk,asr,https://www.youtube.com/watch?v=0gcmpY5kgCk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-06-08,City Council Study Meeting,Council,https://www.youtube.com/watch?v=sX30TG2lU1I,sX30TG2lU1I,asr,https://www.youtube.com/watch?v=sX30TG2lU1I,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-06-08,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=3xggbEaCet0,3xggbEaCet0,asr,https://www.youtube.com/watch?v=3xggbEaCet0,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-06-01,City Council Study Meeting,Council,https://www.youtube.com/watch?v=vh6tEC2H8dw,vh6tEC2H8dw,asr,https://www.youtube.com/watch?v=vh6tEC2H8dw,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-06-01,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=MUauZ-YDzRs,MUauZ-YDzRs,asr,https://www.youtube.com/watch?v=MUauZ-YDzRs,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-05-25,City Council Study Meeting/ Parkway Park Ribbon Cutting Event,Council,https://www.youtube.com/watch?v=Zx8fmz8GP_U,Zx8fmz8GP_U,asr,https://www.youtube.com/watch?v=Zx8fmz8GP_U,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-05-25,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=ZR7Eu__NkYU,ZR7Eu__NkYU,asr,https://www.youtube.com/watch?v=ZR7Eu__NkYU,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-05-25,City Council Study Meeting/ Parkway Park Ribbon Cutting Event,Council,https://www.youtube.com/watch?v=MxvJNfRTyPQ,MxvJNfRTyPQ,asr,https://www.youtube.com/watch?v=MxvJNfRTyPQ,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-05-18,City Council Regular Meeting/ Special RDA Meeting,Council+RDA,https://www.youtube.com/watch?v=UvzHM2BJ58A,UvzHM2BJ58A,asr,https://www.youtube.com/watch?v=UvzHM2BJ58A,2026-07-06,na,mapped_not_fetched,,Special,True,upload_date_snapped,
2021-05-11,City Council Study Meeting,Council,https://www.youtube.com/watch?v=mZ1pMu-teiQ,mZ1pMu-teiQ,asr,https://www.youtube.com/watch?v=mZ1pMu-teiQ,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-05-11,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=WtsyLq_qcNA,WtsyLq_qcNA,asr,https://www.youtube.com/watch?v=WtsyLq_qcNA,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-05-04,Regular Meetings City Council/RDA/HA/BA,Council+RDA+BA+HA,https://www.youtube.com/watch?v=oxuJFmhzBC0,oxuJFmhzBC0,asr,https://www.youtube.com/watch?v=oxuJFmhzBC0,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-05-04,City Council Study Meeting,Council,https://www.youtube.com/watch?v=348OW83oQ68,348OW83oQ68,asr,https://www.youtube.com/watch?v=348OW83oQ68,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-04-27,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=dnGfJfJSBYw,dnGfJfJSBYw,asr,https://www.youtube.com/watch?v=dnGfJfJSBYw,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-04-27,City Council Study Meeting,Council,https://www.youtube.com/watch?v=HvQRJopiJ-0,HvQRJopiJ-0,asr,https://www.youtube.com/watch?v=HvQRJopiJ-0,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-04-20,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=65qjGjJzn70,65qjGjJzn70,asr,https://www.youtube.com/watch?v=65qjGjJzn70,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-04-13,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=WANraXapMKk,WANraXapMKk,asr,https://www.youtube.com/watch?v=WANraXapMKk,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-04-13,City Council Study Meeting,Council,https://www.youtube.com/watch?v=LXttlaHRdwk,LXttlaHRdwk,asr,https://www.youtube.com/watch?v=LXttlaHRdwk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-04-06,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=XEiZbQgTeX4,XEiZbQgTeX4,asr,https://www.youtube.com/watch?v=XEiZbQgTeX4,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-04-06,City Council Study Meeting,Council,https://www.youtube.com/watch?v=LQHeba1FAzY,LQHeba1FAzY,asr,https://www.youtube.com/watch?v=LQHeba1FAzY,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-03-23,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=naHwdhxJ39k,naHwdhxJ39k,asr,https://www.youtube.com/watch?v=naHwdhxJ39k,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-03-23,City Council Study Meeting,Council,https://www.youtube.com/watch?v=9Icpdel04s8,9Icpdel04s8,asr,https://www.youtube.com/watch?v=9Icpdel04s8,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-03-16,City Council Study Meeting,Council,https://www.youtube.com/watch?v=Ymgp5u1aQJ0,Ymgp5u1aQJ0,asr,https://www.youtube.com/watch?v=Ymgp5u1aQJ0,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-03-16,City Council Regular Meeting/ Special RDA Meeting,Council+RDA,https://www.youtube.com/watch?v=EREK-DCX6sE,EREK-DCX6sE,asr,https://www.youtube.com/watch?v=EREK-DCX6sE,2026-07-06,na,mapped_not_fetched,,Special,True,upload_date_snapped,
2021-03-09,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=PnrioIVvvHc,PnrioIVvvHc,asr,https://www.youtube.com/watch?v=PnrioIVvvHc,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-03-09,City Council Study Meeting,Council,https://www.youtube.com/watch?v=G9lfN3l64I8,G9lfN3l64I8,asr,https://www.youtube.com/watch?v=G9lfN3l64I8,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-03-02,City Council Study Meeting,Council,https://www.youtube.com/watch?v=QBuCk_50AHk,QBuCk_50AHk,asr,https://www.youtube.com/watch?v=QBuCk_50AHk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-03-02,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=AW-JU_7VZlY,AW-JU_7VZlY,asr,https://www.youtube.com/watch?v=AW-JU_7VZlY,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-02-23,City Council Study Meeting,Council,https://www.youtube.com/watch?v=ws8BnPaUWT4,ws8BnPaUWT4,asr,https://www.youtube.com/watch?v=ws8BnPaUWT4,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-02-23,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=XRqLN3mz_ok,XRqLN3mz_ok,asr,https://www.youtube.com/watch?v=XRqLN3mz_ok,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-02-16,City Council Study Meeting,Council,https://www.youtube.com/watch?v=pSZ9OqC5_ds,pSZ9OqC5_ds,asr,https://www.youtube.com/watch?v=pSZ9OqC5_ds,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-02-16,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=l7roADxm_rI,l7roADxm_rI,asr,https://www.youtube.com/watch?v=l7roADxm_rI,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-02-09,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=YnOaRipYkic,YnOaRipYkic,asr,https://www.youtube.com/watch?v=YnOaRipYkic,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-02-09,City Council Study Meeting,Council,https://www.youtube.com/watch?v=YZ10NEyyj8U,YZ10NEyyj8U,asr,https://www.youtube.com/watch?v=YZ10NEyyj8U,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-02-02,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=jMZZEVllX2U,jMZZEVllX2U,asr,https://www.youtube.com/watch?v=jMZZEVllX2U,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-01-26,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Kkqe026_k6M,Kkqe026_k6M,asr,https://www.youtube.com/watch?v=Kkqe026_k6M,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-01-26,City Council Study Meeting,Council,https://www.youtube.com/watch?v=IPy--7wMANo,IPy--7wMANo,asr,https://www.youtube.com/watch?v=IPy--7wMANo,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-01-19,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=vsoAj5Z-o_0,vsoAj5Z-o_0,asr,https://www.youtube.com/watch?v=vsoAj5Z-o_0,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2021-01-13,"January 13, 2021 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=tUiAtcTXjSU,tUiAtcTXjSU,asr,https://www.youtube.com/watch?v=tUiAtcTXjSU,2026-07-06,na,mapped_not_fetched,,Regular,False,title,
2021-01-12,City Council Study Meeting,Council,https://www.youtube.com/watch?v=HmgAJJS9FaI,HmgAJJS9FaI,asr,https://www.youtube.com/watch?v=HmgAJJS9FaI,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-01-05,City Council Study Meeting,Council,https://www.youtube.com/watch?v=KB3hlKLAZKk,KB3hlKLAZKk,asr,https://www.youtube.com/watch?v=KB3hlKLAZKk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2021-01-05,"January 5, 2021 City Council Regular Meeting/ Annual RDA, HA, BA Meetings",Council+RDA+BA+HA,https://www.youtube.com/watch?v=13McAynAqYs,13McAynAqYs,asr,https://www.youtube.com/watch?v=13McAynAqYs,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-12-15,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Ts0wLzqaHsA,Ts0wLzqaHsA,asr,https://www.youtube.com/watch?v=Ts0wLzqaHsA,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2020-12-01,City Council Study Meeting,Council,https://www.youtube.com/watch?v=qul_qHdMODw,qul_qHdMODw,asr,https://www.youtube.com/watch?v=qul_qHdMODw,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2020-11-24,City Council Regular Meeting,Council,https://www.youtube.com/watch?v=VKYzE1yqfDw,VKYzE1yqfDw,asr,https://www.youtube.com/watch?v=VKYzE1yqfDw,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2020-11-24,City Council Study Meeting,Council,https://www.youtube.com/watch?v=1RhcfwBPSOk,1RhcfwBPSOk,asr,https://www.youtube.com/watch?v=1RhcfwBPSOk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2020-11-18,"City Council Regular Meeting/ Special RDA Meeting November 18th, 2020",Council+RDA,https://www.youtube.com/watch?v=3VGvC6Wtuac,3VGvC6Wtuac,asr,https://www.youtube.com/watch?v=3VGvC6Wtuac,2026-07-06,na,mapped_not_fetched,,Special,False,title,
2020-11-17,"City Council Study Meeting November 17th, 2020",Council,https://www.youtube.com/watch?v=qKsb0ta2wX4,qKsb0ta2wX4,asr,https://www.youtube.com/watch?v=qKsb0ta2wX4,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2020-11-10,"City Council Study Meeting November 10th, 2020",Council,https://www.youtube.com/watch?v=eKZ07RPLsV4,eKZ07RPLsV4,asr,https://www.youtube.com/watch?v=eKZ07RPLsV4,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2020-11-10,"City Council Regular Meeting November 10th, 2020",Council,https://www.youtube.com/watch?v=PzRFawDo4uw,PzRFawDo4uw,asr,https://www.youtube.com/watch?v=PzRFawDo4uw,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-10-27,"City Council Study Meeting October 27th, 2020",Council,https://www.youtube.com/watch?v=yYztPcmiRVg,yYztPcmiRVg,asr,https://www.youtube.com/watch?v=yYztPcmiRVg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2020-10-27,City Council Regular Meeting October 27th 2020,Council,https://www.youtube.com/watch?v=Xw4D_ddOmAU,Xw4D_ddOmAU,asr,https://www.youtube.com/watch?v=Xw4D_ddOmAU,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-10-20,"City Council Study Meeting October 20th, 2020",Council,https://www.youtube.com/watch?v=_kw9uEHq518,_kw9uEHq518,asr,https://www.youtube.com/watch?v=_kw9uEHq518,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2020-10-20,"City Council Regular Meeting October 20th, 2020",Council,https://www.youtube.com/watch?v=LBonzvu9_EY,LBonzvu9_EY,asr,https://www.youtube.com/watch?v=LBonzvu9_EY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-10-13,"October 13, 2020 Study Meeting",Council,https://www.youtube.com/watch?v=gF6mN8d05Us,gF6mN8d05Us,asr,https://www.youtube.com/watch?v=gF6mN8d05Us,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2020-10-13,"City Council Regular Meeting/ Special RDA Meeting October 13th, 2020",Council+RDA,https://www.youtube.com/watch?v=eIJ4yxPRPOw,eIJ4yxPRPOw,asr,https://www.youtube.com/watch?v=eIJ4yxPRPOw,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2020-10-06,"City Council/ Redevelopment Agency Regular Meetings October 6th, 2020",Council+RDA,https://www.youtube.com/watch?v=Js3hPPkcpn4,Js3hPPkcpn4,asr,https://www.youtube.com/watch?v=Js3hPPkcpn4,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-10-06,City Council Study Meeting,Council,https://www.youtube.com/watch?v=DzoqCzvnHg4,DzoqCzvnHg4,asr,https://www.youtube.com/watch?v=DzoqCzvnHg4,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2020-09-22,City Council Study Meeting,Council,https://www.youtube.com/watch?v=L1io8iQ2J38,L1io8iQ2J38,asr,https://www.youtube.com/watch?v=L1io8iQ2J38,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2020-09-22,City Council Study Meeting,Council,https://www.youtube.com/watch?v=3BXo0VOyisI,3BXo0VOyisI,asr,https://www.youtube.com/watch?v=3BXo0VOyisI,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2020-09-22,"City Council Regular Meeting September 22nd, 2020",Council,https://www.youtube.com/watch?v=1d0xsFmvLPs,1d0xsFmvLPs,asr,https://www.youtube.com/watch?v=1d0xsFmvLPs,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-09-15,"City Council Regular Meeting September 15th, 2020",Council,https://www.youtube.com/watch?v=UXYd0aq2rck,UXYd0aq2rck,asr,https://www.youtube.com/watch?v=UXYd0aq2rck,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-09-08,"City Council Regular Meeting September 8th, 2020",Council,https://www.youtube.com/watch?v=iAKgOs-ZzOo,iAKgOs-ZzOo,asr,https://www.youtube.com/watch?v=iAKgOs-ZzOo,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-09-01,"City Council Regular Meeting September 1st, 2020",Council,https://www.youtube.com/watch?v=2smoP2F-n58,2smoP2F-n58,asr,https://www.youtube.com/watch?v=2smoP2F-n58,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-08-25,"City Council Regular Meeting Aug 25th, 2020",Council,https://www.youtube.com/watch?v=zSzr5u1i5dg,zSzr5u1i5dg,asr,https://www.youtube.com/watch?v=zSzr5u1i5dg,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-08-18,"City Council Regular Meeting August 18th, 2020",Council,https://www.youtube.com/watch?v=PQ5nLSD_FhE,PQ5nLSD_FhE,asr,https://www.youtube.com/watch?v=PQ5nLSD_FhE,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-08-11,"City Council Regular Meeting August 11th, 2020",Council,https://www.youtube.com/watch?v=0jJHFwUbVW4,0jJHFwUbVW4,asr,https://www.youtube.com/watch?v=0jJHFwUbVW4,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-07-28,"City Council Regular Meeting July 28th, 2020",Council,https://www.youtube.com/watch?v=dHA3N_vhKiw,dHA3N_vhKiw,asr,https://www.youtube.com/watch?v=dHA3N_vhKiw,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
