date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source
2023-05-02,Cottonwood Heights City Council Work Session: 5/2/23 (ASR transcript),Council,https://www.youtube.com/watch?v=QVTLxmX0Ofo,QVTLxmX0Ofo,asr,https://www.youtube.com/watch?v=QVTLxmX0Ofo,2026-07-13,na,mapped_not_fetched,,9761,streams,title_mdy
2023-05-15,CITY COUNCIL SPECIAL BUSINESS MEETING: 5/15/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=tlbbxMmHHzw,tlbbxMmHHzw,asr,https://www.youtube.com/watch?v=tlbbxMmHHzw,2026-07-13,na,mapped_not_fetched,,13287,streams,title_mdy
2023-05-16,"CWH Council Business Meeting: May 16, 2023 (ASR transcript)",Council,https://www.youtube.com/watch?v=tdY6ajc1Pvk,tdY6ajc1Pvk,asr,https://www.youtube.com/watch?v=tdY6ajc1Pvk,2026-07-13,na,mapped_not_fetched,,6114,streams,title_monthname
2023-05-16,CWH Council Work Session: 5/16/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=9ZdYu8T8aW8,9ZdYu8T8aW8,asr,https://www.youtube.com/watch?v=9ZdYu8T8aW8,2026-07-13,na,mapped_not_fetched,,6461,streams,title_mdy
2023-05-25,Cottonwood Heights City Architectural Review Session (ASR transcript),ARC,https://www.youtube.com/watch?v=IiICQAx3aBY,IiICQAx3aBY,asr,https://www.youtube.com/watch?v=IiICQAx3aBY,2026-07-13,na,mapped_not_fetched,,1358,streams,yt_release_ts_local
2023-06-06,COMMUNITY DEVELOPMENT AND  RENEWAL AGENCY BUSINESS MEETING: 6/6/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=0o2pGCLsjA0,0o2pGCLsjA0,asr,https://www.youtube.com/watch?v=0o2pGCLsjA0,2026-07-13,na,mapped_not_fetched,,1086,streams,title_mdy
2023-06-06,CWH Council Business Meeting: 6/6/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=FPE0cCbS8Wg,FPE0cCbS8Wg,asr,https://www.youtube.com/watch?v=FPE0cCbS8Wg,2026-07-13,na,mapped_not_fetched,,3380,streams,title_mdy
2023-06-06,CWH Council Business Meeting: 6/6/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=DihNGftGB44,DihNGftGB44,asr,https://www.youtube.com/watch?v=DihNGftGB44,2026-07-13,na,mapped_not_fetched,,1574,streams,title_mdy
2023-06-06,CWH Council Work Session: 6/6/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=rsSSOBI4SPg,rsSSOBI4SPg,asr,https://www.youtube.com/watch?v=rsSSOBI4SPg,2026-07-13,na,mapped_not_fetched,,7612,streams,title_mdy
2023-06-20,CWH Council Business Meeting: 6/20/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=hiSYH7d3Y9w,hiSYH7d3Y9w,asr,https://www.youtube.com/watch?v=hiSYH7d3Y9w,2026-07-13,na,mapped_not_fetched,,4912,streams,title_mdy
2023-06-20,CWH Council Work Session: 6/20/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=mbA59hW8oJo,mbA59hW8oJo,asr,https://www.youtube.com/watch?v=mbA59hW8oJo,2026-07-13,na,mapped_not_fetched,,8683,streams,title_mdy
2023-07-11,CWH Community Development and Renewal Agency Business Meeting: 7/11/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=tvE1_x0a6qI,tvE1_x0a6qI,asr,https://www.youtube.com/watch?v=tvE1_x0a6qI,2026-07-13,na,mapped_not_fetched,,3737,streams,title_mdy
2023-07-11,CWH Council Business Meeting: 7/11/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=R-BhNEuVSZg,R-BhNEuVSZg,asr,https://www.youtube.com/watch?v=R-BhNEuVSZg,2026-07-13,na,mapped_not_fetched,,1501,streams,title_mdy
2023-07-11,CWH Council Work Session: 07/11/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=iG7LZLXIAoQ,iG7LZLXIAoQ,asr,https://www.youtube.com/watch?v=iG7LZLXIAoQ,2026-07-13,na,mapped_not_fetched,,4446,streams,title_mdy
2023-07-18,CDRA Work Session: 7/18/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=46i7zSklMPA,46i7zSklMPA,asr,https://www.youtube.com/watch?v=46i7zSklMPA,2026-07-13,na,mapped_not_fetched,,2655,streams,title_mdy
2023-07-18,CWH Council Business Meeting: 7/18/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=d6hjX1t1LJc,d6hjX1t1LJc,asr,https://www.youtube.com/watch?v=d6hjX1t1LJc,2026-07-13,na,mapped_not_fetched,,4287,streams,title_mdy
2023-07-18,CWH Council Work Session: 7/18/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=RliC6EBHiD8,RliC6EBHiD8,asr,https://www.youtube.com/watch?v=RliC6EBHiD8,2026-07-13,na,mapped_not_fetched,,6114,streams,title_mdy
2023-08-01,CDRA Work Session: 08/01/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=y8iVeENc6nM,y8iVeENc6nM,asr,https://www.youtube.com/watch?v=y8iVeENc6nM,2026-07-13,na,mapped_not_fetched,,1203,streams,title_mdy
2023-08-01,CWH Council Business Meeting 08/01/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=WnPcKB9iliY,WnPcKB9iliY,asr,https://www.youtube.com/watch?v=WnPcKB9iliY,2026-07-13,na,mapped_not_fetched,,2732,streams,title_mdy
2023-08-01,CWH Council Work Session: 08/01/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=13liKcyMq6E,13liKcyMq6E,asr,https://www.youtube.com/watch?v=13liKcyMq6E,2026-07-13,na,mapped_not_fetched,,8025,streams,title_mdy
2023-08-15,CDRA Work Session: 08/15/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=0RK_R3v1zeg,0RK_R3v1zeg,asr,https://www.youtube.com/watch?v=0RK_R3v1zeg,2026-07-13,na,mapped_not_fetched,,3839,streams,title_mdy
2023-08-15,CWH Council Business Meeting: 08/15/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=cdOUlyJux8o,cdOUlyJux8o,asr,https://www.youtube.com/watch?v=cdOUlyJux8o,2026-07-13,na,mapped_not_fetched,,6183,streams,title_mdy
2023-08-15,CWH Council Work Session: 08/15/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=uDiZ0Q7q6xk,uDiZ0Q7q6xk,asr,https://www.youtube.com/watch?v=uDiZ0Q7q6xk,2026-07-13,na,mapped_not_fetched,,4436,streams,title_mdy
2023-09-05,CDRA Work Session: 9/5/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=OchLrDa7k84,OchLrDa7k84,asr,https://www.youtube.com/watch?v=OchLrDa7k84,2026-07-13,na,mapped_not_fetched,,1509,streams,title_mdy
2023-09-05,CWH Council Business Meeting: 9/5/23 (ASR transcript),Council,https://www.youtube.com/watch?v=eyh0vbPaxUo,eyh0vbPaxUo,asr,https://www.youtube.com/watch?v=eyh0vbPaxUo,2026-07-13,na,mapped_not_fetched,,2362,streams,title_mdy
2023-09-05,CWH Council Work Session: 09/05/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=HLzW0peAcLk,HLzW0peAcLk,asr,https://www.youtube.com/watch?v=HLzW0peAcLk,2026-07-13,na,mapped_not_fetched,,7352,streams,title_mdy
2023-09-19,CWH Council Business Meeting: 9/19/23 (ASR transcript),Council,https://www.youtube.com/watch?v=PgbV6BqI1NI,PgbV6BqI1NI,asr,https://www.youtube.com/watch?v=PgbV6BqI1NI,2026-07-13,na,mapped_not_fetched,,6530,streams,title_mdy
2023-09-19,CWH Council Work Session: 9/19/23 (ASR transcript),Council,https://www.youtube.com/watch?v=g81RHM11q04,g81RHM11q04,asr,https://www.youtube.com/watch?v=g81RHM11q04,2026-07-13,na,mapped_not_fetched,,8128,streams,title_mdy
2023-10-03,COMMUNITY DEVELOPMENT AND  RENEWAL AGENCY BUSINESS MEETING: 10/03/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=PRLNtkJbbt0,PRLNtkJbbt0,asr,https://www.youtube.com/watch?v=PRLNtkJbbt0,2026-07-13,na,mapped_not_fetched,,921,streams,title_mdy
2023-10-03,CWH Council Business Meeting: 10/03/23 (ASR transcript),Council,https://www.youtube.com/watch?v=cC2JRxxt2DY,cC2JRxxt2DY,asr,https://www.youtube.com/watch?v=cC2JRxxt2DY,2026-07-13,na,mapped_not_fetched,,5480,streams,title_mdy
2023-10-03,CWH Council Work Session: 10/03/23 (ASR transcript),Council,https://www.youtube.com/watch?v=nh82AR5VxPY,nh82AR5VxPY,asr,https://www.youtube.com/watch?v=nh82AR5VxPY,2026-07-13,na,mapped_not_fetched,,6671,streams,title_mdy
2023-10-17,CWH Council Business Meeting: 10/17/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=nTG5xNfe55E,nTG5xNfe55E,asr,https://www.youtube.com/watch?v=nTG5xNfe55E,2026-07-13,na,mapped_not_fetched,,3935,streams,title_mdy
2023-10-17,CWH Council Work Session: 10/17/23 (ASR transcript),Council,https://www.youtube.com/watch?v=e8JPWJzUhwU,e8JPWJzUhwU,asr,https://www.youtube.com/watch?v=e8JPWJzUhwU,2026-07-13,na,mapped_not_fetched,,7983,streams,title_mdy
2023-10-26,Cottonwood Heights City Architectural Review Session (ASR transcript),ARC,https://www.youtube.com/watch?v=DxxVOfuFnUo,DxxVOfuFnUo,asr,https://www.youtube.com/watch?v=DxxVOfuFnUo,2026-07-13,na,mapped_not_fetched,,2757,streams,yt_release_ts_local
2023-11-07,CWH Council Business Meeting: 11/07/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=G0sVcG0uulw,G0sVcG0uulw,asr,https://www.youtube.com/watch?v=G0sVcG0uulw,2026-07-13,na,mapped_not_fetched,,5038,streams,title_mdy
2023-11-07,CWH Council Work Session: 11/7/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=a-Up0fPPlu8,a-Up0fPPlu8,asr,https://www.youtube.com/watch?v=a-Up0fPPlu8,2026-07-13,na,mapped_not_fetched,,9321,streams,title_mdy
2023-11-21,CDRA Work Session: 11/21/2023 (ASR transcript),CDRA,https://www.youtube.com/watch?v=g2gYTh1Dp2M,g2gYTh1Dp2M,asr,https://www.youtube.com/watch?v=g2gYTh1Dp2M,2026-07-13,na,mapped_not_fetched,,2592,streams,title_mdy
2023-11-21,CWH Council Business Meeting: 11/21/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=d8nVUV3AaZk,d8nVUV3AaZk,asr,https://www.youtube.com/watch?v=d8nVUV3AaZk,2026-07-13,na,mapped_not_fetched,,1582,streams,title_mdy
2023-11-21,CWH Council Work Session: 11/21/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=5zSCnI1jOFs,5zSCnI1jOFs,asr,https://www.youtube.com/watch?v=5zSCnI1jOFs,2026-07-13,na,mapped_not_fetched,,6988,streams,title_mdy
2023-12-05,CWH Council Business Meeting: 12/05/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=togrUQeB4uY,togrUQeB4uY,asr,https://www.youtube.com/watch?v=togrUQeB4uY,2026-07-13,na,mapped_not_fetched,,1587,streams,title_mdy
2023-12-05,CWH Council Work Session: 12/05/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=jbGJyfG5mRQ,jbGJyfG5mRQ,asr,https://www.youtube.com/watch?v=jbGJyfG5mRQ,2026-07-13,na,mapped_not_fetched,,8531,streams,title_mdy
2023-12-19,CWH Council Business Meeting: 12/19/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=Y_eJQdpZ3oQ,Y_eJQdpZ3oQ,asr,https://www.youtube.com/watch?v=Y_eJQdpZ3oQ,2026-07-13,na,mapped_not_fetched,,2200,streams,title_mdy
2023-12-19,CWH Council Work Session: 12/19/2023 (ASR transcript),Council,https://www.youtube.com/watch?v=3HO2zVzh8T4,3HO2zVzh8T4,asr,https://www.youtube.com/watch?v=3HO2zVzh8T4,2026-07-13,na,mapped_not_fetched,,4234,streams,title_mdy
2024-01-02,CWH Council Business Meeting: 01/02/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=kbO7_H4gzyg,kbO7_H4gzyg,asr,https://www.youtube.com/watch?v=kbO7_H4gzyg,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2024-01-02_kbO7_H4gzyg.en.vtt,1433,streams,title_mdy
2024-01-02,CWH Council Work Session: 01/02/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=qf0HNsRFZBg,qf0HNsRFZBg,asr,https://www.youtube.com/watch?v=qf0HNsRFZBg,2026-07-13,na,mapped_not_fetched,,1638,streams,title_mdy
2024-01-19,CWH Council Business Meeting: 01/19/24 (ASR transcript),Council,https://www.youtube.com/watch?v=An80-XhxNDI,An80-XhxNDI,asr,https://www.youtube.com/watch?v=An80-XhxNDI,2026-07-13,na,mapped_not_fetched,,6956,streams,title_mdy
2024-01-19,CWH Council Work Session: 01/19/24 (ASR transcript),Council,https://www.youtube.com/watch?v=6CbkMmyevhQ,6CbkMmyevhQ,asr,https://www.youtube.com/watch?v=6CbkMmyevhQ,2026-07-13,na,mapped_not_fetched,,9935,streams,title_mdy
2024-02-03,Town Hall with Councilmember Ellen Birrell: 02/03/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=V2J6B7ceh4o,V2J6B7ceh4o,asr,https://www.youtube.com/watch?v=V2J6B7ceh4o,2026-07-13,na,mapped_not_fetched,,3780,videos,title_mdy
2024-02-06,CWH Council Business Meeting: 02/06/24 (ASR transcript),Council,https://www.youtube.com/watch?v=w2MW09vCeBE,w2MW09vCeBE,asr,https://www.youtube.com/watch?v=w2MW09vCeBE,2026-07-13,na,mapped_not_fetched,,6803,streams,title_mdy
2024-02-06,CWH Council Work Session: 02/06/24 (ASR transcript),Council,https://www.youtube.com/watch?v=jmPvaCTR64k,jmPvaCTR64k,asr,https://www.youtube.com/watch?v=jmPvaCTR64k,2026-07-13,na,mapped_not_fetched,,8829,streams,title_mdy
2024-02-20,CDRA Work Session: 02/20/24 (ASR transcript),CDRA,https://www.youtube.com/watch?v=nFRgJs4zeuk,nFRgJs4zeuk,asr,https://www.youtube.com/watch?v=nFRgJs4zeuk,2026-07-13,na,mapped_not_fetched,,4278,streams,title_mdy
2024-02-20,CWH Council Business Meeting: 02/20/24 (ASR transcript),Council,https://www.youtube.com/watch?v=nK2TiVAFALo,nK2TiVAFALo,asr,https://www.youtube.com/watch?v=nK2TiVAFALo,2026-07-13,na,mapped_not_fetched,,4786,streams,title_mdy
2024-02-20,CWH Council Work Session: 02/20/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=eShosbbnVss,eShosbbnVss,asr,https://www.youtube.com/watch?v=eShosbbnVss,2026-07-13,na,mapped_not_fetched,,6503,streams,title_mdy
2024-02-24,City Council Retreat: 02/24/24 (ASR transcript),Council,https://www.youtube.com/watch?v=za88q_Vvp3k,za88q_Vvp3k,asr,https://www.youtube.com/watch?v=za88q_Vvp3k,2026-07-13,na,mapped_not_fetched,,21741,streams,title_mdy
2024-03-05,CWH Council Business Meeting: 03/05/24 (ASR transcript),Council,https://www.youtube.com/watch?v=7Pt1QPUvpfI,7Pt1QPUvpfI,asr,https://www.youtube.com/watch?v=7Pt1QPUvpfI,2026-07-13,na,mapped_not_fetched,,841,streams,title_mdy
2024-03-05,CWH Council Work Session: 03/05/24 (ASR transcript),Council,https://www.youtube.com/watch?v=rXXSsr1yTpU,rXXSsr1yTpU,asr,https://www.youtube.com/watch?v=rXXSsr1yTpU,2026-07-13,na,mapped_not_fetched,,4835,streams,title_mdy
2024-03-06,CH Planning Commission Business Session - 1st Wednesday 6pm - 3/6/2024 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=z_FZwNoL8pA,z_FZwNoL8pA,asr,https://www.youtube.com/watch?v=z_FZwNoL8pA,2026-07-13,na,mapped_not_fetched,,9948,streams,title_mdy
2024-03-06,CH Planning Commission Work Session - 1st Wednesday 5pm - 3/6/24 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=tUQ9_hPbIgE,tUQ9_hPbIgE,asr,https://www.youtube.com/watch?v=tUQ9_hPbIgE,2026-07-13,na,mapped_not_fetched,,4645,streams,title_mdy
2024-03-19,CWH Council Business Meeting: 3/19/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=Vf3pVWqbzac,Vf3pVWqbzac,asr,https://www.youtube.com/watch?v=Vf3pVWqbzac,2026-07-13,na,mapped_not_fetched,,1817,streams,title_mdy
2024-03-19,CWH Council Work Session: 03/19/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=0PIBu4DNv3U,0PIBu4DNv3U,asr,https://www.youtube.com/watch?v=0PIBu4DNv3U,2026-07-13,na,mapped_not_fetched,,9435,streams,title_mdy
2024-04-02,CWH Council Business Meeting: 04/02/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=72GKcmIPVc0,72GKcmIPVc0,asr,https://www.youtube.com/watch?v=72GKcmIPVc0,2026-07-13,na,mapped_not_fetched,,3113,streams,title_mdy
2024-04-03,CWH Council Work Session: 04/03/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=qZPxXD_lAdw,qZPxXD_lAdw,asr,https://www.youtube.com/watch?v=qZPxXD_lAdw,2026-07-13,na,mapped_not_fetched,,8724,streams,title_mdy
2024-04-16,CWH Council Business Meeting: 04/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=vZcCSi9BX-0,vZcCSi9BX-0,asr,https://www.youtube.com/watch?v=vZcCSi9BX-0,2026-07-13,na,mapped_not_fetched,,1888,streams,title_mdy
2024-04-16,CWH Council Work Session: 04/16/24 (ASR transcript),Council,https://www.youtube.com/watch?v=Ck2me4-eWqE,Ck2me4-eWqE,asr,https://www.youtube.com/watch?v=Ck2me4-eWqE,2026-07-13,na,mapped_not_fetched,,8728,streams,title_mdy
2024-05-07,CWH Council Business Meeting: 05/07/24 (ASR transcript),Council,https://www.youtube.com/watch?v=N7-A1j9QXSk,N7-A1j9QXSk,asr,https://www.youtube.com/watch?v=N7-A1j9QXSk,2026-07-13,na,mapped_not_fetched,,3202,streams,title_mdy
2024-05-07,CWH Council Work Session: 05/07/24 (ASR transcript),Council,https://www.youtube.com/watch?v=uo4IFqmq-Kg,uo4IFqmq-Kg,asr,https://www.youtube.com/watch?v=uo4IFqmq-Kg,2026-07-13,na,mapped_not_fetched,,9472,streams,title_mdy
2024-05-21,CDRA Business Meeting (ASR transcript),CDRA,https://www.youtube.com/watch?v=Vj2ByTnfN2Q,Vj2ByTnfN2Q,asr,https://www.youtube.com/watch?v=Vj2ByTnfN2Q,2026-07-13,na,mapped_not_fetched,,1747,streams,yt_release_ts_local
2024-05-21,CWH Council Work Session: 3rd Tues 4PM (ASR transcript),Council,https://www.youtube.com/watch?v=VM3X_ySHlYw,VM3X_ySHlYw,asr,https://www.youtube.com/watch?v=VM3X_ySHlYw,2026-07-13,na,mapped_not_fetched,,5792,streams,yt_release_ts_local
2024-06-05,CDRA Work Session: 06/05/24 (ASR transcript),CDRA,https://www.youtube.com/watch?v=9sl1J-XEwjM,9sl1J-XEwjM,asr,https://www.youtube.com/watch?v=9sl1J-XEwjM,2026-07-13,na,mapped_not_fetched,,2783,streams,title_mdy
2024-06-05,CWH Council Business Meeting: 06/05/24 (ASR transcript),Council,https://www.youtube.com/watch?v=0WX0_FK0PMg,0WX0_FK0PMg,asr,https://www.youtube.com/watch?v=0WX0_FK0PMg,2026-07-13,na,mapped_not_fetched,,1908,streams,title_mdy
2024-06-05,CWH Council Work Session: 06/05/24 (ASR transcript),Council,https://www.youtube.com/watch?v=603fpcdu5sI,603fpcdu5sI,asr,https://www.youtube.com/watch?v=603fpcdu5sI,2026-07-13,na,mapped_not_fetched,,5567,streams,title_mdy
2024-06-18,CWH Council Business Meeting: 06/18/24 (ASR transcript),Council,https://www.youtube.com/watch?v=zdEsLfqfGmg,zdEsLfqfGmg,asr,https://www.youtube.com/watch?v=zdEsLfqfGmg,2026-07-13,na,mapped_not_fetched,,4820,streams,title_mdy
2024-06-18,CWH Council Work Session: 06/18/24 (ASR transcript),Council,https://www.youtube.com/watch?v=uWiw6gAopiE,uWiw6gAopiE,asr,https://www.youtube.com/watch?v=uWiw6gAopiE,2026-07-13,na,mapped_not_fetched,,7787,streams,title_mdy
2024-07-02,CDRA Work Session: 7/2/24 (ASR transcript),CDRA,https://www.youtube.com/watch?v=N3d0GFjVJ7Y,N3d0GFjVJ7Y,asr,https://www.youtube.com/watch?v=N3d0GFjVJ7Y,2026-07-13,na,mapped_not_fetched,,4893,streams,title_mdy
2024-07-02,CWH Council Business Meeting: 7/2/24 (ASR transcript),Council,https://www.youtube.com/watch?v=6JvvHeY3vfA,6JvvHeY3vfA,asr,https://www.youtube.com/watch?v=6JvvHeY3vfA,2026-07-13,na,mapped_not_fetched,,4172,streams,title_mdy
2024-07-02,CWH Council Work Session: 7/2/24 (ASR transcript),Council,https://www.youtube.com/watch?v=L95p55uO8Xc,L95p55uO8Xc,asr,https://www.youtube.com/watch?v=L95p55uO8Xc,2026-07-13,na,mapped_not_fetched,,5322,streams,title_mdy
2024-07-16,CWH Council Business Meeting: 07/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=6Wr2l5qcWs8,6Wr2l5qcWs8,asr,https://www.youtube.com/watch?v=6Wr2l5qcWs8,2026-07-13,na,mapped_not_fetched,,6857,streams,title_mdy
2024-07-16,CWH Council Work Session: 07/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=grVA11Zd_hg,grVA11Zd_hg,asr,https://www.youtube.com/watch?v=grVA11Zd_hg,2026-07-13,na,mapped_not_fetched,,9203,streams,title_mdy
2024-08-06,CWH Council Business Meeting: 08/06/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=t0RqUhFun-k,t0RqUhFun-k,asr,https://www.youtube.com/watch?v=t0RqUhFun-k,2026-07-13,na,mapped_not_fetched,,3929,streams,title_mdy
2024-08-06,CWH Council Work Session: 08/06/24 (ASR transcript),Council,https://www.youtube.com/watch?v=j0tdLLOVlJk,j0tdLLOVlJk,asr,https://www.youtube.com/watch?v=j0tdLLOVlJk,2026-07-13,na,mapped_not_fetched,,7956,streams,title_mdy
2024-08-20,CWH Council Business Meeting: 08/20/24 (ASR transcript),Council,https://www.youtube.com/watch?v=QFszh6w55NQ,QFszh6w55NQ,asr,https://www.youtube.com/watch?v=QFszh6w55NQ,2026-07-13,na,mapped_not_fetched,,3255,streams,title_mdy
2024-08-20,CWH Council Work Session: 8/20/24 (ASR transcript),Council,https://www.youtube.com/watch?v=LVRfSoUnQ60,LVRfSoUnQ60,asr,https://www.youtube.com/watch?v=LVRfSoUnQ60,2026-07-13,na,mapped_not_fetched,,10911,streams,title_mdy
2024-09-10,CDRA Business Meeting: 09/10/2024 (ASR transcript),CDRA,https://www.youtube.com/watch?v=sUC_xKyuCYw,sUC_xKyuCYw,asr,https://www.youtube.com/watch?v=sUC_xKyuCYw,2026-07-13,na,mapped_not_fetched,,318,streams,title_mdy
2024-09-10,CWH Council Business Meeting: 9/10/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=2xqzK4PoLy0,2xqzK4PoLy0,asr,https://www.youtube.com/watch?v=2xqzK4PoLy0,2026-07-13,na,mapped_not_fetched,,2157,streams,title_mdy
2024-09-10,CWH Council Work Session: 9/10/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=dWzVFRh9jwQ,dWzVFRh9jwQ,asr,https://www.youtube.com/watch?v=dWzVFRh9jwQ,2026-07-13,na,mapped_not_fetched,,7985,streams,title_mdy
2024-09-17,CWH Council Business Meeting: 09/17/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=Obwd77HqbDs,Obwd77HqbDs,asr,https://www.youtube.com/watch?v=Obwd77HqbDs,2026-07-13,na,mapped_not_fetched,,4410,streams,title_mdy
2024-09-17,CWH Council Work Session: 09/17/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=zGH2UJEvTBI,zGH2UJEvTBI,asr,https://www.youtube.com/watch?v=zGH2UJEvTBI,2026-07-13,na,mapped_not_fetched,,9709,streams,title_mdy
2024-09-17,Cottonwood Heights's CDRA: 09/17/2024 (ASR transcript),CDRA,https://www.youtube.com/watch?v=M7a4dMqlmnw,M7a4dMqlmnw,asr,https://www.youtube.com/watch?v=M7a4dMqlmnw,2026-07-13,na,mapped_not_fetched,,828,streams,title_mdy
2024-10-01,CWH Council Business Meeting: 10/01/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=LunNXZGMaIk,LunNXZGMaIk,asr,https://www.youtube.com/watch?v=LunNXZGMaIk,2026-07-13,na,mapped_not_fetched,,2197,streams,title_mdy
2024-10-01,CWH Council Work Session: 10/01/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=CwvvSamYUwM,CwvvSamYUwM,asr,https://www.youtube.com/watch?v=CwvvSamYUwM,2026-07-13,na,mapped_not_fetched,,8722,streams,title_mdy
2024-10-16,CWH Council Business Meeting: 10/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=BUzVivtUjfE,BUzVivtUjfE,asr,https://www.youtube.com/watch?v=BUzVivtUjfE,2026-07-13,na,mapped_not_fetched,,2276,streams,title_mdy
2024-10-16,CWH Council Business Meeting: 10/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=-d1wlz_A3hQ,-d1wlz_A3hQ,asr,https://www.youtube.com/watch?v=-d1wlz_A3hQ,2026-07-13,na,mapped_not_fetched,,4324,videos,title_mdy
2024-10-16,CWH Council Work Session: 10/16/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=e4iB8nO9ZDk,e4iB8nO9ZDk,asr,https://www.youtube.com/watch?v=e4iB8nO9ZDk,2026-07-13,na,mapped_not_fetched,,13961,streams,title_mdy
2024-10-29,CH Joint Council and Planning Commission Work Session: 10/29/2024 (ASR transcript),Joint,https://www.youtube.com/watch?v=uMXTzuIPqp4,uMXTzuIPqp4,asr,https://www.youtube.com/watch?v=uMXTzuIPqp4,2026-07-13,na,mapped_not_fetched,,8166,streams,title_mdy
2024-11-07,CH Architectural Review Commission - 11/7/2024 (ASR transcript),ARC,https://www.youtube.com/watch?v=E5KUw9TGIaM,E5KUw9TGIaM,asr,https://www.youtube.com/watch?v=E5KUw9TGIaM,2026-07-13,na,mapped_not_fetched,,4462,streams,title_mdy
2024-11-12,CWH Council Business Meeting: 11/12/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=YkcT98rZgWM,YkcT98rZgWM,asr,https://www.youtube.com/watch?v=YkcT98rZgWM,2026-07-13,na,mapped_not_fetched,,1167,streams,title_mdy
2024-11-12,CWH Council Work Session: 11/12/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=NKA7MjO_6PU,NKA7MjO_6PU,asr,https://www.youtube.com/watch?v=NKA7MjO_6PU,2026-07-13,na,mapped_not_fetched,,7235,streams,title_mdy
2024-11-19,CWH Council Work Session: 11/19/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=BevFiBOJFWw,BevFiBOJFWw,asr,https://www.youtube.com/watch?v=BevFiBOJFWw,2026-07-13,na,mapped_not_fetched,,5247,streams,title_mdy
2024-11-19,CWH Council Work Session: 11/19/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=fYUeJc8ZF4E,fYUeJc8ZF4E,asr,https://www.youtube.com/watch?v=fYUeJc8ZF4E,2026-07-13,na,mapped_not_fetched,,1125,streams,title_mdy
2024-12-03,CWH Council Business Meeting: 12/03/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=ebFbw5jCgz0,ebFbw5jCgz0,asr,https://www.youtube.com/watch?v=ebFbw5jCgz0,2026-07-13,na,mapped_not_fetched,,1356,streams,title_mdy
