date,date_source,body,is_meeting,video_id,video_url,title,duration_sec,tab
2019-09-17,title_mdy,Council,yes,jqYh5NJFbzs,https://www.youtube.com/watch?v=jqYh5NJFbzs,Cottonwood Heights City Council Meetings - 9-17-2019,2568,streams
2019-09-17,title_mdy,Council,yes,6hE7djd323c,https://www.youtube.com/watch?v=6hE7djd323c,Cottonwood Heights City Council Meetings - 9-17-2019,6585,streams
2019-09-03,title_mdy,Council,yes,xxJGtJtIO3M,https://www.youtube.com/watch?v=xxJGtJtIO3M,Cottonwood Heights City Council business meeting 9-3-2019,2571,streams
2019-09-03,title_mdy,Council,yes,ge3ElUjQVkw,https://www.youtube.com/watch?v=ge3ElUjQVkw,Cottonwood Heights City Council work meeting 9-3-2019,5214,streams
2019-08-27,title_mdy,Council,yes,CHaCtLh9SM8,https://www.youtube.com/watch?v=CHaCtLh9SM8,Cottonwood Heights City Council meeting 8-27-2019,2134,streams
2019-08-27,title_mdy,Council,yes,BKTp52Hr0a8,https://www.youtube.com/watch?v=BKTp52Hr0a8,Cottonwood Heights City Council work meeting 8-27-2019,121,streams
2019-08-27,title_mdy,Council,yes,FTxHHArYvvY,https://www.youtube.com/watch?v=FTxHHArYvvY,Cottonwood Heights City Council work meeting 8-27-2019,2098,streams
2019-08-06,title_mdy,Council,yes,MpmNWSjKXBU,https://www.youtube.com/watch?v=MpmNWSjKXBU,Cottonwood Heights City Council business meeting 8-6-2019,3214,streams
2019-08-06,title_mdy,Council,yes,YIO-e8V_IzI,https://www.youtube.com/watch?v=YIO-e8V_IzI,Cottonwood Heights City Council work meeting 8-6-2019,3855,streams
2019-07-16,title_mdy,Council,yes,rMCc2ZTQl2Y,https://www.youtube.com/watch?v=rMCc2ZTQl2Y,Cottonwood Heights City Council business meeting 7-16-2019,2759,streams
2019-07-16,title_mdy,Council,yes,6m7uazADOEs,https://www.youtube.com/watch?v=6m7uazADOEs,Cottonwood Heights City Council working meeting 7-16-2019,5133,streams
2019-07-02,title_mdy,Council,yes,RlpLUJkpZXQ,https://www.youtube.com/watch?v=RlpLUJkpZXQ,Cottonwood Heights City Council business meeting 7-2-2019,5515,streams
2019-07-02,title_mdy,Council,yes,cUZ9oKUitxc,https://www.youtube.com/watch?v=cUZ9oKUitxc,Cottonwood Heights City Council working meeting 7-2-2019,7142,streams
2019-06-18,title_mdy,Council,yes,3tgDHWepym8,https://www.youtube.com/watch?v=3tgDHWepym8,Cottonwood Heights City Council business meeting 6-18-2019,4134,streams
2019-06-18,title_mdy,Council,yes,xh5G8GVXNeU,https://www.youtube.com/watch?v=xh5G8GVXNeU,Cottonwood Heights City Council working meeting 6-18-2019,4360,streams
2019-06-04,title_monthname,NonMeeting,no,RgS2W9StVgE,https://www.youtube.com/watch?v=RgS2W9StVgE,"Cottonwood Heights City Business Meeting June 4, 2019",2154,streams
2019-06-04,title_monthname,Council,yes,7eACcMhaVDs,https://www.youtube.com/watch?v=7eACcMhaVDs,"Cottonwood Heights City council working meeting June 4, 2019",6684,streams
2019-05-21,title_mdy,NonMeeting,no,6Ury530XWPg,https://www.youtube.com/watch?v=6Ury530XWPg,Cottonwood Heights City Business Meeting #2 5/21/2019,2707,streams
2019-05-21,title_mdy,NonMeeting,no,hG7YRHW5EwQ,https://www.youtube.com/watch?v=hG7YRHW5EwQ,Cottonwood Heights Business Meeting #1 5/21/2019,1915,streams
2019-05-21,title_mdy,Council,yes,mlQx0qaMvHY,https://www.youtube.com/watch?v=mlQx0qaMvHY,Cottonwood Heights City Council Work Session 5/21/2019.,4137,streams
2019-05-07,title_mdy,NonMeeting,no,FtHFeTbPlkk,https://www.youtube.com/watch?v=FtHFeTbPlkk,Cottonwood Heights City Work Session #2 5/7/2019,4769,streams
2019-05-07,title_mdy,Council,yes,aLwBJV3s1TI,https://www.youtube.com/watch?v=aLwBJV3s1TI,Cottonwood Heights City Council Business Meeting 5/7/2019,5868,streams
2019-05-07,title_mdy,Council,yes,VOIqLKwfNkI,https://www.youtube.com/watch?v=VOIqLKwfNkI,Cottonwood Heights City Council Work Session 5/7/2019,6615,streams
2019-04-16,title_mdy,Council,yes,Oox39F72jPM,https://www.youtube.com/watch?v=Oox39F72jPM,Cottonwood Heights City Council Work Session #2 (4-16-19),3396,streams
2019-04-16,title_mdy,Council,yes,3BYKAlczRnk,https://www.youtube.com/watch?v=3BYKAlczRnk,Cottonwood Heights City Council Business Meeting (4-16-19),1800,streams
2019-04-16,title_mdy,Council,yes,nfoU0Rd1PGA,https://www.youtube.com/watch?v=nfoU0Rd1PGA,Cottonwood Heights City Council Work Session #1 (4-16-19),7039,streams
2019-04-02,title_mdy,Council,yes,CJAuMU8PRFQ,https://www.youtube.com/watch?v=CJAuMU8PRFQ,Cottonwood Heights City Council Business Meeting 4-2-19,1087,streams
2019-04-02,title_mdy,Council,yes,C2SfdWG-Qu4,https://www.youtube.com/watch?v=C2SfdWG-Qu4,Cottonwood Heights City Council Work Session 4-2-19,7030,streams
2019-03-19,title_mdy,Council,yes,OF5cbT9eGNg,https://www.youtube.com/watch?v=OF5cbT9eGNg,Cottonwood Heights City Council Business Meeting 3-19-19,2783,streams
2019-03-19,title_mdy,Council,yes,kD-mgk3adEo,https://www.youtube.com/watch?v=kD-mgk3adEo,Cottonwood Heights City Council Work Session 3-19-19,7351,streams
2019-03-05,title_mdy,Council,yes,c1i4YIi81lI,https://www.youtube.com/watch?v=c1i4YIi81lI,Cottonwood Heights City Council Work Session (Part 2) 3-5-19,1737,streams
,,NonMeeting,no,UbtMbA6v7t0,https://www.youtube.com/watch?v=UbtMbA6v7t0,Cottonwood Heights City Live Stream,6405,streams
2019-02-19,title_mdy,Council,yes,UkmiR5CcRQg,https://www.youtube.com/watch?v=UkmiR5CcRQg,Cottonwood Heights City Council Business Meeting 2-19-19,5744,streams
2019-02-19,title_mdy,Council,yes,Qp2UTBWLYpg,https://www.youtube.com/watch?v=Qp2UTBWLYpg,Cottonwood Heights City Council Work Session 2-19-19,3153,streams
2019-02-05,title_mdy,Council,yes,pVCs8IldtDc,https://www.youtube.com/watch?v=pVCs8IldtDc,Cottonwood Heights City Council Work Session - Part 2  2-5-19,1971,streams
2019-02-05,title_mdy,Council,yes,KsvT--sZzqI,https://www.youtube.com/watch?v=KsvT--sZzqI,Cottonwood Heights City Council Business Meeting 2-5-19,5232,streams
2019-02-05,title_mdy,Council,yes,QZXy5C4m0JM,https://www.youtube.com/watch?v=QZXy5C4m0JM,Cottonwood Heights City Council Work Session - Part 1  2-5-19,7019,streams
2019-01-22,title_mdy,NonMeeting,no,v8sZB3Pstis,https://www.youtube.com/watch?v=v8sZB3Pstis,Cottonwood Heights City Business Meeting 1-22-19,3466,streams
2019-01-22,title_mdy,NonMeeting,no,tr2SMlan6O4,https://www.youtube.com/watch?v=tr2SMlan6O4,Cottonwood Heights City Work Session 1-22-19,3629,streams
2019-01-08,title_mdy,NonMeeting,no,v0Ekq_lZ0zw,https://www.youtube.com/watch?v=v0Ekq_lZ0zw,Cottonwood Heights City Work Session Part 2 1-8-19,1236,streams
2019-01-08,title_mdy,NonMeeting,no,15H82D1nl-Y,https://www.youtube.com/watch?v=15H82D1nl-Y,Cottonwood Heights City Business Meeting 1-8-19,5519,streams
2019-01-08,title_mdy,NonMeeting,no,trsfvL_HiXA,https://www.youtube.com/watch?v=trsfvL_HiXA,Cottonwood Heights City Work Session Part 1 1-8-19,5531,streams
2018-12-18,title_mdy,NonMeeting,no,g10rxWr-1R8,https://www.youtube.com/watch?v=g10rxWr-1R8,Cottonwood Heights City Business Meeting 12-18-18,9732,streams
2018-12-18,title_mdy,Council,yes,qgFO5psr6Fs,https://www.youtube.com/watch?v=qgFO5psr6Fs,Cottonwood Heights City Council Meeting - Work Session 12-18-18,5251,streams
2018-11-27,title_mdy,NonMeeting,no,2py_Zjdfm3o,https://www.youtube.com/watch?v=2py_Zjdfm3o,Cottonwood Heights City Live Stream 11-27-18 Business Meeting,8708,streams
2018-11-27,title_mdy,NonMeeting,no,UvPndxvLyec,https://www.youtube.com/watch?v=UvPndxvLyec,Cottonwood Heights City Live Stream 11-27-18 Work Session,4358,streams
,,NonMeeting,no,glL-ItdZ6QE,https://www.youtube.com/watch?v=glL-ItdZ6QE,Cottonwood Heights City Live Stream TEST,138,streams
,,NonMeeting,no,6vY6pkvUl1c,https://www.youtube.com/watch?v=6vY6pkvUl1c,Cottonwood Heights City Live Stream TEST,164,streams
,,NonMeeting,no,AdwwnidcSUk,https://www.youtube.com/watch?v=AdwwnidcSUk,Cottonwood Heights City Live Stream,174,streams
,,NonMeeting,no,qa2KnVwSf6Y,https://www.youtube.com/watch?v=qa2KnVwSf6Y,Cottonwood Heights City Live Stream,2813,streams
,,NonMeeting,no,xCNvTstbrQU,https://www.youtube.com/watch?v=xCNvTstbrQU,Cottonwood Heights City Live Stream,1210,streams
,,NonMeeting,no,yGh4HNGk8l8,https://www.youtube.com/watch?v=yGh4HNGk8l8,Cottonwood Heights City Live Stream,1023,streams
,,NonMeeting,no,7JMraGGTrHU,https://www.youtube.com/watch?v=7JMraGGTrHU,Cottonwood Heights City Live Stream,6496,streams
2018-10-09,title_mdy,Council,yes,yhgvchF0gco,https://www.youtube.com/watch?v=yhgvchF0gco,Cottonwood Heights City Council Work Session 10-9-18 (part 2),745,streams
2018-10-09,title_mdy,Council,yes,vkQTFkHB4ok,https://www.youtube.com/watch?v=vkQTFkHB4ok,Cottonwood Heights City Council Work Session 10-9-18 (part 1),5327,streams
,,NonMeeting,no,Fq9nvC77bOM,https://www.youtube.com/watch?v=Fq9nvC77bOM,Cottonwood Heights City Live Stream,5226,streams
2018-09-11,title_mdy,NonMeeting,no,mmb3FUANVXk,https://www.youtube.com/watch?v=mmb3FUANVXk,Cottonwood Heights City Work Session Live Stream 9-11-18 #2,2510,streams
2018-09-11,title_mdy,NonMeeting,no,99HYo7uTI9M,https://www.youtube.com/watch?v=99HYo7uTI9M,Cottonwood Heights City Work Session Live Stream 9-11-18 #1,6888,streams
2018-08-28,title_mdy,Council,yes,BgEs_0CxkZo,https://www.youtube.com/watch?v=BgEs_0CxkZo,Cottonwood Heights City Council Meeting 8-28-18 #4,2794,streams
2018-08-28,title_mdy,Council,yes,umgJCy36SQs,https://www.youtube.com/watch?v=umgJCy36SQs,Cottonwood Heights City Council Meeting 8-28-18 #3,3796,streams
2018-08-28,title_mdy,Council,yes,J6Rn3ZRwf2Y,https://www.youtube.com/watch?v=J6Rn3ZRwf2Y,Cottonwood Heights City Council Meeting 8-28-18 #2,927,streams
2018-08-28,title_mdy,Council,yes,A-iy1MJn3qY,https://www.youtube.com/watch?v=A-iy1MJn3qY,Cottonwood Heights City Council Meeting 8-28-18 #1,4947,streams
,,NonMeeting,no,33zogyiN9gg,https://www.youtube.com/watch?v=33zogyiN9gg,Cottonwood Heights City Live Stream,9105,streams
2029-06-25,title_mdy,NonMeeting,no,8j7H4lU2wEU,https://www.youtube.com/watch?v=8j7H4lU2wEU,Caring for Utah Trees - Localscapes Community Class  06/25/2029,3711,videos
2026-03-24,title_iso,Council,yes,xxIkBEGAEI8,https://www.youtube.com/watch?v=xxIkBEGAEI8,2026-03-24 2nd Mayor & Council Retreat,12681,videos
2026-01-24,title_iso,Council,yes,a1GuQRJ8FgU,https://www.youtube.com/watch?v=a1GuQRJ8FgU,2026-01-24 Mayor & Council Retreat,14920,videos
2026-01-09,title_iso,NonMeeting,no,68t53OBslKo,https://www.youtube.com/watch?v=68t53OBslKo,2026-01-09 Pre-Legislative Breakfast,3281,videos
2026-01-06,title_iso,Council,yes,xyW0_sfZy5k,https://www.youtube.com/watch?v=xyW0_sfZy5k,2026-01-06 Council Business Session,3046,videos
,,NonMeeting,no,k68hfkICKqQ,https://www.youtube.com/watch?v=k68hfkICKqQ,"Cottonwood Heights visits Yeonsu District in Incheon, South Korea",169,videos
,,NonMeeting,no,y2qQUFBtFSc,https://www.youtube.com/watch?v=y2qQUFBtFSc,Meet the Candidates Night,5517,videos
2025-05-07,title_ymd,PlanningCommission,yes,hJIFNLJHCS4,https://www.youtube.com/watch?v=hJIFNLJHCS4,2025 05 07 PC Business Meeting (Audio Recording),4399,videos
,,NonMeeting,no,j22NBWRhESs,https://www.youtube.com/watch?v=j22NBWRhESs,Short-Term Rental Town Hall,5607,videos
,,NonMeeting,no,0qG4277lhEk,https://www.youtube.com/watch?v=0qG4277lhEk,Cottonwood Heights Emergency Management: Emergency Preparedness while Traveling,3995,videos
2024-01-15,title_mdy,NonMeeting,no,V7bSnoJbFnI,https://www.youtube.com/watch?v=V7bSnoJbFnI,State of the City and 20th Anniversary: 01/15/2024,2615,videos
,,NonMeeting,no,FH6CyssASU8,https://www.youtube.com/watch?v=FH6CyssASU8,Cottonwood Heights 20th Anniversary,610,videos
,,NonMeeting,no,yfpra8LMl4c,https://www.youtube.com/watch?v=yfpra8LMl4c,Shelter vs. Shelter in Place,4774,videos
2024-10-16,title_mdy,Council,yes,-d1wlz_A3hQ,https://www.youtube.com/watch?v=-d1wlz_A3hQ,CWH Council Business Meeting: 10/16/2024,4324,videos
,,NonMeeting,no,P9Gh3bnUeQ4,https://www.youtube.com/watch?v=P9Gh3bnUeQ4,District 2 Annexation Townhall Meeting,5649,videos
2024-04-25,title_mdy,NonMeeting,no,4hr-I0kFhkQ,https://www.youtube.com/watch?v=4hr-I0kFhkQ,Townhall Meeting: Public Trail Access 04/25/2024,6685,videos
,,NonMeeting,no,amOtIxkdKtg,https://www.youtube.com/watch?v=amOtIxkdKtg,Chinese New Year Celebration 2024,33,videos
,,NonMeeting,no,V4qkMxra1ng,https://www.youtube.com/watch?v=V4qkMxra1ng,Cottonwood Heights Emergency Management: Introduction & Overview to Emergency Communications,5149,videos
2024-02-13,title_mdy,NonMeeting,no,cXB7plQ0pYg,https://www.youtube.com/watch?v=cXB7plQ0pYg,State Of The City Address: 02/13/2024,1891,videos
2024-02-03,title_mdy,Council,yes,V2J6B7ceh4o,https://www.youtube.com/watch?v=V2J6B7ceh4o,Town Hall with Councilmember Ellen Birrell: 02/03/2024,3780,videos
,,NonMeeting,no,HWiEKjNK8-E,https://www.youtube.com/watch?v=HWiEKjNK8-E,Future Town Center Public Forum - January 24th Meeting,4540,videos
,,NonMeeting,no,hEB0IIDA4y8,https://www.youtube.com/watch?v=hEB0IIDA4y8,Future Town Center Public Forum - January 9th Meeting,4635,videos
,,NonMeeting,no,coG-5qLccIk,https://www.youtube.com/watch?v=coG-5qLccIk,"Welcome to Cottonwood Heights : Post Malone Expresses Love for Cottonwood Heights, UT",61,videos
,,NonMeeting,no,YLimPvfH7hA,https://www.youtube.com/watch?v=YLimPvfH7hA,Cottonwood Heights: The City Between the Canyons,294,videos
,,NonMeeting,no,iUd5ZdXvLHI,https://www.youtube.com/watch?v=iUd5ZdXvLHI,Emergency Management: Keeping Your Home and Auto Safe this Winter,5759,videos
,,NonMeeting,no,ai5tbIA9gQA,https://www.youtube.com/watch?v=ai5tbIA9gQA,Cottonwood Heights Light the Heights celebration: November 2022,118,videos
2023-02-15,title_mdy,NonMeeting,no,ZrVuRarqUOY,https://www.youtube.com/watch?v=ZrVuRarqUOY,Sensitive Lands Evaluation and Development Standards (SLEDS) ordinance town hall meeting: 2/15/23,5558,videos
2023-02-16,title_mdy,Council,yes,PDTo0FsWaBo,https://www.youtube.com/watch?v=PDTo0FsWaBo,Cottonwood Heights city council legislative work session: 2/16/23,2454,videos
,,NonMeeting,no,L5yaov7943o,https://www.youtube.com/watch?v=L5yaov7943o,Cottonwood Heights Emergency Management: Pet Preparedness and K-9 Demonstration,5123,videos
2023-01-30,title_mdy,Council,yes,DBQ_OHGC50U,https://www.youtube.com/watch?v=DBQ_OHGC50U,Town Hall with Councilmember Ellen Birrell: 1/30/23,7169,videos
,,NonMeeting,no,x57ltC38Ne0,https://www.youtube.com/watch?v=x57ltC38Ne0,Cottonwood Heights Emergency Management: Be Ready Utah,3641,videos
,,NonMeeting,no,i7BTf-oxzrE,https://www.youtube.com/watch?v=i7BTf-oxzrE,Cottonwood Heights Emergency Management: Precinct and Block Leaders,5263,videos
,,NonMeeting,no,d0KAW5wWCEM,https://www.youtube.com/watch?v=d0KAW5wWCEM,Cottonwood Heights Emergency Management: Alternative cooking methods,3636,videos
,,NonMeeting,no,UwC6XM82nVU,https://www.youtube.com/watch?v=UwC6XM82nVU,Cottonwood Heights mobile inspection request tutorial,274,videos
,,NonMeeting,no,K5Gb2sVQJoU,https://www.youtube.com/watch?v=K5Gb2sVQJoU,Cottonwood Heights Emergency Management: Neighborhood Watch training,6901,videos
,,NonMeeting,no,XCQOBqQ_2fQ,https://www.youtube.com/watch?v=XCQOBqQ_2fQ,Cottonwood Heights building permit tutorial,447,videos
,,NonMeeting,no,HmbJtQb5av0,https://www.youtube.com/watch?v=HmbJtQb5av0,"Cottonwood Heights Emergency Management: Rocky Mountain Power, Dominion Energy, and home generators",5609,videos
2021-06-02,title_monthname,PlanningCommission,yes,4AYkNk8w4FQ,https://www.youtube.com/watch?v=4AYkNk8w4FQ,"Cottonwood Heights Planning Commission meeting: June 2, 2021",4394,videos
2021-06-01,title_monthname,ARC,yes,UGi8f071NQo,https://www.youtube.com/watch?v=UGi8f071NQo,"Cottonwood Heights Architectural Review Commission meeting: June 1, 2021",1824,videos
,,NonMeeting,no,JDr4d7sVbTk,https://www.youtube.com/watch?v=JDr4d7sVbTk,Cottonwood Heights Emergency Management: Personal and family communication planning,3360,videos
2021-04-21,title_monthname,PlanningCommission,yes,SCsrLCA6A5U,https://www.youtube.com/watch?v=SCsrLCA6A5U,"Cottonwood Heights Planning Commission business meeting: April 21, 2021",5530,videos
2021-04-21,title_monthname,PlanningCommission,yes,Y4QhCN2BTW0,https://www.youtube.com/watch?v=Y4QhCN2BTW0,"Cottonwood Heights Planning Commission work session: April 21, 2021",2416,videos
2021-04-07,title_mdy,PlanningCommission,yes,o727wdxhWsg,https://www.youtube.com/watch?v=o727wdxhWsg,Cottonwood Heights Planning Commission business meeting: 4/7/2021,4439,videos
2021-04-07,title_mdy,PlanningCommission,yes,AJbcPzkcFvo,https://www.youtube.com/watch?v=AJbcPzkcFvo,Cottonwood Heights Planning Commission work session: 4/7/2021,2503,videos
2021-04-06,title_mdy,Council,yes,h1ArnzEcWNc,https://www.youtube.com/watch?v=h1ArnzEcWNc,Cottonwood Heights City Council Work Session: 4/6/2021,6918,videos
2021-04-06,title_mdy,Council,yes,kG1o7DKbAB4,https://www.youtube.com/watch?v=kG1o7DKbAB4,Cottonwood Heights City Council Business Meeting: 4/6/2021,6258,videos
2021-03-03,title_mdy,PlanningCommission,yes,xC34E8gXjl4,https://www.youtube.com/watch?v=xC34E8gXjl4,Cottonwood Heights Planning Commission business meeting: 3/3/2021,2701,videos
2021-03-03,title_mdy,PlanningCommission,yes,5y-jHjveFbc,https://www.youtube.com/watch?v=5y-jHjveFbc,Cottonwood Heights Planning Commission work session: 3/3/2021,2831,videos
,,NonMeeting,no,nvwN29M-28o,https://www.youtube.com/watch?v=nvwN29M-28o,Cottonwood Heights Emergency Management: Water storage and treatment,4544,videos
2021-03-02,title_mdy,CDRA,yes,Fjj0RXE7ew4,https://www.youtube.com/watch?v=Fjj0RXE7ew4,Cottonwood Heights Community Development and Renewal Agency business meeting: 3/2/2021,3498,videos
2021-03-02,title_mdy,Council,yes,uHY0e5dpnHQ,https://www.youtube.com/watch?v=uHY0e5dpnHQ,Cottonwood Heights City Council business meeting: 3/2/2021,1071,videos
2021-03-02,title_mdy,Council,yes,RylRK3Njj0E,https://www.youtube.com/watch?v=RylRK3Njj0E,Cottonwood Heights City Council Work Session: 3/2/2021,3789,videos
2021-01-19,title_mdy,Council,yes,cHk2x7-JPvU,https://www.youtube.com/watch?v=cHk2x7-JPvU,Cottonwood Heights City Council Work Session: 1/19/2021,6227,videos
2021-01-19,title_mdy,Council,yes,yOGpSAEjyVs,https://www.youtube.com/watch?v=yOGpSAEjyVs,Cottonwood Heights City Council Business Meeting: 1/19/2021,2987,videos
2021-02-02,title_mdy,Council,yes,DHLq8pYO4ls,https://www.youtube.com/watch?v=DHLq8pYO4ls,Cottonwood Heights City Council Business Meeting 2/2/2021,1382,videos
2021-02-02,title_mdy,Council,yes,X1TZqmtNU9Q,https://www.youtube.com/watch?v=X1TZqmtNU9Q,City Council Work Session 02/02/2021,5878,videos
2021-01-27,title_mdy,NonMeeting,no,jOc55BuAxIw,https://www.youtube.com/watch?v=jOc55BuAxIw,Cottonwood Heights Administrative Hearing: 1/27/2021,1327,videos
2021-01-06,title_mdy,PlanningCommission,yes,1k6la7SR0dQ,https://www.youtube.com/watch?v=1k6la7SR0dQ,Cottonwood Heights Planning Commission Work Session: 1/6/2021,3443,videos
2021-01-06,title_mdy,PlanningCommission,yes,z41g-t1y3Z4,https://www.youtube.com/watch?v=z41g-t1y3Z4,Cottonwood Heights Planning Commission Business Meeting 1/6/2021,2362,videos
2021-01-05,title_mdy,Council,yes,fWo0ykwJbpA,https://www.youtube.com/watch?v=fWo0ykwJbpA,City Council Work Session: 1/5/2021,7154,videos
2021-01-05,title_mdy,Council,yes,8fZKHc2faz8,https://www.youtube.com/watch?v=8fZKHc2faz8,Cottonwood Heights City Council Business Meeting: 1/5/2021,2916,videos
2020-12-17,title_mdy,ARC,yes,bZD26zs36RM,https://www.youtube.com/watch?v=bZD26zs36RM,Architectural Review Committee Meeting 12/17/2020,2702,videos
2020-12-15,title_mdy,Council,yes,u682BWzQgGg,https://www.youtube.com/watch?v=u682BWzQgGg,Cottonwood Heights City Council Business Meeting 12/15/2020,5444,videos
2020-12-15,title_mdy,Council,yes,0SkmNrjCoqc,https://www.youtube.com/watch?v=0SkmNrjCoqc,Cottonwood Heights City Council Work Session 12/15/2020,6214,videos
2020-12-01,title_mdy,Council,yes,JPRtEHzhtO8,https://www.youtube.com/watch?v=JPRtEHzhtO8,Cottonwood Heights city council business meeting: 12/1/2020,3992,videos
2020-12-01,title_mdy,Council,yes,kgtPpvTuXlc,https://www.youtube.com/watch?v=kgtPpvTuXlc,Cottonwood Heights city council work session: 12/1/2020,5748,videos
2020-11-17,title_mdy,Council,yes,i7GivjrtguA,https://www.youtube.com/watch?v=i7GivjrtguA,Cottonwood Heights city council business meeting: 11/17/2020,3095,videos
2020-11-17,title_mdy,Council,yes,KnvG0mM6QKY,https://www.youtube.com/watch?v=KnvG0mM6QKY,Cottonwood Heights city council work session: 11/17/2020,7281,videos
,,NonMeeting,no,Szhx0HTgiU8,https://www.youtube.com/watch?v=Szhx0HTgiU8,Bengal Boulevard Roundabout Animation,92,videos
,,NonMeeting,no,x28Eb6zR8XY,https://www.youtube.com/watch?v=x28Eb6zR8XY,Cottonwood Heights Emergency Management: Personal Hygiene and Sanitation,4831,videos
2020-11-03,title_mdy,Council,yes,zQgi9S-zORQ,https://www.youtube.com/watch?v=zQgi9S-zORQ,Cottonwood Heights city council work session: 11/3/2020,7160,videos
2020-11-03,title_mdy,Council,yes,zoXlT_hKSLc,https://www.youtube.com/watch?v=zoXlT_hKSLc,Cottonwood Heights city council business meeting: 11/3/2020,780,videos
2020-10-27,title_mdy,Council,yes,BoCIN2GXz94,https://www.youtube.com/watch?v=BoCIN2GXz94,Cottonwood Heights city council special work session: 10/27/2020,486,videos
2020-10-20,title_mdy,Council,yes,vnfm_qOxWRY,https://www.youtube.com/watch?v=vnfm_qOxWRY,Cottonwood Heights city council work session: 10/20/2020,6154,videos
2020-10-20,title_mdy,Council,yes,N7pKjo2fDqU,https://www.youtube.com/watch?v=N7pKjo2fDqU,Cottonwood Heights city council business meeting: 10/20/2020,2931,videos
2020-10-20,title_mdy,CDRA,yes,0Z-sTx3qG_k,https://www.youtube.com/watch?v=0Z-sTx3qG_k,Cottonwood Heights Community Development & Renewal Agency business meeting: 10/20/2020,790,videos
2020-10-06,title_mdy,Council,yes,pdS5CGo1MLM,https://www.youtube.com/watch?v=pdS5CGo1MLM,Cottonwood Heights city council work session: 10/6/2020,5895,videos
2020-10-06,title_mdy,Council,yes,qG5h73_zMCo,https://www.youtube.com/watch?v=qG5h73_zMCo,Cottonwood Heights city council business meeting: 10/6/2020,3855,videos
2020-09-15,title_mdy,Council,yes,iYMVd-FOf-M,https://www.youtube.com/watch?v=iYMVd-FOf-M,Cottonwood Heights city council work session: 9/15/2020,7114,videos
2020-09-15,title_mdy,Council,yes,-B4gBnJ4AiM,https://www.youtube.com/watch?v=-B4gBnJ4AiM,Cottonwood Heights City Council Business Meeting 9-15-2020,8009,videos
2020-09-01,title_mdy,Council,yes,P30he1b8blA,https://www.youtube.com/watch?v=P30he1b8blA,Cottonwood Heights city council business meeting: 9/1/2020,5305,videos
2020-09-01,title_mdy,Council,yes,QIkq2O5CLjU,https://www.youtube.com/watch?v=QIkq2O5CLjU,Cottonwood Heights city council work session: 9/1/20,6679,videos
2020-08-18,title_mdy,Council,yes,Zhg6IgYISc8,https://www.youtube.com/watch?v=Zhg6IgYISc8,Cottonwood Heights city council business meeting: 8/18/20,3838,videos
2020-08-18,title_mdy,Council,yes,HztvlxZye_s,https://www.youtube.com/watch?v=HztvlxZye_s,Cottonwood Heights city council work session: 8/18/20,5177,videos
2020-07-21,title_mdy,Council,yes,b8MNzKoS7RM,https://www.youtube.com/watch?v=b8MNzKoS7RM,Cottonwood Heights city council work session: 7/21/20,5128,videos
,,NonMeeting,no,zxS8IUO0hq4,https://www.youtube.com/watch?v=zxS8IUO0hq4,Inspection Request Tutorial,325,videos
2020-08-04,title_mdy,Council,yes,9SmUbzlzofE,https://www.youtube.com/watch?v=9SmUbzlzofE,Cottonwood Heights city council business meeting: 8/4/2020,7682,videos
2020-08-04,title_mdy,Council,yes,QDovbwmZAHw,https://www.youtube.com/watch?v=QDovbwmZAHw,Cottonwood Heights city council work session: 8/4/2020,5180,videos
2020-07-21,title_mdy,Council,yes,bWt8julhgDo,https://www.youtube.com/watch?v=bWt8julhgDo,Cottonwood Heights city council meeting: 7-21-20,3673,videos
2020-07-07,title_mdy,Council,yes,HKMjc8RtqC0,https://www.youtube.com/watch?v=HKMjc8RtqC0,Cottonwood Heights city council work session reconvened: 7/7/20,307,videos
2020-07-07,title_monthname,Council,yes,bfQK7zzn8wM,https://www.youtube.com/watch?v=bfQK7zzn8wM,"Cottonwood Heights City Council Work Session July 7, 2020 (Zoom Video)",7008,videos
2020-07-07,title_monthname,Council,yes,4zoVRvrgBfA,https://www.youtube.com/watch?v=4zoVRvrgBfA,"Cottonwood Heights City Council Business Meeting July 7, 2020 (Zoom Video)",9269,videos
2020-06-16,title_mdy,Council,yes,yo-j-lU-uzU,https://www.youtube.com/watch?v=yo-j-lU-uzU,Cottonwood Heights city council business meeting: 6-16-20,8747,videos
2020-06-16,title_mdy,Council,yes,H2tELNG6-Ak,https://www.youtube.com/watch?v=H2tELNG6-Ak,Cottonwood Heights city council work session: 6/16/20,3758,videos
2020-06-02,title_mdy,Council,yes,fwd0v6LHAhI,https://www.youtube.com/watch?v=fwd0v6LHAhI,Cottonwood Heights city council meeting: 6/2/2020,2986,videos
2020-05-19,title_mdy,Council,yes,1kYTD2O1cR4,https://www.youtube.com/watch?v=1kYTD2O1cR4,Cottonwood Heights city council work session: 5/19/2020,4367,videos
2020-05-19,title_mdy,Council,yes,zLISkKtzsmM,https://www.youtube.com/watch?v=zLISkKtzsmM,Cottonwood Heights city council business meeting: 5/19/2020,3663,videos
2020-05-05,title_mdy,Council,yes,9i-OX3QsNC4,https://www.youtube.com/watch?v=9i-OX3QsNC4,Cottonwood Heights city council meeting: 5/5/20,6327,videos
2020-04-28,title_mdy,Council,yes,DiQWH8iUQnI,https://www.youtube.com/watch?v=DiQWH8iUQnI,Cottonwood Heights city council business meeting: 4/28/20,2529,videos
