date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,date_source,body_source,minutes_match
2026-02-17,"Murray City Live, February 17, 2026",Council,https://www.youtube.com/watch?v=d69BSJC21r0,d69BSJC21r0,asr,https://www.youtube.com/watch?v=d69BSJC21r0,2026-07-13,na,mapped_not_fetched,,3695,title,weekday,True
2026-02-19,"Murray City Live, February 19, 2026",PlanningCommission,https://www.youtube.com/watch?v=ws2AV9skZmQ,ws2AV9skZmQ,asr,https://www.youtube.com/watch?v=ws2AV9skZmQ,2026-07-13,na,mapped_not_fetched,,6793,title,weekday,False
2026-03-03,"Murray City Live, March 3, 2026",Council,https://www.youtube.com/watch?v=wccQdtebY_E,wccQdtebY_E,asr,https://www.youtube.com/watch?v=wccQdtebY_E,2026-07-13,na,mapped_not_fetched,,7875,title,weekday,True
2026-03-05,"Murray City Live, March 5, 2026",PlanningCommission,https://www.youtube.com/watch?v=JLJ4g3rLdhU,JLJ4g3rLdhU,asr,https://www.youtube.com/watch?v=JLJ4g3rLdhU,2026-07-13,na,mapped_not_fetched,,4573,title,weekday,False
2026-03-17,"Murray City Live, March 17, 2026",Council,https://www.youtube.com/watch?v=Ykd4jsaTQXQ,Ykd4jsaTQXQ,asr,https://www.youtube.com/watch?v=Ykd4jsaTQXQ,2026-07-13,na,mapped_not_fetched,,4913,title,weekday,False
2026-03-19,"Murray City Live, March 19, 2026",PlanningCommission,https://www.youtube.com/watch?v=Bmef7790-r0,Bmef7790-r0,asr,https://www.youtube.com/watch?v=Bmef7790-r0,2026-07-13,na,mapped_not_fetched,,7782,title,weekday,False
2026-04-02,"Murray City Live, April 2, 2026",PlanningCommission,https://www.youtube.com/watch?v=Nt7WRsLZiog,Nt7WRsLZiog,asr,https://www.youtube.com/watch?v=Nt7WRsLZiog,2026-07-13,na,mapped_not_fetched,,1750,title,weekday,False
2026-04-07,"Murray City Live, April 7, 2026",Council,https://www.youtube.com/watch?v=piNis4ppYM0,piNis4ppYM0,asr,https://www.youtube.com/watch?v=piNis4ppYM0,2026-07-13,na,mapped_not_fetched,,16401,title,weekday,True
2026-04-21,"Murray City Live, April 21, 2026",Council,https://www.youtube.com/watch?v=F6J3QVOoWiI,F6J3QVOoWiI,asr,https://www.youtube.com/watch?v=F6J3QVOoWiI,2026-07-13,na,mapped_not_fetched,,12311,title,weekday,True
2026-05-05,"Murray City Live, May 5, 2026",Council,https://www.youtube.com/watch?v=m2as99g5Dyo,m2as99g5Dyo,asr,https://www.youtube.com/watch?v=m2as99g5Dyo,2026-07-13,na,mapped_not_fetched,,6943,title,weekday,True
2026-05-07,"Murray City Live, May 7, 2026",PlanningCommission,https://www.youtube.com/watch?v=bZDl3k7dXeY,bZDl3k7dXeY,asr,https://www.youtube.com/watch?v=bZDl3k7dXeY,2026-07-13,na,mapped_not_fetched,,1868,title,weekday,False
2026-05-19,"Murray City Live, May 19, 2026",Council,https://www.youtube.com/watch?v=2O_c3hpqq-k,2O_c3hpqq-k,asr,https://www.youtube.com/watch?v=2O_c3hpqq-k,2026-07-13,na,mapped_not_fetched,,11881,title,weekday,True
2026-05-21,"Murray City Live, May 21, 2026",PlanningCommission,https://www.youtube.com/watch?v=vZiIAmsCwxE,vZiIAmsCwxE,asr,https://www.youtube.com/watch?v=vZiIAmsCwxE,2026-07-13,na,mapped_not_fetched,,6505,title,weekday,False
2026-06-02,"Murray City Live, June 2, 2026",Council,https://www.youtube.com/watch?v=cat5xiIAl4c,cat5xiIAl4c,asr,https://www.youtube.com/watch?v=cat5xiIAl4c,2026-07-13,na,mapped_not_fetched,,12706,title,weekday,True
2026-06-16,"Murray City Live, June 16, 2026",Council,https://www.youtube.com/watch?v=eL48cBWsp_w,eL48cBWsp_w,asr,https://www.youtube.com/watch?v=eL48cBWsp_w,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2026-06-16_eL48cBWsp_w.en.vtt,6081,title,weekday,True
2026-06-18,"Murray City Live, June 18, 2026",PlanningCommission,https://www.youtube.com/watch?v=9dhLCPEWN7E,9dhLCPEWN7E,asr,https://www.youtube.com/watch?v=9dhLCPEWN7E,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2026-06-18_9dhLCPEWN7E.en.vtt,3393,title,weekday,False
2026-07-02,"Murray City Live, July 2, 2026",PlanningCommission,https://www.youtube.com/watch?v=GNtosIDkLCs,GNtosIDkLCs,asr,https://www.youtube.com/watch?v=GNtosIDkLCs,2026-07-13,na,mapped_not_fetched,,2376,title,weekday,False
2026-07-07,"Murray City Live, July 7, 2026",Council,https://www.youtube.com/watch?v=5VRL4oL-ByI,5VRL4oL-ByI,asr,https://www.youtube.com/watch?v=5VRL4oL-ByI,2026-07-13,na,mapped_not_fetched,,8352,title,weekday,False
