date,title,body,tab,duration_s,video_id,video_url
2018-05-15,"Provo City Council Meeting | May 15, 2018",council,streams,2733.0,HJcp7MjSpas,https://www.youtube.com/watch?v=HJcp7MjSpas
2018-05-15,"Council Work Meeting | May 15, 2018",council_work,streams,14806.0,sqZWIAM3U2Y,https://www.youtube.com/watch?v=sqZWIAM3U2Y
2018-05-01,"Provo City Council Meeting | May 1, 2018",council,videos,13104.0,ViIkpnnhQ7k,https://www.youtube.com/watch?v=ViIkpnnhQ7k
2018-05-01,"Council Work Meeting | May 1, 2018",council_work,videos,13396.0,8GBQohi0NA4,https://www.youtube.com/watch?v=8GBQohi0NA4
2018-05-01,"Provo City Council Meeting | May 1, 2018",council,streams,13104.0,cPRC_N_Hg4A,https://www.youtube.com/watch?v=cPRC_N_Hg4A
2018-04-24,"Provo City Council Meeting | April 24, 2018",council,streams,9999.0,-26nVJSvkVc,https://www.youtube.com/watch?v=-26nVJSvkVc
2018-04-24,"Provo CIty Council Work Meeting | April 24, 2018",council_work,streams,15135.0,Uiwrj8mppSE,https://www.youtube.com/watch?v=Uiwrj8mppSE
2018-04-17,"Council Work Meeting | April 17, 2018",council_work,streams,5367.0,-N-aj-W3rl0,https://www.youtube.com/watch?v=-N-aj-W3rl0
2018-04-17,"Council Joint Meeting with Planning Commission | April 17, 2018",council,streams,5436.0,byDdQNOutng,https://www.youtube.com/watch?v=byDdQNOutng
2018-04-10,"Provo City Council Meeting | April 10, 2018",council,streams,5984.0,AyDij47XHy8,https://www.youtube.com/watch?v=AyDij47XHy8
2018-04-10,"Council Work Meeting | April 10, 2018",council_work,streams,14520.0,csYTmtsTgvM,https://www.youtube.com/watch?v=csYTmtsTgvM
2018-03-27,"Council Work Meeting | March 27, 2018",council_work,videos,13389.0,Vf2Uv9HOz80,https://www.youtube.com/watch?v=Vf2Uv9HOz80
2018-03-27,"Provo City Council Meeting | March 27, 2018",council,streams,12779.0,xmT7GRGAnsc,https://www.youtube.com/watch?v=xmT7GRGAnsc
2018-03-27,"Joint Meeting of Provo Municipal Council with Landmarks Commission | March 27, 2018",council,streams,3891.0,vCzRWOIEuyE,https://www.youtube.com/watch?v=vCzRWOIEuyE
2018-03-20,"Council Retreat: Wastewater Treatment | March 20, 2018",other,streams,10817.0,8RWgG4ELFN8,https://www.youtube.com/watch?v=8RWgG4ELFN8
2018-03-06,"Provo City Council Work Meeting | March 6, 2018",council_work,videos,13895.0,jaNi1BYtCK8,https://www.youtube.com/watch?v=jaNi1BYtCK8
2018-03-06,"Provo City Council Meeting | March 6, 2018",council,streams,8180.0,Vi2c8Pqa52U,https://www.youtube.com/watch?v=Vi2c8Pqa52U
2018-03-01,"Provo-Orem Council Joint Meeting | March 1, 2018",council,streams,3810.0,xqgRTuQEwYM,https://www.youtube.com/watch?v=xqgRTuQEwYM
2018-02-20,"Provo City Council Meeting | February 20, 2018",council,streams,14314.0,pWGFAeOnqrY,https://www.youtube.com/watch?v=pWGFAeOnqrY
2018-02-20,"Council Work Meeting | February 20, 2018",council_work,streams,10978.0,S9E00dwWpqY,https://www.youtube.com/watch?v=S9E00dwWpqY
2018-02-06,"Provo City Council Meeting February 6, 2018",council,videos,3642.0,fjTFPKEQoVs,https://www.youtube.com/watch?v=fjTFPKEQoVs
2018-02-06,"Provo City Council Meeting | February 6, 2018",council,streams,3176.0,3K_jnebqRQY,https://www.youtube.com/watch?v=3K_jnebqRQY
2018-02-06,"Council Work Meeting | February 6, 2018",council_work,streams,16762.0,gnlnL_aaUog,https://www.youtube.com/watch?v=gnlnL_aaUog
2018-01-30,"Council Retreat (Work Session) | January 30, 2018",council_work,streams,7325.0,2vG9sY6OtJc,https://www.youtube.com/watch?v=2vG9sY6OtJc
2018-01-23,"Provo City Council Meeting | January 23, 2018",council,streams,8453.0,k36XBY-orBw,https://www.youtube.com/watch?v=k36XBY-orBw
2018-01-23,"Council Work Meeting | January 23, 2018",council_work,streams,12251.0,hJjCxwUhL4E,https://www.youtube.com/watch?v=hJjCxwUhL4E
2018-01-11,"Legislative Breakfast | January 11, 2018",other,streams,4171.0,h82Z_ZomOSM,https://www.youtube.com/watch?v=h82Z_ZomOSM
2018-01-09,"Provo City Council Meeting | January 9, 2018",council,streams,14413.0,Mm3eQffPD_k,https://www.youtube.com/watch?v=Mm3eQffPD_k
2018-01-09,"Provo City Council Work Session | January 9, 2018",council_work,streams,15823.0,7MR6KZi5p_g,https://www.youtube.com/watch?v=7MR6KZi5p_g
2018-01-03,"Provo City Council Inauguration | January 3, 2018",other,streams,2211.0,_Iiwe2oSmWw,https://www.youtube.com/watch?v=_Iiwe2oSmWw
2018-01-03,"Council Work Meeting | January 3, 2018",council_work,streams,8915.0,g_PeK5PLr88,https://www.youtube.com/watch?v=g_PeK5PLr88
2017-12-05,"Council Work Meeting | December 5, 2017 (part 2/2)",council_work,streams,2556.0,JGq6GbQ6Cyo,https://www.youtube.com/watch?v=JGq6GbQ6Cyo
2017-12-05,"Council Work Meeting | December 5, 2017 (part1/2)",council_work,streams,15361.0,5-1dnyZg0jM,https://www.youtube.com/watch?v=5-1dnyZg0jM
2017-11-14,"Council Work Meeting | November 14, 2017",council_work,streams,14702.0,YKCx8OQ64pk,https://www.youtube.com/watch?v=YKCx8OQ64pk
2017-11-14,"Joint Meeting of Provo Municipal Council with TMAC | November 14, 2017",council,streams,3300.0,4Ljl0lJC0uc,https://www.youtube.com/watch?v=4Ljl0lJC0uc
2017-10-31,"Provo City Council Work Meeting, October 31, 2017",council_work,streams,8816.0,IM2TrCfgtLU,https://www.youtube.com/watch?v=IM2TrCfgtLU
2017-10-17,"Provo City Council Work Meeting | October 17, 2017",council_work,streams,15326.0,Ehyf8-gSoo4,https://www.youtube.com/watch?v=Ehyf8-gSoo4
2017-10-03,"Provo City Council Work Meeting, October 3, 2017",council_work,streams,9926.0,vb_CRweowSg,https://www.youtube.com/watch?v=vb_CRweowSg
2017-09-19,"Provo City Council Work Meeting, September 19, 2017",council_work,streams,16411.0,GRxdKNFW-sI,https://www.youtube.com/watch?v=GRxdKNFW-sI
2017-09-19,"Council-Planning Commission Joint Meeting, September 19, 2017",council,streams,3267.0,xsmP_aD5BAk,https://www.youtube.com/watch?v=xsmP_aD5BAk
2017-08-29,"Provo City Council Work Meeting, August 29, 2017",council_work,streams,16987.0,uu8M-fbIi7U,https://www.youtube.com/watch?v=uu8M-fbIi7U
2017-08-10,"Council-School Board Joint Meeting, August 10, 2017",council,streams,4720.0,B01HdJrO-W8,https://www.youtube.com/watch?v=B01HdJrO-W8
2017-08-08,"Provo City Council Work Meeting, August 8, 2017",council_work,streams,18005.0,KgHn56r6PQw,https://www.youtube.com/watch?v=KgHn56r6PQw
2017-07-18,"Provo City Council Work Meeting, July 18, 2017",council_work,streams,12735.0,_5SlYDsdkZs,https://www.youtube.com/watch?v=_5SlYDsdkZs
2017-07-13,"Provo-Orem Council Joint Meeting, July 13, 2017",council,streams,4010.0,sp1ec_oL_LM,https://www.youtube.com/watch?v=sp1ec_oL_LM
2017-07-11,"Provo City Council Work Meeting, July 11, 2017",council_work,streams,12761.0,ZktNSWh9w1M,https://www.youtube.com/watch?v=ZktNSWh9w1M
2017-07-11,"Provo City Council - Metropolitan Water Board Joint Meeting, July 11, 2017",council,streams,3310.0,v-ZTQXpv5YA,https://www.youtube.com/watch?v=v-ZTQXpv5YA
2017-06-20,"Provo City Council Work Meeting, June 20, 2017",council_work,streams,14555.0,M-P5iBv2fkc,https://www.youtube.com/watch?v=M-P5iBv2fkc
2017-06-08,"Provo City Council Budget Work Session, June 8, 2017",council_work,streams,18791.0,gvH9IAtu_N8,https://www.youtube.com/watch?v=gvH9IAtu_N8
2017-06-06,"Provo City Council Work Meeting, June 6, 2017",council_work,streams,13180.0,UgEZS3-vIFY,https://www.youtube.com/watch?v=UgEZS3-vIFY
2017-06-06,"Provo City Council-Airport Board Joint Meeting, June 6, 2017",council,streams,3635.0,KYB64hJuxOs,https://www.youtube.com/watch?v=KYB64hJuxOs
2017-05-24,"Provo City Council Budget Work Meeting, May 24, 2017",council_work,streams,6555.0,oXKt2V3pp9w,https://www.youtube.com/watch?v=oXKt2V3pp9w
2017-05-16,"Provo City Council Work Meeting, May 16, 2017 (Part 2 of 2)",council_work,streams,8446.0,20Cel2IEVK4,https://www.youtube.com/watch?v=20Cel2IEVK4
2017-05-16,"Provo City Council Joint Meeting with Utah County Commission, May 16, 2017",council,streams,4157.0,IHca-NkbcuM,https://www.youtube.com/watch?v=IHca-NkbcuM
2017-05-16,"Provo City Council Work Meeting, May 16, 2017 (Part 1.5 of 2)",council_work,streams,1338.0,4ydW8laGccY,https://www.youtube.com/watch?v=4ydW8laGccY
2017-05-16,"Provo City Council Work Meeting, May 16, 2017 (Part 1 of 2)",council_work,streams,4576.0,s_PMpSn6uZ0,https://www.youtube.com/watch?v=s_PMpSn6uZ0
2017-05-11,"Provo City Council Joint Meeting with Provo School Board, May 11, 2017",council,streams,4227.0,vK5alpaOEao,https://www.youtube.com/watch?v=vK5alpaOEao
2017-05-02,"Provo City Council Work Meeting, May 2, 2017",council_work,streams,19201.0,fma33LN7Jno,https://www.youtube.com/watch?v=fma33LN7Jno
2017-04-18,"Provo City Council Work Meeting, April 18, 2017",council_work,streams,14456.0,5lFtF-WeqUk,https://www.youtube.com/watch?v=5lFtF-WeqUk
2017-04-11,"Provo City Council Work Meeting, April 11, 2017",council_work,streams,14251.0,aF0HRfzmEx4,https://www.youtube.com/watch?v=aF0HRfzmEx4
2017-03-21,"Provo City Council Work Meeting, March 21, 2017",council_work,streams,17754.0,egvFjS7bpUU,https://www.youtube.com/watch?v=egvFjS7bpUU
2017-03-07,"Provo City Council Work Meeting, March 7, 2017",council_work,streams,14261.0,_zzX48eD7ok,https://www.youtube.com/watch?v=_zzX48eD7ok
2017-03-07,"Provo City Council Joint Meeting with Parks & Recreation Board, March 7, 2017",council,streams,3330.0,P3XAjuEVBMg,https://www.youtube.com/watch?v=P3XAjuEVBMg
2017-02-21,"Provo City Council Work Meeting, February 21, 2017",council_work,streams,9415.0,jd180BVM0X8,https://www.youtube.com/watch?v=jd180BVM0X8
2017-02-07,"Provo City Council Work Meeting, February 7, 2017",council_work,streams,13566.0,8oR4Hx7xvOA,https://www.youtube.com/watch?v=8oR4Hx7xvOA
2017-01-17,"Provo City Council Work Meeting, January 17, 2017",council_work,streams,17014.0,h4lUHu9n0SU,https://www.youtube.com/watch?v=h4lUHu9n0SU
2017-01-12,"Provo City Council Work Meeting, January 12, 2017",council_work,streams,9052.0,2HViOsGVYis,https://www.youtube.com/watch?v=2HViOsGVYis
2017-01-03,"Provo City Council Work Meeting, January 3, 2017",council_work,streams,10969.0,ZaGGTZ-AdVc,https://www.youtube.com/watch?v=ZaGGTZ-AdVc
2016-12-06,"Provo City Council Work Meeting, December 6, 2016",council_work,streams,15401.0,MhQBdALzSkc,https://www.youtube.com/watch?v=MhQBdALzSkc
2016-11-17,"Provo City Council Work Meeting, November 17, 2016",council_work,streams,12416.0,Kc2QZXKuHDA,https://www.youtube.com/watch?v=Kc2QZXKuHDA
2016-11-15,"Provo City Council Work Meeting, November 15, 2016",council_work,streams,13616.0,1CARTzKWczw,https://www.youtube.com/watch?v=1CARTzKWczw
2016-11-15,"Joint Meeting with TMAC, November 15, 2016",other,streams,3253.0,58CbB_ijC9I,https://www.youtube.com/watch?v=58CbB_ijC9I
2016-11-01,"Provo City Council Work Meeting, November 1, 2016",council_work,streams,15945.0,HnkzDA93xYg,https://www.youtube.com/watch?v=HnkzDA93xYg
2016-10-18,"Provo City Council Work Meeting, October 18, 2016",council_work,streams,15361.0,NHfyxBzT2VE,https://www.youtube.com/watch?v=NHfyxBzT2VE
2016-10-04,"Provo City Council Work Meeting, October 4, 2016",council_work,streams,15306.0,w271l1xEl8E,https://www.youtube.com/watch?v=w271l1xEl8E
2016-09-20,"Provo City Council Work Meeting, September 20, 2016",council_work,streams,10901.0,P8qCwMtxWOw,https://www.youtube.com/watch?v=P8qCwMtxWOw
2016-09-06,"Provo City Council Work Meeting, September 6, 2016",council_work,streams,15977.0,L1qEnZeQaLE,https://www.youtube.com/watch?v=L1qEnZeQaLE
2016-08-25,"Provo/Orem Municipal Councils Joint Meeting, August 25, 2016",council,streams,5636.0,wTWK2l_cOdo,https://www.youtube.com/watch?v=wTWK2l_cOdo
2016-08-18,"Provo City Council Joint Meeting with Provo School Board, August 18, 2016",council,streams,4849.0,RrDT-qGYW1k,https://www.youtube.com/watch?v=RrDT-qGYW1k
2016-08-16,"Provo City Council Work Meeting, August 16, 2016",council_work,streams,10976.0,8WPgNbn7FnA,https://www.youtube.com/watch?v=8WPgNbn7FnA
2016-08-16,"Provo City Council Joint Meeting with Planning Commission, August 16, 2016",council,streams,3910.0,3NhWmdR1Chc,https://www.youtube.com/watch?v=3NhWmdR1Chc
2016-08-02,"Provo City Council Work Meeting, August 2, 2016",council_work,streams,16836.0,CVCfRY0iD78,https://www.youtube.com/watch?v=CVCfRY0iD78
2016-07-19,"Provo City Council Work Meeting, July 19, 2016",council_work,streams,8392.0,9TXvgJxzG_4,https://www.youtube.com/watch?v=9TXvgJxzG_4
2016-07-19,"Joint Meeting with Airport Board, July 19, 2016",other,streams,4621.0,DNuYTZG1rnw,https://www.youtube.com/watch?v=DNuYTZG1rnw
2016-07-05,"Provo City Council Work Meeting, July 5, 2016",council_work,streams,11021.0,kF1ArcVwPOI,https://www.youtube.com/watch?v=kF1ArcVwPOI
2016-06-21,"Provo City Council Work Meeting, June 21, 2016",council_work,streams,15356.0,PFGbsg3rCN4,https://www.youtube.com/watch?v=PFGbsg3rCN4
2016-06-16,"Provo City Council Budget Work Meeting, June 16, 2016",council_work,streams,24840.0,K6IVe7mv_k4,https://www.youtube.com/watch?v=K6IVe7mv_k4
2016-06-07,"Provo City Council Work Meeting, June 7, 2016",council_work,streams,7570.0,-iWyIpv3xtU,https://www.youtube.com/watch?v=-iWyIpv3xtU
2016-05-19,"Provo City Council Special Meeting, May 19, 2016",council,streams,1740.0,Dt2YTVdcqXI,https://www.youtube.com/watch?v=Dt2YTVdcqXI
2016-05-17,"Provo City Council Work Meeting, May 17, 2016",council_work,streams,14986.0,Bk4rtHCwVYA,https://www.youtube.com/watch?v=Bk4rtHCwVYA
2016-05-17,"Joint Meeting with Parks and Recreation Board, May 17, 2016",other,streams,3016.0,-dohvOJcisA,https://www.youtube.com/watch?v=-dohvOJcisA
2016-05-03,"Provo City Council Work Meeting, May 3, 2016",council_work,streams,13841.0,5ss5Nu8b4mU,https://www.youtube.com/watch?v=5ss5Nu8b4mU
2016-04-19,"Provo City Council Work Meeting, April 19, 2016",council_work,streams,13841.0,R4TBnlQk42g,https://www.youtube.com/watch?v=R4TBnlQk42g
2016-04-12,"Provo City Council Work Meeting, April 12, 2016",council_work,streams,15871.0,fVFpGJ5ic_s,https://www.youtube.com/watch?v=fVFpGJ5ic_s
2016-03-22,"Provo City Council Redevelopment Retreat - March 22, 2016",rda,streams,12290.0,3TvWP-ODAqQ,https://www.youtube.com/watch?v=3TvWP-ODAqQ
2016-03-15,"Provo City Council Work Meeting, March 15, 2016",council_work,streams,16660.0,QHzUdl6o50g,https://www.youtube.com/watch?v=QHzUdl6o50g
2016-03-01,"Provo City Council Work Meeting, March 1, 2016",council_work,streams,17707.0,7jrbf5aH-nc,https://www.youtube.com/watch?v=7jrbf5aH-nc
2016-02-16,"Provo City Council Work Session, February 16, 2016",council_work,streams,15970.0,f45cuHtWCH8,https://www.youtube.com/watch?v=f45cuHtWCH8
2016-02-16,"Provo City Council Work Meeting, February 16, 2016",council_work,streams,1495.0,cTLZZpuKo3A,https://www.youtube.com/watch?v=cTLZZpuKo3A
2016-02-11,"Provo/Orem City Council Joint Meeting - February 11, 2016",council,streams,4921.0,wvLkiYUIcC8,https://www.youtube.com/watch?v=wvLkiYUIcC8
2016-02-04,"Provo City Council Joint Meeting with Provo School Board - February 4, 2016",council,streams,4094.0,93Y5h3xQQGg,https://www.youtube.com/watch?v=93Y5h3xQQGg
2016-02-02,"Provo City Council Work Session - February 2, 2016",council_work,streams,12271.0,LKHx6DTEMXE,https://www.youtube.com/watch?v=LKHx6DTEMXE
2016-01-19,"Provo City Council Work Session - January 19, 2016",council_work,streams,15794.0,QyqJIYhr-Qo,https://www.youtube.com/watch?v=QyqJIYhr-Qo
2016-01-08,"Provo City Council Work Meeting, January 8, 2016 (afternoon)",council_work,streams,16376.0,IoZ7TPsqRG0,https://www.youtube.com/watch?v=IoZ7TPsqRG0
2016-01-07,"Provo City Council Work Meeting, January 7, 2016 (morning)",council_work,streams,12321.0,S82epnTLzbM,https://www.youtube.com/watch?v=S82epnTLzbM
2016-01-07,"Provo City Council Work Meeting, January 7, 2016",council_work,streams,18865.0,m9keBv5OUOc,https://www.youtube.com/watch?v=m9keBv5OUOc
2016-01-05,"Provo City Council Work Session - January 5, 2016",council_work,streams,8401.0,AWdzuk4lpzU,https://www.youtube.com/watch?v=AWdzuk4lpzU
2015-12-01,"Provo City Council Work Session - December 1, 2015",council_work,streams,8931.0,m9IKsegNp_g,https://www.youtube.com/watch?v=m9IKsegNp_g
2015-11-17,"Provo City Council Work Session, November 17, 2015",council_work,videos,14158.0,2InWxJLlvfw,https://www.youtube.com/watch?v=2InWxJLlvfw
2015-11-17,"Provo City Council Work Session, November 17, 2015 (part 2)",council_work,streams,4561.0,HI-ZMKALfGY,https://www.youtube.com/watch?v=HI-ZMKALfGY
2015-10-20,"Provo City Council Work Session - October 20, 2015",council_work,streams,6706.0,i95PQ1xfKPM,https://www.youtube.com/watch?v=i95PQ1xfKPM
2015-10-06,"Provo City Council Work Session - October 6, 2015",council_work,streams,10216.0,DajazzHs7qA,https://www.youtube.com/watch?v=DajazzHs7qA
2015-09-15,"Provo City Council Work Session - September 15, 2015",council_work,streams,10575.0,JaUTAv0DXGg,https://www.youtube.com/watch?v=JaUTAv0DXGg
2015-09-01,"Provo City Council Work Session - September 1, 2015",council_work,streams,14901.0,Ep_BjsZK5Ig,https://www.youtube.com/watch?v=Ep_BjsZK5Ig
2015-08-25,"Board of Canvassers - August 25, 2015",board,streams,955.0,lusxT18KkTY,https://www.youtube.com/watch?v=lusxT18KkTY
2015-08-20,"Joint Work Meeting with the Provo School Board - August 20, 2015",council_work,streams,4651.0,oBlWYA_oAzs,https://www.youtube.com/watch?v=oBlWYA_oAzs
2015-08-18,"Provo City Council Work Session - August 18, 2015",council_work,streams,12565.0,Mx3gCndMtVw,https://www.youtube.com/watch?v=Mx3gCndMtVw
2015-08-04,"Provo City Council Work Session - August 4, 2015",council_work,streams,12376.0,k2sdNuuKgtE,https://www.youtube.com/watch?v=k2sdNuuKgtE
2015-07-29,"Town Hall Meeting - July 29, 2015",other,streams,5351.0,Xg_10ClvjOU,https://www.youtube.com/watch?v=Xg_10ClvjOU
2015-07-21,"Provo City Council Work Session - July 21, 2015",council_work,streams,11711.0,NbFGOh4ElBs,https://www.youtube.com/watch?v=NbFGOh4ElBs
2015-07-21,"Joint Meeting with the Airport Board - July 21, 2015",other,streams,5011.0,tGWoyE8-X0U,https://www.youtube.com/watch?v=tGWoyE8-X0U
2015-07-16,"Provo/Orem City Council Joint Meeting - July 16, 2015",council,streams,22800.0,iafj2fI1A-U,https://www.youtube.com/watch?v=iafj2fI1A-U
2015-07-07,"Provo City Council Work Session - July 7, 2015",council_work,streams,16875.0,QmBUNUiC8RU,https://www.youtube.com/watch?v=QmBUNUiC8RU
2015-06-16,"Provo City Council Work Session - June 16, 2015",council_work,streams,11780.0,NX7O-HT5Hos,https://www.youtube.com/watch?v=NX7O-HT5Hos
2015-06-02,"Provo City Council Work Session - June 2, 2015",council_work,streams,12600.0,2GQYjy1oVRs,https://www.youtube.com/watch?v=2GQYjy1oVRs
2015-05-28,"Provo City Council Work Session - May 28, 2015",council_work,streams,10912.0,4Gprh8TDn8Q,https://www.youtube.com/watch?v=4Gprh8TDn8Q
2015-05-19,"Provo City Council Work Session - May 19, 2015",council_work,streams,14646.0,nFGFtZI-394,https://www.youtube.com/watch?v=nFGFtZI-394
2015-05-14,"Provo City Council Work Session - May 14, 2015",council_work,streams,12536.0,gLQCclEm4ug,https://www.youtube.com/watch?v=gLQCclEm4ug
2015-05-12,"Provo City Council Work Meeting - May 12, 2015",council_work,streams,15646.0,5zAzMK_VFJk,https://www.youtube.com/watch?v=5zAzMK_VFJk
2015-05-05,"Provo City Council Work Session - May 5, 2015",council_work,streams,12316.0,sYgk1P3notU,https://www.youtube.com/watch?v=sYgk1P3notU
2015-04-21,"Provo City Council Work Session - April 21, 2015",council_work,streams,13161.0,98-mqAY3tdE,https://www.youtube.com/watch?v=98-mqAY3tdE
2015-04-21,"Provo Municipal Council / Parks and Recreation Board Joint Meeting - April 21, 2015",council,streams,5027.0,16zirOf1aik,https://www.youtube.com/watch?v=16zirOf1aik
2015-04-07,"Provo City Council Work Session - April 7, 2015",council_work,streams,18435.0,QTAy7xnXS6g,https://www.youtube.com/watch?v=QTAy7xnXS6g
2015-03-17,"Provo City Council Work Session - March 17, 2015",council_work,streams,10846.0,8uLns8yS8Sc,https://www.youtube.com/watch?v=8uLns8yS8Sc
2015-03-03,"Provo City Council Work Session - March 3, 2015",council_work,streams,12806.0,PSVF90rx7ag,https://www.youtube.com/watch?v=PSVF90rx7ag
2015-02-17,"Provo City Council Work Session - February 17, 2015",council_work,streams,9406.0,iUcuuv0tjK4,https://www.youtube.com/watch?v=iUcuuv0tjK4
2015-02-03,"Provo City Council Work Session - February 3, 2015",council_work,streams,11779.0,1f5P0s0ax4E,https://www.youtube.com/watch?v=1f5P0s0ax4E
2015-01-22,"Provo/Orem City Council Joint Meeting - January 22, 2015",council,streams,3125.0,vaEaA1iOG2c,https://www.youtube.com/watch?v=vaEaA1iOG2c
2015-01-20,"Provo City Council Work Session - January 20, 2015",council_work,streams,16640.0,Layku41alJE,https://www.youtube.com/watch?v=Layku41alJE
2015-01-06,"Provo City Council Work Session - January 6, 2015",council_work,streams,8247.0,7un47snWDjo,https://www.youtube.com/watch?v=7un47snWDjo
2014-12-02,"Provo City Municipal Council Work Session - December 2, 2014",council_work,streams,14281.0,3LdaR3pVlQY,https://www.youtube.com/watch?v=3LdaR3pVlQY
2014-11-11,"Provo City Municipal Council Work Session - November 11, 2014",council_work,streams,19063.0,SeVzGI9-7P8,https://www.youtube.com/watch?v=SeVzGI9-7P8
2014-10-21,"Provo City Municipal Council Work Session - October 21, 2014",council_work,streams,13787.0,LdotTduoPaI,https://www.youtube.com/watch?v=LdotTduoPaI
2014-10-07,"Provo City Municipal Council Work Session - October 7, 2014",council_work,streams,10616.0,30xYugKMfYU,https://www.youtube.com/watch?v=30xYugKMfYU
2014-09-25,"Provo City Municipal Council Work Meeting - September 25, 2014",council_work,streams,9261.0,tNdMxDVbUG0,https://www.youtube.com/watch?v=tNdMxDVbUG0
2014-09-16,"Provo City Municipal Council Work Session - September 16, 2014",council_work,streams,12481.0,_6V22J1i2yo,https://www.youtube.com/watch?v=_6V22J1i2yo
2014-09-02,"Provo City Municipal Council Work Session - September 2, 2014",council_work,streams,13746.0,BS1VMsLb4PQ,https://www.youtube.com/watch?v=BS1VMsLb4PQ
2014-08-19,"Provo City Municipal Council Work Meeting August 19, 2014",council_work,streams,14531.0,cyGiN8tBHeI,https://www.youtube.com/watch?v=cyGiN8tBHeI
2014-08-05,"Provo City Municipal Council Work Session - August 5, 2014",council_work,streams,9426.0,XgMteiDZu6c,https://www.youtube.com/watch?v=XgMteiDZu6c
2014-07-15,"Provo Municipal Council Work Meeting - July 15, 2014",council_work,streams,9015.0,l3YcIFAz0Xg,https://www.youtube.com/watch?v=l3YcIFAz0Xg
2014-07-01,"Provo Municipal Council - Work Meeting July 1, 2014",council_work,streams,14483.0,KxWlqLUzXQM,https://www.youtube.com/watch?v=KxWlqLUzXQM
2014-06-17,"Provo Municipal Council - Work Meeting - June 17, 2014",council_work,streams,10380.0,o3MLNR5fWO0,https://www.youtube.com/watch?v=o3MLNR5fWO0
2014-06-03,"Provo Municipal Council Work Meeting - June 3, 2014",council_work,streams,11204.0,oi1xaeHt6vs,https://www.youtube.com/watch?v=oi1xaeHt6vs
2014-05-20,"Provo Municipal Council Work Meeting - May 20, 2014",council_work,streams,10091.0,-4HKnZ1jmpQ,https://www.youtube.com/watch?v=-4HKnZ1jmpQ
2014-05-06,"Provo Municipal Council Work Meeting - May 6, 2014",council_work,streams,15970.0,QZvJ85swXms,https://www.youtube.com/watch?v=QZvJ85swXms
2014-04-29,"Provo Municipal Council Work Meeting - April 29, 2014 (continued)",council_work,streams,4640.0,BrMD2cYYBeM,https://www.youtube.com/watch?v=BrMD2cYYBeM
2014-04-29,"Provo Municipal Council Work Meeting - April 29, 2014",council_work,streams,3010.0,vZaZ4mOsWP8,https://www.youtube.com/watch?v=vZaZ4mOsWP8
2014-04-15,"Provo Municipal Council Work Meeting - April 15, 2014",council_work,streams,18577.0,vQIye_un2ZE,https://www.youtube.com/watch?v=vQIye_un2ZE
2014-04-01,"Provo Municipal Council Work Meeting  - April 1, 2014",council_work,streams,5091.0,GGJMBm-MU_U,https://www.youtube.com/watch?v=GGJMBm-MU_U
2014-03-18,"Provo Municipal Council Work Meeting - March 18, 2014",council_work,streams,7101.0,KREfI1QqLAc,https://www.youtube.com/watch?v=KREfI1QqLAc
2014-03-14,"Provo Municipal Council Special Meeting - March 14, 2014",council,streams,5861.0,HhKsbyc_Oz4,https://www.youtube.com/watch?v=HhKsbyc_Oz4
2014-03-04,"Provo Municipal Council Work Meeting - March 4, 2014",council_work,streams,17394.0,lYqh05hZwQ8,https://www.youtube.com/watch?v=lYqh05hZwQ8
2014-01-21,"Provo Municipal Council Work Meeting - January 21, 2014",council_work,streams,13527.0,WzuAwrxHF7Y,https://www.youtube.com/watch?v=WzuAwrxHF7Y
2014-01-21,"Provo Municipal Council Work Meeting - January 21, 2014, pt 1",council_work,streams,860.0,OrB5B5id2Zk,https://www.youtube.com/watch?v=OrB5B5id2Zk
2014-01-07,"Provo Municipal Council Work Meeting -  January 7, 2014",council_work,streams,4426.0,QvC_KpyoLho,https://www.youtube.com/watch?v=QvC_KpyoLho
2013-12-17,"Provo Municipal Council Work Meeting - December 17, 2013",council_work,streams,6304.0,SauCwLxsRu0,https://www.youtube.com/watch?v=SauCwLxsRu0
2013-12-03,"Provo Municipal Council Work Meeting - December 3, 2013",council_work,streams,12127.0,vzM1qL8l7hA,https://www.youtube.com/watch?v=vzM1qL8l7hA
2013-11-19,"Provo Municipal Council Work Meeting - November 19, 2013",council_work,streams,14401.0,Xr6rIe1dGgA,https://www.youtube.com/watch?v=Xr6rIe1dGgA
2013-10-29,"Provo Municipal Council Work Meeting - October 29, 2013",council_work,streams,10261.0,bIU5HfkjnKA,https://www.youtube.com/watch?v=bIU5HfkjnKA
2013-10-15,"Provo Municipal Council Work Meeting - October 15, 2013",council_work,streams,10541.0,BBUqXDth-hI,https://www.youtube.com/watch?v=BBUqXDth-hI
2013-10-01,"Provo Municipal Council Work Meeting - October 1, 2013",council_work,streams,7694.0,AEvIcHg9LjQ,https://www.youtube.com/watch?v=AEvIcHg9LjQ
2013-07-30,"Provo Municipal Council Digital Town Hall - July 30, 2013",other,streams,1661.0,P8VD6WGkqQM,https://www.youtube.com/watch?v=P8VD6WGkqQM
,"Zone Change Process - Provo, Utah",other,videos,83.0,abqHcPad4LU,https://www.youtube.com/watch?v=abqHcPad4LU
,Mayor's All Districts Neighborhood Meeting,neighborhood,videos,4227.0,tqGKdA1y23M,https://www.youtube.com/watch?v=tqGKdA1y23M
,Provo - Welcome Home,other,videos,52.0,Z52EXlZqSS8,https://www.youtube.com/watch?v=Z52EXlZqSS8
