date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source,body_source,pg_dates,pg_bodies,minutes_match
2021-10-13,"City Council Meeting (Part 2) - October 13, 2021",Council,https://www.youtube.com/watch?v=HmdqOaBz43g,HmdqOaBz43g,asr,https://www.youtube.com/watch?v=HmdqOaBz43g,2026-07-13,na,mapped_not_fetched,,127,streams,title,title,,,True
2021-10-13,"City Council Work Meeting 2 - October 13, 2021",Council,https://www.youtube.com/watch?v=N5s3L7JwjZY,N5s3L7JwjZY,asr,https://www.youtube.com/watch?v=N5s3L7JwjZY,2026-07-13,na,mapped_not_fetched,,966,streams,title,title,2021-10-13,Council,True
2021-10-13,"City Council Meeting - October 13, 2021",Council,https://www.youtube.com/watch?v=R6QQHlJfQOU,R6QQHlJfQOU,asr,https://www.youtube.com/watch?v=R6QQHlJfQOU,2026-07-13,na,mapped_not_fetched,,3974,streams,title,title,2021-10-13,Council,True
2021-10-13,"City Council Work Meeting - October 13, 2021",Council,https://www.youtube.com/watch?v=Z5h5VgwqXOA,Z5h5VgwqXOA,asr,https://www.youtube.com/watch?v=Z5h5VgwqXOA,2026-07-13,na,mapped_not_fetched,,5463,streams,title,title,2021-10-13,Council,True
2021-10-21,"Planning Commission Meeting - October 21, 2021",PlanningCommission,https://www.youtube.com/watch?v=M24PopvmNiY,M24PopvmNiY,asr,https://www.youtube.com/watch?v=M24PopvmNiY,2026-07-13,na,mapped_not_fetched,,2937,streams,title,title,,,False
2021-10-27,"City Council Meeting - October 27, 2021",Council,https://www.youtube.com/watch?v=AslVjV5qJQc,AslVjV5qJQc,asr,https://www.youtube.com/watch?v=AslVjV5qJQc,2026-07-13,na,mapped_not_fetched,,2024,videos,title,title,2021-10-27,Council,True
2021-10-27,"City Council Work Meeting - October 27, 2021",Council,https://www.youtube.com/watch?v=bX_qoce9X_o,bX_qoce9X_o,asr,https://www.youtube.com/watch?v=bX_qoce9X_o,2026-07-13,na,mapped_not_fetched,,5284,streams,title,title,2021-10-27,Council,True
2021-11-03,"Special City Council Work Meeting - November 3, 2021",Council,https://www.youtube.com/watch?v=1gvsBvzASNo,1gvsBvzASNo,asr,https://www.youtube.com/watch?v=1gvsBvzASNo,2026-07-13,na,mapped_not_fetched,,8505,streams,title,title,2021-11-03,Council,True
2021-11-04,"Planning Commission Meeting - November 4, 2021",PlanningCommission,https://www.youtube.com/watch?v=Tb1vyGUcHcw,Tb1vyGUcHcw,asr,https://www.youtube.com/watch?v=Tb1vyGUcHcw,2026-07-13,na,mapped_not_fetched,,8407,streams,title,title,2021-11-04,PlanningCommission,True
2021-11-10,"City Council Meeting - November 10, 2021",Council,https://www.youtube.com/watch?v=X_mtnI4EAI0,X_mtnI4EAI0,asr,https://www.youtube.com/watch?v=X_mtnI4EAI0,2026-07-13,na,mapped_not_fetched,,7099,streams,title,title,2021-11-10,Council,True
2021-11-10,"City Council Work Meeting - November 10, 2021",Council,https://www.youtube.com/watch?v=z-80xYEgaj0,z-80xYEgaj0,asr,https://www.youtube.com/watch?v=z-80xYEgaj0,2026-07-13,na,mapped_not_fetched,,3859,streams,title,title,2021-11-10,Council,True
2021-11-16,"Herriman City Board of Canvassers Meeting - November 16, 2021",Canvass,https://www.youtube.com/watch?v=_v6x9CPy9uE,_v6x9CPy9uE,asr,https://www.youtube.com/watch?v=_v6x9CPy9uE,2026-07-13,na,mapped_not_fetched,,126,streams,title,title,2021-11-16,Canvass,True
2021-11-18,"November 18, 2021 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=EkH_uA2oOxo,EkH_uA2oOxo,asr,https://www.youtube.com/watch?v=EkH_uA2oOxo,2026-07-13,na,mapped_not_fetched,,3510,streams,title,title,2021-11-18,PlanningCommission,True
2021-12-02,"December 2, 2021 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=V9QZ86IFLjM,V9QZ86IFLjM,asr,https://www.youtube.com/watch?v=V9QZ86IFLjM,2026-07-13,na,mapped_not_fetched,,570,streams,title,title,2021-12-02,PlanningCommission,True
2021-12-08,"City Council Meeting - December 8, 2021",Council,https://www.youtube.com/watch?v=2lFzkxs1TG4,2lFzkxs1TG4,asr,https://www.youtube.com/watch?v=2lFzkxs1TG4,2026-07-13,na,mapped_not_fetched,,4908,streams,title,title,2021-12-08,Council,True
2021-12-08,"City Council Work Meeting - December 8, 2021",Council,https://www.youtube.com/watch?v=anueCZqS5e0,anueCZqS5e0,asr,https://www.youtube.com/watch?v=anueCZqS5e0,2026-07-13,na,mapped_not_fetched,,4403,streams,title,title,2021-12-08,Council,True
2021-12-16,"Planning Commission Meeting - December 16, 2021",PlanningCommission,https://www.youtube.com/watch?v=Iq87XvHOLq8,Iq87XvHOLq8,asr,https://www.youtube.com/watch?v=Iq87XvHOLq8,2026-07-13,na,mapped_not_fetched,,6170,streams,title,title,2021-12-16,PlanningCommission,True
2022-01-06,"January 6, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=N41Ar9UVD5M,N41Ar9UVD5M,asr,https://www.youtube.com/watch?v=N41Ar9UVD5M,2026-07-13,na,mapped_not_fetched,,3108,streams,title,title,2022-01-06,PlanningCommission,True
2022-01-11,"City Council Work Meeting - January 11, 2022",Council,https://www.youtube.com/watch?v=5x3STh02WbM,5x3STh02WbM,asr,https://www.youtube.com/watch?v=5x3STh02WbM,2026-07-13,na,mapped_not_fetched,,6352,streams,title,title,,,False
2022-01-11,"City Council Work Meeting 2 - January 11, 2022",Council,https://www.youtube.com/watch?v=cDnko_WHjlQ,cDnko_WHjlQ,asr,https://www.youtube.com/watch?v=cDnko_WHjlQ,2026-07-13,na,mapped_not_fetched,,3919,streams,title,title,,,False
2022-01-11,"City Council Meeting - January 11, 2022",Council,https://www.youtube.com/watch?v=nWxoUo2ChB8,nWxoUo2ChB8,asr,https://www.youtube.com/watch?v=nWxoUo2ChB8,2026-07-13,na,mapped_not_fetched,,4070,streams,title,title,,,False
2022-01-12,"City Council Meeting - January 12, 2022",Council,https://www.youtube.com/watch?v=CcTwqqvcGlU,CcTwqqvcGlU,asr,https://www.youtube.com/watch?v=CcTwqqvcGlU,2026-07-13,na,mapped_not_fetched,,8509,streams,title,title,2022-01-12,Council,True
2022-01-12,"City Council Work Meeting - January 12, 2022",Council,https://www.youtube.com/watch?v=H6zWdw2LwR8,H6zWdw2LwR8,asr,https://www.youtube.com/watch?v=H6zWdw2LwR8,2026-07-13,na,mapped_not_fetched,,5123,streams,title,title,2022-01-12,Council,True
2022-01-12,"City Council Work Meeting 2 - January 12, 2022",Council,https://www.youtube.com/watch?v=P-NR36KfaMI,P-NR36KfaMI,asr,https://www.youtube.com/watch?v=P-NR36KfaMI,2026-07-13,na,mapped_not_fetched,,3052,streams,title,title,2022-01-12,Council,True
2022-01-20,"Planning Commission Meeting - January 20, 2022",PlanningCommission,https://www.youtube.com/watch?v=ozv_FY7r3QI,ozv_FY7r3QI,asr,https://www.youtube.com/watch?v=ozv_FY7r3QI,2026-07-13,na,mapped_not_fetched,,6838,streams,title,title,2022-01-20,PlanningCommission,True
2022-01-25,"City Council Work Meeting 2 - January 25, 2022",Council,https://www.youtube.com/watch?v=2lxfqrB4Y0w,2lxfqrB4Y0w,asr,https://www.youtube.com/watch?v=2lxfqrB4Y0w,2026-07-13,na,mapped_not_fetched,,7753,streams,title,title,,,False
2022-01-26,"City Council Work Meeting - January 26, 2022",Council,https://www.youtube.com/watch?v=-SPjJmN_DQU,-SPjJmN_DQU,asr,https://www.youtube.com/watch?v=-SPjJmN_DQU,2026-07-13,na,mapped_not_fetched,,4166,streams,title,title,2022-01-26,Council,True
2022-01-26,"City Council Meeting - January 26, 2022",Council,https://www.youtube.com/watch?v=i1j-_ZJfv2o,i1j-_ZJfv2o,asr,https://www.youtube.com/watch?v=i1j-_ZJfv2o,2026-07-13,na,mapped_not_fetched,,3691,streams,title,title,2022-01-26,Council,True
2022-02-03,"Planning Commission Meeting - February 3, 2022",PlanningCommission,https://www.youtube.com/watch?v=m3C2NzWrRek,m3C2NzWrRek,asr,https://www.youtube.com/watch?v=m3C2NzWrRek,2026-07-13,na,mapped_not_fetched,,1886,streams,title,title,2022-02-03,PlanningCommission,True
2022-02-09,"City Council Meeting - February 9, 2022",Council,https://www.youtube.com/watch?v=ZNuHX9-SIN4,ZNuHX9-SIN4,asr,https://www.youtube.com/watch?v=ZNuHX9-SIN4,2026-07-13,na,mapped_not_fetched,,1107,streams,title,title,,,True
2022-02-09,"City Council Work Meeting - February 9, 2022",Council,https://www.youtube.com/watch?v=cJf7XV_4bkY,cJf7XV_4bkY,asr,https://www.youtube.com/watch?v=cJf7XV_4bkY,2026-07-13,na,mapped_not_fetched,,3994,streams,title,title,2022-02-09,Council,True
2022-02-09,"City Council Meeting - February 9, 2022",Council,https://www.youtube.com/watch?v=lH5yNHNQBcs,lH5yNHNQBcs,asr,https://www.youtube.com/watch?v=lH5yNHNQBcs,2026-07-13,na,mapped_not_fetched,,3557,streams,title,title,2022-02-09,Council,True
2022-02-15,"City Council Strategic Planning Meeting - February 15, 2022",Council,https://www.youtube.com/watch?v=P6wbIHp6Jpg,P6wbIHp6Jpg,asr,https://www.youtube.com/watch?v=P6wbIHp6Jpg,2026-07-13,na,mapped_not_fetched,,265,streams,title,title,2022-02-15,Council,True
2022-02-15,"City Council Strategic Planning Meeting - February 15, 2022",Council,https://www.youtube.com/watch?v=ZO7G6hi7Ecw,ZO7G6hi7Ecw,asr,https://www.youtube.com/watch?v=ZO7G6hi7Ecw,2026-07-13,na,mapped_not_fetched,,10567,streams,title,title,2022-02-15,Council,True
2022-02-17,2/17/22 - Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=gVt0rfC35kc,gVt0rfC35kc,asr,https://www.youtube.com/watch?v=gVt0rfC35kc,2026-07-13,na,mapped_not_fetched,,788,streams,title,title,2022-02-17,PlanningCommission,True
2022-02-23,2/23/22 - City Council Work Meeting Part 2,Council,https://www.youtube.com/watch?v=7vKEPLZWlFU,7vKEPLZWlFU,asr,https://www.youtube.com/watch?v=7vKEPLZWlFU,2026-07-13,na,mapped_not_fetched,,2010,streams,title,title,2022-02-23,Council,True
2022-02-23,2/23/22 - City Council Work Meeting,Council,https://www.youtube.com/watch?v=bU5RQLzXrRs,bU5RQLzXrRs,asr,https://www.youtube.com/watch?v=bU5RQLzXrRs,2026-07-13,na,mapped_not_fetched,,5397,streams,title,title,2022-02-23,Council,True
2022-02-23,2/23/22 - City Council Meeting,Council,https://www.youtube.com/watch?v=nQMl0thSLDE,nQMl0thSLDE,asr,https://www.youtube.com/watch?v=nQMl0thSLDE,2026-07-13,na,mapped_not_fetched,,1716,streams,title,title,2022-02-23,Council,True
2022-02-23,2/23/22 - City Council Meeting,Council,https://www.youtube.com/watch?v=qRbjjVtqX_E,qRbjjVtqX_E,asr,https://www.youtube.com/watch?v=qRbjjVtqX_E,2026-07-13,na,mapped_not_fetched,,2311,streams,title,title,2022-02-23,Council,True
2022-03-03,"March 3, 2022 Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=TPTnkLWKmOI,TPTnkLWKmOI,asr,https://www.youtube.com/watch?v=TPTnkLWKmOI,2026-07-13,na,mapped_not_fetched,,3867,videos,title,title,2022-03-03,PlanningCommission,True
2022-03-09,"City Council Work Meeting 2 - March 9, 2022",Council,https://www.youtube.com/watch?v=e12g7W5oQnI,e12g7W5oQnI,asr,https://www.youtube.com/watch?v=e12g7W5oQnI,2026-07-13,na,mapped_not_fetched,,6545,streams,title,title,2022-03-09,Council,True
2022-03-09,"City Council Work Meeting - March 9, 2022",Council,https://www.youtube.com/watch?v=nK9MC2hj-v0,nK9MC2hj-v0,asr,https://www.youtube.com/watch?v=nK9MC2hj-v0,2026-07-13,na,mapped_not_fetched,,5010,streams,title,title,2022-03-09,Council,True
2022-03-09,"City Council Meeting - March 9, 2022",Council,https://www.youtube.com/watch?v=vdJCQnx8Dss,vdJCQnx8Dss,asr,https://www.youtube.com/watch?v=vdJCQnx8Dss,2026-07-13,na,mapped_not_fetched,,2710,streams,title,title,2022-03-09,Council,True
2022-03-17,"March 17, 2022 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=N5lu7vKniM8,N5lu7vKniM8,asr,https://www.youtube.com/watch?v=N5lu7vKniM8,2026-07-13,na,mapped_not_fetched,,891,streams,title,title,,,False
2022-03-23,"City Council Work Meeting - March 23, 2022",Council,https://www.youtube.com/watch?v=FmlO7gwYMXw,FmlO7gwYMXw,asr,https://www.youtube.com/watch?v=FmlO7gwYMXw,2026-07-13,na,mapped_not_fetched,,5038,streams,title,title,,,False
2022-03-23,"City Council Meeting - March 23, 2022",Council,https://www.youtube.com/watch?v=dIUjFNQec4A,dIUjFNQec4A,asr,https://www.youtube.com/watch?v=dIUjFNQec4A,2026-07-13,na,mapped_not_fetched,,3938,streams,title,title,,,False
2022-03-23,"City Council Work Meeting - March 23, 2022",Council,https://www.youtube.com/watch?v=pgkilwPAoSw,pgkilwPAoSw,asr,https://www.youtube.com/watch?v=pgkilwPAoSw,2026-07-13,na,mapped_not_fetched,,3113,streams,title,title,,,False
2022-03-30,"Joint City Council and Planning Commission Work Meeting - March 30, 2022",Joint,https://www.youtube.com/watch?v=V82o0cs8QIo,V82o0cs8QIo,asr,https://www.youtube.com/watch?v=V82o0cs8QIo,2026-07-13,na,mapped_not_fetched,,7858,streams,title,title,2022-03-30,Council,True
2022-04-07,4/7/22 - Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=Z6zAK1UpVgE,Z6zAK1UpVgE,asr,https://www.youtube.com/watch?v=Z6zAK1UpVgE,2026-07-13,na,mapped_not_fetched,,2883,streams,title,title,2022-04-07,PlanningCommission,True
2022-04-13,"City Council Meeting - April 13, 2022",Council,https://www.youtube.com/watch?v=3-lYBf9efKw,3-lYBf9efKw,asr,https://www.youtube.com/watch?v=3-lYBf9efKw,2026-07-13,na,mapped_not_fetched,,6447,videos,title,title,2022-04-13,Council,True
2022-04-13,"City Council Work Meeting - April 13, 2022",Council,https://www.youtube.com/watch?v=czAdR47lxsY,czAdR47lxsY,asr,https://www.youtube.com/watch?v=czAdR47lxsY,2026-07-13,na,mapped_not_fetched,,5244,streams,title,title,2022-04-13,Council,True
2022-04-13,"City Council Work Meeting 2 - April 13, 2022",Council,https://www.youtube.com/watch?v=tg8AgxyixQY,tg8AgxyixQY,asr,https://www.youtube.com/watch?v=tg8AgxyixQY,2026-07-13,na,mapped_not_fetched,,368,streams,title,title,2022-04-13,Council,True
2022-04-21,"Planning Commission Meeting - April 21, 2022",PlanningCommission,https://www.youtube.com/watch?v=FvjHhgd0BDY,FvjHhgd0BDY,asr,https://www.youtube.com/watch?v=FvjHhgd0BDY,2026-07-13,na,mapped_not_fetched,,9052,streams,title,title,,,False
2022-04-27,"City Council Meeting - April 27, 2022",Council,https://www.youtube.com/watch?v=ESu5wqkVNM0,ESu5wqkVNM0,asr,https://www.youtube.com/watch?v=ESu5wqkVNM0,2026-07-13,na,mapped_not_fetched,,3132,streams,title,title,2022-04-27,Council,True
2022-04-27,"City Council Work Meeting - April 27, 2022",Council,https://www.youtube.com/watch?v=hIK6o17x2cY,hIK6o17x2cY,asr,https://www.youtube.com/watch?v=hIK6o17x2cY,2026-07-13,na,mapped_not_fetched,,5533,streams,title,title,2022-04-27,Council,True
2022-05-04,"Special City Council Work Meeting - May 4, 2022",Council,https://www.youtube.com/watch?v=enlMs9xZErg,enlMs9xZErg,asr,https://www.youtube.com/watch?v=enlMs9xZErg,2026-07-13,na,mapped_not_fetched,,2181,streams,title,title,,,True
2022-05-05,"May 5, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=3D_UwwCD3JQ,3D_UwwCD3JQ,asr,https://www.youtube.com/watch?v=3D_UwwCD3JQ,2026-07-13,na,mapped_not_fetched,,2333,streams,title,title,,,True
2022-05-11,"May 11, 2022 - City Council Work Meeting",Council,https://www.youtube.com/watch?v=OxVBMoivSGA,OxVBMoivSGA,asr,https://www.youtube.com/watch?v=OxVBMoivSGA,2026-07-13,na,mapped_not_fetched,,5109,streams,title,title,,,False
2022-05-11,"May 11, 2022 - City Council Meeting",Council,https://www.youtube.com/watch?v=RT4zff0-8-s,RT4zff0-8-s,asr,https://www.youtube.com/watch?v=RT4zff0-8-s,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2022-05-11_RT4zff0-8-s.en.vtt,3476,streams,title,title,,,False
2022-05-11,"May 11, 2022 - City Council Work Meeting Part 2",Council,https://www.youtube.com/watch?v=rI10P6udqwM,rI10P6udqwM,asr,https://www.youtube.com/watch?v=rI10P6udqwM,2026-07-13,na,mapped_not_fetched,,1215,streams,title,title,,,False
2022-05-19,"May 19, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=GHRpFqdeOzA,GHRpFqdeOzA,asr,https://www.youtube.com/watch?v=GHRpFqdeOzA,2026-07-13,na,mapped_not_fetched,,917,streams,title,title,,,False
2022-05-25,"May 25, 2022 - City Council Meeting",Council,https://www.youtube.com/watch?v=SLSh6pobaPs,SLSh6pobaPs,asr,https://www.youtube.com/watch?v=SLSh6pobaPs,2026-07-13,na,mapped_not_fetched,,8379,streams,title,title,,,True
2022-05-25,"May 25, 2022 - City Council Meeting",Council,https://www.youtube.com/watch?v=zsVpWmZ7Gt0,zsVpWmZ7Gt0,asr,https://www.youtube.com/watch?v=zsVpWmZ7Gt0,2026-07-13,na,mapped_not_fetched,,3250,streams,title,title,,,True
2022-06-02,"June 2, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=tjklPA2lFGg,tjklPA2lFGg,asr,https://www.youtube.com/watch?v=tjklPA2lFGg,2026-07-13,na,mapped_not_fetched,,5100,streams,title,title,,,False
2022-06-08,"City Council Work Meeting - June 8, 2022",Council,https://www.youtube.com/watch?v=_fnrmVGPKL0,_fnrmVGPKL0,asr,https://www.youtube.com/watch?v=_fnrmVGPKL0,2026-07-13,na,mapped_not_fetched,,10233,streams,title,title,,,True
2022-06-08,"City Council Work Meeting 2 - June 8, 2022",Council,https://www.youtube.com/watch?v=goejx3wmPFA,goejx3wmPFA,asr,https://www.youtube.com/watch?v=goejx3wmPFA,2026-07-13,na,mapped_not_fetched,,5319,streams,title,title,,,True
2022-06-08,"June 8, 2022 City Council Meeting Recap",Council,https://www.youtube.com/watch?v=rH4n8-Tgipc,rH4n8-Tgipc,asr,https://www.youtube.com/watch?v=rH4n8-Tgipc,2026-07-13,na,mapped_not_fetched,,509,videos,title,title,,,True
2022-06-13,"Special City Council Meeting - June 13, 2022",Council,https://www.youtube.com/watch?v=qbaIYpwXITg,qbaIYpwXITg,asr,https://www.youtube.com/watch?v=qbaIYpwXITg,2026-07-13,na,mapped_not_fetched,,715,streams,title,title,,,False
2022-06-16,"Planning Commission Meeting - June 16, 2022",PlanningCommission,https://www.youtube.com/watch?v=7ZKfuitYaR0,7ZKfuitYaR0,asr,https://www.youtube.com/watch?v=7ZKfuitYaR0,2026-07-13,na,mapped_not_fetched,,4826,streams,title,title,,,False
2022-06-23,Special City Council Meeting - 6-23-22,Council,https://www.youtube.com/watch?v=qE9Me1NIY3o,qE9Me1NIY3o,asr,https://www.youtube.com/watch?v=qE9Me1NIY3o,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2022-06-23_qE9Me1NIY3o.en.vtt,869,streams,title,title,2022-06-23,CDRA;Council;HCSEA,True
2022-06-29,Joint City Council & Planning Commission Work Meeting - 6-29-22,Joint,https://www.youtube.com/watch?v=0eUsQlDmpwM,0eUsQlDmpwM,asr,https://www.youtube.com/watch?v=0eUsQlDmpwM,2026-07-13,na,mapped_not_fetched,,2987,streams,title,title,,,True
2022-07-07,Planning Commission Meeting - 7-7-22,PlanningCommission,https://www.youtube.com/watch?v=GL9JZxBmxfc,GL9JZxBmxfc,asr,https://www.youtube.com/watch?v=GL9JZxBmxfc,2026-07-13,na,mapped_not_fetched,,3905,streams,title,title,2022-07-07,PlanningCommission,True
2022-07-13,"City Council Work Meeting - July 13, 2022",Council,https://www.youtube.com/watch?v=CvAoza8_-A0,CvAoza8_-A0,asr,https://www.youtube.com/watch?v=CvAoza8_-A0,2026-07-13,na,mapped_not_fetched,,5087,streams,title,title,,,True
2022-07-13,City Council Meeting Recap - 7-13-22,Council,https://www.youtube.com/watch?v=JQO3Odz6swI,JQO3Odz6swI,asr,https://www.youtube.com/watch?v=JQO3Odz6swI,2026-07-13,na,mapped_not_fetched,,620,videos,title,title,,,True
2022-07-13,"City Council Meeting - July 13, 2022",Council,https://www.youtube.com/watch?v=h5AdaTUUuV8,h5AdaTUUuV8,asr,https://www.youtube.com/watch?v=h5AdaTUUuV8,2026-07-13,na,mapped_not_fetched,,10241,streams,title,title,2022-07-13,Council,True
2022-07-21,"July 21, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=mQnIs2RpCeg,mQnIs2RpCeg,asr,https://www.youtube.com/watch?v=mQnIs2RpCeg,2026-07-13,na,mapped_not_fetched,,1221,streams,title,title,2022-07-21,PlanningCommission,True
2022-08-03,"Special City Council Work Meeting - August 3, 2022",Council,https://www.youtube.com/watch?v=9cL5r-c1MGE,9cL5r-c1MGE,asr,https://www.youtube.com/watch?v=9cL5r-c1MGE,2026-07-13,na,mapped_not_fetched,,5323,streams,title,title,2022-08-03,Council,True
2022-08-03,"Herriman City Fire Service Area Truth in Taxation Hearing - August 3, 2022",HCFSA,https://www.youtube.com/watch?v=KXojc5ECUuU,KXojc5ECUuU,asr,https://www.youtube.com/watch?v=KXojc5ECUuU,2026-07-13,na,mapped_not_fetched,,1522,streams,title,title,,,True
2022-08-04,"August 4, 2022 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=RgF42fLSlio,RgF42fLSlio,asr,https://www.youtube.com/watch?v=RgF42fLSlio,2026-07-13,na,mapped_not_fetched,,1991,streams,title,title,2022-08-04,PlanningCommission,True
2022-08-10,"City Council Work Meeting - August 10, 2022",Council,https://www.youtube.com/watch?v=PvEtJCen_uc,PvEtJCen_uc,asr,https://www.youtube.com/watch?v=PvEtJCen_uc,2026-07-13,na,mapped_not_fetched,,3186,streams,title,title,,,False
2022-08-10,"City Council Meeting - August 10, 2022",Council,https://www.youtube.com/watch?v=jw6typDIVXE,jw6typDIVXE,asr,https://www.youtube.com/watch?v=jw6typDIVXE,2026-07-13,na,mapped_not_fetched,,833,streams,title,title,2022-08-10,Council,False
2022-08-18,"Planning Commission Meeting - August 18, 2022",PlanningCommission,https://www.youtube.com/watch?v=NiEMXocVxdY,NiEMXocVxdY,asr,https://www.youtube.com/watch?v=NiEMXocVxdY,2026-07-13,na,mapped_not_fetched,,2216,streams,title,title,2022-08-18,PlanningCommission,True
2022-08-24,"City Council Meeting - August 24, 2022",Council,https://www.youtube.com/watch?v=C8KCzBO1sPU,C8KCzBO1sPU,asr,https://www.youtube.com/watch?v=C8KCzBO1sPU,2026-07-13,na,mapped_not_fetched,,1974,streams,title,title,,,True
2022-08-24,"City Council Work Meeting - August 24, 2022",Council,https://www.youtube.com/watch?v=HDU0HzF33rU,HDU0HzF33rU,asr,https://www.youtube.com/watch?v=HDU0HzF33rU,2026-07-13,na,mapped_not_fetched,,3253,streams,title,title,,,True
2022-09-01,"Planning Commission Meeting - September 1, 2022",PlanningCommission,https://www.youtube.com/watch?v=frj3DGxvdXM,frj3DGxvdXM,asr,https://www.youtube.com/watch?v=frj3DGxvdXM,2026-07-13,na,mapped_not_fetched,,12118,streams,title,title,2022-09-01,PlanningCommission,True
2022-09-14,"City Council Work Meeting - September 14, 2022",Council,https://www.youtube.com/watch?v=SqoFpGZPWhg,SqoFpGZPWhg,asr,https://www.youtube.com/watch?v=SqoFpGZPWhg,2026-07-13,na,mapped_not_fetched,,1060,streams,title,title,,,True
2022-09-14,"City Council Work Meeting - September 14, 2022",Council,https://www.youtube.com/watch?v=pDGr-l2Onyg,pDGr-l2Onyg,asr,https://www.youtube.com/watch?v=pDGr-l2Onyg,2026-07-13,na,mapped_not_fetched,,3316,streams,title,title,,,True
2022-09-14,"City Council - September 14, 2022",Council,https://www.youtube.com/watch?v=uc-7-NqHcPU,uc-7-NqHcPU,asr,https://www.youtube.com/watch?v=uc-7-NqHcPU,2026-07-13,na,mapped_not_fetched,,880,streams,title,title,2022-09-14,Council,True
2022-09-14,"City Council Work Meeting Part 2 - September 14, 2022",Council,https://www.youtube.com/watch?v=wZGUabkljAU,wZGUabkljAU,asr,https://www.youtube.com/watch?v=wZGUabkljAU,2026-07-13,na,mapped_not_fetched,,6255,streams,title,title,,,True
2022-09-15,"September 15, 2022 - Planning commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=s57A6O0-LQE,s57A6O0-LQE,asr,https://www.youtube.com/watch?v=s57A6O0-LQE,2026-07-13,na,mapped_not_fetched,,381,streams,title,title,2022-09-15,PlanningCommission,True
2022-09-28,"City Council Work Meeting - September 28, 2022",Council,https://www.youtube.com/watch?v=OokZx1ogYcI,OokZx1ogYcI,asr,https://www.youtube.com/watch?v=OokZx1ogYcI,2026-07-13,na,mapped_not_fetched,,5164,streams,title,title,,,True
2022-09-28,"City Council Meeting - September 28, 2022",Council,https://www.youtube.com/watch?v=XXb_-JJQVak,XXb_-JJQVak,asr,https://www.youtube.com/watch?v=XXb_-JJQVak,2026-07-13,na,mapped_not_fetched,,793,streams,title,title,2022-09-28,Council,True
2022-09-28,"City Council Work Meeting 2 - September 28, 2022",Council,https://www.youtube.com/watch?v=jaLGZuQB2nQ,jaLGZuQB2nQ,asr,https://www.youtube.com/watch?v=jaLGZuQB2nQ,2026-07-13,na,mapped_not_fetched,,5757,streams,title,title,,,True
2022-09-28,"Herriman City Council Meeting Recap - September 28, 2022",Council,https://www.youtube.com/watch?v=rnPIIFjdy1s,rnPIIFjdy1s,asr,https://www.youtube.com/watch?v=rnPIIFjdy1s,2026-07-13,na,mapped_not_fetched,,848,videos,title,title,,,True
2022-10-06,"Planning Commission Meeting - October 6, 2022",PlanningCommission,https://www.youtube.com/watch?v=Ik35VyC-avA,Ik35VyC-avA,asr,https://www.youtube.com/watch?v=Ik35VyC-avA,2026-07-13,na,mapped_not_fetched,,2132,streams,title,title,2022-10-06,PlanningCommission,True
2022-10-12,"City Council Work Meeting 1 - October 12, 2022",Council,https://www.youtube.com/watch?v=kXPRTe_jOWg,kXPRTe_jOWg,asr,https://www.youtube.com/watch?v=kXPRTe_jOWg,2026-07-13,na,mapped_not_fetched,,5128,streams,title,title,,,True
2022-10-12,"City Council Work Meeting 2 - October 12, 2022",Council,https://www.youtube.com/watch?v=ovXzseH-zV0,ovXzseH-zV0,asr,https://www.youtube.com/watch?v=ovXzseH-zV0,2026-07-13,na,mapped_not_fetched,,795,streams,title,title,,,True
2022-10-12,"October 12, 2022 - Herriman City Council Recap",Council,https://www.youtube.com/watch?v=v9kFCDAPwyA,v9kFCDAPwyA,asr,https://www.youtube.com/watch?v=v9kFCDAPwyA,2026-07-13,na,mapped_not_fetched,,1161,videos,title,title,,,True
2022-10-12,"City Council Meeting - October 12, 2022",Council,https://www.youtube.com/watch?v=zpVLyOYqUPg,zpVLyOYqUPg,asr,https://www.youtube.com/watch?v=zpVLyOYqUPg,2026-07-13,na,mapped_not_fetched,,12937,streams,title,title,2022-10-12,Council,True
