meeting_date,body,meeting_type,minutes_md,source_pdf,source_url,source_index,n_chars,provenance
2023-01-17,Board of Commissioners,regular,legislative/minutes/2023/2023-01-17_commission.md,legislative/raw/min_01172023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01172023.pdf,commission_meetings.php,16117,county_portal
2023-01-24,Board of Commissioners,regular,legislative/minutes/2023/2023-01-24_commission.md,legislative/raw/min_01242023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01242023.pdf,commission_meetings.php,5840,county_portal
2023-02-07,Board of Commissioners,regular,legislative/minutes/2023/2023-02-07_commission.md,legislative/raw/min_02072023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02072023.pdf,commission_meetings.php,11458,county_portal_ocr
2023-02-21,Board of Commissioners,regular,legislative/minutes/2023/2023-02-21_commission.md,legislative/raw/min_02212023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02212023.pdf,commission_meetings.php,11700,county_portal_ocr
2023-02-28,Board of Commissioners,regular,legislative/minutes/2023/2023-02-28_commission.md,legislative/raw/min_02282023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02282023.pdf,commission_meetings.php,7748,county_portal
2023-03-07,Board of Commissioners,regular,legislative/minutes/2023/2023-03-07_commission.md,legislative/raw/min_03072023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03072023.pdf,commission_meetings.php,6542,county_portal
2023-03-14,Board of Commissioners,regular,legislative/minutes/2023/2023-03-14_commission.md,legislative/raw/min_03142023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03142023.pdf,commission_meetings.php,14596,county_portal
2023-03-21,Board of Commissioners,regular,legislative/minutes/2023/2023-03-21_commission.md,legislative/raw/min_03212023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03212023.pdf,commission_meetings.php,7257,county_portal
2023-03-28,Board of Commissioners,regular,legislative/minutes/2023/2023-03-28_commission.md,legislative/raw/min_03282023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03282023.pdf,commission_meetings.php,8893,county_portal
2023-04-04,Board of Commissioners,regular,legislative/minutes/2023/2023-04-04_commission.md,legislative/raw/min_04042023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04042023.pdf,commission_meetings.php,12995,county_portal
2023-04-11,Board of Commissioners,regular,legislative/minutes/2023/2023-04-11_commission.md,legislative/raw/min_04112023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04112023.pdf,commission_meetings.php,4866,county_portal
2023-04-18,Board of Commissioners,regular,legislative/minutes/2023/2023-04-18_commission.md,legislative/raw/min_04182023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04182023.pdf,commission_meetings.php,11358,county_portal
2023-05-02,Board of Commissioners,regular,legislative/minutes/2023/2023-05-02_commission.md,legislative/raw/min_05022023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05022023.pdf,archive:minute_id=1219,20675,county_portal
2023-05-09,Board of Commissioners,regular,legislative/minutes/2023/2023-05-09_commission.md,legislative/raw/min_05092023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05092023.pdf,commission_meetings.php,13025,county_portal
2023-05-16,Board of Commissioners,regular,legislative/minutes/2023/2023-05-16_commission.md,legislative/raw/min_05162023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05162023.pdf,commission_meetings.php,14281,county_portal
2023-05-23,Board of Commissioners,regular,legislative/minutes/2023/2023-05-23_commission.md,legislative/raw/min_05232023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05232023.pdf,commission_meetings.php,10047,county_portal
2023-05-30,Board of Commissioners,regular,legislative/minutes/2023/2023-05-30_commission.md,legislative/raw/min_05302023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05302023.pdf,commission_meetings.php,18027,county_portal
2023-06-01,Board of Commissioners,regular,legislative/minutes/2023/2023-06-01_commission.md,legislative/raw/min_06012023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06012023.pdf,archive:minute_id=1224,2262,county_portal
2023-06-06,Board of Commissioners,regular,legislative/minutes/2023/2023-06-06_commission.md,legislative/raw/min_06062023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06062023.pdf,commission_meetings.php,19371,county_portal
2023-06-13,Board of Commissioners,regular,legislative/minutes/2023/2023-06-13_commission.md,legislative/raw/min_06132023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06132023.pdf,commission_meetings.php,17377,county_portal
2023-06-20,Board of Commissioners,regular,legislative/minutes/2023/2023-06-20_commission.md,legislative/raw/min_06202023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06202023.pdf,commission_meetings.php,19792,county_portal
2023-06-27,Board of Commissioners,regular,legislative/minutes/2023/2023-06-27_commission.md,legislative/raw/min_06272023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06272023.pdf,commission_meetings.php,3606,county_portal
2023-07-11,Board of Commissioners,regular,legislative/minutes/2023/2023-07-11_commission.md,legislative/raw/min_07112023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07112023.pdf,commission_meetings.php,11758,county_portal
2023-07-18,Board of Commissioners,regular,legislative/minutes/2023/2023-07-18_commission.md,legislative/raw/min_07182023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07182023.pdf,commission_meetings.php,8381,county_portal
2023-08-01,Board of Commissioners,regular,legislative/minutes/2023/2023-08-01_commission.md,legislative/raw/min_08012023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08012023.pdf,commission_meetings.php,6306,county_portal
2023-08-08,Board of Commissioners,regular,legislative/minutes/2023/2023-08-08_commission.md,legislative/raw/min_08082023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08082023.pdf,commission_meetings.php,8547,county_portal
2023-08-15,Board of Commissioners,regular,legislative/minutes/2023/2023-08-15_commission.md,legislative/raw/min_08152023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08152023.pdf,commission_meetings.php,17600,county_portal
2023-08-22,Board of Commissioners,regular,legislative/minutes/2023/2023-08-22_commission.md,legislative/raw/min_08222023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08222023.pdf,commission_meetings.php,14200,county_portal
2023-08-29,Board of Commissioners,regular,legislative/minutes/2023/2023-08-29_commission.md,legislative/raw/min_08292023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08292023.pdf,commission_meetings.php,12346,county_portal
2023-09-05,Board of Commissioners,regular,legislative/minutes/2023/2023-09-05_commission.md,legislative/raw/min_09052023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09052023.pdf,commission_meetings.php,8244,county_portal
2023-09-12,Board of Commissioners,regular,legislative/minutes/2023/2023-09-12_commission.md,legislative/raw/min_09122023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09122023.pdf,commission_meetings.php,5125,county_portal
2023-09-19,Board of Commissioners,regular,legislative/minutes/2023/2023-09-19_commission.md,legislative/raw/min_09192023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09192023.pdf,commission_meetings.php,10439,county_portal
2023-09-26,Board of Commissioners,regular,legislative/minutes/2023/2023-09-26_commission.md,legislative/raw/min_09262023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09262023.pdf,commission_meetings.php,17947,county_portal
2023-10-03,Board of Commissioners,regular,legislative/minutes/2023/2023-10-03_commission.md,legislative/raw/min_10032023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10032023.pdf,commission_meetings.php,9945,county_portal
2023-10-10,Board of Commissioners,regular,legislative/minutes/2023/2023-10-10_commission.md,legislative/raw/min_10102023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10102023.pdf,commission_meetings.php,15072,county_portal
2023-10-17,Board of Commissioners,regular,legislative/minutes/2023/2023-10-17_commission.md,legislative/raw/min_10172023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10172023.pdf,commission_meetings.php,7544,county_portal
2023-10-24,Board of Commissioners,regular,legislative/minutes/2023/2023-10-24_commission.md,legislative/raw/min_10242023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10242023.pdf,commission_meetings.php,16218,county_portal
2023-10-31,Board of Commissioners,regular,legislative/minutes/2023/2023-10-31_commission.md,legislative/raw/min_10312023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10312023.pdf,commission_meetings.php,4552,county_portal
2023-11-07,Board of Commissioners,regular,legislative/minutes/2023/2023-11-07_commission.md,legislative/raw/min_11072023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11072023.pdf,commission_meetings.php,15125,county_portal
2023-11-14,Board of Commissioners,regular,legislative/minutes/2023/2023-11-14_commission.md,legislative/raw/min_11142023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11142023.pdf,commission_meetings.php,17831,county_portal
2023-11-21,Board of Commissioners,regular,legislative/minutes/2023/2023-11-21_commission.md,legislative/raw/min_11212023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11212023.pdf,commission_meetings.php,15510,county_portal
2023-11-28,Board of Commissioners,regular,legislative/minutes/2023/2023-11-28_commission.md,legislative/raw/min_11282023.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11282023.pdf,commission_meetings.php,57826,county_portal
2023-12-05,Board of Commissioners,regular,legislative/minutes/2023/2023-12-05_commission.md,legislative/raw/min_12052023_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12052023_2.pdf,commission_meetings.php,133161,county_portal
2024-01-02,Board of Commissioners,regular,legislative/minutes/2024/2024-01-02_commission.md,legislative/raw/min_01022024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01022024.pdf,commission_meetings.php,30803,county_portal
2024-01-09,Board of Commissioners,regular,legislative/minutes/2024/2024-01-09_commission.md,legislative/raw/min_01092024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01092024.pdf,commission_meetings.php,11488,county_portal
2024-01-16,Board of Commissioners,regular,legislative/minutes/2024/2024-01-16_commission.md,legislative/raw/min_01162024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01162024.pdf,commission_meetings.php,9291,county_portal
2024-01-23,Board of Commissioners,regular,legislative/minutes/2024/2024-01-23_commission.md,legislative/raw/min_01232024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01232024.pdf,commission_meetings.php,15597,county_portal
2024-01-30,Board of Commissioners,regular,legislative/minutes/2024/2024-01-30_commission.md,legislative/raw/min_01302024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01302024.pdf,commission_meetings.php,12009,county_portal
2024-02-06,Board of Commissioners,regular,legislative/minutes/2024/2024-02-06_commission.md,legislative/raw/min_02062024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02062024.pdf,commission_meetings.php,16807,county_portal
2024-02-20,Board of Commissioners,regular,legislative/minutes/2024/2024-02-20_commission.md,legislative/raw/min_02202024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02202024.pdf,commission_meetings.php,13798,county_portal
2024-02-27,Board of Commissioners,regular,legislative/minutes/2024/2024-02-27_commission.md,legislative/raw/min_02272024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02272024.pdf,commission_meetings.php,13058,county_portal
2024-03-05,Board of Commissioners,regular,legislative/minutes/2024/2024-03-05_commission.md,legislative/raw/min_03052024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03052024.pdf,commission_meetings.php,14414,county_portal
2024-03-12,Board of Commissioners,regular,legislative/minutes/2024/2024-03-12_commission.md,legislative/raw/min_03122024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03122024.pdf,commission_meetings.php,16029,county_portal
2024-03-19,Board of Commissioners,regular,legislative/minutes/2024/2024-03-19_commission.md,legislative/raw/min_03192024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03192024.pdf,commission_meetings.php,14380,county_portal
2024-03-26,Board of Commissioners,regular,legislative/minutes/2024/2024-03-26_commission.md,legislative/raw/min_03262024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03262024.pdf,commission_meetings.php,20732,county_portal
2024-04-02,Board of Commissioners,regular,legislative/minutes/2024/2024-04-02_commission.md,legislative/raw/min_04022024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04022024.pdf,commission_meetings.php,11872,county_portal
2024-04-09,Board of Commissioners,regular,legislative/minutes/2024/2024-04-09_commission.md,legislative/raw/min_04092024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04092024.pdf,commission_meetings.php,8763,county_portal
2024-04-16,Board of Commissioners,regular,legislative/minutes/2024/2024-04-16_commission.md,legislative/raw/min_04162024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04162024.pdf,commission_meetings.php,14754,county_portal
2024-04-23,Board of Commissioners,regular,legislative/minutes/2024/2024-04-23_commission.md,legislative/raw/min_04232024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04232024.pdf,commission_meetings.php,11029,county_portal
2024-04-30,Board of Commissioners,regular,legislative/minutes/2024/2024-04-30_commission.md,legislative/raw/min_04302024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04302024.pdf,commission_meetings.php,7045,county_portal
2024-05-07,Board of Commissioners,regular,legislative/minutes/2024/2024-05-07_commission.md,legislative/raw/min_05072024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05072024.pdf,commission_meetings.php,12755,county_portal
2024-05-14,Board of Commissioners,regular,legislative/minutes/2024/2024-05-14_commission.md,legislative/raw/min_05142024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05142024.pdf,commission_meetings.php,10765,county_portal
2024-05-28,Board of Commissioners,regular,legislative/minutes/2024/2024-05-28_commission.md,legislative/raw/min_05282024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05282024.pdf,commission_meetings.php,10360,county_portal
2024-06-04,Board of Commissioners,regular,legislative/minutes/2024/2024-06-04_commission.md,legislative/raw/min_06042024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06042024.pdf,commission_meetings.php,6555,county_portal
2024-06-11,Board of Commissioners,regular,legislative/minutes/2024/2024-06-11_commission.md,legislative/raw/min_06112024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06112024.pdf,commission_meetings.php,13735,county_portal
2024-06-18,Board of Commissioners,regular,legislative/minutes/2024/2024-06-18_commission.md,legislative/raw/min_06182024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06182024.pdf,commission_meetings.php,10244,county_portal
2024-06-25,Board of Commissioners,regular,legislative/minutes/2024/2024-06-25_commission.md,legislative/raw/min_06252024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06252024.pdf,commission_meetings.php,11196,county_portal
2024-07-02,Board of Commissioners,regular,legislative/minutes/2024/2024-07-02_commission.md,legislative/raw/min_07022024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07022024.pdf,commission_meetings.php,9472,county_portal
2024-07-09,Board of Commissioners,regular,legislative/minutes/2024/2024-07-09_commission.md,legislative/raw/min_07092024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07092024.pdf,commission_meetings.php,15079,county_portal
2024-07-16,Board of Commissioners,regular,legislative/minutes/2024/2024-07-16_commission.md,legislative/raw/min_07162024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07162024.pdf,commission_meetings.php,9333,county_portal
2024-07-23,Board of Commissioners,regular,legislative/minutes/2024/2024-07-23_commission.md,legislative/raw/min_07232024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07232024.pdf,commission_meetings.php,5475,county_portal
2024-07-30,Board of Commissioners,regular,legislative/minutes/2024/2024-07-30_commission.md,legislative/raw/min_07302024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07302024.pdf,commission_meetings.php,6721,county_portal
2024-08-06,Board of Commissioners,regular,legislative/minutes/2024/2024-08-06_commission.md,legislative/raw/min_08062024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08062024.pdf,commission_meetings.php,11895,county_portal
2024-08-13,Board of Commissioners,regular,legislative/minutes/2024/2024-08-13_commission.md,legislative/raw/min_08132024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08132024.pdf,commission_meetings.php,11881,county_portal
2024-08-20,Board of Commissioners,regular,legislative/minutes/2024/2024-08-20_commission.md,legislative/raw/min_08202024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08202024.pdf,commission_meetings.php,16835,county_portal
2024-08-27,Board of Commissioners,regular,legislative/minutes/2024/2024-08-27_commission.md,legislative/raw/min_08272024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08272024.pdf,commission_meetings.php,4001,county_portal
2024-09-03,Board of Commissioners,regular,legislative/minutes/2024/2024-09-03_commission.md,legislative/raw/min_09032024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09032024.pdf,commission_meetings.php,5919,county_portal
2024-09-10,Board of Commissioners,regular,legislative/minutes/2024/2024-09-10_commission.md,legislative/raw/min_09102024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09102024.pdf,commission_meetings.php,7505,county_portal
2024-09-17,Board of Commissioners,regular,legislative/minutes/2024/2024-09-17_commission.md,legislative/raw/min_09172024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09172024.pdf,commission_meetings.php,8244,county_portal
2024-09-24,Board of Commissioners,regular,legislative/minutes/2024/2024-09-24_commission.md,legislative/raw/min_09242024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09242024.pdf,commission_meetings.php,12841,county_portal
2024-10-01,Board of Commissioners,regular,legislative/minutes/2024/2024-10-01_commission.md,legislative/raw/min_10012024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10012024.pdf,commission_meetings.php,8158,county_portal
2024-10-07,Board of Commissioners,regular,legislative/minutes/2024/2024-10-07_commission.md,legislative/raw/min_10072024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10072024.pdf,commission_meetings.php,7724,county_portal
2024-10-08,Board of Commissioners,regular,legislative/minutes/2024/2024-10-08_commission.md,legislative/raw/min_10082024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10082024.pdf,commission_meetings.php,9384,county_portal
2024-10-15,Board of Commissioners,regular,legislative/minutes/2024/2024-10-15_commission.md,legislative/raw/min_10152024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10152024.pdf,commission_meetings.php,4094,county_portal
2024-10-22,Board of Commissioners,regular,legislative/minutes/2024/2024-10-22_commission.md,legislative/raw/min_10222024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10222024.pdf,commission_meetings.php,3015,county_portal
2024-10-29,Board of Commissioners,regular,legislative/minutes/2024/2024-10-29_commission.md,legislative/raw/min_10292024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10292024.pdf,commission_meetings.php,10761,county_portal
2024-11-05,Board of Commissioners,regular,legislative/minutes/2024/2024-11-05_commission.md,legislative/raw/min_11052024_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11052024_2.pdf,commission_meetings.php,11433,county_portal
2024-11-12,Board of Commissioners,regular,legislative/minutes/2024/2024-11-12_commission.md,legislative/raw/min_11122024_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11122024_2.pdf,commission_meetings.php,10924,county_portal
2024-11-19,Board of Commissioners,regular,legislative/minutes/2024/2024-11-19_commission.md,legislative/raw/min_11192024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11192024.pdf,commission_meetings.php,11833,county_portal
2024-11-20,Board of Commissioners,regular,legislative/minutes/2024/2024-11-20_commission.md,legislative/raw/min_11202024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11202024.pdf,commission_meetings.php,19857,county_portal
2024-11-26,Board of Commissioners,regular,legislative/minutes/2024/2024-11-26_commission.md,legislative/raw/min_11262024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11262024.pdf,commission_meetings.php,8057,county_portal
2024-12-03,Board of Commissioners,regular,legislative/minutes/2024/2024-12-03_commission.md,legislative/raw/min_12032024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12032024.pdf,commission_meetings.php,10537,county_portal
2024-12-10,Board of Commissioners,regular,legislative/minutes/2024/2024-12-10_commission.md,legislative/raw/min_12102024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12102024.pdf,commission_meetings.php,26626,county_portal
2024-12-17,Board of Commissioners,regular,legislative/minutes/2024/2024-12-17_commission.md,legislative/raw/min_12172024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12172024.pdf,commission_meetings.php,11378,county_portal
2024-12-31,Board of Commissioners,regular,legislative/minutes/2024/2024-12-31_commission.md,legislative/raw/min_12312024.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12312024.pdf,commission_meetings.php,20946,county_portal
2025-01-07,Board of Commissioners,regular,legislative/minutes/2025/2025-01-07_commission.md,legislative/raw/min_01072025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01072025_2.pdf,commission_meetings.php,18005,county_portal
2025-01-14,Board of Commissioners,regular,legislative/minutes/2025/2025-01-14_commission.md,legislative/raw/min_01142025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01142025_2.pdf,commission_meetings.php,8983,county_portal
2025-01-21,Board of Commissioners,regular,legislative/minutes/2025/2025-01-21_commission.md,legislative/raw/min_01212025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01212025.pdf,commission_meetings.php,9917,county_portal
2025-01-28,Board of Commissioners,regular,legislative/minutes/2025/2025-01-28_commission.md,legislative/raw/min_01282025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01282025.pdf,commission_meetings.php,12610,county_portal
2025-02-04,Board of Commissioners,regular,legislative/minutes/2025/2025-02-04_commission.md,legislative/raw/min_02042025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02042025.pdf,commission_meetings.php,9026,county_portal
2025-02-11,Board of Commissioners,regular,legislative/minutes/2025/2025-02-11_commission.md,legislative/raw/min_02112025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02112025.pdf,commission_meetings.php,2781,county_portal
2025-02-18,Board of Commissioners,regular,legislative/minutes/2025/2025-02-18_commission.md,legislative/raw/min_02182025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02182025.pdf,commission_meetings.php,6017,county_portal
2025-02-25,Board of Commissioners,regular,legislative/minutes/2025/2025-02-25_commission.md,legislative/raw/min_02252025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02252025_2.pdf,commission_meetings.php,17740,county_portal
2025-03-11,Board of Commissioners,regular,legislative/minutes/2025/2025-03-11_commission.md,legislative/raw/min_03112025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03112025_2.pdf,commission_meetings.php,17289,county_portal
2025-03-18,Board of Commissioners,regular,legislative/minutes/2025/2025-03-18_commission.md,legislative/raw/min_03182025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03182025.pdf,commission_meetings.php,12030,county_portal
2025-03-25,Board of Commissioners,regular,legislative/minutes/2025/2025-03-25_commission.md,legislative/raw/min_03252025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03252025_2.pdf,commission_meetings.php,6645,county_portal
2025-04-01,Board of Commissioners,regular,legislative/minutes/2025/2025-04-01_commission.md,legislative/raw/min_04012025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04012025.pdf,commission_meetings.php,7825,county_portal
2025-04-08,Board of Commissioners,regular,legislative/minutes/2025/2025-04-08_commission.md,legislative/raw/min_04082025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04082025.pdf,commission_meetings.php,8455,county_portal
2025-04-15,Board of Commissioners,regular,legislative/minutes/2025/2025-04-15_commission.md,legislative/raw/min_04152025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04152025.pdf,commission_meetings.php,12449,county_portal
2025-04-22,Board of Commissioners,regular,legislative/minutes/2025/2025-04-22_commission.md,legislative/raw/min_04222025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04222025.pdf,commission_meetings.php,12860,county_portal
2025-04-29,Board of Commissioners,regular,legislative/minutes/2025/2025-04-29_commission.md,legislative/raw/min_04292025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04292025.pdf,commission_meetings.php,10758,county_portal
2025-05-06,Board of Commissioners,regular,legislative/minutes/2025/2025-05-06_commission.md,legislative/raw/min_05062025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05062025.pdf,commission_meetings.php,12458,county_portal
2025-05-13,Board of Commissioners,regular,legislative/minutes/2025/2025-05-13_commission.md,legislative/raw/min_05132025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05132025.pdf,commission_meetings.php,6258,county_portal
2025-05-20,Board of Commissioners,regular,legislative/minutes/2025/2025-05-20_commission.md,legislative/raw/min_05202025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05202025.pdf,commission_meetings.php,8726,county_portal
2025-05-27,Board of Commissioners,regular,legislative/minutes/2025/2025-05-27_commission.md,legislative/raw/min_05272025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_05272025.pdf,commission_meetings.php,5966,county_portal
2025-06-03,Board of Commissioners,regular,legislative/minutes/2025/2025-06-03_commission.md,legislative/raw/min_06032025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06032025.pdf,commission_meetings.php,13948,county_portal
2025-06-10,Board of Commissioners,regular,legislative/minutes/2025/2025-06-10_commission.md,legislative/raw/min_06102025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06102025.pdf,commission_meetings.php,9070,county_portal
2025-06-17,Board of Commissioners,regular,legislative/minutes/2025/2025-06-17_commission.md,legislative/raw/min_06172025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06172025.pdf,commission_meetings.php,11484,county_portal
2025-06-24,Board of Commissioners,regular,legislative/minutes/2025/2025-06-24_commission.md,legislative/raw/min_06242025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_06242025.pdf,commission_meetings.php,15312,county_portal
2025-07-01,Board of Commissioners,regular,legislative/minutes/2025/2025-07-01_commission.md,legislative/raw/min_07012025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07012025.pdf,commission_meetings.php,8797,county_portal
2025-07-08,Board of Commissioners,regular,legislative/minutes/2025/2025-07-08_commission.md,legislative/raw/min_07082025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07082025_2.pdf,commission_meetings.php,3723,county_portal
2025-07-15,Board of Commissioners,regular,legislative/minutes/2025/2025-07-15_commission.md,legislative/raw/min_07152025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07152025.pdf,commission_meetings.php,3500,county_portal
2025-07-29,Board of Commissioners,regular,legislative/minutes/2025/2025-07-29_commission.md,legislative/raw/min_07292025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_07292025.pdf,commission_meetings.php,5159,county_portal
2025-08-05,Board of Commissioners,regular,legislative/minutes/2025/2025-08-05_commission.md,legislative/raw/min_08052025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08052025.pdf,commission_meetings.php,7338,county_portal
2025-08-12,Board of Commissioners,regular,legislative/minutes/2025/2025-08-12_commission.md,legislative/raw/min_08122025_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08122025_2.pdf,commission_meetings.php,4945,county_portal
2025-08-19,Board of Commissioners,regular,legislative/minutes/2025/2025-08-19_commission.md,legislative/raw/min_08192025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08192025.pdf,commission_meetings.php,4802,county_portal
