year,election_type,office,contest,precinct_code,precinct_name,candidate,votes
2025,municipal general,Mayor,Logan Mayor,3LG10:I,3LG10:I,ALANNA NAFZIGER,102
2025,municipal general,Mayor,Logan Mayor,3LG10:I,3LG10:I,MARK A. ANDERSON,115
2025,municipal general,Mayor,Logan Mayor,3LG11:I,3LG11:I,ALANNA NAFZIGER,93
2025,municipal general,Mayor,Logan Mayor,3LG11:I,3LG11:I,MARK A. ANDERSON,178
2025,municipal general,Mayor,Logan Mayor,3LG12:I,3LG12:I,ALANNA NAFZIGER,113
2025,municipal general,Mayor,Logan Mayor,3LG12:I,3LG12:I,MARK A. ANDERSON,222
2025,municipal general,Mayor,Logan Mayor,3LG13:I,3LG13:I,ALANNA NAFZIGER,112
2025,municipal general,Mayor,Logan Mayor,3LG13:I,3LG13:I,MARK A. ANDERSON,91
2025,municipal general,Mayor,Logan Mayor,3LG14:I,3LG14:I,ALANNA NAFZIGER,114
2025,municipal general,Mayor,Logan Mayor,3LG14:I,3LG14:I,MARK A. ANDERSON,99
2025,municipal general,Mayor,Logan Mayor,3LG15:I,3LG15:I,ALANNA NAFZIGER,81
2025,municipal general,Mayor,Logan Mayor,3LG15:I,3LG15:I,MARK A. ANDERSON,128
2025,municipal general,Mayor,Logan Mayor,3LG16:I,3LG16:I,ALANNA NAFZIGER,214
2025,municipal general,Mayor,Logan Mayor,3LG16:I,3LG16:I,MARK A. ANDERSON,188
2025,municipal general,Mayor,Logan Mayor,3LG17:I,3LG17:I,ALANNA NAFZIGER,139
2025,municipal general,Mayor,Logan Mayor,3LG17:I,3LG17:I,MARK A. ANDERSON,146
2025,municipal general,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,ALANNA NAFZIGER,28
2025,municipal general,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,MARK A. ANDERSON,19
2025,municipal general,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,ALANNA NAFZIGER,234
2025,municipal general,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,MARK A. ANDERSON,192
2025,municipal general,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG19:I,3LG19:I,ALANNA NAFZIGER,164
2025,municipal general,Mayor,Logan Mayor,3LG19:I,3LG19:I,MARK A. ANDERSON,160
2025,municipal general,Mayor,Logan Mayor,3LG20:I,3LG20:I,ALANNA NAFZIGER,224
2025,municipal general,Mayor,Logan Mayor,3LG20:I,3LG20:I,MARK A. ANDERSON,325
2025,municipal general,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,ALANNA NAFZIGER,164
2025,municipal general,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,MARK A. ANDERSON,324
2025,municipal general,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,ALANNA NAFZIGER,6
2025,municipal general,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,MARK A. ANDERSON,23
2025,municipal general,Mayor,Logan Mayor,3LG22:I,3LG22:I,ALANNA NAFZIGER,37
2025,municipal general,Mayor,Logan Mayor,3LG22:I,3LG22:I,MARK A. ANDERSON,113
2025,municipal general,Mayor,Logan Mayor,3LG23:I,3LG23:I,ALANNA NAFZIGER,95
2025,municipal general,Mayor,Logan Mayor,3LG23:I,3LG23:I,MARK A. ANDERSON,193
2025,municipal general,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,ALANNA NAFZIGER,0
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,MARK A. ANDERSON,0
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,ALANNA NAFZIGER,23
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,MARK A. ANDERSON,54
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,ALANNA NAFZIGER,20
2025,municipal general,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,MARK A. ANDERSON,25
2025,municipal general,Mayor,Logan Mayor,3LG24:I,3LG24:I,ALANNA NAFZIGER,77
2025,municipal general,Mayor,Logan Mayor,3LG24:I,3LG24:I,MARK A. ANDERSON,186
2025,municipal general,Mayor,Logan Mayor,3LG25:I,3LG25:I,ALANNA NAFZIGER,48
2025,municipal general,Mayor,Logan Mayor,3LG25:I,3LG25:I,MARK A. ANDERSON,62
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,BRIAN SEAMONS,44
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,ERNESTO LOPEZ,110
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,GAIL B. YOST,50
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,JOSHUA MICHAEL MOLITOR,14
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,KATIE LEE-KOVEN,79
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,KRISTI FATUESI,28
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,MELISSA DAHLE,97
2025,municipal primary,Council,Logan City Council,3LG01:I,3LG01:I,REILLY SAMUEL FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,BRIAN SEAMONS,19
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,ERNESTO LOPEZ,64
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,GAIL B. YOST,23
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,JOSHUA MICHAEL MOLITOR,6
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,KATIE LEE-KOVEN,46
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,KRISTI FATUESI,17
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,MELISSA DAHLE,65
2025,municipal primary,Council,Logan City Council,3LG02:I,3LG02:I,REILLY SAMUEL FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,BRIAN SEAMONS,30
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,ERNESTO LOPEZ,69
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,GAIL B. YOST,29
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,JOSHUA MICHAEL MOLITOR,11
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,KATIE LEE-KOVEN,61
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,KRISTI FATUESI,8
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,MELISSA DAHLE,59
2025,municipal primary,Council,Logan City Council,3LG03:I,3LG03:I,REILLY SAMUEL FATUESI,4
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,BRIAN SEAMONS,66
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,ERNESTO LOPEZ,107
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,GAIL B. YOST,41
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,JOSHUA MICHAEL MOLITOR,29
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,KATIE LEE-KOVEN,91
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,KRISTI FATUESI,21
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,MELISSA DAHLE,92
2025,municipal primary,Council,Logan City Council,3LG04:I,3LG04:I,REILLY SAMUEL FATUESI,7
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,BRIAN SEAMONS,11
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,ERNESTO LOPEZ,30
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,GAIL B. YOST,15
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,JOSHUA MICHAEL MOLITOR,6
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,KATIE LEE-KOVEN,29
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,KRISTI FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,MELISSA DAHLE,33
2025,municipal primary,Council,Logan City Council,3LG05:I,3LG05:I,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,BRIAN SEAMONS,10
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,ERNESTO LOPEZ,36
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,GAIL B. YOST,9
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,JOSHUA MICHAEL MOLITOR,4
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,KATIE LEE-KOVEN,28
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,KRISTI FATUESI,2
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,MELISSA DAHLE,29
2025,municipal primary,Council,Logan City Council,3LG06:I,3LG06:I,REILLY SAMUEL FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,BRIAN SEAMONS,62
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,ERNESTO LOPEZ,109
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,GAIL B. YOST,31
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,JOSHUA MICHAEL MOLITOR,5
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,KATIE LEE-KOVEN,101
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,KRISTI FATUESI,11
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,MELISSA DAHLE,100
2025,municipal primary,Council,Logan City Council,3LG07:I,3LG07:I,REILLY SAMUEL FATUESI,3
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,BRIAN SEAMONS,61
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,ERNESTO LOPEZ,177
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,GAIL B. YOST,25
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,JOSHUA MICHAEL MOLITOR,11
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,KATIE LEE-KOVEN,172
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,KRISTI FATUESI,12
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,MELISSA DAHLE,121
2025,municipal primary,Council,Logan City Council,3LG08:I,3LG08:I,REILLY SAMUEL FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,BRIAN SEAMONS,79
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,ERNESTO LOPEZ,93
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,GAIL B. YOST,41
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,JOSHUA MICHAEL MOLITOR,12
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,KATIE LEE-KOVEN,64
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,KRISTI FATUESI,15
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,MELISSA DAHLE,113
2025,municipal primary,Council,Logan City Council,3LG09:I,3LG09:I,REILLY SAMUEL FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,BRIAN SEAMONS,33
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,ERNESTO LOPEZ,81
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,GAIL B. YOST,13
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,JOSHUA MICHAEL MOLITOR,6
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,KATIE LEE-KOVEN,78
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,KRISTI FATUESI,2
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,MELISSA DAHLE,39
2025,municipal primary,Council,Logan City Council,3LG10:I,3LG10:I,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,BRIAN SEAMONS,39
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,ERNESTO LOPEZ,145
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,GAIL B. YOST,16
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,JOSHUA MICHAEL MOLITOR,10
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,KATIE LEE-KOVEN,126
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,KRISTI FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,MELISSA DAHLE,90
2025,municipal primary,Council,Logan City Council,3LG11:I,3LG11:I,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,BRIAN SEAMONS,81
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,ERNESTO LOPEZ,114
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,GAIL B. YOST,45
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,JOSHUA MICHAEL MOLITOR,21
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,KATIE LEE-KOVEN,66
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,KRISTI FATUESI,12
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,MELISSA DAHLE,93
2025,municipal primary,Council,Logan City Council,3LG12:I,3LG12:I,REILLY SAMUEL FATUESI,5
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,BRIAN SEAMONS,29
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,ERNESTO LOPEZ,72
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,GAIL B. YOST,21
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,JOSHUA MICHAEL MOLITOR,10
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,KATIE LEE-KOVEN,62
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,KRISTI FATUESI,12
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,MELISSA DAHLE,26
2025,municipal primary,Council,Logan City Council,3LG13:I,3LG13:I,REILLY SAMUEL FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,BRIAN SEAMONS,32
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,ERNESTO LOPEZ,95
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,GAIL B. YOST,17
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,JOSHUA MICHAEL MOLITOR,15
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,KATIE LEE-KOVEN,76
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,KRISTI FATUESI,9
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,MELISSA DAHLE,47
2025,municipal primary,Council,Logan City Council,3LG14:I,3LG14:I,REILLY SAMUEL FATUESI,4
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,BRIAN SEAMONS,30
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,ERNESTO LOPEZ,38
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,GAIL B. YOST,19
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,JOSHUA MICHAEL MOLITOR,10
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,KATIE LEE-KOVEN,37
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,KRISTI FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,MELISSA DAHLE,75
2025,municipal primary,Council,Logan City Council,3LG15:I,3LG15:I,REILLY SAMUEL FATUESI,2
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,BRIAN SEAMONS,52
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,ERNESTO LOPEZ,110
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,GAIL B. YOST,28
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,JOSHUA MICHAEL MOLITOR,17
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,KATIE LEE-KOVEN,104
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,KRISTI FATUESI,18
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,MELISSA DAHLE,101
2025,municipal primary,Council,Logan City Council,3LG16:I,3LG16:I,REILLY SAMUEL FATUESI,5
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,BRIAN SEAMONS,42
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,ERNESTO LOPEZ,101
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,GAIL B. YOST,41
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,JOSHUA MICHAEL MOLITOR,17
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,KATIE LEE-KOVEN,90
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,KRISTI FATUESI,15
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,MELISSA DAHLE,51
2025,municipal primary,Council,Logan City Council,3LG17:I,3LG17:I,REILLY SAMUEL FATUESI,2
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,BRIAN SEAMONS,3
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,ERNESTO LOPEZ,16
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,GAIL B. YOST,8
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,JOSHUA MICHAEL MOLITOR,1
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,KATIE LEE-KOVEN,17
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,KRISTI FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,MELISSA DAHLE,9
2025,municipal primary,Council,Logan City Council,3LG18:CSD,3LG18:CSD,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,BRIAN SEAMONS,78
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,ERNESTO LOPEZ,173
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,GAIL B. YOST,63
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,JOSHUA MICHAEL MOLITOR,19
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,KATIE LEE-KOVEN,132
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,KRISTI FATUESI,28
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,MELISSA DAHLE,93
2025,municipal primary,Council,Logan City Council,3LG18:IA,3LG18:IA,REILLY SAMUEL FATUESI,8
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG18:IB,3LG18:IB,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,BRIAN SEAMONS,92
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,ERNESTO LOPEZ,143
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,GAIL B. YOST,30
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,JOSHUA MICHAEL MOLITOR,8
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,KATIE LEE-KOVEN,94
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,KRISTI FATUESI,17
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,MELISSA DAHLE,73
2025,municipal primary,Council,Logan City Council,3LG19:I,3LG19:I,REILLY SAMUEL FATUESI,8
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,BRIAN SEAMONS,181
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,ERNESTO LOPEZ,229
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,GAIL B. YOST,40
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,JOSHUA MICHAEL MOLITOR,19
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,KATIE LEE-KOVEN,186
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,KRISTI FATUESI,13
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,MELISSA DAHLE,132
2025,municipal primary,Council,Logan City Council,3LG20:I,3LG20:I,REILLY SAMUEL FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG21:CSD,3LG21:CSD,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,BRIAN SEAMONS,122
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,ERNESTO LOPEZ,142
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,GAIL B. YOST,29
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,JOSHUA MICHAEL MOLITOR,12
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,KATIE LEE-KOVEN,169
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,KRISTI FATUESI,13
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,MELISSA DAHLE,164
2025,municipal primary,Council,Logan City Council,3LG21:IA,3LG21:IA,REILLY SAMUEL FATUESI,6
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG21:IB,3LG21:IB,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG21:IC,3LG21:IC,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,BRIAN SEAMONS,2
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,ERNESTO LOPEZ,6
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,GAIL B. YOST,3
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,KATIE LEE-KOVEN,6
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,KRISTI FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,MELISSA DAHLE,9
2025,municipal primary,Council,Logan City Council,3LG22:CSD,3LG22:CSD,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,BRIAN SEAMONS,26
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,ERNESTO LOPEZ,45
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,GAIL B. YOST,5
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,JOSHUA MICHAEL MOLITOR,16
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,KATIE LEE-KOVEN,33
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,KRISTI FATUESI,7
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,MELISSA DAHLE,78
2025,municipal primary,Council,Logan City Council,3LG22:I,3LG22:I,REILLY SAMUEL FATUESI,1
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,BRIAN SEAMONS,40
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,ERNESTO LOPEZ,80
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,GAIL B. YOST,21
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,JOSHUA MICHAEL MOLITOR,8
