video_id,video_url,title,channel_tab,parsed_date,is_meeting,minutes_match,slug
gVXDr5bhSzo,https://www.youtube.com/watch?v=gVXDr5bhSzo,"Ogden City Council Meeting - August 4, 2020",videos,2020-08-04,Y,Y,ogden-city-council-meeting-august-4-2020
ylBWUeSFSr4,https://www.youtube.com/watch?v=ylBWUeSFSr4,OGDEN CITY July 14 2020,videos,2020-07-14,N,Y,ogden-city-july-14-2020
NfnYngG2oW0,https://www.youtube.com/watch?v=NfnYngG2oW0,OGDEN CITY COUNCIL JUNE 23 2020,videos,2020-06-23,Y,Y,ogden-city-council-june-23-2020
8hLp8UrwiEQ,https://www.youtube.com/watch?v=8hLp8UrwiEQ,OGDEN CITY COUNCIL JUNE 16 2020,videos,2020-06-16,Y,Y,ogden-city-council-june-16-2020
KSvVKNVOA_c,https://www.youtube.com/watch?v=KSvVKNVOA_c,"RDA, MBA, and City Council Meetings - June 9, 2020",streams,2020-06-09,Y,Y,rda-mba-and-city-council-meetings-june-9-2020
vC3VonXuW_w,https://www.youtube.com/watch?v=vC3VonXuW_w,OGDEN CITY June 9 2020,videos,2020-06-09,N,Y,ogden-city-june-9-2020
gwwELQ4cg5E,https://www.youtube.com/watch?v=gwwELQ4cg5E,"Ogden City Council Meeting - June 2, 2020",streams,2020-06-02,Y,Y,ogden-city-council-meeting-june-2-2020
VBV6y-HCC6k,https://www.youtube.com/watch?v=VBV6y-HCC6k,OGDEN CITY June 2 2020,videos,2020-06-02,N,Y,ogden-city-june-2-2020
5qPHWf9-JRU,https://www.youtube.com/watch?v=5qPHWf9-JRU,"Ogden City Council Meeting - May 26, 2020",videos,2020-05-26,Y,Y,ogden-city-council-meeting-may-26-2020
bab0_5Bj_OY,https://www.youtube.com/watch?v=bab0_5Bj_OY,"Ogden City Council Meeting - May 19, 2020",videos,2020-05-19,Y,Y,ogden-city-council-meeting-may-19-2020
hjqQeUA8Zsg,https://www.youtube.com/watch?v=hjqQeUA8Zsg,OGDEN CITY May 12 2020,videos,2020-05-12,N,Y,ogden-city-may-12-2020
kugu8JvZdMk,https://www.youtube.com/watch?v=kugu8JvZdMk,"Ogden City Council Meeting - May 5, 2020",videos,2020-05-05,Y,Y,ogden-city-council-meeting-may-5-2020
JxuOkY7BgpQ,https://www.youtube.com/watch?v=JxuOkY7BgpQ,OGDEN CITY April 28 2020,videos,2020-04-28,N,Y,ogden-city-april-28-2020
pL3m-R3hXBA,https://www.youtube.com/watch?v=pL3m-R3hXBA,"Ogden City Council Meeting - April 21, 2020",videos,2020-04-21,Y,Y,ogden-city-council-meeting-april-21-2020
LJV5RxiIW3g,https://www.youtube.com/watch?v=LJV5RxiIW3g,OGDEN CITY APRIL 14 2020,videos,2020-04-14,N,Y,ogden-city-april-14-2020
DvM-ajZS8jE,https://www.youtube.com/watch?v=DvM-ajZS8jE,"Ogden City Council Meeting - April 7, 2020",videos,2020-04-07,Y,Y,ogden-city-council-meeting-april-7-2020
RP_vZ-dELpI,https://www.youtube.com/watch?v=RP_vZ-dELpI,"Ogden City Council Meeting - March 16, 2020",videos,2020-03-16,Y,N,ogden-city-council-meeting-march-16-2020
IZOPSat4iNE,https://www.youtube.com/watch?v=IZOPSat4iNE,"Ogden City Council Meeting - February 2, 2020",streams,2020-02-02,Y,N,ogden-city-council-meeting-february-2-2020
ZwyhRaCUoJQ,https://www.youtube.com/watch?v=ZwyhRaCUoJQ,"Ogden City Council Meeting - January 26, 2020",streams,2020-01-26,Y,N,ogden-city-council-meeting-january-26-2020
DC7hWJmbSs8,https://www.youtube.com/watch?v=DC7hWJmbSs8,"Ogden City Council Meeting - January 26, 2020",streams,2020-01-26,Y,N,ogden-city-council-meeting-january-26-2020
kdxlx-7lifk,https://www.youtube.com/watch?v=kdxlx-7lifk,"Ogden City Council Meeting - January 19, 2020",streams,2020-01-19,Y,N,ogden-city-council-meeting-january-19-2020
fC9ecsAuQg8,https://www.youtube.com/watch?v=fC9ecsAuQg8,"Ogden City Council Meeting - January 12, 2020",streams,2020-01-12,Y,N,ogden-city-council-meeting-january-12-2020
ZRKS5zaJ_AU,https://www.youtube.com/watch?v=ZRKS5zaJ_AU,"Ogden City Council Meeting - January 5, 2020",streams,2020-01-05,Y,N,ogden-city-council-meeting-january-5-2020
5gtAB1bjeq0,https://www.youtube.com/watch?v=5gtAB1bjeq0,OGDEN CITY JULY 30 2019,videos,2019-07-30,N,N,ogden-city-july-30-2019
AQAhZqxY56I,https://www.youtube.com/watch?v=AQAhZqxY56I,OGDEN CITY JULY 16 2019,videos,2019-07-16,N,N,ogden-city-july-16-2019
9-CxoIyyMt8,https://www.youtube.com/watch?v=9-CxoIyyMt8,OGDEN CITY JULY 9 2019,videos,2019-07-09,N,N,ogden-city-july-9-2019
DnY5AJ84pBI,https://www.youtube.com/watch?v=DnY5AJ84pBI,OGDEN CITY JUNE 25 2019,videos,2019-06-25,N,N,ogden-city-june-25-2019
AJBnhVdJYiM,https://www.youtube.com/watch?v=AJBnhVdJYiM,OGDEN CITY JUNE 18 2019,videos,2019-06-18,N,N,ogden-city-june-18-2019
X18nv5PDhRQ,https://www.youtube.com/watch?v=X18nv5PDhRQ,OGDEN CITY JUNE 11 2019,videos,2019-06-11,N,N,ogden-city-june-11-2019
hZy5gm2u6_4,https://www.youtube.com/watch?v=hZy5gm2u6_4,OGDEN CITY FACEBOOK JUNE 11 2019,videos,2019-06-11,N,N,ogden-city-facebook-june-11-2019
nt91K6Uncio,https://www.youtube.com/watch?v=nt91K6Uncio,"Swift Building Discussion - June 9, 2019",videos,2019-06-09,N,N,swift-building-discussion-june-9-2019
eKjaL25_BfU,https://www.youtube.com/watch?v=eKjaL25_BfU,OGDEN CITY JUNE 4 2019,videos,2019-06-04,N,N,ogden-city-june-4-2019
Nucybhwc1Ys,https://www.youtube.com/watch?v=Nucybhwc1Ys,OGDEN CITY MAY 28 2019,videos,2019-05-28,N,N,ogden-city-may-28-2019
Pe3sw0-v5rY,https://www.youtube.com/watch?v=Pe3sw0-v5rY,OGDEN CITY MAY 21 2019,videos,2019-05-21,N,N,ogden-city-may-21-2019
5qzeWpIyuFM,https://www.youtube.com/watch?v=5qzeWpIyuFM,OGDEN CITY MAY 14 2019,videos,2019-05-14,N,N,ogden-city-may-14-2019
p3xZ8WuljxY,https://www.youtube.com/watch?v=p3xZ8WuljxY,OGDEN CITY MAY 7 2019,videos,2019-05-07,N,N,ogden-city-may-7-2019
aAndWyAy2eE,https://www.youtube.com/watch?v=aAndWyAy2eE,OGDEN CITY APRIL 23 2019,videos,2019-04-23,N,N,ogden-city-april-23-2019
30ayL5_Ur84,https://www.youtube.com/watch?v=30ayL5_Ur84,OGDEN CITY MARCH 26 2019,videos,2019-03-26,N,N,ogden-city-march-26-2019
_0pJTqJ--sk,https://www.youtube.com/watch?v=_0pJTqJ--sk,OGDEN CITY MARCH 5 2019,videos,2019-03-05,N,N,ogden-city-march-5-2019
8zTbUiph5eI,https://www.youtube.com/watch?v=8zTbUiph5eI,OGDEN CITY FEBRUARY 26 2019,videos,2019-02-26,N,N,ogden-city-february-26-2019
Xabm-Pp_2qM,https://www.youtube.com/watch?v=Xabm-Pp_2qM,OGDEN CITY FEBRUARY 5 2019,videos,2019-02-05,N,N,ogden-city-february-5-2019
kpZvU1-3qK8,https://www.youtube.com/watch?v=kpZvU1-3qK8,OGDEN CITY JANUARY 22 2019,videos,2019-01-22,N,N,ogden-city-january-22-2019
GeJa1FyfJ9M,https://www.youtube.com/watch?v=GeJa1FyfJ9M,OGDEN CITY JANUARY 8 2019,videos,2019-01-08,N,N,ogden-city-january-8-2019
MNaESfRTuTs,https://www.youtube.com/watch?v=MNaESfRTuTs,OGDEN CITY DECEMBER 18 2018,videos,2018-12-18,N,N,ogden-city-december-18-2018
p2f7TLiqjRM,https://www.youtube.com/watch?v=p2f7TLiqjRM,OGDEN CITY DECEMBER 11 2018,videos,2018-12-11,N,N,ogden-city-december-11-2018
T2Xd74vnOPc,https://www.youtube.com/watch?v=T2Xd74vnOPc,OGDEN CITY DECEMBER 4 2018,videos,2018-12-04,N,N,ogden-city-december-4-2018
PQGET32vgGA,https://www.youtube.com/watch?v=PQGET32vgGA,OGDEN CITY NOVEMBER 13 2018,videos,2018-11-13,N,N,ogden-city-november-13-2018
iTFP55T0u58,https://www.youtube.com/watch?v=iTFP55T0u58,OGDEN CITY OCTOBER 30 2018,videos,2018-10-30,N,N,ogden-city-october-30-2018
JCeSQt_gUno,https://www.youtube.com/watch?v=JCeSQt_gUno,OGDEN CITY JULY 17 2018,videos,2018-07-17,N,N,ogden-city-july-17-2018
MGL7C29ueLQ,https://www.youtube.com/watch?v=MGL7C29ueLQ,OGDEN CITY JULY 10 2018,videos,2018-07-10,N,N,ogden-city-july-10-2018
EaD_l6zoPTY,https://www.youtube.com/watch?v=EaD_l6zoPTY,OGDEN CITY JUNE 26 2018,videos,2018-06-26,N,N,ogden-city-june-26-2018
gCuhfMsLcug,https://www.youtube.com/watch?v=gCuhfMsLcug,OGDEN CITY JUNE 19 2018,videos,2018-06-19,N,N,ogden-city-june-19-2018
Plp9BqyTHcc,https://www.youtube.com/watch?v=Plp9BqyTHcc,OGDEN CITY JUNE 12 2018,videos,2018-06-12,N,N,ogden-city-june-12-2018
CxjhBon3TF8,https://www.youtube.com/watch?v=CxjhBon3TF8,OGDEN CITY JUNE 5 2018,videos,2018-06-05,N,N,ogden-city-june-5-2018
-Cl0t6k-KQE,https://www.youtube.com/watch?v=-Cl0t6k-KQE,OGDEN CITY MAY 22 2018,videos,2018-05-22,N,N,ogden-city-may-22-2018
5juEL2VM2Ok,https://www.youtube.com/watch?v=5juEL2VM2Ok,OGDEN CITY MAY 15 2018,videos,2018-05-15,N,N,ogden-city-may-15-2018
XJji1ctWlbE,https://www.youtube.com/watch?v=XJji1ctWlbE,OGDEN CITY MAY 8 2018,videos,2018-05-08,N,N,ogden-city-may-8-2018
x6XFKnhAruY,https://www.youtube.com/watch?v=x6XFKnhAruY,"Ogden City Council Meeting - May 1, 2018",videos,2018-05-01,Y,N,ogden-city-council-meeting-may-1-2018
zH2UJr1aQ38,https://www.youtube.com/watch?v=zH2UJr1aQ38,OGDEN CITY APRIL 16 2018,videos,2018-04-16,N,N,ogden-city-april-16-2018
L07P0mY6iQI,https://www.youtube.com/watch?v=L07P0mY6iQI,OGDEN CITY APRIL 3 2018,videos,2018-04-03,N,N,ogden-city-april-3-2018
SX3Yq2DenqM,https://www.youtube.com/watch?v=SX3Yq2DenqM,OGDEN CITY MARCH 27 2018,videos,2018-03-27,N,N,ogden-city-march-27-2018
PHgGTUTRZ0s,https://www.youtube.com/watch?v=PHgGTUTRZ0s,OGDEN CITY MARCH 13 2018,videos,2018-03-13,N,N,ogden-city-march-13-2018
lVkrjFAbQEg,https://www.youtube.com/watch?v=lVkrjFAbQEg,OGDEN CITY FEBRUARY 27 2018,videos,2018-02-27,N,N,ogden-city-february-27-2018
ztHPYQk51As,https://www.youtube.com/watch?v=ztHPYQk51As,OGDEN CITY FEBRUARY 6 2018,videos,2018-02-06,N,N,ogden-city-february-6-2018
tO1yBklq_P0,https://www.youtube.com/watch?v=tO1yBklq_P0,OGDEN CITY JANUARY 9 2018,videos,2018-01-09,N,N,ogden-city-january-9-2018
jN8e1bfRKGM,https://www.youtube.com/watch?v=jN8e1bfRKGM,OGDEN CITY JANUARY 2 2018 6PM,videos,2018-01-02,N,N,ogden-city-january-2-2018-6pm
5rEjHQENPwo,https://www.youtube.com/watch?v=5rEjHQENPwo,OGDEN CITY JANUARY 2 2018 4PM,videos,2018-01-02,N,N,ogden-city-january-2-2018-4pm
xIAGgmQA6Ds,https://www.youtube.com/watch?v=xIAGgmQA6Ds,OGDEN CITY DECEMBER 19 2017,videos,2017-12-19,N,N,ogden-city-december-19-2017
d98uVraWPvI,https://www.youtube.com/watch?v=d98uVraWPvI,OGDEN CITY DECEMBER 5 2017,videos,2017-12-05,N,N,ogden-city-december-5-2017
IdALEa5fGhQ,https://www.youtube.com/watch?v=IdALEa5fGhQ,OGDEN CITY NOVEMBER 21 2017,videos,2017-11-21,N,N,ogden-city-november-21-2017
V9EE5zHl1Sg,https://www.youtube.com/watch?v=V9EE5zHl1Sg,OGDEN CITY NOVEMBER 14 2017,videos,2017-11-14,N,N,ogden-city-november-14-2017
jXPnTISjJq0,https://www.youtube.com/watch?v=jXPnTISjJq0,OGDEN CITY OCTOBER 24 2017,videos,2017-10-24,N,N,ogden-city-october-24-2017
g0gjLmbGN2w,https://www.youtube.com/watch?v=g0gjLmbGN2w,OGDEN CITY OCTOBER 17 2017,videos,2017-10-17,N,N,ogden-city-october-17-2017
-OQvdx7IV4w,https://www.youtube.com/watch?v=-OQvdx7IV4w,OGDEN CITY OCTOBER 10 2017,videos,2017-10-10,N,N,ogden-city-october-10-2017
B7lrsE6bQ3Q,https://www.youtube.com/watch?v=B7lrsE6bQ3Q,OGDEN CITY SEPTEMBER 19 2017,videos,2017-09-19,N,N,ogden-city-september-19-2017
97DJu1C34MY,https://www.youtube.com/watch?v=97DJu1C34MY,OGDEN CITY SEPTEMBER 12 2017,videos,2017-09-12,N,N,ogden-city-september-12-2017
JRzQM0Sjqd0,https://www.youtube.com/watch?v=JRzQM0Sjqd0,OGDEN CITY SEPTEMBER 5 2017,videos,2017-09-05,N,N,ogden-city-september-5-2017
KKwZq9Htz28,https://www.youtube.com/watch?v=KKwZq9Htz28,OGDEN CITY AUGUST 29 2017,videos,2017-08-29,N,N,ogden-city-august-29-2017
nZ2gZNmo2vA,https://www.youtube.com/watch?v=nZ2gZNmo2vA,OGDEN CITY AUGUST 22 2017,videos,2017-08-22,N,N,ogden-city-august-22-2017
7A7f3Ro9Gdw,https://www.youtube.com/watch?v=7A7f3Ro9Gdw,OGDEN CITY AUGUST 8 2017,videos,2017-08-08,N,N,ogden-city-august-8-2017
MNKm1wsMJn4,https://www.youtube.com/watch?v=MNKm1wsMJn4,OGDEN CITY AUGUST 1 2017,videos,2017-08-01,N,N,ogden-city-august-1-2017
fCAmfE1FL0s,https://www.youtube.com/watch?v=fCAmfE1FL0s,OGDEN CITY JULY 11 2017,videos,2017-07-11,N,N,ogden-city-july-11-2017
gtG6qBqwJn0,https://www.youtube.com/watch?v=gtG6qBqwJn0,07-11-2017 Virtual Town Hall YouTube,videos,2017-07-11,N,N,07-11-2017-virtual-town-hall-youtube
B5HMg3p9X8I,https://www.youtube.com/watch?v=B5HMg3p9X8I,OGDEN CITY JUNE 20 2017,videos,2017-06-20,N,N,ogden-city-june-20-2017
uGMQSoDCfzY,https://www.youtube.com/watch?v=uGMQSoDCfzY,06-20-2017 Budget Presentation and Hearing,videos,2017-06-20,N,N,06-20-2017-budget-presentation-and-hearing
GpqajZ4ND40,https://www.youtube.com/watch?v=GpqajZ4ND40,OGDEN CITY JUNE 13 2017,videos,2017-06-13,N,N,ogden-city-june-13-2017
jHTkDfaqiWc,https://www.youtube.com/watch?v=jHTkDfaqiWc,OGDEN CITY JUNE 6 2017,videos,2017-06-06,N,N,ogden-city-june-6-2017
9aEvniuJ1jE,https://www.youtube.com/watch?v=9aEvniuJ1jE,OGDEN CITY May 23 2017,videos,2017-05-23,N,N,ogden-city-may-23-2017
uJQ5Voa1vis,https://www.youtube.com/watch?v=uJQ5Voa1vis,OGDEN CITY MAY 16 2017,videos,2017-05-16,N,N,ogden-city-may-16-2017
MEzLsI1inHA,https://www.youtube.com/watch?v=MEzLsI1inHA,OGDEN CITY MAY 9 2017,videos,2017-05-09,N,N,ogden-city-may-9-2017
6VwTkXCDPY0,https://www.youtube.com/watch?v=6VwTkXCDPY0,Ogden Transit Project Video 02-13-15 Spanish,videos,2015-02-13,N,N,ogden-transit-project-video-02-13-15-spanish
slunlQ6nDtY,https://www.youtube.com/watch?v=slunlQ6nDtY,Ogden Transit Project Video 02-13-15 English,videos,2015-02-13,N,N,ogden-transit-project-video-02-13-15-english
ckpOV8EzFvk,https://www.youtube.com/watch?v=ckpOV8EzFvk,Weber Speaks,videos,,N,,weber-speaks
9HvT4RAvxBw,https://www.youtube.com/watch?v=9HvT4RAvxBw,Weber Speaks,videos,,N,,weber-speaks
_a6Led4S2Sg,https://www.youtube.com/watch?v=_a6Led4S2Sg,Visit Ogden Onboard at the Ogden Hispanic Festival,videos,,N,,visit-ogden-onboard-at-the-ogden-hispanic-festival
NGAYYZqhxb0,https://www.youtube.com/watch?v=NGAYYZqhxb0,Virtual Town Hall Question 5,videos,,N,,virtual-town-hall-question-5
bZnNm2rLtes,https://www.youtube.com/watch?v=bZnNm2rLtes,Virtual Town Hall Question 4,videos,,N,,virtual-town-hall-question-4
phSaVPx7NZA,https://www.youtube.com/watch?v=phSaVPx7NZA,Virtual Town Hall Question 3,videos,,N,,virtual-town-hall-question-3
AN8GnuOfGrM,https://www.youtube.com/watch?v=AN8GnuOfGrM,Virtual Town Hall Question 2,videos,,N,,virtual-town-hall-question-2
Ogpf5pLgHGI,https://www.youtube.com/watch?v=Ogpf5pLgHGI,Virtual Town Hall - Ogden Budget,videos,,N,,virtual-town-hall-ogden-budget
A_3TORiLljU,https://www.youtube.com/watch?v=A_3TORiLljU,Vice Chair Ben Nadolski accepts Wheelchair Challenge,videos,,N,,vice-chair-ben-nadolski-accepts-wheelchair-challenge
qIjxE9LYDEA,https://www.youtube.com/watch?v=qIjxE9LYDEA,Utah Tax Relief Programs and Qualifications,videos,,N,,utah-tax-relief-programs-and-qualifications
4sm9Pu8Vaso,https://www.youtube.com/watch?v=4sm9Pu8Vaso,Tower View Ribbon Cutting,videos,,N,,tower-view-ribbon-cutting
dgyEcceZgs0,https://www.youtube.com/watch?v=dgyEcceZgs0,The Ogden City Council's 2020 Year in Review,videos,,Y,,the-ogden-city-council-s-2020-year-in-review
LSBO3AaiFRw,https://www.youtube.com/watch?v=LSBO3AaiFRw,The Neighbor Up Program,videos,,N,,the-neighbor-up-program
I047SuCcF94,https://www.youtube.com/watch?v=I047SuCcF94,The Exit Interview with Doug Stephens,videos,,N,,the-exit-interview-with-doug-stephens
9DsF3NseMYQ,https://www.youtube.com/watch?v=9DsF3NseMYQ,The Budget Process Explained in Three Minutes,videos,,N,,the-budget-process-explained-in-three-minutes
kzSKhzIsH-M,https://www.youtube.com/watch?v=kzSKhzIsH-M,"Stay Idle Free, Ogden!",videos,,N,,stay-idle-free-ogden
TaNAxUlmBUI,https://www.youtube.com/watch?v=TaNAxUlmBUI,Special City Council Meeting - June 24,videos,,Y,,special-city-council-meeting-june-24
kof9KOK6k14,https://www.youtube.com/watch?v=kof9KOK6k14,"So long, farewell...from Bill",videos,,N,,so-long-farewell-from-bill
UocI804Vako,https://www.youtube.com/watch?v=UocI804Vako,Small Wireless Facilities in Ogden City,videos,,N,,small-wireless-facilities-in-ogden-city
9eChMWhEPfo,https://www.youtube.com/watch?v=9eChMWhEPfo,Reasons to Consider Maintaining the Existing Property Tax Rate,videos,,N,,reasons-to-consider-maintaining-the-existing-property-tax-ra
GRSneawoz8g,https://www.youtube.com/watch?v=GRSneawoz8g,"Quick Meeting Recap - January 3 & 4, 2022",videos,,N,,quick-meeting-recap-january-3-4-2022
g2BvKwzk370,https://www.youtube.com/watch?v=g2BvKwzk370,Question 1 - Virtual Town Hall,videos,,N,,question-1-virtual-town-hall
sHya9zjVpBE,https://www.youtube.com/watch?v=sHya9zjVpBE,Ogden Pioneer Days Parade Informational Video,videos,,N,,ogden-pioneer-days-parade-informational-video
2sZffujBjII,https://www.youtube.com/watch?v=2sZffujBjII,Ogden Flag Contest,videos,,N,,ogden-flag-contest
oDONrep0uNQ,https://www.youtube.com/watch?v=oDONrep0uNQ,Ogden Diversity Charter Signing Event,videos,,N,,ogden-diversity-charter-signing-event
h-W1yrwycG8,https://www.youtube.com/watch?v=h-W1yrwycG8,Ogden City honors Wat Misaka with Kilowatt Court,videos,,N,,ogden-city-honors-wat-misaka-with-kilowatt-court
ZvEchJXae1U,https://www.youtube.com/watch?v=ZvEchJXae1U,Ogden City Sept 1 2020,videos,,N,,ogden-city-sept-1-2020
X7OV3zQe3RQ,https://www.youtube.com/watch?v=X7OV3zQe3RQ,Ogden City Council's 2019 Year in Review,videos,,Y,,ogden-city-council-s-2019-year-in-review
rkGWQLXAL6Q,https://www.youtube.com/watch?v=rkGWQLXAL6Q,Ogden City Council Work Session and Council Meeting,streams,,Y,,ogden-city-council-work-session-and-council-meeting
AeJlzT5UHpo,https://www.youtube.com/watch?v=AeJlzT5UHpo,Ogden City Council Work Session - October 17,videos,,Y,,ogden-city-council-work-session-october-17
eavNZ6xTMTA,https://www.youtube.com/watch?v=eavNZ6xTMTA,"Ogden City Council Meeting - April 23., 2024",streams,,Y,,ogden-city-council-meeting-april-23-2024
F9JaYyHxWUw,https://www.youtube.com/watch?v=F9JaYyHxWUw,Ogden City Council Live Stream,streams,,Y,,ogden-city-council-live-stream
MTTKmhimPsA,https://www.youtube.com/watch?v=MTTKmhimPsA,Ogden City Council Live Stream,streams,,Y,,ogden-city-council-live-stream
bH8JR1OcMvA,https://www.youtube.com/watch?v=bH8JR1OcMvA,Ogden City Council Live Stream,streams,,Y,,ogden-city-council-live-stream
rd_KqmzWBoY,https://www.youtube.com/watch?v=rd_KqmzWBoY,Ogden City Council Live Stream,streams,,Y,,ogden-city-council-live-stream
fhQNNwzEsi4,https://www.youtube.com/watch?v=fhQNNwzEsi4,Ogden City Council Live Stream,streams,,Y,,ogden-city-council-live-stream
RFq3qSwqagc,https://www.youtube.com/watch?v=RFq3qSwqagc,Ogden City Council Joint Work Session with Ogden School Board,videos,,Y,,ogden-city-council-joint-work-session-with-ogden-school-boar
UqVrEzBUuUU,https://www.youtube.com/watch?v=UqVrEzBUuUU,Ogden City Council Joint Work Session with Ogden School Board,streams,,Y,,ogden-city-council-joint-work-session-with-ogden-school-boar
vaneoZwVLYM,https://www.youtube.com/watch?v=vaneoZwVLYM,Ogden City Council AUG 25 2020,videos,,Y,,ogden-city-council-aug-25-2020
zGQKPIAhTUA,https://www.youtube.com/watch?v=zGQKPIAhTUA,Ogden City Council 2017 Year in Review,videos,,Y,,ogden-city-council-2017-year-in-review
1eleccEJAfs,https://www.youtube.com/watch?v=1eleccEJAfs,"Ogden City Council -February, 7th, 2023",streams,,Y,,ogden-city-council-february-7th-2023
zKPu_wigwM4,https://www.youtube.com/watch?v=zKPu_wigwM4,Ogden City Council - 2018 Year in Review,videos,,Y,,ogden-city-council-2018-year-in-review
EAmbGCWUfUk,https://www.youtube.com/watch?v=EAmbGCWUfUk,Ogden City Council,streams,,Y,,ogden-city-council
fxR4mezBtM8,https://www.youtube.com/watch?v=fxR4mezBtM8,Ogden City Council,streams,,Y,,ogden-city-council
2IF5cpaQN-g,https://www.youtube.com/watch?v=2IF5cpaQN-g,Ogden City Council,streams,,Y,,ogden-city-council
EAT7cIFlaQ4,https://www.youtube.com/watch?v=EAT7cIFlaQ4,Ogden City Council,streams,,Y,,ogden-city-council
D73vgx61Rpw,https://www.youtube.com/watch?v=D73vgx61Rpw,Ogden City Council,streams,,Y,,ogden-city-council
HRG1RTtj-ME,https://www.youtube.com/watch?v=HRG1RTtj-ME,Ogden City Council,streams,,Y,,ogden-city-council
SzFdAvBMc1w,https://www.youtube.com/watch?v=SzFdAvBMc1w,Ogden City Council,streams,,Y,,ogden-city-council
KauPI8ga4mA,https://www.youtube.com/watch?v=KauPI8ga4mA,Ogden City Council,streams,,Y,,ogden-city-council
YBJKl3WeY0k,https://www.youtube.com/watch?v=YBJKl3WeY0k,Ogden City Council,streams,,Y,,ogden-city-council
7DXv-pGt_Og,https://www.youtube.com/watch?v=7DXv-pGt_Og,Ogden City Council,streams,,Y,,ogden-city-council
-8iVcxGyHtE,https://www.youtube.com/watch?v=-8iVcxGyHtE,Ogden City Council,streams,,Y,,ogden-city-council
wI6-n0P10Ek,https://www.youtube.com/watch?v=wI6-n0P10Ek,OGDEN CITY SEPT 4 2018,videos,,N,,ogden-city-sept-4-2018
wUaVTXdkuR8,https://www.youtube.com/watch?v=wUaVTXdkuR8,OGDEN CITY SEPT 3 2019,videos,,N,,ogden-city-sept-3-2019
oWKeAjsA98M,https://www.youtube.com/watch?v=oWKeAjsA98M,OGDEN CITY SEPT 24 2019,videos,,N,,ogden-city-sept-24-2019
j5Mu7TEWoqQ,https://www.youtube.com/watch?v=j5Mu7TEWoqQ,OGDEN CITY SEPT 18 2018,videos,,N,,ogden-city-sept-18-2018
1HJ66cztq3E,https://www.youtube.com/watch?v=1HJ66cztq3E,OGDEN CITY SEPT 10 2019,videos,,N,,ogden-city-sept-10-2019
s6aUHMac9qM,https://www.youtube.com/watch?v=s6aUHMac9qM,OGDEN CITY Oct 6 2020,videos,,N,,ogden-city-oct-6-2020
5l-hJb8zLiw,https://www.youtube.com/watch?v=5l-hJb8zLiw,OGDEN CITY Oct 13 2020,videos,,N,,ogden-city-oct-13-2020
BGvxYJLkrQY,https://www.youtube.com/watch?v=BGvxYJLkrQY,OGDEN CITY OCT 3 2017,videos,,N,,ogden-city-oct-3-2017
KW09n1fCIv4,https://www.youtube.com/watch?v=KW09n1fCIv4,OGDEN CITY OCT 23 2018,videos,,N,,ogden-city-oct-23-2018
6G7B7GVAK_Q,https://www.youtube.com/watch?v=6G7B7GVAK_Q,OGDEN CITY OCT 22 2019,videos,,N,,ogden-city-oct-22-2019
rr9_ku2GFms,https://www.youtube.com/watch?v=rr9_ku2GFms,OGDEN CITY OCT 16 2018,videos,,N,,ogden-city-oct-16-2018
jpUBVPH5S1o,https://www.youtube.com/watch?v=jpUBVPH5S1o,OGDEN CITY OCT 1 2019,videos,,N,,ogden-city-oct-1-2019
DsKI8NSnIMo,https://www.youtube.com/watch?v=DsKI8NSnIMo,OGDEN CITY OATH OF OFFICE JAN 7 2020,videos,,N,,ogden-city-oath-of-office-jan-7-2020
X9ipc9R0rcI,https://www.youtube.com/watch?v=X9ipc9R0rcI,OGDEN CITY Nov 17 2021,videos,,N,,ogden-city-nov-17-2021
6u2FRSLCDx0,https://www.youtube.com/watch?v=6u2FRSLCDx0,OGDEN CITY NOV 20 2018,videos,,N,,ogden-city-nov-20-2018
2lEzrMRvEBc,https://www.youtube.com/watch?v=2lEzrMRvEBc,OGDEN CITY NOV 19 2019,videos,,N,,ogden-city-nov-19-2019
sJsz6qSchDQ,https://www.youtube.com/watch?v=sJsz6qSchDQ,OGDEN CITY NOV 12 2019,videos,,N,,ogden-city-nov-12-2019
J7e8ZrEyYjE,https://www.youtube.com/watch?v=J7e8ZrEyYjE,OGDEN CITY Mar 2 2021,videos,,N,,ogden-city-mar-2-2021
8JIfP6a4KVg,https://www.youtube.com/watch?v=8JIfP6a4KVg,OGDEN CITY MAR 31 2020,videos,,N,,ogden-city-mar-31-2020
Y3aTWcg30Ns,https://www.youtube.com/watch?v=Y3aTWcg30Ns,OGDEN CITY JULY 10 FACEBOOK LIVE,videos,,N,,ogden-city-july-10-facebook-live
JQ5vtreAxC4,https://www.youtube.com/watch?v=JQ5vtreAxC4,OGDEN CITY JAN 7 2020,videos,,N,,ogden-city-jan-7-2020
RAbIruKPDaE,https://www.youtube.com/watch?v=RAbIruKPDaE,OGDEN CITY JAN 23 2018,videos,,N,,ogden-city-jan-23-2018
eObn1x2wgRE,https://www.youtube.com/watch?v=eObn1x2wgRE,OGDEN CITY JAN 16 2018,videos,,N,,ogden-city-jan-16-2018
8mIgAb0RpeI,https://www.youtube.com/watch?v=8mIgAb0RpeI,OGDEN CITY Feb 9 2021,videos,,N,,ogden-city-feb-9-2021
QDNeC4D532o,https://www.youtube.com/watch?v=QDNeC4D532o,OGDEN CITY Feb 23 2021,videos,,N,,ogden-city-feb-23-2021
