date,year,title,slug,body,path,source,source_url,notice_url,pmn_body_id,pmn_file_id,retrieved_date,format,extraction_method,status,internal_meeting_date,date_basis,notice_dates,saved_as,text_path,bytes,fname
2023-05-24,2023,"Vineyard RDA — May 24, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043415.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043415.pdf,,,1043415,2026-07-05,text,pdftotext-layout,recovered,2023-05-24,internal-pdf,2023-05-24,RDA_2598_1043415.pdf,text/RDA_2598_1043415.txt,2988714,"May 24, 2023 RDA Final Minutes_exppdf.pdf"
2023-06-14,2023,"Vineyard RDA — June 14, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043417.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043417.pdf,,,1043417,2026-07-19,text,pdftotext-layout,recovered,2023-06-14,internal-pdf,2023-06-14,RDA_2598_1043417.pdf,text/RDA_2598_1043417.txt,8402260,"June 14, 2023 RDA Final Minutes_exppdf.pdf"
2023-06-28,2023,"Vineyard RDA — June 28, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043419.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043419.pdf,,,1043419,2026-07-05,text,pdftotext-layout,recovered,2023-06-28,internal-pdf,2023-06-28,RDA_2598_1043419.pdf,text/RDA_2598_1043419.txt,3321700,"June 28, 2023 RDA Final Minutes_exppdf.pdf"
2023-10-25,2023,"Vineyard RDA — October 25, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1050529.pdf,utah-pmn,https://www.utah.gov/pmn/files/1050529.pdf,,,1050529,2026-07-05,text,pdftotext-layout,recovered,2023-10-25,internal-pdf,2023-10-25,RDA_2598_1050529.pdf,text/RDA_2598_1050529.txt,5677315,"October 25, 2023 RDA Final Minutes_exppdf.pdf"
2023-11-08,2023,"Vineyard RDA — November 8, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1065639.pdf,utah-pmn,https://www.utah.gov/pmn/files/1065639.pdf,,,1065639,2026-07-05,text,pdftotext-layout,recovered,2023-11-08,internal-pdf,2023-11-08,RDA_2598_1065639.pdf,text/RDA_2598_1065639.txt,1211815,"November 8, 2023 RDA Final Minutes_exppdf.pdf"
2023-12-06,2023,"Vineyard RDA — December 6, 2023 RDA Special Session Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1065641.pdf,utah-pmn,https://www.utah.gov/pmn/files/1065641.pdf,,,1065641,2026-07-05,text,pdftotext-layout,recovered,2023-12-06,internal-pdf,2023-12-06,RDA_2598_1065641.pdf,text/RDA_2598_1065641.txt,5619299,"December 6, 2023 RDA Special Session Final Minutes_exppdf.pdf"
2023-12-13,2023,"Vineyard RDA — December 13, 2023 RDA Agenda Minutes - Final_exppdf.pdf",,RDA,raw/RDA_2598_1121631.pdf,utah-pmn,https://www.utah.gov/pmn/files/1121631.pdf,,,1121631,2026-07-19,text,pdftotext-layout,recovered,2023-12-13,internal-pdf,2023-12-13,RDA_2598_1121631.pdf,text/RDA_2598_1121631.txt,8143762,"December 13, 2023 RDA Agenda Minutes - Final_exppdf.pdf"
2023-12-27,2023,"Vineyard RDA — December 27, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1140605.pdf,utah-pmn,https://www.utah.gov/pmn/files/1140605.pdf,,,1140605,2026-07-19,text,pdftotext-layout,recovered,2023-12-27,internal-pdf,2023-12-27,RDA_2598_1140605.pdf,text/RDA_2598_1140605.txt,52561832,"December 27, 2023 RDA Final Minutes_exppdf.pdf"
2024-03-13,2024,Vineyard RDA — 03132024 Redevelopment Agency Board Meeting Final Minutes_exppdf.pdf,,RDA,raw/RDA_2598_1140493.pdf,utah-pmn,https://www.utah.gov/pmn/files/1140493.pdf,,,1140493,2026-07-05,text,pdftotext-layout,recovered,2024-03-13,internal-pdf,2024-03-13,RDA_2598_1140493.pdf,text/RDA_2598_1140493.txt,4203376,03132024 Redevelopment Agency Board Meeting Final Minutes_exppdf.pdf
2024-03-27,2024,Vineyard RDA — 03.27.2024 RDA Final Meeting Minutes_exppdf.pdf,,RDA,raw/RDA_2598_1142289.pdf,utah-pmn,https://www.utah.gov/pmn/files/1142289.pdf,,,1142289,2026-07-19,text,pdftotext-layout,recovered,2024-03-27,internal-pdf,2024-03-27,RDA_2598_1142289.pdf,text/RDA_2598_1142289.txt,16374773,03.27.2024 RDA Final Meeting Minutes_exppdf.pdf
2024-04-24,2024,Vineyard RDA — 04242024 RDA Minutes - Final_exppdf.pdf,,RDA,raw/RDA_2598_1121395.pdf,utah-pmn,https://www.utah.gov/pmn/files/1121395.pdf,,,1121395,2026-07-05,text,pdftotext-layout,recovered,2024-04-24,internal-pdf,2024-04-24,RDA_2598_1121395.pdf,text/RDA_2598_1121395.txt,3165701,04242024 RDA Minutes - Final_exppdf.pdf
2024-05-08,2024,Vineyard RDA — 5-08-2024 RDA Final Minutes_exppdf.pdf,,RDA,raw/RDA_2598_1140487.pdf,utah-pmn,https://www.utah.gov/pmn/files/1140487.pdf,,,1140487,2026-07-19,text,pdftotext-layout,recovered,2024-05-08,internal-pdf,2024-05-08,RDA_2598_1140487.pdf,text/RDA_2598_1140487.txt,12669383,5-08-2024 RDA Final Minutes_exppdf.pdf
2024-05-22,2024,Vineyard RDA — 5-22-2024 RDA Final Minutes_exppdf.pdf,,RDA,raw/RDA_2598_1140139.pdf,utah-pmn,https://www.utah.gov/pmn/files/1140139.pdf,,,1140139,2026-07-19,text,pdftotext-layout,recovered,2024-05-22,internal-pdf,2024-05-22,RDA_2598_1140139.pdf,text/RDA_2598_1140139.txt,61742034,5-22-2024 RDA Final Minutes_exppdf.pdf
2024-06-12,2024,Vineyard RDA — 06-12-2024 RDA Minutes Final_exppdf.pdf,,RDA,raw/RDA_2598_1177479.pdf,utah-pmn,https://www.utah.gov/pmn/files/1177479.pdf,,,1177479,2026-07-19,text,pdftotext-layout,recovered,2024-06-12,internal-pdf,2024-06-12,RDA_2598_1177479.pdf,text/RDA_2598_1177479.txt,64835736,06-12-2024 RDA Minutes Final_exppdf.pdf
2024-06-26,2024,Vineyard RDA — 06.26.2024 RDA Minutes - Final_exppdf.pdf,,RDA,raw/RDA_2598_1214663.pdf,utah-pmn,https://www.utah.gov/pmn/files/1214663.pdf,,,1214663,2026-07-19,text,pdftotext-layout,recovered,2024-06-26,internal-pdf,2024-06-26,RDA_2598_1214663.pdf,text/RDA_2598_1214663.txt,51963452,06.26.2024 RDA Minutes - Final_exppdf.pdf
2024-08-28,2024,Vineyard RDA — 8-28-24 RDA Final Minutes_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1211791.pdf,,,1211791,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2024-08-28,,,8060928,8-28-24 RDA Final Minutes_exppdf.pdf
2024-12-11,2024,Vineyard RDA — 12112024 RDA Final Minutes_exppdf.pdf,,RDA,raw/RDA_2598_1227493.pdf,utah-pmn,https://www.utah.gov/pmn/files/1227493.pdf,,,1227493,2026-07-05,text,pdftotext-layout,recovered,2024-12-11,internal-pdf,2024-12-11,RDA_2598_1227493.pdf,text/RDA_2598_1227493.txt,5960850,12112024 RDA Final Minutes_exppdf.pdf
2025-01-29,2025,Vineyard RDA — 01292025 RDA Board Meeting Minutes Final_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1277677.pdf,,,1277677,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-01-29,,,8060928,01292025 RDA Board Meeting Minutes Final_exppdf.pdf
2025-02-12,2025,Vineyard RDA — 021225 RDA Minutes Final_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1242057.pdf,,,1242057,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-02-12,,,8060928,021225 RDA Minutes Final_exppdf.pdf
2025-02-26,2025,Vineyard RDA — 022625 RDA Final Meeting Minutes_unbound.pdf,,RDA,raw/RDA_2598_1277675.pdf,utah-pmn,https://www.utah.gov/pmn/files/1277675.pdf,,,1277675,2026-07-05,text,pdftotext-layout,recovered,2025-02-26,internal-pdf,2025-02-26,RDA_2598_1277675.pdf,text/RDA_2598_1277675.txt,121995,022625 RDA Final Meeting Minutes_unbound.pdf
2025-04-30,2025,Vineyard RDA — 04.30.2025 RDA Board Meeting Final Minutes_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1277631.pdf,,,1277631,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-04-30,,,8060928,04.30.2025 RDA Board Meeting Final Minutes_exppdf.pdf
2025-05-14,2025,Vineyard RDA — 05.14.2025 RDA Board Meeting Minutes - Final_exppdf.pdf,,RDA,raw/RDA_2598_1279467.pdf,utah-pmn,https://www.utah.gov/pmn/files/1279467.pdf,,,1279467,2026-07-05,text,pdftotext-layout,recovered,2025-05-14,internal-pdf,2025-05-14,RDA_2598_1279467.pdf,text/RDA_2598_1279467.txt,1930100,05.14.2025 RDA Board Meeting Minutes - Final_exppdf.pdf
2025-05-28,2025,Vineyard RDA — 5-28-25 RDA Meeting Minutes Final_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1286637.pdf,,,1286637,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-05-28,,,8060928,5-28-25 RDA Meeting Minutes Final_exppdf.pdf
2025-06-11,2025,Vineyard RDA — 06112025 RDA Meeting Minutes (Final)_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1292165.pdf,,,1292165,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-06-11,,,8060928,06112025 RDA Meeting Minutes (Final)_exppdf.pdf
2025-06-25,2025,Vineyard RDA — 06242025 Redevelopment Agency Board Meeting - Final Minutes_exppdf.pdf,,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1340651.pdf,,,1340651,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2025-06-25,,,8060928,06242025 Redevelopment Agency Board Meeting - Final Minutes_exppdf.pdf
2026-04-28,2026,Vineyard RDA — 4.28.26 Approved Minutes with Sig.pdf,,RDA,raw/RDA_2598_1446363.pdf,utah-pmn,https://www.utah.gov/pmn/files/1446363.pdf,,,1446363,2026-07-05,scanned,tesseract-ocr,recovered,2026-04-28,internal-pdf-ocr,2026-04-28,RDA_2598_1446363.pdf,text/RDA_2598_1446363.txt,125306,4.28.26 Approved Minutes with Sig.pdf
2026-05-12,2026,Vineyard RDA — 5.12.26 Approved Minutes with Sig.pdf,,RDA,raw/RDA_2598_1446365.pdf,utah-pmn,https://www.utah.gov/pmn/files/1446365.pdf,,,1446365,2026-07-05,scanned,tesseract-ocr,recovered,2026-05-12,internal-pdf-ocr,2026-05-12,RDA_2598_1446365.pdf,text/RDA_2598_1446365.txt,386806,5.12.26 Approved Minutes with Sig.pdf
