year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,GREGORY D. WILDING,,2277,1,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,MARK HALES,,2250,2,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,STEVE AUSTIN,,1815,3,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,BILLY HESTERMAN,,1560,4,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,ALAN W. LORD,,1365,5,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,ERIC R. HAWKER,,1242,6,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,ERIK SWANSON,,1137,7,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,TONY ELEGANTE,,1089,8,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,BRIAN JAMES OSTLER,,876,9,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,ULISES FLYNN,,795,10,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Bluffdale Council At-Large,bluffdale,Council,At-Large,3,Unresolved Write-In,,0,11,13,false,statementofvotescastrpt.xlsx
2023,municipal primary,Cottonwood Heights Council District 2,cottonwood_heights,Council,2,1,SHARON DAURELLE,,2031,1,10,false,statementofvotescastrpt.xlsx
2023,municipal primary,Cottonwood Heights Council District 2,cottonwood_heights,Council,2,1,SUZANNE HYLAND,,1527,2,10,false,statementofvotescastrpt.xlsx
2023,municipal primary,Cottonwood Heights Council District 2,cottonwood_heights,Council,2,1,SCOTT BRACKEN,,1353,3,10,false,statementofvotescastrpt.xlsx
2023,municipal primary,Cottonwood Heights Council District 2,cottonwood_heights,Council,2,1,Unresolved Write-In,,0,4,10,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,FRED LOWRY,,10377,1,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,CAL ROBERTS,,10191,2,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,BRYN HEATHER JOHNSON,,7017,3,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,JORDAN DAVIS,,3759,4,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,LUCKY T. BOVO,,3210,5,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,TERRY SMITH,,3090,6,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,DANITA ROUZER,,2274,7,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Draper City Council At-Large,draper,Council,At-Large,3,Unresolved Write-In,,0,8,32,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 1,murray,Council,1,1,PAUL PICKETT,,1584,1,8,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 1,murray,Council,1,1,DAVID W. RODGERS,,807,2,8,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 1,murray,Council,1,1,AARON THOMPSON,,684,3,8,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 1,murray,Council,1,1,Unresolved Write-In,,0,4,8,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,ROSALBA DOMINGUEZ,,2154,1,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,CLARK BULLEN,,1488,2,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,JANICE STROBELL,,789,3,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,SCOTT GOODMAN,,480,4,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,LEANN PARKER-REED,,294,5,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Murray City Council District 3,murray,Council,3,1,Unresolved Write-In,,0,6,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council 4,sandy,Council,4,1,MARCI HOUSEMAN,,4845,1,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council 4,sandy,Council,4,1,SCOTT EARL,,3384,2,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council 4,sandy,Council,4,1,TERRI TAPP HRECHKOSY,,2706,3,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council 4,sandy,Council,4,1,Unresolved Write-In,,0,4,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,CYNDI SHARKEY,,18789,1,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,AARON DEKEYZER,,15096,2,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,JIM BENNETT,,10983,3,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,BROOKE CHRISTENSEN,,10932,4,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,MATTHEW OSTRANDER,,5658,5,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,PAUL Z. FORD,,4500,6,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,Sandy City Council At-Large,sandy,Council,At-Large,2,Unresolved Write-In,,0,7,102,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,BOB BEDORE,,2556,1,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,GARY LEANY,,2376,2,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,KAT WHITING,,900,3,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,JOHN PRICE,,837,4,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,KEVIN SEAL,,414,5,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 2,west_jordan,Council,2,1,Unresolved Write-In,,0,6,21,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 4,west_jordan,Council,4,1,DAVID F. PACK,,2562,1,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 4,west_jordan,Council,4,1,KENT SHELTON,,2544,2,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 4,west_jordan,Council,4,1,GLORIA VINDAS,,1968,3,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 4,west_jordan,Council,4,1,ALFREDO S. GONZALEZ,,573,4,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,City of West Jordan Council 4,west_jordan,Council,4,1,Unresolved Write-In,,0,5,23,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 1,west_valley,Council,1,1,TOM HUYNH,,2277,1,15,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 1,west_valley,Council,1,1,MARNI LEFEVRE,,1602,2,15,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 1,west_valley,Council,1,1,RICHARD NOWAK,,621,3,15,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 1,west_valley,Council,1,1,Unresolved Write-In,,0,4,15,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 3,west_valley,Council,3,1,WILL WHETSTONE,,3423,1,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 3,west_valley,Council,3,1,HEIDI ROGGENBUCK,,1671,2,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 3,west_valley,Council,3,1,JACOB GONZALEZ,,1110,3,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 3,west_valley,Council,3,1,JAMES (JACK) FENN,,939,4,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council 3,west_valley,Council,3,1,Unresolved Write-In,,0,5,14,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,DON CHRISTENSEN,,8880,1,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,SOPHIA HAWES-TINGEY,,6654,2,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,JIM VESOCK,,4434,3,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,STEVE ROSE,,3441,4,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,JESÚS R. JIMENEZ-VIVANCO,,2955,5,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,DARRELL R CURTIS,,2385,6,70,false,statementofvotescastrpt.xlsx
2023,municipal primary,West Valley City Council At-Large,west_valley,Council,At-Large,1,Unresolved Write-In,,0,7,70,false,statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY COUNCIL AT-LARGE,bluffdale,Council,At-Large,2,WENDY ASTON,,1959,1,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY COUNCIL AT-LARGE,bluffdale,Council,At-Large,2,MACKEY SMITH,,1860,2,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY COUNCIL AT-LARGE,bluffdale,Council,At-Large,2,JEFFREY STEELE,,1738,3,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY COUNCIL AT-LARGE,bluffdale,Council,At-Large,2,ALBERT ALLEN LARSEN,,1651,4,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY COUNCIL AT-LARGE,bluffdale,Council,At-Large,2,Unresolved Write-In,,0,5,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,1,NATALIE HALL,,1993,1,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,1,CONNIE PAVLAKIS,,1927,2,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,1,Unresolved Write-In,,0,3,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 3,cottonwood_heights,Council,3,1,SHAWN NEWELL,,1584,1,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 3,cottonwood_heights,Council,3,1,RANDY PRAZEN,,1013,2,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 3,cottonwood_heights,Council,3,1,Unresolved Write-In,,0,3,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 4,cottonwood_heights,Council,4,1,ELLEN BIRRELL,,2111,1,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 4,cottonwood_heights,Council,4,1,ERNIE KIM,,1011,2,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY COUNCIL DISTRICT 4,cottonwood_heights,Council,4,1,Unresolved Write-In,,0,3,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY MAYOR,cottonwood_heights,Mayor,,1,GAY LYNN BENNION,,6180,1,44,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY MAYOR,cottonwood_heights,Mayor,,1,MIKE WEICHERS,,4565,2,44,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,COTTONWOOD HEIGHTS CITY MAYOR,cottonwood_heights,Mayor,,1,Unresolved Write-In,,0,3,44,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY COUNCIL AT-LARGE (2 YEAR TERM),draper,Council,At-Large,1,KATHRYN DAHLIN,,4518,1,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY COUNCIL AT-LARGE (2 YEAR TERM),draper,Council,At-Large,1,BRAD BYINGTON,,3606,2,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY COUNCIL AT-LARGE (2 YEAR TERM),draper,Council,At-Large,1,Unresolved Write-In,,0,3,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY MAYOR,draper,Mayor,,1,TROY K. WALKER,,5910,1,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY MAYOR,draper,Mayor,,1,BRAXTEN RUTHERFORD,,2259,2,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,DRAPER CITY MAYOR,draper,Mayor,,1,Unresolved Write-In,,0,3,33,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF EMIGRATION CANYON COUNCIL AT-LARGE,emigration_canyon,Council,At-Large,1,ROBERTO PINON,,324,1,1,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF EMIGRATION CANYON COUNCIL AT-LARGE,emigration_canyon,Council,At-Large,1,JACOB STEED,,201,2,1,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF EMIGRATION CANYON COUNCIL AT-LARGE,emigration_canyon,Council,At-Large,1,Unresolved Write-In,,0,3,1,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 2,herriman,Council,2,1,TEDDY M HODGES,,1959,1,9,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 2,herriman,Council,2,1,Unresolved Write-In,,0,2,9,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 3,herriman,Council,3,1,MATT BASHAM,,1583,1,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 3,herriman,Council,3,1,HEATHER GARCIA,,1197,2,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 3,herriman,Council,3,1,Unresolved Write-In,,0,3,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 4 (2 YEAR TERM),herriman,Council,4,1,TERRAH ANDERSON,,1431,1,7,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY COUNCIL DISTRICT 4 (2 YEAR TERM),herriman,Council,4,1,Unresolved Write-In,,0,2,7,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,1,LORIN PALMER,,6884,1,39,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,1,TY R. BRADY,,2267,2,39,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,1,Unresolved Write-In,,0,3,39,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 1,holladay,Council,1,1,DAVID HAMMON SUNDWALL,,1159,1,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 1,holladay,Council,1,1,GRANT JACOB BILSTAD,,560,2,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 1,holladay,Council,1,1,Unresolved Write-In,,0,3,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 3,holladay,Council,3,1,NATALIE BELLAMY BRADLEY,,1068,1,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 3,holladay,Council,3,1,BAILEE JONES,,696,2,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY COUNCIL DISTRICT 3,holladay,Council,3,1,Unresolved Write-In,,0,3,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY MAYOR,holladay,Mayor,,1,PAUL S FOTHERINGHAM,,5601,1,31,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY MAYOR,holladay,Mayor,,1,DAREN A. WATTS,,4219,2,31,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,HOLLADAY CITY MAYOR,holladay,Mayor,,1,Unresolved Write-In,,0,3,31,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 2,kearns,Council,2,1,LYNDSAY LONGTIN,,420,1,4,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 2,kearns,Council,2,1,T JORDAN HANSEN,,304,2,4,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 2,kearns,Council,2,1,Unresolved Write-In,,0,3,4,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 4,kearns,Council,4,1,LORRIN P. COLBY JR.,,516,1,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 4,kearns,Council,4,1,ROGER C SNOW,,377,2,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS COUNCIL DISTRICT 4,kearns,Council,4,1,Unresolved Write-In,,0,3,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS MAYOR,kearns,Mayor,,1,MICHAEL JESSE XON VALDEZ,,1932,1,20,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS MAYOR,kearns,Mayor,,1,TINA MARIE SNOW,,1420,2,20,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,CITY OF KEARNS MAYOR,kearns,Mayor,,1,Unresolved Write-In,,0,3,20,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 2,magna,Council,2,1,MEGAN L. OLSEN,,431,1,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 2,magna,Council,2,1,ERIC GORDON BARNEY,,199,2,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 2,magna,Council,2,1,Unresolved Write-In,,0,3,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 4,magna,Council,4,1,TERRY GEORGE,,323,1,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 4,magna,Council,4,1,TRISH A. HULL,,289,2,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY COUNCIL DISTRICT 4,magna,Council,4,1,Unresolved Write-In,,0,3,3,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY MAYOR,magna,Mayor,,1,MICKEY M SUDBURY,,2260,1,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY MAYOR,magna,Mayor,,1,ALEXANDER J. ADRIANO,,1196,2,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MAGNA CITY MAYOR,magna,Mayor,,1,Unresolved Write-In,,0,3,17,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,1,BRYANT BROWN,,788,1,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,1,RAINER LILBOK,,243,2,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,1,Unresolved Write-In,,0,3,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 5,midvale,Council,5,1,DENECE MIKOLASH,,505,1,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 5,midvale,Council,5,1,JAMIE STEVERSON,,254,2,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY COUNCIL DISTRICT 5,midvale,Council,5,1,Unresolved Write-In,,0,3,5,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY MAYOR,midvale,Mayor,,1,DUSTIN GETTEL,,3192,1,34,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY MAYOR,midvale,Mayor,,1,BRANDEE BOYER,,1075,2,34,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY MAYOR,midvale,Mayor,,1,DAVID B FAIR,,975,3,34,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MIDVALE CITY MAYOR,midvale,Mayor,,1,Unresolved Write-In,,0,4,34,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 2,millcreek,Council,2,1,THOM DESIRANT,,1681,1,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 2,millcreek,Council,2,1,ANGIE GRAY,,1156,2,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 2,millcreek,Council,2,1,Unresolved Write-In,,0,3,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 4,millcreek,Council,4,1,BEV UIPI,,3288,1,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 4,millcreek,Council,4,1,CONNOR JETT GALE,,723,2,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MILLCREEK CITY COUNCIL DISTRICT 4,millcreek,Council,4,1,Unresolved Write-In,,0,3,13,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,1,PAMELA JANE COTTER,,1423,1,11,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,1,JARED MICHAEL EBORN,,1175,2,11,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,1,Unresolved Write-In,,0,3,11,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 3 (2 YEAR TERM),murray,Council,3,1,CLARK BULLEN,,1336,1,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 3 (2 YEAR TERM),murray,Council,3,1,BEN PECK,,1031,2,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 3 (2 YEAR TERM),murray,Council,3,1,Unresolved Write-In,,0,3,14,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 4,murray,Council,4,1,DIANE TURNER,,1435,1,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY COUNCIL DISTRICT 4,murray,Council,4,1,Unresolved Write-In,,0,2,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY MAYOR,murray,Mayor,,1,BRETT A. HALES,,6490,1,53,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY MAYOR,murray,Mayor,,1,BRUCE E TURNER,,4005,2,53,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,MURRAY CITY MAYOR,murray,Mayor,,1,Unresolved Write-In,,0,3,53,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 3,riverton,Council,3,1,ALEXANDER A. JOHNSON,,1546,1,7,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 3,riverton,Council,3,1,RUSTY LANCE,,702,2,7,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 3,riverton,Council,3,1,Unresolved Write-In,,0,3,7,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 4,riverton,Council,4,1,SHANNON SMITH,,1987,1,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 4,riverton,Council,4,1,DARREN J. PARK,,812,2,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY COUNCIL DISTRICT 4,riverton,Council,4,1,Unresolved Write-In,,0,3,8,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,1,TISH BUROKER,,7687,1,35,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,1,TAWNEE MCCAY,,3284,2,35,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,1,Unresolved Write-In,,0,3,35,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,1,BROOKE CHRISTENSEN,,2378,1,23,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,1,SHANA DAVIS,,2033,2,23,false,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,1,Unresolved Write-In,,0,3,23,false,2025-general-election-statementofvotescastrpt.xlsx
