year,election_date,election_type,source_file,sheet,contest,candidate,parsed_sum,certified_total,delta,suppressed_cells,status
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),BERNIE SANDERS,48183,48183,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),JOSEPH R. BIDEN,21661,21661,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),ELIZABETH WARREN,21002,21002,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),MICHAEL R. BLOOMBERG,18311,18311,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),PETE BUTTIGIEG,10517,10517,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),AMY KLOBUCHAR,3777,3777,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),TULSI GABBARD,694,694,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),ANDREW YANG,366,366,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),TOM STEYER,310,310,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),MARIANNE WILLIAMSON,88,88,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),JULIÃN CASTRO,62,62,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),CORY BOOKER,49,49,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),ROQUE DE LA FUENTE,48,48,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),NATHAN BLOXHAM,25,25,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,2,PRESIDENT OF THE UNITED STATES (DEM),DEVAL PATRICK,18,18,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),DONALD J. TRUMP,74980,74980,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),BILL WELD,8514,8514,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),JOE WALSH,2639,2639,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),MATTHEW JOHN MATERN,1999,1999,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),ROBERT ARDINI,1303,1303,0,0,exact
2020,2020-03-03,presidential primary,2020-03-03-presidential-primary-sovc.xls,3,PRESIDENT OF THE UNITED STATES (REP),BOB ELY,461,461,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,2,U.S. REPRESENTATIVE DISTRICT #4 (REP),BURGESS OWENS,38121,38121,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,2,U.S. REPRESENTATIVE DISTRICT #4 (REP),KIM COLEMAN,22097,22097,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,2,U.S. REPRESENTATIVE DISTRICT #4 (REP),JAY &quot;JAYMAC&quot; MCFARLAND,20038,20038,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,2,U.S. REPRESENTATIVE DISTRICT #4 (REP),TRENT CHRISTENSEN,9331,9331,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,3,GOVERNOR (REP),JON HUNTSMAN JR. / MICHELLE KAUFUSI,74997,74997,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,3,GOVERNOR (REP),SPENCER J. COX / DEIDRE M. HENDERSON,53161,53161,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,3,GOVERNOR (REP),GREG HUGHES / VICTOR IVERSON,24325,24325,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,3,GOVERNOR (REP),THOMAS E. WRIGHT / ROB BISHOP,10680,10680,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,4,STATE ATTORNEY GENERAL (REP),SEAN D. REYES,79658,79658,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,4,STATE ATTORNEY GENERAL (REP),DAVID O. LEAVITT,77287,77287,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,5,STATE SENATE DISTRICT #6 (REP),WAYNE A. HARPER,6898,6898,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,5,STATE SENATE DISTRICT #6 (REP),KAREN L. HYATT,6780,6780,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,6,STATE SENATE DISTRICT #10 (REP),LINCOLN FILLMORE,12100,12100,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,6,STATE SENATE DISTRICT #10 (REP),RICH CUNNINGHAM,10502,10502,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,7,STATE REPRESENTATIVE DISTRICT #33 (DEM),FATIMA DIRIE,707,707,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,7,STATE REPRESENTATIVE DISTRICT #33 (DEM),OFA MATAGI,334,334,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,8,STATE REPRESENTATIVE DISTRICT #42 (REP),JORDAN TEUSCHER,4034,4034,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,8,STATE REPRESENTATIVE DISTRICT #42 (REP),AARON STARKS,2948,2948,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,9,STATE REPRESENTATIVE DISTRICT #47 (REP),STEVE CHRISTIANSEN,2998,2998,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,9,STATE REPRESENTATIVE DISTRICT #47 (REP),NATHAN BROWN,2164,2164,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,10,STATE BOARD OF EDUCATION DISTRICT #10 (REP),MOLLY L. HART,22101,22101,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,10,STATE BOARD OF EDUCATION DISTRICT #10 (REP),DAVID LINFORD,10741,10741,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,11,COUNTY COUNCIL DISTRICT #2 (REP),DAVE ALVORD,11270,11270,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,11,COUNTY COUNCIL DISTRICT #2 (REP),FRED C. COX,9875,9875,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,12,COUNTY COUNCIL DISTRICT #6 (REP),DEA THEODORE,16926,16926,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,12,COUNTY COUNCIL DISTRICT #6 (REP),MAX BURDICK,13509,13509,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,13,COUNTY COUNCIL DISTRICT #6 (DEM),TERRI TAPP HRECHKOSY,4369,4369,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,13,COUNTY COUNCIL DISTRICT #6 (DEM),AARON DEKEYZER,3456,3456,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,14,GRANITE SCHOOL BOARD DISTRICT #1,JULIE JACKSON,7741,7741,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,14,GRANITE SCHOOL BOARD DISTRICT #1,MAX CHANG,4964,4964,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,14,GRANITE SCHOOL BOARD DISTRICT #1,TODD E. ZENGER,3971,3971,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,14,GRANITE SCHOOL BOARD DISTRICT #1,FRANCE BARRAL,2385,2385,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,15,GRANITE SCHOOL BOARD DISTRICT #2,CLARKE B. NELSON,3595,3595,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,15,GRANITE SCHOOL BOARD DISTRICT #2,STARLEEN ORULLIAN,3518,3518,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,15,GRANITE SCHOOL BOARD DISTRICT #2,JERRY HASLAM,3085,3085,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,16,SALT LAKE CITY SCHOOL BOARD DISTRICT #1,JOEL-LEHI ORGANISTA,1031,1031,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,16,SALT LAKE CITY SCHOOL BOARD DISTRICT #1,JOANN A. GRAVES,635,635,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,16,SALT LAKE CITY SCHOOL BOARD DISTRICT #1,DAVID HOLLINS,571,571,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,16,SALT LAKE CITY SCHOOL BOARD DISTRICT #1,LACEY SKIPPS-HOLA,476,476,0,0,exact
2020,2020-06-30,primary,2020-06-30-primary-sovc.xls,16,SALT LAKE CITY SCHOOL BOARD DISTRICT #1,MICHAEL ANTHONY VALDEZ,295,295,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,JOSEPH R. BIDEN / KAMALA D. HARRIS,289906,289906,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,DONALD J. TRUMP / MICHAEL R. PENCE,230174,230174,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,JO JORGENSEN / JEREMY COHEN,12219,12219,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,WRITE-IN,5406,5406,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,KANYE WEST / MICHELLE TIDBALL,2590,2590,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,HOWIE HAWKINS / ANGELA WALKER,2203,2203,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,DON BLANKENSHIP / WILLIAM MOHR,1570,1570,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,BROCK PIERCE / KARLA BALLARD,947,947,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,JOE MCHUGH / ELIZABETH STORM,778,778,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,GLORIA LA RIVA,579,579,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,BRIAN CARROLL,136,136,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,JADE SIMMONS / CLAUDELIAH J. ROZE,58,58,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,TOM HOEFLING,13,13,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,PRESIDENT R. BODDIE / ERIC C. STONEHAM,1,1,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,KATHERINE FORBES,1,1,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,2,PRESIDENT OF THE UNITED STATES,PRINCESS KHADIJAH M. JACOB-FAMBRO / KHADIJAH MARYAM JACOB SR.,0,0,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,3,U.S. REPRESENTATIVE DISTRICT #2,KAEL WESTON,76278,76278,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,3,U.S. REPRESENTATIVE DISTRICT #2,CHRIS STEWART,36018,36018,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,3,U.S. REPRESENTATIVE DISTRICT #2,J. ROBERT LATHAM,4684,4684,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,JOHN CURTIS,57520,57520,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,DEVIN D. THORPE,44360,44360,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,DANIEL CLYDE CUMMINGS,1487,1487,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,THOMAS G. MCNEILL,1320,1320,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,WRITE-IN,116,116,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,TREY ROBINSON,58,58,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,4,U.S. REPRESENTATIVE DISTRICT #3,J L F,0,0,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,BEN MCADAMS,158035,158035,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,BURGESS OWENS,130519,130519,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,JOHN MOLNAR,10259,10259,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,JONIA M BRODERICK,6453,6453,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,WRITE-IN,593,593,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,5,U.S. REPRESENTATIVE DISTRICT #4,JONATHAN L. PETERSON,23,23,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,SPENCER J. COX / DEIDRE M. HENDERSON,266177,266177,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,CHRIS PETERSON / KARINA BROWN,238249,238249,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,DANIEL RHEAD COTTAM / BARRY EVAN SHORT,16001,16001,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,GREG DUERDEN / WAYNE HILL,6137,6137,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,WRITE-IN,4377,4377,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,MADELINE KAZANTZIS / ED KENNEDY,2193,2193,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,KRISTENA M. CONLIN,153,153,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,RICHARD T. WHITNEY,53,53,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,6,GOVERNOR,TYLER SCOTT BATTY / GREGORY C. JOHNSON,3,3,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,7,ATTORNEY GENERAL,GREG SKORDAS,257002,257002,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,7,ATTORNEY GENERAL,SEAN D. REYES,237158,237158,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,7,ATTORNEY GENERAL,RUDY J. BAUTISTA,29189,29189,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,8,STATE AUDITOR,JOHN 'FRUGAL' DOUGALL,311457,311457,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,8,STATE AUDITOR,BRIAN L. FABBI,89543,89543,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,8,STATE AUDITOR,JEFFREY L. OSTLER,68938,68938,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,9,STATE TREASURER,DAVID DAMSCHEN,310000,310000,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,9,STATE TREASURER,JOSEPH SPECIALE,97351,97351,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,9,STATE TREASURER,RICHARD PROCTOR,58438,58438,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,10,STATE SENATE DISTRICT #1,LUZ ESCAMILLA,17764,17764,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,10,STATE SENATE DISTRICT #1,JIM WHITED,9681,9681,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,11,STATE SENATE DISTRICT #6,WAYNE A. HARPER,23525,23525,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,11,STATE SENATE DISTRICT #6,ERIKA LARSEN,18774,18774,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,12,STATE SENATE DISTRICT #8,KATHLEEN RIEBE,28811,28811,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,12,STATE SENATE DISTRICT #8,BRIAN ZEHNDER,22078,22078,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,13,STATE SENATE DISTRICT #10,LINCOLN FILLMORE,44126,44126,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,13,STATE SENATE DISTRICT #10,DAN MCCLELLAN,23586,23586,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,14,STATE SENATE DISTRICT #13,JAKE ANDEREGG,8851,8851,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,15,STATE SENATE DISTRICT #23,TODD WEILER,2742,2742,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,15,STATE SENATE DISTRICT #23,WRITE-IN,354,354,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,15,STATE SENATE DISTRICT #23,MARCI GREEN CAMPBELL,246,246,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,16,STATE REPRESENTATIVE DISTRICT #22,CLARE COLLARD,7239,7239,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,16,STATE REPRESENTATIVE DISTRICT #22,ANTHONY E. LOUBET,6973,6973,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,17,STATE REPRESENTATIVE DISTRICT #23,SANDRA HOLLINS,7879,7879,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,17,STATE REPRESENTATIVE DISTRICT #23,BRADLEY A. BORDEN,2825,2825,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,18,STATE REPRESENTATIVE DISTRICT #24,JEN DAILEY-PROVOST,18119,18119,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,19,STATE REPRESENTATIVE DISTRICT #25,JOEL K. BRISCOE,16475,16475,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,19,STATE REPRESENTATIVE DISTRICT #25,KAREL JOY MCDONOUGH,2827,2827,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,19,STATE REPRESENTATIVE DISTRICT #25,CABOT W. NELSON,607,607,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,20,STATE REPRESENTATIVE DISTRICT #26,ANGELA ROMERO,10824,10824,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,21,STATE REPRESENTATIVE DISTRICT #28,BRIAN S. KING,15138,15138,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,21,STATE REPRESENTATIVE DISTRICT #28,CAROL L. HUNTER,5933,5933,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,22,STATE REPRESENTATIVE DISTRICT #30,MIKE WINDER,7611,7611,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,22,STATE REPRESENTATIVE DISTRICT #30,"ROBERT S. BURCH, JR.",5443,5443,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,23,STATE REPRESENTATIVE DISTRICT #31,ELIZABETH L. WEIGHT,6261,6261,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,23,STATE REPRESENTATIVE DISTRICT #31,MATT MACPHERSON,4799,4799,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,24,STATE REPRESENTATIVE DISTRICT #32,SUZANNE HARRISON,11405,11405,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,24,STATE REPRESENTATIVE DISTRICT #32,CINDIE QUINTANA,9301,9301,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,25,STATE REPRESENTATIVE DISTRICT #33,CRAIG HALL,5398,5398,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,25,STATE REPRESENTATIVE DISTRICT #33,FATIMA DIRIE,5252,5252,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,26,STATE REPRESENTATIVE DISTRICT #34,KAREN KWAN,8558,8558,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,26,STATE REPRESENTATIVE DISTRICT #34,DAVID YOUNG,6458,6458,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,27,STATE REPRESENTATIVE DISTRICT #35,MARK A. WHEATLEY,9867,9867,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,27,STATE REPRESENTATIVE DISTRICT #35,LUKE GUSTAFSON,4031,4031,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,27,STATE REPRESENTATIVE DISTRICT #35,ADAM C. BEAN,662,662,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,28,STATE REPRESENTATIVE DISTRICT #36,DOUG OWENS,14350,14350,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,28,STATE REPRESENTATIVE DISTRICT #36,LISA BAGLEY,9365,9365,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,28,STATE REPRESENTATIVE DISTRICT #36,NISHAN BEGLARIAN,321,321,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,29,STATE REPRESENTATIVE DISTRICT #37,CAROL SPACKMAN MOSS,13037,13037,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,29,STATE REPRESENTATIVE DISTRICT #37,MARYANN CHRISTENSEN,8288,8288,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,30,STATE REPRESENTATIVE DISTRICT #38,ASHLEE MATTHEWS,6143,6143,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,30,STATE REPRESENTATIVE DISTRICT #38,ERIC HUTCHINGS,5747,5747,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,31,STATE REPRESENTATIVE DISTRICT #39,JIM DUNNIGAN,7836,7836,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,31,STATE REPRESENTATIVE DISTRICT #39,LYNETTE WENDEL,7752,7752,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,32,STATE REPRESENTATIVE DISTRICT #40,STEPHANIE PITCHER,13261,13261,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,32,STATE REPRESENTATIVE DISTRICT #40,JEREMIAH K CLARK,5841,5841,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,32,STATE REPRESENTATIVE DISTRICT #40,WRITE-IN,26,26,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,32,STATE REPRESENTATIVE DISTRICT #40,DAVID A ELSE,7,7,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,33,STATE REPRESENTATIVE DISTRICT #41,MARK A. STRONG,17312,17312,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,33,STATE REPRESENTATIVE DISTRICT #41,WENDY GARVIN,6032,6032,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,33,STATE REPRESENTATIVE DISTRICT #41,DAVID M LUNDGREN,1602,1602,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,34,STATE REPRESENTATIVE DISTRICT #42,JORDAN TEUSCHER,14011,14011,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,34,STATE REPRESENTATIVE DISTRICT #42,SAMUEL WINKLER,8749,8749,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,34,STATE REPRESENTATIVE DISTRICT #42,RYAN BOUDWIN,1178,1178,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,35,STATE REPRESENTATIVE DISTRICT #43,CHERYL ACTON,7988,7988,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,35,STATE REPRESENTATIVE DISTRICT #43,DIANE LEWIS,6443,6443,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,35,STATE REPRESENTATIVE DISTRICT #43,JEFFERSON BARDIN,825,825,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,36,STATE REPRESENTATIVE DISTRICT #44,ANDREW STODDARD,10346,10346,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,36,STATE REPRESENTATIVE DISTRICT #44,KYLE BIRD,7498,7498,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,36,STATE REPRESENTATIVE DISTRICT #44,JOHN JACKSON,733,733,0,0,exact
2020,2020-11-03,general,2020-11-03-general-election-sovc.xlsx,37,STATE REPRESENTATIVE DISTRICT #45,STEVE ELIASON,9748,9748,0,0,exact
