EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
67386,3746,138,"Budget Adjustment: The Salt Palace Requests to Transfer $147,000 in Under-Expend Budget from the Concourse Carpet Project to the Ballroom Lighting Replacement Project",11326,,Discussion Items,Suzanne Harrison,Natalie Pinkney,Pass,approved,34,41
67387,3746,138,"Budget Adjustment: Flood Control Requests to Transfer $125,000 from the Surplus Canal Rehabilitation Project to Flood Control Engineering's Operating Budget for the Purchase of Two Remote-Operated Robotic Mowers",11325,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,33,39
67389,3746,138,"Budget Adjustment: Parks and Recreation Requests to True-up the Budget for Two Sugar House Park Pavilion Projects, Recognizing Total Costs of $155,275 and Expected Revenue of $236,825 from Salt Lake City, Which Shares Costs 50/50 with the County",11322,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,32,37
67390,3746,138,"Budget Adjustment: Arts and Culture Requests to Re-budget $148,921 for Two Capital Projects at the Rose Wagner Theater and One Capital Project at the Capitol Theater",11321,,Discussion Items,Natalie Pinkney,Suzanne Harrison,Pass,approved,31,35
67391,3746,138,"Budget Adjustment: The Clerk’s Office Requests $20,000 for the State Legislative Audit of Election Equipment as Discussed and Approved on February 11, 2025",11320,,Discussion Items,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,30,33
67392,3746,138,2025 Tax Sale Recertification,11328,,Tax Letters,,,,,21,21
67393,3746,138,2025 Tax Sale Removal of $250 Admin Fee,11329,,Tax Letters,,,,,22,22
67395,3746,138,Consideration of 2025 Discounts and Promotions Plan for Clark Planetarium,11314,,Discussion Items,,,,,11,10
67396,3746,138,"Parks and Recreation Advisory Board Appointment:
-Ashley Anderson, Salt Lake City School District

Reappointment:
-John Warnas, District 2
-Robynn Masters, District 1",11315,,Discussion Items,,,,,13,12
67398,3746,138,"Incentive Plan over the $3,000 Threshold",11318,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,29,31
67399,3746,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",11317,,Discussion Items,,,,,28,30
67401,3746,138,Consideration of Amendments to County HR Policy 4-200: Leave Practices,11331,,Discussion Items,Laurie Stringham,Natalie Pinkney,Pass,approved,43,55
67402,3746,138,"First Reading of an Ordinance of General Revision, Amending Section 19.15.140, Entitled “Retention of Single-Family Residence Status and Verification of Water and Sewer” of the Salt Lake Code Of Ordinances, 2001, to Allow Separate Metering for Detached Accessory Dwelling Units; and Making Other Related Changes",11332,,Discussion Items,,,,,41,51
67404,3746,138,"Approval of March 18, 2025 County Council Minutes",11335,,Minutes,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,24,24
67408,3746,138,"Board of Health Reappointments:
-Kalina Duncan, At-Large Member",11316,,Discussion Items,,,,,12,11
67411,3746,138,"Public Hearing to Receive Public Comment About the Proposed Ordinance of General Revision, Amending Section 19.15.140, Entitled “Retention of Single-Family Residence Status and Verification of Water and Sewer” of the Salt Lake Code Of Ordinances, 2001, to Allow Separate Metering for Detached Accessory Dwelling Units; and Making Other Related Changes",11336,,Discussion Items,,,,,39,49
67428,3746,138,"Consideration of Rescission of the 2025 Sundance Contribution of $150,000",11337,,Discussion Items,Suzanne Harrison,Sheldon Stewart,Pass,approved,37,46
67458,3746,138,,,,,,,,,,9
67459,3746,138,,,,,,,,,,15
67460,3746,138,,,,,,,,,,25
67461,3746,138,,,,,,,,,,29
67462,3746,138,,,,,,,,,,32
67463,3746,138,,,,,,,,,,34
67464,3746,138,,,,,,,,,,36
67465,3746,138,,,,,,,,,,38
67466,3746,138,,,,,,,,,,40
67467,3746,138,,,,,,,,,,42
67468,3746,138,,,,,,,,,,44
67469,3746,138,,,,,,,,,,47
67470,3746,138,,,,,,,,,,52
67471,3746,138,,,,,,,,,,54
67472,3746,138,,,,,,,,,,56
67273,3747,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.
",,,,,,,,1,
67274,3747,138,"Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed
below, including final action, may be taken.

This meeting will be simulcast via Webex so the public and members of the Council may
participate electronically. The link to access the Cisco Webex is listed below.The Council will
also broadcast live-streams of its meetings on Facebook Live, which may be accessed at
http://www.facebook.com/slcocouncil/.

Cisco Webex link:

https://slco.webex.com/weblink/register/rb08bd086065c3443f9e618fd1858c4d9

Further instructions about participating in this meeting can be found at
https://slco.org/council/agendas-minutes/. Minutes and recordings of past Council Meetings can
be found at https://slco.legistar.com/calendar.aspx.",,,,,,,,2,
67275,3747,138,CALL TO ORDER ,,,,,,,,3,1
67276,3747,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
67277,3747,138,PUBLIC COMMENT,,,,,,,,5,3
67279,3747,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
67280,3747,138,County Council Members,,,,,,,,7,5
67281,3747,138,County Mayor,,,,,,,,8,6
67282,3747,138,Other Elected County Officials,,,,,,,,9,7
67283,3747,138,WORK SESSION,,,,,,,,34,35
67284,3747,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,43,47
67285,3747,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,46,53
67287,3747,138,APPROVAL OF TAX LETTERS,,,,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,23,23
67288,3747,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,21,20
67289,3747,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,33,34
67290,3747,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,50,59
67291,3747,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,51,60
67292,3747,138,OTHER BUSINESS,,,,,,,,56,65
67293,3747,138,ADJOURN,,,,,,,,57,66
67294,3747,138,CONSENT ITEMS,,,,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,10,8
67554,3747,138,Presentation on the Home Visiting Program,11390,,Discussion Items,,,,,39,43
67577,3747,138,"Final Adoption of an Ordinance of the Legislative Body of Salt Lake County, Utah, Repealing Chapter 9.26 of the Salt Lake County Code of Ordinances, 2001, Entitled “Fluoridation of Public Water Supplies in Salt Lake County”",11394,,Discussion Items,Sheldon Stewart,Laurie Stringham,Pass,approved,48,56
67578,3747,138,Salt Lake County DA Office Disclosure Form - Jeff Hall,11393,,Discussion Items,,,,,22,22
67602,3747,138,Transfer Payment from Personal Property to Real Property,11397,,Tax Letters,,,,,24,25
67603,3747,138,Transfer Payment from Personal Property to Real Property,11398,,Tax Letters,,,,,25,26
67604,3747,138,Tax Administration’s Tax Letters,11405,,Tax Letters,,,,,28,29
67605,3747,138,Tax Administration’s Tax Letters,11406,,Tax Letters,,,,,29,30
67628,3747,138,Tax Administration’s Primary Residential Exemption Letters,11410,,Tax Letters,,,,,31,32
67629,3747,138,Tax Administration’s Waivers of Penalty and Interest Letters,11411,,Tax Letters,,,,,32,33
67630,3747,138,Tax Administration’s Request Under Utah Code § 59-2-1321 to Refund Certain Taxes Paid,11408,,Tax Letters,,,,,30,31
67633,3747,138,"Public Hearing to Receive Public Comment Concerning  the  Proposed  Disposition  and  Sale  of  Certain  Significant  Parcels  of  Real  Property  Owned  by  Salt Lake  County, Consisting  of  Approximately  6.5 Acres,  and Located  at  Approximately  55 South  300 West,  in  Salt  Lake City, Utah",11412,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,open the public hearing,45,50
67643,3747,138,"Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Holladay City for the Contribution of $22,500.00 of TRCC Funds to Fund the Design and Renovation Services for the Holladay City Auditorium Renovation Project",11414,,Discussion Items,,,,,13,12
67645,3747,138,Clerk Update on Results of Utah State Legislative Audit: A Performance Audit of Election Cybersecurity,11415,,Discussion Items,,,,,42,46
67646,3747,138,Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of Amendment 1 to the Interlocal Cooperation Agreement Between Salt Lake County and City of Holladay for the Contribution of TRCC Funds to Help Fund Construction of Holladay Park Historic Walk,11417,,Discussion Items,,,,,16,15
67664,3747,138,"Set a Public Hearing for 1:30 PM on May 20, 2025, to Receive Public Comment on the Transfer and Conveyance of Real Property Located at 8802 West 2600 South in Magna City",11407,,Public Hearings and Notices,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,44,48
67665,3747,138,Presentation on an Audit of Criminal Justice Services,11418,,Discussion Items,,,,,41,45
67666,3747,138,DMV Registration Refunds,11421,,Tax Letters,,,,,26,27
67667,3747,138,Proclamation Honoring National Therapy Animal Day,11424,,Discussion Items,,,,,52,61
67685,3747,138,Presentation on Salt Lake County’s Feedback for the Wasatch Choice Vision,11399,,Discussion Items,,,,,40,44
67686,3747,138,"Consideration of a Resolution of the Salt Lake County Council Approving the Recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $57,000 of County Corridor Preservation Funds to Herriman City to be Used by the City to Acquire Certain Property for Transportation Purposes",11400,,Discussion Items,,,,,18,17
67687,3747,138,"Consideration of a Resolution of the Salt Lake County Council approving the recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $587,955 of County Corridor Preservation Funds to Bluffdale City to be Used by the City to Acquire Certain Property for Transportation Purposes",11401,,Discussion Items,,,,,19,18
67688,3747,138,"Consideration of a Resolution of the Salt Lake County Council approving the recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $559,500 of County Corridor Preservation Funds to Bluffdale City to be Used by the City to Acquire Certain Property for Transportation Purposes",11402,,Discussion Items,,,,,20,19
67689,3747,138,"Consideration of a Resolution of the Salt Lake County Council Approving the Recommendation of the Salt Lake County Council of Governments Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $332,500 of County Corridor Preservation Funds to the Greater Salt Lake Municipal Services District to be Used by the District to Acquire Certain Property for Transportation Purposes in Magna City",11403,,Discussion Items,,,,,17,16
67690,3747,138,"Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Millcreek for the Contribution of $1,503,069.00 of TRCC Funds To Help Fund Construction of the Millcreek Common Phase II Open Space Project",11404,,Discussion Items,,,,,14,13
67692,3747,138,"Acceptance of In-Kind Donation in the Value of $2,815 for the 1st Quarter 2025 of Donations to Animal Services",11409,,Discussion Items,,,,,11,10
67693,3747,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Reports",11425,,Discussion Items,,,,,35,36
67694,3747,138,"Consideration of a Resolution of the Salt Lake County Council Declaring Surplus Real Property and Approving and Authorizing the Sale of the Same Surplus Real Property and Authorizing the Mayor to Enter into a Purchase and Sale of real Property Agreement with SEG Real Estate Downtown, LLC",11427,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,47,54
67695,3747,138,Proclamation Honoring the National Day of Prayer,11428,,"Proclamations, Declarations and Other Ceremonial or Commemorative Matters",,,,,53,62
67696,3747,138,Proclamation Honoring National Child Abuse Prevention Month,11429,,"Proclamations, Declarations and Other Ceremonial or Commemorative Matters",,,,,54,63
67697,3747,138,"Budget Adjustment: The Office of Regional Development Requests to Recognize $100,000 in One-Time Revenue and Corresponding Expense of a Qualified Contractor to Update the County’s General Plans to Incorporate a Water Use and Preservation Element as Required by Utah Code 17-27a-403",11430,,Discussion Items,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,36,37
67698,3747,138,Assessor’s Tax Letters,11431,,Tax Letters,,,,,27,28
67699,3747,138,"First Reading of An Ordinance of the Legislative Body of Salt Lake County, Utah Amending Chapter 2.50 of the Salt Lake County Code of Ordinances, 2001, Entitled “County Constables” in Order to Update Provisions Related to the Appointment of Constables by Salt Lake County ",11432,,Discussion Items,,,,,49,58
67705,3747,138,"Acceptance of Donation in the Value of $33,391.71 from the Friends of the Children’s Justice Center",11419,,Consent Item,,,,,12,11
67710,3747,138,"Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and City of Taylorsville for a Contribution of  $1,503,070.00 of TRCC Funds to Help Fund Construction of Summit Park",11395,,Discussion Items,,,,,15,14
67711,3747,138,National County Government Day Proclamation,11437,,Discussion Items,,,,,55,64
67712,3747,138,"Budget Adjustment: The District Attorney’s Office Requests to Transfer $149,301 from Personnel Budget for a Time-Limited Position Funded by the Department of Justice Enhancing Investigations and Prosecution Grant to Operations, in order to Pay the UPD for Providing an Employee to Fulfill the Grant’s Obligations.",11438,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved,37,39
67713,3747,138,"Budget Adjustment: Parks & Recreation Requests $100,000 from Golf Fund Balance to Replace the Submersible Transfer Pumps and Related Components at Old Mill Golf Course",11439,,Discussion Items,Laurie Stringham,Suzanne Harrison,Pass,approved,38,41
67790,3747,138,,,,,,,,,,52
67791,3747,138,,,,,,,,,,9
67792,3747,138,,,,,,,,,,21
67793,3747,138,,,,,,,,,,24
67794,3747,138,,,,,,,,,,38
67795,3747,138,,,,,,,,,,40
67796,3747,138,,,,,,,,,,42
67797,3747,138,,,,,,,,,,49
67798,3747,138,,,,,,,,,,51
67799,3747,138,,,,,,,,,,55
67800,3747,138,,,,,,,,,,57
67338,3748,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.
",,,,,,,,1,
67339,3748,138,"Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed
below, including final action, may be taken.

This meeting will be simulcast via Webex so the public and members of the Council may
participate electronically. The link to access the Cisco Webex is listed below.The Council will
also broadcast live-streams of its meetings on Facebook Live, which may be accessed at
http://www.facebook.com/slcocouncil/.

Cisco Webex link:

https://slco.webex.com/weblink/register/re38df6c19f423967b170294ad56858ae

Further instructions about participating in this meeting can be found at
https://slco.org/council/agendas-minutes/. Minutes and recordings of past Council Meetings can
be found at https://slco.legistar.com/calendar.aspx.",,,,,,,,2,
67340,3748,138,CALL TO ORDER ,,,,,,,,3,1
67341,3748,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
67342,3748,138,PUBLIC COMMENT,,,,,,,,5,3
67343,3748,138,"CONSENT ITEMS
",,,,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,10,8
67344,3748,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
67345,3748,138,County Council Members,,,,,,,,7,5
67346,3748,138,County Mayor,,,,,,,,8,6
67347,3748,138,Other Elected County Officials,,,,,,,,9,7
67348,3748,138,WORK SESSION,,,,,,,,20,19
67349,3748,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,32,37
67350,3748,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,35,42
67352,3748,138,APPROVAL OF TAX LETTERS,,,,,,,,17,15
67353,3748,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,16,14
67354,3748,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,18,16
67355,3748,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,41,52
67356,3748,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,42,53
67357,3748,138,OTHER BUSINESS,,,,,,,,43,54
67358,3748,138,ADJOURN,,,,,,,,45,57
67359,3748,138,Presentation on the Salt Lake Temple Square Project,11304,,Discussion Items,,,,,22,21
67360,3748,138,TIME CERTAIN 2:30PM,,,,,,,,21,20
67406,3748,138,"Board of Health Appointment: (Interview)
-Dr. Carol Osborn, Licensed Health Care",11334,,Discussion Items,Suzanne Harrison,Natalie Pinkney,Pass,approved,24,23
67473,3748,138,"Approval of April 1, 2025 County Council Minutes",11358,,Minutes,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,19,17
67474,3748,138,Approval of 2025/2026 Utah Gang Conference Registration Fee,11360,,Consent Item,,,,,11,9
67475,3748,138,"Notice of Cancellation of April 22, 2025, County Council
Meeting in observation of the Easter holiday
",11361,,Discussion Items,Arlyn Bradshaw,Carlos Moreno,Pass,approved,44,55
67513,3748,138,Presentation of 2025 Runoff Ready Update,11362,,Discussion Items,,,,,29,32
67515,3748,138,Consideration of Leadership in Energy and Environmental Design (LEED) Certification Options for the 10th East Senior Center Remodel Presentation,11374,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,31,35
67517,3748,138,"Consideration of 2025 Capital Improvements Fund Allocation and Related Budget Adjustment of $8,343,934",11377,,Discussion Items,Sheldon Stewart,Arlyn Bradshaw,Pass,approved,30,33
67519,3748,138,"Budget Adjustment: The District Attorney’s Office Requests an Appropriation Unit Shift of $30,145 from Operations to Capital Purchases for a New X-Ray Machine for the West Jordan Building",11376,,Discussion Items,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,26,26
67520,3748,138,Acceptance of a Monthly Donation of Blankets from Karen Heaton with Project Linus to the SLCo Health Department Home Visiting Programs,11355,,Consent Item,,,,,12,10
67521,3748,138,"Set a Hearing for April 29, 2025, to Receive Comment on the Transfer and Conveyance of Real Property Located at 8802 West 2600 South in Magna City",11359,,Public Hearings and Notices,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,33,38
67522,3748,138,Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Riverton City for a Contribution of TRCC Funds to Help Fund the Design Concept for a Fishing Pond and Park at 4200 West Pond,11364,,Discussion Items,,,,,13,11
67523,3748,138,Consideration of a Resolution of the County Council of Salt Lake County Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Riverton City for a Contribution of TRCC Funds to Help Fund Construction of a New Playground at City Hall,11366,,Discussion Items,,,,,14,12
67524,3748,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",11365,,Discussion Items,,,,,25,25
67525,3748,138,"First Reading of an Ordinance of the Legislative Body of Salt Lake County, Utah, Repealing Chapter 9.26 of the Salt Lake County Code of Ordinances, 2001, Entitled “Fluoridation of Public Water Supplies in Salt Lake County”",11379,,Discussion Items,,,,,36,43
67526,3748,138,"Consideration of a Resolution of the Salt Lake County Council Revoking and Repealing Countywide Policy 1302, “Official Flags on County Property and Facilities”",11380,,Discussion Items,Sheldon Stewart,Aimee Winder Newton,Pass,approved,37,45
67527,3748,138,POTENTIAL CLOSED SESSION,,,,,,,,39,49
67529,3748,138,Consideration of a Resolution Approving an Interlocal Agreement Between Salt Lake County and the Unified Police Department Relating to Grant Funding Provided by the Department of Justice’s Office on Violence Against Women,11382,,Discussion Items,Aimee Winder Newton,Sheldon Stewart,Pass,approved,38,47
67530,3748,138,"Board of Health Reappointments:
-Kalina Duncan, At-Large Member",11316,,Discussion Items,,,,,15,13
67532,3748,138,"Council Discussion and Possible Direction Concerning Funding Provided to the Unified Fire Authority (UFA) Pursuant to Utah Code Ann. § 17-34-1 and Salt Lake Countywide Policy No. 7037 for the Period Between July 1, 2025 through December 31, 2025",11383,,Discussion Items,Dea Theodore,Sheldon Stewart,Fail,approved,28,30
67536,3748,138,"Set a Hearing for April 29, 2025, at 1:30 p.m. at the Salt Lake County Government Center to Receive Public Comment Concerning the Proposed Disposition and Sale of Certain Significant Parcels of Real Property Owned by Salt Lake County, Consisting of Approximately 6.5 Acres, and Located at Approximately 55 South 300 West, in Salt Lake City, Utah, and Publish Required Legal Notice of the Same",11386,,Discussion Items,Arlyn Bradshaw,Sheldon Stewart,Pass,approved,34,40
67537,3748,138,TIME CERTAIN 3:00PM,,,,,,,,23,22
67540,3748,138,"Potential Closed Strategy Session to Discuss the Sale of Real Property for the Reasons Provided in Utah Code Ann. § 52-4-205(1)(e)

",11387,,Discussion Items,Arlyn Bradshaw,Dea Theodore,Pass,approved,40,50
67541,3748,138,"Budget Adjustment: The Mayor’s Office Requests to Shift $50,000 from Personnel to Operations to Hire a Project Management Consultant to Support Planning and Coordination for Key Initiatives, Including the Jail Expansion, Systemic Coordination Plan, and Downtown Development",11389,,Discussion Items,Natalie Pinkney,Suzanne Harrison,Pass,approved,27,28
67671,3748,138,,,,,,,,,,18
67672,3748,138,,,,,,,,,,24
67673,3748,138,,,,,,,,,,27
67674,3748,138,,,,,,,,,,29
67675,3748,138,,,,,,,,,,31
67676,3748,138,,,,,,,,,,34
67677,3748,138,,,,,,,,,,36
67678,3748,138,,,,,,,,,,39
67679,3748,138,,,,,,,,,,41
67680,3748,138,,,,,,,,,,44
67681,3748,138,,,,,,,,,,46
67682,3748,138,,,,,,,,,,48
67683,3748,138,,,,,,,,,,51
67684,3748,138,,,,,,,,,,56
67579,3750,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711.
",,,,,,,,1,
67580,3750,138,"Meetings may be closed for reasons allowed by statute. Motions relating to any of the items listed
below, including final action, may be taken.

This meeting will be simulcast via Webex so the public and members of the Council may
participate electronically. The link to access the Cisco Webex is listed below.The Council will
also broadcast live-streams of its meetings on Facebook Live, which may be accessed at
http://www.facebook.com/slcocouncil/.

Cisco Webex link:
https://slco.webex.com/weblink/register/r007100beaa68d6342636d0ce49f54faa

Further instructions about participating in this meeting can be found at
https://slco.org/council/agendas-minutes/. Minutes and recordings of past Council Meetings can
be found at https://slco.legistar.com/calendar.aspx.",,,,,,,,2,
67581,3750,138,CALL TO ORDER ,,,,,,,,3,1
67582,3750,138,"Invocation - Reading or Thought - Pledge of Allegiance 

",,,,,,,,4,2
67583,3750,138,PUBLIC COMMENT,,,,,,,,5,3
67584,3750,138,CONSENT ITEMS,,,,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,10,8
67585,3750,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,6,4
67586,3750,138,County Council Members,,,,,,,,7,5
67587,3750,138,County Mayor,,,,,,,,8,6
67588,3750,138,Other Elected County Officials,,,,,,,,9,7
67589,3750,138,WORK SESSION,,,,,,,,19,20
67590,3750,138,PUBLIC HEARINGS AND ISSUANCE OF PUBLIC NOTICES,,,,,,,,30,39
67591,3750,138,PENDING LEGISLATIVE BUSINESS ,,,,,,,,31,40
67593,3750,138,APPROVAL OF TAX LETTERS,,,,,,,,15,14
67594,3750,138,ACCEPTANCE OF ETHICS DISCLOSURES ,,,,,,,,14,13
67595,3750,138,APPROVAL OF COUNCIL MEETING MINUTES,,,,,,,,16,15
67596,3750,138,OTHER ITEMS REQUIRING COUNCIL APPROVAL,,,,,,,,34,45
67597,3750,138,"PROCLAMATIONS, MEMORIALS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,35,46
67598,3750,138,OTHER BUSINESS,,,,,,,,36,47
67599,3750,138,ADJOURN,,,,,,,,37,48
67600,3750,138,Presentation from Shelter the Homeless and their Work With the Medically Vulnerable Population Shelter in Sandy,11391,,Discussion Items,,,,,29,38
67717,3750,138,"Final Adoption of an Ordinance of the Legislative Body of Salt Lake County, Utah Amending Chapter 2.50 of the Salt Lake County Code of Ordinances, 2001, Entitled “County Constables” in Order to Update Provisions Related to the Appointment of Constables by Salt Lake County",11440,,Discussion Items,Laurie Stringham,Sheldon Stewart,Pass,approved,32,41
67718,3750,138,"Approval of April 8, 2025 County Council Minutes",11441,,Minutes,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,17,16
67719,3750,138,"Approval of April 15, 2025 County Council Minutes",11443,,Minutes,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,18,18
67720,3750,138,Budget Adjustment: 2025 Capital Projects Budget True-Up,11445,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved,25,30
67738,3750,138,Consideration of a Resolution of the Salt Lake County Council Initiating the Appointment of County Constables Pursuant to Salt Lake County Code of Ordinances Chapter 2.50; Petitioning the Utah Legislature to Revise Statutes Related to the Appointment of County Constables; and Providing for Related Purposes,11451,,Discussion Items,Arlyn Bradshaw,Aimee Winder Newton,Pass,approved,33,43
67739,3750,138,"Budget Adjustment: The Information Technology Division Requests to Rebudget $30,000 Originally Approved in 2024 from the Smart Government Fund for the AI Chatbot Project",11452,,Discussion Items,Aimee Winder Newton,Sheldon Stewart,Pass,approved,21,22
67740,3750,138,"Budget Adjustment: Facilities Requests to Transfer $80,000 in Under-Expend Budget from Various Projects to the Kearns Senior Center Remodeling Transformational Initiative Project",11453,,Discussion Items,Suzanne Harrison,Sheldon Stewart,Pass,approved,26,32
67741,3750,138,"Budget Adjustment: Facilities Requests to Combine the Youth Service Xeriscape Transformational Initiative Project with the Recreation Room Remodel to Improve Coordination, Reduce Delays, and Increase Efficiency. Additionally, $525,000 of Under-Expend Budget from Various Projects Is Requested to Cover Structural Integration Needs, Inflation, and Rising Construction Costs",11454,,Discussion Items,Sheldon Stewart,Laurie Stringham,Pass,approved,27,34
67742,3750,138,"Budget Adjustment: Youth Services Requests 1.0 FTE Time-Limited After School Admin Program Assistant. This Position and Other Operations Expenses Will Be Funded by a 5-Year, $340,000/Year Grant from the Utah Board of Education for 21st Century After School Programs",11455,,Discussion Items,Laurie Stringham,Natalie Pinkney,Pass,approved,23,26
67743,3750,138,"Budget Adjustment: Facilities Requests to Transfer $60,000 in Under-Expend Budget from Other Completed Capital Projects to the Jail Expansion Study Transformational Initiative Project",11456,,Discussion Items,Arlyn Bradshaw,Laurie Stringham,Pass,approved,28,36
67744,3750,138,"Proposed Hire Report / Incentive Plans - $3,000 and Under / Weekly Reclassification Report",11446,,Discussion Items,,,,,20,21
67745,3750,138,"Budget Adjustment: Mayor’s Finance Requests to Add $400,000 to the Convention Center Hotel Mitigation Fund for 2025 and an Additional $1.7M Annually for 2026 and 2027",11457,,Discussion Items,Laurie Stringham,Aimee Winder Newton,Pass,approved,22,24
67746,3750,138,"Consideration of a Resolution of the Salt Lake County Council Authorizing the Execution of an Interlocal Cooperation Agreement with the University of Utah, on Behalf of the Kem C. Gardner Policy Institute, Providing for Fiscal Analysis Services in Conjunction with the Long-Term Planning Discussions Between the County and Certain Service Districts",11450,,Discussion Items,Laurie Stringham,Suzanne Harrison,Pass,approved,13,11
67747,3750,138,"Consideration of a Resolution of the Salt Lake County Council Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Cottonwood Heights Parks and Recreation Service Area for the Contribution of $412,217 of TRCC Funds to Help Fund Improvements to Bywater Park",11444,,Discussion Items,,,,,11,9
67748,3750,138,"Consideration of a Resolution of the Salt Lake County Council Approving and Authorizing Execution of an Interlocal Cooperation Agreement Between Salt Lake County and Sandy City for the Contribution of $700,000 of TRCC Funds to Help Fund Construction of Pickleball Courts, Tennis Courts, and a Playground at Bicentennial Park (The Project)",11442,,Discussion Items,,,,,12,10
67751,3750,138,"Budget Adjustment: Animal Services Requests to Use $85,000 in Donation Funds and $90,000 from the Deferred Maintenance Fund for Adoption Room Remodel",11458,,Discussion Items,Arlyn Bradshaw,Suzanne Harrison,Pass,approved,24,28
67803,3750,138,,,,,,,,,,23
67804,3750,138,,,,,,,,,,25
67805,3750,138,,,,,,,,,,27
67806,3750,138,,,,,,,,,,29
