date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,size_mb,stored_locally
2025-08-06,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=919,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-06/PlanningCommission_e1465_agenda.pdf,1465,0.143,yes
2025-08-06,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=920,plainText=false)",,na,civicclerk_odata,,1465,0.446,no
2025-08-20,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=943,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-20/PlanningCommission_e1414_agenda.pdf,1414,0.134,yes
2025-08-20,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=944,plainText=false)",,na,civicclerk_odata,,1414,15.465,no
2025-08-26,City Council,Council,City Council,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=949,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-08-26/Council_e1405_agenda.pdf,1405,0.155,yes
2025-08-26,City Council,Council,City Council,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=950,plainText=false)",,na,civicclerk_odata,,1405,0.927,no
2025-09-03,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=951,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-03/PlanningCommission_e1466_agenda.pdf,1466,0.111,yes
2025-09-09,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=955,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-09/Council_e1380_agenda.pdf,1380,0.15,yes
2025-09-09,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=956,plainText=false)",,na,civicclerk_odata,,1380,0.285,no
2025-09-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=957,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-17/PlanningCommission_e1415_agenda.pdf,1415,0.114,yes
2025-09-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=958,plainText=false)",,na,civicclerk_odata,,1415,0.2,no
2025-09-23,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=960,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-09-23/Council_e376_agenda.pdf,376,0.151,yes
2025-09-23,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=962,plainText=false)",,na,civicclerk_odata,,376,1.517,no
2025-10-01,PLANNING COMMISSION MEETING,PlanningCommission,PLANNING COMMISSION MEETING,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=963,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-01/PlanningCommission_e1486_agenda.pdf,1486,0.12,yes
2025-10-01,PLANNING COMMISSION MEETING,PlanningCommission,PLANNING COMMISSION MEETING,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=969,plainText=false)",,na,civicclerk_odata,,1486,7.313,no
2025-10-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=976,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-10-15/PlanningCommission_e1416_agenda.pdf,1416,0.12,yes
2025-10-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=974,plainText=false)",,na,civicclerk_odata,,1416,17.049,no
2025-11-05,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=977,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-05/PlanningCommission_e1468_agenda.pdf,1468,0.124,yes
2025-11-05,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=979,plainText=false)",,na,civicclerk_odata,,1468,21.529,no
2025-11-18,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=983,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-18/Council_e1406_agenda.pdf,1406,0.155,yes
2025-11-18,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=984,plainText=false)",,na,civicclerk_odata,,1406,3.026,no
2025-11-19,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=980,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-11-19/PlanningCommission_e1417_agenda.pdf,1417,0.119,yes
2025-11-19,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=981,plainText=false)",,na,civicclerk_odata,,1417,11.008,no
2025-12-03,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=987,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-12-03/PlanningCommission_e1469_agenda.pdf,1469,0.121,yes
2025-12-03,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=988,plainText=false)",,na,civicclerk_odata,,1469,12.241,no
2025-12-09,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=996,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-12-09/Council_e354_agenda.pdf,354,0.17,yes
2025-12-09,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=997,plainText=false)",,na,civicclerk_odata,,354,208.389,no
2025-12-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1001,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2025-12-17/PlanningCommission_e1418_agenda.pdf,1418,0.121,yes
2025-12-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1002,plainText=false)",,na,civicclerk_odata,,1418,16.08,no
2026-01-07,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1009,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-01-07/PlanningCommission_e1470_agenda.pdf,1470,0.14,yes
2026-01-07,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1010,plainText=false)",,na,civicclerk_odata,,1470,16.218,no
2026-01-13,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1011,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-01-13/Council_e1523_agenda.pdf,1523,0.147,yes
2026-01-13,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1012,plainText=false)",,na,civicclerk_odata,,1523,0.932,no
2026-01-21,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1016,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-01-21/PlanningCommission_e1471_agenda.pdf,1471,0.124,yes
2026-01-21,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1017,plainText=false)",,na,civicclerk_odata,,1471,13.55,no
2026-01-27,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1020,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-01-27/Council_e1536_agenda.pdf,1536,0.147,yes
2026-01-27,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1023,plainText=false)",,na,civicclerk_odata,,1536,12.033,no
2026-02-04,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1027,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-02-04/PlanningCommission_e1487_agenda.pdf,1487,0.11,yes
2026-02-04,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1028,plainText=false)",,na,civicclerk_odata,,1487,0.257,no
2026-02-10,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1035,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-02-10/Council_e1524_agenda.pdf,1524,0.158,yes
2026-02-10,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1036,plainText=false)",,na,civicclerk_odata,,1524,7.141,no
2026-02-18,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1038,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-02-18/PlanningCommission_e1499_agenda.pdf,1499,0.114,yes
2026-02-18,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1039,plainText=false)",,na,civicclerk_odata,,1499,0.232,no
2026-02-24,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1043,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-02-24/Council_e1537_agenda.pdf,1537,0.149,yes
2026-02-24,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1044,plainText=false)",,na,civicclerk_odata,,1537,1.067,no
2026-03-04,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1046,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-03-04/PlanningCommission_e1472_agenda.pdf,1472,0.14,yes
2026-03-04,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1047,plainText=false)",,na,civicclerk_odata,,1472,55.77,no
2026-03-10,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1052,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-03-10/Council_e1525_agenda.pdf,1525,0.149,yes
2026-03-10,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1053,plainText=false)",,na,civicclerk_odata,,1525,0.564,no
2026-03-18,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1057,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-03-18/PlanningCommission_e1488_agenda.pdf,1488,0.173,yes
2026-03-18,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1063,plainText=false)",,na,civicclerk_odata,,1488,66.976,no
2026-04-01,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1068,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-04-01/PlanningCommission_e1489_agenda.pdf,1489,0.147,yes
2026-04-01,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1070,plainText=false)",,na,civicclerk_odata,,1489,16.375,no
2026-04-14,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1073,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-04-14/Council_e1526_agenda.pdf,1526,0.132,yes
2026-04-14,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1074,plainText=false)",,na,civicclerk_odata,,1526,0.495,no
2026-04-15,One Time Event,Council,One Time Event,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1075,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-04-15/Council_e1550_agenda.pdf,1550,0.134,yes
2026-04-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1071,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-04-15/PlanningCommission_e1473_agenda.pdf,1473,0.144,yes
2026-04-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1072,plainText=false)",,na,civicclerk_odata,,1473,5.518,no
2026-04-28,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1078,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-04-28/Council_e1539_agenda.pdf,1539,0.156,yes
2026-04-28,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1080,plainText=false)",,na,civicclerk_odata,,1539,11.199,no
2026-05-06,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1088,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-05-06/PlanningCommission_e1513_agenda.pdf,1513,0.126,yes
2026-05-06,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1089,plainText=false)",,na,civicclerk_odata,,1513,54.914,no
2026-05-12,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1100,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-05-12/Council_e1527_agenda.pdf,1527,0.17,yes
2026-05-12,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1101,plainText=false)",,na,civicclerk_odata,,1527,22.464,no
2026-05-20,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1104,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-05-20/PlanningCommission_e1490_agenda.pdf,1490,0.123,yes
2026-05-20,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1105,plainText=false)",,na,civicclerk_odata,,1490,41.136,no
2026-05-26,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1109,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-05-26/Council_e1540_agenda.pdf,1540,0.211,yes
2026-05-26,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1110,plainText=false)",,na,civicclerk_odata,,1540,14.566,no
2026-06-03,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1111,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-06-03/PlanningCommission_e1491_agenda.pdf,1491,0.138,yes
2026-06-03,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1115,plainText=false)",,na,civicclerk_odata,,1491,28.145,no
2026-06-09,City Council,Council,City Council,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1118,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-06-09/Council_e1551_agenda.pdf,1551,0.17,yes
2026-06-09,City Council,Council,City Council,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1119,plainText=false)",,na,civicclerk_odata,,1551,17.279,no
2026-06-15,City Council,Council,City Council,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1120,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-06-15/Council_e1552_agenda.pdf,1552,0.143,yes
2026-06-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1121,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-06-17/PlanningCommission_e1502_agenda.pdf,1502,0.142,yes
2026-06-17,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1122,plainText=false)",,na,civicclerk_odata,,1502,47.52,no
2026-06-23,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1124,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-06-23/Council_e1541_agenda.pdf,1541,0.208,yes
2026-06-23,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1125,plainText=false)",,na,civicclerk_odata,,1541,26.916,no
2026-07-01,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1126,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2026-07-01/PlanningCommission_e1503_agenda.pdf,1503,0.144,yes
2026-07-01,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1127,plainText=false)",,na,civicclerk_odata,,1503,15.971,no
2026-07-14,City Council Meeting,Council,City Council Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1132,plainText=false)",2026-07-19,text,civicclerk_odata,raw/2026-07-14/Council_e1529_agenda.pdf,1529,0.196,yes
2026-07-14,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1134,plainText=false)",,na,civicclerk_odata,,1529,23.715,no
2026-07-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1128,plainText=false)",2026-07-19,text,civicclerk_odata,raw/2026-07-15/PlanningCommission_e1492_agenda.pdf,1492,0.142,yes
2026-07-15,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://oremut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1129,plainText=false)",,na,civicclerk_odata,,1492,0.779,no
