date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,doc_type_code,meeting_id,content_length_bytes,size_mb,size_source,stored_locally,probe_status
2023-08-01,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2132_Agenda_Packet_8_1_2023_1_00_00_PM.pdf?documentType=5&meetingId=2132,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2132,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-08-08,Truth In Taxation,Council,special,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Truth_in_Taxation_2155_Agenda_Packet_8_8_2023_6_00_00_PM.pdf?documentType=5&meetingId=2155,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2155,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-08-22,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2120_Agenda_Packet_8_22_2023_5_30_00_PM.pdf?documentType=5&meetingId=2120,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2120,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-08-22,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2108_Agenda_Packet_8_22_2023_12_30_00_PM.pdf?documentType=5&meetingId=2108,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2108,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-08-23,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_08232023-71,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_08232023-71,140587,0.14,head_content_length,no,head_200
2023-09-05,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2143_Agenda_Packet_9_5_2023_5_30_00_PM.pdf?documentType=5&meetingId=2143,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2143,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-09-05,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2133_Agenda_Packet_9_5_2023_12_00_00_PM.pdf?documentType=5&meetingId=2133,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2133,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-09-13,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_09132023-72,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_09132023-72,140601,0.14,head_content_length,no,head_200
2023-09-19,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2121_Agenda_Packet_9_19_2023_5_45_00_PM.pdf?documentType=5&meetingId=2121,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2121,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-09-19,Board Of Canvassers Meeting,Council,special,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_Meeting_2147_Agenda_Packet_9_19_2023_5_30_00_PM.pdf?documentType=5&meetingId=2147,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2147,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-09-19,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2109_Agenda_Packet_9_19_2023_3_00_00_PM.pdf?documentType=5&meetingId=2109,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2109,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-09-27,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_09272023-73,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_09272023-73,144651,0.14,head_content_length,no,head_200
2023-10-03,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2144_Agenda_Packet_10_3_2023_5_30_00_PM.pdf?documentType=5&meetingId=2144,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2144,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-10-03,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2134_Agenda_Packet_10_3_2023_1_00_00_PM.pdf?documentType=5&meetingId=2134,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2134,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-10-17,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2122_Agenda_Packet_10_17_2023_5_30_00_PM.pdf?documentType=5&meetingId=2122,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2122,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-10-17,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2110_Agenda_Packet_10_17_2023_12_00_00_PM.pdf?documentType=5&meetingId=2110,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2110,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-10-25,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_10252023-74,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_10252023-74,142163,0.14,head_content_length,no,head_200
2023-11-08,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_11082023-75,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_11082023-75,141885,0.14,head_content_length,no,head_200
2023-11-14,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2146_Agenda_Packet_11_14_2023_5_30_00_PM.pdf?documentType=5&meetingId=2146,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2146,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-11-14,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2145_Agenda_Packet_11_14_2023_12_30_00_PM.pdf?documentType=5&meetingId=2145,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2145,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-12-06,Board Of Canvassers,Council,special,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Board_of_Canvassers_2156_Agenda_Packet_12_6_2023_5_30_00_PM.pdf?documentType=5&meetingId=2156,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2156,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-12-06,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_12062023-76,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_12062023-76,137511,0.14,head_content_length,no,head_200
2023-12-12,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2124_Agenda_Packet_12_12_2023_5_30_00_PM.pdf?documentType=5&meetingId=2124,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2124,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-12-12,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2112_Agenda_Packet_12_12_2023_1_15_00_PM.pdf?documentType=5&meetingId=2112,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2112,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-09,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2205_Agenda_Packet_1_9_2024_5_30_00_PM.pdf?documentType=5&meetingId=2205,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2205,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-09,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2160_Agenda_Packet_1_9_2024_1_00_00_PM.pdf?documentType=5&meetingId=2160,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2160,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-16,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Budget_Priorities_Work_Meeting_2231_Agenda_Packet_1_16_2024_12_00_00_PM.pdf?documentType=5&meetingId=2231,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2231,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-17,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_01172024-6,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_01172024-6,143597,0.14,head_content_length,no,head_200
2024-01-23,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2206_Agenda_Packet_1_23_2024_5_30_00_PM.pdf?documentType=5&meetingId=2206,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2206,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-23,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2161_Agenda_Packet_1_23_2024_1_45_00_PM.pdf?documentType=5&meetingId=2161,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2161,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-01-31,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_01312024-7,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_01312024-7,147828,0.15,head_content_length,no,head_200
2024-02-06,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2207_Agenda_Packet_2_6_2024_5_30_00_PM.pdf?documentType=5&meetingId=2207,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2207,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-02-06,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2162_Agenda_Packet_2_6_2024_2_00_00_PM.pdf?documentType=5&meetingId=2162,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2162,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-02-13,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Budget_Priorities_Work_Meeting_2232_Agenda_Packet_2_13_2024_12_00_00_PM.pdf?documentType=5&meetingId=2232,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2232,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-02-14,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_02142024-8,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_02142024-8,144054,0.14,head_content_length,no,head_200
2024-02-20,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2208_Agenda_Packet_2_20_2024_5_30_00_PM.pdf?documentType=5&meetingId=2208,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2208,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-02-20,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2163_Agenda_Packet_2_20_2024_2_30_00_PM.pdf?documentType=5&meetingId=2163,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2163,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-02-28,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_02282024-9,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_02282024-9,141677,0.14,head_content_length,no,head_200
2024-03-05,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2209_Agenda_Packet_3_5_2024_5_30_00_PM.pdf?documentType=5&meetingId=2209,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2209,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-03-05,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2164_Agenda_Packet_3_5_2024_10_30_00_AM.pdf?documentType=5&meetingId=2164,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2164,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-03-13,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_03132024-10,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_03132024-10,142269,0.14,head_content_length,no,head_200
2024-03-19,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2210_Agenda_Packet_3_19_2024_5_30_00_PM.pdf?documentType=5&meetingId=2210,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2210,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-03-19,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2165_Agenda_Packet_3_19_2024_11_15_00_AM.pdf?documentType=5&meetingId=2165,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2165,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-03-27,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_03272024-11,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_03272024-11,143118,0.14,head_content_length,no,head_200
2024-04-10,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_04102024-12,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_04102024-12,114348,0.11,head_content_length,no,head_200
2024-04-16,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2214_Agenda_Packet_4_16_2024_5_30_00_PM.pdf?documentType=5&meetingId=2214,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2214,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-04-16,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2167_Agenda_Packet_4_16_2024_10_00_00_AM.pdf?documentType=5&meetingId=2167,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2167,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-04-24,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_04242024-21,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_04242024-21,117056,0.12,head_content_length,no,head_200
2024-04-30,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2215_Agenda_Packet_4_30_2024_5_30_00_PM.pdf?documentType=5&meetingId=2215,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2215,148234137,148.23,measured_on_disk_public_comments_harvest,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-04-30,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2168_Agenda_Packet_4_30_2024_10_45_00_AM.pdf?documentType=5&meetingId=2168,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2168,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-05-08,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_05082024-13,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_05082024-13,118515,0.12,head_content_length,no,head_200
2024-05-14,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2216_Agenda_Packet_5_14_2024_5_30_00_PM.pdf?documentType=5&meetingId=2216,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2216,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-05-14,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2169_Agenda_Packet_5_14_2024_11_45_00_AM.pdf?documentType=5&meetingId=2169,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2169,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-05-22,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_05222024-14,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_05222024-14,150310,0.15,head_content_length,no,head_200
2024-06-04,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2217_Agenda_Packet_6_4_2024_5_30_00_PM.pdf?documentType=5&meetingId=2217,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2217,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-06-04,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2186_Agenda_Packet_6_4_2024_12_30_00_PM.pdf?documentType=5&meetingId=2186,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2186,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-06-11,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2235_Agenda_Packet_6_11_2024_5_30_00_PM.pdf?documentType=5&meetingId=2235,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2235,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-06-18,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2218_Agenda_Packet_6_18_2024_5_30_00_PM.pdf?documentType=5&meetingId=2218,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2218,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-06-18,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2187_Agenda_Packet_6_18_2024_2_00_00_PM.pdf?documentType=5&meetingId=2187,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2187,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-06-26,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_06262024-15,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_06262024-15,145173,0.15,head_content_length,no,head_200
2024-07-10,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_07102024-22,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_07102024-22,144110,0.14,head_content_length,no,head_200
2024-07-16,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2220_Agenda_Packet_7_16_2024_5_30_00_PM.pdf?documentType=5&meetingId=2220,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2220,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-07-16,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2188_Agenda_Packet_7_16_2024_12_00_00_PM.pdf?documentType=5&meetingId=2188,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2188,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-06,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2221_Agenda_Packet_8_6_2024_5_30_00_PM.pdf?documentType=5&meetingId=2221,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2221,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-06,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2189_Agenda_Packet_8_6_2024_2_30_00_PM.pdf?documentType=5&meetingId=2189,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2189,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-13,Truth In Taxation,Council,special,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Truth_in_Taxation_2237_Agenda_Packet_8_13_2024_6_00_00_PM.pdf?documentType=5&meetingId=2237,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2237,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-14,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_08142024-23,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_08142024-23,151454,0.15,head_content_length,no,head_200
2024-08-20,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2222_Agenda_Packet_8_20_2024_5_30_00_PM.pdf?documentType=5&meetingId=2222,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2222,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-20,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2190_Agenda_Packet_8_20_2024_1_45_00_PM.pdf?documentType=5&meetingId=2190,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2190,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-08-28,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_08282024-16,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_08282024-16,150207,0.15,head_content_length,no,head_200
2024-09-03,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2223_Agenda_Packet_9_3_2024_5_30_00_PM.pdf?documentType=5&meetingId=2223,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2223,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-09-03,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2191_Agenda_Packet_9_3_2024_3_00_00_PM.pdf?documentType=5&meetingId=2191,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2191,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2024-09-11,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_09112024-17,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_09112024-17,143240,0.14,head_content_length,no,head_200
