motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
1051,278,1,4,"A motion was made by Ryan Mecham, seconded by Marci Houseman to approve the consent calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,16,0,meeting_minutes/minutes/2024/2024-12-09/2024-12-10_city-council-meeting.md
1052,278,1,5,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa to approve the amendments",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,22,4,0,meeting_minutes/minutes/2024/2024-12-09/2024-12-10_city-council-meeting.md
1053,278,1,6,"A motion was made by Ryan Mecham, seconded by Marci Houseman to convene a meeting for the RDA Board",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,,unclassified,low,,,,22,16,0,meeting_minutes/minutes/2024/2024-12-09/2024-12-10_city-council-meeting.md
1054,279,1,1,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to convene a closed session to discuss the character, professional competence, or physical or mental health of an individual and to discuss possible or pending litigation",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,2,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1055,279,1,2,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to adopt Resolution 24-68C, a resolution appointing Florence Reynolds to fill the current vacancy on the Metropolitan Water District of Salt Lake and Sandy Board of Trustees",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,22,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1056,279,1,3,"A motion was made by Ryan Mecham, seconded by Alison Stroud to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,2,0,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1057,279,1,4,"A motion was made by Zach Robinson, seconded by Aaron Dekeyzer, directing staff to proceed with the hybrid-design scalable option for the Alta Canyon Sports Center with a proposed construction cost of $19 million, as presented this evening",Other,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,25,1,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1058,279,1,5,"A motion was made by Brooke D'Sousa, seconded by Ryan Mecham, to adopt Ordinance 24-28, an ordinance, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning approximately 0.91 acres, involving two parcels from R-1-8 ""Single-Family Residential District"" to RM(10) ""Residential Multi-Family District"", located at approximately 886 East 7800 South; also providing a saving clause and an effective date for the ordinance",Ordinance,4-3 Pass,Pass,council_vote,,approve,keyword,high,6122,matter_id,high,4,22,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1059,279,1,6,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to approve all amendments proposed by staff this evening, the Dekeyzer amendment, the D'Sousa amendment, and Item 2 of the Sharkey amendment",Other,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,22,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1060,279,1,7,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to approve the Sharkey amendment, Item 1",Other,3-4 Fail,Fail,council_vote,,approve,keyword,high,,,,7,4,1,meeting_minutes/minutes/2024/2024-12-16/2024-12-17_city-council-meeting.md
1061,280,2,1,Varney Annexation (R-1-40 Zone) 2182 E. Creek Road [Community #18],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6112,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1062,280,2,2,Orgill Annexation (R-1-10 Zone) 10191 S. Dimple Dell Road [Community #29],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6114,matter_id,high,15,9,1,"db/staging (Legistar EventItemVote, body 140)"
1063,280,2,3,Oak Haven Annexation (R-1-20 Zone) 2068 E. - 2131 E. Oak Haven Place and 2106 E.  - 2136 E. Willow Park Lane [Community #18],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6115,matter_id,high,24,5,1,"db/staging (Legistar EventItemVote, body 140)"
1064,280,2,4,"Moretto Rezone 65 E. 11000 S. from LC to R-1-6 [Community #11, Crescent]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6121,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1065,280,2,5,Harrington Accessory Structure (Conditional Use Permit) 9622 S. Annalyn Dr. [Community #5],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6120,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1066,280,2,6,"Wasatch Pain Solutions Clinic 1420 Sego Lily Dr. [Community #17, Willow Canyon]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6125,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1067,280,2,7,"Wasatch Pain Solutions Clinic 1420 Sego Lily Dr. [Community #17, Willow Canyon]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6116,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1068,280,2,8,"School Yard Subdivision Amendment (Preliminary Subdivision Review) 11020 S. State [Community #9, Commercial Area]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6119,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
1069,280,2,9,"Jason K Circle Special Exceptions 182 E. 9000 S. [Community #4, Historic Sandy]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6118,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1070,280,2,10,"Jason K Circle Subdivision Amendment 182 E. 9000 S. [Community #4, Historic Sandy]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,6117,matter_id,high,5,15,1,"db/staging (Legistar EventItemVote, body 140)"
1071,281,1,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey, to approve the Council Election of the Chair, Aaron Dekeyzer, and the Vice Chair, Brooke D'Sousa",Other,Unanimous (voice),Pass,council_vote,,approve,keyword,high,,,,22,7,0,meeting_minutes/minutes/2025/2025-01-06/2025-01-07_city-council-meeting.md
1072,281,1,2,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,2,0,meeting_minutes/minutes/2025/2025-01-06/2025-01-07_city-council-meeting.md
1073,281,1,3,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham, to adopt Ordinance 25-01, an ordinance replacing the Sandy City General Plan by adopting Pace of Progress: Sandy City General Plan 2050, a comprehensive update to Sandy City's General Plan; and providing an effective date",Ordinance,5-2 Pass,Pass,council_vote,,approve,keyword,high,6140,matter_id,high,1,22,1,meeting_minutes/minutes/2025/2025-01-06/2025-01-07_city-council-meeting.md
1074,281,1,4,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa, to adopt resolution 25-01C as amended this evening",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,meeting_minutes/minutes/2025/2025-01-06/2025-01-07_city-council-meeting.md
1075,282,2,1,"FBAC Development II Annexation (ID Zone) 8700 S. 700 W. [Community #1, Northwest Exposure]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6147,matter_id,high,21,5,1,"db/staging (Legistar EventItemVote, body 140)"
1076,282,2,2,"Sandy Towns Rezone 1260 E. 8600 S.  [Community #7, Quarry Bend]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6138,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1077,282,2,3,"Riverside Park Rezone (reconsideration) 9016 S. Riverside Drive [Community #2, Civic Center]",Planning Item,4:3 Pass,Pass,pc_final_action,,procedural,keyword,high,6146,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1078,283,1,1,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,22,0,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
1079,283,1,2,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham to adopt Ordinance 25-04, an ordinance annexing territory located at 2182 E Creek Road in Salt Lake County, comprising approxmately 1.13 acres into the municipality of Sandy City; establishing zoning for the annexed property; also providing a severance and effective date for the annexation",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6149,matter_id,high,7,22,1,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
1080,283,1,3,"A motion was made by Marci Houseman, seconded by Ryan Mecham to adopt Ordinance 25-03, an ordinance annexing territory located at 10191 S Dimple Dell Road in Salt Lake County, comprising approximately 0.61 acres into the municipality of Sandy City; establishing zoning for the annexed property; also providing a severance and effective date for the annexation",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6148,matter_id,high,16,22,1,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
1081,283,1,4,"A motion was made by Ryan Mecham, seconded by Marci Houseman to adopt Ordinance 25-06, an ordinance annexing territory located at 8700 S 700 W in Salt Lake County, comprising approximatley 5 acres into the municipality of Sandy City; establishing zoning for the annexed property; also providing a severance and effective date for the annexation",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6150,matter_id,high,22,16,1,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
1082,283,1,5,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey, adopt Ordinance #25-02, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning one parcel, approximately 0.18 acres, from LC ""Limited Commercial District"" to R-1-6 ""Single-Family Residential District"", located at approximately 65 E 11000 S; also providing a saving clause and an effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6159,matter_id,high,22,7,1,meeting_minutes/minutes/2025/2025-01-20/2025-01-21_city-council-meeting.md
1083,284,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Ordinance 25-08, an ordinance amending the Sandy City Municipal Code Title 15 ""Business Licensing"", Chapter 11, ""Short-Term Rentals"", Section 4, ""Short-Term Rental Business License Application and Renewal""; also providing a saving clause and effective date for the ordinance",Ordinance,2-0 Pass,Pass,council_vote,,approve,keyword,high,1000020,singleton,high,25,22,1,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md
1084,284,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Ordinance 25-09, with the following three amendments included: (1) remove the requirement for a one night rental vacancy period between rentals; (2) add a new requirement for the City to purchase and utilize STR tracking software; (3) amend the requirement for the completion of a short term rental management course to require that the city either select or produce an educational training if one isn't readily available and that the training is approved by the Council",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md
1085,285,2,1,"Boyer South Towne II Sign Theme 10150 S. Centennial Parkway [Community #9, Commercial Area]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6169,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1086,285,2,2,"The Meadows at Cys Road Subdivision (Special Exception Review) 8777 S. 700 E. [Community #7, Quarry Bend]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6168,matter_id,high,9,8,1,"db/staging (Legistar EventItemVote, body 140)"
1087,285,2,3,"The Meadows at Cys Road (Site Plan Review) 8777 S. 700 E. [Community #7, Quarry Bend]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6166,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1088,285,2,4,"The Meadows at Cys Road (Subdivision Review) 8777 S 700 E [Community #7, Quarry Bend]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6167,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
1089,285,2,5,"90th South Mixed Use Master Plan Update  8925 S. Harrison St. [Community #1, Northwest Exposure]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6171,matter_id,high,15,8,1,"db/staging (Legistar EventItemVote, body 140)"
1090,286,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_city-council-meeting.md
1091,286,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to adopt Ordinance #25-10, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning one parcel, approximately 0.43 acre from CN ""Planned Center-Neighborhood Commercial District"" to RM(12) ""Residential Multi-Family District"" at twelve units per acre, located at approximately 1270 E 8600 S; also providing a saving clause and an effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,6180,matter_id,high,25,22,1,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_city-council-meeting.md
1092,287,2,1,"Mountain America Credit Union Branch Office 9446 S. Highland Dr. [Community #17, Willow Canyon]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6185,matter_id,high,5,24,1,"db/staging (Legistar EventItemVote, body 140)"
1093,287,2,2,"America First Field (Real Salt Lake Soccer Stadium) -  2025 Parking and Access Management Plan 9256 S. State St. [Community #2, Civic Center]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6187,matter_id,high,5,15,1,"db/staging (Legistar EventItemVote, body 140)"
1094,288,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,22,0,meeting_minutes/minutes/2025/2025-02-24/2025-02-25_city-council-meeting.md
1095,288,1,2,"A motion was made by Aaron Dekeyzer, seconded by Zach Robinson to adopt Resolution 25-05C as written",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,25,1,meeting_minutes/minutes/2025/2025-02-24/2025-02-25_city-council-meeting.md
1096,288,1,3,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a meeting of the Redevelopment Agency Board and adjourn the city council meeting",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-02-24/2025-02-25_city-council-meeting.md
1097,289,1,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-06C, a resolution adopting the City Council Social Media Policy",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,7,1,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md
1098,290,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt Resolution 25-07C",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_city-council-meeting.md
1099,290,1,2,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to adopt Resolution 25-08C, a resolution approving an amendment to the Interlocal Agreement regarding an interlocal entity known as the Metro Fire Agency",Interlocal,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_city-council-meeting.md
1100,290,1,3,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to recess the City Council meeting at 5:32 pm and convene a meeting of the Sandy City Redevelopment Agency",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,25,22,1,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_city-council-meeting.md
1101,291,2,1,"Rasht Development (Commercial Site Plan Review) 8475 S. State St. [Community # 3, Sandy Woods]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6204,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
1102,291,2,2,"Rasht Development (Conditional Use Permit) 8475 S. State St. [Community # 3, Sandy Woods]   Presenter: Douglas L. Wheelwright, Development Services Manager",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6209,matter_id,high,5,13,1,"db/staging (Legistar EventItemVote, body 140)"
1103,291,2,3,Inkt Window Tinting (Conditional Use Permit) 720 E. 10600 S. Ste. 6 [Community #12],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6207,matter_id,high,13,24,1,"db/staging (Legistar EventItemVote, body 140)"
1104,292,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-03-24/2025-03-25_city-council-meeting.md
1105,292,1,2,"A motion was made by Zach Robinson, seconded by Marci Houseman to adopt Resolution 25-09C",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,16,1,meeting_minutes/minutes/2025/2025-03-24/2025-03-25_city-council-meeting.md
1106,292,1,3,"A motion was made by Zach Robinson, seconded by Aaron Dekeyzer to adopt Resolution 25-10C",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,1,1,meeting_minutes/minutes/2025/2025-03-24/2025-03-25_city-council-meeting.md
1107,293,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md
1108,294,2,1,"90th South Wadsworth Subdivision (Preliminary Review) 694 W. 9000 S. St. [Community #1, Northwestern Exposure]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6222,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
1109,294,2,2,"9000 S. C-Store (Preliminary Site Plan Review) 694 W. 9000 S. St. [Community #1, Northwestern Exposure]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6221,matter_id,high,9,6,1,"db/staging (Legistar EventItemVote, body 140)"
1110,294,2,3,Enbridge Gas Public Utility Station (Preliminary Site Plan Review) 9725 S. State St. [Community # 5],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6223,matter_id,high,15,5,1,"db/staging (Legistar EventItemVote, body 140)"
1111,294,2,4,Enbridge Gas Public Utility Station (Conditional Use Permit) 9725 S. State St. [Community # 5],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,6224,matter_id,high,15,5,1,"db/staging (Legistar EventItemVote, body 140)"
1112,295,1,1,"A motion was made by Aaron Dekeyzer, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,25,0,meeting_minutes/minutes/2025/2025-04-14/2025-04-15_city-council-meeting.md
1113,296,1,1,"A motion was made by Zach Robinson, seconded by Marci Houseman to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,16,0,meeting_minutes/minutes/2025/2025-04-21/2025-04-22_city-council-meeting.md
1114,296,1,2,"A motion was made by Aaron Dekeyzer seconded by Zach Robinson to adopt Resolution 25-13C, a resolution authorizing the execution of an Interlocal Cooperation Agreement between Sandy City and Salt Lake County for TRCC funding for Bicentennial Park",Interlocal,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,25,1,meeting_minutes/minutes/2025/2025-04-21/2025-04-22_city-council-meeting.md
1115,296,1,3,"A motion was made by Aaron Dekeyzer, seconded by Marci Houseman to adjourn the City Council meeting and convene a meeting of the Alta Canyon Special Services District Board in the Council Chambers",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,16,0,meeting_minutes/minutes/2025/2025-04-21/2025-04-22_city-council-meeting.md
1116,297,1,1,"A motion was made by Aaron Dekeyzer, seconded by Cyndi Sharkey, to reject Ordinance 25-11, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning one parcel, approximately 1.78 acre, generally located at 9016 S. Riverside Drive from CvC Zone (""Planned Center - Convenience District"") to the PUD (12) Zone (""Planned Unit Development"")",Ordinance,7-0 Pass,Pass,council_vote,,deny,keyword,high,6261,matter_id,high,1,7,1,meeting_minutes/minutes/2025/2025-04-28/2025-04-29_city-council-meeting.md
1117,297,1,2,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham, a resolution approving the 2025-2029 Consolidated Plan and the first Year Annual Action Plan for the 2025 Program year and authorizing the execution of associated documents for the use of Community Development Block Grant Funds",Grant-Funding,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-04-28/2025-04-29_city-council-meeting.md
1118,297,1,3,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to adopt Resolution 25-15C, a resolution requiring the city to consider the removal of park strips as a required residential design standard for new residential developments",Resolution,3-4 Fail,Fail,council_vote,,approve,keyword,high,,,,7,4,1,meeting_minutes/minutes/2025/2025-04-28/2025-04-29_city-council-meeting.md
1119,297,1,4,"A motion was made by Zach Robinson, seconded by Aaron Dekeyzer, to adopt Resolution 25-16C, a resolution requiring the City to consider streamlining the permitting process, lowering the regulatory and financial barriers to entry, and expanding the locations where brew pubs are permitted within Sandy City and to have those recommendations submitted to the Council by August 1, 2025",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,1,1,meeting_minutes/minutes/2025/2025-04-28/2025-04-29_city-council-meeting.md
1120,298,1,1,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa to adopt Resolution 25-17C, a resolution adopting tentative budgets for Sandy City and Alta Canyon Recreation District for Fiscal Year 205-26; scheduling a public hearing; and providing for public access to tentative budgets and schedules",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md
1121,298,1,2,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a closed session in the Council Conference Room to discuss the character, professional competence, or physical or mental health of an individual, and adjourn the Council meeting immediately following the closed session",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md
1122,299,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md
1123,300,2,1,Hidden Hollow Annexation (R-1-40A Zone) 10665 S. Dimple Dell Road & 3075 E. Deer Hollow Drive [Community #29],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6253,matter_id,high,24,8,1,"db/staging (Legistar EventItemVote, body 140)"
1124,300,2,2,"Jordan Credit Union Rezone 9260 S. 300 E. [Community #4, Historic Sandy]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6272,matter_id,high,8,6,1,"db/staging (Legistar EventItemVote, body 140)"
1125,300,2,3,"Sandy Station Block 20 Subdivision (HSD Architectural Review) 240 E 8960 S [Community #4, Historic Sandy]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6246,matter_id,high,24,8,1,"db/staging (Legistar EventItemVote, body 140)"
1126,300,2,4,"GSL Electric Campus Subdivision Amendment 595 W. Sandy Parkway [Community #1, Northwest Exposure]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6270,matter_id,high,8,24,1,"db/staging (Legistar EventItemVote, body 140)"
1127,300,2,5,"Wijdan Khadhir Daycare (Conditional Use Permit) 8535 S. Littlewood Circle [Community # 6, High Point]",Planning Item,4:1 Fail,Pass,pc_final_action,,,unclassified,low,6255,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1128,300,2,6,Canny Kids on Hidden Circle Daycare (Conditional Use Permit) 11617 S. Hidden Circle [Community # 24],Planning Item,4:1 Fail,Pass,pc_final_action,,,unclassified,low,6256,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1129,300,2,7,Sandgren Accessory Structure (Conditional Use Permit) 9195 S. Laura Anne Way [Community #7],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6268,matter_id,high,9,24,1,"db/staging (Legistar EventItemVote, body 140)"
1130,300,2,8,"Edwards Accessory Structure (Conditional Use Permit) 10157 S. 2020 E. [Community #21, Falcon Hill]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6269,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1131,300,2,9,"Lamb Accessory Structure (Conditional Use Permit) 10746 S. 455 E. [Community 11, Crescent]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,6254,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
1132,301,1,1,"A motion was made by Aaron Dekeyzer, seconded by Zach Robinson, to adopt Ordinance 25-13, an ordinance annexing parcels of a contiguous unincorporated area, totaling approximately 5.5 acres, located at 10665 South Dimple Dell Road and 3075 East Deer Hollow Drive in Salt Lake County into the municipality of Sandy City; establishing zoning for the annexed property; also providing a severance and effective date for the annexation",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,6278,matter_id,high,1,25,1,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md
1133,301,1,2,"A motion was made by Marci Houseman, seconded by Cyndi Sharkey to convene a closed session in the Council Conference Room to discuss the character, professional competence, or physical or mental health of an individual and adjourn the Council meeting immediately following the closed session",Procedural/Administrative,6-1 Pass,Pass,council_vote,,procedural,keyword,high,,,,16,7,1,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md
1134,302,1,1,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to approve the consent calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,1,22,0,meeting_minutes/minutes/2025/2025-05-26/2025-05-27_city-council-meeting.md
1135,302,1,2,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a closed session, to take an offsite tour of a property, to discuss the purchase, exchange or lease of real property; and adjourn the Council meeting immediately following the closed session",Contract/Purchase,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,1,22,1,meeting_minutes/minutes/2025/2025-05-26/2025-05-27_city-council-meeting.md
1136,303,1,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,7,1,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
1137,303,1,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Pass,council_vote,,continue,keyword,high,,,,7,25,1,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
1138,303,1,3,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a meeting of the Redevelopment Agency Board",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,,unclassified,low,,,,1,22,0,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
