date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_id,size_mb,stored_locally
2025-05-14,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8258_Agenda_5_14_2025_3_30_00_PM.pdf?documentType=1&meetingId=8258,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8258_Agenda_5_14_2025_3_30_00_PM.pdf,8258,0.146,yes
2025-05-21,Planning Commission Study,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_8246_Agenda_5_21_2025_3_30_00_PM.pdf?documentType=1&meetingId=8246,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_8246_Agenda_5_21_2025_3_30_00_PM.pdf,8246,0.141,yes
2025-05-27,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8144_Agenda_5_27_2025_4_30_00_PM.pdf?documentType=1&meetingId=8144,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8144_Agenda_5_27_2025_4_30_00_PM.pdf,8144,0.15,yes
2025-05-27,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8171_Agenda_5_27_2025_6_30_00_PM.pdf?documentType=1&meetingId=8171,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8171_Agenda_5_27_2025_6_30_00_PM.pdf,8171,0.17,yes
2025-05-28,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8259_Agenda_5_28_2025_3_30_00_PM.pdf?documentType=1&meetingId=8259,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8259_Agenda_5_28_2025_3_30_00_PM.pdf,8259,0.164,yes
2025-06-04,Board of Adjustment Hearing,BoardOfAdjustment,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Board_of_Adjustment_Hearing_8265_Agenda_6_4_2025_6_00_00_PM.pdf?documentType=1&meetingId=8265,2026-07-06,text,pdftotext,raw/2025/Board_of_Adjustment_Hearing_8265_Agenda_6_4_2025_6_00_00_PM.pdf,8265,0.123,yes
2025-06-04,Planning Commission Study,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_8247_Agenda_6_4_2025_3_30_00_PM.pdf?documentType=1&meetingId=8247,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_8247_Agenda_6_4_2025_3_30_00_PM.pdf,8247,0.14,yes
2025-06-10,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8146_Agenda_6_10_2025_4_30_00_PM.pdf?documentType=1&meetingId=8146,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8146_Agenda_6_10_2025_4_30_00_PM.pdf,8146,0.149,yes
2025-06-10,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8172_Agenda_6_10_2025_6_30_00_PM.pdf?documentType=1&meetingId=8172,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8172_Agenda_6_10_2025_6_30_00_PM.pdf,8172,0.173,yes
2025-06-10,Housing Authority Meeting,HousingAuthority,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Housing_Authority_Meeting_8204_Agenda_6_10_2025_6_30_00_PM.pdf?documentType=1&meetingId=8204,2026-07-06,text,pdftotext,raw/2025/Housing_Authority_Meeting_8204_Agenda_6_10_2025_6_30_00_PM.pdf,8204,0.142,yes
2025-06-10,Building Authority Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Building_Authority_Meeting_8196_Agenda_6_10_2025_6_30_00_PM.pdf?documentType=1&meetingId=8196,2026-07-06,text,pdftotext,raw/2025/Building_Authority_Meeting_8196_Agenda_6_10_2025_6_30_00_PM.pdf,8196,0.143,yes
2025-06-10,Redevelopment Agency Meeting,RDA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Redevelopment_Agency_Meeting_8191_Agenda_6_10_2025_6_30_00_PM.pdf?documentType=1&meetingId=8191,2026-07-06,text,pdftotext,raw/2025/Redevelopment_Agency_Meeting_8191_Agenda_6_10_2025_6_30_00_PM.pdf,8191,0.144,yes
2025-06-11,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8260_Agenda_6_11_2025_3_30_00_PM.pdf?documentType=1&meetingId=8260,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8260_Agenda_6_11_2025_3_30_00_PM.pdf,8260,0.145,yes
2025-06-18,Planning Commission Study,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_8248_Agenda_6_18_2025_3_30_00_PM.pdf?documentType=1&meetingId=8248,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_8248_Agenda_6_18_2025_3_30_00_PM.pdf,8248,0.146,yes
2025-06-24,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8147_Agenda_6_24_2025_4_30_00_PM.pdf?documentType=1&meetingId=8147,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8147_Agenda_6_24_2025_4_30_00_PM.pdf,8147,0.151,yes
2025-06-24,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8173_Agenda_6_24_2025_6_30_00_PM.pdf?documentType=1&meetingId=8173,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8173_Agenda_6_24_2025_6_30_00_PM.pdf,8173,0.172,yes
2025-06-25,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8261_Agenda_6_25_2025_3_30_00_PM.pdf?documentType=1&meetingId=8261,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8261_Agenda_6_25_2025_3_30_00_PM.pdf,8261,0.152,yes
2025-07-02,Planning Commission Study,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_8249_Agenda_7_2_2025_3_30_00_PM.pdf?documentType=1&meetingId=8249,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_8249_Agenda_7_2_2025_3_30_00_PM.pdf,8249,0.143,yes
2025-07-08,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8148_Agenda_7_8_2025_4_30_00_PM.pdf?documentType=1&meetingId=8148,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8148_Agenda_7_8_2025_4_30_00_PM.pdf,8148,0.146,yes
2025-07-08,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8174_Agenda_7_8_2025_6_30_00_PM.pdf?documentType=1&meetingId=8174,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8174_Agenda_7_8_2025_6_30_00_PM.pdf,8174,0.174,yes
2025-07-09,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8262_Agenda_7_9_2025_3_30_00_PM.pdf?documentType=1&meetingId=8262,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8262_Agenda_7_9_2025_3_30_00_PM.pdf,8262,0.149,yes
2025-07-16,Planning Commission Study,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_8250_Agenda_7_16_2025_3_30_00_PM.pdf?documentType=1&meetingId=8250,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_8250_Agenda_7_16_2025_3_30_00_PM.pdf,8250,0.142,yes
2025-07-22,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8149_Agenda_7_22_2025_4_30_00_PM.pdf?documentType=1&meetingId=8149,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8149_Agenda_7_22_2025_4_30_00_PM.pdf,8149,0.15,yes
2025-07-22,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8175_Agenda_7_22_2025_6_30_00_PM.pdf?documentType=1&meetingId=8175,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8175_Agenda_7_22_2025_6_30_00_PM.pdf,8175,0.169,yes
2025-07-22,HA Special Meeting,HousingAuthority,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/HA_Special_Meeting_8266_Agenda_7_22_2025_6_30_00_PM.pdf?documentType=1&meetingId=8266,2026-07-06,text,pdftotext,raw/2025/HA_Special_Meeting_8266_Agenda_7_22_2025_6_30_00_PM.pdf,8266,0.141,yes
2025-07-22,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_8267_Agenda_7_22_2025_6_30_00_PM.pdf?documentType=1&meetingId=8267,2026-07-06,text,pdftotext,raw/2025/RDA_Special_Meeting_8267_Agenda_7_22_2025_6_30_00_PM.pdf,8267,0.141,yes
2025-07-23,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8263_Agenda_7_23_2025_4_00_00_PM.pdf?documentType=1&meetingId=8263,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8263_Agenda_7_23_2025_4_00_00_PM.pdf,8263,0.148,yes
2025-08-06,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8271_Agenda_8_6_2025_3_30_00_PM.pdf?documentType=1&meetingId=8271,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8271_Agenda_8_6_2025_3_30_00_PM.pdf,8271,0.144,yes
2025-08-12,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8151_Agenda_8_12_2025_4_30_00_PM.pdf?documentType=1&meetingId=8151,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8151_Agenda_8_12_2025_4_30_00_PM.pdf,8151,0.153,yes
2025-08-12,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8176_Agenda_8_12_2025_6_30_00_PM.pdf?documentType=1&meetingId=8176,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8176_Agenda_8_12_2025_6_30_00_PM.pdf,8176,0.173,yes
2025-08-13,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8270_Agenda_8_13_2025_4_00_00_PM.pdf?documentType=1&meetingId=8270,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8270_Agenda_8_13_2025_4_00_00_PM.pdf,8270,0.148,yes
2025-08-19,City Council Special Meeting,Council,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Special_Meeting_8274_Agenda_8_19_2025_6_30_00_PM.pdf?documentType=1&meetingId=8274,2026-07-06,text,pdftotext,raw/2025/City_Council_Special_Meeting_8274_Agenda_8_19_2025_6_30_00_PM.pdf,8274,0.167,yes
2025-08-20,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8272_Agenda_8_20_2025_3_30_00_PM.pdf?documentType=1&meetingId=8272,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8272_Agenda_8_20_2025_3_30_00_PM.pdf,8272,0.147,yes
2025-08-26,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8152_Agenda_8_26_2025_4_30_00_PM.pdf?documentType=1&meetingId=8152,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8152_Agenda_8_26_2025_4_30_00_PM.pdf,8152,0.15,yes
2025-08-26,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8177_Agenda_8_26_2025_6_30_00_PM.pdf?documentType=1&meetingId=8177,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8177_Agenda_8_26_2025_6_30_00_PM.pdf,8177,0.175,yes
2025-08-26,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_8273_Agenda_8_26_2025_6_30_00_PM.pdf?documentType=1&meetingId=8273,2026-07-06,text,pdftotext,raw/2025/RDA_Special_Meeting_8273_Agenda_8_26_2025_6_30_00_PM.pdf,8273,0.144,yes
2025-08-27,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8268_Agenda_8_27_2025_4_00_00_PM.pdf?documentType=1&meetingId=8268,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8268_Agenda_8_27_2025_4_00_00_PM.pdf,8268,0.148,yes
2025-09-03,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8254_Agenda_9_3_2025_3_30_00_PM.pdf?documentType=1&meetingId=8254,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8254_Agenda_9_3_2025_3_30_00_PM.pdf,8254,0.149,yes
2025-09-09,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8153_Agenda_9_9_2025_4_30_00_PM.pdf?documentType=1&meetingId=8153,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8153_Agenda_9_9_2025_4_30_00_PM.pdf,8153,0.15,yes
2025-09-09,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8178_Agenda_9_9_2025_6_30_00_PM.pdf?documentType=1&meetingId=8178,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8178_Agenda_9_9_2025_6_30_00_PM.pdf,8178,0.173,yes
2025-09-10,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8275_Agenda_9_10_2025_4_00_00_PM.pdf?documentType=1&meetingId=8275,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8275_Agenda_9_10_2025_4_00_00_PM.pdf,8275,0.119,yes
2025-09-16,City Council Special Meeting,Council,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Special_Meeting_8280_Agenda_9_16_2025_4_30_00_PM.pdf?documentType=1&meetingId=8280,2026-07-06,text,pdftotext,raw/2025/City_Council_Special_Meeting_8280_Agenda_9_16_2025_4_30_00_PM.pdf,8280,0.142,yes
2025-09-17,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8279_Agenda_9_17_2025_3_30_00_PM.pdf?documentType=1&meetingId=8279,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8279_Agenda_9_17_2025_3_30_00_PM.pdf,8279,0.165,yes
2025-09-23,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8154_Agenda_9_23_2025_4_30_00_PM.pdf?documentType=1&meetingId=8154,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8154_Agenda_9_23_2025_4_30_00_PM.pdf,8154,0.151,yes
2025-09-23,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8179_Agenda_9_23_2025_6_30_00_PM.pdf?documentType=1&meetingId=8179,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8179_Agenda_9_23_2025_6_30_00_PM.pdf,8179,0.172,yes
2025-09-24,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8276_Agenda_9_24_2025_4_00_00_PM.pdf?documentType=1&meetingId=8276,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8276_Agenda_9_24_2025_4_00_00_PM.pdf,8276,0.167,yes
2025-10-01,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8281_Agenda_10_1_2025_3_30_00_PM.pdf?documentType=1&meetingId=8281,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8281_Agenda_10_1_2025_3_30_00_PM.pdf,8281,0.115,yes
2025-10-08,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8277_Agenda_10_8_2025_4_00_00_PM.pdf?documentType=1&meetingId=8277,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8277_Agenda_10_8_2025_4_00_00_PM.pdf,8277,0.091,yes
2025-10-14,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8155_Agenda_10_14_2025_4_30_00_PM.pdf?documentType=1&meetingId=8155,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8155_Agenda_10_14_2025_4_30_00_PM.pdf,8155,0.137,yes
2025-10-14,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8180_Agenda_10_14_2025_6_30_00_PM.pdf?documentType=1&meetingId=8180,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8180_Agenda_10_14_2025_6_30_00_PM.pdf,8180,0.16,yes
2025-10-14,Building Authority Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Building_Authority_Meeting_8197_Agenda_10_14_2025_6_30_00_PM.pdf?documentType=1&meetingId=8197,2026-07-06,text,pdftotext,raw/2025/Building_Authority_Meeting_8197_Agenda_10_14_2025_6_30_00_PM.pdf,8197,0.136,yes
2025-10-15,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8282_Agenda_10_15_2025_3_30_00_PM.pdf?documentType=1&meetingId=8282,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8282_Agenda_10_15_2025_3_30_00_PM.pdf,8282,0.082,yes
2025-10-22,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8278_Agenda_10_22_2025_4_00_00_PM.pdf?documentType=1&meetingId=8278,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8278_Agenda_10_22_2025_4_00_00_PM.pdf,8278,0.087,yes
2025-10-28,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8156_Agenda_10_28_2025_4_30_00_PM.pdf?documentType=1&meetingId=8156,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8156_Agenda_10_28_2025_4_30_00_PM.pdf,8156,0.133,yes
2025-10-28,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8181_Agenda_10_28_2025_6_30_00_PM.pdf?documentType=1&meetingId=8181,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8181_Agenda_10_28_2025_6_30_00_PM.pdf,8181,0.16,yes
2025-10-28,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_8287_Agenda_10_28_2025_6_30_00_PM.pdf?documentType=1&meetingId=8287,2026-07-06,text,pdftotext,raw/2025/RDA_Special_Meeting_8287_Agenda_10_28_2025_6_30_00_PM.pdf,8287,0.128,yes
2025-11-05,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8288_Agenda_11_5_2025_3_30_00_PM.pdf?documentType=1&meetingId=8288,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8288_Agenda_11_5_2025_3_30_00_PM.pdf,8288,0.088,yes
2025-11-12,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8289_Agenda_11_12_2025_4_00_00_PM.pdf?documentType=1&meetingId=8289,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8289_Agenda_11_12_2025_4_00_00_PM.pdf,8289,0.102,yes
2025-11-18,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8158_Agenda_11_18_2025_4_30_00_PM.pdf?documentType=1&meetingId=8158,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8158_Agenda_11_18_2025_4_30_00_PM.pdf,8158,0.137,yes
2025-11-18,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8183_Agenda_11_18_2025_6_30_00_PM.pdf?documentType=1&meetingId=8183,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8183_Agenda_11_18_2025_6_30_00_PM.pdf,8183,0.159,yes
2025-11-18,RDA Special Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Special_Meeting_8290_Agenda_11_18_2025_6_30_00_PM.pdf?documentType=1&meetingId=8290,2026-07-06,text,pdftotext,raw/2025/RDA_Special_Meeting_8290_Agenda_11_18_2025_6_30_00_PM.pdf,8290,0.129,yes
2025-11-25,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8157_Agenda_11_25_2025_4_30_00_PM.pdf?documentType=1&meetingId=8157,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8157_Agenda_11_25_2025_4_30_00_PM.pdf,8157,0.136,yes
2025-11-25,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8182_Agenda_11_25_2025_6_30_00_PM.pdf?documentType=1&meetingId=8182,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8182_Agenda_11_25_2025_6_30_00_PM.pdf,8182,0.16,yes
2025-12-03,Board of Adjustment Meeting,BoardOfAdjustment,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Board_of_Adjustment_Meeting_8294_Agenda_12_3_2025_6_00_00_PM.pdf?documentType=1&meetingId=8294,2026-07-06,text,pdftotext,raw/2025/Board_of_Adjustment_Meeting_8294_Agenda_12_3_2025_6_00_00_PM.pdf,8294,0.142,yes
2025-12-03,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_8292_Agenda_12_3_2025_3_30_00_PM.pdf?documentType=1&meetingId=8292,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Study_Meeting_8292_Agenda_12_3_2025_3_30_00_PM.pdf,8292,0.089,yes
2025-12-09,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_8159_Agenda_12_9_2025_4_30_00_PM.pdf?documentType=1&meetingId=8159,2026-07-06,text,pdftotext,raw/2025/City_Council_Study_Meeting_8159_Agenda_12_9_2025_4_30_00_PM.pdf,8159,0.133,yes
2025-12-09,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_8184_Agenda_12_9_2025_6_30_00_PM.pdf?documentType=1&meetingId=8184,2026-07-06,text,pdftotext,raw/2025/City_Council_Regular_Meeting_8184_Agenda_12_9_2025_6_30_00_PM.pdf,8184,0.16,yes
2025-12-10,Planning Commission Public Hearing,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_8293_Agenda_12_10_2025_4_00_00_PM.pdf?documentType=1&meetingId=8293,2026-07-06,text,pdftotext,raw/2025/Planning_Commission_Public_Hearing_8293_Agenda_12_10_2025_4_00_00_PM.pdf,8293,0.094,yes
2026-01-05,Oath of Office Ceremony,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Oath_of_Office_Ceremony_8369_Agenda_1_5_2026_4_00_00_PM.pdf?documentType=1&meetingId=8369,2026-07-06,text,pdftotext,raw/2026/Oath_of_Office_Ceremony_8369_Agenda_1_5_2026_4_00_00_PM.pdf,8369,0.126,yes
