date,body,motion_no,motion,result,mover,seconder,names_recorded
2022-08-04,PlanningCommission,6,to open the public hearing for the Campbell Rezone,"Passed 6, 0",Parker,Daugs,false
2022-08-04,PlanningCommission,7,to close the public hearing for the Campbell Rezone,"Passed 6, 0",Lee,Watterson,false
2022-08-04,PlanningCommission,8,to recommend denial to the County Council for the Campbell Rezone with 3 conclusions,"Passed 6, 0",Parker,Watterson,false
2022-08-04,PlanningCommission,9,to recommend approval for the Providence City Cemetery Expansion Conditional Use Permit with the 3 conditions and 3 conclusions,"Passed 6, 0",Daugs,Watterson,false
2022-08-04,PlanningCommission,10,to approve the Hobbled Dog Cidery Conditional Use permit with the 17 conditions and 3 conclusions and the editorial changes to the intersection and the employees living on site,"Passed 6, 0",Daugs,Parker,false
2022-08-04,PlanningCommission,11,to extend the meeting to 9 o’clock pm,"Passed 6, 0",Lee,Parker,false
2022-08-04,PlanningCommission,12,to open the public hearing,"Passed 5, 0",Daugs,Lee,false
2022-08-04,PlanningCommission,13,to close the public hearing,"Passed 5, 0",Daugs,Parker,false
2022-08-04,PlanningCommission,14,to extend the meeting until 9:30 pm,"Passed 5, 0",Lee,Daugs,false
2022-08-04,PlanningCommission,15,to recommend approval to the County Council for the Cache County General Plan and the Regional Collaboration Plan with any edits for clarity and correctness as needed,"Passed 5, 0",Parker,Lee,false
2022-08-04,PlanningCommission,16,to open the public hearing,"Passed 5, 0",Christensen,Parker,false
2022-08-04,PlanningCommission,17,to close the public hearing,"Passed 5, 0",Christensen,Lee,false
2022-08-04,PlanningCommission,18,to recommend approval for the amendments to 17.07.030: Use Related Definitions – 4100 Recreational Facility and other potential new or existing Use Related Definitions,"Passed 5, 0",Daugs,Lee,false
2022-09-01,PlanningCommission,1,to approve the consent agenda,"Passed 7, 0",Watterson,Lee,false
2022-09-01,PlanningCommission,2,to open the public hearing,"Passed 7, 0",Lee,Daugs,false
2022-09-01,PlanningCommission,3,to close the public hearing,"Passed 7, 0",Spackman,Daugs,false
2022-09-01,PlanningCommission,4,to continue the Cache County General Plan for up to 90 days,"Passed 7, 0",Watterson,Daugs,false
2022-10-06,PlanningCommission,1,to approve the consent agenda,"Passed 5, 0",Christensen,Watterson,false
2022-10-06,PlanningCommission,2,to open the public hearing,"Passed 5, 0",Watterson,Daugs,false
2022-10-06,PlanningCommission,3,to close the public hearing,"Passed 5, 0",Christensen,Spackman,false
2022-10-06,PlanningCommission,4,to recommend approval to the County Council of the Cache County Comprehensive General Plan Update with the inclusion of a statement supporting the transportation corridor,"Passed 5, 0",Watterson,Daugs,false
2022-10-06,PlanningCommission,5,to open the public hearing for the TYJ Storage Rezone,"Passed 5, 0",Daugs,Spackman,false
2022-10-06,PlanningCommission,6,to close the public hearing,"Passed 5, 0",Spackman,Christensen,false
2022-10-06,PlanningCommission,7,to recommend approval to the County Council for the TYI Storage Rezone,"Passed 4, 1",Daugs,Christensen,false
2022-10-06,PlanningCommission,8,to approve the Mt. Naomi Winery Conditional Use Permit with 15 conditions and 3 conclusions,"Passed 5, 0",Christensen,Watterson,false
2022-10-06,PlanningCommission,9,to extend the meeting to 8:30 pm,"Passed 5, 0",Watterson,Christensen,false
2022-10-06,PlanningCommission,10,to continue the Cherry Peak Ski Area CUP 4th amendment up to 180 days,"Passed 5, 0",Daugs,Watterson,false
2022-12-01,PlanningCommission,1,to approve the consent items,"Passed 6, 0",Parker,Lee,false
2022-12-01,PlanningCommission,2,to approved the Fritz Tower Conditional with 8 conditions and 3 conclusions,"Passed 6, 0",Watterson,Christensen,false
2022-12-01,PlanningCommission,3,to open the public hearing,"Passed 6, 0",Watterson,Parker,false
2022-12-01,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Parker,Christensen,false
2022-12-01,PlanningCommission,5,to recommend approval to the Cache County Council with 1 conclusion,"Passed 6, 0",Daugs,Lee,false
2022-12-01,PlanningCommission,6,to open the public hearing,"Passed 6, 0",Watterson,Daugs,false
2022-12-01,PlanningCommission,7,to close the public hearing,"Passed 6, 0",Watterson,Christensen,false
2022-12-01,PlanningCommission,8,to recommend approval to the County Council for the Ordinance Change – 17.07.040 General Definitions Developable Acreage and Density,"Passed 6, 0",Lee,Parker,false
2023-01-05,PlanningCommission,1,to approve the agenda with item #4 being removed from the consent agenda and moving to a regular action item and item #7 being a discussion item not a public hearing,"Passed 5, 0",Parker,Spackman,false
2023-01-05,PlanningCommission,2,"to approve the minutes from December 1, 2023","Passed 5, 0",Parker,Watterson,false
2023-01-05,PlanningCommission,3,to approve the consent agenda with the conditions as noted,"Passed 5, 0",Parker,Spackman,false
2023-01-05,PlanningCommission,4,to continue the Stratford Ranch Subdivision up to 90 days,"Passed 5, 0",Parker,Watterson,false
2023-01-05,PlanningCommission,5,to open the public hearing,"Passed 5, 0",Spackman,Watterson,false
2023-01-05,PlanningCommission,6,to close the public hearing,"Passed 5, 0",Watterson,Parker,false
2023-01-05,PlanningCommission,7,to recommend approval to the County Council for the Hot Iron Storage Rezone with the findings of facts and 1 conclusion,"Passed 5, 0",Christensen,Parker,false
2023-01-05,PlanningCommission,8,to approve the Millville Sewer System Conditional Use Permit with the 15 conditions and 3 conclusions,"Passed 5, 0",Watterson,Parker,false
2023-02-02,PlanningCommission,1,"to approve the agenda with no changes and the minutes from January 3, 2023","Passed 5, 0",Spackman,Watterson,false
2023-02-02,PlanningCommission,2,to approve the consent agenda,"Passed 5, 0",Watterson,Spackman,false
2023-02-02,PlanningCommission,3,to approve the Pepperidge Farm Plant Expansion Conditional Use Permit Amendment with the 15 conditions and 3 conclusions,"Passed 6, 0",Sands,Parker,false
2023-02-02,PlanningCommission,4,to open the public hearing,"Passed 6, 0",Sands,Parker,false
2023-02-02,PlanningCommission,5,to close the public hearing,"Passed 6, 0",Watterson,Spackman,false
2023-02-02,PlanningCommission,6,to recommend to the County Council approval for the Allen Property Rezone with the 1 conclusion,"Passed 6, 0",Christensen,Parker,false
2023-02-02,PlanningCommission,7,to open the public hearing,"Passed 6, 0",Watterson,Spackman,false
2023-02-02,PlanningCommission,8,to close the public hearing,"Passed 6, 0",Parker,Watterson,false
2023-02-02,PlanningCommission,9,to recommend approval to the County Council for the Geneva Rock Rezone with the 5 findings of facts,"Passed 4, 2",Parker,Christensen,false
2023-02-02,PlanningCommission,10,to open the public hearing,"Passed 5, 0",Watterson,Sands,false
2023-02-02,PlanningCommission,11,to close the public hearing,"Passed 5, 0",Watterson,Sands,false
2023-02-02,PlanningCommission,12,to recommend approval to the County Council for the Chapter 15.28 Flood Damage Prevention ordinance,"Passed 5, 0",Spackman,Parker,false
2023-02-02,PlanningCommission,13,to extend the meeting to 8:15 pm,"Passed 5, 0",Watterson,Spackman,false
2023-03-02,PlanningCommission,1,"to approve the agenda and minutes from February 2, 2023","Passed 6, 0",Parker,Watterson,false
2023-03-02,PlanningCommission,2,to approve the consent agenda,"Passed 6, 0",Watterson,Parker,false
2023-03-02,PlanningCommission,3,to open the public hearing,"Passed 6, 0",Sands,Parker,false
2023-03-02,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Sands,Watterson,false
2023-03-02,PlanningCommission,5,to continue the Clair Anderson Rezone up to 90 days,"Passed 6, 0",Parker,Spackman,false
2023-03-02,PlanningCommission,6,to approve the Beaver Mountain Master Plan Expansion Conditional Use Permit Amendment 2023 with the 12 conditions and 2 conclusions,"Passed 6, 0",Parker,Watterson,false
2023-04-06,PlanningCommission,1,"to approved the agenda and the minutes from March 2, 2023","Passed 4, 0",Parker,Watterson,false
2023-04-06,PlanningCommission,2,to approve the 3 consent agenda items,"Passed 4, 0",Watterson,Parker,false
2023-04-06,PlanningCommission,3,to deny the Cherry Peak Ski Area Conditional Use Permit Amendment based on the six findings of facts,"Passed 4, 0",Parker,Watterson,false
2023-04-06,PlanningCommission,4,to recommend denial to the County Council for the Clair Anderson Rezone based on the three conclusions,"Passed 4, 0",Sands,Parker,false
2023-04-06,PlanningCommission,5,to approve the UT1 Beaver Mountain Tower Conditional Use Permit based on the 8 conditions and 4 conclusions,"Passed 4, 0",Sands,Watterson,false
2023-04-06,PlanningCommission,6,to approve the Dog Boarding Project Conditional Use Permit with the 10 conditions and 2 conclusions,"Passed 4, 0",Watterson,Sands,false
2023-05-04,PlanningCommission,1,to approve the agenda with the noted change that item #1 is the Mount Sterling Acres Subdivision,"Passed 6, 0",Parker,Watterson,false
2023-05-04,PlanningCommission,2,"to approve the minutes from April 6, 2023","Passed 6, 0",Watterson,Parker,false
2023-05-04,PlanningCommission,3,to approve the consent agenda,"Passed 6, 0",Parker,Watterson,false
2023-05-04,PlanningCommission,4,to approve the Dog Boarding Project Conditional Use Permit with the 10 conditions and 2 conclusions,"Passed 6, 0",Parker,Watterson,false
2023-06-01,PlanningCommission,1,to approve the agenda,"Passed 5, 0",Rigby,Watterson,false
2023-06-01,PlanningCommission,2,"to approve the minutes from May 4, 2023","Passed 5, 0",Watterson,Rigby,false
2023-06-01,PlanningCommission,3,to approve the consent agenda with the 7 conditions and 1 conclusion,"Passed 5, 0",Watterson,Sands,false
2023-06-01,PlanningCommission,4,to approve the 6 month extension for the Hollow Ridge RV Campground Conditional use Permit,"Passed 5, 0",Watterson,Sands,false
2023-06-01,PlanningCommission,5,to open the public hearing,"Passed 5, 0",Sands,Watterson,false
2023-06-01,PlanningCommission,6,to close the public hearing,"Passed 5, 0",Rigby,Sands,false
2023-06-01,PlanningCommission,7,to recommend approval to the County Council for the 8479 Rezone,"Passed 4, 1",Sands,Bankhead,false
2023-06-01,PlanningCommission,8,to approve the Maple Rise Campground Conditional Use Permit 1st amendment with the 7 conditions and 2 conclusions,"Passed 5, 0",Rigby,Sands,false
2023-07-06,PlanningCommission,1,to approve the agenda,"Passed 5, 0",Watterson,Rigby,false
2023-07-06,PlanningCommission,2,"to approve the minutes from June 1, 2023","Passed 5, 0",Watterson,Rigby,false
2023-07-06,PlanningCommission,3,to approved the consent agenda,"Passed 5, 0",Watterson,Sands,false
2023-07-06,PlanningCommission,4,to continue the Geneva Rock – Newton Pit Conditional Use Permit up to 90 days,"Passed 6, 0",Watterson,Sands,false
2023-07-06,PlanningCommission,5,to open the public hearing,"Passed 6, 0",Christensen,Watterson,false
2023-07-06,PlanningCommission,6,to close the public hearing,"Passed 6, 0",Sands,Watterson,false
2023-07-06,PlanningCommission,7,to recommend denial to the County Council for the Esperanza Estate Rezone with the two conclusions,"Passed 6, 0",Watterson,Bankhead,false
2023-07-06,PlanningCommission,8,to open the public hearing,"Passed 6, 0",Christensen,Rigby,false
2023-07-06,PlanningCommission,9,to close the public hearing,"Passed 6, 0",Watterson,Rigby,false
2023-07-06,PlanningCommission,10,to recommend denial to the County Council for the Graham Addition Rezone with the 3 conclusions,"Passed 5, 0",Watterson,Sands,false
2023-07-06,PlanningCommission,11,to open the public hearing,"Passed 6, 0",Watterson,Rigby,false
2023-07-06,PlanningCommission,12,to close the public hearing,"Passed 6, 0",Sands,Christensen,false
2023-07-06,PlanningCommission,13,"to recommend approval for the Ordinance Amendment Request as presented on July 6, 2023 to the County Council","Passed 5, 1",Watterson,Rigby,false
2023-07-06,PlanningCommission,14,to extend the meeting to 8:30,"Passed 6, 0",Sands,Watterson,false
2023-07-06,PlanningCommission,15,to open the public hearing,"Passed 6, 0",Sands,Bankhead,false
2023-07-06,PlanningCommission,16,to close the public hearing,"Passed 6, 0",Watterson,Sands,false
2023-07-06,PlanningCommission,17,to continue the Ordinance Change – 17.07.040 General Definitions – Developable Acreage & Sensitive Areas Non-Developable up to 90 days,"Passed 6, 0",Sands,Watterson,false
2023-07-06,PlanningCommission,18,to extend the meeting until 9:00 pm,"Passed 6, 0",Sands,Watterson,false
2023-07-06,PlanningCommission,19,to open the public hearing,"Passed 6, 0",Sands,Christensen,false
2023-07-06,PlanningCommission,20,to extend the meeting to 9:15 pm,"Passed 6, 0",Sands,Watterson,false
2023-07-06,PlanningCommission,21,to close the public hearing,"Passed 6, 0",Watterson,Sands,false
2023-07-06,PlanningCommission,22,"to recommend to the County Council approval for Ordinance Change 17.07.040 that includes detached accessory detached units and that staff further defines the foundation issue for accessory dwelling units, strike section 1b for short term rentals, and where impossible to meet the 20 foot shared wall, the attached accessory dwelling units will need to meet the full width of the wall","Passed 6, 0",Sands,Watterson,false
2023-08-03,PlanningCommission,1,"to approve the agenda and minutes from July 6, 2023","Passed 7, 0",Watterson,Parker,false
2023-08-03,PlanningCommission,2,to approve the consent agenda,"Passed 7, 0",Parker,Rigby,false
2023-08-03,PlanningCommission,3,to open the public hearing,"Passed 7, 0",Parker,Sands,false
2023-08-03,PlanningCommission,4,to close the public hearing,"Passed 7, 0",Parker,Watterson,false
2023-08-03,PlanningCommission,5,to recommend approval of the Mountain Home Rezone with 2 conclusions,"Passed 7, 0",Watterson,Parker,false
2023-08-03,PlanningCommission,6,"to recommend approval to the County Council for the Ordinance Change – 17.07.040 General Definitions – Developable Acreage & Sensitive Areas Non-Developable dated as of August 3, 2023","Passed 7, 0",Christensen,Watterson,false
2023-09-07,PlanningCommission,1,"to approve the agenda and the August 3, 2023 minutes","Passed 4, 0",Parker,Rigby,false
2023-09-07,PlanningCommission,2,to approve the consent agenda,"Passed 4, 0",Sands,Parker,false
2023-09-07,PlanningCommission,3,to open the public hearing,"Passed 4, 0",Sands,Parker,false
2023-09-07,PlanningCommission,4,to close the public hearing,"Passed 4, 0",Sands,Parker,false
2023-10-05,PlanningCommission,1,"to approve the Agenda and minutes from September 7, 2023","Passed 7, 0",Parker,Rigby,false
2023-10-05,PlanningCommission,2,to approve the consent agenda,"Passed 7, 0",Watterson,Sands,false
2023-10-05,PlanningCommission,3,to continue the Geneva Rock – Newton Pit Conditional Use Permit for 90 days,"Passed 7, 0",Watterson,Parker,false
2023-10-05,PlanningCommission,4,to open the public hearing,"Passed 7, 0",Parker,Watterson,false
2023-10-05,PlanningCommission,5,to close the public hearing,"Passed 7, 0",Parker,Watterson,false
2023-10-05,PlanningCommission,6,to approve the Advanced Shorting 2023 Conditional Use Permit 2nd Amendment with the 12 conditions and 2 conclusions,"Passed 7, 0",Parker,Rigby,false
2023-10-05,PlanningCommission,7,to recommend to the County Council the amended Title 16 subdivision regulations,"Passed 7, 0",Parker,Watterson,false
2023-11-02,PlanningCommission,1,"to approve the agenda and the minutes from October 5, 2023","Passed 4, 0",Parker,Sands,false
2023-11-02,PlanningCommission,2,to approve the consent agenda,"Passed 4, 0",Parker,Sands,false
2023-11-02,PlanningCommission,3,"to approve the Geneva Rock Newton Pit Conditional Use Permit with the removal of condition #13, and include 2:1 Max Slope ratio for reclamation to the condition #6","Passed 4, 1",Parker,Rigby,false
2023-11-02,PlanningCommission,4,to recommend approval for the Cache Resources Management Plan to the County Council,"Passed 5, 0",Parker,Christensen,false
2023-11-02,PlanningCommission,5,to approve the Utah Flour Milling Conditional Use Permit based on the 19 conditions and 2 conclusions,"Passed 5, 0",Sands,Parker,false
2023-12-07,PlanningCommission,1,"to approve the agenda and minutes from November 2, 2023","Passed 7, 0",Parker,Rigby,false
2023-12-07,PlanningCommission,2,to approve the consent agenda,"Passed 7, 0",Parker,Watterson,false
2023-12-07,PlanningCommission,3,to accept the 2024 meeting dates and application deadlines,"Passed 7, 0",Watterson,Sands,false
2023-12-07,PlanningCommission,4,to nominate Nathan Daugs for Chair,"Passed 7, 0",Parker,Rigby,false
2023-12-07,PlanningCommission,5,to nominate Kurt Bankhead for Vice Chair,"Passed 7, 0",Christensen,Parker,false
2024-01-04,PlanningCommission,1,"to approve the agenda and minutes from December 7, 2023","Passed 4, 0",Rigby,Christensen,false
2024-01-04,PlanningCommission,2,to approve the consent items,"Passed 4, 0",Rigby,Bankhead,false
2024-01-04,PlanningCommission,3,to continue the Aspen Springs Storage Conditional Use Permit up to 90 days,"Passed 4, 0",Christensen,Rigby,false
2024-02-01,PlanningCommission,1,"to approve the agenda and minutes from January 4, 2024","Passed 5, 0",Watterson,Rigby,false
2024-02-01,PlanningCommission,2,to approve the 2 consent items,"Passed 5, 0",Watterson,Riby,false
2024-02-01,PlanningCommission,3,to approve the Aspen Springs Storage Conditional Use Permit with 16 conditions and 3 conclusions,"Passed 5, 0",Sands,Watterson,false
2024-03-07,PlanningCommission,1,"to approve the agenda and minutes from February 1, 2024","Passed 6, 0",Watterson,Sands,false
2024-03-07,PlanningCommission,2,to approve the consent agenda,"Passed 6, 0",Watterson,Sands,false
2024-03-07,PlanningCommission,3,to approve the Nautica Tower Conditional Use Permit with the 8 conditions and 3 2 conclusions,"Passed 6, 0",Sands,Rigby,false
2024-05-02,PlanningCommission,1,"to approve the agenda and the April 4, 2024 meeting minutes","Passed 6, 0",Parker,Rigby,false
2024-05-02,PlanningCommission,2,to open the public hearing,"Passed 6, 0",Sands,Watterson,false
2024-05-02,PlanningCommission,3,to close the public hearing,"Passed 6, 0",Sands,Parker,false
2024-05-02,PlanningCommission,4,to recommend approval to the County Council for the Quarter-In Ventures Property rezone with the 2 findings and option 2,"Passed 6, 0",Watterson,Parker,false
2024-05-02,PlanningCommission,5,to continue the Quarter-In Ventures Property – Equestrian Services Conditional Use Permit up to 90 days,"Passed 6, 0",Sands,Watterson,false
2024-06-06,PlanningCommission,1,"to approve the agenda and minutes from the May 2, 2024 meeting","Passed 4, 0",Rigby,,false
2024-06-06,PlanningCommission,2,"to approve Consent items 1,2 and 4","Passed 4, 0",Parker,Christensen,false
2024-06-06,PlanningCommission,3,to remove item #3 from the consent agenda,"Passed 4, 0",Parker,Christensen,false
2024-06-06,PlanningCommission,4,to approve item #3 for the Cub River Estates Phase 1 Subdivision Preliminary Plot,"Passed 4, 0",Parker,Christensen,false
2024-06-06,PlanningCommission,5,to recommend denial to the County Council for the Nautica Subdivision 1st 3 Amendment,"Passed 4, 0",Christensen,Riby,false
2024-06-06,PlanningCommission,6,to open the public hearing for the Powder Mountain Development Agreement,"Passed 4, 0",Parker,,false
2024-06-06,PlanningCommission,7,to close the public hearing,"Passed 4, 0",Parker,Rigby,false
2024-06-06,PlanningCommission,8,to recommend approval to the County Council for the Powder Mountain Development 21 Agreement,"Passed 4, 0",Rigby,Parker,false
2024-06-06,PlanningCommission,9,to open the public hearing,"Passed 4, 0",Parker,Rigby,false
2024-06-06,PlanningCommission,10,to close the public hearing,"Passed 4, 0",Parker,Rigby,false
2024-06-06,PlanningCommission,11,to recommend approval to the County Council for the Title 16 Subdivision Ordinance,"Passed 4, 0",Parker,Rigby,false
2024-07-11,PlanningCommission,1,"to approve the agenda and minutes from June 6, 2024","Passed 5, 0",Parker,Sands,false
2024-07-11,PlanningCommission,2,to open the public hearing for the Vernon Investments Rezone,"Passed 5, 0",Sands,Parker,false
2024-07-11,PlanningCommission,3,to close the public hearing for the Vernon Investments Rezone,"Passed 5, 0",Bankhead,Parker,false
2024-07-11,PlanningCommission,4,to continue the Vernon Investments Rezone for up to 90 Days,"Passed 5, 0",Christensen,Sands,false
2024-07-11,PlanningCommission,5,to continue the Cronquist Temporary Extraction Conditional Use Permit up to 90 days,"Passed 5, 0",Parker,Sands,false
2024-07-11,PlanningCommission,6,to approve the Quarter-In Ventures – Equestrian Services Conditional Use Permit with 22 27 conditions and 2 conclusions,"Passed 5, 0",Parker,Sands,false
2024-07-11,PlanningCommission,7,to approve the King Irrigation – Full Pressurization Conditional Use Permit with the 4 16 Conditions and 3 conclusions,"Passed 5, 0",Parker,Bankhead,false
2024-07-11,PlanningCommission,8,to approve the Walnut Grove Events Conditional Use Permits with the 16 conditions 16 and 2 conclusions,"Passed 5, 0",Parker,Sands,false
2024-08-01,PlanningCommission,1,"to approve the agenda and minutes from July 11, 2024","Passed 7, 0",Parker,Rigby,false
2024-08-01,PlanningCommission,2,to approve the consent agenda,"Passed 7, 0",Parker,Watterson,false
2024-08-01,PlanningCommission,3,to open the public hearing for the White Bison Acres Rezone,"Passed 7, 0",Watterson,Sands,false
2024-08-01,PlanningCommission,4,to close the public hearing,"Passed 7, 0",Christensen,Watterson,false
2024-08-01,PlanningCommission,5,to recommend denial to the County Council for the White Bison Acres Rezone due to not being compatible with the surrounding area,"Passed 7, 0",Christensen,Parker,false
2024-08-01,PlanningCommission,6,to open the public hearing for the River Side Rezone,"Passed 7, 0",Sands,Watterson,false
2024-08-01,PlanningCommission,7,to close the public hearing,"Passed 7, 0",Bankhead,Parker,false
2024-08-01,PlanningCommission,8,to recommend denial to the County Council for the River Side Rezone based on the staff report and recommendation of the density being compatible with the surrounding area,"Passed 7, 0",Parker,Rigby,false
2024-08-01,PlanningCommission,9,to open the public hearing for the Marshall P Maughan Family Trust 14 Acres,"Passed 7, 0",Parker,Sands,false
2024-08-01,PlanningCommission,10,to close the public hearing,"Passed 7, 0",Christensen,Rigby,false
2024-08-01,PlanningCommission,11,to recommend denial to the County Council for the Marshall P Maughan Trust 14 Acres rezone,"Passed 7, 0",Parker,Bankhead,false
2024-08-01,PlanningCommission,12,to open the public hearing for the Paradise Cliffs Rezone,"Passed 7, 0",Watterson,Parker,false
2024-08-01,PlanningCommission,13,to close the public hearing,"Passed 7, 0",Watterson,Parker,false
2024-08-01,PlanningCommission,14,to recommend denial to the County Council for the Paradise Cliffs Rezone based on the 5 conclusions,"Passed 7, 0",Christensen,Sands,false
2024-08-01,PlanningCommission,15,to approve the Conditional Use Permit with the three conclusions and 18 conditions,"Passed 7, 0",Watterson,Christensen,false
2024-09-05,PlanningCommission,1,"to approve the agenda and the minutes from August 1, 2024","Passed 6, 0",Rigby,Christensen,false
2024-09-05,PlanningCommission,2,to approve the Nautica Subdivision 1st Amendment with the stated conditions and findings of 16 facts,"Passed 6, 0",Rigby,Parker,false
2024-09-05,PlanningCommission,3,to open the public hearing for the Honey Rezone,"Passed 6, 0",Christensen,Watterson,false
2024-09-05,PlanningCommission,4,to close the public hearing for the Honey Rezone,"Passed 6, 0",Rigby,Watterson,false
2024-09-05,PlanningCommission,5,to recommend approve to the County Council for the Honey Rezone,"Passed 6, 0",Rigby,Parker,false
2024-09-05,PlanningCommission,6,to approve the Deep Canyon Trailhead Conditional Use Permit with 22 conditions,"Passed 6, 0",Sands,,false
2024-10-03,PlanningCommission,1,to approve the agenda,"Passed 4, 0",Parker,Watterson,false
2024-10-03,PlanningCommission,2,"to approve the minutes from September 5, 2024","Passed 4, 0",Parker,Watterson,false
2024-10-03,PlanningCommission,3,to recommend approval to the County Council for the Vernon Investments Rezone 1 with the 2 conclusions,"Passed 5, 0",Christensen,Parker,false
2024-10-03,PlanningCommission,4,to extend the meeting for 30 mins,"Passed 4, 0",Parker,Watterson,false
2024-10-03,PlanningCommission,5,to extend the meeting for 30 minutes,"Passed 4, 0",Parker,Bankhead,false
2024-10-03,PlanningCommission,6,to continue the Cronquist Temporary Extraction Conditional Use Permit up to 90 18 days,"Passed 4, 0",Watterson,Check,false
2024-10-03,PlanningCommission,7,to open the public hearing,"Passed 5, 0",Parker,Christensen,false
2024-10-03,PlanningCommission,8,to close the public hearing,"Passed 5, 0",Watterson,Parker,false
2024-10-03,PlanningCommission,9,to recommend approval to the County Council for the Chambers Rezone,"Passed 5, 0",Christensen,,false
2024-10-03,PlanningCommission,10,to open the public hearing,"Passed 5, 0",Watterson,Parker,false
2024-10-03,PlanningCommission,11,to close the public hearing,"Passed 5, 0",Watterson,Parker,false
2024-10-03,PlanningCommission,12,to continue the Honey Solar Stone Project Ordinance Amendment up to 120 days and 3 recommended that other communities with solar projects be looked at for ordinance language,"Passed 5, 0",Parker,Watterson,false
2024-10-03,PlanningCommission,13,"to approve the Bold K9 Solutions, LLC CUP based on the 9 conditions and 2 14 conclusions","Passed 4, 0",Parker,Watterson,false
2024-10-03,PlanningCommission,14,to extend the meeting for five minutes,"Passed 4, 0",Watterson,Parker,false
2025-04-03,PlanningCommission,13,to open the public hearing for the Powder Mountain Development Agreement (trail system),"Passed 4, 0",Daugs,Parker,false
2025-06-05,PlanningCommission,6,to recommend denial to the County Council for the Funk 160 Acre Richmond Gravel Pit Rezone with the 4 conclusions,"Passed 4, 0",Daugs,Rigby,false
2025-08-07,PlanningCommission,10,"to approve the Triple C Secure Storage Conditional Use Permit with the 24 conditions, 4 conditions, the amendment to the employee condition and the walls counting as screening","Passed 6, 0",Christensen,,false
2025-11-06,PlanningCommission,2,to open the public hearing:,"Passed 6, 0",Daugs,Poole,false
2025-11-06,PlanningCommission,3,to close the public hearing,"Passed 6, 0",Daugs,Rigby,false
2025-11-06,PlanningCommission,4,to recommend approval to the County Council for the SBA UT 24318-B Paradise Rezone,"Passed 6, 0",Daugs,Sands,false
2025-11-06,PlanningCommission,5,to approve the WMCD Upper Canal Pipeline Project CUP with the 16 conditions,"Passed 6, 0",Christensen,Rigby,false
2025-11-06,PlanningCommission,7,to extend the meeting until 9:00 pm,"Passed 6, 0",Daugs,Poole,false
2025-11-06,PlanningCommission,8,"to approve the Edge Estates Parcels 2/3 Conditional Use Permit with 19 conditions and the addition of a condition for the fugitive dust permit, adding if on item number 7 and that item three does not apply to the construction on a portion of parcel 0023 and 2 conclusions","Passed 5, 0",Daugs,Rigby,false
2026-02-05,PlanningCommission,8,to recommend approval to the County Council for the Wellsville Safe Storage LLC Rezone with the 1 conclusion,Motion died due to lack of second,Christensen,,false
2026-03-05,PlanningCommission,15,to recommend approval to the County Council for the Amendment to Title 16 and Title 17,"Passed 6, 0",Daugs,Poole,false
