date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_title,filename,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2025-05-27,Res 25-19 Wilson Neighborhood Plan - ACTION,Council,budget_workshop,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-19%20Wilson%20Neighborhood%20Plan%20-%20ACTION.pdf?t=20250515103059329,2026-07-05,na,claude_vision,,May 20 - Regular Meeting,Res 25-19 Wilson Neighborhood Plan - ACTION.pdf,10300785,10.3,no,staff_report,ok,9c3316c7facd561ee83544ccd140f5c2d148d70fc3fde90ea6e166ec48aedc84,text/attachments/2025-05-27_Res_25_19_Wilson_Neighborhood_Plan_ACTION_3102a470.txt,40453
2025-05-27,Res 25-21 Budget Adjustments - ACTION,Council,budget_workshop,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-21%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250515103210101,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 20 - Regular Meeting,Res 25-21 Budget Adjustments - ACTION.pdf,14237,0.01,no,,,,,
2025-05-27,Res 25-23 Budget Adjustments - WORKSHOP,Council,budget_workshop,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-23%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=2025051512243109,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 20 - Regular Meeting,Res 25-23 Budget Adjustments - WORKSHOP.pdf,16014,0.02,no,,,,,
2025-06-03,AGENDA 2025June03Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025June03Spanish.pdf?t=2025052812551128,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 3 - Regular Meeting,AGENDA 2025June03Spanish.pdf,180614,0.18,no,,,,,
2025-06-03,AGENDA 2025June3,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025June3.pdf?t=20250528130020046,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 3 - Regular Meeting,AGENDA 2025June3.pdf,170166,0.17,no,,,,,
2025-06-03,Res 25-23 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-23%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250528125407445,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 3 - Regular Meeting,Res 25-23 Budget Adjustments - ACTION.pdf,16014,0.02,no,,,,,
2025-06-03,Res 25-24 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-24%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250528125438085,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 3 - Regular Meeting,Res 25-24 Budget Adjustments - WORKSHOP.pdf,19682,0.02,no,,,,,
2025-06-17,AGENDA 2025June17,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025June17.pdf?t=20250612111419334,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,AGENDA 2025June17.pdf,173441,0.17,no,,,,,
2025-06-17,AGENDA 2025June17 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025June17%20Spanish.pdf?t=20250612111342736,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,AGENDA 2025June17 Spanish.pdf,202507,0.2,no,,,,,
2025-06-17,2026 Transfers Notice  - PUBLIC HEARING,Council,regular,notice,https://www.loganutah.gov/departments/admin/council/2026%20Transfers%20Notice%20%20-%20PUBLIC%20HEARING.pdf?t=2025061210215544,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,2026 Transfers Notice  - PUBLIC HEARING.pdf,187037,0.19,no,,,,,
2025-06-17,Board Appointment - Light & Power Advisory,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointment%20-%20Light%20%26%20Power%20Advisory.pdf?t=20250612101843979,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Board Appointment - Light & Power Advisory.pdf,78937,0.08,no,,,,,
2025-06-17,Board Appointment - RESAB,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Board%20Appointment%20-%20RESAB.pdf?t=20250612101920219,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Board Appointment - RESAB.pdf,318217,0.32,no,,,,,
2025-06-17,Ord 25-09 Elective and Statutory Officers Wages - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-09%20Elective%20and%20Statutory%20Officers%20Wages%20-%20ACTION.pdf?t=20250612102124057,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Ord 25-09 Elective and Statutory Officers Wages - ACTION.pdf,153401,0.15,no,,,,,
2025-06-17,Proposed Trade of Real Property - PUBLIC HEARING,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Proposed%20Trade%20of%20Real%20Property%20-%20PUBLIC%20HEARING.pdf?t=20250612102340036,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Proposed Trade of Real Property - PUBLIC HEARING.pdf,29934,0.03,no,,,,,
2025-06-17,Res 25-22 URS Contributory Retirement System - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-22%20URS%20Contributory%20Retirement%20System%20-%20ACTION.pdf?t=20250612102047207,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-22 URS Contributory Retirement System - ACTION.pdf,70729,0.07,no,,,,,
2025-06-17,Res 25-24 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-24%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250612101955465,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-24 Budget Adjustments - ACTION.pdf,19682,0.02,no,,,,,
2025-06-17,Res 25-25 Proposed Library Fees - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-25%20Proposed%20Library%20Fees%20-%20WORKSHOP.pdf?t=20250612102414507,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-25 Proposed Library Fees - WORKSHOP.pdf,521993,0.52,no,,,,,
2025-06-17,Res 25-26 TENTATIVE FY25-26 Budget Adoption - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-26%20TENTATIVE%20FY25-26%20Budget%20Adoption%20-%20ACTION.pdf?t=20250612102232177,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-26 TENTATIVE FY25-26 Budget Adoption - ACTION.pdf,13382,0.01,no,,,,,
2025-06-17,Res 25-27 Tentative Property Tax Rate - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-27%20Tentative%20Property%20Tax%20Rate%20-%20ACTION.pdf?t=20250612124028826,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-27 Tentative Property Tax Rate - ACTION.pdf,76857,0.08,no,,,,,
2025-06-17,Res 25-28 RDA FINAL Budget FY25-26 - ACTION,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-28%20RDA%20FINAL%20Budget%20FY25-26%20-%20ACTION.pdf?t=20250612102455764,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 17 - Regular Meeting,Res 25-28 RDA FINAL Budget FY25-26 - ACTION.pdf,13633,0.01,no,,,,,
2025-07-01,2025July1 Cancelled Council Meeting Notice,Council,cancelled,notice,https://www.loganutah.gov/departments/admin/council/2025July1%20Cancelled%20Council%20Meeting%20Notice.pdf?t=20250604121911982,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,CANCELLED - July 1 Regular Meeting,2025July1 Cancelled Council Meeting Notice.pdf,28479,0.03,no,,,,,
2025-07-15,AGENDA 2025July15,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025July15.pdf?t=20250709171832156,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,AGENDA 2025July15.pdf,216992,0.22,no,,,,,
2025-07-15,AGENDA 2025July15 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025July15%20Spanish.pdf?t=20250709175744627,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,AGENDA 2025July15 Spanish.pdf,186685,0.19,no,,,,,
2025-07-15,25-32 Budget Adjustments,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/25-32%20Budget%20Adjustments.pdf?t=20250806103616218,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,25-32 Budget Adjustments.pdf,501418,0.5,no,,,,,
2025-07-15,Res 25-25 Proposed Library Fees - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-25%20Proposed%20Library%20Fees%20-%20ACTION.pdf?t=2025070917111057,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,Res 25-25 Proposed Library Fees - ACTION.pdf,521993,0.52,no,,,,,
2025-07-15,Res 25-31 Light & Power Rate Schedules - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-31%20Light%20%26%20Power%20Rate%20Schedules%20-%20WORKSHOP.pdf?t=20250709171232915,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,Res 25-31 Light & Power Rate Schedules - WORKSHOP.pdf,392804,0.39,no,,,,,
2025-07-15,Wilson Neighborhood Chair Appointment,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Wilson%20Neighborhood%20Chair%20Appointment.pdf?t=20250709171031047,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,July 15 - Regular Meeting,Wilson Neighborhood Chair Appointment.pdf,21334,0.02,no,,,,,
2025-08-05,AGENDA 2025August05 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August05%20Spanish.pdf?t=20250731124448365,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,AGENDA 2025August05 Spanish.pdf,257505,0.26,no,,,,,
2025-08-05,AGENDA 2025August5,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August5.pdf?t=20250731124527031,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,AGENDA 2025August5.pdf,278825,0.28,no,,,,,
2025-08-05,Ord 25-10 Readoption of Logan City Boundaries with Nibley City - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-10%20Readoption%20of%20Logan%20City%20Boundaries%20with%20Nibley%20City%20-%20ACTION.pdf?t=20250731111236768,2026-07-05,na,claude_vision,,August 5 - Regular Meeting,Ord 25-10 Readoption of Logan City Boundaries with Nibley City - ACTION.pdf,2492606,2.49,no,staff_report,ok,b8edf248ef2fea1baf214bdf19754a2e9c768b3d872a1d6b9980162112bf4493,text/attachments/2025-08-05_Ord_25_10_Readoption_of_Logan_City_Boundaries_with_9a2f01fe.txt,20658
2025-08-05,Ord 25-11 Code Amendment Chapter 17.24 Critical Lands Overlay Zone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-11%20Code%20Amendment%20Chapter%2017.24%20Critical%20Lands%20Overlay%20Zone%20-%20WORKSHOP.pdf?t=20250731111319198,2026-07-05,na,claude_vision,,August 5 - Regular Meeting,Ord 25-11 Code Amendment Chapter 17.24 Critical Lands Overlay Zone - WORKSHOP.pdf,6549517,6.55,no,staff_report,ok,58ba3e02d654fee0c48f3967b89b481ecaebabd6379b0ec086a40fddd9dd6143,text/attachments/2025-08-05_Ord_25_11_Code_Amendment_Chapter_17_24_Critical_La_a473c593.txt,58134
2025-08-05,Ord 25-12 Adoption of National Incident Management System (NIMS) - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-12%20Adoption%20of%20National%20Incident%20Management%20System%20%28NIMS%29%20-%20WORKSHOP.pdf?t=20250731115836645,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,Ord 25-12 Adoption of National Incident Management System (NIMS) - WORKSHOP.pdf,520,0.0,no,,,,,
2025-08-05,Res 25-31 Light & Power Rate Schedules Updated - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-31%20Light%20%26%20Power%20Rate%20Schedules%20Updated%20-%20ACTION.pdf?t=20250731110852827,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,Res 25-31 Light & Power Rate Schedules Updated - ACTION.pdf,4630041,4.63,no,,,,,
2025-08-05,Res 25-32 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-32%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250731110931547,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,Res 25-32 Budget Adjustments - ACTION.pdf,19547,0.02,no,,,,,
2025-08-05,Res 25-33 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-33%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250731121430907,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 5 - Regular Meeting,Res 25-33 Budget Adjustments - WORKSHOP.pdf,103285,0.1,no,,,,,
2025-08-07,AGENDA 2025August07 Spanish,Council,truth_in_taxation,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August07%20Spanish.pdf?t=20250731113256164,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,AGENDA 2025August07 Spanish.pdf,229527,0.23,no,,,,,
2025-08-07,AGENDA 2025August7 Truth In Taxation Meeting,Council,truth_in_taxation,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August7%20Truth%20In%20Taxation%20Meeting.pdf?t=20250731112214475,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,AGENDA 2025August7 Truth In Taxation Meeting.pdf,223970,0.22,no,,,,,
2025-08-07,2025 Cache County Notice of Proposed Tax Increases - Consolidated,Council,truth_in_taxation,notice,https://www.loganutah.gov/departments/admin/council/2025%20Cache%20County%20Notice%20of%20Proposed%20Tax%20Increases%20-%20Consolidated.pdf?t=20250912165156597,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,2025 Cache County Notice of Proposed Tax Increases - Consolidated.pdf,474721,0.47,no,,,,,
2025-08-07,Council%20Adopted%20Budget-Digital%20Book,Council,truth_in_taxation,staff_report,https://cms9files.revize.com/loganut/departments/finance/budget/Council%2520Adopted%2520Budget-Digital%2520Book.pdf,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,Council%20Adopted%20Budget-Digital%20Book.pdf,1245,0.0,no,,,,,
2025-08-07,Res 25-29 FINAL FY26 Certified Tax Rate - ACTION,Council,truth_in_taxation,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-29%20FINAL%20FY26%20Certified%20Tax%20Rate%20-%20ACTION.pdf?t=20250731110633678,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,Res 25-29 FINAL FY26 Certified Tax Rate - ACTION.pdf,77017,0.08,no,,,,,
2025-08-07,Res 25-30 FINAL FY25-26 Budget Adoption - ACTION,Council,truth_in_taxation,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-30%20FINAL%20FY25-26%20Budget%20Adoption%20-%20ACTION.pdf?t=20250731110710533,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 7 - Truth In Taxation Meeting,Res 25-30 FINAL FY25-26 Budget Adoption - ACTION.pdf,13378,0.01,no,,,,,
2025-08-19,AGENDA 2025August19,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August19.pdf?t=20250814151133017,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,AGENDA 2025August19.pdf,327933,0.33,no,,,,,
2025-08-19,AGENDA 2025August19 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025August19%20Spanish.pdf?t=20250814163459942,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,AGENDA 2025August19 Spanish.pdf,318697,0.32,no,,,,,
2025-08-19,Primary Canvass Meeting Notice 2025,Council,canvass,notice,https://www.loganutah.gov/departments/admin/council/Primary%20Canvass%20Meeting%20Notice%202025.pdf?t=20250813172003048,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Canvass of the Primary Election Results,Primary Canvass Meeting Notice 2025.pdf,229309,0.23,no,,,,,
2025-08-19,SPANISH - Primary Canvass Meeting Notice 2025,Council,canvass,notice,https://www.loganutah.gov/departments/admin/council/SPANISH%20-%20Primary%20Canvass%20Meeting%20Notice%202025.pdf?t=20250813171810049,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Canvass of the Primary Election Results,SPANISH - Primary Canvass Meeting Notice 2025.pdf,258818,0.26,no,,,,,
2025-08-19,CAPER Draft 8.11.25,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/CAPER%20Draft%208.11.25.pdf?t=20250828103607555,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,CAPER Draft 8.11.25.pdf,1479427,1.48,no,,,,,
2025-08-19,Ord 25-11 Code Amendment Chapter 17.24 Critical Lands Overlay Zone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/Ord%2025-11%20Code%20Amendment%20Chapter%2017.24%20Critical%20Lands%20Overlay%20Zone%20-%20ACTION.pdf?t=20250814150301045,2026-07-05,na,claude_vision,,August 19 - Regular Meeting,Ord 25-11 Code Amendment Chapter 17.24 Critical Lands Overlay Zone - ACTION.pdf,4655084,4.66,no,staff_report,ok,a62e4badb6fd866f77b9f43b02ca5a6e463ae9654e106b15fd5d7a1fddb28a90,text/attachments/2025-08-19_Ord_25_11_Code_Amendment_Chapter_17_24_Critical_La_3b343976.txt,53044
2025-08-19,Ord 25-12 Adoption of National Incident Management System (NIMS) - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-12%20Adoption%20of%20National%20Incident%20Management%20System%20%28NIMS%29%20-%20ACTION.pdf?t=20250814101754156,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Ord 25-12 Adoption of National Incident Management System (NIMS) - ACTION.pdf,520,0.0,no,,,,,
2025-08-19,Ord 25-13 LMC Code Camping on Public Property - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-13%20LMC%20Code%20Camping%20on%20Public%20Property%20-%20WORKSHOP.pdf?t=20250814102031813,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Ord 25-13 LMC Code Camping on Public Property - WORKSHOP.pdf,128274,0.13,no,,,,,
2025-08-19,Res 25-33 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-33%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250814101836536,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Res 25-33 Budget Adjustments - ACTION.pdf,103285,0.1,no,,,,,
2025-08-19,Res 25-34 CDBG Consolidated Annual Performance and Evaulation Report - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-34%20CDBG%20Consolidated%20Annual%20Performance%20and%20Evaulation%20Report%20-%20WORKSHOP.pdf?t=20250814101916136,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Res 25-34 CDBG Consolidated Annual Performance and Evaulation Report - WORKSHOP.pdf,1470484,1.47,no,,,,,
2025-08-19,Res 25-35 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-35%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250814150405711,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Res 25-35 Budget Adjustments - WORKSHOP.pdf,109120,0.11,no,,,,,
2025-08-19,Res 25-36 FY 2025 CARRY FORWARDS - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-36%20FY%202025%20CARRY%20FORWARDS%20-%20WORKSHOP.pdf?t=20250814150501948,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Res 25-36 FY 2025 CARRY FORWARDS - WORKSHOP.pdf,256833,0.26,no,,,,,
2025-08-19,Res 25-37 RDA FY 2025 CARRY FORWARDS - WORKSHOP,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-37%20RDA%20FY%202025%20CARRY%20FORWARDS%20-%20WORKSHOP.pdf?t=20250814150554341,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,August 19 - Regular Meeting,Res 25-37 RDA FY 2025 CARRY FORWARDS - WORKSHOP.pdf,102705,0.1,no,,,,,
2025-09-02,AGENDA 2025September02 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025September02%20Spanish.pdf?t=2025082814052099,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,AGENDA 2025September02 Spanish.pdf,302037,0.3,no,,,,,
2025-09-02,AGENDA 2025September2,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202025September2.pdf?t=20250828130155632,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,AGENDA 2025September2.pdf,349771,0.35,no,,,,,
2025-09-02,25August7 Truth In Taxation,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/25August7%20Truth%20In%20Taxation.pdf?t=20250829173638354,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,25August7 Truth In Taxation.pdf,177481,0.18,no,,,,,
2025-09-02,CAPER Draft 8.11.25,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/CAPER%20Draft%208.11.25.pdf?t=20250828103607555,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,CAPER Draft 8.11.25.pdf,1479427,1.48,no,,,,,
2025-09-02,Ord 25-13 LMC Code Camping on Public Property - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-13%20LMC%20Code%20Camping%20on%20Public%20Property%20-%20ACTION.pdf?t=20250828103645176,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Ord 25-13 LMC Code Camping on Public Property - ACTION.pdf,128868,0.13,no,,,,,
2025-09-02,Ord 25-14 Sierra Meadows Rezone 1300 W 450 S - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-14%20Sierra%20Meadows%20Rezone%201300%20W%20450%20S%20-%20WORKSHOP.pdf?t=20250828103934744,2026-07-05,na,claude_vision,,September 2 - Regular Meeting,Ord 25-14 Sierra Meadows Rezone 1300 W 450 S - WORKSHOP.pdf,6098715,6.1,no,staff_report,ok,7aa83289d84eeffed6b4579c82e3990509e60be0e776255930902ff81a2e9324,text/attachments/2025-09-02_Ord_25_14_Sierra_Meadows_Rezone_1300_W_450_S_WORKS_26946e44.txt,65203
2025-09-02,Ord 25-15 Honey Rezone 165 N 200 E - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-15%20Honey%20Rezone%20165%20N%20200%20E%20-%20WORKSHOP.pdf?t=20250828104013441,2026-07-05,na,claude_vision,,September 2 - Regular Meeting,Ord 25-15 Honey Rezone 165 N 200 E - WORKSHOP.pdf,4768462,4.77,no,staff_report,ok,00071a2cb98e535f5db8e4a2db0a4305cb7a353382513161a34a88e86de3b8b0,text/attachments/2025-09-02_Ord_25_15_Honey_Rezone_165_N_200_E_WORKSHOP_054f5e77.txt,55824
2025-09-02,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2025-16%20Willow%20Lakes%20Phase%205%20Planned%20Development%20Overlay%20Zone%20-%20WORKSHOP.pdf?t=20250828104051506,2026-07-05,na,claude_vision,,September 2 - Regular Meeting,Ord 25-16 Willow Lakes Phase 5 Planned Development Overlay Zone - WORKSHOP.pdf,,,no,staff_report,ok,def7967a2c9d74d2ce6b2bce76d8e9ddb1a4c288c49e512ff3c8344d6439bddd,text/attachments/2025-09-02_Ord_25_16_Willow_Lakes_Phase_5_Planned_Development_cc36c399.txt,59898
2025-09-02,Res 25-34 CDBG Consolidated Annual Performance and Evaulation Report - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-34%20CDBG%20Consolidated%20Annual%20Performance%20and%20Evaulation%20Report%20-%20ACTION.pdf?t=20250828102107252,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-34 CDBG Consolidated Annual Performance and Evaulation Report - ACTION.pdf,1470484,1.47,no,,,,,
2025-09-02,Res 25-35 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-35%20Budget%20Adjustments%20-%20ACTION.pdf?t=20250828103719195,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-35 Budget Adjustments - ACTION.pdf,109105,0.11,no,,,,,
2025-09-02,Res 25-36 FY 2025 CARRY FORWARDS - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-36%20FY%202025%20CARRY%20FORWARDS%20-%20ACTION.pdf?t=20250828125330828,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-36 FY 2025 CARRY FORWARDS - ACTION.pdf,255864,0.26,no,,,,,
2025-09-02,Res 25-38 Updating the Commercial and Residential Lighting Incentive Program - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-38%20Updating%20the%20Commercial%20and%20Residential%20Lighting%20Incentive%20Program%20-%20WORKSHOP.pdf?t=20250828103830614,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-38 Updating the Commercial and Residential Lighting Incentive Program - WORKSHOP.pdf,2144843,2.14,no,,,,,
2025-09-02,Res 25-39 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-39%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20250828112134498,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-39 Budget Adjustments - WORKSHOP.pdf,105001,0.11,no,,,,,
2025-09-02,Res 25-37 RDA FY 2025 CARRY FORWARDS - ACTION,RDA,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2025-37%20RDA%20FY%202025%20CARRY%20FORWARDS%20-%20ACTION.pdf?t=20250828104130975,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,September 2 - Regular Meeting,Res 25-37 RDA FY 2025 CARRY FORWARDS - ACTION.pdf,102869,0.1,no,,,,,
