channel,raw_path,text_path,format,extraction_method,bytes,text_chars
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Arlin Hughes_03-08-2011.pdf,text/wayback_financialreports__County Candidate Summary - Arlin Hughes_03-08-2011.txt,text,pdftotext -layout,9090,215
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Arlin Hughes_03-08-2011~2.pdf,text/wayback_financialreports__County Candidate Summary - Arlin Hughes_03-08-2011_2.txt,text,pdftotext -layout,9090,215
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Barbara Beckstrom_05-09-2012.pdf,text/wayback_financialreports__County Candidate Summary - Barbara Beckstrom_05-09-2012.txt,text,pdftotext -layout,4133,211
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Barbara Beckstrom_05-09-2012~2.pdf,text/wayback_financialreports__County Candidate Summary - Barbara Beckstrom_05-09-2012_2.txt,text,pdftotext -layout,4133,211
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Barbara Beckstrom_06-15-2012.xls,text/wayback_financialreports__County Candidate Summary - Barbara Beckstrom_06-15-2012.txt,spreadsheet,xlrd cell dump,22528,264
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Barbara Beckstrom_06-15-2012~2.xls,text/wayback_financialreports__County Candidate Summary - Barbara Beckstrom_06-15-2012_2.txt,spreadsheet,xlrd cell dump,22528,264
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Brock Belnap_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Brock Belnap_04-05-2011.txt,text,pdftotext -layout,9274,327
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Brock Belnap_04-05-2011~2.pdf,text/wayback_financialreports__County Candidate Summary - Brock Belnap_04-05-2011_2.txt,text,pdftotext -layout,9274,327
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Brock Belnap_04-05-2011~3.pdf,text/wayback_financialreports__County Candidate Summary - Brock Belnap_04-05-2011_3.txt,text,pdftotext -layout,9274,327
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Chris White_01-17-2013.xls,text/wayback_financialreports__County Candidate Summary - Chris White_01-17-2013.txt,spreadsheet,xlrd cell dump,27648,361
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Chris White_03-21-2012.pdf,text/wayback_financialreports__County Candidate Summary - Chris White_03-21-2012.txt,text,pdftotext -layout,4092,181
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Chris White_06-21-2012.xls,text/wayback_financialreports__County Candidate Summary - Chris White_06-21-2012.txt,spreadsheet,xlrd cell dump,27648,275
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Chris White_08-31-2012.xls,text/wayback_financialreports__County Candidate Summary - Chris White_08-31-2012.txt,spreadsheet,xlrd cell dump,27648,310
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Chris White_10-29-2012.xls,text/wayback_financialreports__County Candidate Summary - Chris White_10-29-2012.txt,spreadsheet,xlrd cell dump,27648,342
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - David Whitehead_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - David Whitehead_04-05-2011.txt,text,pdftotext -layout,9107,321
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - David Whitehead_04-05-2011~2.pdf,text/wayback_financialreports__County Candidate Summary - David Whitehead_04-05-2011_2.txt,text,pdftotext -layout,9107,321
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Greg Aldred_03-30-2012.pdf,text/wayback_financialreports__County Candidate Summary - Greg Aldred_03-30-2012.txt,text,pdftotext -layout,4200,209
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Greg Aldred_05-01-2012.xls,text/wayback_financialreports__County Candidate Summary - Greg Aldred_05-01-2012.txt,spreadsheet,xlrd cell dump,28672,277
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Jerry Olson_05-15-2012.pdf,text/wayback_financialreports__County Candidate Summary - Jerry Olson_05-15-2012.txt,text,pdftotext -layout,4100,206
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Jerry Olson_06-15-2012.xls,text/wayback_financialreports__County Candidate Summary - Jerry Olson_06-15-2012.txt,spreadsheet,xlrd cell dump,22528,258
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Jill Hunt_05-15-2012.pdf,text/wayback_financialreports__County Candidate Summary - Jill Hunt_05-15-2012.txt,text,pdftotext -layout,4080,210
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Jill Hunt_06-21-2012.xls,text/wayback_financialreports__County Candidate Summary - Jill Hunt_06-21-2012.txt,spreadsheet,xlrd cell dump,28672,271
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Jill Hunt_06-21-2012~2.xls,text/wayback_financialreports__County Candidate Summary - Jill Hunt_06-21-2012_2.txt,spreadsheet,xlrd cell dump,28672,271
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Kevin Brooks_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Kevin Brooks_04-05-2011.txt,text,pdftotext -layout,9143,310
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Kim Hafen_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Kim Hafen_04-05-2011.txt,text,pdftotext -layout,9127,319
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Rob Tersigni_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Rob Tersigni_04-05-2011.txt,text,pdftotext -layout,9229,247
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Russell Shirts_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Russell Shirts_04-05-2011.txt,text,pdftotext -layout,9225,325
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Slade Hughes_03-08-2011.pdf,text/wayback_financialreports__County Candidate Summary - Slade Hughes_03-08-2011.txt,text,pdftotext -layout,9173,219
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Slade Hughes_03-30-2012.pdf,text/wayback_financialreports__County Candidate Summary - Slade Hughes_03-30-2012.txt,text,pdftotext -layout,4189,202
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Slade Hughes_03-30-2012~2.pdf,text/wayback_financialreports__County Candidate Summary - Slade Hughes_03-30-2012_2.txt,text,pdftotext -layout,4189,202
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary - Steven Despain_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary - Steven Despain_04-05-2011.txt,text,pdftotext -layout,8846,209
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary- Art Partridge_04-05-2011.pdf,text/wayback_financialreports__County Candidate Summary- Art Partridge_04-05-2011.txt,text,pdftotext -layout,9226,327
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary- Art Partridge_04-05-2011~2.pdf,text/wayback_financialreports__County Candidate Summary- Art Partridge_04-05-2011_2.txt,text,pdftotext -layout,9226,327
wayback_financialreports,raw/wayback_financialreports/County Candidate Summary- Denny Drake_03-08-2011.pdf,text/wayback_financialreports__County Candidate Summary- Denny Drake_03-08-2011.txt,text,pdftotext -layout,8976,327
wayback_financialreports,raw/wayback_financialreports/Dale Ure Contributions_03-08-2011.pdf,text/wayback_financialreports__Dale Ure Contributions_03-08-2011.txt,text,pdftotext -layout,13466,97
wayback_financialreports,raw/wayback_financialreports/Dale Ure Expenditures_03-08-2011.pdf,text/wayback_financialreports__Dale Ure Expenditures_03-08-2011.txt,text,pdftotext -layout,13052,89
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_01-17-2013.xls,text/wayback_financialreports__Expenditures - Aaron Randall_01-17-2013.txt,spreadsheet,xlrd cell dump,16896,328
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_01-17-2013~2.xls,text/wayback_financialreports__Expenditures - Aaron Randall_01-17-2013_2.txt,spreadsheet,xlrd cell dump,16896,328
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_05-14-2012.pdf,text/wayback_financialreports__Expenditures - Aaron Randall_05-14-2012.txt,text,pdftotext -layout,8161,128
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_06-21-2012.xls,text/wayback_financialreports__Expenditures - Aaron Randall_06-21-2012.txt,spreadsheet,xlrd cell dump,16384,179
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_08-30-2012.xls,text/wayback_financialreports__Expenditures - Aaron Randall_08-30-2012.txt,spreadsheet,xlrd cell dump,16384,179
wayback_financialreports,raw/wayback_financialreports/Expenditures - Aaron Randall_10-30-2012.xls,text/wayback_financialreports__Expenditures - Aaron Randall_10-30-2012.txt,spreadsheet,xlrd cell dump,16896,328
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner 6 19 2012_06-13-2012.pdf,text/wayback_financialreports__Expenditures - Alan Gardner 6 19 2012_06-13-2012.txt,text,pdftotext -layout,13669,1294
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner_03-30-2012.pdf,text/wayback_financialreports__Expenditures - Alan Gardner_03-30-2012.txt,text,pdftotext -layout,9143,757
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner_03-30-2012~2.pdf,text/wayback_financialreports__Expenditures - Alan Gardner_03-30-2012_2.txt,text,pdftotext -layout,9143,757
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner_08-24-2012.xls,text/wayback_financialreports__Expenditures - Alan Gardner_08-24-2012.txt,spreadsheet,xlrd cell dump,33280,1178
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner_10-29-2012.xls,text/wayback_financialreports__Expenditures - Alan Gardner_10-29-2012.txt,spreadsheet,xlrd cell dump,36352,1504
wayback_financialreports,raw/wayback_financialreports/Expenditures - Alan Gardner_12-28-2012.xls,text/wayback_financialreports__Expenditures - Alan Gardner_12-28-2012.txt,spreadsheet,xlrd cell dump,36352,1531
wayback_financialreports,raw/wayback_financialreports/Expenditures - Arlin Hughes_03-08-2011.pdf,text/wayback_financialreports__Expenditures - Arlin Hughes_03-08-2011.txt,text,pdftotext -layout,14112,127
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_01-17-2013.xls,text/wayback_financialreports__Expenditures - Barbara Beckstrom_01-17-2013.txt,spreadsheet,xlrd cell dump,16896,301
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_05-09-2012.pdf,text/wayback_financialreports__Expenditures - Barbara Beckstrom_05-09-2012.txt,text,pdftotext -layout,8191,131
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_05-09-2012~2.pdf,text/wayback_financialreports__Expenditures - Barbara Beckstrom_05-09-2012_2.txt,text,pdftotext -layout,8191,131
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_06-15-2012.xls,text/wayback_financialreports__Expenditures - Barbara Beckstrom_06-15-2012.txt,spreadsheet,xlrd cell dump,16384,182
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_08-24-2012.xls,text/wayback_financialreports__Expenditures - Barbara Beckstrom_08-24-2012.txt,spreadsheet,xlrd cell dump,16896,255
wayback_financialreports,raw/wayback_financialreports/Expenditures - Barbara Beckstrom_10-31-2012.xls,text/wayback_financialreports__Expenditures - Barbara Beckstrom_10-31-2012.txt,spreadsheet,xlrd cell dump,16896,301
wayback_financialreports,raw/wayback_financialreports/Expenditures - Brock Belnap_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Brock Belnap_04-05-2011.txt,text,pdftotext -layout,13947,126
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_01-17-2013.xls,text/wayback_financialreports__Expenditures - Chris White_01-17-2013.txt,spreadsheet,xlrd cell dump,35840,1591
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_03-21-2012.pdf,text/wayback_financialreports__Expenditures - Chris White_03-21-2012.txt,text,pdftotext -layout,8436,174
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_03-21-2012~2.pdf,text/wayback_financialreports__Expenditures - Chris White_03-21-2012_2.txt,text,pdftotext -layout,8436,174
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_06-21-2012.xls,text/wayback_financialreports__Expenditures - Chris White_06-21-2012.txt,spreadsheet,xlrd cell dump,30720,629
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_08-31-2012.xls,text/wayback_financialreports__Expenditures - Chris White_08-31-2012.txt,spreadsheet,xlrd cell dump,32768,1110
wayback_financialreports,raw/wayback_financialreports/Expenditures - Chris White_10-29-2012.xls,text/wayback_financialreports__Expenditures - Chris White_10-29-2012.txt,spreadsheet,xlrd cell dump,35328,1365
wayback_financialreports,raw/wayback_financialreports/Expenditures - Cory Pulsipher_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Cory Pulsipher_04-05-2011.txt,text,pdftotext -layout,29090,2508
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_05-07-2012.pdf,text/wayback_financialreports__Expenditures - Craig Seegmiller_05-07-2012.txt,text,pdftotext -layout,8201,135
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_06-13-2012.xls,text/wayback_financialreports__Expenditures - Craig Seegmiller_06-13-2012.txt,spreadsheet,xlrd cell dump,16384,186
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_06-13-2012~2.xls,text/wayback_financialreports__Expenditures - Craig Seegmiller_06-13-2012_2.txt,spreadsheet,xlrd cell dump,16384,186
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_08-24-2012.xls,text/wayback_financialreports__Expenditures - Craig Seegmiller_08-24-2012.txt,spreadsheet,xlrd cell dump,16384,186
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_10-29-2012.xls,text/wayback_financialreports__Expenditures - Craig Seegmiller_10-29-2012.txt,spreadsheet,xlrd cell dump,16384,186
wayback_financialreports,raw/wayback_financialreports/Expenditures - Craig Seegmiller_12-28-2012.xls,text/wayback_financialreports__Expenditures - Craig Seegmiller_12-28-2012.txt,spreadsheet,xlrd cell dump,16896,247
wayback_financialreports,raw/wayback_financialreports/Expenditures - David Whitehead_04-05-2011.pdf,text/wayback_financialreports__Expenditures - David Whitehead_04-05-2011.txt,text,pdftotext -layout,14493,195
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_05-07-2012.pdf,text/wayback_financialreports__Expenditures - Debbra Zockoll_05-07-2012.txt,text,pdftotext -layout,8181,133
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_06-14-2012.xls,text/wayback_financialreports__Expenditures - Debbra Zockoll_06-14-2012.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_06-14-2012~2.xls,text/wayback_financialreports__Expenditures - Debbra Zockoll_06-14-2012_2.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_08-27-2012.xls,text/wayback_financialreports__Expenditures - Debbra Zockoll_08-27-2012.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_10-29-2012.xls,text/wayback_financialreports__Expenditures - Debbra Zockoll_10-29-2012.txt,spreadsheet,xlrd cell dump,16896,372
wayback_financialreports,raw/wayback_financialreports/Expenditures - Debbra Zockoll_12-28-2012.xls,text/wayback_financialreports__Expenditures - Debbra Zockoll_12-28-2012.txt,spreadsheet,xlrd cell dump,16896,400
wayback_financialreports,raw/wayback_financialreports/Expenditures - Denny Drake_03-08-2011.pdf,text/wayback_financialreports__Expenditures - Denny Drake_03-08-2011.txt,text,pdftotext -layout,12453,284
wayback_financialreports,raw/wayback_financialreports/Expenditures - Greg Aldred_03-30-2012.pdf,text/wayback_financialreports__Expenditures - Greg Aldred_03-30-2012.txt,text,pdftotext -layout,9137,770
wayback_financialreports,raw/wayback_financialreports/Expenditures - Greg Aldred_05-01-2012.xls,text/wayback_financialreports__Expenditures - Greg Aldred_05-01-2012.txt,spreadsheet,xlrd cell dump,17920,861
wayback_financialreports,raw/wayback_financialreports/Expenditures - Greg Aldred_05-01-2012~2.xls,text/wayback_financialreports__Expenditures - Greg Aldred_05-01-2012_2.txt,spreadsheet,xlrd cell dump,17920,861
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jerry Olson_01-17-2013.xls,text/wayback_financialreports__Expenditures - Jerry Olson_01-17-2013.txt,spreadsheet,xlrd cell dump,17408,505
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jerry Olson_05-15-2012.pdf,text/wayback_financialreports__Expenditures - Jerry Olson_05-15-2012.txt,text,pdftotext -layout,8170,130
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jerry Olson_06-15-2012.xls,text/wayback_financialreports__Expenditures - Jerry Olson_06-15-2012.txt,spreadsheet,xlrd cell dump,16384,181
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jerry Olson_08-31-2012.xls,text/wayback_financialreports__Expenditures - Jerry Olson_08-31-2012.txt,spreadsheet,xlrd cell dump,16896,239
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_01-17-2013.xls,text/wayback_financialreports__Expenditures - Jill Hunt_01-17-2013.txt,spreadsheet,xlrd cell dump,17920,758
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_05-15-2012.pdf,text/wayback_financialreports__Expenditures - Jill Hunt_05-15-2012.txt,text,pdftotext -layout,8687,419
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_05-15-2012~2.pdf,text/wayback_financialreports__Expenditures - Jill Hunt_05-15-2012_2.txt,text,pdftotext -layout,8687,419
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_06-21-2012.xls,text/wayback_financialreports__Expenditures - Jill Hunt_06-21-2012.txt,spreadsheet,xlrd cell dump,17408,427
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_08-31-2012.xls,text/wayback_financialreports__Expenditures - Jill Hunt_08-31-2012.txt,spreadsheet,xlrd cell dump,17408,470
wayback_financialreports,raw/wayback_financialreports/Expenditures - Jill Hunt_10-31-2012.xls,text/wayback_financialreports__Expenditures - Jill Hunt_10-31-2012.txt,spreadsheet,xlrd cell dump,17920,719
wayback_financialreports,raw/wayback_financialreports/Expenditures - Kevin Brooks_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Kevin Brooks_04-05-2011.txt,text,pdftotext -layout,15065,413
wayback_financialreports,raw/wayback_financialreports/Expenditures - Kim Hafen_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Kim Hafen_04-05-2011.txt,text,pdftotext -layout,14920,280
wayback_financialreports,raw/wayback_financialreports/Expenditures - Russell Shirts_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Russell Shirts_04-05-2011.txt,text,pdftotext -layout,13910,135
wayback_financialreports,raw/wayback_financialreports/Expenditures - Russell Shirts_04-05-2011~2.pdf,text/wayback_financialreports__Expenditures - Russell Shirts_04-05-2011_2.txt,text,pdftotext -layout,13910,135
wayback_financialreports,raw/wayback_financialreports/Expenditures - Slade Hughes_03-08-2011.pdf,text/wayback_financialreports__Expenditures - Slade Hughes_03-08-2011.txt,text,pdftotext -layout,14338,134
wayback_financialreports,raw/wayback_financialreports/Expenditures - Slade Hughes_03-30-2012.pdf,text/wayback_financialreports__Expenditures - Slade Hughes_03-30-2012.txt,text,pdftotext -layout,8327,145
wayback_financialreports,raw/wayback_financialreports/Expenditures - Steven Despain_04-05-2011.pdf,text/wayback_financialreports__Expenditures - Steven Despain_04-05-2011.txt,text,pdftotext -layout,13985,146
wayback_financialreports,raw/wayback_financialreports/Expenditures- Art Partridge_04-05-2011.pdf,text/wayback_financialreports__Expenditures- Art Partridge_04-05-2011.txt,text,pdftotext -layout,13887,128
wayback_financialreports,raw/wayback_financialreports/Frank Lojko Contributions_03-08-2011.pdf,text/wayback_financialreports__Frank Lojko Contributions_03-08-2011.txt,text,pdftotext -layout,12643,81
wayback_financialreports,raw/wayback_financialreports/Frank Lojko Expenditures_03-08-2011.pdf,text/wayback_financialreports__Frank Lojko Expenditures_03-08-2011.txt,text,pdftotext -layout,12569,85
wayback_financialreports,raw/wayback_financialreports/Frank Lojko Expenditures_03-08-2011~2.pdf,text/wayback_financialreports__Frank Lojko Expenditures_03-08-2011_2.txt,text,pdftotext -layout,12569,85
wayback_financialreports,raw/wayback_financialreports/Frank Lojko Local School Board Candidate Summary_03-08-2011.pdf,text/wayback_financialreports__Frank Lojko Local School Board Candidate Summary_03-08-2011.txt,text,pdftotext -layout,10402,221
wayback_financialreports,raw/wayback_financialreports/Kelly Blake Expenditures_03-08-2011.pdf,text/wayback_financialreports__Kelly Blake Expenditures_03-08-2011.txt,text,pdftotext -layout,14164,125
wayback_financialreports,raw/wayback_financialreports/Kelly Blake Local School Board Candidate Summary_03-08-2011.pdf,text/wayback_financialreports__Kelly Blake Local School Board Candidate Summary_03-08-2011.txt,text,pdftotext -layout,10587,239
wayback_financialreports,raw/wayback_financialreports/Kyle Wells Contributions_04-05-2011.pdf,text/wayback_financialreports__Kyle Wells Contributions_04-05-2011.txt,text,pdftotext -layout,14654,130
wayback_financialreports,raw/wayback_financialreports/Kyle Wells Expenditures_04-05-2011.pdf,text/wayback_financialreports__Kyle Wells Expenditures_04-05-2011.txt,text,pdftotext -layout,14913,172
wayback_financialreports,raw/wayback_financialreports/Kyle Wells Local School Board Candidate Summary_04-05-2011.pdf,text/wayback_financialreports__Kyle Wells Local School Board Candidate Summary_04-05-2011.txt,text,pdftotext -layout,10647,244
wayback_financialreports,raw/wayback_financialreports/Kyle Wells Local School Board Candidate Summary_04-05-2011~2.pdf,text/wayback_financialreports__Kyle Wells Local School Board Candidate Summary_04-05-2011_2.txt,text,pdftotext -layout,10647,244
wayback_financialreports,raw/wayback_financialreports/Larry LeBaron Expenditures_04-05-2011.pdf,text/wayback_financialreports__Larry LeBaron Expenditures_04-05-2011.txt,text,pdftotext -layout,12637,88
wayback_financialreports,raw/wayback_financialreports/Larry LeBaron Local School Board Candidate Summary_04-05-2011.pdf,text/wayback_financialreports__Larry LeBaron Local School Board Candidate Summary_04-05-2011.txt,text,pdftotext -layout,10353,224
wayback_financialreports,raw/wayback_financialreports/Larry LeBaronContributions_04-05-2011.pdf,text/wayback_financialreports__Larry LeBaronContributions_04-05-2011.txt,text,pdftotext -layout,12801,84
wayback_financialreports,raw/wayback_financialreports/Laura Hesson Contributions_04-05-2011.pdf,text/wayback_financialreports__Laura Hesson Contributions_04-05-2011.txt,text,pdftotext -layout,12584,82
wayback_financialreports,raw/wayback_financialreports/Laura Hesson Expenditures_04-05-2011.pdf,text/wayback_financialreports__Laura Hesson Expenditures_04-05-2011.txt,text,pdftotext -layout,14038,128
wayback_financialreports,raw/wayback_financialreports/Laura Hesson Local School Board Candidate Summary_04-05-2011.pdf,text/wayback_financialreports__Laura Hesson Local School Board Candidate Summary_04-05-2011.txt,text,pdftotext -layout,10592,320
wayback_financialreports,raw/wayback_financialreports/Laura Hesson Local School Board Candidate Summary_04-05-2011~2.pdf,text/wayback_financialreports__Laura Hesson Local School Board Candidate Summary_04-05-2011_2.txt,text,pdftotext -layout,10592,320
wayback_financialreports,raw/wayback_financialreports/Local School Board Candidate Summary Travis Christiansen_04-05-2011.pdf,text/wayback_financialreports__Local School Board Candidate Summary Travis Christiansen_04-05-2011.txt,text,pdftotext -layout,10524,299
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Aaron D Randall_01-17-2013.xls,text/wayback_financialreports__Local School Candidate Summary - Aaron D Randall_01-17-2013.txt,spreadsheet,xlrd cell dump,28672,335
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Aaron D Randall_08-30-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Aaron D Randall_08-30-2012.txt,spreadsheet,xlrd cell dump,28672,292
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Aaron D Randall_10-30-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Aaron D Randall_10-30-2012.txt,spreadsheet,xlrd cell dump,28672,317
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Barbara Beckstrom_01-17-2013.xls,text/wayback_financialreports__Local School Candidate Summary - Barbara Beckstrom_01-17-2013.txt,spreadsheet,xlrd cell dump,28672,345
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Barbara Beckstrom_08-24-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Barbara Beckstrom_08-24-2012.txt,spreadsheet,xlrd cell dump,28672,304
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Barbara Beckstrom_08-24-2012~2.xls,text/wayback_financialreports__Local School Candidate Summary - Barbara Beckstrom_08-24-2012_2.txt,spreadsheet,xlrd cell dump,28672,304
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Barbara Beckstrom_10-31-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Barbara Beckstrom_10-31-2012.txt,spreadsheet,xlrd cell dump,28672,328
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_05-07-2012.pdf,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_05-07-2012.txt,text,pdftotext -layout,4188,210
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_06-13-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_06-13-2012.txt,spreadsheet,xlrd cell dump,22528,263
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_08-24-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_08-24-2012.txt,spreadsheet,xlrd cell dump,23040,278
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_10-29-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_10-29-2012.txt,spreadsheet,xlrd cell dump,23040,293
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_12-28-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_12-28-2012.txt,spreadsheet,xlrd cell dump,28672,322
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Craig Seegmiller_12-28-2012~2.xls,text/wayback_financialreports__Local School Candidate Summary - Craig Seegmiller_12-28-2012_2.txt,spreadsheet,xlrd cell dump,28672,322
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Debbra Zockoll_05-07-2012.pdf,text/wayback_financialreports__Local School Candidate Summary - Debbra Zockoll_05-07-2012.txt,text,pdftotext -layout,4185,214
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Debbra Zockoll_06-14-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Debbra Zockoll_06-14-2012.txt,spreadsheet,xlrd cell dump,23040,267
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Debbra Zockoll_08-27-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Debbra Zockoll_08-27-2012.txt,spreadsheet,xlrd cell dump,23040,282
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Debbra Zockoll_10-29-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Debbra Zockoll_10-29-2012.txt,spreadsheet,xlrd cell dump,28672,308
wayback_financialreports,raw/wayback_financialreports/Local School Candidate Summary - Debbra Zockoll_12-28-2012.xls,text/wayback_financialreports__Local School Candidate Summary - Debbra Zockoll_12-28-2012.txt,spreadsheet,xlrd cell dump,28672,330
