date,candidate,office,reporting_year,reporting_year_source,cycle_year,cycle_year_source,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,channel,source_archive,wayback_timestamp,fetch_url,doc_kind,posted_date,date_source,office_source,office_confidence,roster_match,document_office_raw,portal_office,document_candidate,candidate_source,label_conflict,cycle_parity_flag,needs_review,notes,alt_source_urls,n_identical_copies
2014-10-28,David A Whitehead,Treasurer,2014,filename,2014,even_reporting_year,,,,"Contributions - David A Whitehead (Treasurer, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Contributions - David A Whitehead_10-22-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Contributions - David A Whitehead_10-22-2014.xls,text/wayback_financialreports__10 28 2014 Contributions - David A Whitehead_10-22-2014.txt,16384,0bf678731e4ad1761582c9a19da42d3980a5250815b97e71ebc0c548226cdb10,wayback_financialreports,wayback,20150407214541,https://web.archive.org/web/20150407214541id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Contributions%20-%20David%20A%20Whitehead_10-22-2014.xls,contributions,2014-10-22,report_label,document,high,DAVID WHITEHEAD @2014,Treasurer County,,David A Whitehead,document,,,0,,,1
2014-10-28,David A Whitehead,Treasurer,2014,filename,2014,even_reporting_year,,,,"Expenditures - David A Whitehead (Treasurer, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - David A Whitehead_10-22-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - David A Whitehead_10-22-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - David A Whitehead_10-22-2014.txt,16896,03bb30d9f4162f2486ebc3e7e1c1d9e17ebb5ff7a810a514972e265443569fe6,wayback_financialreports,wayback,20150407214543,https://web.archive.org/web/20150407214543id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20David%20A%20Whitehead_10-22-2014.xls,expenditures,2014-10-22,report_label,document,high,DAVID WHITEHEAD @2014,Treasurer,,David A Whitehead,document,,,0,,,1
2014-10-28,David A Whitehead,Treasurer,2014,document,2014,document,2014,,,"Summary - David A Whitehead (Treasurer, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - David A Whitehead_10-22-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - David A Whitehead_10-22-2014.xls,text/wayback_financialreports__10 28 2014 Summary - David A Whitehead_10-22-2014.txt,23040,497a91d7dbc6db5f22437083c951b365e4ad6ee95175fe63b457b555781aecae,wayback_financialreports,wayback,20150407214541,https://web.archive.org/web/20150407214541id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20David%20A%20Whitehead_10-22-2014.xls,summary,2014-10-22,report_label,document,high,DAVID WHITEHEAD @2014,TREASURER,,David A Whitehead,document,,,0,,,1
2015-01-05,David A Whitehead,Treasurer,2014,document,2014,document,2014,,,"Summary - David A Whitehead (Treasurer, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Summary - David A Whitehead_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Summary - David A Whitehead_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Summary - David A Whitehead_01-07-2015.txt,23040,30bee6c0f10b30302a02cc1d4b39dc97dd7efd8f78cc9750645d2f86f80d69a3,wayback_financialreports,wayback,20150407214544,https://web.archive.org/web/20150407214544id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Summary%20-%20David%20A%20Whitehead_01-07-2015.xls,summary,2015-01-07,report_label,document,high,DAVID WHITEHEAD @any,TREASURER,,David A Whitehead,document,,,0,,,1
2015-01-05,Tom Durrant,Assessor,2015,filename,2014,derived:january-close,,,,"Contributions - Tom Durrant (Assessor, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Tom Durrant_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Tom Durrant_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Tom Durrant_01-07-2015.txt,18944,6d7ad2cb528219bed74606cda355e8dc513d58475427d1d3464192ab0aec5ff0,wayback_financialreports,wayback,20150407214334,https://web.archive.org/web/20150407214334id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Tom%20Durrant_01-07-2015.xls,contributions,2015-01-07,report_label,document,high,TOM DURRANT @any,ASSESSOR County,,Tom Durrant,document,,,0,,,1
2015-01-05,Tom Durrant,Assessor,2015,filename,2014,derived:january-close,,,,"Expenditures - Tom Durrant (Assessor, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Tom Durrant_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Tom Durrant_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Tom Durrant_01-07-2015.txt,19968,779994c9789b4af9a2da9c01122159b4e88bde5a56caa1bd54d8fde77ab9aec2,wayback_financialreports,wayback,20150407214334,https://web.archive.org/web/20150407214334id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Tom%20Durrant_01-07-2015.xls,expenditures,2015-01-07,report_label,document,high,TOM DURRANT @any,ASSESSOR,,Tom Durrant,document,,,0,,,1
2015-01-05,Brock Belnap,Attorney,2015,filename,2014,derived:january-close,,,,"Contributions - Brock Belnap (Attorney, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Brock Belnap_01-13-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Brock Belnap_01-13-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Brock Belnap_01-13-2015.txt,29696,04e64913cf985fef9d13351d68f5c40b5964563d98af2b9dea65a9d20fa1d137,wayback_financialreports,wayback,20150407214354,https://web.archive.org/web/20150407214354id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Brock%20Belnap_01-13-2015.xls,contributions,2015-01-13,report_label,document,high,BROCK BELNAP @any,ATTORNEY County,,Brock Belnap,document,,,0,,,1
2015-01-05,Brock Belnap,Attorney,2015,filename,2014,derived:january-close,,,,"Expenditures - Brock Belnap (Attorney, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Brock Belnap_01-13-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Brock Belnap_01-13-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Brock Belnap_01-13-2015.txt,30208,f9f4de0c493c785fab6bef1f521ba2907f78d3c0890a26c1b299847115a8a4cf,wayback_financialreports,wayback,20150407214355,https://web.archive.org/web/20150407214355id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Brock%20Belnap_01-13-2015.xls,expenditures,2015-01-13,report_label,document,high,BROCK BELNAP @any,ATTORNEY,,Brock Belnap,document,,,0,,,1
2015-01-05,Nathan Gregg Caplin,Attorney,2015,filename,2014,derived:january-close,,,,"Contributions - Nathan Gregg Caplin (Attorney, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Nathan Gregg Caplin_01-13-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Nathan Gregg Caplin_01-13-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Nathan Gregg Caplin_01-13-2015.txt,31232,ab633dba5b242c79ef7ed3260593e076fce244c67f04f31860dd8f77deea8f81,wayback_financialreports,wayback,20150407214357,https://web.archive.org/web/20150407214357id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Nathan%20Gregg%20Caplin_01-13-2015.xls,contributions,2015-01-13,report_label,document,high,NATHAN CAPLIN @any,ATTORNEY County,,Nathan Gregg Caplin,document,,,0,,,1
2015-01-05,Nathan Gregg Caplin,Attorney,2015,filename,2014,derived:january-close,,,,"Expenditures - Nathan Gregg Caplin (Attorney, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Nathan Gregg Caplin_01-13-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Nathan Gregg Caplin_01-13-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Nathan Gregg Caplin_01-13-2015.txt,33280,0fb7493b577d05e0678e32c2f0e801c2e7fc8cc506789c73ef5fd5d28c760f5b,wayback_financialreports,wayback,20150407214400,https://web.archive.org/web/20150407214400id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Nathan%20Gregg%20Caplin_01-13-2015.xls,expenditures,2015-01-13,report_label,document,high,NATHAN CAPLIN @any,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2015-01-05,Kim M Hafen,Clerk/Auditor,2015,filename,2014,derived:january-close,,,,"Contributions - Kim M Hafen (Clerk/Auditor, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Kim M Hafen_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Kim M Hafen_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Kim M Hafen_01-07-2015.txt,16384,c236bdc9c05d124d46bd5613f3e8fafa633f3fafe963326b9bfabbd7d06e371b,wayback_financialreports,wayback,20150407214412,https://web.archive.org/web/20150407214412id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Kim%20M%20Hafen_01-07-2015.xls,contributions,2015-01-07,report_label,document,high,KIM HAFEN @any,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2015-01-05,Kim M Hafen,Clerk/Auditor,2015,filename,2014,derived:january-close,,,,"Expenditures - Kim M Hafen (Clerk/Auditor, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Kim M Hafen_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Kim M Hafen_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Kim M Hafen_01-07-2015.txt,16896,c826b31bcdea4c68376a1cdfe914363d392bc21f348153044a9892e5ada03b07,wayback_financialreports,wayback,20150407214413,https://web.archive.org/web/20150407214413id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Kim%20M%20Hafen_01-07-2015.xls,expenditures,2015-01-07,report_label,document,high,KIM HAFEN @any,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2015-01-05,Chris White,Commission (seat not stated),2015,filename,2014,derived:january-close,,,,"Expenditures - Chris White (Commission (seat not stated), 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Chris White_01-08-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Chris White_01-08-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Chris White_01-08-2015.txt,17408,fb54406ad76f3168df94f154d59203704ba6d8b8a4a809204614f8efed45eff5,wayback_financialreports,wayback,20150407214450,https://web.archive.org/web/20150407214450id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Chris%20White_01-08-2015.xls,expenditures,2015-01-08,report_label,document,high,,COMMISSION,,Chris White,document,,,0,,,1
2015-01-05,Paul Van Dam,Commission (seat not stated),2015,filename,2014,derived:january-close,,,,"Expenditures - Paul Van Dam (Commission (seat not stated), 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Paul Van Dam_01-08-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Paul Van Dam_01-08-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Paul Van Dam_01-08-2015.txt,57856,72245d4cbdab33752d5db2d26b900a9a23fc7b70fcf30f392fa43f63e4e8af60,wayback_financialreports,wayback,20150407214513,https://web.archive.org/web/20150407214513id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Paul%20Van%20Dam_01-08-2015.xls,expenditures,2015-01-08,report_label,document,high,,COMMISSION,,Paul Van Dam,document,,,0,,,1
2015-01-12,Zachary Renstrom,Commission (seat not stated),2015,filename,2014,derived:january-close,,,,"Expenditures - Zachary Renstrom (Commission (seat not stated), 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 12 2015 Expenditures - Zachary Renstrom_12-15-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 12 2015 Expenditures - Zachary Renstrom_12-15-2014.xls,text/wayback_financialreports__1 12 2015 Expenditures - Zachary Renstrom_12-15-2014.txt,20992,99755c1495b5a0b40425e89ac91d38f30f26ad392fdb4574e578153acc9fa6c9,wayback_financialreports,wayback,20150407214448,https://web.archive.org/web/20150407214448id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%2012%202015%20Expenditures%20-%20Zachary%20Renstrom_12-15-2014.xls,expenditures,2014-12-15,report_label,document,high,,COMMISSION,,Zachary Renstrom,document,,,0,,,1
2015-01-05,Chris White,Commission Seat A,2015,filename,2014,derived:january-close,,,,"Contributions - Chris White (Commission Seat A, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Chris White_01-08-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Chris White_01-08-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Chris White_01-08-2015.txt,16896,ffade48a77ff78f3d844d606ebcc12ed59757030c0b5ee7202e212de42585efb,wayback_financialreports,wayback,20150407214450,https://web.archive.org/web/20150407214450id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Chris%20White_01-08-2015.xls,contributions,2015-01-08,report_label,document,high,,COMMISSION SEAT A County,,Chris White,document,,,0,,,1
2015-01-12,Zachary Renstrom,Commission Seat A,2015,filename,2014,derived:january-close,,,,"Contributions - Zachary Renstrom (Commission Seat A, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 12 2015 Contributions - Zachary Renstrom_12-15-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 12 2015 Contributions - Zachary Renstrom_12-15-2014.xls,text/wayback_financialreports__1 12 2015 Contributions - Zachary Renstrom_12-15-2014.txt,18432,bda62bdcce58d05f5127dd35ebeb7e6637804ce61f9c58290461c45344229a1b,wayback_financialreports,wayback,20150407214448,https://web.archive.org/web/20150407214448id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%2012%202015%20Contributions%20-%20Zachary%20Renstrom_12-15-2014.xls,contributions,2014-12-15,report_label,document,high,,COMMISSION SEAT A County,,Zachary Renstrom,document,,,0,,,1
2015-01-05,Paul Van Dam,Commission Seat B,2015,filename,2014,derived:january-close,,,,"Contributions - Paul Van Dam (Commission Seat B, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Paul Van Dam_01-08-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Paul Van Dam_01-08-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Paul Van Dam_01-08-2015.txt,69120,023c9c88ecae1626c05b5c8f73641415643fa66d49335e9e7db33c099530bed4,wayback_financialreports,wayback,20150407214512,https://web.archive.org/web/20150407214512id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Paul%20Van%20Dam_01-08-2015.xls,contributions,2015-01-08,report_label,document,high,,COMMISSION SEAt B County,,Paul Van Dam,document,,,0,,,1
2015-01-12,Russell Shirts,Recorder,2015,filename,2014,derived:january-close,,,,"Contributions - Russell Shirts (Recorder, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 12 2015 Contributions - Russell Shirts_12-15-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 12 2015 Contributions - Russell Shirts_12-15-2014.xls,text/wayback_financialreports__1 12 2015 Contributions - Russell Shirts_12-15-2014.txt,16384,d27ad8f6a38451bd3f2a65a55c080b36ec48c04c0409b340ddb22731a8a536c6,wayback_financialreports,wayback,20150407214522,https://web.archive.org/web/20150407214522id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%2012%202015%20Contributions%20-%20Russell%20Shirts_12-15-2014.xls,contributions,2014-12-15,report_label,document,high,RUSSELL SHIRTS @any,Recorder County,,Russell Shirts,document,,,0,,,1
2015-01-12,Russell Shirts,Recorder,2015,filename,2014,derived:january-close,,,,"Expenditures - Russell Shirts (Recorder, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 12 2015 Expenditures - Russell Shirts_12-15-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 12 2015 Expenditures - Russell Shirts_12-15-2014.xls,text/wayback_financialreports__1 12 2015 Expenditures - Russell Shirts_12-15-2014.txt,16896,a51e2bd9c6208cc8bdaf2890a409ea416dc5c1153b43084aade4268001b7114c,wayback_financialreports,wayback,20150407214523,https://web.archive.org/web/20150407214523id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%2012%202015%20Expenditures%20-%20Russell%20Shirts_12-15-2014.xls,expenditures,2014-12-15,report_label,document,high,RUSSELL SHIRTS @any,RECORDER,,Russell Shirts,document,,,0,,,1
2015-01-05,Cory C Pulsipher,Sheriff,2015,filename,2014,derived:january-close,,,,"Contributions - Cory C Pulsipher (Sheriff, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - Cory C Pulsipher_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - Cory C Pulsipher_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - Cory C Pulsipher_01-07-2015.txt,16896,b2a52b5884ced2418bf64c579c5f75a0d96a7adab90eeac022a4e987e06352b2,wayback_financialreports,wayback,20150407214534,https://web.archive.org/web/20150407214534id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20Cory%20C%20Pulsipher_01-07-2015.xls,contributions,2015-01-07,report_label,document,high,CORY PULSIPHER @any,Sheriff,,Cory C Pulsipher,document,,,0,,,1
2015-01-05,Cory C Pulsipher,Sheriff,2015,filename,2014,derived:january-close,,,,"Expenditures - Cory C Pulsipher (Sheriff, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - Cory C Pulsipher_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - Cory C Pulsipher_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - Cory C Pulsipher_01-07-2015.txt,33280,7f5b9d1daea7dca0bc295a4ba4549d5d335b2143f01d006952154efb5c33de94,wayback_financialreports,wayback,20150407214535,https://web.archive.org/web/20150407214535id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20Cory%20C%20Pulsipher_01-07-2015.xls,expenditures,2015-01-07,report_label,document,high,CORY PULSIPHER @any,SHERIFF,,Cory C Pulsipher,document,,,0,,,1
2015-01-05,David A Whitehead,Treasurer,2015,filename,2014,derived:january-close,,,,"Contributions - David A Whitehead (Treasurer, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Contributions - David A Whitehead_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Contributions - David A Whitehead_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Contributions - David A Whitehead_01-07-2015.txt,16384,2bf8a966cae50059767c19030430d87a11c9e5f93798ca92888129f1439c31cc,wayback_financialreports,wayback,20150407214545,https://web.archive.org/web/20150407214545id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Contributions%20-%20David%20A%20Whitehead_01-07-2015.xls,contributions,2015-01-07,report_label,document,high,DAVID WHITEHEAD @any,Treasurer County,,David A Whitehead,document,,,0,,,1
2015-01-05,David A Whitehead,Treasurer,2015,filename,2014,derived:january-close,,,,"Expenditures - David A Whitehead (Treasurer, 2015)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Expenditures - David A Whitehead_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Expenditures - David A Whitehead_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Expenditures - David A Whitehead_01-07-2015.txt,16896,ba925f08fc8285d293bb405b1880c8a973dea013ec8aab1560d5a56c8d699947,wayback_financialreports,wayback,20150407214545,https://web.archive.org/web/20150407214545id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Expenditures%20-%20David%20A%20Whitehead_01-07-2015.xls,expenditures,2015-01-07,report_label,document,high,DAVID WHITEHEAD @any,Treasurer,,David A Whitehead,document,,,0,,,1
2016-11-05,Joshua Elijah Warburton,Commission (seat not stated),2016,filename,2016,even_reporting_year,,,,"Statement - Joshua Elijah Warburton (Commission (seat not stated), 2016)",https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Josh Warburton 11_1_2016 FCR_11-05-2016.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/wayback_forms2016/Josh Warburton 11_1_2016 FCR_11-05-2016.pdf,text/wayback_forms2016__Josh Warburton 11_1_2016 FCR_11-05-2016.txt,155646,c17077ea667a370a26589c0552bdc32710ec7d6ac4d8dee384cf103ac227f2ca,wayback_forms2016,wayback,20161129182106,https://web.archive.org/web/20161129182106id_/https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Josh%20Warburton%2011_1_2016%20FCR_11-05-2016.pdf,statement,2016-11-05,posted_date,document_determination,high,,drsthingtes County Conrra 158m (,,Doshea £1 imal Warbetten,"document(vision, candidate_determinations.csv)",,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (vision-read(claude-opus-5; 2026-08-01 totals tranche)): Name of Office: ""Washington County Commissioner"" (no seat letter); signed 11/1/16",,1
2016-10-27,Dean Cox,Commission Seat C,2016,filename,2016,even_reporting_year,,,,"Statement - Dean Cox (Commission Seat C, 2016)",https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Dean Cox 10_26_2016 FCR_10-27-2016.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/wayback_forms2016/Dean Cox 10_26_2016 FCR_10-27-2016.pdf,text/wayback_forms2016__Dean Cox 10_26_2016 FCR_10-27-2016.txt,49276,652feae0ba941ed4a507c589c4ad2c8558d65e97193f1aa82f27ac53546dd4d3,wayback_forms2016,wayback,20161129182106,https://web.archive.org/web/20161129182106id_/https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Dean%20Cox%2010_26_2016%20FCR_10-27-2016.pdf,statement,2016-10-27,posted_date,person_roster,medium,DEAN COX @any,,,,roster_key(filename),,,1,,,1
2016-06-15,Dean J. Cox,Commission Seat C,2016,filename,2016,even_reporting_year,,,,"Statement - Dean J. Cox (Commission Seat C, 2016)",https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Dean Cox_Commission Seat C_Financial Campaign Report 6_14_2016_06-15-2016.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_forms2016/Dean Cox_Commission Seat C_Financial Campaign Report 6_14_2016_06-15-2016.pdf,text/wayback_forms2016__Dean Cox_Commission Seat C_Financial Campaign Report 6_14_2016_06-15-2016.txt,222322,3b3cb57a387a8e796840cc598f37d574596bac05c0de238373698041887f0be7,wayback_forms2016,wayback,20161129182109,https://web.archive.org/web/20161129182109id_/https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Dean%20Cox_Commission%20Seat%20C_Financial%20Campaign%20Report%206_14_2016_06-15-2016.pdf,statement,2016-06-15,posted_date,person_roster,medium,DEAN COX @any,,,Dean J. Cox,document,,,1,,,1
2016,GIL ALMQUIST,Commission Seat C,2016,portal_year_label,2016,even_reporting_year,,annual,,"Statement - GIL ALMQUIST (Commission Seat C, 2016)",https://www.washco.utah.gov/wp-content/uploads/2026/05/2016-Gil-Almquist.pdf,2026-08-01,text,pdftotext -layout,raw/live_wp/2016-Gil-Almquist.pdf,text/live_wp__2016-Gil-Almquist.txt,142125,ec98182955618cd761de2f4f065f7aca0f77eae22f0b1eadab3a96a59a9c4308,live_wp,county_live,,https://www.washco.utah.gov/wp-content/uploads/2026/05/2016-Gil-Almquist.pdf,statement,,reporting_year_only,document_determination,high,GIL ALMQUIST @any,,COMMISSION SEAT A,,portal_listing,,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (vision-read(claude-opus-5; 2026-08-02 totals tranche, resumed) - page image re-read at 190-200dpi): Office line reads verbatim ""Office: Washington County Commissioner seat C"" on the typed cover (page 1, RECEIVED JUN 17 2016 clerk stamp), candidate ""Gilbert Almquist"". The cascade took Commission Seat A from the LIVE PAGE LISTING, which groups Almquist under the seat he holds NOW; the 2016 filing is for seat C. Document beats portal listing. [supersedes the cascade value 'Commission Seat A']",,1
2016-08-05,Gil Almquist,Commission Seat C,2016,filename,2016,even_reporting_year,,,,"Statement - Gil Almquist (Commission Seat C, 2016)",https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Gil Almquist_County Commission Seat C_Final FCR_8_4_2016_08-05-2016.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_forms2016/Gil Almquist_County Commission Seat C_Final FCR_8_4_2016_08-05-2016.pdf,text/wayback_forms2016__Gil Almquist_County Commission Seat C_Final FCR_8_4_2016_08-05-2016.txt,56086,00be7624ef3f8206211a512f618156375e646291b9e619c65f6772d2df4ed380,wayback_forms2016,wayback,20161129182107,https://web.archive.org/web/20161129182107id_/https://www.washco.utah.gov/forms/clerk-auditor/elections/2016/reports/Gil%20Almquist_County%20Commission%20Seat%20C_Final%20FCR_8_4_2016_08-05-2016.pdf,statement,2016-08-05,posted_date,document_determination,high,GIL ALMQUIST @any,,,,filename_segment,,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (vision-read(claude-opus-5; 2026-08-02 totals tranche, resumed) - page image re-read at 190-200dpi): Office line reads verbatim ""Office: Washington County Commissioner seat C"" (page 1); the county filename also states ""County Commission Seat C"". Same person_roster over-ride as the 6/17/2016 report. [supersedes the cascade value 'Commission Seat A']",,1
