date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,doc_kind,template_name,meeting_id,content_length_bytes,size_mb,stored_locally,probe_status,doc_class,fetch_status,sha256,text_path,text_chars
2024-05-21,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3500,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1059,,,no,not_probed,,,,,
2024-05-21,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3538,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1070,,,no,not_probed,,,,,
2024-05-30,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3504,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1060,,,no,not_probed,,,,,
2024-06-04,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3508,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1061,,,no,not_probed,,,,,
2024-06-04,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3532,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1068,33238537,31.7,no,200 application/pdf,,,,,
2024-06-06,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3512,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1062,,,no,not_probed,,,,,
2024-06-11,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3519,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1064,,,no,not_probed,,,,,
2024-06-11,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3522,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1065,,,no,not_probed,,,,,
2024-06-11,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3544,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1072,,,no,not_probed,,,,,
2024-07-02,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3547,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1073,,,no,not_probed,,,,,
2024-07-02,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3551,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1074,,,no,not_probed,,,,,
2024-07-09,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3561,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1077,,,no,not_probed,,,,,
2024-07-09,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3557,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1076,,,no,not_probed,,,,,
2024-07-09,RDA and Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3584,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1084,,,no,not_probed,,,,,
2024-08-13,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3578,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1082,,,no,not_probed,,,,,
2024-08-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3564,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1078,160456939,153.02,no,200 application/pdf,,,,,
2024-08-13,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3572,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1080,,,no,not_probed,,,,,
2024-08-13,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3575,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1081,,,no,not_probed,,,,,
2024-08-27,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3568,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1079,,,no,not_probed,,,,,
2024-08-27,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3581,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1083,,,no,not_probed,,,,,
2024-09-03,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3587,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1085,,,no,not_probed,,,,,
2024-09-03,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3599,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1088,,,no,not_probed,,,,,
2024-09-10,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3605,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1090,,,no,not_probed,,,,,
2024-09-10,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3591,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1086,,,no,not_probed,,,,,
2024-09-17,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3595,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1087,,,no,not_probed,,,,,
2024-09-17,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3602,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1089,,,no,not_probed,,,,,
2024-10-01,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3608,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1091,147402165,140.57,no,200 application/pdf,,,,,
2024-10-01,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3612,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1092,,,no,not_probed,,,,,
2024-10-08,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3615,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1093,,,no,not_probed,,,,,
2024-10-08,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3618,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1094,,,no,not_probed,,,,,
2024-10-15,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3622,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1095,,,no,not_probed,,,,,
2024-10-15,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3626,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1096,,,no,not_probed,,,,,
2024-11-12,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3629,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1097,,,no,not_probed,,,,,
2024-11-12,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3632,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1098,,,no,not_probed,,,,,
2024-11-12,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3636,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1099,,,no,not_probed,,,,,
2024-11-19,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3639,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1100,,,no,not_probed,,,,,
2024-11-19,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3643,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1101,,,no,not_probed,,,,,
2024-12-03,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3646,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1102,184273039,175.74,no,200 application/pdf,,,,,
2024-12-03,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3650,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1103,,,no,not_probed,,,,,
2024-12-10,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3653,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1104,,,no,not_probed,,,,,
2024-12-10,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3656,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1105,,,no,not_probed,,,,,
2024-12-10,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3660,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1106,,,no,not_probed,,,,,
2025-01-07,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3667,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1108,64149591,61.18,no,200 application/pdf,,,,,
2025-01-07,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3671,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1109,,,no,not_probed,,,,,
2025-01-14,City Council Retreat,Council,work,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3689,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1115,,,no,not_probed,,,,,
2025-01-21,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3674,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1110,,,no,not_probed,,,,,
2025-01-21,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3677,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1111,,,no,not_probed,,,,,
2025-01-21,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3688,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1114,,,no,not_probed,,,,,
2025-02-04,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3684,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1113,,,no,not_probed,,,,,
2025-02-04,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3697,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1117,,,no,not_probed,,,,,
2025-02-11,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3700,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1118,,,no,not_probed,,,,,
2025-02-11,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3703,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1119,,,no,not_probed,,,,,
2025-02-18,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3707,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1120,,,no,not_probed,,,,,
2025-02-18,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3714,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1122,,,no,not_probed,,,,,
2025-03-04,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3720,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1124,28827477,27.49,no,200 application/pdf,,,,,
2025-03-04,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3724,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1125,,,no,not_probed,,,,,
2025-03-18,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3727,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1126,,,no,not_probed,,,,,
2025-03-18,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3730,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1127,,,no,not_probed,,,,,
2025-03-25,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3734,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1128,,,no,not_probed,,,,,
2025-03-25,Limited Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3762,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1136,,,no,not_probed,,,,,
2025-03-25,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3738,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1129,,,no,not_probed,,,,,
2025-04-01,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3741,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1130,,,no,not_probed,,,,,
2025-04-01,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3745,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1131,,,no,not_probed,,,,,
2025-04-08,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3748,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1132,,,no,not_probed,,,,,
2025-04-08,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3751,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1133,,,no,not_probed,,,,,
2025-04-08,Limited Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3768,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1138,,,no,not_probed,,,,,
2025-04-15,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3755,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1134,460049183,438.74,no,200 application/pdf,,,,,
2025-04-15,LBA and Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3759,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1135,,,no,not_probed,,,,,
2025-05-06,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3771,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1139,,,no,not_probed,,,,,
2025-05-06,"Revised LBA, CRA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3775,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1140,,,no,not_probed,,,,,
2025-05-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3778,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1141,,,no,not_probed,,,,,
2025-05-13,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3765,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1137,,,no,not_probed,,,,,
2025-05-20,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3786,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1143,,,no,not_probed,,,,,
2025-05-20,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3782,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1142,,,no,not_probed,,,,,
2025-05-20,"LBA, CRA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3793,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1145,,,no,not_probed,,,,,
2025-05-22,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3796,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1146,,,no,not_probed,,,,,
2025-05-29,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3789,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1144,,,no,not_probed,,,,,
2025-06-03,Limited Community Reinvestment Agency (CRA) Meeting,Council,special,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3847,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1161,282940,0.27,no,200 application/pdf,,,,,
2025-06-03,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3800,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1147,,,no,not_probed,,,,,
2025-06-03,"LBA, CRA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3815,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1151,,,no,not_probed,,,,,
2025-06-05,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3804,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1148,,,no,not_probed,,,,,
2025-06-10,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3812,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1150,,,no,not_probed,,,,,
2025-06-10,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3808,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1149,,,no,not_probed,,,,,
2025-06-10,"LBA, CRA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3818,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1152,,,no,not_probed,,,,,
2025-07-01,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3821,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1153,,,no,not_probed,,,,,
2025-07-01,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3828,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1155,,,no,not_probed,,,,,
2025-07-08,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3831,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1156,,,no,not_probed,,,,,
2025-07-08,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3838,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1158,,,no,not_probed,,,,,
2025-07-08,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3842,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1159,,,no,not_probed,,,,,
2025-08-12,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3852,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1162,,,no,not_probed,,,,,
2025-08-12,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3855,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1163,30392728,28.98,no,200 application/pdf,,,,,
2025-08-12,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3859,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1164,,,no,not_probed,,,,,
2025-08-19,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3862,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1165,,,no,not_probed,,,,,
2025-08-19,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3866,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1166,,,no,not_probed,,,,,
2025-08-19,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3869,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1167,,,no,not_probed,,,,,
2025-09-02,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3878,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1170,,,no,not_probed,,,,,
2025-09-02,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3875,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1169,,,no,not_probed,,,,,
2025-09-09,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3882,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1171,,,no,not_probed,,,,,
2025-09-09,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3885,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1172,,,no,not_probed,,,,,
2025-09-09,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3872,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1168,,,no,not_probed,,,,,
2025-09-16,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3889,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1173,,,no,not_probed,,,,,
2025-10-07,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3896,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1175,,,no,not_probed,,,,,
2025-10-07,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3900,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1176,67259599,64.14,no,200 application/pdf,,,,,
2025-10-14,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3903,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1177,,,no,not_probed,,,,,
2025-10-14,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3906,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1178,,,no,not_probed,,,,,
2025-10-21,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3910,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1179,,,no,not_probed,,,,,
2025-10-21,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3914,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1180,,,no,not_probed,,,,,
2025-11-18,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3917,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1181,,,no,not_probed,,,,,
2025-11-18,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3920,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1182,,,no,not_probed,,,,,
2025-11-18,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3924,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1183,,,no,not_probed,,,,,
2025-11-18,Board of Canvassers Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3927,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1184,,,no,not_probed,,,,,
2025-11-25,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3930,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1185,,,no,not_probed,,,,,
2025-11-25,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3934,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1186,,,no,not_probed,,,,,
2025-12-02,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3937,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1187,,,no,not_probed,,,,,
2025-12-02,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3941,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1188,22322172,21.29,no,200 application/pdf,,,,,
2025-12-09,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3944,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1189,,,no,not_probed,,,,,
2025-12-09,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3950,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1191,,,no,not_probed,,,,,
2025-12-09,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3947,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1190,,,no,not_probed,,,,,
2026-01-05,Oath of Office Ceremony,Council,special,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3952,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1192,,,no,200 text/html; charset=utf-8,,,,,
2026-01-13,Community Reinvestment Agency (CRA) Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3964,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1195,,,no,not_probed,,,,,
