candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-08-17,NameTagCountry: Nametags,NameTagCountry: Nametags,,26.25,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,11,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-08-19,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,2.75,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,12,medium,vision-itemized/read-tool,0,"pct:10.00,38.60,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-08-21,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,5.20,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,13,medium,vision-itemized/read-tool,0,"pct:10.00,40.70,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-09-02,USPS: Postage,USPS: Postage,,23.30,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,14,medium,vision-itemized/read-tool,0,"pct:10.00,42.80,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-09-11,Smith's: Event Food/Supplies,Smith's: Event Food/Supplies,,17.48,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,15,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-09-27,Vistaprint: Doorhangers,Vistaprint: Doorhangers,,203.23,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,16,medium,vision-itemized/read-tool,0,"pct:10.00,47.00,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-04,Tractor Supply: Sign Posts,Tractor Supply: Sign Posts,,40.33,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,17,medium,vision-itemized/read-tool,0,"pct:10.00,49.10,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-06,Vistaprint: Postcards,Vistaprint: Postcards,,96.94,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,18,medium,vision-itemized/read-tool,0,"pct:10.00,51.20,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-14,Mid-Utah Radio: Radio Ads,Mid-Utah Radio: Radio Ads,,210.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,19,medium,vision-itemized/read-tool,0,"pct:10.00,53.30,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-14,Facebook: Digital Ad,Facebook: Digital Ad,,10.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,20,medium,vision-itemized/read-tool,0,"pct:10.00,55.40,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-15,Facebook: Digital Ad,Facebook: Digital Ad,,10.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,21,medium,vision-itemized/read-tool,0,"pct:10.00,57.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-17,Facebook: Digital Ad,Facebook: Digital Ad,,15.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,22,medium,vision-itemized/read-tool,0,"pct:10.00,59.60,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-26,Facebook: Digital Ad,Facebook: Digital Ad,,25.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,23,medium,vision-itemized/read-tool,0,"pct:10.00,61.70,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-10-26,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,15.60,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,24,medium,vision-itemized/read-tool,0,"pct:10.00,63.80,80.00,2.10@p3"
Marcy Murray,County Recorder,,2020,2020-10-01,October 2020 (7 days before General),2020-03-13,Filing Fee,Filing Fee,,442.15,False,False,raw/2020/2020_OctMMurray.pdf,wasatch-cf-4fcac2b1,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-03-13,Wasatch Co,Wasatch Co,,178.75,False,False,raw/2020/2020_OctSFarrell.pdf,wasatch-cf-36f02ec2,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-23,Wasatch Wave,Wasatch Wave,,159.21,False,False,raw/2020/2020_OctSFarrell.pdf,wasatch-cf-36f02ec2,2,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-14,Wasatch Wave,Wasatch Wave,,3000.00,False,False,raw/2020/2020_OctSFarrell.pdf,wasatch-cf-36f02ec2,3,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p3"
Erik Kim Rowland,County Council,Seat C — Heber North,2022,2022-06-01,Primary/June 2022,2022-03-02,Wasatch County,Wasatch County,Filing fees,202.16,False,False,raw/2022/202206_ERowlandPrimaryFinancialDisclosure.pdf,wasatch-cf-fbc0bda2,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p2"
Joey D. Granger,Clerk/Auditor,,2022,2022-06-01,Primary/June 2022,2022-02-28,Wasatch County,Wasatch County,Filing Fees,450.00,False,False,raw/2022/202206_JGrangerPrimaryFinancialCampaignReport.pdf,wasatch-cf-46f3a1d8,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p3"
Jared W. Rigby,County Sheriff,,2022,2022-06-01,Primary/June 2022,2022-02-28,Wasatch County,Wasatch County,Office Filing Fee,597.76,False,False,raw/2022/202206_JRigbyFinancialDisclosure.pdf,wasatch-cf-3af7d12b,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p3"
Kim Facer,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,,Carol's Copy Center,Carol's Copy Center,Election materials,131.24,False,False,raw/2022/202206_K.-Facer-Financial-Disclosure.pdf,wasatch-cf-52ca06d5,1,medium,vision-itemized/read-tool,1,"pct:6.00,7.90,88.00,2.28@p3"
Kim Facer,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,,Zurchers,Zurchers,Election materials,26.94,False,False,raw/2022/202206_K.-Facer-Financial-Disclosure.pdf,wasatch-cf-52ca06d5,2,medium,vision-itemized/read-tool,1,"pct:6.00,10.18,88.00,2.28@p3"
Kim Facer,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,,Heber Signworks,Heber Signworks,Signs,363.57,False,False,raw/2022/202206_K.-Facer-Financial-Disclosure.pdf,wasatch-cf-52ca06d5,3,medium,vision-itemized/read-tool,1,"pct:6.00,14.74,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-04,Wasatch County,Wasatch County,Filing Fee,202.16,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-08,Wasatch Back Signarama,Wasatch Back Signarama,Campaign Signs (In-Kind),300.00,True,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,2,medium,vision-itemized/read-tool,0,"pct:6.00,10.18,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-08,UPS Store,Ups Store,Campaign Flier,128.21,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,3,medium,vision-itemized/read-tool,0,"pct:6.00,12.46,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-22,Nation Builder,Nation Builder,Campaign Website,37.24,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,4,medium,vision-itemized/read-tool,0,"pct:6.00,14.74,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-15,Utah College Republicans,Utah College Republicans,Utah First Event Sponsorship,100.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,5,medium,vision-itemized/read-tool,0,"pct:6.00,17.02,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-23,Audrey Dow Photography,Audrey Dow Photography,Campaign Photos,280.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,6,medium,vision-itemized/read-tool,0,"pct:6.00,19.30,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-30,Lee's Marketplace,Lee's Marketplace,Townhall Food,28.88,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,7,medium,vision-itemized/read-tool,0,"pct:6.00,21.58,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-03-31,The Junction,The Junction,Campaign Lunch,34.09,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,8,medium,vision-itemized/read-tool,0,"pct:6.00,23.86,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-16,Call Hub,Call Hub,Delegate Text Messages,25.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,9,medium,vision-itemized/read-tool,0,"pct:6.00,26.14,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-16,Call Hub,Call Hub,Delegate Text Messages,25.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,10,medium,vision-itemized/read-tool,0,"pct:6.00,28.42,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-23,Buon Appetito Italian,Buon Appetito Italian,Campaign Lunch,45.50,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,11,medium,vision-itemized/read-tool,0,"pct:6.00,30.70,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-26,Impact Photography,Impact Photography,Campaign Fliers,300.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,12,medium,vision-itemized/read-tool,0,"pct:6.00,32.98,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-26,Outcry LLC,Outcry Llc,Website & Campaign Consulting,500.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,13,medium,vision-itemized/read-tool,0,"pct:6.00,35.26,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-05-06,Black Canyon Signs,Black Canyon Signs,Campaign Stickers,125.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,14,medium,vision-itemized/read-tool,0,"pct:6.00,37.54,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-05-22,Nation Builder,Nation Builder,Campaign Website,37.24,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,15,medium,vision-itemized/read-tool,0,"pct:6.00,39.82,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-06-10,Parks and Rec Wasatch,Parks and Rec Wasatch,Parade Entry Fee,25.00,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,16,medium,vision-itemized/read-tool,0,"pct:6.00,42.10,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-06-22,Nation Builder,Nation Builder,Campaign Website,7.45,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,17,medium,vision-itemized/read-tool,0,"pct:6.00,44.38,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-06-01,Primary/June 2022,2022-04-22,Nation Builder,Nation Builder,Campaign Website,37.24,False,False,raw/2022/202206_L.-Searle-Financial-Disclosure.pdf,wasatch-cf-136b14f5,18,medium,vision-itemized/read-tool,0,"pct:6.00,46.66,88.00,2.28@p3"
Scott H. Sweat,County Attorney,,2022,2022-06-01,Primary/June 2022,2022-02-28,Wasatch County,Wasatch County,Filing Fee,650.08,False,False,raw/2022/202206_SSweatFinancialDisclosure.pdf,wasatch-cf-343998d2,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p2"
Erik Kim Rowland,County Council,Seat C — Heber North,2022,2022-11-01,General 2022,2022-03-02,Wasatch County,Wasatch County,Filing fees,202.16,False,False,raw/2022/202211_E.-Rowland-Financial-Disclosure.pdf,wasatch-cf-36f360cb,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p2"
Jared W. Rigby,County Sheriff,,2022,2022-11-01,General 2022,2022-02-28,Wasatch County,Wasatch County,Office Filing Fee,597.76,False,False,raw/2022/202211_Jared-Rigbys-Financial-Campaign-Report-11.1.22.pdf,wasatch-cf-7b4809b3,1,medium,vision-itemized/read-tool,0,"pct:6.00,7.90,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-09-22,Nation Builder,Nation Builder,Campaign Website,7.45,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,1,medium,vision-itemized/read-tool,0,"pct:6.00,30.70,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-09-26,Wasatch Back Signarama,Wasatch Back Signarama,Campaign Signs,137.89,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,2,medium,vision-itemized/read-tool,0,"pct:6.00,32.98,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-08-27,Smith's,Smith's,Parade Candy,51.66,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,3,medium,vision-itemized/read-tool,0,"pct:6.00,35.26,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-08-13,Anthony Loubet,Anthony Loubet,Campaign Donation,10.00,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,4,medium,vision-itemized/read-tool,0,"pct:6.00,37.54,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-07-31,Amazon,Amazon,Parade Candy,25.72,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,5,medium,vision-itemized/read-tool,0,"pct:6.00,39.82,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-07-22,Amazon,Amazon,Parade Candy,167.83,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,6,medium,vision-itemized/read-tool,0,"pct:6.00,42.10,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-07-22,Nation Builder,Nation Builder,Campaign Website,7.45,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,7,medium,vision-itemized/read-tool,0,"pct:6.00,44.38,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-08-22,Nation Builder,Nation Builder,Campaign Website,7.45,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,8,medium,vision-itemized/read-tool,0,"pct:6.00,46.66,88.00,2.28@p3"
Luke Searle,County Council,Seat A — At Large,2022,2022-11-01,General 2022,2022-10-22,Nation Builder,Nation Builder,Campaign Website,7.45,False,False,raw/2022/202211_L.-Searle-Financial-Disclosure-General.pdf,wasatch-cf-7a44c676,9,medium,vision-itemized/read-tool,0,"pct:6.00,48.94,88.00,2.28@p3"
Bob Adams,County Assessor,,2024,2024-03-26,March 2024 (state-site copy),2024-01-08,Wasatch County,Wasatch County,,653.88,False,True,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,1,medium,vision-itemized/read-tool,0,"pct:5.00,61.50,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-03-26,March 2024 (state-site copy),2024-01-22,Wasatch Republican Party,Wasatch Republican Party,,49.99,False,True,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,2,medium,vision-itemized/read-tool,0,"pct:5.00,63.95,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-03-26,March 2024 (state-site copy),2024-01-27,James Martinos,James Martinos,,12.17,False,True,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,3,medium,vision-itemized/read-tool,0,"pct:5.00,66.40,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-03-26,March 2024 (state-site copy),2024-02-27,Salt Lake Mailing & Printing,Salt Lake Mailing & Printing,,8613.80,False,True,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,4,medium,vision-itemized/read-tool,0,"pct:5.00,68.85,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-03-26,March 2024 (state-site copy),2024-02-09,Staples,Staples,,22.54,False,True,raw/2024/202403_state_Adams.pdf,wasatch-cf-0476a9fd,5,medium,vision-itemized/read-tool,0,"pct:5.00,71.30,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-03-27,Wasatch Senior Center,Wasatch Senior Center,,210.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,1,medium,vision-itemized/read-tool,0,"pct:5.00,61.50,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-03-27,Amazon,Amazon,,140.94,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,2,medium,vision-itemized/read-tool,0,"pct:5.00,63.95,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-03-27,Diamond Tent & Event,Diamond Tent & Event,,443.57,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,3,medium,vision-itemized/read-tool,0,"pct:5.00,66.40,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-03-27,Tasteful Moments Caterer,Tasteful Moments Caterer,,4178.38,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,4,medium,vision-itemized/read-tool,0,"pct:5.00,68.85,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-03-27,Five Penny Floral,Five Penny Floral,,550.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,5,medium,vision-itemized/read-tool,0,"pct:5.00,71.30,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-04-02,Walmart,Walmart,,41.41,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,6,medium,vision-itemized/read-tool,0,"pct:5.00,73.75,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-04-02,Republican Party,Republican Party,,200.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,7,medium,vision-itemized/read-tool,0,"pct:5.00,76.20,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-04-20,Build-A-Sign,Build-A-Sign,,655.51,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,8,medium,vision-itemized/read-tool,0,"pct:5.00,78.65,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-04-11,UCCU,Uccu,,5.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,9,medium,vision-itemized/read-tool,0,"pct:5.00,81.10,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-04-23,CE SHOP,CE Shop,,1169.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,10,medium,vision-itemized/read-tool,0,"pct:5.00,83.55,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-05-10,CE SHOP,CE Shop,,25.00,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,11,medium,vision-itemized/read-tool,0,"pct:5.00,86.00,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-05-13,Build-A-Sign,Build-A-Sign,,979.05,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,12,medium,vision-itemized/read-tool,0,"pct:5.00,88.45,90.00,2.45@p2"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-06-11,The Appraisal Foundation,The Appraisal Foundation,,167.13,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,13,medium,vision-itemized/read-tool,0,"pct:5.00,3.00,90.00,2.45@p3"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-05-29,Build-A-Sign,Build-A-Sign,,293.85,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,14,medium,vision-itemized/read-tool,0,"pct:5.00,5.45,90.00,2.45@p3"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-06-03,Wasatch Wave,Wasatch Wave,,730.18,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,15,medium,vision-itemized/read-tool,0,"pct:5.00,7.90,90.00,2.45@p3"
Bob Adams,County Assessor,,2024,2024-06-01,June 2024 (pre-primary),2024-06-03,Salt Lake Mailing & Printing,Salt Lake Mailing & Printing,,4259.32,False,True,raw/2024/202406_BobAdams.pdf,wasatch-cf-4dadfd81,16,medium,vision-itemized/read-tool,0,"pct:5.00,10.35,90.00,2.45@p3"
Colleen Bonner,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),,Wave Publishing,Wave Publishing,Campaign Add,53.78,False,True,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,1,medium,vision-itemized/read-tool,1,"pct:5.00,61.50,90.00,2.45@p2"
Colleen Bonner,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),,Wasatch Back Signs,Wasatch Back Signs,Signs,434.50,False,True,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,2,medium,vision-itemized/read-tool,1,"pct:5.00,63.95,90.00,2.45@p2"
Colleen Bonner,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),,Wasatch Back Signarama,Wasatch Back Signarama,Stickers + Signs,290.55,False,True,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,3,medium,vision-itemized/read-tool,1,"pct:5.00,66.40,90.00,2.45@p2"
Colleen Bonner,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),,WB Signarama,WB Signarama,Signs,1134.38,False,True,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,4,medium,vision-itemized/read-tool,1,"pct:5.00,68.85,90.00,2.45@p2"
Colleen Bonner,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),,WB Signarama,WB Signarama,Signs,531.28,False,True,raw/2024/202406_ColleenBonner.pdf,wasatch-cf-4ceb78a0,5,medium,vision-itemized/read-tool,1,"pct:5.00,71.30,90.00,2.45@p2"
James C. Kaiserman,County Surveyor,,2024,2024-06-01,June 2024 (pre-primary),2024-01-02,Wasatch County Clerk,Wasatch County Clerk,Filing Fee,653.00,False,True,raw/2024/202406_JamesCKaiserman.pdf,wasatch-cf-18e87968,1,medium,vision-itemized/read-tool,0,"pct:5.00,61.50,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-08,MOTTE & BAILEY,Motte & Bailey,,599.00,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,1,medium,vision-itemized/read-tool,0,"pct:5.00,61.50,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-10,WAVE PUBLISHING CO,Wave Publishing CO,,16.13,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,2,medium,vision-itemized/read-tool,0,"pct:5.00,63.95,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-13,SQUARE SPACES,Square Spaces,,38.61,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,3,medium,vision-itemized/read-tool,0,"pct:5.00,66.40,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-20,SIGNARAMA,Signarama,,1285.91,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,4,medium,vision-itemized/read-tool,0,"pct:5.00,68.85,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-24,SIGNARAMA,Signarama,,567.34,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,5,medium,vision-itemized/read-tool,0,"pct:5.00,71.30,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-28,WAVE PUBLISHING CO,Wave Publishing CO,,26.35,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,6,medium,vision-itemized/read-tool,0,"pct:5.00,73.75,90.00,2.45@p2"
Nick Lopez,County Council,Seat B,2024,2024-06-01,June 2024 (pre-primary),2024-05-29,EAGLE EYE,Eagle Eye,,287.22,False,True,raw/2024/202406_NickLopez.pdf,wasatch-cf-47eb711e,7,medium,vision-itemized/read-tool,0,"pct:5.00,76.20,90.00,2.45@p2"
