candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Tyler J. Berg,County Attorney,2018,2018-07-01,2018 cycle (as published by the county),statement,435.00,2349.66,,"-1,914.66",435.00,2349.66,True,True,0.00,0.00,0.00,6,6,raw/2018/2018_Financial-Campaign-Report--Tyler-J.-Berg.pdf,wasatch-cf-0a62522c,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Filer used the LAST REPORT column for the period figures; THIS REPORT blank. ITEMIZED CONTRIBUTIONS (vision, 6 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (435.00 = 435.00, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 6 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (2349.66 = 2349.66, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: no per-page subtotal; both sides close exactly on the cover Transcriber: Handwritten. TWO ANONYMOUS CONTRIBUTIONS of $50.00 each are itemized by the filer as 'Anonymous' with no address - transcribed under that literal name (this is the same $50 threshold the form's own anonymous-donation acknowledgement refers to). Amounts use superscript cents throughout.",cumulative
Tyler Richard Dow,County Attorney,2018,2018-07-01,2018 cycle (as published by the county),statement,8266.94,8266.94,,0,8266.94,8266.94,True,True,0.00,0.00,0.00,6,12,raw/2018/2018_Financial-Campaign-Report--Tyler-Richard-Dow.pdf,wasatch-cf-cdb50a56,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. A footnote on the face reads '*$6180.00 IN-KIND IS SHOWN ON THE ITEMIZED CONTRIBUTION REPORT; NOT INCLUDED IN THE $' — the stated contribution total therefore EXCLUDES $6,180.00 of in-kind. The October 30 and December 6 boxes are annotated 'N/A'. The cumulative balance is a dash-zero mark, transcribed 0. ITEMIZED CONTRIBUTIONS (vision, 6 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (8266.94 = 8266.94, the cover's own total contributions line, CUMULATIVE column); the 2 IN-KIND row(s) totalling 6180.00 are EXCLUDED from the filer's own printed total and are published alongside it with in_kind=true ITEMIZED EXPENDITURES (vision, 12 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (8266.94 = 8266.94, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: no per-page subtotal; both sides close exactly on the cover, and the contribution side additionally proves the filer's in-kind exclusion rule Transcriber: Handwritten block capitals, superscript cents throughout. IN-KIND HANDLING IS THE FINDING HERE: two Form A rows carry a highlighted '(IN-KIND: ...)' annotation and are excluded from the filer's own line-1 total, so an itemized sum that included them would NOT reconcile. Dates are written yyyy.mm.dd and several are miswritten ('208.04.26', '298.06.26', '2018.06.4'); each is read against the surrounding rows and the verbatim kept per row. One expenditure amount has an earlier figure struck out above it.",cumulative
Aimee Armer,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,2997.23,525.58,,2471.65,2997.23,525.58,True,True,0.00,0.00,0.00,26,26,raw/2020/2020_JuneAArmer.pdf,wasatch-cf-671aa9f6,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. CUMULATIVE column blank and nothing precedes this report (LAST REPORT blank/0/N-A), so the THIS REPORT figure is used; both columns are in the vision cache verbatim. CUMULATIVE column left blank; LAST REPORT printed 0 throughout. ITEMIZED CONTRIBUTIONS (vision, 26 row(s)) reconciled against the the cover's own total contributions line, TOTALS FOR THIS REPORT column: exact (2997.23 = 2997.23, the cover's own total contributions line, TOTALS FOR THIS REPORT column); the 3 IN-KIND row(s) totalling 2128.75 are EXCLUDED from the filer's own printed total and are published alongside it with in_kind=true. The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column ITEMIZED EXPENDITURES (vision, 26 row(s)) reconciled against the the cover's own total expenses line, TOTALS FOR THIS REPORT column: exact (525.58 = 525.58, the cover's own total expenses line, TOTALS FOR THIS REPORT column); the 3 IN-KIND row(s) totalling 2160.70 are EXCLUDED from the filer's own printed total and are published alongside it with in_kind=true. The schedule is PERIOD-SCOPED while the cover states the CUMULATIVE figure - a real property of this three-column sheet, not a missing row; the residual against the cumulative cell is the TOTALS FROM LAST REPORT column Printed-total gates: No printed TOTAL row on this variant and the filer wrote no page footer figure. Gates used instead: (i) cover identity 2997.23 - 525.58 = 2471.65 = printed balance -- HOLDS; (ii) TOTALS FROM LAST REPORT is a slashed zero on all three lines, so THIS REPORT = CUMULATIVE; (iii) the p3 spreadsheet's fee columns reproduce 18 of the 26 Form B rows to the cent -- an independent cross-check on both sides. Transcriber: wasatch_fcr_3line, cumulative regime; scanned. Aimee Armer, 'Wasatch County Council - At Large Seat B', Democrat, signed 6/23/2020, '7 Days preceding the Primary Election' checked. THREE schedule pages, not two: p2 Form A (in-kind only, with the filer's note '* see attached form for additional contribution'), p3 the attached FundHero contribution spreadsheet she labels Form A continued, p4 Form B. PRIVACY: p3 carries donor street addresses and MOBILE PHONE NUMBERS -- neither retained; only city/state recorded, and no city is inferred from a ZIP (Adler's row prints no state on the address line but the spreadsheet has an explicit State column). Expenditure rows carry no address fields, so the Form B address column (fundhero.io, SLC/Millcreek/Sandy/Vista addresses) is discarded at read time. FIELD-SHIFT SCREEN: passed on all three pages -- 26 dates/26 names/26 amounts on p4, 23/23/23 on p3, no date-shaped content in any name cell. The 'Name of Expenditure' column mixes payee and purpose ('Logo Design/Target Group', 'Website/101 Domain'); kept verbatim in vendor_raw with purpose left blank, as the sheet has no purpose column.",cumulative
Diane G Burgener,County Treasurer,2020,2020-06-01,June 2020 (7 days before Primary),statement,0,442.15,,442.15,0.00,442.15,True,True,0.00,0.00,0.00,0,1,raw/2020/2020_JuneDBurgener.pdf,wasatch-cf-bd3e4b7c,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. A $442.15 expense sits in the LAST REPORT column of a first (June) filing and recurs unchanged in her October and December reports — a cumulative carry, kept verbatim. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (442.15 = 442.15, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row on this variant; filer wrote no page footer. Cover identity: contributions 0+0=0 OK; expenses 442.15+0=442.15 OK; balance printed 442.15 (a positive balance against zero contributions and 442.15 of expense -- the filer's arithmetic, filed as-is). Transcriber: wasatch_fcr_3line, cumulative regime. Diane G. Burgener, Wasatch County Treasurer, GOP, signed 6-15-2020, '7 Days preceding the Primary Election' checked. Form B's second column is headed 'Name of Expenditure' on this sheet and the filer used it for a PURPOSE ('Sign-up fee'), not a payee -- kept verbatim. The expenditure address cell holds the county clerk's Heber Main St. address; expenditure rows carry no address fields, so it is discarded at read time. FIELD-SHIFT SCREEN: passed (1 date / 1 name / 1 amount).",cumulative
Elizabeth Hokanson,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,1100,1779.72,,-679.72,1110.00,1779.72,False,True,10.00,0.00,10.00,7,9,raw/2020/2020_JuneEHokanson.pdf,wasatch-cf-c4da36b4,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. The LAST REPORT contribution cell holds a dash, transcribed blank. ITEMIZED CONTRIBUTIONS (vision, 7 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: delta 10.00 - 7 row(s) sum to 1110.00 against the cover's own total contributions line, CUMULATIVE column, which prints 1100. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: DELTA 10.00, cause identified and NOT adjusted. The 7 Form A rows sum 1110.00, which equals the filer's OWN handwritten page total '$1110' under the schedule (that gate passes exactly). Her cover prints 1100 for this report and cumulative, and the cover identity 1100 - 1779.72 = -679.72 matches her printed balance, so 1100 is deliberate. The 10.00 difference is exactly her own $10 row (Elizabeth Hokanson, 6/26/2020) -- 1110 - 10 = 1100 -- i.e. the candidate's self-contribution is in the schedule but out of the cover figure. Both figures retained verbatim. ITEMIZED EXPENDITURES (vision, 9 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (1779.72 = 1779.72, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: TWO filer-written page totals, both gated. Form B (p2) footer '1779.72' = 178.75 + 236.65 + 413 + 29 + 98.99 + 19 + 218.74 + 554.63 + 30.96 = 1779.72 -- GATE PASSES (and it is what resolves the Signarama 554.63/554.68 glyph). Form A (p3) footer '$1110' = 100 + 250 + 10 + 250 + 50 + 300 + 150 = 1110.00 -- GATE PASSES against the rows, but does NOT equal the cover's 1100 (see recon). Cover identity 1100 - 1779.72 = -679.72 = printed balance -- HOLDS. Transcriber: wasatch_fcr_3line, cumulative regime. Elizabeth Hokanson, Wasatch County Council, Republican, signed 6/23/2020, '7 Days preceding the Primary Election' checked. PAGE ORDER IS REVERSED on this filing: p2 is Form B (expenditures) and p3 is Form A (contributions). TOTALS FROM LAST REPORT is blank/struck on all lines. Only one of the nine Form B rows carries a date; the rest are blank + needs_review rather than dated from the report period. The expenditure address column is entirely empty here. FIELD-SHIFT SCREEN: passed both sides (Form A 7 names / 7 amounts / 7 dates; Form B 9 names / 9 amounts / 1 date).",cumulative
James C Kaiserman,County Surveyor,2020,2020-06-01,June 2020 (7 days before Primary),statement,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2020/2020_JuneJKaiserman.pdf,wasatch-cf-db15af2f,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0.00, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (0.00 = 0.00, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row on this variant. Cover identity: 0.00 - 0.00 = 0.00 = printed balance -- HOLDS in all three columns. Transcriber: wasatch_fcr_3line, cumulative regime. James C. Kaiserman, Wasatch County Surveyor, Republican, signed 06/23/2020, '7 Days preceding the Primary Election' checked. Both schedules carry the filer's written declaration 'No Money Collected' with $0.00 in the Amount column -- transcribed as ZERO ROWS with the verbatim wording here, never as a donor or vendor named 'No Money Collected'. The date fragment he wrote alongside it, '06- 2020', has no day and is a period label, not a row date.",cumulative
Jason G Jenkins,County Surveyor,2020,2020-06-01,June 2020 (7 days before Primary),statement,,442.15,,442.15,0.00,442.15,,True,,0.00,0.00,0,1,raw/2020/2020_JuneJJenkins.pdf,wasatch-cf-276cf0cf,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. One side's CUMULATIVE cell is blank while the other prints a figure; the blank side is left blank, not inferred. The contribution line's cells contain dashes, not figures — transcribed blank. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the nothing stated on the face: no stated figure on the face, so the 0 transcribed row(s) summing to 0.00 cannot be reconciled - unknown, never a fabricated match || TRANSCRIBER'S ACCOUNT: Form A (p2) is a printed, entirely blank schedule -- a real zero of ROWS. But the cover states no contribution figure: all three contribution cells hold a bare dash, which under the zero-glyph ruling is BLANK, not 0. So there is nothing to reconcile against; the rows are zero and the stated total is honestly absent. ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (442.15 = 442.15, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row on this variant. Cover identity cannot be evaluated for contributions (dash, not a number); expenses blank + 442.15 = 442.15 OK. The printed balance is +442.15 against 442.15 of expense and no stated contributions -- the filer's arithmetic, filed as-is. Transcriber: wasatch_fcr_3line, cumulative regime. Jason G. Jenkins, County Surveyor, DEM., signed 6-23-2020, '7 Days preceding the Primary Election' checked. p2 Form A blank; p3 Form B one row. The address cell of that row reads 'WASCO' (Wasatch County); expenditure rows carry no address fields so it is not retained as a field. FIELD-SHIFT SCREEN: passed (1 date / 1 name / 1 amount).",cumulative
Jennifer Lee,Clerk/Auditor,2020,2020-06-01,June 2020 (7 days before Primary),statement,1016.57,454.98,,561.59,1016.57,454.98,True,True,0.00,0.00,0.00,14,5,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Typed. ITEMIZED CONTRIBUTIONS (vision, 14 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (1016.57 = 1016.57, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 5 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (454.98 = 454.98, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: No printed TOTAL row on this variant and no filer page footer. Cover identity: 1016.57 - 454.98 = 561.59 = printed balance -- HOLDS. TOTALS FROM LAST REPORT is 0.00 on all three lines, so THIS REPORT = CUMULATIVE, also as printed. Transcriber: wasatch_fcr_3line, cumulative regime; born-digital. Jennifer Lee, Wasatch County Clerk/Auditor, Democrat, signed 6-23-2020, '7 Days preceding the Primary Election' checked. 7-page PDF: p1 cover, p2 Form A, p3 Form B, pp4-7 the printed text of Utah Code 17-16-6.5 (verified: p4 read as an image, pp5-7 confirmed statute continuation from the born-digital text layer -- no schedule, no figure on any of them). PRIVACY: donor street addresses and PO boxes on p2 are discarded at read time; city/state only. Form B addresses (25 N Main St; fundhero.io; 1777 Edwards Ln; www.amazon.com) are not retained -- expenditure rows carry no address fields. FIELD-SHIFT SCREEN: passed (14 dates / 14 names / 14 amounts on p2; 5/5/5 on p3; every date cell date-shaped, no name cell numeric).",cumulative
Joey D Granger,Clerk/Auditor,2020,2020-06-01,June 2020 (7 days before Primary),statement,0,-246.08,,-246.08,0.00,246.08,True,False,0.00,492.16,0.00,0,1,raw/2020/2020_JuneJGranger.pdf,wasatch-cf-7dd77839,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. Typed. Expenses are stated as a NEGATIVE (-246.08) — verbatim. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: delta 492.16 - 1 row(s) sum to 246.08 against the cover's own total expenses line, CUMULATIVE column, which prints -246.08. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: MAGNITUDE MATCHES, SIGN DOES NOT -- not adjusted. The single Form B row is a POSITIVE $246.08 ('Filing fee-Wasatch County', 3/19/2020); the cover states the expense as NEGATIVE -246.08 in both the THIS REPORT and CUMULATIVE columns, and carries the same -246.08 down to the balance line. This filer wrote her expense as a negative cash-flow figure; the known Wasatch filer-error already documented for this filing. Both figures retained verbatim; the row is published at its printed positive value and the stated total at its printed negative value. Printed-total gates: No printed TOTAL row and no filer page footer. Cover identity as the filer wrote it: 0 + (-246.08) = -246.08 balance -- internally consistent on her sign convention, which is why the sign is hers and not a misread. Transcriber: wasatch_fcr_3line, cumulative regime; born-digital. Joey Diane Granger (index.csv publishes 'Joey D Granger'), County Clerk/Auditor, Republican, signed 6/23/2020, '7 Days preceding the Primary Election' checked. 7-page PDF: p1 cover, p2 blank Form A, p3 Form B with one row, pp4-7 the text of Utah Code 17-16-6.5 (confirmed statute, no figures). The Form B address cell is empty on this filing. FIELD-SHIFT SCREEN: passed (1 date / 1 name / 1 amount).",cumulative
Kendall Crittenden,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,878.75,869.42,,9.33,878.75,869.42,True,True,0.00,0.00,178.75,4,7,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. 'Name of Office' is left blank on the face; the office in index.csv comes from the county's own 2020 candidate listing. ITEMIZED CONTRIBUTIONS (vision, 4 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (878.75 = 878.75, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 7 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (869.42 = 869.42, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: TWO filer-written page totals, both gated and both PASSING. Form A (p3) footer '$878.75' = 178.75 + 100.00 + 500.00 + 100.00. Form B (p4) footer '$869.42' = 178.75 + 34.85 + 35.17 + 159.60 + 280.00 + 1.05 + 180.00 -- this is the gate that fixes the Stamps row at 280.00 rather than 200.00. Cover identity 878.75 - 869.42 = 9.33 = printed balance -- HOLDS. Transcriber: wasatch_fcr_3line, cumulative regime; scanned. Kendall Crittenden, Heber City, Republican, signed 6/23/2020, '7 Days preceding the Primary Election' checked. THE 'NAME OF OFFICE' FIELD IS BLANK on the form -- index.csv assigns County Council from the county's candidate listing; nothing on the face contradicts it, but nothing on the face states it either. 4-page PDF: p1 cover, P2 IS A BLANK BACK-SIDE SCAN (only mirrored bleed-through of the cover, no schedule and no writing), p3 Form A, p4 Form B. TOTALS FROM LAST REPORT is a dash on all three cover lines. Every date on both schedules is written with a two-digit year (3/19/20 style). On Form B the filer put the PURPOSE in the 'Name of Expenditure' column and the PAYEE in the address column; vendor_raw keeps the name column verbatim and each row note names the payee -- no street address is retained. FIELD-SHIFT SCREEN: passed (4/4/4 on p3, 7/7/7 on p4).",cumulative
Marcy Murray,County Recorder,2020,2020-06-01,June 2020 (7 days before Primary),statement,0,442.15,,442.15,0.00,442.15,True,True,0.00,0.00,0.00,0,1,raw/2020/2020_JuneMMurray.pdf,wasatch-cf-99681841,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (442.15 = 442.15, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: no printed page subtotal on either schedule (wasatch_fcr_3line prints none); filing-level gate: Form B single row 442.15 = stated_e 442.15 — GATE PASSES Transcriber: Marcy Murray, Wasatch County Recorder, checkbox '7 Days preceding the Primary Election'. Form A row slot 0 reads 'N/A' (a non-numeral nil mark, not a numeral and not a donor row) — no contribution rows exist. Form B's second column is printed 'Name of Expenditure' on this variant and the filer wrote a PURPOSE ('Filing Fee') there rather than a payee; the Mailing Address cell on that row reads the Wasatch County offices at 25 N. Main, Heber 84032 — address discarded at read time per privacy rule (expenditure rows carry no address fields).",cumulative
Mark B Nelson,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,0,0,,0,0.00,,True,,0.00,,,0,0,raw/2020/2020_JuneMNelson.pdf,wasatch-cf-68eb07e3,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the the cover's own total contributions line, CUMULATIVE column: exact (0.00 = 0, the cover's own total contributions line, CUMULATIVE column) ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: none printed on this variant; no expenditure schedule page exists Transcriber: Mark B. Nelson, County Council (form writes 'COUNTY COUNCIL - MIDWAY'), '7 Days preceding the Primary Election' checked, hand-annotated 'June 22nd' at the top of the cover, signature date 'JUNE 23rd, 2020'. All nine cover cells are the slashed-zero glyph (= 0 per the zero-glyph ruling). Form B page is ABSENT from the document (2-page PDF).",cumulative
Spencer Jason Park,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,0,0,,0,,,,,,,,0,0,raw/2020/2020_JuneSPark.pdf,wasatch-cf-6199487a,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero.  Printed-total gates: n/a — no schedule pages in the document Transcriber: Spencer Jason Park, 'Wasatch County Council South', '7 Days preceding the Primary Election' checked, signed 6-22-2020. Cover-only filing: all nine cells carry a hand-drawn '0'. No schedule pages bound into the PDF. Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",cumulative
Steve Farrell,County Council,2020,2020-06-01,June 2020 (7 days before Primary),statement,,178.75,,,178.75,178.75,,True,,0.00,0.00,1,1,raw/2020/2020_JuneSFarrell.pdf,wasatch-cf-f9635759,high,"CUMULATIVE-form filing: the sheet's three columns are LAST REPORT + THIS REPORT = CUMULATIVE; a cycle total is the LATEST report, never a sum. Stated totals here are the CUMULATIVE column. One side's CUMULATIVE cell is blank while the other prints a figure; the blank side is left blank, not inferred. Only the expense line is filled; the contribution and balance lines are blank throughout. ITEMIZED CONTRIBUTIONS (vision, 1 row(s)) reconciled against the nothing stated on the face: no stated figure on the face, so the 1 transcribed row(s) summing to 178.75 cannot be reconciled - unknown, never a fabricated match || TRANSCRIBER'S ACCOUNT: THE COVER'S ENTIRE CONTRIBUTION LINE IS BLANK (all three cells) — the filer stated no contribution total, so there is no anchor to reconcile against. Form A carries exactly one row, a self-contribution of 178.75. Stated value left blank as filed; never recomputed. ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the the cover's own total expenses line, CUMULATIVE column: exact (178.75 = 178.75, the cover's own total expenses line, CUMULATIVE column) Printed-total gates: no printed page subtotal on this variant; filing-level gate: Form B single row 178.75 = stated_e 178.75 — GATE PASSES. Form A's single row 178.75 has NO printed anchor (contribution line blank) — ungated, confidence capped. Transcriber: Steve B. Farrell, 'Wasatch County Council Seat B', '7 Days preceding the Primary Election'. The cover's balance line is also entirely blank. The single Form A row is the candidate contributing to his own campaign; the payee on Form B is the county itself (25 North Main, Heber City) at the identical amount and date, i.e. the filing fee. Expenditure address discarded at read time per privacy rule.",cumulative
