referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
119,high,address+subject,Council,PlanningCommission,-7,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.305,
121,high,address+subject,Council,PlanningCommission,-35,395,2021-09-29,"a BLUFFDALE -L 1 1 11 4 3 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 29, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 29, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www. bluffdale .com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.305,
227,high,address+subject,Council,PlanningCommission,175,407,2021-12-01,"iJ BLUFFDALE - - EST 19 4 9 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, December 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, December 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting may also be broadcast live to the public on the City website www.bluffdale .com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.305,
196,high,address+subject,Council,PlanningCommission,-7,425,2022-04-20,"a BLUFFDALE -ESf l 84 8 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, April 20, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 20, 2022, at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City's website www.bluffdale.com . Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS ",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.306,
85,high,address+subject,Council,PlanningCommission,49,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",108,2021-06-09,"a BLUFFDALE~~ EST , 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 9, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, June 9, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to cou ncilme",2222 w 14400 s,0.307,
95,high,address+subject,Council,PlanningCommission,63,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",117,2021-06-23,"a BLUFFDALE ~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 23, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, June 23, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffd ale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing commen",2222 w 14400 s,0.308,
190,high,address+subject,Council,PlanningCommission,196,395,2021-09-29,"a BLUFFDALE -L 1 1 11 4 3 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 29, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 29, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www. bluffdale .com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.308,
89,high,address+subject,Council,PlanningCommission,-56,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",108,2021-06-09,"a BLUFFDALE~~ EST , 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, June 9, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, June 9, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to cou ncilme",2222 w 14400 s,0.309,
224,high,address+subject,Council,PlanningCommission,238,395,2021-09-29,"a BLUFFDALE -L 1 1 11 4 3 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 29, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 29, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www. bluffdale .com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.312,
64,high,address+subject,Council,PlanningCommission,-21,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",95,2021-04-14,"a BLUFFDALE ~~ EST. 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, April 14, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, April 14, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeti ng will also be broadcast live t o the public at: www.bluffdale.com. The public may comment at the meeti ng or by emailing comments to co uncilmeetingcomment@bluffdale.com. Notice is furt her given that access to t his meeting by the Mayor and or City ",2222 w 14400 s,0.315,
128,high,address+subject,Council,PlanningCommission,21,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",134,2021-09-22,"a BL FF ALE ~~ ES T. 1 848 ~~ BLUFFDALE CITY COUNCIL BLUFFDALE CITY PLANNING COMMISSION REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, September 22, 2021 Notice is hereby given that the Bluffdale City Counci l, Bluffdale Cit y Planning Commission, and the Redevelopment Agency Board w ill hold a combined meeting Wednesday, September 22, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, schedu led to begin promptly at 6:00 p.m. or as soon th ereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com Notice is further ",2222 w 14400 s,0.317,
129,high,address+subject,Council,PlanningCommission,7,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",134,2021-09-22,"a BL FF ALE ~~ ES T. 1 848 ~~ BLUFFDALE CITY COUNCIL BLUFFDALE CITY PLANNING COMMISSION REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, September 22, 2021 Notice is hereby given that the Bluffdale City Counci l, Bluffdale Cit y Planning Commission, and the Redevelopment Agency Board w ill hold a combined meeting Wednesday, September 22, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, schedu led to begin promptly at 6:00 p.m. or as soon th ereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com Notice is further ",2222 w 14400 s,0.318,
143,high,address+subject,Council,PlanningCommission,-56,407,2021-12-01,"iJ BLUFFDALE - - EST 19 4 9 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, December 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, December 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting may also be broadcast live to the public on the City website www.bluffdale .com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.32,
141,high,address+subject,Council,PlanningCommission,-14,400,2021-10-20,"a BLUFFDALE - - EST 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, October 20, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, October 20, 2021 at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on th e City website www .bluffd ale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via t elephone conference call. PLANNING COMMISSION B",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.321,
60,high,address+subject,Council,PlanningCommission,-42,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",93,2021-03-24,"a BLUFFDALE~~ EST. 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, March 24, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wed nesday, March 24, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled t o begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.b luffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@bluffdale.com. Notice is further give n that access to this meeting by the Mayor a",2222 w 14400 s,0.323,
137,high,address+subject,Council,PlanningCommission,63,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.323,
160,high,address+subject,Council,PlanningCommission,231,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",144,2021-12-08,"BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, December 08, 2021 Notice is hereby given that the Bluffdale City Council, th e Loca l Building Authority, and the Redevelopment Agency Board will hold a combined meeting Wednesday, December 8, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public",2222 w 14400 s,0.326,
144,high,address+subject,Council,PlanningCommission,210,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",141,2021-11-17,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, November 17, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, November 17, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffd ale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.327,
122,high,address+subject,Council,PlanningCommission,-56,400,2021-10-20,"a BLUFFDALE - - EST 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, October 20, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, October 20, 2021 at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on th e City website www .bluffd ale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via t elephone conference call. PLANNING COMMISSION B",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.328,
138,high,address+subject,Council,PlanningCommission,35,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.328,
164,high,address+subject,Council,PlanningCommission,126,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",144,2021-12-08,"BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, December 08, 2021 Notice is hereby given that the Bluffdale City Council, th e Loca l Building Authority, and the Redevelopment Agency Board will hold a combined meeting Wednesday, December 8, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public",2222 w 14400 s,0.328,
69,high,address+subject,Council,PlanningCommission,-7,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",99,2021-04-28,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, April 28, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, April 28, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to co u",2222 w 14400 s,0.33,
106,high,address+subject,Council,PlanningCommission,70,377,2021-05-05,"a BLUFFDALE - r s T •••• - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday Mays, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, Mays, 2021 at 6:00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINESS MEETING 6:00P",127,2021-07-14,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, July 14, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, July 14, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the publi c at: www.bl uffdale.com. The publi c may comment at the meeting or by emailing comments to co uncil meetingcomment@bluffdale.com . Notice is further given that access to this meeting by the Mayor and or Cit",2222 w 14400 s,0.33,
