date,title,source_url,retrieved_date,format,extraction_method,candidate,candidate_key,matched_election_candidate,join_confidence,office_stated,office_scope,election_cycle,filing_grain,page_start,page_end,pages_total,channel,portal_label,path,text_path,document_id,sha256,bytes,read_method,needs_review,notes,election_year
2022-10-31,John Holloway Thompson — Weber County campaign financial report 2022 (HOME OFFICE),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John Holloway Thompson,JOHN THOMPSON,JOHN H THOMPSON (DEM),exact,HOME OFFICE,unclear,2022,filing-in-compilation,30,33,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p30,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),1,,2022
2022-10-31,Sharon Arrington Bolos — Weber County campaign financial report 2022 (Weber County Commission Seat B),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Sharon Arrington Bolos,SHARON BOLOS,SHARON ARRINGTON BOLOS (REP),exact,Weber County Commission Seat B,county,2022,filing-in-compilation,34,36,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p34,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2022-11-01,Gage Froerer — Weber County campaign financial report 2022 (WC Commission Seat A),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Gage Froerer,GAGE FROERER,GAGE FROERER (REP),exact,WC Commission Seat A,county,2022,filing-in-compilation,37,39,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p37,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2022-06-21,Gage Froerer — Weber County campaign financial report 2022 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Gage Froerer,GAGE FROERER,GAGE FROERER (REP),exact,Weber County Commission Seat A,county,2022,filing-in-compilation,40,42,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p40,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2022-10-31,Heidi Harris Gross — Weber County campaign financial report 2022 (Weber School Board #6),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Heidi Harris Gross,HEIDI GROSS,HEIDI H GROSS,person-only,Weber School Board #6,school_board,2022,filing-in-compilation,43,46,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p43,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2022-11-01,Jeremy Shinoda — Weber County campaign financial report 2022 (Ogden School Board),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jeremy Shinoda,JEREMY SHINODA,,none,Ogden School Board,school_board,2022,filing-in-compilation,47,49,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p47,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2022-11-01,Brian Keith Rowley — Weber County campaign financial report 2022 (County Commissioner Seat B),https://www.weberelections.gov/_files/ugd/7e3a53_78d55edd53d64a7eac635a6b34a0b98a.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Brian Keith Rowley,BRIAN ROWLEY,BRIAN ROWLEY (LIB),exact,County Commissioner Seat B,county,2022,filing-in-compilation,50,52,52,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2022 Reports archive,raw/archives/2022_combined_7e3a53_78d55edd.pdf,text/archives__2022_combined_7e3a53_78d55edd.txt,2022_combined_7e3a53_78d55edd#p50,18b09b39c5a1b3b19a11e0cb1f5ffa10eeedefd564151b9cd9c0812ab7b253bf,6204461,vision (rendered cover page),0,,2022
2024-04-08,"James H. ""Jim"" Harvey — Weber County campaign financial report 2024 (Weber County Commissioner - Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),"James H. ""Jim"" Harvey",JAMES HARVEY,,none,Weber County Commissioner - Seat C,county,2024,filing-in-compilation,1,3,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p1,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-04-05,Lynelle Jensen — Weber County campaign financial report 2024 (Weber County Treasurer),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Lynelle Jensen,LYNELLE JENSEN,REP LYNELLE JENSEN,exact,Weber County Treasurer,county,2024,filing-in-compilation,4,7,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p4,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-04-07,Bahram Rahimzadegan — Weber County campaign financial report 2024 (Weber County Recorder Surveyors Office),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Bahram Rahimzadegan,BAHRAM RAHIMZADEGAN,,none,Weber County Recorder Surveyors Office,county,2024,filing-in-compilation,8,10,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p8,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-03-15,Brian Rowley — Weber County campaign financial report 2024 (County Commission Seat C),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Brian Rowley,BRIAN ROWLEY,LIB BRIAN K ROWLEY,exact,County Commission Seat C,county,2024,filing-in-compilation,11,11,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p11,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-04-07,John Ulibarri — Weber County campaign financial report 2024 (Assessor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John Ulibarri,JOHN ULIBARRI,REP JOHN E. ULIBARRI,exact,Assessor,county,2024,filing-in-compilation,12,14,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p12,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-04-08,"Steven Van Wagoner — Weber County campaign financial report 2024 (County Commission, Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Steven Van Wagoner,STEVEN WAGONER,DEM STEVEN VAN WAGONER,exact,"County Commission, Seat C",county,2024,filing-in-compilation,15,18,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p15,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-07,Bahram Rahimzadegan — Weber County campaign financial report 2024 (Weber County Recorder Surveyors Office),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Bahram Rahimzadegan,BAHRAM RAHIMZADEGAN,,none,Weber County Recorder Surveyors Office,county,2024,filing-in-compilation,19,21,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p19,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-03,Arlene Anderson — Weber County campaign financial report 2024 (Ogden School Board of Education District 1),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Arlene Anderson,ARLENE ANDERSON,,none,Ogden School Board of Education District 1,school_board,2024,filing-in-compilation,22,27,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p22,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-07,Douglas Richey Hurst — Weber County campaign financial report 2024 (Weber School District),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Douglas Richey Hurst,DOUGLAS HURST,,none,Weber School District,school_board,2024,filing-in-compilation,28,30,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p28,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-08,Eric Hall — Weber County campaign financial report 2024 (Ogden School Board District 5),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Eric Hall,ERIC HALL,,none,Ogden School Board District 5,school_board,2024,filing-in-compilation,31,33,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p31,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-02,Jennifer Genta — Weber County campaign financial report 2024 (Ogden City School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Genta,JENNIFER GENTA,,none,Ogden City School Board,school_board,2024,filing-in-compilation,34,36,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p34,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-08,Jennifer Ruby Zundel — Weber County campaign financial report 2024 (Ogden School Board Member),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Ruby Zundel,JENNIFER ZUNDEL,,none,Ogden School Board Member,school_board,2024,filing-in-compilation,37,39,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p37,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-04,"James H. ""Jim"" Harvey — Weber County campaign financial report 2024 (Weber County Commission - Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),"James H. ""Jim"" Harvey",JAMES HARVEY,,none,Weber County Commission - Seat C,county,2024,filing-in-compilation,40,42,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p40,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
,"John D Peterson — Weber County campaign financial report 2024 (Ogden School Board, District 5)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John D Peterson,JOHN PETERSON,,none,"Ogden School Board, District 5",school_board,2024,filing-in-compilation,43,46,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p43,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),1,,2024
2024-10-02,John Ulibarri — Weber County campaign financial report 2024 (Assessor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John Ulibarri,JOHN ULIBARRI,REP JOHN E. ULIBARRI,exact,Assessor,county,2024,filing-in-compilation,47,49,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p47,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-04,Lynelle Jensen — Weber County campaign financial report 2024 (Weber County Treasurer),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Lynelle Jensen,LYNELLE JENSEN,REP LYNELLE JENSEN,exact,Weber County Treasurer,county,2024,filing-in-compilation,50,52,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p50,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-08,Paul J. Widdison — Weber County campaign financial report 2024 (Weber School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Paul J. Widdison,PAUL WIDDISON,,none,Weber School Board,school_board,2024,filing-in-compilation,53,55,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p53,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-04,Stefanie Cragun — Weber County campaign financial report 2024 (Ogden School Board District 3),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Stefanie Cragun,STEFANIE CRAGUN,,none,Ogden School Board District 3,school_board,2024,filing-in-compilation,56,58,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p56,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-08,"Steven Van Wagoner — Weber County campaign financial report 2024 (County Commission, Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Steven Van Wagoner,STEVEN WAGONER,DEM STEVEN VAN WAGONER,exact,"County Commission, Seat C",county,2024,filing-in-compilation,59,66,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p59,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-08,Wyle Williams — Weber County campaign financial report 2024 (Weber County School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Wyle Williams,WYLE WILLIAMS,,none,Weber County School Board,school_board,2024,filing-in-compilation,67,69,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p67,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-03,Arlene Anderson — Weber County campaign financial report 2024 (Ogden School Board of Education District 1),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Arlene Anderson,ARLENE ANDERSON,,none,Ogden School Board of Education District 1,school_board,2024,filing-in-compilation,70,72,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p70,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-29,Arlene Anderson — Weber County campaign financial report 2024 (Ogden School Board District 1),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Arlene Anderson,ARLENE ANDERSON,,none,Ogden School Board District 1,school_board,2024,filing-in-compilation,73,75,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p73,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-29,Bahram Rahimzadegan — Weber County campaign financial report 2024 (Recorder/Surveyor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Bahram Rahimzadegan,BAHRAM RAHIMZADEGAN,,none,Recorder/Surveyor,county,2024,filing-in-compilation,76,78,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p76,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-29,Brian Keith Rowley — Weber County campaign financial report 2024 (County Commission Seat C),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Brian Keith Rowley,BRIAN ROWLEY,LIB BRIAN K ROWLEY,exact,County Commission Seat C,county,2024,filing-in-compilation,79,81,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p79,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-28,Douglas Richey Hurst — Weber County campaign financial report 2024 (Weber School District - Precinct #5),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Douglas Richey Hurst,DOUGLAS HURST,,none,Weber School District - Precinct #5,school_board,2024,filing-in-compilation,82,82,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p82,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-25,Eric Hall — Weber County campaign financial report 2024 (Ogden School Board District 5),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Eric Hall,ERIC HALL,,none,Ogden School Board District 5,school_board,2024,filing-in-compilation,83,86,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p83,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-24,Jennifer Genta — Weber County campaign financial report 2024,https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Genta,JENNIFER GENTA,,none,,unclear,2024,filing-in-compilation,87,89,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p87,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),1,office field left blank / not stated on the form,2024
2024-10-29,Jennifer Zundel — Weber County campaign financial report 2024 (School Board Member),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Zundel,JENNIFER ZUNDEL,,none,School Board Member,school_board,2024,filing-in-compilation,90,90,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p90,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-28,"James H. ""Jim"" Harvey — Weber County campaign financial report 2024 (Weber County Commission - Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),"James H. ""Jim"" Harvey",JAMES HARVEY,,none,Weber County Commission - Seat C,county,2024,filing-in-compilation,91,93,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p91,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-27,"John D Peterson — Weber County campaign financial report 2024 (Ogden School Board, District 5)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John D Peterson,JOHN PETERSON,,none,"Ogden School Board, District 5",school_board,2024,filing-in-compilation,94,97,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p94,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-25,John Ulibarri — Weber County campaign financial report 2024 (Assessor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John Ulibarri,JOHN ULIBARRI,REP JOHN E. ULIBARRI,exact,Assessor,county,2024,filing-in-compilation,98,101,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p98,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
