date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,content_length_bytes,size_mb,stored_locally,cancelled,doc_class,fetch_status,sha256,text_path,text_chars
2024-03-21,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03212024-244?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1207952,1.21,no,,,,,,
2024-04-04,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04042024-249?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45974,0.05,no,yes,,,,,
2024-04-18,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04182024-253?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,68193277,68.19,no,,,,,,
2024-05-02,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05022024-257?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,3774448,3.77,no,,,,,,
2024-05-16,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05162024-261?packet=true,2026-07-17,text,pdftotext -layout,,2368648,2.37,no,,,ok,173c028d1d0a12a51e753429c948611a4d743271d7681be2c6047c599891ff6d,text/2024-05-16_PC_work_05162024-261.txt,11888
2024-05-16,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05162024-262?packet=true,2026-07-17,text,pdftotext -layout,,12009484,12.01,no,,,ok,81184b4ac4738294a8d0e9c565af02bb1dd24246d122eb39d26543055ec001a2,text/2024-05-16_PC_regular_05162024-262.txt,48787
2024-06-06,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06062024-270?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45932,0.05,no,yes,,,,,
2024-06-20,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06202024-276?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,46055,0.05,no,yes,,,,,
2024-07-11,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07112024-278?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,4305970,4.31,no,,,,,,
2024-07-11,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07112024-279?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,67968,0.07,no,,,,,,
2024-07-18,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07182024-282?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,870158,0.87,no,,,,,,
2024-08-01,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08012024-283?packet=true,2026-07-17,text,pdftotext -layout,,918647,0.92,no,,,ok,06a736113bf4030c524d6d3639bb96b829c73e043459194d8046accc1a86b69f,text/2024-08-01_PC_regular_08012024-283.txt,40753
2024-08-15,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08152024-289?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,46136,0.05,no,yes,,,,,
2024-08-21,Special Meeting - City Council & Planning Commission (PDF),PC,special,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08212024-290?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,207147,0.21,no,,,,,,
2024-09-05,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09052024-295?packet=true,2026-07-17,text,pdftotext -layout,,71769,0.07,no,,,ok,a3b212bc2391b0fabf1c7a8aecafdc5a05358c555a23241b5c79b5527dfb8b70,text/2024-09-05_PC_work_09052024-295.txt,1743
2024-09-05,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09052024-296?packet=true,2026-07-17,text,pdftotext -layout,,8346682,8.35,no,,,ok,e722bc10d434ef8f4ec10602307bfd499d2b103048b08e6b7e7eec4ce9578c69,text/2024-09-05_PC_regular_09052024-296.txt,241451
2024-09-19,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09192024-300?packet=true,2026-07-17,text,pdftotext -layout,,21958617,21.96,no,,,ok,84cbb6ca944363008bd78d831ea88812a47faa45c9c6de27ac1ec4606516ad80,text/2024-09-19_PC_regular_09192024-300.txt,114454
2024-10-03,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10032024-303?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45986,0.05,no,yes,,,,,
2024-10-17,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10172024-307?packet=true,2026-07-17,text,pdftotext -layout,,18091354,18.09,no,,,ok,2bf43b0caa397d91d3b7f56b5d06d8a59304a8cc27f0febd9adf9183ec60d6b2,text/2024-10-17_PC_regular_10172024-307.txt,222833
2024-11-07,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_11072024-311?packet=true,2026-07-17,text,pdftotext -layout,,4630824,4.63,no,,,ok,0cc0d5861c1f3dc3848dfe0f492d77a25e2e2054d70ef1f13f952a9dbedd0ffb,text/2024-11-07_PC_regular_11072024-311.txt,155015
2024-11-21,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_11212024-314?packet=true,2026-07-17,text,pdftotext -layout,,11589533,11.59,no,,,ok,4119e16a9cb60271409f7263c43d3d837c29635a69189ddc96d9f38836278d72,text/2024-11-21_PC_regular_11212024-314.txt,97829
2024-12-05,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_12052024-315?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,37155,0.04,no,yes,,,,,
2025-01-16,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01162025-323?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,14115331,14.12,no,,,,,,
2025-02-06,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02062025-327?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45151,0.05,no,yes,,,,,
2025-02-20,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02202025-331?packet=true,2026-07-17,text,pdftotext -layout,,4629525,4.63,no,,,ok,e64783513072c5061695c207f4a46714a76420ba2b5b5821165679ad04cb34b8,text/2025-02-20_PC_regular_02202025-331.txt,226808
2025-03-06,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03062025-335?packet=true,2026-07-17,text,pdftotext -layout,,23569161,23.57,no,,,ok,3d52772f2a175176ebedb6dca6defe9562371fb768aad48a5e4c79e547bf57be,text/2025-03-06_PC_regular_03062025-335.txt,144519
2025-03-20,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03202025-338?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45405,0.05,no,yes,,,,,
2025-04-03,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04032025-342?packet=true,2026-07-17,text,pdftotext -layout,,17545251,17.55,no,,,ok,6c29a15827083b139ab05c26f9b7cece15ae456b2614efa2cf75682afb306984,text/2025-04-03_PC_regular_04032025-342.txt,111906
2025-04-17,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04172025-346?packet=true,2026-07-17,text,pdftotext -layout,,21626304,21.63,no,,,ok,a92d3f8a3f4949799f00232e73418aa5f201cfd5d70ef33ab21b79dddce0fa59,text/2025-04-17_PC_regular_04172025-346.txt,129765
2025-05-01,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05012025-349?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45812,0.05,no,yes,,,,,
2025-05-15,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05152025-351?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45878,0.05,no,yes,,,,,
2025-06-05,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06052025-359?packet=true,2026-07-17,text,pdftotext -layout,,19414424,19.41,no,,,ok,95b5cd79671d8f6813efb6c61e454f28698e1194cd82d1243f967365e97fbe3e,text/2025-06-05_PC_regular_06052025-359.txt,161892
2025-06-19,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06192025-363?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,17301560,17.3,no,,,,,,
2025-07-03,Planning Commission Special Meeting,PC,special,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07032025-364?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1079026,1.08,no,,,,,,
2025-07-10,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07102025-368?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,3539981,3.54,no,,,,,,
2025-07-10,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07102025-369?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,739743,0.74,no,,,,,,
2025-07-17,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07172025-370?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,45556,0.05,no,yes,,,,,
2025-08-07,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08072025-373?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,27100260,27.1,no,,,,,,
2025-08-21,Canceled - Planning Commission,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08212025-377?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,37570,0.04,no,yes,,,,,
2025-09-04,Canceled - Planning Commission,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09042025-380?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,37538,0.04,no,yes,,,,,
2025-09-18,Canceled - Planning Commission,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09182025-383?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,37532,0.04,no,yes,,,,,
2025-10-02,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10022025-385?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,16170244,16.17,no,,,,,,
2025-10-16,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10162025-387?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,36556676,36.56,no,,,,,,
2025-11-06,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_11062025-393?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,57753611,57.75,no,,,,,,
2025-11-20,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_11202025-398?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,37411,0.04,no,yes,,,,,
2025-12-04,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_12042025-400?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,248541046,248.54,no,,,,,,
2026-01-15,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01152026-406?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,20267222,20.27,no,,,,,,
2026-02-05,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02052026-413?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,9647494,9.65,no,,,,,,
2026-02-19,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02192026-416?packet=true,2026-07-17,text,pdftotext -layout,,6077296,6.08,no,,,ok,016a2f8379c47e6de7f52214ab0ed899c3519a238040ca1c385ae4c4bbae6e88,text/2026-02-19_PC_regular_02192026-416.txt,45600
2026-03-05,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03052026-417?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,2499596,2.5,no,,,,,,
2026-03-19,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03192026-423?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,31408,0.03,no,yes,,,,,
2026-04-02,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04022026-426?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,31235,0.03,no,yes,,,,,
2026-04-16,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04162026-428?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,31295,0.03,no,yes,,,,,
2026-05-07,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05072026-434?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,14344921,14.34,no,,,,,,
2026-05-07,Planning Commission Work Meeting,PC,work,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05072026-437?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,14344921,14.34,no,,,,,,
2026-05-21,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05212026-438?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,31256,0.03,no,yes,,,,,
2026-06-04,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06042026-443?packet=true,2026-07-17,text,pdftotext -layout,,33695793,33.7,no,,,ok,ee2233505a63825032a8c9df279c431046cdcf25eaf4b62f17d7d7046946d0b1,text/2026-06-04_PC_regular_06042026-443.txt,571122
2026-06-18,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06182026-447?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,11036108,11.04,no,,,,,,
2026-07-09,Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07092026-450?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,2624309,2.62,no,,,,,,
2026-07-16,Canceled - Planning Commission Regular Meeting,PC,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_07162026-454?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,31234,0.03,no,yes,,,,,
2020-01-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01082020-100?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,640274,0.64,no,,,,,,
2020-01-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01082020-110?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,122977,0.12,no,,,,,,
2020-01-22,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01222020-109?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,122848,0.12,no,,,,,,
2020-01-22,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01222020-99?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,631833,0.63,no,,,,,,
2021-01-13,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01132021-108?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,130039,0.13,no,,,,,,
2021-01-13,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01132021-98?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,147969,0.15,no,,,,,,
2021-01-27,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01272021-107?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,130861,0.13,no,,,,,,
2021-01-27,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01272021-113?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,4593462,4.59,no,,,,,,
2022-01-12,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01122022-106?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,123595,0.12,no,,,,,,
2022-01-12,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01122022-97?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,478026,0.48,no,,,,,,
2022-03-23,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03232022-105?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,126649,0.13,no,,,,,,
2022-03-23,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03232022-112?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,2510837,2.51,no,,,,,,
2022-04-27,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04272022-104?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,123657,0.12,no,,,,,,
2022-04-27,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04272022-111?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1125481,1.13,no,,,,,,
2022-06-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06082022-102?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,221085,0.22,no,,,,,,
2022-06-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06082022-103?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,221085,0.22,no,,,,,,
2022-06-15,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06152022-101?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,125045,0.13,no,,,,,,
2022-09-14,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_09142022-25?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,74290,0.07,no,,,,,,
2023-01-11,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01112023-119?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,110343,0.11,no,,,,,,
2023-04-26,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04262023-147?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,178043,0.18,no,,,,,,
2023-05-10,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05102023-152?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1070502,1.07,no,,,,,,
2023-05-24,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05242023-157?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1070372,1.07,no,,,,,,
2023-06-14,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06142023-166?packet=true,2026-07-17,text,pdftotext -layout,,255782,0.26,no,,,ok,4b4d6c317c93cd9c35af1550c7a87932289d7fb8a8defd4019e2518a4988e393,text/2023-06-14_RDA_regular_06142023-166.txt,8292
2023-10-25,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10252023-197?packet=true,2026-07-17,text,pdftotext -layout,,6507956,6.51,no,,,ok,b541b4e01eb1fedb213b803bdb147edce99853670ab810d3dc2d0423c0777bd1,text/2023-10-25_RDA_regular_10252023-197.txt,4978
2023-11-15,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_11152023-203?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,141072,0.14,no,,,,,,
2023-12-13,Redevelopment Agency Regular Meeting Material (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_12132023-216?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,206069,0.21,no,,,,,,
2024-01-10,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01102024-220?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,120381,0.12,no,,,,,,
2024-01-24,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01242024-223?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,139898,0.14,no,,,,,,
2024-02-28,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02282024-237?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,141136,0.14,no,,,,,,
2024-03-13,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03132024-241?packet=true,2026-07-17,text,pdftotext -layout,,325360,0.33,no,,,ok,e2c4c7c7220562c56edd88c67d5cf3b4a1e1a308d5e84021cfc9dc05dadcd962,text/2024-03-13_RDA_regular_03132024-241.txt,5969
2024-03-27,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_03272024-245?packet=true,2026-07-17,text,pdftotext -layout,,967145,0.97,no,,,ok,5c1325580ca8ecad984d9779173fa58f1e4161c6fa015d4699d5e730b221f5d9,text/2024-03-27_RDA_regular_03272024-245.txt,53338
2024-04-24,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_04242024-254?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,250839,0.25,no,,,,,,
2024-05-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05082024-259?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,263882,0.26,no,,,,,,
2024-05-22,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05222024-266?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,119890,0.12,no,,,,,,
2024-06-05,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_06052024-271?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,283785,0.28,no,,,,,,
2024-08-28,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_08282024-292?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,7317514,7.32,no,,,,,,
2024-10-23,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_10232024-308?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,1254769,1.25,no,,,,,,
2024-12-11,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_12112024-317?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,185172,0.19,no,,,,,,
2025-01-08,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_01082025-320?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,120117,0.12,no,,,,,,
2025-02-12,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_02122025-328?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,490879,0.49,no,,,,,,
2025-05-14,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05142025-352?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,2619712,2.62,no,,,,,,
2025-05-28,Redevelopment Agency Regular Meeting Agenda (PDF),RDA,regular,full_packet,https://sslc.gov/AgendaCenter/ViewFile/Agenda/_05282025-355?packet=true,2026-07-13,na,not_retrieved (index-only; fetch source_url on demand),,236843,0.24,no,,,,,,
